,shot_taker_name,is_orange,time,xg,shot,goal,frame
0,Darkcreed,1,0,0.0028115378,False,False,170
1,enpitsu,0,5,0.022330903,False,False,327
2,iSaniiro,1,8,0.027368834,False,False,400
3,games5425898691,0,10,0.055809483,False,False,455
4,iSaniiro,1,14,3.4453467e-05,False,False,578
5,iSaniiro,1,17,0.0012721937,False,False,655
6,iSaniiro,1,19,0.0071656615,False,False,701
7,enpitsu,0,21,0.0005307399,False,False,764
8,Darkcreed,1,25,0.021554392,False,False,876
9,games5425898691,0,28,0.00027104863,False,False,949
10,games5425898691,0,30,0.005034685,False,False,998
11,Darkcreed,1,33,0.0014116996,False,False,1086
12,Darkcreed,1,36,0.033955365,False,False,1162
13,enpitsu,0,39,0.019568535,False,False,1255
14,iSaniiro,1,41,0.003221322,False,False,1309
15,enpitsu,0,47,0.0105224755,False,False,1476
16,iSaniiro,1,50,0.0001184169,False,False,1556
17,games5425898691,0,52,0.0053249877,False,False,1624
18,Darkcreed,1,55,0.0005799499,False,False,1685
19,enpitsu,0,57,0.004385594,False,False,1759
20,enpitsu,0,59,0.16016178,False,False,1805
21,enpitsu,0,60,0.016887667,False,False,1822
22,iSaniiro,1,60,0.00026799922,False,False,1843
23,Darkcreed,1,66,0.005998368,False,False,1987
24,games5425898691,0,68,0.0054432955,False,False,2039
25,iSaniiro,1,73,0.0009288264,False,False,2191
26,iSaniiro,1,77,0.036399405,False,False,2300
27,enpitsu,0,79,0.00027206927,False,False,2361
28,enpitsu,0,81,0.00010916286,False,False,2414
29,Darkcreed,1,82,0.0040941215,False,False,2424
30,Darkcreed,1,85,0.5005935,False,False,2516
31,iSaniiro,1,88,0.24511999,False,False,2600
32,games5425898691,0,90,0.00025671598,False,False,2645
33,games5425898691,0,92,0.00091611384,False,False,2700
34,Darkcreed,1,93,0.037642427,False,False,2745
35,enpitsu,0,97,0.0015919436,False,False,2845
36,iSaniiro,1,100,0.0019224233,True,False,2943
37,games5425898691,0,102,0.008347379,False,False,2996
38,games5425898691,0,106,0.032968383,False,False,3087
39,games5425898691,0,109,0.9296634,True,True,3176
40,enpitsu,0,109,0.004256163,False,False,3430
41,Darkcreed,1,113,0.004497575,False,False,3546
42,Darkcreed,1,116,0.10134267,True,False,3611
43,games5425898691,0,117,0.0029353886,False,False,3658
44,enpitsu,0,118,0.00015129881,False,False,3667
45,enpitsu,0,122,0.0018939847,False,False,3790
46,iSaniiro,1,122,0.017921137,False,False,3792
47,games5425898691,0,125,0.00035815363,False,False,3862
48,Darkcreed,1,127,0.036010243,False,False,3916
49,iSaniiro,1,130,0.2849943,False,False,4007
50,games5425898691,0,131,0.00042115714,False,False,4037
51,games5425898691,0,133,0.00061226275,False,False,4084
52,Darkcreed,1,135,0.025932616,False,False,4130
53,enpitsu,0,137,0.01629673,False,False,4188
54,enpitsu,0,139,0.047806203,False,False,4259
55,iSaniiro,1,139,0.00093261513,False,False,4261
56,iSaniiro,1,144,0.008881956,False,False,4385
57,enpitsu,0,146,0.00057953165,False,False,4437
58,Darkcreed,1,147,0.12238193,False,False,4484
59,Darkcreed,1,150,0.28540975,False,False,4551
60,enpitsu,0,153,0.00033883873,False,False,4644
61,enpitsu,0,155,0.011263694,False,False,4685
62,enpitsu,0,156,0.0017478523,False,False,4721
63,iSaniiro,1,157,0.0017300525,False,False,4741
64,games5425898691,0,160,0.033685513,False,False,4821
65,Darkcreed,1,160,0.013060153,False,False,4824
66,games5425898691,0,164,0.25654265,False,False,4937
67,iSaniiro,1,166,0.042552758,False,False,5008
68,enpitsu,0,168,0.003561776,False,False,5060
69,iSaniiro,1,169,0.013525238,True,False,5086
70,enpitsu,0,172,0.0031369047,False,False,5169
71,games5425898691,0,175,0.0057876008,False,False,5255
72,Darkcreed,1,177,0.029850665,False,False,5297
