,shot_taker_name,is_orange,time,xg,shot,goal,frame
0,KOSQF,1,0,0.0024297326,True,False,169
1,games5425898691,0,0,0.0032204664,False,False,172
2,games5425898691,0,2,0.7625216,False,False,237
3,games5425898691,0,2,0.3992481,False,False,250
4,TTV bunchestar,1,3,0.00027516813,False,False,266
5,enpitsu,0,5,0.0068308483,False,False,312
6,enpitsu,0,7,0.21903999,False,False,380
7,TTV bunchestar,1,11,0.00264513,False,False,485
8,TTV bunchestar,1,12,0.14977607,False,False,508
9,games5425898691,0,13,0.0006153194,False,False,547
10,games5425898691,0,16,0.10782225,True,False,618
11,KOSQF,1,17,8.3577215e-05,False,False,652
12,KOSQF,1,19,0.0009942217,False,False,718
13,KOSQF,1,22,0.08501729,True,True,777
14,enpitsu,0,24,0.00033960957,False,False,1091
15,TTV bunchestar,1,24,0.0017343351,False,False,1093
16,TTV bunchestar,1,26,3.2173335e-05,False,False,1151
17,games5425898691,0,29,0.0096004205,False,False,1237
18,TTV bunchestar,1,31,0.008136291,False,False,1288
19,KOSQF,1,34,0.001976723,False,False,1374
20,KOSQF,1,37,0.057968035,False,False,1441
21,games5425898691,0,38,0.0004920618,False,False,1476
22,KOSQF,1,39,0.0032181877,False,False,1497
23,KOSQF,1,40,0.0007500805,False,False,1520
24,KOSQF,1,40,0.00053793075,False,False,1528
25,KOSQF,1,40,0.00036297325,False,False,1533
26,TTV bunchestar,1,44,0.052967563,True,False,1644
27,enpitsu,0,44,0.0032065012,False,False,1648
28,enpitsu,0,47,0.00048465643,False,False,1715
29,enpitsu,0,47,0.00022572152,False,False,1737
30,TTV bunchestar,1,48,0.0033553645,False,False,1753
31,enpitsu,0,48,0.000494943,False,False,1756
32,TTV bunchestar,1,48,0.0036950167,False,False,1759
33,TTV bunchestar,1,49,0.0046234992,False,False,1770
34,TTV bunchestar,1,49,0.00020117636,False,False,1791
35,TTV bunchestar,1,49,0.00020117636,False,False,1792
36,enpitsu,0,50,0.00045690328,False,False,1799
37,TTV bunchestar,1,52,0.00018340487,False,False,1859
38,KOSQF,1,52,0.0034342436,False,False,1872
39,KOSQF,1,53,0.021543251,False,False,1885
40,KOSQF,1,54,0.11954982,False,False,1911
41,KOSQF,1,54,0.12457643,False,False,1913
42,games5425898691,0,54,0.0059237527,False,False,1919
43,enpitsu,0,57,0.0005954,False,False,1993
44,TTV bunchestar,1,57,0.035715844,True,False,1994
45,enpitsu,0,57,0.009983226,False,False,1995
46,enpitsu,0,60,0.07538812,True,False,2088
47,games5425898691,0,62,0.58867675,False,False,2151
48,enpitsu,0,64,0.28140202,True,False,2196
49,KOSQF,1,67,0.0062406324,False,True,2263
50,games5425898691,0,67,0.0013545023,False,False,2268
51,KOSQF,1,71,0.0031566266,False,False,2629
52,games5425898691,0,71,0.0047651487,False,False,2631
53,TTV bunchestar,1,74,0.00039147842,False,False,2705
54,KOSQF,1,75,0.00033286185,False,False,2757
55,games5425898691,0,76,0.013168269,False,False,2763
56,enpitsu,0,78,0.058653288,False,False,2828
57,TTV bunchestar,1,78,0.0038249998,False,False,2829
58,KOSQF,1,81,0.013211068,False,False,2919
59,games5425898691,0,84,0.0148441745,False,False,2999
60,games5425898691,0,89,0.09559088,False,False,3143
61,KOSQF,1,91,0.009563441,False,False,3193
62,enpitsu,0,91,0.11757975,False,False,3197
63,enpitsu,0,95,0.0008112384,False,False,3297
64,TTV bunchestar,1,97,0.00018388676,False,False,3352
65,games5425898691,0,97,0.0003399009,False,False,3362
66,KOSQF,1,101,0.0010789786,False,False,3459
67,KOSQF,1,104,0.06583118,False,False,3545
68,TTV bunchestar,1,106,0.11001612,True,False,3586
69,enpitsu,0,111,0.052915286,False,False,3740
70,KOSQF,1,113,0.0006977714,False,False,3793
71,enpitsu,0,114,0.06988576,False,False,3824
72,games5425898691,0,115,0.04952151,False,False,3848
73,TTV bunchestar,1,117,0.000766456,False,False,3904
74,games5425898691,0,119,0.0006412342,False,False,3956
75,KOSQF,1,121,0.004369195,False,False,4000
76,KOSQF,1,123,0.093919165,False,False,4059
77,enpitsu,0,125,0.00031846494,False,False,4110
78,games5425898691,0,125,6.5183325e-05,False,False,4116
79,games5425898691,0,131,0.00875207,False,False,4281
80,games5425898691,0,134,0.03723896,False,False,4357
81,KOSQF,1,135,0.0013579606,False,False,4393
82,KOSQF,1,138,5.9720147e-05,False,False,4484
83,KOSQF,1,141,0.00019345079,False,False,4547
84,KOSQF,1,142,0.000517319,False,False,4574
85,KOSQF,1,142,0.001789172,False,False,4590
86,KOSQF,1,143,0.018409716,False,False,4615
87,enpitsu,0,147,0.0072676237,False,False,4727
88,TTV bunchestar,1,150,0.0001414382,False,False,4809
89,TTV bunchestar,1,151,0.0035972497,False,False,4833
90,TTV bunchestar,1,152,0.00962139,False,False,4868
91,TTV bunchestar,1,153,0.014783546,False,False,4888
92,TTV bunchestar,1,153,0.2590585,False,False,4894
93,KOSQF,1,156,0.528472,True,True,4982
94,enpitsu,0,157,0.0019480676,False,False,5258
95,TTV bunchestar,1,157,0.0015944701,False,False,5259
96,enpitsu,0,157,0.0024771942,False,False,5260
97,TTV bunchestar,1,162,0.0020263668,False,False,5400
98,TTV bunchestar,1,163,0.0037968897,False,False,5419
99,TTV bunchestar,1,165,0.1728679,False,False,5464
100,enpitsu,0,170,0.0022247487,False,False,5614
101,TTV bunchestar,1,170,0.0011240686,False,False,5616
102,TTV bunchestar,1,173,0.00013300477,False,False,5703
103,TTV bunchestar,1,175,0.00012330271,False,False,5732
104,TTV bunchestar,1,176,0.0006413926,False,False,5765
105,TTV bunchestar,1,176,0.0057016127,False,False,5778
106,TTV bunchestar,1,177,0.009113766,False,False,5809
107,enpitsu,0,179,8.203455e-05,False,False,5863
108,TTV bunchestar,1,182,0.00027341233,False,False,5934
109,TTV bunchestar,1,184,0.03921605,True,False,5990
110,games5425898691,0,184,0.0011641086,False,False,5995
111,TTV bunchestar,1,189,0.0003464993,False,False,6127
112,KOSQF,1,192,0.002344487,False,False,6198
113,KOSQF,1,194,0.102222584,False,False,6259
114,KOSQF,1,196,0.32071635,True,True,6320
115,games5425898691,0,196,0.004547748,True,False,6595
116,TTV bunchestar,1,197,0.010436381,False,False,6610
117,TTV bunchestar,1,201,0.68154263,True,True,6722
118,KOSQF,1,202,0.002944918,False,False,6993
119,games5425898691,0,202,0.0025436324,False,False,6995
120,TTV bunchestar,1,205,0.00051057345,False,False,7083
121,games5425898691,0,205,0.2879186,True,False,7087
122,KOSQF,1,207,0.001845541,False,False,7139
123,games5425898691,0,209,0.0064191124,False,False,7191
124,TTV bunchestar,1,209,0.0013108972,False,False,7202
125,games5425898691,0,210,0.0012489526,False,False,7205
126,TTV bunchestar,1,211,0.00062315754,False,False,7242
127,games5425898691,0,211,0.007949357,False,False,7244
128,TTV bunchestar,1,211,0.0004409735,False,False,7246
129,KOSQF,1,213,0.00038401742,False,False,7294
130,KOSQF,1,214,0.00021645632,False,False,7334
131,TTV bunchestar,1,216,0.000336659,False,False,7379
132,TTV bunchestar,1,222,0.0052774097,False,False,7545
133,games5425898691,0,225,0.00045582946,False,False,7641
134,TTV bunchestar,1,225,0.024301235,False,False,7643
135,games5425898691,0,225,0.00011573169,False,False,7644
136,KOSQF,1,230,0.05245782,True,False,7771
137,KOSQF,1,231,0.6164281,True,True,7796
138,TTV bunchestar,1,232,0.00072334666,False,False,8061
139,enpitsu,0,232,0.0006071311,False,False,8062
140,games5425898691,0,235,0.010756372,False,False,8169
141,TTV bunchestar,1,240,7.4988966e-05,False,False,8305
142,TTV bunchestar,1,241,9.073471e-05,False,False,8318
143,TTV bunchestar,1,241,7.578781e-05,False,False,8335
144,TTV bunchestar,1,242,0.0017730978,False,False,8347
145,TTV bunchestar,1,242,0.0069665625,False,False,8359
146,TTV bunchestar,1,244,0.5822753,False,True,8416
147,KOSQF,1,246,0.0010808664,True,False,8721
148,games5425898691,0,246,0.0065981024,False,False,8723
149,TTV bunchestar,1,249,0.009641203,False,False,8803
150,enpitsu,0,253,0.0014963761,False,False,8899
151,enpitsu,0,256,0.046244897,False,False,8989
152,enpitsu,0,260,0.041878566,False,False,9088
153,KOSQF,1,260,3.728482e-05,False,False,9090
154,enpitsu,0,260,0.09296625,False,False,9091
155,TTV bunchestar,1,262,0.06476735,False,False,9155
156,KOSQF,1,264,0.047130186,False,False,9212
157,TTV bunchestar,1,266,0.46995756,True,True,9268
158,enpitsu,0,268,0.0034480563,False,False,9556
159,TTV bunchestar,1,268,0.001877908,False,False,9557
160,enpitsu,0,268,0.0016355842,False,False,9559
161,games5425898691,0,271,0.009841963,False,False,9640
162,games5425898691,0,276,0.0077709486,False,False,9800
163,KOSQF,1,279,0.00063218595,False,False,9859
164,games5425898691,0,279,0.048439104,False,False,9871
165,KOSQF,1,281,0.00064086705,False,False,9923
166,games5425898691,0,284,0.06747945,True,True,10012
167,games5425898691,0,286,0.005807009,True,False,10313
168,KOSQF,1,286,0.0053770444,False,False,10314
169,games5425898691,0,286,0.003117306,False,False,10315
170,TTV bunchestar,1,288,8.4205436e-05,False,False,10390
171,TTV bunchestar,1,290,0.00018993118,False,False,10439
172,TTV bunchestar,1,292,0.0001370408,False,False,10502
173,TTV bunchestar,1,293,6.9040805e-05,False,False,10527
174,enpitsu,0,294,0.007925687,False,False,10531
175,enpitsu,0,295,0.021232909,False,False,10576
176,games5425898691,0,296,0.007715901,False,False,10600
177,TTV bunchestar,1,296,0.001244953,False,False,10601
178,KOSQF,1,299,0.070552416,False,False,10672
179,TTV bunchestar,1,300,0.054686744,True,False,10721
