,shot_taker_name,is_orange,time,xg,shot,goal,frame
152,Balsamic Vinegar,0,280,0.051151417,True,False,9138
153,enpitsu,1,281,0.0015127396,False,False,9183
154,asabuld,0,285,0.011582319,False,False,9288
155,Balsamic Vinegar,0,286,0.01063304,False,False,9322
156,Balsamic Vinegar,0,288,0.00049408444,False,False,9360
157,Balsamic Vinegar,0,289,0.00317382,False,False,9406
158,Balsamic Vinegar,0,290,0.07040063,False,False,9427
159,enpitsu,1,292,8.260067e-05,False,False,9478
160,enpitsu,1,294,0.0015583468,False,False,9528
161,enpitsu,1,296,0.029037418,False,False,9599
162,asabuld,0,296,0.002695748,False,False,9603
