,shot_taker_name,is_orange,time,xg,shot,goal,frame
0,JaksonRL,0,0,0.0009581083,False,False,167
1,games5425898691,1,0,0.006931706,False,False,170
2,zKyubii_,0,2,0.00026328652,False,False,241
3,zKyubii_,0,5,0.00014370657,False,False,330
4,enpitsu,1,9,0.0035735064,False,False,427
5,zKyubii_,0,11,0.00016384608,False,False,479
6,JaksonRL,0,12,0.00027611078,False,False,520
7,enpitsu,1,16,0.0029446753,False,False,613
8,zKyubii_,0,18,0.046257798,False,False,662
9,enpitsu,1,23,0.002326298,False,False,802
10,zKyubii_,0,25,0.00049696735,False,False,869
11,enpitsu,1,28,0.004646393,False,False,961
12,games5425898691,1,31,0.04062404,False,False,1037
13,JaksonRL,0,34,6.497895e-05,False,False,1119
14,JaksonRL,0,37,0.0013848143,False,False,1201
15,games5425898691,1,41,0.12080631,False,False,1319
16,games5425898691,1,44,0.24010052,False,False,1399
17,zKyubii_,0,46,0.00042718404,False,False,1443
18,games5425898691,1,48,0.00037336646,False,False,1499
19,games5425898691,1,50,0.001851129,False,False,1542
20,JaksonRL,0,55,0.0018954815,False,False,1681
21,zKyubii_,0,58,0.0050275815,False,False,1787
22,zKyubii_,0,60,0.0013948572,False,False,1825
23,games5425898691,1,62,0.18625881,False,False,1871
24,zKyubii_,0,62,0.00038349943,False,False,1875
25,zKyubii_,0,64,0.00026786537,False,False,1948
26,enpitsu,1,67,0.054036923,False,False,2015
27,games5425898691,1,68,0.046016507,False,False,2053
28,JaksonRL,0,68,0.029894736,False,False,2056
29,JaksonRL,0,72,0.0016463881,False,False,2156
30,JaksonRL,0,75,0.058871463,True,False,2233
31,games5425898691,1,75,0.0035878925,False,False,2247
32,JaksonRL,0,80,0.0005190693,False,False,2382
33,JaksonRL,0,81,0.0002982981,False,False,2394
34,JaksonRL,0,81,0.007013024,False,False,2406
35,enpitsu,1,81,0.06459598,False,False,2411
36,JaksonRL,0,81,0.022809017,False,False,2412
37,JaksonRL,0,87,0.0005185654,False,False,2560
38,games5425898691,1,89,0.002365612,False,False,2620
39,JaksonRL,0,92,0.0040681455,False,False,2714
40,JaksonRL,0,93,0.00073774665,False,False,2726
41,JaksonRL,0,93,0.0011924845,False,False,2742
42,JaksonRL,0,94,0.00062734383,False,False,2751
43,JaksonRL,0,94,0.0005053419,False,False,2762
44,JaksonRL,0,96,0.00034779578,False,False,2818
45,JaksonRL,0,98,0.010449306,False,False,2869
46,JaksonRL,0,101,0.22373383,True,False,2964
47,games5425898691,1,101,0.0022226074,False,False,2967
48,JaksonRL,0,104,0.0003347008,False,False,3046
49,JaksonRL,0,106,0.00018300694,False,False,3079
50,JaksonRL,0,106,0.00019413928,False,False,3093
51,JaksonRL,0,106,0.0011944848,False,False,3104
52,JaksonRL,0,107,0.0027419967,False,False,3126
53,JaksonRL,0,109,0.00492043,False,False,3166
54,enpitsu,1,110,0.025901558,False,False,3208
55,enpitsu,1,116,0.0034628077,False,False,3372
56,JaksonRL,0,118,0.00023367596,False,False,3415
57,enpitsu,1,121,0.0027926578,False,False,3507
58,zKyubii_,0,124,0.012658374,False,False,3598
59,enpitsu,1,125,0.013575405,False,True,3625
60,games5425898691,1,130,0.005974638,False,False,3994
61,games5425898691,1,134,0.014821766,False,False,4108
62,enpitsu,1,136,0.0050991676,False,False,4175
63,games5425898691,1,139,0.003695742,False,False,4245
64,games5425898691,1,139,0.08346442,False,False,4255
65,games5425898691,1,141,0.118384026,False,False,4296
66,zKyubii_,0,142,0.10831535,False,False,4349
67,zKyubii_,0,145,0.6395169,False,False,4430
68,JaksonRL,0,148,0.18650857,True,True,4491
69,zKyubii_,0,149,0.0003673531,False,False,4772
70,JaksonRL,0,150,0.0006516821,False,False,4804
71,JaksonRL,0,152,0.005223368,False,False,4870
72,JaksonRL,0,155,0.0018432419,False,False,4956
73,JaksonRL,0,156,0.0018491177,False,False,4967
74,enpitsu,1,157,0.0011703756,False,False,4995
75,zKyubii_,0,157,0.235656,False,False,5002
76,zKyubii_,0,158,0.026256483,False,False,5028
77,enpitsu,1,159,0.00032772674,False,False,5055
78,enpitsu,1,161,0.0004069857,False,False,5117
79,games5425898691,1,163,0.0007471524,False,False,5161
80,enpitsu,1,165,0.004264343,False,False,5222
