,shot_taker_name,is_orange,time,xg,shot,goal,frame
0,DJulien2411,0,0.0,0.011419749,False,False,173
1,Tony. ϟ,0,2.0,0.006613773,False,False,246
2,enpitsu,1,5.0,0.009209266,False,False,584
3,Tony. ϟ,0,5.0,0.0027225267,False,False,585
4,enpitsu,1,5.0,0.0037589872,False,False,586
5,DJulien2411,0,8.0,0.00029158374,False,False,664
6,DJulien2411,0,10.0,0.0059536532,False,False,709
7,enpitsu,1,10.0,0.007233582,False,False,712
8,Tony. ϟ,0,14.0,0.33306503,False,False,820
9,Tony. ϟ,0,19.0,0.11215201,False,True,965
10,DJulien2411,0,24.0,0.0011837031,False,False,1359
11,DJulien2411,0,28.0,0.019718837,False,False,1451
12,DJulien2411,0,29.0,0.13605882,False,False,1487
13,enpitsu,1,31.0,0.0014153167,False,False,1546
14,Tony. ϟ,0,34.0,0.0007647397,False,False,1621
15,Tony. ϟ,0,37.0,0.0018809779,False,False,1707
16,Tony. ϟ,0,39.0,0.054559626,False,False,1771
17,Tony. ϟ,0,42.0,0.044206776,False,False,1842
18,DJulien2411,0,46.0,0.033452556,False,False,1954
19,DJulien2411,0,48.0,0.14550327,True,True,2010
20,enpitsu,1,49.0,0.0038861835,False,False,2289
21,Tony. ϟ,0,49.0,0.044425268,False,False,2291
22,Tony. ϟ,0,57.0,0.0025706834,False,False,2510
23,DJulien2411,0,57.0,0.007345813,False,False,2773
24,DJulien2411,0,57.0,0.07137726,False,False,2782
25,enpitsu,1,58.0,0.015824784,False,False,2808
26,enpitsu,1,64.0,0.0019209975,False,False,2965
27,DJulien2411,0,66.0,0.01868716,False,False,3023
28,DJulien2411,0,69.0,0.015863955,True,False,3091
29,enpitsu,1,70.0,0.00029687444,False,False,3140
30,enpitsu,1,77.0,0.34496596,False,False,3327
31,Tony. ϟ,0,77.0,0.0036001548,False,False,3329
32,enpitsu,1,77.0,0.24004339,False,False,3330
33,Tony. ϟ,0,82.0,0.0006999576,False,False,3465
34,Tony. ϟ,0,85.0,0.0007031125,False,False,3555
35,DJulien2411,0,89.0,0.018576777,False,False,3660
36,enpitsu,1,92.0,0.000119977354,False,False,3748
37,enpitsu,1,95.0,0.10891557,False,False,3809
38,Tony. ϟ,0,95.0,0.012863196,False,False,3810
39,Tony. ϟ,0,98.0,0.003070291,False,False,3907
40,DJulien2411,0,104.0,0.10029866,False,False,4053
41,DJulien2411,0,106.0,0.04121914,False,False,4121
42,enpitsu,1,108.0,0.029989835,False,False,4174
43,enpitsu,1,113.0,0.036986887,False,False,4299
44,Tony. ϟ,0,117.0,0.0029066452,False,False,4418
45,DJulien2411,0,120.0,0.0006033056,False,False,4496
46,DJulien2411,0,120.0,0.03298689,False,False,4502
47,DJulien2411,0,121.0,0.17198157,False,True,4534
48,enpitsu,1,124.0,0.0041000675,False,False,4608
49,enpitsu,1,127.0,0.02485115,False,False,4940
50,enpitsu,1,129.0,0.2504597,True,True,5012
51,enpitsu,1,130.0,0.0016476953,False,False,5295
52,Tony. ϟ,0,135.0,0.00753335,False,False,5419
53,Tony. ϟ,0,142.0,0.0001983519,False,False,5616
54,DJulien2411,0,145.0,0.0007727035,False,False,5713
55,Tony. ϟ,0,149.0,0.3139309,False,False,5798
56,enpitsu,1,150.0,0.0003378227,False,False,5848
57,Tony. ϟ,0,152.0,0.2169729,True,True,5893
58,Tony. ϟ,0,156.0,0.01889367,False,False,6266
59,DJulien2411,0,162.0,0.0039882134,False,False,6430
60,DJulien2411,0,165.0,0.0054874266,False,False,6511
61,DJulien2411,0,168.0,0.06266883,False,False,6597
62,enpitsu,1,172.0,0.0075477166,False,False,6935
63,Tony. ϟ,0,172.0,0.0036195265,False,False,6937
64,DJulien2411,0,177.0,0.078178465,False,False,7095
65,enpitsu,1,179.0,0.0014005397,False,False,7131
66,DJulien2411,0,181.0,0.08366898,False,False,7197
67,Tony. ϟ,0,185.0,0.0018895629,False,False,7303
68,Tony. ϟ,0,186.0,0.0014733985,False,False,7337
69,enpitsu,1,189.0,0.0072698737,False,False,7406
70,Tony. ϟ,0,192.0,0.0007433932,False,False,7505
71,DJulien2411,0,195.0,0.0015431783,False,False,7577
72,Tony. ϟ,0,197.0,0.28180632,True,True,7624
73,DJulien2411,0,199.0,0.01265381,False,False,7954
74,Tony. ϟ,0,201.0,0.004390083,False,False,8014
75,Tony. ϟ,0,204.0,0.00017790672,False,False,8078
76,enpitsu,1,206.0,0.00581343,False,False,8152
77,enpitsu,1,209.0,0.15026557,False,False,8238
78,Tony. ϟ,0,215.0,0.010873416,False,False,8387
79,DJulien2411,0,215.0,0.0020445192,False,False,8388
80,DJulien2411,0,221.0,0.009509851,False,False,8550
81,enpitsu,1,224.0,0.005251446,False,False,8636
82,enpitsu,1,226.0,0.004567857,False,False,8693
83,Tony. ϟ,0,227.0,0.049611017,False,False,8730
84,enpitsu,1,231.0,0.0050494205,False,False,8835
85,DJulien2411,0,244.0,0.00081926753,False,False,9191
86,enpitsu,1,247.0,0.0018297206,False,False,9280
