,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_double_jump_active,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,team_mate_handbrake
0,391,8.0,False,0,3437.247774389407,2364.22998046875,4051.159912109375,132.64999389648438,-9865.399780273438,5319.89990234375,9818.400268554688,2259.499969482422,5481.099853515625,922.7999877929688,0.0,-0.5527914136370536,-2.0419296620695677,-0.5503819791496559,76561198039309853,enpitsu,25.0,2546.580078125,3934.949951171875,17.059999465942383,-6552.39990234375,9944.69970703125,1.899999976158142,0.5999999865889549,-1.0000000149011612,1995.2999877929688,255.0,255.0,False,0.016721549450105875,2.171586104753885,0.00024370244906360913,True,4,4,82.0,False,False,,bf81d8692db,games5425898691,19.0,2455.8701171875,4815.4599609375,16.700000762939453,10830.6005859375,-8994.500122070312,66.70000076293945,357.79998779296875,-53.29999923706055,5.199999809265137,255.0,128.0,0.000670612793573207,-0.6893642933752253,-0.015103886591576316,True,False,False,4.0,99.0,False,,Krazytrainツ,76561198262755977,10,107.36000061035156,5113.83984375,16.989999771118164,2097.5,-271.70000076293945,4.600000083446503,-0.5999999865889549,0.0,-0.09999999776482582,128.0,128.0,,0.009642426152762163,-0.12911877678075234,5.238484942511356e-05,True,6,6,False,230.0,False,,venom-murkzz,bf6a2e7a54b,9.0,-510.6300048828125,5593.06982421875,26.40999984741211,-2021.6000366210938,-8938.400268554688,-339.39998626708984,15.90000033378601,-73.80000114440918,2464.1000366210938,250.0,255.0,,0.04781035993225772,-1.7514454484448125,-0.005633785426275615,True,4,4,6,132.0,False,,
1,3561,123.0,True,0,3572.972386518191,1939.739990234375,2966.360107421875,205.3000030517578,-13814.599609375,25584.89990234375,-2809.4000244140625,-397.59998321533203,-764.1000366210938,873.4999847412109,0.0,0.6432967004215158,0.12454937394465734,-3.129499067998914,bf81d8692db,games5425898691,20.0,2039.949951171875,2714.02001953125,169.35000610351562,-4321.000061035156,19033.499755859375,1545.7000732421875,-1943.3999633789062,-4224.100036621094,-2937.60009765625,255.0,240.0,,-0.3973213885622311,1.5126065001119429,-0.6733297321291541,True,40,35,78.49401276855062,True,False,,76561198039309853,enpitsu,25.0,984.2100219726562,-4566.9599609375,17.049999237060547,1958.3000183105469,9395.999755859375,2.5999999046325684,0.0,0.19999999552965164,591.6999816894531,255.0,128.0,0.016681798724280963,1.4143950514809613,-0.0003123865700934789,True,2,20,26.0,217.0,False,,Krazytrainツ,76561198262755977,11,2412.35009765625,2534.570068359375,17.0,-6848.3001708984375,6313.599853515625,3.6000001430511475,0.0,0.0,-2468.2000732421875,255.0,0.0,False,0.0095409406657679,2.351860725356905,-7.768972711206925e-06,True,26,32,False,196.0,False,,venom-murkzz,bf6a2e7a54b,8.0,-1223.949951171875,4232.240234375,17.010000228881836,12987.39990234375,3177.7999877929688,2.0999999344348907,0.5999999865889549,0.09999999776482582,0.09999999776482582,250.0,128.0,,0.009565260929489049,0.24003799988991031,-5.8204462137218434e-05,True,28,6,34,221.0,False,,False
2,4465,146.0,True,0,3008.588106348259,1978.6400146484375,4252.27978515625,509.8800048828125,-27199.69970703125,15604.599609375,-2672.7999877929688,185.40000915527344,-3939.1000366210938,4522.0001220703125,0.0,-0.5786560333105952,2.9404336838814285,-0.18589904894232775,bf81d8692db,games5425898691,19.0,2154.0,4129.5,504.0299987792969,-13931.700439453125,17283.299560546875,3925.1998901367188,-3716.4999389648438,-2960.5999755859375,2769.8001098632812,255.0,182.0,,0.4320004531642508,2.266544763173836,0.4812481511917097,True,12,11,108.38588383120879,True,False,,76561198039309853,enpitsu,25.0,73.63999938964844,828.72998046875,17.049999237060547,-7070.9002685546875,13823.800048828125,3.0000001192092896,-0.5000000074505806,1.2999999523162842,-1924.6000671386719,255.0,128.0,0.016790938701251923,1.9960218916007237,-0.0001530461698146805,True,False,2,4.0,219.0,False,,Krazytrainツ,76561198262755977,11,3085.010009765625,4939.6298828125,300.0199890136719,-6835.5999755859375,5140.2001953125,-2231.699981689453,602.0999908447266,-427.09999084472656,954.4999694824219,255.0,128.0,False,0.21765164716820548,2.5099290495394793,-1.5697485884742017,True,6,6,False,150.0,False,,venom-murkzz,bf6a2e7a54b,8.0,1254.4300537109375,4001.7099609375,169.41000366210938,18694.200439453125,13010.30029296875,3202.39990234375,507.79998779296875,-1134.5999908447266,-708.0999755859375,249.0,128.0,,-0.3804597848892651,0.18831188536125165,0.04586320543948659,True,10,4,14,184.5454706761145,True,,False
3,5123,161.0,True,1,3860.9687138648737,-2493.89990234375,3291.85009765625,341.95001220703125,16205.6005859375,12824.49951171875,4829.599914550781,-2677.5,3812.7999877929688,-517.2999954223633,1.0,1.0693170088031863,0.9828729621634035,-2.951320020979289,76561198262755977,Krazytrainツ,10.0,-2634.81005859375,3152.090087890625,274.92999267578125,16856.600341796875,12789.599609375,3636.6000366210938,1588.9999389648438,1538.6000061035156,5035.5999755859375,,2.0,,1.2586547565715274,2.3747349179616926,1.1340898644755788,True,12,11,106.0,False,False,,bf6a2e7a54b,venom-murkzz,8.0,-1636.4300537109375,-666.8599853515625,17.010000228881836,10278.499755859375,-7588.699951171875,2.3000000417232513,-0.29999999329447746,0.09999999776482582,-1707.1000671386719,133.0,11.0,-0.009624625228659502,-2.4929449393235266,-0.0002363125037635144,True,False,4,4.0,198.0,False,,enpitsu,76561198039309853,25,-1826.5400390625,4010.7900390625,17.040000915527344,10949.000244140625,-6982.9998779296875,4.600000083446503,0.29999999329447746,-0.09999999776482582,2360.8999633789062,255.0,255.0,,-0.016733714959223298,-2.6450599465620264,-5.1111530950785426e-05,True,4,4,False,166.0,False,,games5425898691,bf81d8692db,19.0,995.5800170898438,4425.7001953125,17.010000228881836,-4905.299987792969,14813.299560546875,2.3000000417232513,2.0000000298023224,1.0999999940395355,1837.7000427246094,128.0,255.0,,-0.009859063346337097,1.1865508688439328,2.133207600239788e-05,True,4,False,4,92.0,False,,
4,5811,177.0,False,1,3183.09810742604,3557.889892578125,3394.590087890625,477.6400146484375,-3160.7998657226562,26913.30078125,-7509.5001220703125,-1540.0999450683594,1391.199951171875,-4548.599853515625,1.0,-1.0420681785817731,-0.810056908656117,2.35939191975661,bf6a2e7a54b,venom-murkzz,8.0,3612.18994140625,3098.5400390625,527.5900268554688,-5115.7000732421875,17300.2001953125,-7756.099853515625,-125.60000419616699,79.89999771118164,173.50000381469727,249.0,95.0,,-0.5793789379843381,1.2779407917838679,-1.4248793943120484,True,10,8,185.2798621423783,True,False,,76561198262755977,Krazytrainツ,11.0,3522.10009765625,-73.29000091552734,17.0,-8263.699951171875,-10489.100341796875,3.8999998569488525,-0.19999999552965164,-0.0,-3156.7001342773438,255.0,0.0,-0.009580873725985423,-0.6440717295503839,-9.621483347535961e-05,True,False,6,6.0,255.0,False,,enpitsu,76561198039309853,25,224.99000549316406,5348.7998046875,17.579999923706055,23.09999942779541,-36.19999885559082,0.29999999329447746,-5.5000001192092896,0.3999999910593033,2.7000001072883606,,,,-0.026765655659576563,-2.213551069075039,0.014822003139802161,True,2,2,False,127.0,False,,games5425898691,bf81d8692db,20.0,-63.25,5869.93017578125,63.91999816894531,-7661.5997314453125,-7287.0001220703125,-4247.5,-3782.5,-1546.9000244140625,1769.9000549316406,255.0,255.0,,-0.38710126424747393,-0.8512905812025674,-0.3616918475511833,True,8,False,8,95.0,False,,False
5,5897,180.0,False,1,1299.7200987169408,112.11000061035156,4103.27978515625,477.4800109863281,-15713.599853515625,24233.89892578125,-4503.2000732421875,-2600.8999633789062,-299.20000076293945,106.19999885559082,1.0,-0.4188605360053009,-1.095563311992348,1.8488693695585232,76561198262755977,Krazytrainツ,11.0,188.92999267578125,3921.22998046875,457.9200134277344,-10411.500244140625,20475.6005859375,1160.5000305175781,-3071.7999267578125,-1206.9999694824219,2226.300048828125,128.0,215.0,False,0.23423596994608054,1.3580058887935342,0.2549086030971473,True,8,6,124.73672245651163,True,False,,bf6a2e7a54b,venom-murkzz,8.0,1711.699951171875,2719.820068359375,17.020000457763672,-8810.700073242188,-10599.100341796875,0.7000000029802322,-0.19999999552965164,-0.7000000029802322,0.0,249.0,128.0,-0.009548097104246273,-0.8772807548910231,-6.747112413928951e-05,True,False,8,10.0,255.0,False,,enpitsu,76561198039309853,25,-342.2099914550781,5501.75,22.889999389648438,-465.9000015258789,-5174.69970703125,-203.79999160766602,-0.19999999552965164,-81.5999984741211,2082.5999450683594,255.0,255.0,False,-0.05570258703016451,-1.4283860476954542,-0.005519700022191808,True,2,2,False,127.0,False,,games5425898691,bf81d8692db,20.0,132.6199951171875,4306.3701171875,546.5700073242188,4131.400146484375,-11632.5,548.4999847412109,4736.700134277344,-1430.3999328613281,2401.4999389648438,255.0,9.0,,-0.24953588271789098,-2.3538379428620213,1.0938821503367435,True,9,False,10,4.1587095491347625,True,,
6,6802,213.0,False,1,5149.924766211717,265.2300109863281,28.850000381469727,315.9100036621094,1750.3999328613281,24088.798828125,1691.1000061035156,445.9000015258789,3621.4999389648438,4762.900085449219,1.0,0.875233486793343,-2.0594734429758628,-0.4821961015226173,76561198262755977,Krazytrainツ,11.0,301.1600036621094,-92.41000366210938,226.14999389648438,4722.099914550781,21532.900390625,1587.7999877929688,-2153.8999938964844,4632.60009765625,-2036.7999267578125,255.0,230.0,False,0.04105938930595073,2.4484903882385427,0.09549475988076218,True,18,13,72.92504087827538,True,False,,bf6a2e7a54b,venom-murkzz,9.0,-2385.639892578125,-4198.6298828125,17.010000228881836,13178.1005859375,-1947.5999450683594,2.3000000417232513,1.8000000715255737,-0.5999999865889549,1391.1000061035156,246.0,248.0,-0.009589869657628031,-2.99080993523598,0.0002548792814463708,True,False,22,24.0,67.0,False,,enpitsu,76561198039309853,25,-1718.81005859375,3757.820068359375,17.049999237060547,17049.3994140625,6468.3001708984375,2.5999999046325684,2.3999999463558197,1.0000000149011612,-726.8000030517578,128.0,128.0,,-0.016842304633236875,2.831546119909214,0.00015853708337321427,True,8,8,False,255.0,False,,games5425898691,bf81d8692db,20.0,-976.1199951171875,42.939998626708984,16.989999771118164,12822.80029296875,19093.800048828125,2.5999999046325684,0.29999999329447746,-0.29999999329447746,0.0,255.0,128.0,,-0.009636733163396995,2.1621938283163287,7.3524953088128635e-06,True,18,False,18,43.45111400081265,True,,
7,7610,242.0,True,0,3850.5821999369764,1111.47998046875,1854.1199951171875,129.80999755859375,-9603.900146484375,30540.6005859375,5358.599853515625,-745.6999969482422,-5522.8997802734375,2222.7999877929688,0.0,0.8123570712768547,1.6484254794771112,2.7815894863269612,bf81d8692db,games5425898691,19.0,1138.300048828125,1516.8299560546875,46.189998626708984,309.3000030517578,22735.50048828125,3463.900146484375,-306.1000061035156,9.599999785423279,-69.80000019073486,255.0,173.0,,0.01597265387405011,1.5407053169465568,0.00015644605000647983,True,30,24,104.0,False,False,,76561198039309853,enpitsu,25.0,,,,,,,,,,,,,,,True,,,,,,,Krazytrainツ,76561198262755977,11,-2865.6201171875,3124.14990234375,17.0,10277.60009765625,20575.90087890625,1.0999999940395355,0.29999999329447746,1.0000000149011612,-1711.300048828125,255.0,0.0,False,0.009593158228613381,1.059678480005309,-0.00016442060806952835,True,16,22,False,115.17938073732519,True,,venom-murkzz,bf6a2e7a54b,9.0,2457.43994140625,2646.56005859375,17.010000228881836,-17975.2001953125,14348.900146484375,-0.29999999329447746,0.0,0.5999999865889549,0.0,255.0,128.0,,0.00962249546159953,2.4679178393027947,-2.575109233473666e-05,True,32,False,34,100.09279999168969,True,,
8,8910,281.0,True,0,4295.254191183941,1928.219970703125,1903.800048828125,106.04000091552734,-15852.39990234375,22858.798828125,1649.9000549316406,-2646.9000244140625,83.90000343322754,-5383.900146484375,0.0,0.6538251904213636,0.49470330849928373,-2.7525667516448094,bf81d8692db,games5425898691,19.0,2165.699951171875,1704.8399658203125,21.950000762939453,-21629.09912109375,7230.2001953125,2983.599853515625,4.4999998807907104,-1.0999999940395355,590.9999847412109,255.0,128.0,,0.00962368342213317,2.854740771135844,-5.438699561957885e-05,True,13,12,10.0,False,False,,76561198039309853,enpitsu,25.0,1171.5,1080.8299560546875,17.049999237060547,-10092.999877929688,19715.2001953125,2.8999999165534973,2.199999988079071,-4.000000059604645,1769.1000366210938,255.0,128.0,0.016774294010402747,2.1219309870490375,9.670248334473576e-06,True,False,8,8.0,0.0,False,,Krazytrainツ,76561198262755977,11,2912.8701171875,490.69000244140625,95.51000213623047,-8953.099975585938,20936.298828125,-187.5,-4901.300048828125,-2189.2999267578125,-21.80000066757202,255.0,128.0,,-1.4271805585183055,2.0191375134319163,-0.028510170480791068,True,16,16,False,150.0,False,,venom-murkzz,bf6a2e7a54b,8.0,2982.280029296875,2888.419921875,17.0,-14680.999755859375,17703.499755859375,3.1999999284744263,-0.29999999329447746,0.5999999865889549,1.7000000178813934,248.0,128.0,,0.009604504846840535,2.263381339763661,-7.073657299041039e-05,True,False,False,False,0.0,False,,
9,9352,288.0,False,0,4599.788026265195,3334.300048828125,3333.72998046875,106.5999984741211,-17073.1005859375,10905.699462890625,4090.4000854492188,-3537.7999877929688,3317.60009765625,3532.2000122070312,0.0,-0.3510075398494058,1.6413745032250366,-1.9022577764467528,bf81d8692db,games5425898691,19.0,3529.6201171875,3292.360107421875,17.020000457763672,-12851.099853515625,15367.39990234375,1.2999999523162842,2.199999988079071,-4.300000071525574,1931.6999816894531,128.0,255.0,,0.009613387665461017,2.33787233463332,0.0002345757988804971,True,4,4,101.0,False,False,,76561198039309853,enpitsu,25.0,2527.820068359375,-2362.360107421875,17.049999237060547,-10760.50048828125,10932.900390625,-1.0999999940395355,0.0,0.0,-2113.2000732421875,255.0,128.0,0.016784353237043803,2.281975534019892,1.5331562291739685e-05,True,False,2,2.0,217.39722992784235,True,,Krazytrainツ,76561198262755977,10,2686.409912109375,2387.5,49.459999084472656,2136.6000366210938,21929.89990234375,-2512.2999572753906,-1752.1000671386719,-134.399995803833,19.90000009536743,255.0,128.0,,-0.24713620603915315,1.6446491654371989,0.01259548478154148,True,6,6,False,0.0,False,,venom-murkzz,bf6a2e7a54b,8.0,698.4199829101562,2507.429931640625,18.959999084472656,-12834.69970703125,16044.000244140625,-1222.2000122070312,2200.399932861328,-3768.5000610351562,393.6000061035156,250.0,128.0,,0.018718605530728995,2.1825768874827025,0.13002493442213195,True,6,False,6,255.0,False,,
10,9571,296.0,False,0,2019.3651073842789,1120.2099609375,5027.16015625,157.99000549316406,-4228.900146484375,-94.30000305175781,4410.199890136719,-4166.7999267578125,-3878.9999389648438,-1894.7999572753906,0.0,0.7620717115238194,1.2655199331380504,0.1604903067519428,76561198039309853,enpitsu,25.0,1399.1700439453125,5094.2099609375,123.29000091552734,-5615.7000732421875,-480.60001373291016,-1942.7999877929688,-1246.6999816894531,2069.4000244140625,-390.40000915527344,0.0,255.0,False,-0.11257113298896128,0.05831717424630024,1.2992454526055266,True,4,4,52.0,False,False,,bf81d8692db,games5425898691,19.0,922.780029296875,3283.590087890625,45.91999816894531,-2153.0999755859375,22640.90087890625,3427.9000854492188,414.0999984741211,27.899999618530273,-507.99999237060547,255.0,101.0,0.0009706820136666262,1.637432312132428,-0.0002653584769677637,True,False,6,7.0,150.0,False,,Krazytrainツ,76561198262755977,11,1804.18994140625,4907.35009765625,17.010000228881836,-20644.7998046875,7411.300048828125,-0.19999999552965164,3.4999999403953552,-1.0999999940395355,-702.2000122070312,255.0,14.0,False,0.009600163311396421,2.798069695001092,-0.00011581405986973573,True,6,6,False,173.66763016229044,True,,venom-murkzz,bf6a2e7a54b,8.0,880.3099975585938,4370.419921875,17.020000457763672,-276.8000030517578,10884.000244140625,0.7000000029802322,0.0,-0.3999999910593033,-433.3000183105469,244.0,128.0,,0.009547184041031038,1.5527737669087902,0.0002649348882351626,True,8,False,8,255.0,False,,
