,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,885,25,True,1,2949.7890586673802,336.44000244140625,2243.77001953125,428.510009765625,-5571.9000244140625,26091.4990234375,-1844.4000244140625,805.5999755859375,-1901.7999267578125,5633.2000732421875,1.0,1.0532458836662184,-2.932848404012839,2.3778833574119456,76561198039309853,enpitsu,27.0,401.6099853515625,2101.0,369.45001220703125,9937.100219726562,16028.900146484375,1728.0000305175781,-3609.7000122070312,2983.5000610351562,-2884.1000366210938,255.0,255.0,,0.4258355249859411,2.761903530655475,0.06528608506137706,True,111.0,False,8,False,7,,bf81d8692db,games5425898691,24,1645.1099853515625,1200.780029296875,16.18000030517578,-3481.400146484375,-18531.199951171875,134.0999984741211,-14.09999966621399,-41.10000133514404,-1771.7999267578125,255.0,0.0,,-0.009588397000889298,-1.3419216136329726,-0.005041788927478292,True,14,12,False,64.0,False,,xX_darocker_xX,2052992753786077919,18,1119.6500244140625,5102.97998046875,693.4000244140625,-2052.7999877929688,-2.5,2167.5,0.19999999552965164,-1738.2000732421875,-0.5999999865889549,255.0,255.0,,0.9996714916639319,0.017583968454619764,-1.5558846001949402,True,225.0,False,14,12,4,,BABYKATHIM,635519621213957286,25.0,921.02001953125,4883.60009765625,17.010000228881836,-7576.5997314453125,713.4999847412109,2.5,-3.0000001192092896,0.7000000029802322,1456.7999267578125,220.0,236.0,,-0.009562658823236689,0.12259895851711426,0.00019680067330230918,True,False,6,6,108.0,False,
1,2407,72,False,0,2007.7726245927538,-2674.68994140625,4208.64990234375,187.1699981689453,14923.399658203125,5253.4002685546875,4450.199890136719,3049.2999267578125,933.4999847412109,3553.9999389648438,0.0,-0.5647003780834273,-1.4625067214502856,-1.3834727090870307,635519621213957286,BABYKATHIM,24.0,-2757.760009765625,4148.93994140625,63.369998931884766,12458.199462890625,1429.4000244140625,4857.60009765625,-3903.5000610351562,3573.699951171875,917.3000335693359,255.0,128.0,,0.04800943356207393,0.3186679900307407,-0.020820271495858092,True,244.0,False,16,5,12,,2052992753786077919,xX_darocker_xX,18,3320.0400390625,-2158.010009765625,16.989999771118164,-11149.3994140625,16306.099853515625,4.600000083446503,0.19999999552965164,-0.09999999776482582,342.40001678466797,255.0,128.0,,0.009608924369561535,2.2041198593379123,-0.00014299352802522942,True,20,18,False,222.0,False,,enpitsu,76561198039309853,27,-401.8500061035156,5134.97021484375,17.049999237060547,-1602.2999572753906,141.899995803833,3.0000001192092896,-0.3999999910593033,-0.09999999776482582,289.6999931335449,255.0,128.0,False,0.016835133238810644,-3.093708677671432,-0.00015268994929770337,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,24.0,-2319.760009765625,4206.81982421875,73.2699966430664,-10335.999755859375,2246.9000244140625,3468.3999633789062,1223.7000274658203,-3004.2999267578125,2259.4000244140625,255.0,223.0,,0.0721333043325955,2.6427886445940034,-0.11104429286768018,True,17,False,18,193.0,False,
2,3290,104,True,1,2069.446807568622,-376.8699951171875,3508.31005859375,175.77000427246094,-3291.199951171875,15032.39990234375,3236.7001342773438,-2354.4000244140625,2563.3999633789062,3793.900146484375,1.0,0.5423045927074791,2.1051551835690696,3.0306056935978862,bf81d8692db,games5425898691,24.0,-364.3500061035156,3379.419921875,54.900001525878906,-4624.89990234375,3648.5000610351562,2269.4000244140625,-4622.699890136719,2812.2000122070312,-985.8999633789062,255.0,49.0,,0.05322910675706016,0.031679205636728325,0.09022718252715632,True,23.0,False,30,False,29,,76561198039309853,enpitsu,27,952.3300170898438,-89.52999877929688,17.059999465942383,1.2999999523162842,-1638.3000183105469,1.4000000059604645,0.5999999865889549,-0.0,0.09999999776482582,255.0,128.0,,-0.016746721997738523,1.5698290098871615,-7.159032663067756e-06,True,12,10,False,220.0,False,,xX_darocker_xX,2052992753786077919,18,-1102.3800048828125,3952.639892578125,19.459999084472656,14190.999755859375,-4579.2999267578125,2961.4999389648438,-0.7999999821186066,0.19999999552965164,-1012.3999786376953,240.0,79.0,,-0.00958347051456067,-2.7974243371330383,3.730328849257761e-05,True,0.0,False,29,22,6,,BABYKATHIM,635519621213957286,24.0,1926.5,2408.75,61.540000915527344,13234.89990234375,-1691.9000244140625,-4744.5001220703125,-111.70000076293945,56.30000114440918,-480.29998779296875,192.0,0.0,,-0.2002198340377403,2.5588264365261923,-0.1912997745908105,True,28,6,32,61.0,False,
3,3860,116,False,0,4760.538544097125,2222.72998046875,1543.300048828125,243.05999755859375,-10294.49951171875,23256.8994140625,1830.2000427246094,5685.9002685546875,-1501.9999694824219,1188.8999938964844,0.0,-0.11791774805841362,0.6606716001907599,-2.169414747424346,635519621213957286,BABYKATHIM,24.0,2288.56005859375,1399.530029296875,122.93000030517578,-8884.500122070312,21199.89990234375,-792.7999877929688,-3250.8999633789062,-4382.799987792969,-687.0999908447266,255.0,150.0,False,0.9666783112588894,2.547890253441538,-0.04494233009972096,True,49.48781948448507,True,10,False,9,,2052992753786077919,xX_darocker_xX,18,1785.300048828125,-2530.35009765625,17.020000457763672,-6889.6002197265625,12194.7998046875,1.0999999940395355,0.5000000074505806,-1.1999999731779099,2042.1000671386719,255.0,255.0,False,0.009566654091176395,2.1321176167228093,0.00016930577917602683,True,12,12,False,230.0,False,,enpitsu,76561198039309853,27,1775.3699951171875,4437.89990234375,17.049999237060547,-10219.7998046875,1036.2999725341797,2.5999999046325684,0.5000000074505806,-0.5999999865889549,0.0,128.0,128.0,False,0.01681835416267963,3.0405178206531613,5.141403577093812e-05,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,24.0,1971.510009765625,1437.800048828125,209.30999755859375,-21256.8994140625,3354.5001220703125,244.0999984741211,4096.400146484375,-264.89999771118164,-3660.4000854492188,255.0,255.0,,-0.7307065725301932,3.1302806181633964,-1.5422512324370847,True,3,False,6,32.0,False,
4,4748,148,False,1,5258.504418858549,-548.510009765625,83.79000091552734,598.6199951171875,945.1999664306641,24143.30078125,7736.199951171875,5322.1002197265625,919.1999816894531,1225.8000183105469,1.0,-0.7386780675132949,-2.3165337566064594,-1.0417902078551555,bf81d8692db,games5425898691,24.0,-526.0399780273438,-76.75,450.9599914550781,306.00000381469727,15910.6005859375,5261.9000244140625,-4941.9000244140625,-416.50001525878906,-1028.0000305175781,255.0,146.0,,0.6637016695627219,1.401169562490636,-0.2954812261541778,True,183.01330743297453,True,20,False,15,,76561198039309853,enpitsu,27,-15.859999656677246,-4102.419921875,17.049999237060547,11596.8994140625,-5376.500244140625,3.1999999284744263,-0.7999999821186066,0.29999999329447746,2937.3001098632812,255.0,255.0,False,-0.01674890015066688,-2.9122625281723824,0.00015091789531170108,True,10,10,False,255.0,False,,xX_darocker_xX,2052992753786077919,18,-423.0899963378906,2841.31005859375,40.47999954223633,328.69998931884766,-2220.800018310547,3334.7000122070312,-0.29999999329447746,-1.0999999940395355,-56.39999866485596,128.0,128.0,False,-0.009748129494403825,-1.7107261466006205,0.00015542207490635163,True,50.0,False,25,18,6,,BABYKATHIM,635519621213957286,24.0,-2175.919921875,4407.97021484375,17.020000457763672,9793.099975585938,-462.7000045776367,0.7000000029802322,-1.0999999940395355,-1.5000000596046448,-150.20000457763672,255.0,128.0,False,-0.0096403596032251,-3.0754456244756714,0.0001614458430016757,True,16,4,18,255.0,False,
5,6333,206,False,1,6121.7690468430965,-2602.0400390625,116.08000183105469,756.6199951171875,15651.600341796875,23181.59912109375,4851.499938964844,3689.7000122070312,-551.3999938964844,410.6999969482422,1.0,-0.9824727091981255,3.0506031503415687,-0.14817762470687737,bf81d8692db,games5425898691,24.0,-2713.4599609375,-57.95000076293945,592.0599975585938,8729.500122070312,19052.7001953125,2782.9998779296875,-3519.2999267578125,2029.2999267578125,1372.1000671386719,255.0,128.0,,1.2430212680025143,-2.7303133724823985,1.689979066453816,True,0.0,False,40,False,33,,76561198039309853,enpitsu,27,80.20999908447266,-1603.3199462890625,17.049999237060547,13497.80029296875,2428.300018310547,2.5999999046325684,-0.5000000074505806,-0.0,-0.5000000074505806,255.0,255.0,False,-0.016726879211145754,2.9636731917438244,4.581164064764085e-05,True,28,26,2,181.0,False,,xX_darocker_xX,2052992753786077919,18,-2513.760009765625,-102.8499984741211,750.8099975585938,6567.60009765625,7881.099853515625,-6649.6002197265625,-1075.5000305175781,3748.5000610351562,3878.2998657226562,79.0,0.0,False,0.30419037267623933,1.5398202234855383,-1.9267287750235902,True,104.03015029558571,True,44,32,10,,BABYKATHIM,635519621213957286,24.0,-3086.72998046875,4120.56982421875,17.010000228881836,10411.600341796875,14050.400390625,2.5999999046325684,1.0999999940395355,2.8999999165534973,-2720.4000854492188,0.0,128.0,False,-0.009768741632047223,2.4907259465676543,-4.5911894559027854e-05,True,30,6,38,255.0,False,
