,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,171,0.0,False,1,5117.44520137318,4.139999866485596,100.87000274658203,116.29000091552734,835.5000305175781,30286.0009765625,6827.0001220703125,93.19999694824219,-1.1999999731779099,-25.399999618530273,1.0,-4.722269481146913e-05,0.0008578469423834034,-0.003102029755007866,76561198010193526,ivy,16.0,-4.0,-85.83999633789062,42.0099983215332,-7563.4002685546875,20326.8994140625,1765.2000427246094,3697.0001220703125,-3708.0999755859375,1682.5,255.0,201.0,,0.1535668570782017,1.606204133992508,-0.20088752835483356,True,22.0,False,6,False,5,,4531782503231600821,MyTHYQUE,11.0,108.0999984741211,-3762.3798828125,17.010000228881836,1494.1000366210938,9656.799926757812,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.00945777957820773,1.7243237132764357,-5.079768666550785e-07,True,False,116.0,False,False,False,,enpitsu,76561198039309853,27,2709.14990234375,4069.840087890625,17.049999237060547,14345.2001953125,2995.4000854492188,3.1999999284744263,1.1999999731779099,0.09999999776482582,-2279.4000244140625,255.0,0.0,False,-0.01676068024269595,3.0281580034465017,-0.00026416306355052263,True,False,False,0.0,False,False,,games5425898691,bf81d8692db,24.0,25.219999313354492,661.510009765625,45.900001525878906,576.8999862670898,-18262.19970703125,3226.7001342773438,417.00000762939453,-17.799999713897705,-862.9000091552734,128.0,128.0,,-0.018410484493405786,-1.5227611736041278,0.00011479806010145698,True,31.0,False,4,False,False,
1,374,7.0,False,0,3660.4994452520386,2653.909912109375,4247.02978515625,232.72000122070312,-8900.399780273438,3709.1000366210938,6562.2998046875,2948.599853515625,128.90000343322754,-5114.700012207031,0.0,1.2289889494802912,2.9464600710557916,-0.42540669338809706,76561198039309853,enpitsu,27.0,2647.489990234375,4251.759765625,105.80999755859375,-10871.600341796875,8849.69970703125,2922.3001098632812,7.799999713897705,-5.299999713897705,-554.900016784668,128.0,0.0,,0.016778721662501366,2.4559040057376254,-0.00041544481659906994,True,246.0,False,4,False,2,,bf81d8692db,games5425898691,24.0,538.25,644.780029296875,17.010000228881836,7512.8997802734375,18960.10009765625,2.0999999344348907,0.29999999329447746,0.7000000029802322,332.90000915527344,255.0,156.0,,0.009599346364595604,1.202652862567167,-2.277832142206487e-06,True,4,227.0,False,False,4,,ivy,76561198010193526,15,1558.3399658203125,4656.77978515625,17.020000457763672,-7525.5999755859375,2601.400146484375,1.0000000149011612,0.7999999821186066,1.2999999523162842,-1628.3999633789062,0.0,106.0,False,0.009719464148381117,1.107115692604656,-0.00030347941271337227,True,8,8,220.0,False,False,,MyTHYQUE,4531782503231600821,9.0,2249.3798828125,-4642.35986328125,17.0,11435.30029296875,6501.400146484375,3.400000035762787,-0.3999999910593033,0.09999999776482582,0.0,255.0,128.0,,0.00953261890359764,0.516961546614135,1.4874163008399673e-05,False,,False,4,False,False,
2,665,17.0,False,0,4232.1665198989185,-2393.300048828125,1181.550048828125,123.11000061035156,12624.49951171875,17902.60009765625,3825.8999633789062,1148.7000274658203,1989.9000549316406,5542.60009765625,0.0,-0.6086987506339144,0.4947770669451104,-1.6188259149422435,76561198039309853,enpitsu,27.0,-2452.110107421875,1014.25,89.87000274658203,19411.400146484375,10265.2001953125,2855.4998779296875,91.5999984741211,3864.7000122070312,-2932.9000854492188,255.0,255.0,False,0.19190797477807778,0.3727768694645799,0.014829137153576121,True,121.0,False,8,False,3,,bf81d8692db,games5425898691,24.0,-3388.43994140625,-3044.81005859375,17.010000228881836,11964.3994140625,-17569.100341796875,2.3000000417232513,0.0,0.0,1987.5999450683594,255.0,255.0,,0.009576733117591956,-0.8965607516179126,9.643311765208622e-06,True,6,255.0,False,False,6,,ivy,76561198010193526,16,-2249.889892578125,1734.5999755859375,49.08000183105469,6613.499755859375,-21750.6005859375,3488.599853515625,-44.60000038146973,1529.1999816894531,-1107.6000213623047,255.0,0.0,,0.019959911970144475,-1.3329564884458192,-0.038535578388225654,True,13,10,18.596344073613487,True,False,,MyTHYQUE,4531782503231600821,9.0,-2686.25,4576.56982421875,16.43000030517578,175.30000686645508,-2882.5,80.79999923706055,7.5,0.7000000029802322,11.000000238418579,255.0,,,0.008922545585031243,-1.5087044513542889,1.7572685682680787e-05,True,85.0,False,False,False,False,
3,1424,45.0,False,1,950.763187783038,1725.68994140625,4675.7099609375,306.8800048828125,-21334.69970703125,7054.1998291015625,-2281.699981689453,-2890.5999755859375,-1749.4000244140625,3570.7000732421875,1.0,0.03910367078786238,-0.8855951587213523,0.6805069278336391,76561198010193526,ivy,16.0,1880.3199462890625,4607.77978515625,264.6199951171875,-12311.400146484375,8719.199829101562,-594.7000122070312,3410.1998901367188,907.9000091552734,2980.4998779296875,128.0,128.0,,0.09841749024611816,0.32078522130184045,1.4139039675855132,True,71.0,False,28,6,20,,4531782503231600821,MyTHYQUE,9.0,-425.9100036621094,-240.7899932861328,17.010000228881836,6010.10009765625,12658.1005859375,2.199999988079071,1.8000000715255737,3.799999952316284,-1601.7999267578125,227.0,94.0,,-0.009579368286718676,2.065996046794035,-8.432383796259394e-05,True,6,167.0,False,4,8,,enpitsu,76561198039309853,27,1575.97998046875,4745.22998046875,209.67999267578125,12544.000244140625,6411.199951171875,2420.2999877929688,324.0999984741211,-510.29998779296875,-1764.4000244140625,128.0,128.0,False,0.3264081217412249,-2.259450331365163,0.25120844519813623,True,14,6,0.0,False,False,,games5425898691,bf81d8692db,24.0,-1283.22998046875,3245.580078125,17.010000228881836,-4025.4000854492188,20328.299560546875,2.0999999344348907,0.5000000074505806,-2.800000011920929,-1132.6000213623047,255.0,0.0,,-0.009601757818928351,1.396161902131722,-6.317900248613979e-05,True,255.0,False,22,False,20,
4,2505,84.0,False,1,4855.387787526882,2368.969970703125,513.4299926757812,117.13999938964844,-9593.699951171875,26848.5009765625,-308.4000015258789,-1319.4000244140625,-1428.699951171875,5675.999755859375,1.0,-0.26685736999716747,1.6876129185093118,-3.0184466317317815,76561198010193526,ivy,16.0,2442.239990234375,274.3699951171875,92.62000274658203,4900.10009765625,22335.80078125,2469.499969482422,-1857.5,2648.900146484375,-585.2999877929688,255.0,32.0,,-0.0480643253685725,1.4964924038220455,0.030785159388715014,True,186.15138046203123,True,52,6,39,,4531782503231600821,MyTHYQUE,9.0,2291.14990234375,-611.010009765625,17.0,-5437.2998046875,13888.599853515625,0.9000000357627869,-1.1999999731779099,3.400000035762787,-1033.499984741211,255.0,128.0,False,-0.009585493128026324,1.266684870851213,0.0001567268136179973,True,8,186.5187868713051,True,4,12,,enpitsu,76561198039309853,27,3140.64990234375,193.25999450683594,16.8700008392334,-2083.5000610351562,-371.8000030517578,40.999999046325684,-5.699999928474426,-19.800000190734863,-1412.5,255.0,0.0,,-0.015418638573908463,0.29996548264510775,0.0002507141345101913,True,20,12,0.0,False,False,,games5425898691,bf81d8692db,24.0,1353.050048828125,2539.25,17.010000228881836,-12701.8994140625,-6579.89990234375,2.3000000417232513,-0.0,-0.0,-2123.800048828125,255.0,0.0,,-0.009592158926909329,-0.4110149936342269,1.0097685093698006e-05,True,235.0,False,34,False,30,
5,2730,93.0,False,1,1758.2961587677726,527.22998046875,3420.81005859375,448.2699890136719,-3752.0001220703125,11738.900146484375,3881.6000366210938,2141.9000244140625,-4784.700012207031,2918.599853515625,1.0,0.2890482615862593,-2.9024888489957212,-1.491137236727961,4531782503231600821,MyTHYQUE,9.0,547.4299926757812,3267.429931640625,344.1400146484375,-3568.3999633789062,8231.300048828125,4139.599914550781,-211.20000839233398,-59.20000076293945,-10.800000429153442,255.0,128.0,False,1.0165277948188534,1.2151148834746757,0.06992026427351214,True,87.16693349294765,True,14,6,8,,76561198010193526,ivy,16.0,-2283.840087890625,3718.9599609375,107.83000183105469,-18064.7998046875,-4126.7999267578125,-154.0999984741211,1353.2000732421875,-5330.8001708984375,-31.400001049041748,149.0,128.0,,0.3781036959897687,2.895255212103176,-3.135396182183811,True,41,0.0,False,8,56,,enpitsu,76561198039309853,27,215.02999877929688,5039.47021484375,17.049999237060547,-2170.800018310547,9693.300170898438,3.1999999284744263,0.09999999776482582,-1.7000000178813934,-1400.5999755859375,255.0,0.0,True,-0.016698793399348696,1.387555147710955,-0.00012832561402900908,True,20,12,0.0,False,False,,games5425898691,bf81d8692db,24.0,1257.9000244140625,1186.1099853515625,16.43000030517578,-2407.2000122070312,-10154.400024414062,107.60000228881836,29.800000190734863,-6.299999952316284,-2188.000030517578,255.0,0.0,,-0.007820848915514737,-1.3173801822706843,-0.00018874073147419885,True,46.0,False,38,False,32,
6,3293,113.0,False,1,1523.6703533511604,797.760009765625,3619.5,99.2300033569336,-9000.0,27626.99951171875,2717.60009765625,5008.500061035156,-1720.2000427246094,-463.10001373291016,1.0,-1.1023961855848723,-0.1856657230231944,-1.6779196293541387,76561198010193526,ivy,16.0,865.0499877929688,3334.06005859375,82.11000061035156,3841.9000244140625,22568.00048828125,2218.9999389648438,-5304.6002197265625,-125.50000190734863,1031.8000030517578,255.0,112.0,,-0.20659630912001922,1.5252586706071545,-0.05629019177755765,True,171.60783655412735,True,66,8,51,,4531782503231600821,MyTHYQUE,9.0,-1223.219970703125,3461.889892578125,16.989999771118164,2234.600067138672,-16549.3994140625,4.399999976158142,-0.0,-0.9000000357627869,5.0,231.0,128.0,,-0.009594395446234938,-1.7057744531838135,-7.794768477847433e-05,True,16,67.0,False,6,22,,enpitsu,76561198039309853,27,3673.449951171875,4098.89013671875,26.600000381469727,4485.5999755859375,-5562.39990234375,-140.9000015258789,269.7999954223633,879.4999694824219,-2545.8999633789062,255.0,0.0,False,-0.13895595799243707,-1.4342402326685526,0.16770640652770794,True,26,16,255.0,False,2,,games5425898691,bf81d8692db,24.0,302.2300109863281,5043.2099609375,101.05000305175781,3566.7001342773438,-4032.0001220703125,2903.900146484375,-1797.2000122070312,-1731.9999694824219,-397.59998321533203,255.0,40.0,,0.2508779677798839,-2.298003588681315,0.00213100130659561,True,100.3582280220524,True,4,False,False,
7,3383,116.0,False,1,3085.6886412711406,-1277.449951171875,2949.659912109375,101.41999816894531,6568.0999755859375,17562.19970703125,9022.39990234375,4608.399963378906,-3822.0001220703125,-392.40001678466797,1.0,0.07647862473570345,-0.605367587061147,-2.1572716367710725,4531782503231600821,MyTHYQUE,9.0,-1339.030029296875,2812.81005859375,15.609999656677246,5713.599853515625,10417.900390625,-1003.3999633789062,276.200008392334,-1065.2999877929688,2686.199951171875,255.0,233.0,False,-0.0036421270822664656,2.0183060431968625,-0.00713534906253418,True,31.0,False,22,6,16,,76561198010193526,ivy,16.0,3102.06005859375,4640.240234375,19.760000228881836,9794.299926757812,-18836.600341796875,-830.1999664306641,-1369.1999816894531,1797.5,-1702.7999877929688,255.0,0.0,,-0.0652155039899294,-1.9838365965137488,0.1375486299575479,False,52,36.30702799879096,True,8,66,,enpitsu,76561198039309853,27,260.9700012207031,5018.169921875,17.049999237060547,-5416.9000244140625,754.1999816894531,2.5999999046325684,3.0000001192092896,-1.7000000178813934,722.3000335693359,0.0,255.0,,-0.01677499929632974,0.10761391278498367,-0.00020654296467390474,True,27,16,142.33218927537243,True,2,,games5425898691,bf81d8692db,24.0,-59.349998474121094,4476.6201171875,110.33000183105469,-2381.4999389648438,5814.4000244140625,3633.2000732421875,2625.10009765625,-409.0999984741211,2289.199981689453,255.0,236.0,,0.19047022928426754,0.8189782668080193,-0.3582115604138031,True,66.9600429458003,True,6,False,4,
8,4599,161.0,True,1,681.177877438905,526.3099975585938,4567.8701171875,97.3499984741211,-3177.0999145507812,15247.2998046875,-2583.9999389648438,-2381.0000610351562,-4026.400146484375,1742.8999328613281,1.0,0.07841224019608653,-2.0646454562949055,0.8207272050127511,4531782503231600821,MyTHYQUE,9.0,509.5199890136719,4478.02978515625,101.29000091552734,-3652.39990234375,10753.599853515625,17.999999523162842,-845.0,-769.1999816894531,-5379.89990234375,255.0,108.0,False,1.3889052228406948,1.4462100306113217,-0.10935638650322946,True,0.0,False,10,False,8,,76561198010193526,ivy,16.0,-3053.300048828125,1124.510009765625,79.11000061035156,-8538.599853515625,-21233.20068359375,2289.2999267578125,4350.0,-3318.0999755859375,-562.7999877929688,255.0,76.0,,-0.26228335723641727,-1.278974893947672,0.05873467747775042,False,63,18.737230377812537,True,10,84,,enpitsu,76561198039309853,27,-500.4200134277344,2942.419921875,17.059999465942383,5086.700134277344,-287.8000068664551,1.7000000178813934,-0.09999999776482582,-0.0,2148.5000610351562,255.0,255.0,False,-0.016658605291338575,-3.061579976093146,5.1286386146331426e-05,True,34,24,0.0,False,2,,games5425898691,bf81d8692db,24.0,-678.0,1291.3199462890625,17.010000228881836,1543.9999389648438,22948.1005859375,0.0,-0.0,0.09999999776482582,-1978.699951171875,255.0,0.0,,-0.00958428950924526,1.7166369027264867,-1.1652474951506682e-05,True,42.07790985415063,True,22,False,20,
9,5043,168.0,False,0,2384.052834011571,-2585.840087890625,3458.2900390625,522.5800170898438,15307.900390625,12096.600341796875,2000.5000305175781,1270.5999755859375,2046.6999816894531,4402.300109863281,0.0,0.2871254324583968,-0.4743634010948769,0.4154901692396062,76561198039309853,enpitsu,27.0,-2723.60009765625,3301.739990234375,429.5799865722656,11099.7998046875,9351.300048828125,2613.5000610351562,629.5999908447266,3203.800048828125,3009.4000244140625,255.0,0.0,,-1.0181069393009128,1.559857722991108,-0.3036297053152524,True,181.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,281.260009765625,-4143.39990234375,17.010000228881836,-22904.09912109375,522.2000122070312,2.199999988079071,2.3999999463558197,-0.09999999776482582,1254.4000244140625,255.0,190.0,,0.009575092989929167,-3.1239235930201126,0.00012235977922527212,True,6,238.0,False,False,6,,ivy,76561198010193526,16,-1031.280029296875,3841.35009765625,71.41000366210938,-3585.1998901367188,-394.39998626708984,4015.10009765625,-3020.10009765625,-347.59998321533203,2253.5000610351562,255.0,128.0,False,-0.026448428923861077,-2.942210496165928,0.17770813267711086,True,8,6,122.03510549247906,True,False,,MyTHYQUE,4531782503231600821,9.0,995.530029296875,5003.1298828125,17.3799991607666,-9749.400024414062,999.5999908447266,4.300000071525574,26.500000953674316,88.69999885559082,-38.90000104904175,128.0,128.0,,0.010797703773854507,3.0346464606484274,-0.012760959581906072,True,255.0,False,6,False,6,
