,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
0,882,25,True,0,1905.2240990329312,-1654.5899658203125,3392.31005859375,98.68000030517578,20153.00048828125,21262.19970703125,-9189.199829101562,-5869.69970703125,461.3999938964844,-1154.3000030517578,0.0,0.25188835090602346,0.8955683840094326,2.209250192029932,76561198039309853,enpitsu,27.0,-1770.47998046875,3204.6298828125,174.35000610351562,11705.999755859375,13310.799560546875,2809.5999145507812,-1746.7999267578125,5135.8001708984375,-906.6000366210938,255.0,0.0,,0.6373501440897981,1.2772355729548162,0.6776031049447174,True,8,7,False,172.0,False,,bf81d8692db,games5425898691,24.0,1333.18994140625,2839.31005859375,17.010000228881836,-1498.800048828125,6060.30029296875,2.0000000298023224,-0.29999999329447746,0.5000000074505806,-250.0,255.0,128.0,,0.009485557485571826,1.8009199029527212,0.0001285628366576409,True,12,False,14,95.0,False,,Charles De Gaulle,76561198423825760,14.0,-773.1699829101562,250.25999450683594,43.709999084472656,10301.099853515625,20391.800537109375,-2656.9000244140625,-1023.3000183105469,679.3000030517578,-217.5,255.0,128.0,,-0.14163997586716776,1.4872336398096315,-0.2715960828052932,True,14,False,14,14.0,False,,fosors,b89a082000b,8.0,-3857.360107421875,3180.179931640625,16.809999465942383,9806.199951171875,12170.799560546875,-1045.4000091552734,-547.9000091552734,-3444.89990234375,139.0999984741211,213.0,128.0,,0.06137363994158325,0.8755239597468452,0.09234069904570703,True,0.0,False,6.0,False,6.0,
1,1915,54,False,0,5959.3835070063615,416.9599914550781,-672.9500122070312,246.25,1514.1999816894531,26718.00048828125,8061.300048828125,3182.9000854492188,-3234.2999267578125,3925.1998901367188,0.0,-0.9170497071968166,-1.7028451865318022,-1.0117832759999554,76561198039309853,enpitsu,27.0,432.0,-865.6699829101562,175.14999389648438,9364.400024414062,15097.60009765625,2049.600067138672,2682.5,4273.500061035156,2188.800048828125,128.0,0.0,False,-0.12777613653697725,1.518545295021496,0.5349973183515918,True,10,9,False,112.0,False,,bf81d8692db,games5425898691,24.0,-2521.840087890625,1686.6500244140625,17.010000228881836,-7771.9000244140625,-18171.99951171875,2.3000000417232513,0.19999999552965164,0.0,2011.6000366210938,255.0,255.0,,0.009576325349725075,-1.8976887674758802,2.1320409050616505e-05,True,10,False,10,192.0,False,,Charles De Gaulle,76561198423825760,13.0,19.329999923706055,4993.10009765625,16.989999771118164,-172.90000915527344,9237.80029296875,4.4999998807907104,-3.400000035762787,0.29999999329447746,0.29999999329447746,255.0,128.0,,0.009491091328909212,-1.5523635648432317,3.406788641667576e-05,True,6,False,6,135.0,False,,fosors,b89a082000b,8.0,,,,,,,,,,,,,,,,True,,,,,,
2,3857,125,False,1,1454.6597969406,1376.8699951171875,3767.1201171875,492.4200134277344,-15732.099609375,18262.2998046875,4405.4998779296875,4394.100036621094,-2926.4999389648438,2850.7000732421875,1.0,-1.029801571351492,-0.8447810935976643,0.09027351527237011,76561198423825760,Charles De Gaulle,13.0,1442.239990234375,3618.10009765625,380.70001220703125,-3685.5999755859375,13615.0,3055.0,2144.600067138672,-1809.1999816894531,-4730.400085449219,128.0,0.0,False,0.9667819210670695,1.5432276994657645,-0.9800321483152392,True,26,18,6,119.0,False,,b89a082000b,fosors,8.0,3772.27001953125,2406.6201171875,15.920000076293945,-8968.599853515625,3083.599853515625,128.59999656677246,-37.59999990463257,-101.19999885559082,2428.8999938964844,255.0,255.0,False,0.0019976215983716432,0.2779273379375976,0.010994309798646544,True,18,6,22,255.0,False,,enpitsu,76561198039309853,27.0,3514.030029296875,1538.6099853515625,17.239999771118164,-484.50000762939453,3296.099853515625,-385.2000045776367,380.0,-1130.999984741211,-1493.9999389648438,255.0,128.0,,0.0020947590173109416,1.3572156035869207,0.024621675099103842,True,22,False,24,174.0,False,,games5425898691,bf81d8692db,24.0,781.5399780273438,4011.68994140625,208.77000427246094,8835.900268554688,-13345.699462890625,2297.100067138672,-1799.9000549316406,1458.0000305175781,2318.5000610351562,255.0,128.0,,0.3451360705761027,2.6195013855202496,-0.795287722414871,True,166.89304068267984,True,28.0,False,34.0,
3,3975,129,False,1,2398.644236334888,-1297.010009765625,4168.2998046875,154.11000061035156,11186.199951171875,8197.7001953125,4530.199890136719,-4494.800109863281,-2838.2000732421875,-2221.699981689453,1.0,1.2610851888811438,-2.8813272975751114,1.2077786706793205,b89a082000b,fosors,8.0,-1419.6400146484375,4135.72998046875,19.459999084472656,9148.599853515625,440.9000015258789,2957.9000854492188,0.29999999329447746,-0.29999999329447746,-2480.500030517578,255.0,0.0,False,-0.00952228236719855,3.130161033419678,-4.8075411555738405e-05,True,23,18,6,165.55839994902252,True,,76561198423825760,Charles De Gaulle,13.0,-6.400000095367432,3046.340087890625,17.0,6583.599853515625,-16451.199951171875,3.3000001311302185,-0.0,-0.5999999865889549,90.20000457763672,255.0,128.0,False,-0.009601334081586168,-1.9627620889898476,-9.286570877903778e-05,True,18,6,26,24.0,False,,enpitsu,76561198039309853,27.0,-969.239990234375,4619.39990234375,78.04000091552734,-2105.2000427246094,2086.4999389648438,4118.399963378906,-0.09999999776482582,-0.3999999910593033,-25.799999237060547,128.0,255.0,,-0.016452061720135896,0.8504273009042504,-6.514438676794021e-05,True,22,False,26,54.0,False,,games5425898691,bf81d8692db,24.0,1028.56005859375,3954.10009765625,17.010000228881836,-3917.0001220703125,14768.1005859375,2.0999999344348907,1.0999999940395355,-4.000000059604645,689.4999694824219,255.0,128.0,,-0.009593504109341679,1.27142838322754,-1.916738640074532e-05,True,150.0,False,28.0,4,34.0,
4,4069,132,True,1,322.8642495470475,963.72998046875,4824.31982421875,97.7300033569336,-15050.6005859375,14729.7998046875,2380.399932861328,-195.59999465942383,1709.7000122070312,-312.60000228881836,1.0,0.01808480314392336,1.4252520223212357,-0.8887656830143226,b89a082000b,fosors,8.0,1105.22998046875,4684.52978515625,61.34000015258789,-8798.499755859375,9840.30029296875,2602.9998779296875,-3307.0999145507812,-3163.2998657226562,256.70000076293945,0.0,128.0,False,0.09029253455507423,-2.3414457853136663,-0.0012338320528940154,True,26,21,6,167.0,False,,76561198423825760,Charles De Gaulle,13.0,1432.1400146484375,-1631.1600341796875,17.0,10823.800048828125,-14743.599853515625,0.9000000357627869,-0.0,-0.09999999776482582,-490.29998779296875,255.0,128.0,False,-0.009595218327560065,-2.15831706257098,0.00021648960523654515,False,18,6,26,19.20970311728857,True,,enpitsu,76561198039309853,27.0,-639.0700073242188,4958.58984375,17.059999465942383,13506.99951171875,4026.099853515625,1.1999999731779099,0.9000000357627869,0.09999999776482582,79.89999771118164,255.0,128.0,,-0.01678167669117666,2.8425084461971983,-0.0001066862306076472,True,24,False,26,0.0,False,,games5425898691,bf81d8692db,24.0,-132.1999969482422,5095.02978515625,16.989999771118164,14832.19970703125,-2048.699951171875,2.199999988079071,1.0000000149011612,0.29999999329447746,384.7999954223633,255.0,128.0,,-0.009553074009136171,-3.04370547822555,-0.0002572872769179194,True,113.0,False,30.0,4,36.0,
5,4815,150,False,1,3336.8203088875352,-2100.090087890625,3671.050048828125,105.98999786376953,9240.599975585938,7739.7998046875,2542.100067138672,2710.0,4475.199890136719,2937.2000122070312,1.0,-0.9687436856733098,1.5073159844632622,-0.40155197442568413,b89a082000b,fosors,8.0,-2087.10009765625,3528.580078125,175.8300018310547,15793.800048828125,-1039.3000030517578,3496.4999389648438,-2804.1000366210938,4489.700012207031,-559.5999908447266,255.0,237.0,,0.2960168855099557,-2.8532276173328186,-0.6945458113402926,False,14,13,False,75.0,False,,76561198423825760,Charles De Gaulle,13.0,-3511.280029296875,-3700.5,17.0,-9814.199829101562,12954.599609375,3.4999999403953552,-0.09999999776482582,0.09999999776482582,-2016.1000061035156,228.0,0.0,,-0.009599320276597796,0.9917315164966465,-2.212676476425939e-05,True,False,False,4,255.0,False,,enpitsu,76561198039309853,27.0,4033.659912109375,-2262.93994140625,120.8499984741211,973.6000061035156,22930.2001953125,1502.2000122070312,-42.60000228881836,-515.8000183105469,-44.699997901916504,255.0,128.0,,0.06596737153351215,1.6370500231327132,-0.9652339094226468,True,8,False,8,152.0,False,,games5425898691,bf81d8692db,24.0,-2594.949951171875,4035.169921875,217.83999633789062,-11478.699951171875,8402.19970703125,-148.50000381469727,4671.199951171875,-1836.6999816894531,-2248.5000610351562,255.0,128.0,,0.3848594626925009,0.32788959121083966,2.4428934291895104,True,73.0,False,11.0,False,12.0,
6,4883,153,True,1,1033.6696224012703,-137.64999389648438,5133.6298828125,93.1500015258789,5667.5,3664.2999267578125,0.0,-3221.9000244140625,5008.699951171875,729.1000366210938,1.0,0.6342504986615181,-1.202077520205788,0.3340544000346348,b89a082000b,fosors,8.0,-22.719999313354492,4992.1201171875,16.989999771118164,-7195.2001953125,14429.7998046875,4.600000083446503,-0.0,0.09999999776482582,-195.40000915527344,234.0,128.0,,-0.009595785743157297,1.1285090344835365,0.00010070757395210173,True,14,14,False,0.0,False,,76561198423825760,Charles De Gaulle,14.0,-1775.1800537109375,989.6900024414062,17.0,9767.19970703125,20218.1005859375,3.400000035762787,-0.0,-0.0,0.0,230.0,128.0,,-0.009598546892247888,2.0208246713736044,-2.1183473581241077e-05,True,False,False,4,218.0,False,,enpitsu,76561198039309853,27.0,3410.360107421875,3238.639892578125,17.049999237060547,-4247.200012207031,21943.30078125,2.5999999046325684,-0.0,0.09999999776482582,0.5000000074505806,255.0,255.0,,-0.016779073570937192,1.3795406366720486,-1.5418764896565574e-05,True,8,False,8,255.0,False,,games5425898691,bf81d8692db,24.0,-1824.6199951171875,5077.06005859375,82.61000061035156,14108.199462890625,-91.00000381469727,-142.60000228881836,-69.49999809265137,-65.59999942779541,24.600000381469727,255.0,128.0,,0.0005938778319182499,3.1248318070748233,0.9771210013295818,True,0.0,False,12.0,False,12.0,
7,7684,236,True,0,1541.8114614400872,39.33000183105469,3914.300048828125,192.19000244140625,2252.5,29304.3994140625,333.49998474121094,389.00001525878906,2718.699951171875,-5334.5001220703125,0.0,0.7094370646687034,-2.671963179653453,-1.3916402527973863,bf81d8692db,games5425898691,24.0,72.30999755859375,3636.010009765625,184.6199951171875,-432.7000045776367,20442.5,1858.3000183105469,1626.7999267578125,-5160.0,-988.3000183105469,255.0,255.0,,-0.21948262310906919,1.922914263641863,-0.8861510878899378,True,20,19,False,82.10601286734303,True,,76561198039309853,enpitsu,27.0,-1856.989990234375,5102.93994140625,215.0800018310547,6782.8997802734375,-2.199999988079071,-1217.3999786376953,-1.1999999731779099,2325.2000427246094,1.0999999940395355,255.0,0.0,,0.11849565032638106,0.016713652896896587,1.5728339036014112,True,24,False,24,147.0,False,,Charles De Gaulle,76561198423825760,13.0,-1601.989990234375,5103.0,647.8800048828125,8610.2001953125,-1.899999976158142,5578.2000732421875,0.0,2377.2999572753906,0.0,255.0,0.0,,-0.5549732649940671,0.011222991370490706,1.5648994477006541,True,14,4,18,204.88305370012918,True,,fosors,b89a082000b,8.0,-3207.739990234375,387.510009765625,17.010000228881836,-1625.0999450683594,3321.400146484375,2.3000000417232513,0.29999999329447746,0.0,-1822.2999572753906,228.0,0.0,,0.009556502847606842,2.116860697595302,-3.357138568776429e-05,True,89.0,False,16.0,4,20.0,
8,8143,244,True,0,5527.891033056233,2207.780029296875,565.7100219726562,103.9000015258789,-9373.900146484375,20675.80078125,3999.2001342773438,-1738.5000610351562,4295.10009765625,3811.7001342773438,0.0,0.11011044777842927,2.262637303310446,-3.036888824728171,76561198039309853,enpitsu,27.0,2350.530029296875,491.2699890136719,16.149999618530273,-4868.599853515625,21083.40087890625,-45.70000171661377,9.800000190734863,-56.39999866485596,-621.5999984741211,255.0,128.0,,0.02218172136305567,1.8399310183494815,0.013821122515731771,True,2,2,False,124.0,False,,bf81d8692db,games5425898691,24.0,-73.62000274658203,-2652.0400390625,16.989999771118164,8785.499877929688,21193.60107421875,4.699999988079071,0.29999999329447746,0.9000000357627869,1358.3999633789062,255.0,255.0,,0.00960041508080667,1.2051407836219732,0.0001413643566754721,True,6,False,6,80.0,False,,Charles De Gaulle,76561198423825760,12.0,2470.68994140625,-1191.489990234375,56.06999969482422,-5205.4998779296875,22320.30029296875,-1924.2999267578125,-1824.1000366210938,106.00000381469727,-526.3000106811523,255.0,0.0,,-0.2951885934239766,2.2233522599022875,-0.2670833297272225,False,6,False,6,203.0,False,,fosors,b89a082000b,8.0,754.030029296875,-5317.509765625,16.8799991607666,-854.7000122070312,4531.300048828125,-66.79999828338623,164.89999771118164,-151.8000030517578,-1726.199951171875,255.0,0.0,,0.007452997127653068,1.8304175017260458,0.008213194858384254,True,,False,6.0,False,6.0,
