,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,884,26,False,0,2009.3985695976726,-327.3599853515625,3212.739990234375,643.77001953125,-1906.6000366210938,15105.50048828125,4870.299987792969,-3341.300048828125,-1187.699966430664,-1476.199951171875,0.0,-0.06989696331897352,0.7330503433717724,2.4786879260225363,bf81d8692db,games5425898691,22.0,-358.8399963378906,3087.72998046875,473.57000732421875,-4490.799865722656,9675.700073242188,4536.600036621094,4526.9000244140625,-1889.2999267578125,-1583.0999755859375,255.0,240.0,,-1.1120927368736813,2.9784762009127266,-1.2872683989906726,True,10,6,118.72666645306408,True,False,,76561198039309853,enpitsu,24,84.4000015258789,2267.60009765625,17.059999465942383,-11865.6005859375,-265.40000915527344,1.4000000059604645,7.900000214576721,0.29999999329447746,1486.199951171875,255.0,0.0,False,0.01672907491037792,-3.053102766835021,-0.00010716481450916398,True,238.0,False,10,False,12,,D1sturbedVG,b92d06a365b,12,325.0199890136719,3843.89990234375,17.040000915527344,-7947.8997802734375,9408.699951171875,4.000000059604645,0.9000000357627869,-1.1999999731779099,-1214.4000244140625,255.0,58.0,,0.016724503358616506,2.261761249250719,-0.00010262190986286197,True,16,117.0,False,12,4,,Torres_Boss81,3109741979442749393,11.0,1776.9000244140625,1911.56005859375,17.0,-5071.199951171875,21023.798828125,0.9000000357627869,0.0,-0.09999999776482582,68.89999866485596,255.0,141.0,,0.009588618908972401,1.8071902697190942,6.302925379695766e-05,True,10,57.80298494523571,True,False,4,
1,949,28,False,0,1049.9128711751946,-718.9099731445312,4105.1298828125,203.33999633789062,16471.800537109375,16714.89990234375,-1837.5,1227.0999908447266,800.6999969482422,-5818.3001708984375,0.0,0.03203172028905758,-2.9834429474429873,-0.8155889617537091,76561198039309853,enpitsu,24.0,-825.5700073242188,3966.320068359375,186.1300048828125,1794.6000671386719,13954.100341796875,-70.19999980926514,-1493.3000183105469,5293.0999755859375,52.39999771118164,128.0,0.0,False,0.10377297073265122,1.6054245321036555,1.2564111112299934,True,14,11,173.0,False,False,,bf81d8692db,games5425898691,22,-1708.5799560546875,5030.14013671875,176.4600067138672,-5553.900146484375,-1138.1999969482422,-7766.199951171875,736.5000152587891,-296.299991607666,-2348.699951171875,255.0,89.0,,-0.6850734776654905,-2.952586693203758,0.38807899265595364,True,106.0,False,6,False,10,,D1sturbedVG,b92d06a365b,12,-552.4199829101562,5849.41015625,56.45000076293945,4539.700012207031,-1874.9000549316406,-1878.800048828125,-1783.0000305175781,-2300.399932861328,-862.5,255.0,0.0,,0.0657180971446047,-0.0023006598890931967,0.44256467913969616,True,18,148.0,False,12,6,,Torres_Boss81,3109741979442749393,12.0,-711.0999755859375,4246.669921875,92.37000274658203,-5730.7000732421875,-9593.599853515625,2620.5999755859375,2430.2999877929688,4918.999938964844,382.5,255.0,238.0,,-0.12179715056332882,-2.188659838744419,-0.583314952827995,True,12,49.0,False,3,4,
2,2234,75,False,1,1422.5964598116948,1668.43994140625,3945.3798828125,470.9200134277344,-11208.800048828125,8380.0,155.9000015258789,3564.1000366210938,-4448.800048828125,1872.2000122070312,1.0,1.2898942515206349,-0.6921843423098697,1.7442555778070188,3109741979442749393,Torres_Boss81,11.0,1731.6800537109375,3869.669921875,348.9100036621094,-6067.80029296875,9111.599731445312,401.3999938964844,2522.2000122070312,650.9999847412109,-4625.0,128.0,250.0,,1.3910257031111652,-0.013892749926789408,-0.577669681992386,True,26,16,152.19856337065337,True,6,,b92d06a365b,D1sturbedVG,12,-204.41000366210938,4925.89990234375,17.049999237060547,-17625.899658203125,-219.20000076293945,3.0000001192092896,1.0000000149011612,-0.0,1859.4000244140625,255.0,255.0,,-0.016777318574119765,-0.0640776167552922,0.00012209468424047054,True,0.0,False,8,False,12,,enpitsu,76561198039309853,24,78.27999877929688,5347.22021484375,17.530000686645508,1141.9000244140625,-846.2999725341797,-10.0,-35.39999961853027,4.300000071525574,3.6000001430511475,255.0,0.0,,-0.025736507066719132,-2.5056603973678917,0.014879650451381054,True,10,31.0,False,10,False,,games5425898691,bf81d8692db,22.0,1291.9599609375,5102.97998046875,377.7099914550781,-8567.2998046875,-2.5999999046325684,-942.2000122070312,0.29999999329447746,-364.3000030517578,-0.5999999865889549,0.0,152.0,,-0.08120399426180414,0.009943985178166895,-1.5716027841733264,True,20,233.0,False,14,4,
3,3395,117,False,0,3120.701030590939,1657.1300048828125,3345.47998046875,183.5,-12127.19970703125,14641.8994140625,7267.39990234375,2670.0,550.6999969482422,-5344.7998046875,0.0,-0.594651789972131,-2.5158550570943614,-0.004292408748662914,bf81d8692db,games5425898691,22.0,1727.0400390625,3192.68994140625,101.88999938964844,-21239.49951171875,8420.800170898438,2422.7000427246094,-1695.3999328613281,-5224.000244140625,290.40000915527344,255.0,175.0,,0.7180553372698864,2.346981230004692,-0.2964267073767229,True,34,29,62.0,False,4,,76561198039309853,enpitsu,23,1695.27001953125,2935.6201171875,116.41999816894531,-4708.0999755859375,21136.39892578125,2994.2999267578125,0.09999999776482582,0.0,12.699999809265137,128.0,128.0,,0.016841463252114112,1.7961536937918634,3.9891374552510794e-05,True,64.0,False,22,False,24,,D1sturbedVG,b92d06a365b,12,1523.3499755859375,4980.77978515625,22.81999969482422,-7651.400146484375,-3360.1998901367188,-688.8999938964844,-2181.6000366210938,-505.49999237060547,465.60001373291016,0.0,128.0,,0.06169603539612061,-2.630336438150946,-0.20815542134395199,True,32,140.0,False,20,4,,Torres_Boss81,3109741979442749393,11.0,1785.739990234375,5103.39013671875,237.9600067138672,-10570.400390625,-73.49999904632568,5522.60009765625,-185.30000686645508,-355.8000183105469,22.799999713897705,255.0,149.0,,-0.5116716180411038,3.1359826617002358,-1.5802520505484419,True,44,133.0,False,32,6,
4,5044,177,True,0,1631.3092079081332,-1268.2900390625,3551.739990234375,313.739990234375,11439.599609375,26126.69921875,3092.39990234375,2550.0999450683594,-3177.7999877929688,-4404.2999267578125,0.0,0.24326242083594474,2.4105911414453582,0.3868103963560541,bf81d8692db,games5425898691,22.0,-1358.5699462890625,3380.719970703125,239.67999267578125,870.2999877929688,22894.49951171875,1901.0000610351562,-1818.8999938964844,-184.59999084472656,223.09999465942383,255.0,128.0,,-0.5295269982911831,1.6007951090155725,-0.14638042662295814,True,52,44,11.0,False,4,,76561198039309853,enpitsu,23,2163.840087890625,2222.419921875,17.059999465942383,-13656.300048828125,1147.9000091552734,1.2999999523162842,0.5999999865889549,-0.09999999776482582,-4.900000095367432,255.0,128.0,,0.016735964559157934,3.057055148455238,5.35265362062748e-05,True,22.0,False,44,False,48,,D1sturbedVG,b92d06a365b,12,1145.530029296875,3589.199951171875,103.33999633789062,-17478.599853515625,8788.800048828125,-1569.7999572753906,-114.70000267028809,-1249.4999694824219,-142.2000026702881,255.0,128.0,,-0.0025975129275076815,2.382792390969715,-0.14201122134964136,True,58,230.0,False,42,8,,Torres_Boss81,3109741979442749393,11.0,-1222.1700439453125,3806.3798828125,73.1500015258789,-5624.5001220703125,-8306.900024414062,2945.1998901367188,1272.6000213623047,-679.5999908447266,357.5,0.0,127.0,,-0.08023675951769886,1.100744633118957,-0.00038973755414403104,True,62,134.0,False,38,10,
5,5520,185,False,0,1120.450327091819,-42.209999084472656,4414.43017578125,225.0500030517578,-2100.8999633789062,3864.5999145507812,-940.5999755859375,636.5999984741211,-3879.89990234375,-3659.5999145507812,0.0,-0.0560876348225844,-2.918861029410289,-2.001695268525093,76561198039309853,enpitsu,23.0,-21.8799991607666,4338.4501953125,354.8399963378906,-4560.899963378906,2672.6998901367188,-965.9999847412109,1352.7000427246094,-1237.5,2842.6998901367188,255.0,128.0,,-0.17276068751184157,-1.028675740857639,1.3654726696457806,True,2,2,185.0,False,False,,bf81d8692db,games5425898691,22,348.7200012207031,2862.06005859375,17.010000228881836,-10050.700073242188,-5112.39990234375,0.3999999910593033,0.0,-0.29999999329447746,-2353.800048828125,255.0,0.0,,0.009529384756250581,-2.7225947928321514,-2.009214391668027e-05,True,248.77998293087046,True,8,False,8,,D1sturbedVG,b92d06a365b,12,1150.489990234375,4307.080078125,352.3599853515625,5502.80029296875,-5507.80029296875,-3512.0001220703125,-1180.2999877929688,-2242.2999572753906,-678.7000274658203,255.0,171.0,,-0.4664039399365383,-1.3216127476152097,0.686053494006762,True,8,194.0,False,6,4,,Torres_Boss81,3109741979442749393,12.0,-735.2100219726562,4190.10986328125,17.010000228881836,4393.699951171875,2407.4000549316406,2.0999999344348907,1.5999999642372131,4.300000071525574,-398.4000015258789,0.0,128.0,,0.009757917009402432,0.5033797347292588,-0.00010330446680341576,True,4,245.0,False,4,False,
6,5534,186,False,0,914.7390086508605,-149.3699951171875,4611.52001953125,97.02999877929688,-2473.0999755859375,2564.1000366210938,2470.5999755859375,-2810.7000732421875,-2711.099853515625,-3659.5999145507812,0.0,0.37149274429925405,0.4584399371295457,2.6478129121775718,76561198039309853,enpitsu,23.0,-301.0400085449219,4478.7998046875,227.88999938964844,-4590.799865722656,3001.400146484375,-4164.200134277344,1609.9000549316406,444.90001678466797,3354.8001098632812,128.0,128.0,,0.1981136360014631,1.4874305109042338,1.8433846305893649,True,2,2,166.22420650656508,True,False,,bf81d8692db,games5425898691,22,-255.25999450683594,2919.820068359375,17.010000228881836,-12146.700439453125,8130.8001708984375,0.09999999776482582,-0.09999999776482582,0.0,-2151.1000061035156,255.0,0.0,,0.009594760371295589,2.483501773723026,1.6598322864749333e-06,True,231.5350453520334,True,8,False,8,,D1sturbedVG,b92d06a365b,12,1440.93994140625,4011.429931640625,83.1500015258789,5582.0001220703125,-5707.5,-6667.19970703125,-1670.2000427246094,556.3999938964844,1111.1000061035156,255.0,248.0,,-1.058227655486206,-0.2958843426377342,0.04713345327584059,True,8,194.0,False,6,4,,Torres_Boss81,3109741979442749393,12.0,-625.5800170898438,4249.60009765625,167.47000122070312,3055.1998901367188,1653.9999389648438,3089.89990234375,427.99999237060547,-1806.7999267578125,974.4999694824219,128.0,223.0,,-0.6234756784573342,0.6196353991079604,-0.062069153120193905,True,6,231.0,False,4,False,
7,5556,187,False,0,649.0185392221898,-338.510009765625,4807.68994140625,93.76000213623047,-2426.7999267578125,2517.7999877929688,1507.1000671386719,-2759.2001342773438,-2659.5999145507812,-3659.5999145507812,0.0,-0.455052571002246,2.186029035234005,-2.485313094669468,76561198039309853,enpitsu,23.0,-624.239990234375,4737.7900390625,16.309999465942383,-2051.3999938964844,-811.6999816894531,-428.10001373291016,659.4000244140625,-203.89999389648438,-1045.8999633789062,255.0,128.0,,0.015831493553510875,1.6762444819033755,-0.008271776548409424,True,2,2,153.11213765605802,True,False,,bf81d8692db,games5425898691,22,-522.0700073242188,4317.14013671875,17.010000228881836,4592.099914550781,20935.6005859375,-0.09999999776482582,-0.09999999776482582,-0.5999999865889549,-1440.5999755859375,255.0,23.0,,0.00958191927203977,1.3264614685394844,-0.00021561981163501997,True,162.84969479294233,True,8,False,8,,D1sturbedVG,b92d06a365b,12,1949.050048828125,3906.72998046875,17.059999465942383,7912.7001953125,4342.200012207031,2.0999999344348907,0.0,0.0,2475.2000427246094,255.0,255.0,False,0.016683717899089595,0.538332608406995,-3.4271610983729085e-06,True,8,194.0,False,6,4,,Torres_Boss81,3109741979442749393,12.0,-312.0899963378906,4574.31982421875,273.239990234375,3957.2000122070312,7713.699951171875,-665.1000213623047,0.09999999776482582,-33.90000104904175,1067.9000091552734,128.0,29.0,,-0.030518482702243686,1.8818655963866842,-0.5244915260852477,True,6,174.9809549880284,True,4,False,
8,5561,187,True,0,582.44928040855,-379.5199890136719,4870.75,114.25,4242.9998779296875,28404.19921875,6674.4000244140625,-1784.1999816894531,-3356.4999389648438,-2403.6000061035156,0.0,0.17556104009978893,1.5104735956554376,-2.82913488560946,bf81d8692db,games5425898691,22.0,-407.7900085449219,4711.4501953125,51.459999084472656,5603.3001708984375,18155.50048828125,2935.1998901367188,1979.4999694824219,-3149.5001220703125,3598.0999755859375,255.0,155.0,,-0.0015470777580717506,1.282989208622924,-0.01977362733557292,True,9,8,163.0,False,False,,76561198039309853,enpitsu,23,-636.8599853515625,4703.18017578125,16.979999542236328,-42.199997901916504,-1764.6000671386719,16.59999966621399,-5.600000023841858,7.599999904632568,-129.60000038146973,255.0,0.0,,0.016206222334943145,1.6021759971496023,-0.00043251287675123517,True,140.0,False,2,False,2,,D1sturbedVG,b92d06a365b,12,2105.739990234375,4070.68994140625,17.059999465942383,4654.2999267578125,8775.10009765625,2.0999999344348907,0.0,0.0,2405.0999450683594,255.0,255.0,False,0.016680655216471465,1.1283730745259697,2.2731902127611025e-06,True,8,194.0,False,6,4,,Torres_Boss81,3109741979442749393,12.0,-248.83999633789062,4725.169921875,251.7100067138672,3264.2001342773438,9427.999877929688,-1744.1000366210938,-14.299999475479126,-28.80000114440918,669.8000335693359,128.0,128.0,,-0.030226684038125052,2.0241758512049692,-0.5288233956892818,True,6,159.5435096551013,True,4,False,
9,6900,226,False,0,1367.362144288598,-15.09000015258789,4094.2099609375,388.94000244140625,8229.199829101562,21723.9990234375,-8003.900146484375,-4932.799987792969,1317.5999450683594,-3004.2001342773438,0.0,0.12416616109069724,2.5458978167570736,-1.6489548951089366,76561198039309853,enpitsu,23.0,-44.11000061035156,3885.080078125,390.07000732421875,-2898.800048828125,14393.800048828125,-163.29999923706055,-5053.999938964844,-1780.0,-1240.1000213623047,255.0,0.0,,1.2240572662991946,1.2142410729751858,-0.6834373148608689,True,12,9,71.0,False,False,,bf81d8692db,games5425898691,22,617.4099731445312,3814.280029296875,17.010000228881836,11833.1005859375,-4477.5,2.0999999344348907,1.0000000149011612,-0.09999999776482582,70.10000228881836,255.0,128.0,,0.009555911346046565,-0.35213343066309705,-9.458013448035692e-05,True,31.0,False,12,False,12,,D1sturbedVG,b92d06a365b,12,-660.4500122070312,4974.18017578125,281.1499938964844,17877.60009765625,3364.8001098632812,-14073.599853515625,-5232.19970703125,1198.6000061035156,1198.7000274658203,128.0,255.0,False,0.2187277231539072,-0.22600564960860023,-0.7131158166067195,True,20,121.0,False,15,4,,Torres_Boss81,3109741979442749393,11.0,172.86000061035156,3941.77001953125,1041.1800537109375,13776.8994140625,-9179.500122070312,-3520.8999633789062,1062.6000213623047,3457.0001220703125,-906.2999725341797,128.0,128.0,False,0.20379814799133705,-2.676527833743523,-2.480630086039706,True,16,162.0,False,10,4,
