,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,228,1.0,True,0,7973.654060466074,3988.919921875,-1162.1199951171875,712.8800048828125,-16793.599853515625,25843.89892578125,7172.1002197265625,2330.500030517578,3876.4999389648438,3942.0999145507812,0.0,-1.015509718330888,0.663447280678413,-1.7527211409625627,bf81d8692db,games5425898691,19.0,4079.010009765625,-1383.6600341796875,732.77001953125,-2.8999999165534973,22994.69970703125,489.90001678466797,-1889.2999267578125,-0.19999999552965164,-0.09999999776482582,255.0,255.0,,0.03404325239730401,1.5612074001357827,-1.5710903797711038,True,132.7944516110163,True,False,False,False,,76561198039309853,enpitsu,24.0,477.54998779296875,408.6600036621094,17.059999465942383,9854.600219726562,-3272.9000854492188,1.1999999731779099,-1.1999999731779099,0.19999999552965164,-93.99999618530273,255.0,0.0,,0.016701499396452223,-0.3317736490746916,0.00014111059583264487,True,2,31.0,False,2,False,,^1EGuk^7 ^1Jake,76561198074512653,5,791.8099975585938,-410.0299987792969,17.010000228881836,6616.7999267578125,5017.799987792969,2.0999999344348907,0.3999999910593033,0.3999999910593033,4.799999892711639,255.0,128.0,,0.00950942175753363,0.6496934104658633,-5.9269651947898964e-05,True,4,False,4,0.0,False,,UPOC BabyJebus,bb9d27eafcb,11.0,3890.340087890625,3106.0,25.350000381469727,-2713.699951171875,-4883.500061035156,-570.9000015258789,516.5999984741211,800.6999969482422,-2141.4999389648438,255.0,0.0,,0.0815018559751932,-2.0532103022714803,0.21969119470538787,True,False,False,False,221.0,False,
1,717,10.0,False,1,5357.8466052054655,3620.360107421875,526.5,92.19000244140625,-17809.000244140625,21813.9990234375,-1289.2999267578125,2855.7998657226562,-3398.599853515625,2770.5999755859375,1.0,0.8664023825220378,-0.734733433554782,2.929002924548448,76561198074512653,^1EGuk^7 ^1Jake,6.0,3725.610107421875,309.1300048828125,98.0199966430664,-7188.0999755859375,18189.49951171875,2802.39990234375,255.0,-2133.3999633789062,1945.0999450683594,255.0,255.0,False,-0.009666413306565383,1.4368120589080595,-0.01608248476521276,True,194.0,False,False,5,6,,bb9d27eafcb,UPOC BabyJebus,14.0,2686.389892578125,-4697.5498046875,17.010000228881836,-13696.700439453125,-12509.200439453125,2.3000000417232513,0.29999999329447746,-0.0,-1993.9999389648438,255.0,0.0,,-0.009580971683838055,-0.6658376898929073,4.2176258051370275e-05,True,6,255.0,False,6,False,,enpitsu,76561198039309853,24,3760.010009765625,2743.929931640625,1452.2900390625,-1506.0000610351562,-5461.5997314453125,-6422.2998046875,1493.9999389648438,4012.9000854492188,3214.5001220703125,128.0,128.0,False,0.2762146509846869,0.32556655988140704,-1.4648945036455299,True,2,False,False,255.0,False,,games5425898691,bf81d8692db,19.0,1143.1400146484375,2148.679931640625,16.989999771118164,-12774.49951171875,5805.4998779296875,4.799999892711639,-1.0999999940395355,0.3999999910593033,-1889.1000366210938,255.0,9.0,,-0.009582648255785108,0.46149004848772124,-0.00018419535740597746,True,4,False,4,255.0,False,
2,1612,43.0,True,1,7578.55850387677,-1595.8800048828125,-2017.1700439453125,239.0800018310547,8492.2998046875,29241.99951171875,6547.9998779296875,-1348.5000610351562,5837.9998779296875,-313.50000381469727,1.0,-0.6983953049621858,-0.21756559712710832,-0.2460078286297048,76561198074512653,^1EGuk^7 ^1Jake,5.0,-1630.8800048828125,-2322.840087890625,166.05999755859375,7319.5001220703125,21630.2001953125,2749.2999267578125,-599.1999816894531,2073.800048828125,-444.70001220703125,255.0,0.0,False,-0.01387223715517423,1.4397996282679588,0.01628612531203083,True,60.05300656185354,True,False,15,18,,bb9d27eafcb,UPOC BabyJebus,10.0,-2371.429931640625,-4583.39990234375,17.010000228881836,10719.200439453125,4149.700012207031,2.3000000417232513,5.299999713897705,2.0000000298023224,1126.3999938964844,255.0,255.0,False,-0.009542030417998745,2.7711755201551544,1.4908698039253895e-05,True,10,0.0,False,12,False,,enpitsu,76561198039309853,24,-3977.760009765625,-788.0999755859375,721.5999755859375,777.6000213623047,4879.599914550781,-2722.2000122070312,339.39998626708984,-236.49999618530273,945.4000091552734,128.0,128.0,,-0.29473952043003304,-0.8367868553835207,-0.021088971193051444,True,8,False,6,144.0,False,,games5425898691,bf81d8692db,19.0,-3591.260009765625,-347.92999267578125,17.0,-4095.7998657226562,21083.89892578125,3.3000001311302185,-0.29999999329447746,2.800000011920929,-608.3000183105469,255.0,128.0,,-0.009602119134355764,1.4250839908526503,8.118758474724003e-05,True,10,False,14,0.0,False,
3,2102,51.0,True,0,1848.7352442993297,-282.54998779296875,3396.010009765625,261.3999938964844,5182.39990234375,22899.29931640625,2329.499969482422,5347.8997802734375,-1930.5000305175781,1916.3999938964844,0.0,0.5065051085743868,-1.4303432220636825,-0.25415112287498,76561198039309853,enpitsu,25.0,-358.05999755859375,3161.820068359375,199.0800018310547,9382.7001953125,16463.499755859375,1935.2000427246094,-1804.1000366210938,-1167.7999877929688,1052.3999786376953,128.0,255.0,,0.016529120865362915,0.5819953306096778,-0.016208334217362428,True,67.0,False,False,3,4,,bf81d8692db,games5425898691,19.0,1159.6400146484375,-4073.929931640625,17.010000228881836,-14345.0,16986.600341796875,2.199999988079071,0.7000000029802322,-0.9000000357627869,-1564.7999572753906,255.0,0.0,,0.009586693847026236,2.231648025543782,-0.0001074366407908892,True,6,203.0,False,6,False,,^1EGuk^7 ^1Jake,76561198074512653,5,-1331.5899658203125,4981.72998046875,94.79000091552734,-6582.19970703125,2898.3999633789062,-6197.19970703125,1646.199951171875,2947.7999877929688,2838.0999755859375,255.0,255.0,False,-0.7380978522339093,-1.0099555459034397,-1.8758564902322727,True,6,4,4,73.0,False,,UPOC BabyJebus,bb9d27eafcb,8.0,123.01000213623047,3329.389892578125,106.58999633789062,-21810.10009765625,-7253.699951171875,836.5000152587891,4176.199951171875,-615.2999877929688,800.9999847412109,255.0,255.0,,0.017714557352380225,-3.1297679026981795,-0.05237961411981039,True,7,False,8,134.0,False,
4,3238,83.0,False,0,1026.1804273780015,-547.6900024414062,4174.740234375,179.10000610351562,19001.300048828125,25145.50048828125,-4034.1000366210938,300.40000915527344,2025.7000732421875,-5639.6002197265625,0.0,0.6722708764104225,0.25789492535035274,0.39937589017664343,76561198039309853,enpitsu,25.0,-652.27001953125,3943.739990234375,210.8800048828125,13183.499755859375,18786.800537109375,1498.9999389648438,-3832.5,2681.300048828125,0.19999999552965164,255.0,128.0,False,0.1273822795637649,0.9602948047786335,-1.080899967542676e-05,True,193.0,False,False,3,6,,bf81d8692db,games5425898691,19.0,-1303.77001953125,4657.52978515625,16.940000534057617,1858.0999755859375,-14424.000244140625,17.699999809265137,55.10000228881836,-58.80000114440918,-124.79999542236328,255.0,128.0,,0.007381293396925946,-1.4584096228568018,-0.0027101594370639043,True,10,98.62067105949565,True,14,False,,^1EGuk^7 ^1Jake,76561198074512653,6,-682.5399780273438,4451.02001953125,49.08000183105469,15610.2001953125,-5324.2999267578125,3527.60009765625,2.5999999046325684,0.29999999329447746,-802.6999664306641,255.0,111.0,,0.009598696988777257,-0.40677238459075477,4.195229342321242e-05,True,19,False,14,100.72466230392457,True,,UPOC BabyJebus,bb9d27eafcb,8.0,-1210.239990234375,5103.009765625,365.5899963378906,14129.49951171875,-5.199999809265137,-2539.7999572753906,-0.19999999552965164,-31.099998950958252,0.0,255.0,128.0,False,0.1547822580797116,0.009720505147252258,1.5723021981560463,True,False,4,4,0.0,False,
5,3318,86.0,True,1,8274.25574188438,-1555.7900390625,-2762.659912109375,112.36000061035156,3057.39990234375,31865.2001953125,-1151.8000030517578,-2638.800048828125,-245.40000915527344,-5382.8997802734375,1.0,-0.07963231722508461,0.04303534129335248,2.444119702815279,bb9d27eafcb,UPOC BabyJebus,10.0,-1503.3199462890625,-3034.300048828125,72.61000061035156,-1279.4999694824219,17967.2998046875,3343.599853515625,-2786.7999267578125,680.1999664306641,-1201.9999694824219,255.0,0.0,,-0.09682872450291419,1.221683243406509,0.011279497515728952,True,,False,4,3,6,,76561198074512653,^1EGuk^7 ^1Jake,5.0,-3104.550048828125,-4371.02001953125,17.0,5226.199951171875,-12508.299560546875,1.899999976158142,-0.19999999552965164,0.29999999329447746,3439.4000244140625,255.0,255.0,False,-0.009585064430608291,-2.285639544435213,4.511196493615509e-05,True,16,239.37325576300262,True,20,False,,enpitsu,76561198039309853,25,-603.97998046875,-4986.77001953125,17.049999237060547,4605.10009765625,9334.299926757812,2.7000001072883606,-0.0,0.7999999821186066,0.0,255.0,,,-0.016697548193339958,2.029102929835915,-5.5854385947201164e-05,True,6,False,4,180.50052464905605,True,,games5425898691,bf81d8692db,19.0,-2702.010009765625,-739.6500244140625,16.989999771118164,-15233.900146484375,12473.1005859375,4.600000083446503,0.5999999865889549,-0.19999999552965164,-12.100000381469727,255.0,128.0,,-0.009612054774683272,0.6877419304232771,7.06071361947599e-05,True,10,False,14,,False,
6,3661,89.0,False,0,5201.783129924954,0.3700000047683716,16.030000686645508,92.5,2412.2000122070312,29508.60107421875,-335.99998474121094,-2147.2999572753906,196.5999984741211,1328.0999755859375,0.0,0.0017443586405454879,0.011060429767937727,-0.017874706875540918,bf81d8692db,games5425898691,19.0,-22.739999771118164,-126.02999877929688,90.7300033569336,-1764.4000244140625,19218.499755859375,2015.8999633789062,23.09999942779541,-750.1000213623047,-5448.499755859375,128.0,166.0,,1.2634882277201664,-0.5386566366239652,-2.390077229657599,True,31.0,False,False,3,4,,76561198039309853,enpitsu,25.0,-2933.340087890625,-4180.58984375,17.049999237060547,-15059.300537109375,-208.79999160766602,3.6000001430511475,-0.5000000074505806,0.0,-3005.10009765625,255.0,0.0,False,0.016773435932856576,2.8662516857103477,-0.00012901473743461063,True,False,255.0,False,False,False,,^1EGuk^7 ^1Jake,76561198074512653,5,3103.139892578125,4231.1201171875,17.010000228881836,9255.499877929688,11741.300048828125,0.7999999821186066,0.0,-0.09999999776482582,3413.9999389648438,255.0,255.0,False,0.009583625213924609,1.4963945958093903,5.559068192361261e-05,True,False,False,False,239.34754404970397,True,,UPOC BabyJebus,bb9d27eafcb,8.0,-73.58999633789062,201.3300018310547,74.55000305175781,8127.2998046875,-18679.89990234375,3169.1000366210938,-844.5999908447266,4140.5999755859375,2600.2999877929688,255.0,255.0,,0.011795816742079112,-1.3148164782752783,-0.05098915158955873,True,3,False,4,22.0,False,
7,4854,133.0,False,0,3821.004765361493,2061.739990234375,2720.93994140625,167.02999877929688,-17035.50048828125,20286.800537109375,4375.7000732421875,1480.0,-3725.7000732421875,4464.100036621094,0.0,-0.5076772705847936,-0.16200123889154297,-1.1997688806782978,76561198039309853,enpitsu,25.0,2130.699951171875,2520.10009765625,107.98999786376953,-11157.19970703125,11648.499755859375,2614.89990234375,1932.2000122070312,461.8000030517578,-1361.6999816894531,128.0,128.0,False,0.0007412444090033239,2.1875944454151455,-0.005745229700014723,True,201.0,False,False,6,8,,bf81d8692db,games5425898691,19.0,1599.8199462890625,5098.43994140625,144.1300048828125,-9006.699829101562,-1765.2000427246094,-8830.399780273438,-5251.5997314453125,-1578.2000732421875,423.4000015258789,255.0,255.0,,0.8490236267204871,-2.944276619085929,-1.3244767746761092,True,24,53.0,False,24,False,,^1EGuk^7 ^1Jake,76561198074512653,5,4078.889892578125,3568.260009765625,340.4200134277344,-49.60000038146973,1711.6999816894531,3791.0000610351562,-2075.0,-2.0999999344348907,100.20000457763672,255.0,255.0,False,-1.2351617847838416,1.5641658237033103,-1.5587724233352336,True,14,False,14,33.0,False,,UPOC BabyJebus,bb9d27eafcb,10.0,1837.3399658203125,3075.3701171875,134.60000610351562,316.00000381469727,-19324.599609375,1702.5999450683594,15.499999523162842,13.09999942779541,61.500000953674316,255.0,128.0,,-0.18177967038481985,-1.5113533232239011,-0.0034035486117112274,True,18,False,18,207.0,False,
8,5321,150.0,True,1,6354.248785487001,-1105.0899658203125,-890.9299926757812,208.6199951171875,2392.7000427246094,26190.30029296875,5985.0,326.3999938964844,-4839.599914550781,3531.400146484375,1.0,1.3025595411898858,1.263591593595027,-2.610396206253835,bb9d27eafcb,UPOC BabyJebus,9.0,-1159.9599609375,-1090.800048828125,90.56999969482422,11505.400390625,19782.099609375,2209.2999267578125,-1226.2000274658203,5352.1002197265625,-317.5,255.0,141.0,,-0.48975965993569964,2.2523444626514473,0.333553323678022,True,1.0,False,6,23,26,,76561198074512653,^1EGuk^7 ^1Jake,5.0,2941.14990234375,-3219.25,84.98999786376953,-7786.099853515625,20700.0,2301.4999389648438,-5116.700134277344,-2016.9999694824219,9.399999976158142,255.0,128.0,False,-0.6449607740616492,1.1939974473219646,0.0010603393217050714,True,17,197.0,False,20,False,,enpitsu,76561198039309853,25,-977.030029296875,-1350.530029296875,17.049999237060547,-561.1000061035156,22993.1005859375,-2.199999988079071,-0.0,-0.7000000029802322,0.0,255.0,128.0,False,-0.01679329207435439,1.5463862183434172,3.7113129048518354e-05,True,12,False,8,31.87273128827413,True,,games5425898691,bf81d8692db,19.0,-334.1400146484375,-2319.7900390625,75.02999877929688,148.4000015258789,20331.300048828125,2868.0999755859375,-5483.900146484375,-410.6999969482422,89.70000267028809,255.0,142.0,,-0.3908695616621269,1.624276196060608,-0.042582735687063944,True,29,False,32,0.0,False,
9,5854,160.0,False,1,2988.471929959974,1227.6700439453125,2169.989990234375,102.41999816894531,-8332.899780273438,12038.800048828125,3390.7998657226562,-220.0,4258.0999755859375,1484.9000549316406,1.0,0.3391262382685189,-0.26760033601128186,-0.744177261917886,bb9d27eafcb,UPOC BabyJebus,11.0,1387.43994140625,2030.6400146484375,17.0,-2017.5999450683594,11211.300048828125,3.6000001430511475,0.5000000074505806,0.29999999329447746,2322.899932861328,255.0,255.0,,-0.009595815972410885,1.3341966763824598,3.4063268343478464e-06,True,60.0,False,False,False,False,,76561198074512653,^1EGuk^7 ^1Jake,5.0,2693.070068359375,1351.06005859375,17.0,637.5,1752.5,3.3000001311302185,-0.29999999329447746,-1.0999999940395355,-66.30000114440918,30.0,128.0,False,-0.009959809051451728,1.9486440310830788,0.00013076519403828468,True,4,169.0,False,4,False,,enpitsu,76561198039309853,24,-3578.580078125,821.219970703125,17.049999237060547,-1520.0999450683594,17033.00048828125,-2.0999999344348907,-0.09999999776482582,0.7000000029802322,5.899999737739563,255.0,128.0,,-0.016780696106700167,1.4810643227194598,-4.0878889241732736e-05,True,4,False,4,195.5032774453522,True,,games5425898691,bf81d8692db,19.0,379.9700012207031,3889.830078125,17.0,12055.2001953125,-14744.7998046875,1.0000000149011612,0.7000000029802322,-1.0000000149011612,-342.90000915527344,255.0,128.0,,-0.009599534101306116,-2.2297506025549376,8.14120944487651e-05,True,4,False,4,214.42802598143138,True,
