,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,763,21.0,False,1,5655.20679632916,-2287.110107421875,465.69000244140625,100.80999755859375,8449.000244140625,25615.10009765625,2002.5999450683594,-2175.500030517578,-3281.300048828125,2597.60009765625,1.0,-0.7905090127608587,0.558581064393982,-2.727874252069821,76561198236545446,Rengoku,6.0,-2363.6201171875,311.80999755859375,17.59000015258789,9980.30029296875,19878.399658203125,259.6999931335449,389.39998626708984,-224.50000762939453,-1796.4999389648438,255.0,41.0,False,0.03657199012400161,2.107690479666166,-0.013823696169836757,True,12,10,63.92392255926646,True,4,,b4bab804b5b,Okta_n,16.0,1903.8599853515625,-943.5399780273438,17.010000228881836,9513.400268554688,17246.800537109375,2.7000001072883606,-0.0,-0.29999999329447746,1478.9999389648438,255.0,215.0,False,-0.009597778644912151,2.032394690072049,8.798592794969283e-05,True,255.0,False,14,12,4,,enpitsu,76561198039309853,23,-1909.3699951171875,1850.1600341796875,17.059999465942383,-1488.699951171875,-12258.199462890625,0.0,0.29999999329447746,0.5999999865889549,1745.8999633789062,255.0,128.0,,-0.016721984593232635,-1.4548515982017876,0.00040512766533084643,True,6,6,10.0,False,False,,games5425898691,bf81d8692db,19.0,-3590.68994140625,-916.5900268554688,16.989999771118164,2126.6000366210938,19672.7001953125,3.6000001430511475,-0.0,-0.09999999776482582,-0.3999999910593033,255.0,128.0,-0.009597822445636376,1.6785513458813848,2.4869118669746015e-05,True,73.0,False,8,8,False,,
1,1576,51.0,False,1,1761.1619919881969,1087.6800537109375,3389.300048828125,232.7899932861328,-3654.5999145507812,23349.19921875,3860.7000732421875,4738.2000732421875,-3672.0999145507812,-253.60000610351562,1.0,0.8671774541240648,-2.0896604012828193,-0.49852302825430483,76561198236545446,Rengoku,6.0,1045.6300048828125,3246.969970703125,147.02999877929688,-2813.9999389648438,17816.400146484375,1023.6000061035156,-3201.300048828125,2222.7000427246094,3880.7998657226562,255.0,24.0,True,0.24167412617942738,0.9845159603873839,1.0426470260323086,True,24,21,112.0,False,4,6.0,b4bab804b5b,Okta_n,16.0,1431.93994140625,3364.280029296875,138.91000366210938,-13269.69970703125,2536.1000061035156,-816.9000244140625,3113.5000610351562,-957.3999786376953,920.4000091552734,255.0,128.0,,-0.1767460877116901,0.18109154882498135,0.42263393043314973,True,147.0,False,30,20,8,,enpitsu,76561198039309853,23,2641.469970703125,4241.91015625,17.059999465942383,-14968.399658203125,7579.4000244140625,-3.100000023841858,-0.5999999865889549,-0.0,6.3999998569488525,255.0,128.0,False,-0.01675859588266036,0.4679647803642979,-2.9000528514573384e-05,True,16,16,214.31143209498413,True,False,,games5425898691,bf81d8692db,19.0,980.280029296875,3755.070068359375,157.39999389648438,2036.9000244140625,-19660.699462890625,1622.5,4543.900146484375,-2784.2999267578125,-1360.0999450683594,255.0,70.0,0.05258976971772113,-1.354560104055982,0.14541127012387367,True,41.7284902629032,True,17,22,False,,
2,2125,71.0,True,0,1405.674911188005,-2053.739990234375,4342.77978515625,139.75999450683594,18964.69970703125,9559.600219726562,254.79999542236328,3026.7001342773438,-3371.099853515625,3933.699951171875,0.0,-0.9019309640317709,1.18822762258838,-1.7749713637050326,bf81d8692db,games5425898691,19.0,-2186.889892578125,4249.740234375,16.989999771118164,17520.699462890625,5504.89990234375,2.800000011920929,-1.5999999642372131,-0.5000000074505806,-200.0,255.0,80.0,,0.009601443921400107,0.30543005395894085,-1.4200585473335928e-06,True,28,24,217.44163442683478,True,False,,76561198039309853,enpitsu,23.0,61.939998626708984,2086.60009765625,17.049999237060547,1351.9000244140625,14838.00048828125,3.1999999284744263,0.0,-0.09999999776482582,-0.5999999865889549,128.0,128.0,,0.016787356376394575,1.479836631237486,7.302069236247041e-06,True,31.0,False,20,20,False,,Okta_n,b4bab804b5b,16,-1226.52001953125,474.5299987792969,52.459999084472656,2586.6000366210938,22748.30078125,-2195.5999755859375,-1938.800048828125,548.1000137329102,31.500000953674316,255.0,128.0,False,-0.3316359345227104,1.3724801611294013,-0.010234882158682748,True,40,28,56.0,False,10,,Rengoku,76561198236545446,6.0,682.97998046875,4696.72021484375,17.010000228881836,-11274.000244140625,8395.399780273438,2.800000011920929,-1.0000000149011612,0.5000000074505806,1483.8999938964844,243.0,217.0,0.009569448926492774,2.508226854739938,0.00025321857321209773,True,79.0,False,False,False,False,,
3,2807,86.0,False,1,5407.30750757499,-2010.8299560546875,580.469970703125,152.00999450683594,10181.799926757812,21135.50048828125,3697.9000854492188,2.3999999463558197,-2686.9000244140625,3265.0,1.0,1.2168367329836562,-2.7791190927144815,3.096315457992223,b4bab804b5b,Okta_n,16.0,-2027.989990234375,520.239990234375,21.639999389648438,12204.000244140625,19316.500244140625,2633.2000732421875,-1823.0000305175781,-200.6999969482422,-438.69998931884766,255.0,39.0,,-0.021955922222582802,2.1429070187741255,-0.010227673470255164,,11,10,135.71307539427153,True,False,,76561198236545446,Rengoku,6.0,-1825.030029296875,-2553.469970703125,17.010000228881836,-2490.0,18043.1005859375,2.5999999046325684,-0.0,0.7999999821186066,144.399995803833,255.0,128.0,,-0.00960528420254441,1.4165169479489772,-0.00012227527906499077,True,162.0,False,6,6,False,,enpitsu,76561198039309853,23,-1584.1400146484375,1691.3599853515625,17.059999465942383,7023.599853515625,4970.7000732421875,1.899999976158142,-0.0,0.3999999910593033,0.0,255.0,,,-0.01673433560156478,-0.6158872117997617,1.8036175990069677e-05,True,7,6,243.77523457875816,True,False,,games5425898691,bf81d8692db,18.0,-3764.89990234375,290.32000732421875,16.790000915527344,4945.299987792969,16205.6005859375,33.80000114440918,8.500000238418579,70.0,210.6999969482422,255.0,204.0,-0.008669334095241595,1.8831626670491703,-0.005813854268631008,,,False,6,8,False,,
4,3473,111.0,False,0,4117.5727446615665,-1385.6099853515625,1051.6400146484375,314.8800048828125,7643.599853515625,20830.0,3008.0999755859375,2119.199981689453,-1288.699951171875,-2008.699951171875,0.0,0.1879926976303545,-0.9055843551393166,-1.2314430122605118,76561198039309853,enpitsu,23.0,-1366.800048828125,915.4000244140625,208.52999877929688,3887.39990234375,20372.60009765625,2144.2999267578125,-2779.2001342773438,-4090.7000732421875,1142.2000122070312,255.0,255.0,False,-0.2879343208228434,1.5468254696380839,-0.15680403015675196,True,16,13,133.0,False,2,,bf81d8692db,games5425898691,19.0,-1168.1300048828125,-1801.010009765625,16.989999771118164,18211.700439453125,7967.39990234375,5.299999713897705,-0.3999999910593033,0.0,1988.9999389648438,255.0,255.0,,0.009576534097657347,0.4865423841272646,4.7761844893334344e-05,True,171.0,False,14,10,False,,Okta_n,b4bab804b5b,16,3298.489990234375,4155.18017578125,17.010000228881836,8102.7001953125,4192.799987792969,3.3000001311302185,0.0,0.0,3447.7999877929688,255.0,255.0,False,0.009541558124264387,0.9953890168018261,3.2888051266676825e-05,True,False,False,85.0,False,False,,Rengoku,76561198236545446,6.0,-1254.6600341796875,2225.169921875,146.66000366210938,2540.500030517578,-18369.100341796875,2707.5,-2350.399932861328,-515.4000091552734,1347.4000549316406,255.0,128.0,-0.6738080111680926,-0.8909469475452974,-0.16430928783637683,True,160.89093324189548,True,10,14,4,,False
5,3643,117.0,True,1,1695.0793183181868,1402.6199951171875,3522.39990234375,367.3599853515625,-13520.6005859375,15929.000244140625,3705.1998901367188,-911.9999694824219,3172.9998779296875,5009.89990234375,1.0,-1.2221277744110024,0.9862633037303349,-0.6117965880314596,76561198236545446,Rengoku,6.0,1562.949951171875,3478.840087890625,281.760009765625,-1635.5000305175781,21811.8994140625,1723.0999755859375,-3399.2001342773438,-2080.0999450683594,3440.4998779296875,255.0,183.0,True,0.29697651765272925,0.7582414976967967,-0.005344535133198891,True,18,13,8.0,False,6,,b4bab804b5b,Okta_n,16.0,-3598.590087890625,1118.699951171875,17.010000228881836,9027.899780273438,17070.30029296875,2.8999999165534973,-0.0,-0.0,-2008.699951171875,255.0,0.0,False,-0.009593268087965012,2.1337682092497907,-2.27137220793504e-06,True,255.0,False,False,False,False,,enpitsu,76561198039309853,23,1224.699951171875,2569.179931640625,17.059999465942383,-5590.5999755859375,22310.10009765625,1.8000000715255737,-0.0,-0.3999999910593033,0.0,255.0,,,-0.016776464803790914,1.3252671062295913,4.0508879856393275e-05,True,16,14,0.0,False,2,,games5425898691,bf81d8692db,19.0,2527.830078125,33.130001068115234,70.83000183105469,-6846.099853515625,21798.89892578125,2597.60009765625,-5252.8997802734375,-1629.7999572753906,-14.900000095367432,255.0,128.0,-0.23400478137338926,1.2704792749930869,-5.57877692092819e-05,True,27.0,False,13,18,False,,
6,4362,134.0,True,0,3383.7086281577435,-2271.89990234375,2048.659912109375,471.4800109863281,15204.100341796875,24743.798828125,2001.4999389648438,1089.3000030517578,-4565.4998779296875,2033.6000061035156,0.0,-0.5572716343596796,1.5398218245398565,3.1226048744604413,bf81d8692db,games5425898691,19.0,-2374.47998046875,1944.6800537109375,392.30999755859375,12563.1005859375,16630.899658203125,914.7000122070312,1443.0999755859375,4982.300109863281,399.90001678466797,255.0,0.0,,-0.5493354193016705,0.9492426834325783,0.7324917420868731,True,12,9,0.0,False,False,,76561198039309853,enpitsu,23.0,-1741.1800537109375,2883.679931640625,300.7699890136719,8254.7998046875,21394.19921875,-803.7000274658203,-887.0999908447266,2952.2000122070312,1365.3999328613281,128.0,128.0,,-0.41718403709617013,1.8631510077580786,-1.127598866460752,True,184.0,False,6,6,False,,Okta_n,b4bab804b5b,16,3529.25,1273.8599853515625,70.30000305175781,-14932.2998046875,17386.400146484375,1933.3999633789062,256.1000061035156,-5491.6998291015625,156.8000030517578,255.0,249.0,,0.22214788146967812,2.08486355132086,-0.42433868163891714,True,14,11,204.87327309064963,True,4,,Rengoku,76561198236545446,6.0,-3703.1201171875,1161.4599609375,50.97999954223633,-10173.400268554688,8980.700073242188,-6390.4998779296875,3857.9000854492188,-3917.2000122070312,-147.2000026702881,255.0,0.0,0.5985809481285072,1.7519021026179393,0.2700838236335515,True,11.704215154852903,True,8,10,4,,False
7,4967,147.0,True,1,1722.7043250969143,-805.3300170898438,4869.47021484375,131.5500030517578,13410.899658203125,13506.700439453125,-3021.7999267578125,-5444.2999267578125,1869.1999816894531,1692.4000549316406,1.0,0.3949527141434394,-2.709972195428572,-0.08596587634493622,76561198236545446,Rengoku,6.0,-923.0800170898438,4701.93994140625,158.85000610351562,18401.800537109375,13663.599853515625,1917.5999450683594,2415.5999755859375,4566.600036621094,1886.7999267578125,255.0,17.0,True,0.0531896382284053,2.5798700408741224,0.583434191818218,True,10,9,85.0,False,False,,b4bab804b5b,Okta_n,16.0,849.97998046875,2181.530029296875,17.010000228881836,85.20000457763672,12293.199462890625,2.8999999165534973,0.3999999910593033,-0.0,1817.2000122070312,128.0,211.0,False,-0.009676994287672578,1.5241182572350624,-1.0684100912455695e-05,True,195.0,False,12,12,False,,enpitsu,76561198039309853,23,-2263.010009765625,3964.72998046875,17.059999465942383,-5371.5997314453125,12613.900146484375,2.3999999463558197,-0.3999999910593033,1.1999999731779099,-2060.7000732421875,255.0,0.0,False,-0.016750348004302095,1.2097219891258932,-0.00016120007009005723,True,8,8,0.0,False,False,,games5425898691,bf81d8692db,19.0,-1093.1700439453125,4288.60986328125,17.0,6278.800048828125,22092.900390625,3.799999952316284,-0.3999999910593033,-1.899999976158142,-726.8000030517578,255.0,34.0,-0.009595256782574738,1.8539311748885479,-0.0001036551279229892,True,0.0,False,False,4,False,,
8,7037,203.0,True,0,2807.6540835706105,-1640.8499755859375,2432.949951171875,138.2100067138672,15938.00048828125,20313.900146484375,3002.0999145507812,4227.799987792969,-4072.39990234375,1241.2999725341797,0.0,-1.1076743183381064,-1.82264423822514,0.2515970711765964,76561198039309853,enpitsu,23.0,-1750.2900390625,2276.75,79.93000030517578,17742.099609375,14427.7001953125,2443.000030517578,-3481.4999389648438,4257.699890136719,9.300000071525574,255.0,255.0,,0.234111081046946,0.6858362387498521,8.578747935153105e-05,True,2,1,212.0,False,False,,bf81d8692db,games5425898691,19.0,-2595.2900390625,2819.239990234375,17.010000228881836,-6424.2999267578125,-6379.7998046875,3.0000001192092896,0.0,0.0,2484.7999572753906,255.0,255.0,,0.009516481332351353,-2.31771010203418,7.582474474081175e-06,True,,False,8,8,False,,Okta_n,b4bab804b5b,16,-3161.75,4496.740234375,16.639999389648438,6744.000244140625,-2148.000030517578,-188.60000610351562,-631.1999893188477,-151.8000030517578,-2513.300018310547,255.0,0.0,True,0.00861046194616219,-0.346449798564721,0.017437915783585542,True,6,6,88.0,False,False,,Rengoku,76561198236545446,6.0,1604.6199951171875,2641.840087890625,16.450000762939453,-14225.2001953125,10429.000244140625,105.79999923706055,-9.100000262260437,35.39999961853027,-2044.9000549316406,255.0,0.0,0.01091432179875382,2.4416749474020376,-0.001990754316628108,True,232.0,False,6,6,False,,False
9,9024,257.0,False,1,3448.777813184107,-35.459999084472656,1819.3900146484375,221.91000366210938,-108.80000114440918,15195.699462890625,3609.1000366210938,-1583.699951171875,285.5999946594238,-2051.300048828125,1.0,-0.30822794607769566,0.27744163596890237,2.507092757182003,b4bab804b5b,Okta_n,16.0,-66.5199966430664,1607.8299560546875,76.68000030517578,-2321.999969482422,13355.400390625,3460.0,1150.5000305175781,352.7000045776367,819.1000366210938,128.0,128.0,False,0.07722016264097864,1.2143903394918407,-0.0032480714092385145,False,16,12,255.0,False,False,,76561198236545446,Rengoku,6.0,-4078.989990234375,592.4500122070312,465.8699951171875,3.6000001430511475,9141.300048828125,-4107.39990234375,-3382.5,1.0999999940395355,0.29999999329447746,255.0,3.0,False,-0.7246472742576413,1.5581311126877946,1.579177525228547,True,255.0,False,8,8,False,,enpitsu,76561198039309853,23,60.349998474121094,3428.2099609375,17.059999465942383,941.2999725341797,6571.199951171875,1.899999976158142,-0.0,-0.7999999821186066,0.0,255.0,255.0,,-0.016855328974320617,1.7131411904446134,6.810511895162988e-05,True,6,6,250.0,False,False,,games5425898691,bf81d8692db,19.0,-897.77001953125,2187.010009765625,43.31999969482422,20760.30029296875,2753.0999755859375,3403.2000732421875,-4.699999988079071,295.6999969482422,-1926.199951171875,255.0,52.0,-0.0144747237174355,-3.120438340846303,-5.06002412157825e-05,True,73.0,False,8,11,False,,
