,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,178,0,False,0,5059.72663151641,0.5600000023841858,160.33999633789062,101.25,88.59999656677246,32101.4990234375,2054.499969482422,-262.5,-66.39999866485596,-903.7000274658203,0.0,-0.0035920735140519402,-0.04516301527951127,-0.013058750808569823,6611430507302027356,Banaan-JuniorXx,8.0,-7.909999847412109,-66.4800033569336,104.3499984741211,-1113.6000061035156,19485.10009765625,2430.399932861328,-5398.900146484375,-1031.3999938964844,192.09999084472656,255.0,145.0,,0.7353695709824529,1.4870339019080945,-0.1602943622157763,True,3,False,4,21.0,False,,6113236784085171447,BOOTZZZ-JUNIOR,8.0,3242.090087890625,-4264.14013671875,17.010000228881836,2641.400146484375,-14024.200439453125,2.7000001072883606,0.09999999776482582,-0.5000000074505806,-2822.39990234375,255.0,0.0,False,0.009574865228031065,-1.5548149301109322,4.5993523744121225e-05,True,255.0,False,False,False,False,,enpitsu,76561198039309853,27.0,-35.47999954223633,4939.1201171875,17.049999237060547,-754.8999786376953,7076.400146484375,2.5999999046325684,-0.7000000029802322,0.0,0.0,128.0,128.0,False,0.016754846685972064,-1.4644905957015844,5.136128677840447e-06,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,3293.06005859375,3844.320068359375,17.010000228881836,12384.3994140625,-10860.699462890625,2.3000000417232513,0.3999999910593033,-0.09999999776482582,-2008.0999755859375,255.0,0.0,0.009572479295952263,-0.7896036646701945,-4.367677027486175e-05,True,False,False,255.0,False,False,,
1,1830,60,True,0,4757.9336171652885,-503.29998779296875,398.29998779296875,113.33000183105469,-864.3000030517578,30239.7998046875,2226.0000610351562,-1146.9000244140625,-3535.7998657226562,4709.700012207031,0.0,0.2382895625324422,-1.4856743034746607,2.9413429652612275,6113236784085171447,BOOTZZZ-JUNIOR,9.0,-503.489990234375,232.27000427246094,16.350000381469727,12687.7001953125,18185.50048828125,-114.89999771118164,-721.1000061035156,-1425.7000732421875,1015.1999664306641,255.0,0.0,False,0.0055932963125919,0.978780808816103,-0.03975531853895404,True,14,False,18,27.966615076987992,True,,6611430507302027356,Banaan-JuniorXx,7.0,-544.0499877929688,-1508.3299560546875,17.0,-437.00000762939453,14093.299560546875,3.400000035762787,0.0,-0.5000000074505806,-0.7999999821186066,255.0,128.0,,0.009598202468804284,1.6016648709053274,4.89589213136763e-05,True,85.0,False,18,4,20,,enpitsu,76561198039309853,27.0,-212.9600067138672,-68.12999725341797,71.91999816894531,443.6000061035156,22860.6005859375,2478.9999389648438,-4874.4000244140625,95.20000457763672,-0.9000000357627869,255.0,128.0,False,0.1505862377676849,1.5510802987067684,-2.59814162373789e-05,True,0.0,False,26,False,25,,games5425898691,bf81d8692db,20.0,2578.840087890625,3145.2099609375,17.010000228881836,-8469.099731445312,19048.499755859375,2.0000000298023224,0.0,0.5999999865889549,896.6999816894531,255.0,207.0,0.009601172173690501,2.0046702509506127,0.00010832854114886195,True,22,16,196.0,False,4,,
2,2669,81,True,0,6043.109442891879,1553.2099609375,-384.5400085449219,372.92999267578125,-8709.69970703125,26555.6005859375,4087.0999145507812,1331.0000610351562,-4423.500061035156,3828.900146484375,0.0,-1.2986407262467463,-0.357002785166851,-2.0428272578811257,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1585.219970703125,-527.5900268554688,227.7100067138672,6625.3997802734375,15348.599853515625,1492.2999572753906,-4188.399963378906,-1965.2000427246094,-2973.9999389648438,255.0,237.0,False,-0.4353896695330689,1.0248783935111163,-0.7316876056268059,True,9,False,10,156.77796126693806,True,,6611430507302027356,Banaan-JuniorXx,7.0,2397.580078125,-925.4600219726562,17.010000228881836,-10387.80029296875,-7037.9998779296875,2.3999999463558197,-1.1999999731779099,-0.7999999821186066,-2235.500030517578,255.0,7.0,,0.009565405596027619,-2.5966555589578872,-0.00013358880943748112,True,139.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-38.18000030517578,-2576.64990234375,84.66999816894531,713.1999969482422,21551.4990234375,2943.5000610351562,-5496.400146484375,198.50000381469727,-3.8999998569488525,255.0,128.0,False,0.4340965572110533,1.534327154648666,-0.00016663688484818152,True,31.0,False,10,2,7,,games5425898691,bf81d8692db,20.0,3581.3701171875,-898.7899780273438,17.010000228881836,-739.5999908447266,10825.30029296875,1.5999999642372131,0.19999999552965164,-3.6000001430511475,-1403.2000732421875,255.0,0.0,0.009536068961135707,1.6495949865638178,-0.00018147263822290924,True,8,6,90.90043028964791,True,False,,
3,5304,168,True,0,2380.4795294995524,1051.06005859375,3770.4599609375,97.41000366210938,-4328.699951171875,18094.000244140625,1869.7999572753906,-5079.2999267578125,-1844.4000244140625,2516.4999389648438,0.0,-0.5426806586837691,0.9200996124441952,1.1216514624155611,6113236784085171447,BOOTZZZ-JUNIOR,8.0,1066.3399658203125,3502.050048828125,94.69000244140625,-5890.9002685546875,15470.30029296875,-914.7000122070312,-5038.500061035156,2164.1000366210938,-423.3000183105469,255.0,128.0,,0.6348001856439078,2.422591565478999,1.0705852581206172,,31,False,28,102.03043434696815,True,,6611430507302027356,Banaan-JuniorXx,8.0,-11.65999984741211,3545.739990234375,17.0,6720.30029296875,6642.2998046875,3.3000001311302185,2.7000001072883606,2.800000011920929,-988.1999969482422,161.0,128.0,,0.009587077961676722,0.7145000294789329,0.00018684422129026593,True,174.0,False,16,6,20,,enpitsu,76561198039309853,27.0,-83.30999755859375,4049.889892578125,17.030000686645508,21297.39990234375,3094.2999267578125,5.5000001192092896,0.29999999329447746,0.0,-2039.6000671386719,255.0,128.0,,0.016783281576388646,0.06798462554747199,-2.8453800324225464e-05,True,10.0,False,20,False,16,,games5425898691,bf81d8692db,21.0,-950.3800048828125,4014.3701171875,28.610000610351562,13991.700439453125,17613.00048828125,-4257.900085449219,-1397.1000671386719,324.1999816894531,760.5000305175781,255.0,,-0.1346108115507917,0.7422444556657282,0.09634696848556062,True,32,26,162.0,False,False,,
4,5664,172,False,1,4316.636187739901,1668.3399658203125,893.02001953125,97.7699966430664,-7171.7999267578125,29735.0,5847.9998779296875,-2700.2999877929688,4745.400085449219,-1582.7999877929688,1.0,-0.8895478643251841,-2.070617497454253,-0.6610558871804161,bf81d8692db,games5425898691,20.0,1705.469970703125,768.8499755859375,47.349998474121094,-9904.299926757812,16472.80029296875,2955.7998657226562,3056.9000244140625,3020.7000732421875,-3056.300048828125,128.0,116.0,,0.09657196136937227,1.1813794643779112,0.04083294942426807,True,False,False,3,98.0,False,,76561198039309853,enpitsu,27.0,-2410.030029296875,-83.37999725341797,17.049999237060547,-14443.00048828125,-2339.600067138672,2.5,-0.5999999865889549,0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.01680914351476146,-0.16062519404416467,-4.889240630034352e-05,True,0.0,False,2,False,2,,Banaan-JuniorXx,6611430507302027356,8.0,28.790000915527344,1227.0699462890625,17.010000228881836,485.49999237060547,14559.300537109375,-0.19999999552965164,-0.09999999776482582,-1.0000000149011612,-75.9000015258789,255.0,128.0,,-0.009579240507204758,1.6131294749365541,0.00010245598432443653,True,9.046976430441743,True,4,False,4,,BOOTZZZ-JUNIOR,6113236784085171447,7.0,-865.72998046875,4265.259765625,17.010000228881836,5050.799865722656,3690.8999633789062,2.0999999344348907,-2.3999999463558197,0.9000000357627869,-320.09998321533203,28.0,108.0,-0.009804746732077789,2.524530887452107,9.558838457756701e-05,True,False,False,207.0,False,False,,False
5,6277,194,False,0,806.8503930451003,-675.760009765625,4363.7900390625,249.24000549316406,21150.90087890625,20352.60009765625,10925.2001953125,5570.3997802734375,-382.99999237060547,-2196.1000061035156,0.0,-0.11091697663412309,2.637677983861073,-0.7532855946520369,6611430507302027356,Banaan-JuniorXx,7.0,-816.6799926757812,4173.18017578125,172.8699951171875,10234.299926757812,20468.900146484375,2228.8999938964844,576.5999984741211,5418.900146484375,743.4999847412109,255.0,44.0,,0.13181228253101718,0.9045063367592113,0.5499588722937437,True,7,False,12,90.0,False,,6113236784085171447,BOOTZZZ-JUNIOR,8.0,3513.280029296875,3947.330078125,74.94999694824219,21992.5,-6337.2998046875,-1222.300033569336,2572.0999145507812,2613.2000732421875,-746.2000274658203,255.0,0.0,,-0.7543239830073138,-0.5338827215883646,0.2232598258771328,True,255.0,False,6,False,6,,enpitsu,76561198039309853,27.0,-1704.8599853515625,4438.6298828125,715.8300170898438,-4723.800048828125,-3561.300048828125,-4266.099853515625,841.1000061035156,-0.29999999329447746,-216.5999984741211,128.0,,,-1.312399469857568,-0.21270115360982214,1.7769606333231005,True,8.0,False,8,False,8,,games5425898691,bf81d8692db,21.0,494.4599914550781,2190.77001953125,18.709999084472656,5993.699951171875,22045.10009765625,-1735.3999328613281,-2625.1998901367188,736.8000030517578,-750.1000213623047,255.0,33.0,-0.046751425463754846,1.3031587016974855,0.0018056910787018078,True,8,6,38.0,False,4,,
6,7008,221,False,1,2379.1992545567527,-1253.510009765625,4120.10009765625,414.0299987792969,9790.0,5526.500244140625,-1034.4000244140625,1914.4000244140625,3259.2001342773438,-4659.599914550781,1.0,0.5135482931583469,0.829424725111907,-3.005797533645852,76561198039309853,enpitsu,27.0,-1311.1099853515625,4047.489990234375,282.8800048828125,-3856.7001342773438,13676.300048828125,2449.2999267578125,-2507.5,3479.1000366210938,3443.3999633789062,128.0,0.0,False,0.7173931099511549,0.9793402701461376,0.7069751532805525,True,15,False,16,92.0,False,,bf81d8692db,games5425898691,20.0,3153.1201171875,2589.179931640625,17.010000228881836,-14493.1005859375,-15991.300048828125,0.0,0.29999999329447746,-0.0,-2004.7999572753906,255.0,0.0,,-0.009574201493750685,-0.7572045932277491,2.8854560309796277e-05,True,179.867836698409,True,10,4,16,,Banaan-JuniorXx,6611430507302027356,9.0,1364.4300537109375,3363.889892578125,17.010000228881836,-12243.699951171875,2345.2999877929688,2.199999988079071,4.799999892711639,-0.5000000074505806,-755.0,255.0,0.0,,-0.009550514146570694,0.137696150032558,-0.0003827892694851556,True,201.0,False,20,6,12,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-1001.3699951171875,4134.919921875,409.7699890136719,-15935.999755859375,-1976.7999267578125,850.5000305175781,-3745.7998657226562,-440.99998474121094,-1551.1000061035156,255.0,128.0,-0.07849909031547066,0.2287381058926502,0.34936408294876564,True,18,10,17.288550728110874,True,8,,True
7,7610,243,True,1,1285.8620984629113,-384.0899963378906,5018.2998046875,525.0499877929688,-3846.7999267578125,19282.80029296875,745.1999664306641,-4645.0,3445.4998779296875,-1597.5,1.0,-0.019627322335143173,3.0445829917479412,-1.631755332100739,bf81d8692db,games5425898691,21.0,-294.55999755859375,4829.830078125,449.0799865722656,-4992.699890136719,8162.2998046875,5610.0,-593.8999938964844,1242.2000122070312,5324.7998046875,255.0,0.0,,0.9555972559625356,1.547644660431007,1.541312582619429,True,17,4,24,206.70642567193636,True,,76561198039309853,enpitsu,27.0,-10.399999618530273,3857.5,17.040000915527344,4508.999938964844,7651.500244140625,3.799999952316284,0.5999999865889549,0.09999999776482582,4.900000095367432,255.0,,,-0.016895460854199098,2.1025311011678314,-3.829300405482279e-05,True,71.0,False,20,False,20,,Banaan-JuniorXx,6611430507302027356,7.0,-604.780029296875,4771.259765625,76.1500015258789,10020.999755859375,3310.7000732421875,2995.10009765625,-1.899999976158142,-0.7999999821186066,659.3000030517578,255.0,,,-0.009453096032212024,2.6774806738953676,-0.0008981396546126424,True,51.81606023542343,True,28,6,18,,BOOTZZZ-JUNIOR,6113236784085171447,8.0,-646.97998046875,5139.43017578125,196.72999572753906,11727.39990234375,3473.3999633789062,-1444.7999572753906,903.6000061035156,538.6000061035156,5398.4002685546875,255.0,,-0.17386023230041006,2.4124017368031785,1.691625769079945,True,26,17,,False,8,,
8,7911,244,False,1,4854.921642865573,-405.6700134277344,462.8299865722656,117.55000305175781,166.5999984741211,21594.09912109375,5736.400146484375,4594.5001220703125,-673.7000274658203,323.6000061035156,1.0,-1.1407456399658928,-2.5665508342834795,0.7450178633608469,76561198039309853,enpitsu,27.0,-449.9100036621094,291.8699951171875,15.989999771118164,-2769.2001342773438,17041.300048828125,49.29999828338623,31.600000858306885,-405.29998779296875,-2405.8999633789062,255.0,128.0,,-0.00853314877476311,1.4717382558156034,0.02404292121815326,True,False,False,False,0.0,False,,bf81d8692db,games5425898691,20.0,227.07000732421875,40.93000030517578,17.010000228881836,-4712.699890136719,-501.5999984741211,2.0999999344348907,-0.7000000029802322,0.5999999865889549,236.70000076293945,255.0,128.0,,-0.009518695201693277,-0.12028567208036066,-0.0001996850748472396,True,31.0,False,4,False,4,,Banaan-JuniorXx,6611430507302027356,8.0,2290.489990234375,2324.22998046875,17.010000228881836,-18842.39990234375,5644.4000244140625,1.2999999523162842,-0.19999999552965164,-0.0,-1997.2000122070312,255.0,0.0,,-0.009589212324830646,0.3651053738155543,-3.1191118467902805e-05,True,215.0,False,False,False,False,,BOOTZZZ-JUNIOR,6113236784085171447,7.0,-860.0700073242188,-202.36000061035156,648.1599731445312,-6292.8997802734375,-2155.399932861328,-521.1000061035156,-3547.0999145507812,184.50000762939453,4199.200134277344,128.0,255.0,0.3765376360976317,2.104069228226579,-0.5738648269092781,True,4,4,0.0,False,False,,False
9,8565,268,False,0,4233.416581074817,227.22000122070312,1058.31005859375,105.79000091552734,-2685.0,17925.899658203125,1877.4000549316406,-1181.3999938964844,1896.300048828125,-580.0,0.0,0.7533111413753568,3.098437012558167,-1.8633905989467558,6113236784085171447,BOOTZZZ-JUNIOR,8.0,261.5299987792969,856.47998046875,17.010000228881836,-4704.89990234375,14561.600341796875,-0.29999999329447746,0.19999999552965164,-0.7000000029802322,-37.30000019073486,255.0,128.0,,0.009597539781315398,1.8781848854031136,4.3092135660260925e-05,True,6,False,6,88.41112261690121,True,,6611430507302027356,Banaan-JuniorXx,8.0,-98.47000122070312,700.77001953125,17.010000228881836,6308.499755859375,21601.59912109375,2.0000000298023224,-0.5000000074505806,-0.9000000357627869,389.3000030517578,128.0,149.0,,0.009629697965821603,1.3011738063092975,4.126106140091028e-05,True,140.0,False,8,6,12,,enpitsu,76561198039309853,27.0,1259.06005859375,-4266.72021484375,17.049999237060547,-4418.500061035156,10012.000122070312,3.1999999284744263,-0.09999999776482582,-0.3999999910593033,-1770.8999633789062,255.0,128.0,,0.016682989415316707,1.9881670415440935,-0.00026509460482516186,True,45.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,2382.02001953125,806.4500122070312,196.0399932861328,-10553.399658203125,20425.899658203125,-638.4000015258789,-532.7999877929688,-321.89998626708984,0.19999999552965164,255.0,128.0,-0.20587018955590614,2.1143188591261057,-0.030676197644195515,True,18,14,114.06419798892038,True,False,,
