,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,178,0,False,1,5140.2897591498495,7.449999809265137,77.08999633789062,95.63999938964844,2779.8001098632812,31590.10009765625,2031.9999694824219,-1197.300033569336,47.5,756.5000152587891,1.0,0.0014751907693899473,-0.01888908461866634,0.029935214539779566,76561198039309853,enpitsu,25.0,-24.219999313354492,-254.75,89.30999755859375,4622.200012207031,22359.3994140625,2748.5000610351562,-4394.89990234375,2729.4000244140625,-1658.5000610351562,255.0,0.0,,-0.22746493845403115,1.5772073928239814,0.02829561112134275,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,-3255.139892578125,-3955.360107421875,17.010000228881836,-12013.00048828125,8715.0,2.3000000417232513,-0.29999999329447746,0.09999999776482582,-2059.9000549316406,255.0,0.0,,-0.009593010785657101,0.6944166107720438,-4.6310474100517676e-05,True,False,False,False,255.0,False,,Shorty_oneTTV,76561198262556175,6,-13.180000305175781,437.8999938964844,83.30000305175781,-1208.3999633789062,-22892.7001953125,1831.199951171875,5417.1002197265625,947.9000091552734,-78.09999942779541,255.0,208.0,,-0.6705105721615193,-1.2614183763722446,-0.3236756816385686,True,3,4,False,31.0,False,,rYL*,76561198127502483,7.0,-5.909999847412109,3681.31005859375,17.010000228881836,339.90001678466797,-10714.000244140625,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,128.0,,-0.009476850243748171,-1.6025369640842617,5.43608468157131e-06,True,False,False,False,116.0,False,
1,1934,63,True,1,893.7849909066641,7.480000019073486,5043.1298828125,159.27000427246094,-10110.10009765625,17828.900146484375,5626.099853515625,5318.499755859375,-2608.9999389648438,951.8000030517578,1.0,0.3655288701002954,-2.7538415817998696,-1.565534978970466,76561198039309853,enpitsu,25.0,76.79000091552734,4824.4599609375,83.52999877929688,-8232.39990234375,15366.300048828125,3632.60009765625,-3001.4999389648438,-395.9000015258789,-3128.5000610351562,128.0,128.0,,-0.1421593222556772,1.0648873747222127,-0.0063812558682048975,True,158.0,False,18,False,17,,bf81d8692db,games5425898691,19.0,-2342.8798828125,2922.93994140625,17.010000228881836,12496.400146484375,19309.000244140625,-0.29999999329447746,-0.09999999776482582,-0.5999999865889549,0.0,255.0,,,-0.009604398787613794,2.1452088075511893,3.4977971282896384e-05,True,22,20,False,223.56967736315985,True,,Shorty_oneTTV,76561198262556175,6,750.719970703125,4727.7001953125,17.010000228881836,-13256.500244140625,8518.699951171875,-0.3999999910593033,1.2999999523162842,-1.1999999731779099,-92.20000267028809,255.0,128.0,,-0.009578630237979524,0.5831092631615323,0.00010499308152051618,True,False,False,False,223.56967736315985,True,,rYL*,76561198127502483,7.0,-456.1600036621094,4932.259765625,41.0099983215332,-10886.099853515625,710.4000091552734,-71.99999809265137,3768.2998657226562,3285.7000732421875,-2291.999969482422,255.0,255.0,,-0.08878618426966428,2.4617806381732676,-0.5892831733040305,True,8,6,12,201.0,False,
2,2972,92,False,0,3819.7069818269188,264.1499938964844,1500.739990234375,526.5599975585938,-1686.9000244140625,16006.800537109375,-2774.5001220703125,-5761.300048828125,1020.9999847412109,1328.2000732421875,0.0,1.227931671286389,2.9043671223746976,-3.133940807933195,76561198262556175,Shorty_oneTTV,6.0,302.44000244140625,1399.550048828125,561.5599975585938,4944.89990234375,20432.60009765625,3808.9999389648438,5029.4000244140625,2221.300048828125,-143.29999923706055,128.0,223.0,,-0.4607775626920201,1.0421154137913673,0.3590242025037337,True,186.0,False,12,6,8,,76561198127502483,rYL*,7.0,-633.1500244140625,-191.61000061035156,17.010000228881836,13696.500244140625,4380.5999755859375,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,-41.90000057220459,255.0,117.0,,0.009629407738512267,0.3102124158424094,-1.7768015123023558e-05,True,12,6,4,137.0,False,,enpitsu,76561198039309853,25,-960.2000122070312,1847.6700439453125,17.049999237060547,5547.39990234375,11100.2001953125,-2.0000000298023224,0.5000000074505806,1.4000000059604645,87.79999732971191,255.0,128.0,,0.016739892468784875,1.117422956852066,-0.00010277456107978776,True,6,6,False,114.65285179948296,True,,games5425898691,bf81d8692db,19.0,232.49000549316406,1753.4200439453125,442.4200134277344,8230.399780273438,-21323.9990234375,2558.300018310547,5362.80029296875,1211.2000274658203,-151.5999984741211,255.0,157.0,,0.425603813494303,-1.3611386478299359,-0.038302618591708824,True,9,4,12,126.13021949029745,True,
3,3501,111,False,0,4159.931476681621,-1890.0400390625,1100.5799560546875,106.77999877929688,7097.5,21880.70068359375,4643.500061035156,-3663.9999389648438,3207.0001220703125,-3505.4998779296875,0.0,-1.1093126520185241,2.342334746783007,0.9304749414215172,76561198262556175,Shorty_oneTTV,6.0,-1954.469970703125,906.530029296875,47.06999969482422,-4482.60009765625,12217.80029296875,2941.0000610351562,5128.499755859375,-1691.4999389648438,-108.10000419616699,255.0,222.0,False,-0.137312726704106,1.92207571660343,-0.1086413634850703,True,29.0,False,21,8,14,,76561198127502483,rYL*,8.0,-1098.6500244140625,-1156.5899658203125,17.0,-5592.19970703125,5805.5999755859375,3.3000001311302185,0.7000000029802322,0.29999999329447746,0.0,255.0,128.0,,0.009582859469448498,2.3374492640756,2.2774924800140837e-05,True,16,8,4,255.0,False,,enpitsu,76561198039309853,25,-1722.2099609375,1355.1700439453125,63.11000061035156,-13429.89990234375,-14183.199462890625,3248.2998657226562,866.2000274658203,-2497.899932861328,-2291.999969482422,255.0,128.0,,0.0742865775544037,-2.2541512493115357,0.009223587237427354,True,11,12,False,37.0,False,,games5425898691,bf81d8692db,19.0,-2510.010009765625,1260.9100341796875,16.600000381469727,1640.0,-7142.2998046875,82.70000457763672,7.5,-5.0,2562.0001220703125,255.0,255.0,,0.009076606748923955,-1.3040891886904218,-0.00012178777251028394,True,12,4,14,255.0,False,
4,4096,133,False,0,4129.391711709982,2641.8798828125,3010.3798828125,518.0599975585938,-16769.000244140625,12128.599853515625,-3108.800048828125,1771.7999267578125,-1210.5999755859375,5603.0999755859375,0.0,-0.30141094278273867,2.095938235070449,-1.2150365031397146,76561198262556175,Shorty_oneTTV,6.0,2780.22998046875,2922.3701171875,466.69000244140625,-3045.4000854492188,15800.999755859375,-831.6000366210938,-4135.199890136719,-668.0000305175781,-3564.1000366210938,128.0,255.0,False,-0.7382392598993869,0.018235550459449138,0.2749015454161573,True,184.0,False,30,10,20,,76561198127502483,rYL*,7.0,2119.550048828125,1832.030029296875,17.010000228881836,-9356.400146484375,9147.5,2.0999999344348907,-1.899999976158142,2.0000000298023224,-1411.9999694824219,255.0,99.0,,0.009566774638793286,2.30222369505449,8.51768056907757e-05,True,20,12,4,140.0,False,,enpitsu,76561198039309853,25,52.810001373291016,5253.919921875,17.040000915527344,-2640.4000854492188,1358.6000061035156,3.8999998569488525,-0.7000000029802322,-1.1999999731779099,0.0,255.0,128.0,False,0.016794265093075116,-0.4752330585886633,1.24229794338832e-05,True,16,16,False,255.0,False,,games5425898691,bf81d8692db,19.0,934.760009765625,4521.669921875,17.010000228881836,-1036.500015258789,-2516.0000610351562,2.0999999344348907,3.3000001311302185,-1.5000000596046448,0.0,255.0,128.0,,0.0095056966295086,1.1800501679350626,8.751283456591696e-06,True,26,4,30,156.0,False,
5,4176,136,False,0,2175.753740810771,-1304.0899658203125,3002.860107421875,97.5199966430664,9237.7001953125,11274.100341796875,472.59998321533203,112.20000267028809,-344.3000030517578,-5989.000244140625,0.0,0.3651181733136787,1.117674464865344,-1.2668936850521098,76561198127502483,rYL*,7.0,-1394.3499755859375,2823.5400390625,61.900001525878906,-5980.2001953125,19394.200439453125,3022.60009765625,-1877.5,3793.2000732421875,-2869.2999267578125,255.0,0.0,,0.010584349977883826,1.995123436380915,0.0527336541344499,True,87.0,False,22,4,13,,76561198262556175,Shorty_oneTTV,6.0,1048.9000244140625,3712.300048828125,17.010000228881836,-5701.6998291015625,-13862.5,2.0000000298023224,0.0,0.09999999776482582,-0.5999999865889549,255.0,128.0,False,0.009601428797529732,-1.961139524307096,2.2849656507222203e-05,True,30,20,10,161.0,False,,enpitsu,76561198039309853,25,1256.760009765625,2132.2099609375,14.289999961853027,-1319.7999572753906,-11221.99951171875,-169.89999771118164,-631.6999816894531,1248.8999938964844,-4233.500061035156,255.0,0.0,False,0.046000673749651555,-2.3627556043431364,0.013438417870842786,True,18,18,False,198.0,False,,games5425898691,bf81d8692db,19.0,-3.950000047683716,4096.2001953125,17.010000228881836,-654.1000366210938,-384.70001220703125,2.0999999344348907,0.0,0.09999999776482582,-526.1999893188477,255.0,0.0,,0.009514995957573122,-2.370004221792178,-0.0001590645382043153,True,28,4,32,187.0,False,
6,5699,182,True,1,6140.245172477381,-295.4599914550781,-883.5399780273438,254.64999389648438,2509.7999572753906,24387.099609375,2896.7999267578125,5983.800048828125,-151.899995803833,-413.4000015258789,1.0,0.8647406563080261,-2.8740870180445146,2.098708383127739,bf81d8692db,games5425898691,19.0,-282.6099853515625,-1104.0400390625,159.69000244140625,-1059.7000122070312,18726.800537109375,1584.2999267578125,-5437.2998046875,-828.0000305175781,9.900000095367432,255.0,0.0,,0.08203728277679749,1.0475980049712081,-0.011992455276443553,True,66.91130309720191,True,12,4,9,,76561198039309853,enpitsu,25.0,-2961.639892578125,313.1700134277344,17.06999969482422,-3263.9999389648438,-10426.400146484375,-4.900000095367432,-0.0,-0.7999999821186066,-2306.1000061035156,255.0,0.0,False,-0.016713267421737735,-1.2312736124846497,-3.946547411520261e-05,True,8,6,False,103.33651603678226,True,,Shorty_oneTTV,76561198262556175,6,152.7899932861328,818.0599975585938,17.010000228881836,-9025.499877929688,-1452.8999328613281,2.5999999046325684,-0.29999999329447746,-0.0,-2873.800048828125,255.0,0.0,False,-0.00954471288214561,-0.03299122490699606,9.892092633788533e-07,True,4,4,False,105.0,False,,rYL*,76561198127502483,7.0,-117.18000030517578,1275.8199462890625,17.010000228881836,2836.400146484375,-8062.8997802734375,2.199999988079071,-0.3999999910593033,2.199999988079071,1322.7000427246094,0.0,184.0,,-0.009927584269542728,-1.9584749631114065,-3.380910993490159e-05,True,10,False,10,140.0,False,
7,6261,193,True,0,2313.1260304174393,695.989990234375,3461.8701171875,475.9100036621094,-12035.999755859375,13776.700439453125,-512.2999954223633,2293.5000610351562,-4201.499938964844,3617.5,0.0,-0.2952732540971144,-2.544797196063888,1.6047765312749553,76561198127502483,rYL*,7.0,708.7000122070312,3399.530029296875,416.8500061035156,-5628.4002685546875,9062.5,-2530.8999633789062,2500.800018310547,3205.8999633789062,-3703.699951171875,255.0,128.0,,-0.5885208418692147,-2.397157133970169,-2.2187176706522176,True,162.0,False,6,False,4,,76561198262556175,Shorty_oneTTV,6.0,2605.72998046875,4844.4501953125,16.93000030517578,9125.999755859375,-7473.599853515625,22.799999713897705,46.500000953674316,-21.099998950958252,-2304.4000244140625,255.0,3.0,,0.008782436673526834,-0.7466842582399771,-0.003005666807728093,True,4,False,4,41.0,False,,enpitsu,76561198039309853,25,3092.97998046875,4091.389892578125,17.059999465942383,11640.30029296875,-5359.6002197265625,2.5999999046325684,-0.09999999776482582,0.0,-3058.0999755859375,255.0,0.0,False,0.016758668880988058,-0.8234919761785863,-8.370138652688028e-05,True,2,2,False,31.0,False,,games5425898691,bf81d8692db,19.0,822.6799926757812,3560.10009765625,210.57000732421875,-1727.5999450683594,-11613.00048828125,3087.3001098632812,-1530.8000183105469,-1095.0,5167.8997802734375,255.0,0.0,,-0.8190899538642956,-2.923033466891811,1.433301895708174,True,3,False,4,163.1590709353006,True,
8,6986,210,False,0,2020.979937444682,-1468.9599609375,3201.93994140625,192.42999267578125,12752.80029296875,21424.69970703125,6089.69970703125,4360.4998779296875,3646.4999389648438,-1920.5000305175781,0.0,-0.40972748491699,1.3503380335855157,-1.4957241643086483,76561198127502483,rYL*,7.0,-1529.6700439453125,3045.2900390625,151.9199981689453,-2269.199981689453,15423.699951171875,1517.8999328613281,-166.90000534057617,4626.499938964844,-2969.2999267578125,255.0,0.0,,0.026900711590338983,1.5779177786877547,0.624662271989197,True,185.0,False,8,False,7,,76561198262556175,Shorty_oneTTV,6.0,-2427.85009765625,3013.489990234375,17.010000228881836,10471.99951171875,-13300.799560546875,1.899999976158142,0.0,0.0,-1.8000000715255737,255.0,128.0,,0.00959583351739304,-0.9040866436610074,-1.1694519557436577e-05,True,6,4,False,186.0,False,,enpitsu,76561198039309853,25,-3524.39990234375,477.3699951171875,17.059999465942383,652.7999877929688,-7539.1998291015625,1.899999976158142,0.09999999776482582,-0.19999999552965164,-2444.1000366210938,255.0,128.0,,0.01664548259844035,-1.494730481643123,-3.086379722157154e-05,True,6,6,False,113.0,False,,games5425898691,bf81d8692db,19.0,-1957.1099853515625,5102.97998046875,270.8999938964844,17771.99951171875,-1.5999999642372131,-164.3000030517578,-3.8999998569488525,-848.1999969482422,1.8000000715255737,255.0,128.0,,-0.05871482004278202,0.009496553713565548,1.5702267357035502,True,False,False,False,0.0,False,
9,7352,224,True,0,3253.7433957348703,1418.93994140625,2853.5400390625,237.5399932861328,-6232.5,17030.799560546875,6463.900146484375,2191.7999267578125,-1099.4000244140625,-5475.999755859375,0.0,0.9265415326622348,1.8293271859665874,-2.353554471455375,76561198262556175,Shorty_oneTTV,6.0,1397.3900146484375,2777.659912109375,119.0199966430664,-13896.600341796875,16467.60009765625,1833.8999938964844,-1723.3000183105469,1926.1000061035156,1576.6000366210938,128.0,148.0,,0.06357384319531983,2.270660934962291,0.7962228634209622,True,126.0,False,12,False,9,,76561198127502483,rYL*,7.0,3448.0,2433.659912109375,17.010000228881836,-11933.900146484375,-5379.89990234375,3.3000001311302185,1.0999999940395355,-4.900000095367432,59.20000076293945,255.0,128.0,,0.009277402337450077,-2.709569656911492,-6.854134463922767e-05,True,12,12,False,229.0,False,,enpitsu,76561198039309853,25,3349.52001953125,906.2100219726562,17.040000915527344,-2708.800048828125,13517.5,3.8999998569488525,0.0,-0.5000000074505806,0.0,255.0,128.0,False,0.01672519982498391,1.7685763488731956,4.15839856053963e-05,True,8,8,False,255.0,False,,games5425898691,bf81d8692db,19.0,-989.3400268554688,4160.490234375,17.010000228881836,19923.699951171875,2890.7000732421875,2.0000000298023224,-1.4000000059604645,0.0,-247.80000686645508,255.0,113.0,,0.009585829792807008,0.123768054180131,0.00013453026467532552,True,4,False,False,39.0,False,
