,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,1368,43,True,0,1923.3181348331918,-1166.6500244140625,3235.820068359375,310.54998779296875,13070.0,19460.2001953125,3908.9999389648438,1033.499984741211,-0.29999999329447746,431.8000030517578,0.0,-0.8634267855096702,2.7443840198265135,-2.4607782400220484,b2f40f1a0db,ATOMExS,18.0,-1256.6600341796875,3137.030029296875,198.16000366210938,5922.7001953125,18171.199951171875,73.20000171661377,4444.5001220703125,3000.4998779296875,1221.9000244140625,255.0,0.0,False,-0.5192162279298311,0.9487345871108036,1.5014699812488763,True,21,133.0,False,False,22,,b7d3175873b,BadAeRoX,9.0,2659.840087890625,917.4299926757812,53.52000045776367,18609.000244140625,-13326.400146484375,-2260.7000732421875,351.8000030517578,1308.2000732421875,1032.300033569336,255.0,255.0,False,-0.19488957109371435,-1.079445661288081,0.4448566557889729,True,10,False,12,0.0,False,,enpitsu,76561198039309853,25.0,-321.07000732421875,5290.009765625,32.08000183105469,-1248.6000061035156,-3916.199951171875,3124.5001220703125,-120.69999694824219,-127.10000038146973,1042.5,128.0,128.0,False,0.01230789185491619,-1.9447463044128583,0.007144740251397344,True,6,False,4,236.17710121216314,True,,games5425898691,bf81d8692db,20.0,-1659.27001953125,3279.239990234375,167.94000244140625,19825.10009765625,11388.199462890625,2504.1000366210938,437.59998321533203,-2019.2999267578125,-628.6000061035156,255.0,128.0,,-0.9688864970664544,-0.24706860833570587,0.265793916451496,True,8,6,False,177.5088689378513,True,
1,2169,63,True,0,2660.8771797462477,1540.52001953125,4070.590087890625,315.44000244140625,-19423.1005859375,11939.300537109375,-2341.6000366210938,670.4000091552734,1209.1999816894531,5838.499755859375,0.0,0.15145302962720494,-1.139052709968722,-2.121222088502684,b7d3175873b,BadAeRoX,9.0,1731.56005859375,4065.77001953125,245.6999969482422,-11011.700439453125,19899.49951171875,3427.6998901367188,-2037.2000122070312,-4386.400146484375,-2618.800048828125,255.0,213.0,,-0.2351046582407857,2.613356454708508,-0.5536642715425818,True,13,163.0,False,False,12,,b2f40f1a0db,ATOMExS,19.0,-624.6400146484375,586.7000122070312,17.010000228881836,5739.1998291015625,18625.0,2.5999999046325684,0.0,0.0,275.79999923706055,241.0,128.0,,0.00959843697380061,1.299464769579159,-0.00013980180009680207,True,8,False,8,235.0,False,,enpitsu,76561198039309853,25.0,1881.969970703125,5099.16015625,141.2100067138672,-22933.9990234375,160.10000228881836,1732.7999877929688,750.5999755859375,-235.30000686645508,-47.89999961853027,128.0,255.0,False,-0.07201335212421146,3.1158008091310387,-1.4324491453971777,True,6,False,6,177.0,False,,games5425898691,bf81d8692db,20.0,3180.610107421875,3599.860107421875,89.33000183105469,-6142.9998779296875,18128.1005859375,-1275.4000091552734,-2828.800048828125,-1313.699951171875,195.79999923706055,255.0,128.0,,-0.7080635139004006,1.8037569551514367,0.17999026526665943,True,10,8,False,31.0,False,
2,3215,91,False,0,4944.2886856874575,-3091.89990234375,710.0999755859375,1172.8299560546875,14004.100341796875,22361.10107421875,1928.9999389648438,-4895.5999755859375,-3293.900146484375,862.9000091552734,0.0,1.0856343523781702,0.6508342031343443,2.579497804786612,b7d3175873b,BadAeRoX,9.0,-3209.3701171875,516.2000122070312,1053.5400390625,12590.799560546875,15266.500244140625,742.2000122070312,-530.0,3912.9000854492188,3828.5000610351562,255.0,20.0,False,-0.5150940559613464,0.9997193826913544,0.7321607913931775,True,11,25.78833548740674,True,False,12,,b2f40f1a0db,ATOMExS,19.0,1265.0999755859375,-4120.3798828125,19.219999313354492,21657.099609375,5189.4000244140625,-755.1999664306641,-3642.6998901367188,-1245.199966430664,478.80001068115234,255.0,128.0,,0.01933694234972951,0.2674916628895051,0.10091616017497347,False,14,False,14,61.0,False,,enpitsu,76561198039309853,25.0,246.55999755859375,4404.93017578125,17.059999465942383,-3304.5001220703125,17465.0,2.5999999046325684,0.0,-0.9000000357627869,2522.2000122070312,255.0,255.0,True,0.01676679343851158,1.871096900212302,0.00026026706584452293,True,8,2,6,216.0,False,,games5425898691,bf81d8692db,20.0,-3450.47998046875,-55.540000915527344,15.539999961853027,-9319.89990234375,20369.49951171875,14.299999475479126,-84.60000038146973,58.80000114440918,-786.1000061035156,255.0,128.0,,0.01679116039623255,1.975461240435495,-0.0002627970246921367,True,16,16,False,255.0,False,
3,3636,107,True,0,2387.6409967543455,-544.9299926757812,2778.31005859375,129.72000122070312,3830.7000732421875,20074.300537109375,-2040.0,-4052.0001220703125,-1755.2000427246094,4062.0001220703125,0.0,-0.3438577100240342,2.797917589090298,0.5984426894298718,b2f40f1a0db,ATOMExS,19.0,-603.1900024414062,2577.72998046875,103.27999877929688,-602.0000076293945,14567.60009765625,3586.7999267578125,-297.1999931335449,4203.299865722656,-3534.5999145507812,255.0,0.0,,0.001470650388867477,1.5202158240444776,0.054201519881835275,True,19,188.0,False,False,20,,b7d3175873b,BadAeRoX,9.0,-1969.5799560546875,-1043.7900390625,17.010000228881836,4026.099853515625,-12874.300537109375,2.7000001072883606,0.7999999821186066,-2.800000011920929,-1775.8000183105469,255.0,94.0,False,0.009565157457631743,-1.3407422858713294,3.758550883136113e-05,True,16,False,16,255.0,False,,enpitsu,76561198039309853,25.0,-581.4099731445312,2778.35009765625,264.80999755859375,-11392.2998046875,-11222.19970703125,730.8999633789062,4642.200012207031,2937.5,-264.3000030517578,128.0,128.0,False,0.024730478185534588,3.0232871081444403,-3.0943401273981834,True,14,2,11,0.0,False,,games5425898691,bf81d8692db,20.0,2976.419921875,-688.5700073242188,17.010000228881836,-9857.000122070312,-9692.899780273438,2.8999999165534973,0.0,-0.09999999776482582,-2192.5,255.0,0.0,,0.009559047006547285,-2.4298800192554912,1.8184593493365025e-06,True,22,22,False,59.0,False,
4,5433,163,True,0,1290.6635009179347,393.5299987792969,5085.919921875,357.4800109863281,8330.30029296875,30618.30078125,1660.0999450683594,4726.400146484375,-766.9999694824219,1761.1000061035156,0.0,0.9930080642476568,0.12132698728804318,-0.8840015387528494,b7d3175873b,BadAeRoX,9.0,280.25,4930.56982421875,281.8399963378906,8468.499755859375,19546.99951171875,2581.4999389648438,-4235.400085449219,2716.4999389648438,2220.7000732421875,255.0,194.0,,-0.35331013113068166,0.29417968354305446,0.6849795620699981,True,15,203.0,False,4,18,,b2f40f1a0db,ATOMExS,18.0,1094.6500244140625,4513.8798828125,17.010000228881836,-13496.8994140625,-4061.7999267578125,2.5999999046325684,0.5999999865889549,-0.19999999552965164,-0.29999999329447746,255.0,128.0,,0.009551919689101686,-2.849332458494672,4.806373813668261e-05,True,10,False,10,255.0,False,,enpitsu,76561198039309853,25.0,1764.43994140625,4226.22998046875,17.049999237060547,-9664.89990234375,10268.00048828125,3.1999999284744263,-0.5000000074505806,0.29999999329447746,6.200000047683716,255.0,128.0,,0.01676593954876774,2.326770325103094,-4.9358492930362886e-05,True,8,2,6,255.0,False,,games5425898691,bf81d8692db,20.0,512.489990234375,4497.39990234375,16.989999771118164,-3908.599853515625,22612.900390625,5.0,0.0,-0.7000000029802322,-133.59999656677246,255.0,128.0,,0.009595756748395608,1.726710125726692,0.00010675123124685978,True,28,28,False,0.0,False,
5,6258,184,True,1,1210.3751279834646,-21.200000762939453,4350.22021484375,157.3699951171875,1235.4000091552734,18201.400146484375,5728.900146484375,-1679.7999572753906,-4072.9000854492188,-4072.9000854492188,1.0,-1.140370503640077,3.0257764657221684,2.568111519704662,bf81d8692db,games5425898691,20.0,-104.80999755859375,4247.7099609375,19.489999771118164,579.3999862670898,18678.299560546875,2958.2000732421875,0.09999999776482582,-1.5999999642372131,-1849.9000549316406,128.0,0.0,,-0.009875246436910625,1.6753720201406452,8.672345917877472e-05,True,6,31.0,False,False,7,,76561198039309853,enpitsu,25.0,3602.300048828125,541.0599975585938,17.06999969482422,-585.6000137329102,14089.200439453125,0.5000000074505806,-0.3999999910593033,-0.29999999329447746,0.0,255.0,128.0,False,-0.016734503487346928,1.5292250105436545,2.738098077160986e-05,True,6,False,6,0.0,False,,ATOMExS,b2f40f1a0db,19.0,457.7699890136719,4077.510009765625,16.170000076293945,-13076.700439453125,13504.599609375,128.80000114440918,20.69999933242798,10.0,-19.199999570846558,0.0,128.0,,-0.008163445609099627,-2.3396306774122166,-0.00038460324961789224,True,10,False,10,255.0,False,,BadAeRoX,b7d3175873b,9.0,1328.2099609375,780.5,17.010000228881836,-12170.2001953125,17983.00048828125,2.5,0.29999999329447746,-0.5999999865889549,0.0,255.0,128.0,False,-0.009589662678001796,0.9758421700199409,5.919520790646059e-05,True,14,14,False,97.0,False,
6,6967,200,False,1,1592.7704481218213,-687.760009765625,4970.81982421875,173.07000732421875,-18801.99951171875,22314.3994140625,3323.5000610351562,30.69999933242798,-888.7000274658203,1011.2999725341797,1.0,0.2824767684981602,1.5349672046236773,-2.144430050606678,bf81d8692db,games5425898691,20.0,-600.2100219726562,4872.52978515625,62.540000915527344,-15873.1005859375,14434.3994140625,2170.500030517578,-3875.4000854492188,1737.5999450683594,-3494.4000244140625,255.0,0.0,,-0.001255407666206654,0.6074832330032396,0.0386924771074547,True,5,0.0,False,False,8,,76561198039309853,enpitsu,26.0,-472.2300109863281,2016.9000244140625,17.059999465942383,-5464.000244140625,15420.2001953125,1.899999976158142,-0.5000000074505806,-0.29999999329447746,0.0,128.0,128.0,,-0.016805007904066967,1.2302569604283846,9.547840180113641e-06,True,6,False,6,108.0,False,,ATOMExS,b2f40f1a0db,19.0,2001.5,-657.6300048828125,17.010000228881836,-10751.800537109375,20332.099609375,0.09999999776482582,0.19999999552965164,-0.7000000029802322,0.0,255.0,128.0,,-0.009590781886847217,1.0843771634292303,6.075116903633613e-05,True,10,False,10,131.03868369389602,True,,BadAeRoX,b7d3175873b,9.0,1506.56005859375,4632.43017578125,17.010000228881836,-20349.3994140625,4912.5,2.7000001072883606,1.5999999642372131,-0.29999999329447746,-1237.7999877929688,255.0,44.0,,-0.00959335169246917,0.25048672992261256,-0.00020190687052194773,True,4,4,False,0.0,False,
7,7819,231,False,0,5346.30956519783,1308.449951171875,269.3299865722656,154.05999755859375,-3483.699951171875,21440.0,3651.0000610351562,1730.8000183105469,-2650.1998901367188,1653.0000305175781,0.0,0.516644144241829,-0.9139166667521095,0.365590401767534,b2f40f1a0db,ATOMExS,18.0,1322.1099853515625,120.18000030517578,16.989999771118164,-795.1999664306641,22211.79931640625,5.400000214576721,-0.09999999776482582,0.7999999821186066,-1907.7999877929688,255.0,24.0,,0.009583822503962417,1.5295536185961953,-3.7407915391400304e-05,True,20,130.0,False,False,20,,b7d3175873b,BadAeRoX,9.0,-1922.2900390625,-2082.030029296875,16.989999771118164,-14394.89990234375,6480.5999755859375,3.100000023841858,-0.09999999776482582,0.0,-2053.000030517578,255.0,0.0,,0.009568584612454644,2.650880494759531,-1.0153503794793778e-05,True,16,False,16,106.06941935580255,True,,enpitsu,76561198039309853,25.0,66.05999755859375,-107.4000015258789,96.94000244140625,541.3000106811523,22627.60009765625,4009.7000122070312,-2075.0,75.10000228881836,-1359.7999572753906,255.0,128.0,,0.19796314879763927,1.4037081023598195,-0.01285370206614723,True,16,False,15,21.0,False,,games5425898691,bf81d8692db,20.0,1437.0699462890625,-1157.8699951171875,97.4000015258789,132.2000026702881,21024.89990234375,-147.39999771118164,-5463.599853515625,-625.9000015258789,78.49999904632568,255.0,128.0,,-0.6469644071081754,-1.392470407055989,3.0913647489980827,True,22,19,False,,False,
8,7854,232,True,0,2832.3006977014634,875.989990234375,2930.47998046875,95.33000183105469,-3240.5999755859375,18080.2001953125,2705.7000732421875,-5042.799987792969,-2834.2001342773438,1592.7000427246094,0.0,-0.3857987688000787,-2.09501674966738,-0.8881652674351355,b2f40f1a0db,ATOMExS,18.0,693.22998046875,2917.06005859375,16.989999771118164,-9140.2001953125,21105.80078125,2.7000001072883606,0.0,0.29999999329447746,257.00000762939453,255.0,128.0,,0.009594159578707896,2.005270956572499,-0.00014034854618863788,True,20,67.69163006864568,True,False,20,,b7d3175873b,BadAeRoX,9.0,-3722.080078125,-633.1699829101562,16.989999771118164,-7458.4002685546875,9972.5,5.199999809265137,4.699999988079071,-3.0000001192092896,1108.7999725341797,128.0,128.0,,0.00987869432007636,2.2460134435310253,0.00014460592715216934,True,16,False,16,72.0,False,,enpitsu,76561198039309853,25.0,304.1499938964844,2791.4599609375,93.36000061035156,2035.0,22688.20068359375,-3178.5000610351562,-1318.5000610351562,482.00000762939453,-151.00000381469727,255.0,128.0,,0.49744132240507416,1.16127941894023,-0.12283566326037319,True,16,False,16,21.0,False,,games5425898691,bf81d8692db,20.0,1450.239990234375,1595.6199951171875,90.06999969482422,241.20000839233398,22888.40087890625,-165.30000686645508,-5499.4000244140625,80.10000228881836,2.5999999046325684,255.0,128.0,,0.5781862786229879,-1.585714601450012,3.141024020660552,True,24,21,False,,False,
9,9245,273,False,0,4479.818144768438,-2160.030029296875,842.2100219726562,624.1599731445312,12668.699951171875,18923.699951171875,-2619.5999145507812,-5706.5997314453125,309.59999084472656,1826.9999694824219,0.0,0.6707568187734906,2.036914381718278,-0.47591876154120216,b7d3175873b,BadAeRoX,9.0,-2250.1298828125,658.9199829101562,567.5,10108.900146484375,7711.099853515625,4896.700134277344,-2364.499969482422,4402.099914550781,2297.7999877929688,255.0,33.0,False,-0.1840623640705862,1.1892972046747994,0.4778141949815341,True,17,167.0,False,False,20,,b2f40f1a0db,ATOMExS,18.0,-1856.5,1044.8699951171875,607.7000122070312,9016.099853515625,6846.5997314453125,2836.300048828125,-1064.7000122070312,-3037.0001220703125,2658.3999633789062,255.0,65.0,False,0.6227007333626565,-2.8440853236735832,-1.6744836995914145,True,18,False,16,114.0,False,,enpitsu,76561198039309853,25.0,-1803.8399658203125,1426.199951171875,17.049999237060547,11783.299560546875,10431.99951171875,3.100000023841858,0.5000000074505806,0.3999999910593033,2.5,255.0,0.0,,0.016782856943567393,0.7249957374552108,-5.678722691605567e-05,True,6,False,6,172.0,False,,games5425898691,bf81d8692db,20.0,-544.8200073242188,4935.7998046875,17.020000457763672,6566.7999267578125,1116.2000274658203,1.8000000715255737,-0.3999999910593033,0.0,-1640.5999755859375,255.0,0.0,,0.009507485591090261,0.21653455794302734,-0.0003503927052402381,True,12,10,False,83.0,False,
