,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,320,5,True,1,1722.618988095077,-660.260009765625,4401.43994140625,359.2799987792969,-2896.099853515625,18681.300048828125,5042.60009765625,455.29998779296875,5778.599853515625,-1549.1999816894531,1.0,-0.5711918435775424,-2.252585590302231,-2.68007042789188,bf81d8692db,games5425898691,24.0,-549.9299926757812,4192.9501953125,221.9600067138672,-4065.0,15069.89990234375,1509.1000366210938,1685.3999328613281,-4765.7000732421875,-2167.2999572753906,128.0,255.0,,0.5905209565658811,1.2861196468529716,-1.2743642358677552,True,8,7,False,2.0,False,,76561198039309853,enpitsu,27.0,-3579.2099609375,4001.360107421875,16.700000762939453,2985.4998779296875,-6054.5001220703125,54.29999828338623,37.99999952316284,76.30000114440918,2357.7999877929688,255.0,128.0,False,-0.012415190980462959,-2.0245411223078897,0.003915286065597581,True,255.0,False,2,False,2,,Flawton12,1455451493886031124,14.0,-1163.239990234375,4408.759765625,17.020000457763672,18910.899658203125,8727.100219726562,-1.1999999731779099,1.0999999940395355,0.29999999329447746,-325.99998474121094,255.0,128.0,,-0.009593409869245676,2.738938692040221,0.00017949191679412675,,0.0,True,6,False,6,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,-4026.669921875,-2466.5400390625,109.73999786376953,1817.5999450683594,20766.0009765625,-2621.0000610351562,-56.99999809265137,-1172.0999908447266,212.29999542236328,255.0,128.0,,-0.1273412787503991,1.6443013228281935,0.9120091432781311,True,233.04424070542856,True,6,6,False,
1,1951,55,True,1,2083.086593579816,-867.1199951171875,4030.64990234375,147.1199951171875,10329.300537109375,27259.89990234375,2019.9000549316406,-1757.2000122070312,3017.0999145507812,4879.4000244140625,1.0,0.8365160103620262,-0.060360270789407096,2.925266555897696,bf81d8692db,games5425898691,24.0,-908.8099975585938,3862.239990234375,136.83999633789062,14593.399658203125,13334.49951171875,1908.699951171875,3474.89990234375,80.50000190734863,-8.600000143051147,255.0,128.0,,-0.05171309326137696,2.37225605600067,0.023145658479929446,True,22,16,False,72.0,False,,76561198039309853,enpitsu,27.0,569.02001953125,4423.419921875,17.059999465942383,5115.10009765625,-12053.699951171875,1.8000000715255737,-0.09999999776482582,1.2999999523162842,-148.50000381469727,128.0,128.0,,-0.01683566584629131,-1.954386881560195,0.00015255880486998076,True,163.0,False,12,False,12,,Flawton12,1455451493886031124,14.0,-2243.56005859375,4976.5400390625,608.1500244140625,-7231.099853515625,-808.3999633789062,2511.300048828125,5282.2998046875,1349.1000366210938,-725.4000091552734,243.0,255.0,,1.449921831954889,-3.1125067020694983,-2.3518375258638087,,21.0,False,14,4,16,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,-2585.510009765625,5104.4599609375,180.77999877929688,18711.300048828125,542.0000076293945,-1651.1000061035156,275.40000915527344,211.29999160766602,-1062.5,255.0,128.0,False,-0.09406497712166992,3.117951452211961,1.5638449797488196,True,226.79667090856898,True,24,18,4,
2,3444,91,True,1,5288.112519787188,44.70000076293945,-79.13999938964844,151.72000122070312,-1472.7000427246094,20141.8994140625,5391.500244140625,3086.199951171875,-1601.0000610351562,-2093.0999755859375,1.0,-0.2063320537712449,0.11516798170171622,0.15439897092536428,bf81d8692db,games5425898691,24.0,98.7699966430664,-340.8800048828125,95.91000366210938,-1233.8999938964844,22634.89990234375,235.9000015258789,-5493.4002685546875,242.90000915527344,114.70000267028809,128.0,158.0,,-1.2975587717457033,1.6584739061415996,-0.035848972501933946,True,4,3,False,31.0,False,,76561198039309853,enpitsu,27.0,-74.11000061035156,-3598.969970703125,17.049999237060547,-285.79999923706055,10183.099975585938,3.1999999284744263,-0.0,-0.09999999776482582,-8.299999833106995,255.0,128.0,False,-0.016679310441995582,1.543823985898502,1.893903693583473e-05,True,116.0,False,False,False,False,,Flawton12,1455451493886031124,12.0,29.540000915527344,29.760000228881836,16.920000076293945,7467.1002197265625,-15464.599609375,48.69999885559082,84.39999580383301,688.4999847412109,647.5,255.0,255.0,,0.015500152356642177,-1.9766036618160812,0.04178331035663517,,0.0,False,False,False,False,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,131.58999633789062,2132.860107421875,17.010000228881836,1766.7999267578125,-7535.9002685546875,2.7000001072883606,-0.5999999865889549,-0.09999999776482582,0.0,128.0,128.0,False,-0.009700131247433734,-1.8011389442030565,8.179820080289324e-07,True,116.0,False,4,4,False,
3,4073,105,False,0,5299.1742600164625,108.2300033569336,-63.150001525878906,93.6500015258789,-4023.9999389648438,25817.2998046875,1738.8999938964844,-2819.2001342773438,3372.39990234375,1086.3999938964844,0.0,-0.8301571945737602,1.0840076115546573,0.8264478059239142,9190c665e57f413ea9cb8c117c81f04e,HarѶ,10.0,170.13999938964844,-188.61000061035156,66.88999938964844,-3534.2001342773438,21277.80029296875,2929.5999145507812,2965.0,-1524.7999572753906,4141.099853515625,255.0,255.0,False,-0.0780520453009906,1.6781292032438964,-0.0014117052560946382,True,12,11,False,206.0919828543099,True,,1455451493886031124,Flawton12,14.0,-229.67999267578125,-738.3800048828125,17.010000228881836,-7318.3001708984375,-1038.7000274658203,3.0000001192092896,0.09999999776482582,-0.09999999776482582,-2430.8999633789062,217.0,17.0,,0.009527889130413704,-3.0178467833442824,2.273032676109204e-05,True,7.0,False,False,False,False,,enpitsu,76561198039309853,27.0,207.75,313.7799987792969,22.010000228881836,-4198.599853515625,-15155.999755859375,2991.7001342773438,0.0,0.0,-2044.4999694824219,255.0,255.0,False,0.01676852998484631,-1.9008659743926855,-5.507043775160543e-07,True,191.55426223303684,True,3,False,4,,games5425898691,bf81d8692db,24,-1593.0899658203125,945.5900268554688,17.010000228881836,4777.799987792969,22431.99951171875,2.5999999046325684,0.0,0.09999999776482582,0.09999999776482582,255.0,128.0,,0.009587409066906916,1.3609688536129478,-1.9921114418167504e-05,True,186.0,False,4,False,4,
4,4167,108,True,0,1070.4148931275197,-397.05999755859375,4192.97998046875,495.69000244140625,-3059.5999145507812,28432.60009765625,-3550.4998779296875,-2406.0000610351562,-4355.799865722656,1191.3999938964844,0.0,-1.126520811228359,1.874769440673951,1.1740962666495858,9190c665e57f413ea9cb8c117c81f04e,HarѶ,10.0,-304.3699951171875,3955.780029296875,480.8900146484375,1997.7999877929688,20078.299560546875,2127.899932861328,5132.7001953125,-1968.6000061035156,172.5,255.0,170.0,True,0.7229084392630304,-2.5127114902256036,2.79862029344414,True,14,12,4,0.0,False,,1455451493886031124,Flawton12,12.0,-346.2900085449219,3354.52001953125,96.73999786376953,11611.8994140625,16706.600341796875,-142.39999771118164,-2895.10009765625,4662.39990234375,-360.0,251.0,,,-1.0328905211665056,2.562994072346425,-2.05086070691801,,,False,4,False,3,,enpitsu,76561198039309853,27.0,1437.989990234375,-849.469970703125,17.059999465942383,2574.1000366210938,13160.50048828125,1.8000000715255737,0.0,0.7000000029802322,0.0,255.0,,,0.016734489012701886,1.3776381195123348,-6.521079009175841e-05,True,190.0,False,4,False,4,,games5425898691,bf81d8692db,24,-95.05999755859375,4969.8798828125,106.95999908447266,8957.899780273438,-6435.7000732421875,3104.1000366210938,-1585.8000183105469,-1430.8999633789062,-4114.599914550781,255.0,0.0,,-0.24499887977229184,-1.3447847073634167,0.06872817113047691,True,203.48861077011273,True,6,False,4,
5,4438,108,False,1,5204.279485586823,-2.8499999046325684,13.930000305175781,93.12000274658203,-3240.1998901367188,26375.90087890625,1164.3000030517578,4960.899963378906,858.4999847412109,3263.699951171875,1.0,0.008595020437650855,-0.03687121822158211,-0.05581241453419845,bf81d8692db,games5425898691,24.0,6.289999961853027,-153.41000366210938,97.23999786376953,-1881.1000061035156,22739.09912109375,215.6999969482422,-5248.4002685546875,-1638.2000732421875,140.79999923706055,128.0,188.0,,-1.1963050938643882,2.128355987257749,-0.8177941852473646,True,4,3,False,31.0,False,,76561198039309853,enpitsu,27.0,-0.0,-2066.47998046875,17.059999465942383,-0.0,6386.099853515625,1.8000000715255737,2.0999999344348907,-0.0,0.0,255.0,255.0,,-0.016777354651005126,1.5708176054854102,-1.7821536993342112e-07,True,50.0,False,False,False,False,,Flawton12,1455451493886031124,13.0,63.22999954223633,353.989990234375,64.62000274658203,-337.7000045776367,-20378.599853515625,-2588.2998657226562,-242.5,-128.1999969482422,-5343.699951171875,236.0,7.0,,0.04361336555360678,0.07126228384246126,0.042459169312538236,,22.0,False,False,False,4,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,4.130000114440918,2366.169921875,17.010000228881836,28.69999885559082,-13228.1005859375,2.7000001072883606,-0.29999999329447746,-0.0,0.0,255.0,128.0,,-0.009597817579235246,-1.5729847150777752,2.872299818596428e-06,True,116.0,False,4,4,False,
6,5357,142,True,0,1492.8317380430865,-234.36000061035156,3801.800048828125,664.510009765625,7205.999755859375,25516.10107421875,-838.0999755859375,-2813.2000732421875,4658.2000732421875,402.00000762939453,0.0,0.682144055200883,-1.9176498033776093,1.3008051475230946,1455451493886031124,Flawton12,13.0,-290.1700134277344,3559.169921875,523.0399780273438,2309.9000549316406,19681.199951171875,650.5999755859375,-1.0000000149011612,-79.6999979019165,28.499999046325684,171.0,128.0,,-1.059458893801855,2.415035108684363,-0.9171497463812053,,14,8,6,126.0,False,,9190c665e57f413ea9cb8c117c81f04e,HarѶ,10.0,-2612.389892578125,-5101.419921875,464.0799865722656,9047.000122070312,-543.8999938964844,-8140.8001708984375,-246.10000610351562,2337.2999572753906,926.5000152587891,255.0,255.0,False,0.7574199345026607,-0.056264575831054785,-1.5674152205643603,True,255.0,False,18,False,18,,enpitsu,76561198039309853,27.0,-217.89999389648438,4149.60986328125,249.25,3676.4999389648438,9902.80029296875,2720.8999633789062,4547.60009765625,2733.5000610351562,1448.0000305175781,0.0,128.0,,-0.8233442139942294,2.411137878018245,-0.28477105587449997,True,211.0,False,9,False,14,,games5425898691,bf81d8692db,24,-2590.5,4127.669921875,16.989999771118164,11198.00048828125,19788.1005859375,5.199999809265137,-1.4000000059604645,-2.3000000417232513,-1219.3000030517578,255.0,0.0,,0.009583959664073405,1.0327872098588007,-8.593463809196042e-05,True,205.0,False,14,14,False,
7,5715,146,True,1,1339.539826792064,550.4000244140625,3845.81005859375,267.6300048828125,-6022.7001953125,16717.2998046875,2128.800048828125,1619.1999816894531,2862.60009765625,-5018.299865722656,1.0,0.07148795780690635,0.5506263951056735,0.9884532143782755,bf81d8692db,games5425898691,24.0,566.1699829101562,3702.7099609375,170.83999633789062,-12999.100341796875,6318.0999755859375,-1087.6000213623047,2724.8001098632812,-4776.9000244140625,75.3000020980835,255.0,128.0,,-0.9078880567691197,2.5440171841260386,-2.456929542062564,True,6,5,False,31.0,False,,76561198039309853,enpitsu,27.0,287.80999755859375,1908.3699951171875,17.049999237060547,995.1999664306641,10786.600341796875,3.0000001192092896,0.7999999821186066,-0.09999999776482582,0.0,128.0,128.0,,-0.01690209455892699,1.6628069360853763,8.972708723789616e-07,True,69.0,False,False,False,False,,Flawton12,1455451493886031124,13.0,-3930.830078125,1864.75,35.470001220703125,7443.0999755859375,15740.50048828125,-3305.4998779296875,-720.6999969482422,-2901.9000244140625,-235.20000457763672,255.0,128.0,,-0.19822208625842153,2.0629896134348398,0.361177993283849,False,251.87274841852084,True,False,False,False,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,-28.110000610351562,3686.449951171875,45.91999816894531,14277.2998046875,17703.199462890625,3428.0999755859375,321.1000061035156,-263.0999946594238,-147.89999961853027,255.0,99.0,False,-0.0009793908285993791,2.2611985341060232,8.562661616682093e-05,True,0.0,False,6,4,False,
8,6232,155,True,1,8134.052148487355,-526.1699829101562,-2868.760009765625,218.39999389648438,2587.9998779296875,30035.0,8092.80029296875,4482.0001220703125,2856.0000610351562,-2784.5001220703125,1.0,0.33219404760113336,-0.9106876848059988,-1.8024123326751524,76561198039309853,enpitsu,27.0,-555.5,-3101.179931640625,128.25,-4077.0999145507812,19227.19970703125,-147.10000038146973,-4795.10009765625,639.0000152587891,-2616.7999267578125,255.0,128.0,False,-1.3807655314804512,1.432088200561222,0.1737579657820532,True,6,5,False,174.0,False,,bf81d8692db,games5425898691,24.0,-3036.739990234375,-795.9199829101562,17.010000228881836,-10094.000244140625,-7705.9002685546875,3.100000023841858,0.19999999552965164,0.09999999776482582,2310.800018310547,255.0,255.0,,-0.009555212856349004,-0.71750598976015,3.961078213603234e-05,True,161.0,False,4,False,4,,Flawton12,1455451493886031124,16.0,-389.6300048828125,-2919.889892578125,17.010000228881836,-113.99999618530273,368.80001068115234,2.7000001072883606,-1.8000000715255737,0.3999999910593033,-219.89999771118164,4.0,128.0,,-0.009886026164108502,-1.7321394167684583,4.147856770926986e-05,False,164.0,False,False,False,False,,HarѶ,9190c665e57f413ea9cb8c117c81f04e,10,-157.7100067138672,623.77001953125,17.010000228881836,4837.900085449219,16659.599609375,2.7000001072883606,-0.5999999865889549,0.19999999552965164,9.200000166893005,255.0,128.0,,-0.00954561011720711,1.8520820180501572,-1.06862752772267e-05,True,218.0,False,8,8,False,
9,8306,222,True,0,5181.020868219128,3589.81005859375,2547.610107421875,168.1300048828125,-19913.199462890625,13700.6005859375,-1767.2999572753906,-4238.599853515625,-3332.2000122070312,2632.39990234375,0.0,0.023645422250036033,2.5623853295834147,1.3366060009211835,9190c665e57f413ea9cb8c117c81f04e,HarѶ,10.0,3714.260009765625,2388.570068359375,103.86000061035156,-7785.999755859375,9401.799926757812,3706.4999389648438,3375.7000732421875,-3329.8001098632812,1448.0000305175781,255.0,255.0,False,-0.18894683525159764,2.1125012280646622,-0.07943732303615994,True,30,23,4,239.34648622748674,True,,1455451493886031124,Flawton12,13.0,2479.1201171875,2128.39990234375,92.6500015258789,2794.5001220703125,-22751.69921875,-167.29999542236328,5188.0999755859375,1823.6000061035156,84.30000305175781,255.0,128.0,,0.7872404113175663,1.893393568752981,3.1198886827842576,True,21.0,False,20,4,17,,enpitsu,76561198039309853,27.0,1545.3900146484375,2172.610107421875,16.969999313354492,-2313.2000732421875,-3736.0000610351562,18.899999856948853,-11.200000047683716,6.200000047683716,-1326.3999938964844,255.0,255.0,,0.015702338552694567,0.7924048190217662,0.00030560470517854843,True,207.94600440866205,True,22,False,22,,games5425898691,bf81d8692db,24,3955.159912109375,4049.139892578125,729.510009765625,-3932.0001220703125,6170.5999755859375,-459.1999816894531,-2109.9000549316406,-1266.2999725341797,921.3999938964844,255.0,255.0,,0.02633132391766003,2.115486485039113,-1.5694464170429356,True,64.0,False,34,24,4,
