,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
0,169,0.0,False,0,5229.946873836795,20.200000762939453,-9.069999694824219,92.87999725341797,2364.600067138672,26071.69921875,-3489.7000122070312,-736.3999938964844,-1891.7999267578125,-5645.999755859375,0.0,-0.09726242625581175,-0.15643814085075988,-0.0912031411720266,76561198867559925,Kraker,11.0,55.34000015258789,-189.6199951171875,95.87999725341797,-13114.69970703125,18798.1005859375,66.5999984741211,-5471.199951171875,-433.10001373291016,357.59998321533203,255.0,0.0,True,0.5706887516396567,-3.0876783206973655,1.5284020656789474,True,4,3,False,0.0,False,,b35329e12cb,MRBLAAAA,18.0,-122.93000030517578,-1841.77001953125,17.010000228881836,953.0000305175781,13743.599853515625,2.7000001072883606,0.0,-0.5999999865889549,-33.69999885559082,255.0,128.0,,0.009576838830484179,1.4967185441491735,8.02985218509732e-05,True,False,107.0,False,False,False,,enpitsu,76561198039309853,27,-21.829999923706055,118.44999694824219,92.97000122070312,13286.8994140625,-15631.8994140625,1733.0000305175781,4695.400085449219,2336.1000061035156,-1656.7999267578125,255.0,128.0,,0.7926468155281294,-0.9472259384048605,0.07198372577316371,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,-2672.840087890625,3976.14990234375,17.010000228881836,-15793.499755859375,8621.199951171875,2.7000001072883606,-2.0999999344348907,1.0999999940395355,1066.8000030517578,255.0,255.0,,0.009587352898006848,2.646898373513951,0.00017748526994147007,True,False,0.0,False,False,False,
1,530,13.0,True,0,2103.6955411742856,1179.9300537109375,4799.33984375,617.7100219726562,-29840.30029296875,7639.69970703125,-10801.300048828125,-3442.5,-1601.9999694824219,4645.7000732421875,0.0,-0.11205396311939625,1.0087908516468136,1.5298991217177793,76561198867559925,Kraker,11.0,1316.18994140625,4757.85986328125,616.8300170898438,-9954.400024414062,14500.10009765625,-5894.6002197265625,3540.4998779296875,2239.4000244140625,3563.5000610351562,255.0,255.0,False,-0.9051182409537767,-2.691379555196478,-1.2568890997663744,True,12,12,False,74.0,False,,b35329e12cb,MRBLAAAA,18.0,918.5399780273438,498.2799987792969,17.020000457763672,-4118.399963378906,4504.100036621094,1.4000000059604645,0.5000000074505806,0.0,0.0,255.0,128.0,False,0.009532643356268026,2.3114771788915727,2.6351781142248117e-05,True,4,161.0,False,4,4,,enpitsu,76561198039309853,28,86.6500015258789,1547.8199462890625,17.059999465942383,-60.0,22361.10107421875,1.899999976158142,0.0,0.7999999821186066,248.29999923706055,255.0,128.0,False,0.016780886966011897,1.5974199738939454,-0.0001581744495401652,True,64.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,876.5700073242188,2456.14990234375,17.010000228881836,-1128.0999755859375,22694.7998046875,2.7000001072883606,0.5999999865889549,0.09999999776482582,4.1999998688697815,255.0,128.0,,0.00964687306833875,1.6210213438445151,-9.542290881253332e-06,True,6,0.0,False,False,8,
2,1412,35.0,False,0,3482.006525513102,1483.4200439453125,2597.81005859375,110.38999938964844,-12163.699951171875,22495.80078125,-310.40000915527344,-321.50001525878906,1266.8000030517578,-5020.199890136719,0.0,0.9186718771705463,-0.4378966055648512,-0.9139764315938771,76561198867559925,Kraker,11.0,1621.9300537109375,2484.02001953125,87.29000091552734,-10833.499755859375,17579.49951171875,3167.7999877929688,-1523.0000305175781,-4558.2000732421875,2525.0,255.0,255.0,False,0.2256417508907072,2.1641947165885775,-0.055165440557506884,False,12,9,4,122.61737618138713,True,,b35329e12cb,MRBLAAAA,17.0,2409.719970703125,512.8699951171875,17.0,12205.30029296875,-5945.7000732421875,4.099999964237213,1.1999999731779099,-0.5999999865889549,-1962.7999877929688,255.0,0.0,False,0.009576966180626412,-0.4853870930736116,-0.00022017832187757927,True,10,176.0,False,10,False,,enpitsu,76561198039309853,27,-1092.02001953125,4481.66015625,17.059999465942383,16468.1005859375,14029.89990234375,1.8000000715255737,-0.5999999865889549,0.0,0.0,0.0,0.0,False,0.01681460225817123,0.7056218067134737,3.428292818293267e-05,True,206.0,False,6,False,6,,games5425898691,bf81d8692db,25.0,1369.4000244140625,3575.18994140625,17.010000228881836,7191.7999267578125,-15761.700439453125,0.3999999910593033,0.09999999776482582,-0.19999999552965164,-1979.9000549316406,255.0,0.0,,0.009590414395684931,-1.2100161380407835,-2.6926617141682195e-05,True,6,126.42649465478877,True,False,6,
3,1425,36.0,False,0,2322.7170626845914,904.030029296875,3672.0400390625,93.80000305175781,-11270.899658203125,20978.30078125,460.40000915527344,-3460.2999877929688,-665.6999969482422,-4856.199951171875,0.0,0.4812152865735724,-2.882118125286937,-0.7096466563277822,76561198867559925,Kraker,11.0,1070.5799560546875,3433.030029296875,109.93000030517578,-10887.900390625,20259.100341796875,-137.89999961853027,-1.7000000178813934,-5382.19970703125,1131.9999694824219,128.0,255.0,True,-0.23014004717623016,1.1046166070277654,2.40347721202067,False,12,9,4,92.85171599029213,True,,b35329e12cb,MRBLAAAA,17.0,2954.52001953125,131.5800018310547,17.0,11952.5,-5851.099853515625,4.1999998688697815,-0.5000000074505806,0.0,3082.39990234375,255.0,255.0,False,0.009579608024394505,-0.09567110877650811,7.610340901815813e-05,True,10,176.0,False,10,False,,enpitsu,76561198039309853,28,-426.20001220703125,4908.02001953125,17.059999465942383,10264.3994140625,2568.5000610351562,1.8000000715255737,-0.3999999910593033,-2.3000000417232513,-306.70000076293945,255.0,128.0,False,0.016975509753244297,0.2129946471720257,0.00021416551454379512,True,202.85171599029212,True,6,False,6,,games5425898691,bf81d8692db,25.0,1350.72998046875,2816.919921875,109.44000244140625,-6088.900146484375,-17395.30029296875,296.3999938964844,-329.00001525878906,-5462.7001953125,-547.9999923706055,255.0,0.0,,0.3373004996603692,-1.7516857260282095,1.2514636367897394,True,7,125.0,False,False,8,
4,1439,36.0,False,0,1300.6385962231275,337.70001220703125,4728.1201171875,93.1500015258789,-10580.400390625,19779.7998046875,0.0,-4533.599853515625,-1665.3999328613281,-3559.8001098632812,0.0,1.1790287375378172,-2.301867743783512,2.83885412142845,76561198867559925,Kraker,11.0,543.3099975585938,4501.77978515625,81.79000091552734,-10365.799560546875,20473.699951171875,-1541.199951171875,257.60000228881836,-1339.6000671386719,1413.8999938964844,128.0,255.0,False,-0.03255416391485641,2.3981794731975126,0.1028804108926647,False,12,10,4,48.982116130090546,True,,b35329e12cb,MRBLAAAA,17.0,3351.239990234375,245.9600067138672,17.0,668.8999938964844,7908.800048828125,4.399999976158142,-0.19999999552965164,0.29999999329447746,2661.4999389648438,255.0,255.0,False,0.009498358301259375,1.5520762613839107,-7.364834886298147e-05,True,10,176.0,False,10,False,,enpitsu,76561198039309853,28,180.7100067138672,4832.6201171875,40.43000030517578,11555.999755859375,-5756.7999267578125,3214.4000244140625,104.79999542236328,178.29999923706055,-2461.999969482422,255.0,128.0,False,0.019291541264329498,-0.5901554056308665,-0.00025330390753454016,True,192.0,False,8,False,7,,games5425898691,bf81d8692db,25.0,1026.3800048828125,1880.0400390625,100.55000305175781,-6072.2998046875,-17736.800537109375,-526.8999862670898,-293.799991607666,-4103.599853515625,-680.1000213623047,255.0,128.0,,-0.1096289524550816,-1.7453227041140986,-1.210981475868423,True,8,125.0,False,False,8,
5,1441,37.0,True,0,1328.5449212816445,394.80999755859375,4825.60986328125,176.85000610351562,-3410.7000732421875,27913.701171875,14067.39990234375,1502.4000549316406,5642.8997802734375,-1378.0999755859375,0.0,0.9324527436147592,-2.2121504993180943,2.888512670569767,76561198867559925,Kraker,11.0,480.9100036621094,4630.85986328125,68.30999755859375,-7202.80029296875,17271.99951171875,-2484.2999267578125,2217.4000549316406,3314.5001220703125,-3618.699951171875,128.0,128.0,False,-0.10590006063086761,2.3757832568577038,0.07299739646850935,False,12,10,4,45.0,False,,b35329e12cb,MRBLAAAA,17.0,3351.070068359375,314.3800048828125,17.0,-456.8000030517578,8455.499877929688,3.8999998569488525,0.0,-1.2999999523162842,773.3000183105469,255.0,128.0,False,0.00950298941758117,1.6892107596522048,-0.0003079795345227515,True,10,176.0,False,10,False,,enpitsu,76561198039309853,28,241.19000244140625,4808.93017578125,54.2599983215332,12442.60009765625,-5495.7000732421875,1770.8999633789062,-2785.4998779296875,840.5000305175781,766.2999725341797,255.0,128.0,False,-0.1335097681045195,-0.5340750672127205,-0.1841168780172796,True,192.0,False,8,False,7,,games5425898691,bf81d8692db,25.0,985.8699951171875,1761.6300048828125,95.43000030517578,-6080.999755859375,-17779.89990234375,-955.6999969482422,-159.79999542236328,-2982.7999877929688,-598.8999938964844,255.0,128.0,,-0.07668140947324266,-1.8093217688312162,-0.9823615234302345,True,8,125.0,False,False,8,
6,1879,43.0,False,0,2555.0983139326418,-1638.6500244140625,2695.2099609375,698.9099731445312,11606.300048828125,17141.199951171875,-9176.900024414062,-4416.499938964844,1583.2000732421875,19.40000057220459,0.0,0.07597238812730309,2.546556969868471,2.903577578126372,76561198867559925,Kraker,11.0,-1677.219970703125,2538.22998046875,710.1699829101562,12836.400146484375,11391.800537109375,-6344.000244140625,1899.7000122070312,4733.500061035156,822.6999664306641,0.0,0.0,True,0.7557498072169647,0.7701894049275879,-1.7520136282519545,True,6,6,False,156.0,False,,b35329e12cb,MRBLAAAA,17.0,-1688.4200439453125,-3598.909912109375,98.33999633789062,12535.699462890625,16826.99951171875,1145.5999755859375,-4991.000061035156,2310.7000732421875,8.00000011920929,255.0,128.0,False,0.594371582319269,-2.003914851432486,3.1409046867644133,True,10,201.0,False,9,False,,enpitsu,76561198039309853,28,-1544.5699462890625,3681.3701171875,219.27000427246094,4943.2000732421875,-13269.69970703125,3043.2998657226562,-641.9000244140625,-302.90000915527344,-1308.3000183105469,255.0,255.0,False,-0.4307617419834951,-2.1406506262108107,0.2098348068026376,True,196.0,False,4,False,False,,games5425898691,bf81d8692db,25.0,-2426.419921875,4433.419921875,17.010000228881836,11712.19970703125,7729.6002197265625,2.8999999165534973,-1.0000000149011612,-0.5999999865889549,1901.1000061035156,255.0,255.0,,0.009587915040606175,0.6163373268882734,0.0002041765476199263,True,6,92.0,False,False,6,
7,3612,106.0,False,0,2141.1662291909083,125.4800033569336,3258.199951171875,107.88999938964844,-393.69998931884766,14940.999755859375,7840.5999755859375,5379.000244140625,-1178.499984741211,-2382.5999450683594,0.0,-0.41346529622117434,0.7648260860115862,-1.9885992992716557,b35329e12cb,MRBLAAAA,17.0,133.10000610351562,3041.68994140625,16.989999771118164,-5055.199890136719,10611.300048828125,5.199999809265137,0.29999999329447746,-0.3999999910593033,233.09999465942383,255.0,128.0,,0.009571720377777244,2.0355153941177404,-9.488600779423185e-05,True,26,26,False,255.0,False,,76561198867559925,Kraker,11.0,-183.60000610351562,3111.5400390625,17.010000228881836,541.1000061035156,-8512.19970703125,3.100000023841858,-0.7000000029802322,-1.2999999523162842,-2360.7000732421875,255.0,0.0,False,0.009587869622427634,-1.5255657554372468,-0.00012654343471033824,True,14,248.0,False,14,False,,enpitsu,76561198039309853,28,106.16000366210938,3512.7099609375,121.41000366210938,-8859.600219726562,-15887.60009765625,797.9000091552734,4717.200012207031,-2824.8001098632812,135.0,255.0,255.0,False,1.2428631742892786,-2.0380356145314193,0.039051101897129833,True,191.0,False,28,False,21,,games5425898691,bf81d8692db,25.0,-1536.06005859375,3161.070068359375,48.220001220703125,-16982.60009765625,-12300.50048828125,-334.50000762939453,3448.2998657226562,-434.0999984741211,-922.2000122070312,255.0,0.0,,0.03188284942292177,-3.094899868678036,1.530340154348393,True,22,193.0,False,False,22,
8,3793,113.0,True,0,3490.5379373911687,1144.469970703125,2307.97998046875,238.9600067138672,-12644.200439453125,25332.19970703125,5818.800048828125,5558.699951171875,-2231.199951171875,-349.39998626708984,0.0,0.2256018086733937,1.0682277261898778,-1.1694585435449596,76561198867559925,Kraker,11.0,1249.3399658203125,2050.72998046875,146.00999450683594,-12071.300048828125,19505.6005859375,1677.5,-1455.0,-2000.8000183105469,-1266.9999694824219,255.0,128.0,True,0.04682192120043529,2.0515168252883007,-0.5230195420651179,True,16,15,False,167.4984001421159,True,,b35329e12cb,MRBLAAAA,17.0,-740.7999877929688,-1185.75,17.010000228881836,-14860.2001953125,4683.900146484375,2.800000011920929,-0.09999999776482582,0.0,-2038.800048828125,255.0,0.0,,0.009588407939470798,2.767750007839826,-1.8068843016549784e-05,True,28,249.0,False,28,False,,enpitsu,76561198039309853,28,2089.469970703125,3904.780029296875,17.049999237060547,-13298.299560546875,6298.3001708984375,-1.0999999940395355,0.5999999865889549,-0.7999999821186066,-41.19999885559082,255.0,128.0,False,0.016749457615408386,2.6943459589988294,5.8022974717071414e-05,True,35.913763423119825,True,28,False,22,,games5425898691,bf81d8692db,25.0,1042.47998046875,2909.739990234375,131.52999877929688,-7139.6002197265625,-21767.80029296875,2046.3999938964844,-428.8999938964844,585.9999847412109,1406.9999694824219,255.0,128.0,,-0.42594590174145475,-1.4272718138963336,-0.10609276400929855,True,22,187.3500387514791,True,False,24,
9,4932,145.0,False,1,1749.625183114453,2141.2900390625,3911.0,457.4599914550781,-18169.89990234375,14883.800048828125,-9585.10009765625,-5812.5,646.9999694824219,1340.0999450683594,1.0,0.9923062971444241,-1.2489442374387056,-0.8306554445960578,bf81d8692db,games5425898691,25.0,2289.320068359375,3714.93994140625,514.010009765625,-8511.099853515625,15011.199951171875,4075.4000854492188,-4119.2999267578125,-2919.89990234375,-2180.500030517578,255.0,146.0,,-0.40734849864994416,1.1416139733048187,-0.45220071289822705,True,14,13,False,21.397178421738342,True,,76561198039309853,enpitsu,27.0,2097.969970703125,3878.530029296875,52.2599983215332,-14581.500244140625,-1619.7999572753906,-1311.9999694824219,-415.8000183105469,-1868.0999755859375,4786.300048828125,128.0,128.0,False,-0.6171280661469909,2.8803489431978253,0.18486668344928342,True,10,122.0,False,10,False,,Kraker,76561198867559925,11,1443.8599853515625,5100.64990234375,152.58999633789062,-10564.49951171875,288.4000015258789,2287.100067138672,1184.1000366210938,-1254.4999694824219,-156.99999809265137,128.0,128.0,False,0.26701154077147937,0.03370922078443356,-1.4646019331682945,True,177.0,False,16,False,12,,MRBLAAAA,b35329e12cb,16.0,2538.47998046875,4148.02001953125,17.0,-9672.7001953125,8115.30029296875,4.1999998688697815,-0.29999999329447746,0.09999999776482582,-2321.300048828125,255.0,0.0,False,-0.009548028922251836,0.7643162520703712,-4.08162317595207e-05,True,10,213.0,False,False,10,
