,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
0,172,0,False,0,5202.258087732099,-0.5899999737739563,15.380000114440918,99.0199966430664,-1362.7999877929688,28113.798828125,9475.0,5981.300048828125,356.8000030517578,-309.89999771118164,0.0,0.004385130320589731,-0.0035306027260122727,0.07130021974822374,7516067686196166643,Holmesy2K15,5.0,5.590000152587891,-244.89999389648438,16.31999969482422,845.6999969482422,22943.40087890625,106.5999984741211,32.40000009536743,21.80000066757202,1192.7999877929688,255.0,255.0,,0.017664539593878856,1.5394727922331954,-0.0014594943041266338,True,4,False,34.0,False,4,,76561198130427331,1dia100mijar,14.0,3070.25,-4204.06005859375,16.8700008392334,16597.900390625,-1788.6000061035156,38.59999895095825,-37.59999990463257,0.9000000357627869,3069.2999267578125,255.0,255.0,False,0.009466946404486727,0.09769134893106564,0.002239818532173254,True,4,255.0,False,False,4,,enpitsu,76561198039309853,25,-6.909999847412109,620.469970703125,93.93000030517578,658.0000305175781,-22883.00048828125,2076.7999267578125,5497.7001953125,158.29999923706055,0.0,255.0,128.0,,0.8087587104500934,-1.5419795516004233,1.1077694184829427e-07,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,2998.300048828125,4125.66015625,17.010000228881836,16335.699462890625,224.50000762939453,2.3000000417232513,0.19999999552965164,-0.09999999776482582,-1950.5999755859375,255.0,0.0,,0.009631686492968024,-0.0518777969923502,-5.021635232256519e-05,True,255.0,False,False,False,False,
1,663,17,False,0,4146.815739636778,1011.469970703125,1457.9300537109375,106.29000091552734,-4466.600036621094,16696.500244140625,8005.4998779296875,4792.39990234375,282.60000228881836,3598.9999389648438,0.0,0.757692025063296,-2.914384289871668,-0.7825349005304626,76561198130427331,1dia100mijar,14.0,1057.43994140625,1232.530029296875,17.0,4719.700012207031,16504.599609375,2.7000001072883606,1.5000000596046448,4.300000071525574,-1310.2999877929688,255.0,120.0,False,0.009608952226769536,1.233435531092361,-1.888470946140869e-05,True,14,False,176.0,False,12,,7516067686196166643,Holmesy2K15,5.0,-1018.6699829101562,3558.39990234375,42.650001525878906,-13556.199951171875,18275.50048828125,-3036.0000610351562,-1458.3000183105469,544.7999954223633,1829.2999267578125,255.0,255.0,,0.19385361307569274,2.390388686559724,-0.46754117153525765,True,10,254.0,False,False,10,,enpitsu,76561198039309853,25,1223.93994140625,1737.449951171875,93.29000091552734,12275.6005859375,-5231.199951171875,-1236.6999816894531,2626.199951171875,681.6000366210938,-1046.2000274658203,255.0,255.0,False,-0.36268824647226594,-0.28127693872583576,-0.7965734659069514,True,16.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,-1028.760009765625,4623.60986328125,17.010000228881836,10455.2001953125,3217.60009765625,2.3000000417232513,-3.3000001311302185,0.9000000357627869,1463.6000061035156,0.0,208.0,,0.00982033204776241,0.34013970652533987,9.356128449556249e-05,True,99.0,False,6,False,6,
2,1437,46,False,0,2243.5229156834766,-2403.10009765625,3478.06005859375,180.25,14099.3994140625,9159.099731445312,1105.199966430664,3063.900146484375,-4845.199890136719,1770.8999633789062,0.0,0.231898774394399,-2.3048622548168245,-0.029318746577036314,76561198130427331,1dia100mijar,15.0,-2522.85009765625,3363.93994140625,71.47000122070312,18140.6005859375,3130.0,2803.2000732421875,-4903.500061035156,110.10000228881836,2488.5000610351562,255.0,255.0,False,0.027355400746227738,0.1054371475395069,-0.11960497757119191,True,30,False,0.0,False,25,,7516067686196166643,Holmesy2K15,5.0,-1061.9100341796875,1101.8499755859375,17.049999237060547,11563.800048828125,-1665.8000183105469,3.1999999284744263,-0.7000000029802322,0.0,2305.8999633789062,244.0,255.0,,0.01673078903738066,-0.09500328121079776,8.501889016408162e-05,True,12,255.0,False,False,16,,enpitsu,76561198039309853,25,-2708.010009765625,3078.25,47.11000061035156,3102.0001220703125,-9810.399780273438,-2419.199981689453,-1942.7999877929688,1429.6000671386719,2170.2999877929688,255.0,255.0,False,-0.3884581967533545,-1.128598670184621,0.4268502237782121,True,196.0,False,18,False,14,,games5425898691,bf81d8692db,19.0,-1776.6099853515625,3914.56005859375,17.020000457763672,-9942.39990234375,-11590.699462890625,-2.0000000298023224,-4.099999964237213,-4.699999988079071,-1159.7000122070312,255.0,128.0,,0.009604524603862626,-2.3395002642358866,8.207340824728831e-05,True,140.0,False,14,False,12,
3,2189,73,False,0,3983.970404491144,-1033.989990234375,1158.4200439453125,106.30000305175781,5134.7998046875,25666.69921875,9167.100219726562,4964.4000244140625,1103.8999938964844,-3183.5000610351562,0.0,0.33260381949574525,1.0391711592585775,1.3863520424768756,7516067686196166643,Holmesy2K15,6.0,-1064.1800537109375,897.239990234375,19.5,3232.39990234375,20123.699951171875,2961.7999267578125,2.0000000298023224,9.800000190734863,-1101.2999725341797,255.0,151.0,False,0.01679593014804901,1.3499547144945423,7.221789741616127e-05,True,23,False,231.0,False,16,,76561198130427331,1dia100mijar,15.0,378.9100036621094,772.9299926757812,17.010000228881836,-8334.299926757812,-1292.5,2.5999999046325684,0.0,0.0,-2678.0999755859375,255.0,0.0,False,0.009527020415220794,-3.06354642177977,5.3426544903827185e-05,True,34,147.0,False,False,40,,enpitsu,76561198039309853,25,-2211.669921875,-1438.760009765625,17.049999237060547,8986.599731445312,18798.900146484375,-2.199999988079071,-0.29999999329447746,-0.5999999865889549,-0.09999999776482582,255.0,128.0,False,0.016781039422287123,1.124851583561508,3.619249864970555e-05,True,0.0,False,28,False,26,,games5425898691,bf81d8692db,19.0,1613.3399658203125,2452.449951171875,16.959999084472656,15514.200439453125,2899.5999145507812,11.100000143051147,25.999999046325684,7.200000286102295,1997.8999328613281,255.0,255.0,,0.00943651731612261,0.24806543152870572,-0.0013406713797296879,True,3.0,False,26,False,24,
4,3395,117,False,0,4598.305376395856,2962.090087890625,2638.090087890625,98.20999908447266,-14310.999755859375,9449.099731445312,4043.2000732421875,-4421.7999267578125,3862.0001220703125,-1237.3999786376953,0.0,0.12349849415939027,-1.459732957326372,-0.4456973561161831,76561198130427331,1dia100mijar,15.0,3115.719970703125,2587.840087890625,16.600000381469727,-10349.200439453125,4876.400146484375,-86.70000076293945,509.1999816894531,812.5,1188.0000305175781,255.0,128.0,False,-0.014002066989440634,2.7729320912676676,-0.0039583389885579495,True,58,False,120.72209047758452,True,50,,7516067686196166643,Holmesy2K15,5.0,-66.23999786376953,-68.80000305175781,17.059999465942383,-14071.99951171875,-405.29998779296875,1.1999999731779099,0.5999999865889549,-0.5999999865889549,0.0,255.0,128.0,,0.016719739339694617,-3.112787314412987,5.198708204677729e-05,True,26,31.0,False,False,36,,enpitsu,76561198039309853,25,1079.8299560546875,1709.050048828125,91.5199966430664,-706.6999816894531,15321.099853515625,-162.80000686645508,-5494.2999267578125,-250.30000686645508,0.0,128.0,128.0,,0.37970338708846796,-1.525275290421713,3.1415760649100126,True,,False,42,False,39,,games5425898691,bf81d8692db,19.0,905.4400024414062,-1660.1800537109375,82.01000213623047,-3833.800048828125,22469.89990234375,-142.39999771118164,-5447.19970703125,-759.4999694824219,-9.49999988079071,255.0,128.0,,-1.0604291761743425,-1.435358017002401,-3.1380001192238156,True,201.0,False,38,False,33,
5,3424,118,True,0,2809.7320941089774,1471.219970703125,3626.43994140625,158.16000366210938,-19269.300537109375,19109.599609375,1960.2999877929688,-1597.5,2831.6000366210938,2251.1000061035156,0.0,0.10186990749956668,-1.4485967703678224,-0.4828649495435253,76561198130427331,1dia100mijar,15.0,1651.510009765625,3423.989990234375,74.08000183105469,-13652.900390625,18269.89990234375,2941.7999267578125,-5392.60009765625,499.7999954223633,-959.1000366210938,255.0,135.0,False,0.12223547294655486,2.322258363784518,0.07263400973406933,True,60,False,45.0,False,51,,7516067686196166643,Holmesy2K15,5.0,-1230.5799560546875,542.8699951171875,17.059999465942383,-5563.2000732421875,12793.900146484375,1.2999999523162842,0.09999999776482582,-0.5000000074505806,585.9999847412109,255.0,177.0,,0.01674438822308153,1.9683229249248082,0.00029069384494076125,True,26,61.0,False,False,36,,enpitsu,76561198039309853,25,1019.4000244140625,3294.27001953125,52.22999954223633,444.00001525878906,15233.599853515625,3498.900146484375,-608.6999893188477,37.5,-2019.7999572753906,255.0,0.0,,0.0341668863117586,1.4141660572237247,-0.0023064225505562723,True,22.0,False,44,False,41,,games5425898691,bf81d8692db,19.0,243.52000427246094,524.469970703125,16.989999771118164,-12570.50048828125,19238.800048828125,4.399999976158142,-0.19999999552965164,0.7999999821186066,24.000000953674316,255.0,128.0,,0.00961172626645218,2.152570998891916,-7.708903371882616e-05,True,169.0,False,38,False,34,
6,4213,137,False,0,4153.195126950414,3126.739990234375,4107.240234375,129.5500030517578,-25281.4990234375,6645.9002685546875,7589.2999267578125,-5560.3997802734375,1965.0,1104.4000244140625,0.0,1.2154213514090018,0.1721359177918473,-2.0249395047090095,7516067686196166643,Holmesy2K15,5.0,3331.60009765625,4100.7099609375,84.01000213623047,-19344.100341796875,12029.7998046875,3144.2001342773438,2743.2000732421875,-3163.599853515625,2557.100067138672,255.0,255.0,,0.043357472833554726,2.460762494803167,-0.048751521917243745,True,8,False,0.0,False,7,,76561198130427331,1dia100mijar,15.0,3859.090087890625,-1238.6300048828125,19.270000457763672,2576.099853515625,18351.199951171875,137.7999973297119,-211.39999389648438,-604.900016784668,1419.2999267578125,220.0,255.0,,0.004315509715052045,1.443390935476846,-0.0858406761045216,True,10,219.0,False,False,10,,enpitsu,76561198039309853,25,2501.800048828125,5076.18994140625,85.61000061035156,-8032.1002197265625,-1807.7000427246094,-2843.3999633789062,-2359.1000366210938,204.89999771118164,43.499999046325684,0.0,128.0,False,0.34169189991366,-2.879388578726006,-1.0063203088156005,True,255.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-485.0199890136719,3080.72998046875,17.010000228881836,-5723.800048828125,12886.199951171875,2.0999999344348907,0.19999999552965164,-0.5000000074505806,-0.7000000029802322,255.0,128.0,,0.009601283828752877,1.9886632383545693,7.038208103697615e-05,True,147.0,False,12,False,12,
7,4273,140,True,0,948.5736315245442,50.369998931884766,5075.3798828125,206.02000427246094,-784.8999786376953,7387.80029296875,7446.6998291015625,-670.5999755859375,5925.10009765625,665.5000305175781,0.0,0.9047772434551494,-2.158852172639802,2.2964068544254497,7516067686196166643,Holmesy2K15,5.0,130.91000366210938,5011.39990234375,82.27999877929688,-13511.300048828125,-54.29999828338623,-4852.099914550781,196.70000076293945,-27.59999990463257,315.79999923706055,128.0,128.0,,0.018915563601682915,-1.708358505436918,-0.5627978267679661,True,8,False,0.0,False,8,,76561198130427331,1dia100mijar,14.0,1261.1300048828125,904.219970703125,17.020000457763672,-14485.0,7722.2998046875,1.0999999940395355,0.09999999776482582,0.0,-2207.5999450683594,223.0,0.0,True,0.009592418407052732,2.5780440678179923,-9.780179489046e-05,True,10,255.0,False,False,10,,enpitsu,76561198039309853,25,179.80999755859375,4829.47998046875,17.049999237060547,-8411.099853515625,3116.0000610351562,3.400000035762787,-0.3999999910593033,-0.3999999910593033,-1838.699951171875,128.0,0.0,True,0.01725231970698613,2.7388079896358164,7.207470357227062e-06,True,167.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,-311.6600036621094,5290.91015625,17.010000228881836,10137.000122070312,4383.299865722656,2.3999999463558197,0.5999999865889549,0.29999999329447746,-2336.3999938964844,255.0,0.0,,0.009545787560786058,0.35818373668502995,-6.46916293941385e-05,True,147.0,False,12,False,12,
8,5008,157,True,1,2995.81402426959,1998.699951171875,2354.510009765625,568.3800048828125,-16444.69970703125,23110.90087890625,-5919.89990234375,-4013.900146484375,733.0000305175781,4398.900146484375,1.0,0.4152723631593459,-0.24587304745697972,-1.6289443538842117,76561198039309853,enpitsu,25.0,2091.52001953125,2154.7900390625,533.489990234375,-3819.1000366210938,17671.400146484375,280.10000228881836,-2879.2001342773438,2697.3001098632812,3831.9000244140625,255.0,128.0,,0.14424210709191976,1.1897017109175083,1.1634294854904208,True,6,False,159.0,False,5,,bf81d8692db,games5425898691,19.0,91.3499984741211,1921.9300537109375,16.969999313354492,-16574.3994140625,-7508.900146484375,14.299999475479126,-8.799999952316284,-0.7000000029802322,-1955.0999450683594,255.0,0.0,,-0.009754650513761355,-0.35692117806718776,-0.0004386975302827095,True,6,255.0,False,4,8,,1dia100mijar,76561198130427331,14,-93.33000183105469,4227.330078125,17.010000228881836,-11693.00048828125,6044.4000244140625,2.5,-0.7000000029802322,0.29999999329447746,-2782.6998901367188,255.0,0.0,True,-0.00957106199095907,0.6113454729278098,-0.00016346140414622408,True,146.0,False,False,False,False,,Holmesy2K15,7516067686196166643,5.0,2664.159912109375,4026.639892578125,17.049999237060547,-10774.000244140625,6678.599853515625,2.5,0.5000000074505806,-0.0,667.3999786376953,255.0,128.0,,-0.016745569561724804,0.49970780767565076,-0.00029230798076197164,True,163.0,False,8,False,4,
9,5764,175,True,1,3737.723542888674,1520.52001953125,1454.8199462890625,503.29998779296875,-10846.400146484375,30725.6005859375,1018.1999969482422,-1046.1000061035156,764.1999816894531,-5858.4002685546875,1.0,1.3109172544359171,0.9104646944525645,-0.1647756564265858,bf81d8692db,games5425898691,19.0,1551.8299560546875,1325.5,370.7900085449219,-13533.00048828125,16653.399658203125,2435.500030517578,-3240.10009765625,-237.5,4437.900085449219,255.0,0.0,,0.9301083970140877,-0.0678433365669988,-0.2422151255588689,True,14,False,0.0,False,11,,76561198039309853,enpitsu,25.0,3572.47998046875,134.27999877929688,17.059999465942383,5960.4998779296875,8032.7001953125,2.0999999344348907,-1.5999999642372131,-1.8000000715255737,2167.899932861328,255.0,255.0,False,-0.01668177084426815,2.1932792212064154,0.00025980797676113777,True,8,255.0,False,False,8,,1dia100mijar,76561198130427331,15,1087.0400390625,1601.5400390625,175.67999267578125,14027.900390625,4907.699890136719,3503.800048828125,-3429.5001220703125,-2959.7000122070312,-3118.900146484375,157.0,128.0,,0.8423239532551442,-2.729450309351896,-0.1742626061546475,False,216.4381421483973,True,14,False,12,,Holmesy2K15,7516067686196166643,5.0,1871.800048828125,938.5999755859375,17.030000686645508,-6321.6998291015625,22094.69970703125,5.0,-0.0,-0.09999999776482582,0.0,255.0,128.0,,-0.016777038104294255,1.292112680288255,1.8633311938854453e-05,True,91.0,False,8,False,8,
