,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,372,7,True,0,1653.4988454032364,666.3800048828125,4598.68017578125,92.7300033569336,-16239.200439453125,24662.39990234375,1986.300048828125,-3841.7999267578125,-3089.8001098632812,3419.5001220703125,0.0,0.5213525104342629,-0.4233482436193598,-1.3996401311323048,76561198039309853,enpitsu,27.0,810.6500244140625,4396.43994140625,162.3300018310547,-3677.9000854492188,19092.39990234375,3460.4998779296875,-5408.0999755859375,-533.1000137329102,846.8000030517578,255.0,128.0,False,0.8065898893776402,1.766707343650727,0.04296173543056258,True,3,13.0,False,4,False,,bf81d8692db,games5425898691,25.0,1426.1400146484375,5085.16015625,102.68000030517578,-2133.800048828125,-1893.6000061035156,-4810.5999755859375,-3687.0999145507812,304.50000762939453,153.69999885559082,255.0,106.0,,0.9860583917996569,-2.25741570246839,-0.6359864796381202,True,203.0,False,False,4,False,,Why are you geh,76561199037595601,10,-1567.3199462890625,4848.3701171875,17.010000228881836,15906.099853515625,3731.4999389648438,2.0999999344348907,-0.5999999865889549,0.0,-7.300000190734863,255.0,128.0,,0.009589169670447881,0.2293370780182183,5.633882642419287e-05,True,255.0,False,False,False,False,,Nobby1305,3294822401039750460,11.0,473.1099853515625,4471.64990234375,77.7699966430664,14009.3994140625,-6650.5999755859375,3192.0999145507812,-2750.4998779296875,4522.099914550781,1494.7999572753906,255.0,246.0,,0.06971271282172542,-0.8392379033223828,-0.2807598306061469,True,3,False,4,211.17036569503043,True,
1,1101,24,False,0,1920.3674929801675,-1149.1400146484375,3236.389892578125,433.9800109863281,8343.900146484375,11981.800537109375,1470.2999877929688,-688.3000183105469,-1963.3999633789062,5627.60009765625,0.0,0.17806185652278222,1.8167810989092015,-0.2176498181881562,76561198039309853,enpitsu,27.0,-1218.1300048828125,3084.3798828125,312.0199890136719,13326.8994140625,6397.7001953125,3233.800048828125,-628.4000015258789,3375.7998657226562,475.8000183105469,255.0,128.0,,-1.082197720892775,-0.07934015199257229,0.6532333682463922,True,7,18.0,False,8,False,,bf81d8692db,games5425898691,25.0,-3608.489990234375,4393.89013671875,149.27999877929688,-4211.199951171875,-9575.999755859375,-7622.8997802734375,-1880.5000305175781,-3564.4000244140625,-181.00000381469727,255.0,248.0,,0.6404992792274293,-1.9596885631825005,-0.9923116589400038,True,118.0,False,False,12,10,,Why are you geh,76561199037595601,10,-1972.1099853515625,3811.580078125,17.010000228881836,6400.4998779296875,-7506.9000244140625,2.3000000417232513,0.09999999776482582,0.0,2416.300048828125,255.0,255.0,,0.009529036989512728,-0.8148015350877282,-1.6824547651840408e-05,True,220.0,False,6,False,6,,Nobby1305,3294822401039750460,11.0,1526.1199951171875,4994.81005859375,23.979999542236328,-15497.099609375,2359.600067138672,627.9000091552734,1798.5000610351562,-145.2999973297119,587.5,0.0,136.0,,-0.02913195975386532,3.001873951540092,-0.2241486492827073,True,8,False,8,255.0,False,
2,1560,41,True,0,2783.713985599469,1200.8800048828125,3309.110107421875,172.11000061035156,-10462.60009765625,20398.900146484375,4649.200134277344,62.89999961853027,5922.2998046875,960.0,0.0,-0.6340163853068881,-0.9332872915026825,-1.4736052800057688,76561198039309853,enpitsu,27.0,1337.6500244140625,3085.77001953125,92.69999694824219,-13133.599853515625,16430.6005859375,2042.5999450683594,-3747.7999877929688,-4024.4000244140625,85.79999923706055,128.0,128.0,False,0.7476203014453269,2.405990222082564,0.012392349007020551,True,13,153.0,False,14,False,,bf81d8692db,games5425898691,24.0,-680.2000122070312,3960.080078125,16.989999771118164,12171.8994140625,9820.599975585938,4.4999998807907104,-0.09999999776482582,-0.29999999329447746,0.0,255.0,128.0,,0.009609233507340076,0.6788902107554058,2.3310575111008372e-05,True,39.0,False,False,16,14,,Why are you geh,76561199037595601,10,-742.219970703125,3087.0,17.010000228881836,5922.9998779296875,21046.10107421875,2.3000000417232513,0.19999999552965164,0.7000000029802322,-1727.5999450683594,255.0,0.0,,0.009595979465231719,1.2492980640380573,-0.00016473956766565085,True,209.0,False,12,False,12,,Nobby1305,3294822401039750460,12.0,-162.3300018310547,4818.72021484375,17.010000228881836,4562.799987792969,-2812.39990234375,2.0999999344348907,1.2999999523162842,1.5999999642372131,40.79999923706055,119.0,131.0,False,0.009622398196540096,-0.5528292613713766,-2.1136554776423052e-05,True,12,False,12,103.0,False,
3,2612,70,False,1,1056.6222279384133,759.1300048828125,4092.280029296875,690.9099731445312,-22479.3994140625,20085.6005859375,-2375.2000427246094,-505.2000045776367,-3331.099853515625,-720.2999877929688,1.0,0.3816208171520885,-2.74773225554534,-0.23737147481598853,76561199037595601,Why are you geh,10.0,996.6199951171875,3910.300048828125,662.4099731445312,-19359.7998046875,12040.899658203125,3034.8001098632812,-613.4000015258789,-3328.5000610351562,-3048.800048828125,128.0,41.0,,-0.22445580321653535,0.38956729103048604,-0.5793950401399199,True,8,129.71159555578734,True,12,4,,3294822401039750460,Nobby1305,11.0,1005.2999877929688,2320.889892578125,17.010000228881836,-794.3000030517578,11400.0,2.3000000417232513,-0.0,-0.0,-1617.5,40.0,13.0,,-0.00994187816614933,1.549495098990407,-1.6186711261561015e-05,True,221.0,False,False,8,8,,enpitsu,76561198039309853,27,3065.7900390625,2939.969970703125,17.059999465942383,5187.80029296875,21111.59912109375,-3.4999999403953552,-0.3999999910593033,-2.8999999165534973,1702.7999877929688,255.0,128.0,False,-0.01678750234321009,1.770804592607921,0.00025557941029765607,True,123.42448160212516,True,10,False,10,,games5425898691,bf81d8692db,24.0,490.8999938964844,4063.669921875,551.4099731445312,2074.1000366210938,16565.2001953125,1114.800033569336,-785.2999877929688,920.0,-790.9999847412109,255.0,53.0,,-0.21578997198912617,2.5786951801762688,1.0193125992126444,True,10,False,12,17.370718253556156,True,
4,4659,144,True,1,4072.18476322985,-1697.3399658203125,2000.3699951171875,208.52999877929688,11140.6005859375,17963.800048828125,5556.500244140625,4646.400146484375,-178.89999389648438,-3791.9000244140625,1.0,-0.17509886496058247,-2.700326494785877,-1.7452441270550005,76561199037595601,Why are you geh,10.0,-1773.9599609375,1769.050048828125,150.4499969482422,-358.49998474121094,22950.30029296875,1467.5,-2622.0001220703125,4824.700012207031,-310.10000228881836,255.0,0.0,,-0.13289283825800496,1.2079981784451275,0.7795830677347152,True,19,142.36314831241492,True,34,6,,3294822401039750460,Nobby1305,11.0,-4074.60009765625,3015.60009765625,223.57000732421875,1144.800033569336,-13252.2998046875,-8507.80029296875,910.8999633789062,-2851.099853515625,582.599983215332,255.0,136.0,False,-0.6183897077612798,-1.6811366554556681,-1.4199172290503745,True,255.0,False,False,24,22,,enpitsu,76561198039309853,27,-1999.219970703125,2625.1201171875,112.37999725341797,10789.599609375,-6222.5,3919.4000244140625,2.800000011920929,-2.8999999165534973,-178.79999160766602,255.0,255.0,False,-0.016412903442246156,-2.514276560764083,0.002043630314471198,True,24.776077544817362,True,8,False,7,,games5425898691,bf81d8692db,24.0,-166.11000061035156,4842.02978515625,17.0,6535.999755859375,4572.5,3.400000035762787,-1.8000000715255737,2.5999999046325684,0.0,255.0,128.0,,-0.009653885810748506,-0.6104511746413731,4.252846696877472e-06,True,30,False,34,55.0,False,
5,5270,157,False,0,1903.229951042677,-2446.070068359375,4035.659912109375,417.29998779296875,14398.499755859375,7223.699951171875,-1973.699951171875,2844.5999145507812,3173.9999389648438,-4222.900085449219,0.0,-0.7564653339995137,1.6982633285545063,1.155756193819528,76561198039309853,enpitsu,27.0,-2530.6201171875,3989.889892578125,296.989990234375,-2062.4000549316406,14977.099609375,1422.5,-1793.0000305175781,3929.1000366210938,3405.2999877929688,128.0,0.0,False,-0.7114909152460763,1.9556138841845574,0.7497172718523729,True,1,131.0,False,2,False,,bf81d8692db,games5425898691,24.0,-3901.909912109375,151.27999877929688,27.559999465942383,-1561.4999389648438,11476.099853515625,319.20000076293945,-106.80000305175781,624.3999862670898,-11.699999570846558,255.0,128.0,,-0.017931904629526506,1.721876759590039,0.25461199443945315,True,255.0,False,False,6,6,,Why are you geh,76561199037595601,10,-853.3099975585938,5081.3798828125,33.11000061035156,5060.899963378906,2512.5999450683594,153.50000381469727,1111.2999725341797,2089.7999572753906,2527.2999572753906,255.0,236.0,,-0.04524388939416854,0.571462684428484,0.5250148813933916,True,255.0,False,8,False,6,,Nobby1305,3294822401039750460,11.0,-188.3300018310547,5154.35986328125,17.0,7141.099853515625,3054.1000366210938,3.3000001311302185,-0.5999999865889549,0.3999999910593033,0.0,128.0,128.0,,0.009594302199001342,-2.737463975563092,-3.349974097369807e-05,True,6,False,6,221.0,False,
6,5460,164,False,1,2993.994152288073,2077.85009765625,2389.139892578125,93.26000213623047,-8685.499877929688,15242.2998046875,28.299999237060547,-5462.8997802734375,-2147.5,-1242.5,1.0,-0.6216028305959028,-0.38924888937994295,-1.25618539221975,3294822401039750460,Nobby1305,11.0,2218.449951171875,2162.469970703125,48.970001220703125,-13110.0,18578.599853515625,3458.2000732421875,-431.5999984741211,-288.50000381469727,-367.09999084472656,255.0,164.0,,-0.022547165878201148,0.991274656503118,-0.0001880567418148627,True,8,53.3569633832542,True,9,False,,76561199037595601,Why are you geh,10.0,368.3500061035156,467.6600036621094,17.010000228881836,-10958.599853515625,8041.500244140625,2.3000000417232513,-0.19999999552965164,-0.0,2233.800048828125,255.0,255.0,,-0.009558579411265047,0.5651209184667365,-2.8129973240137265e-05,True,255.0,False,False,10,8,,enpitsu,76561198039309853,27,1903.5999755859375,2932.06005859375,22.010000228881836,-5901.5997314453125,-17315.10009765625,3001.400146484375,5.5000001192092896,-0.29999999329447746,1895.0999450683594,128.0,255.0,False,-0.016893659182956128,-1.3085708955174171,7.321328244444239e-05,True,217.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,-686.260009765625,2941.25,17.010000228881836,-11772.900390625,16555.699462890625,2.3000000417232513,-0.29999999329447746,0.5999999865889549,-1891.9999694824219,255.0,0.0,,-0.009600545862693741,1.014607999697305,-8.371590981441285e-05,True,8,False,8,162.0,False,
7,7021,221,True,1,3607.6105250038236,-2438.760009765625,3763.68994140625,132.9499969482422,22188.00048828125,15464.7998046875,3227.2000122070312,2645.4998779296875,-292.60000228881836,-5377.19970703125,1.0,0.8561443197373045,0.6187482863284082,-1.370539561287419,76561199037595601,Why are you geh,10.0,-2558.860107421875,3602.77001953125,96.29000091552734,4189.4000244140625,19314.000244140625,2679.2001342773438,-2620.1998901367188,3512.60009765625,-1670.0999450683594,255.0,0.0,,-0.09635974223592757,1.504412495351715,0.04298375220613218,True,5,36.0,False,6,False,,3294822401039750460,Nobby1305,11.0,3850.0,-3749.320068359375,20.040000915527344,15108.599853515625,13939.7998046875,1227.0999908447266,-389.00001525878906,-3546.4999389648438,2154.4000244140625,255.0,251.0,,0.05882253072716916,2.331725819789236,-0.07420983870345396,True,255.0,False,False,20,20,,enpitsu,76561198039309853,27,-2353.14990234375,3506.159912109375,17.059999465942383,3844.5001220703125,22676.39892578125,-3.4999999403953552,-0.9000000357627869,-6.899999976158142,1478.699951171875,255.0,255.0,,-0.01677796151700614,1.6888652447349168,0.00016249522010049859,True,2.0,False,16,False,14,,games5425898691,bf81d8692db,24.0,1185.81005859375,4033.760009765625,17.0,1273.6000061035156,22841.10107421875,3.4999999403953552,-0.0,-0.5000000074505806,1643.3000183105469,255.0,255.0,,-0.009599001945863607,1.5831857848879767,0.00016179505852563706,True,4,False,4,177.0,False,
8,8082,251,False,1,3794.067155944413,2860.139892578125,1893.9100341796875,110.54000091552734,-18071.700439453125,22013.89892578125,5073.900146484375,1461.7999267578125,-2250.399932861328,5366.400146484375,1.0,0.4919189491070881,0.6456499939465977,2.614153916064633,76561199037595601,Why are you geh,10.0,2945.7900390625,1710.1199951171875,65.7300033569336,-594.5000076293945,17683.699951171875,3186.7001342773438,-1844.7000122070312,1427.5999450683594,-2916.199951171875,255.0,8.0,,-0.04832112330742938,1.4138217927460666,0.011456329486788186,True,17,164.9315181957778,True,18,False,,3294822401039750460,Nobby1305,11.0,182.9499969482422,908.6699829101562,16.309999465942383,-29.500000476837158,-19141.8994140625,121.80000305175781,16.200000047683716,-49.29999828338623,-166.10000610351562,255.0,128.0,,-0.008398845800266118,-1.5479672349115108,-0.003491207073711584,True,31.0,False,False,12,10,,enpitsu,76561198039309853,27,2893.43994140625,2199.239990234375,69.9800033569336,-11435.400390625,-14079.100341796875,2955.0,2237.7999877929688,-4147.5,-1017.6000213623047,255.0,0.0,False,-0.12485034882598263,-1.1578873179741886,0.03546134295763729,True,157.0,False,12,False,11,,games5425898691,bf81d8692db,24.0,3991.010009765625,984.22998046875,73.33999633789062,-3759.89990234375,-16861.500244140625,-3122.9000854492188,245.6999969482422,2189.499969482422,-951.5000152587891,255.0,22.0,,-0.19997130312901887,-1.3400947023034107,0.6867301289872227,True,8,False,10,170.0,False,
9,8206,255,True,0,3165.285703947631,1354.68994140625,2914.3701171875,164.3000030517578,-10410.400390625,19096.800537109375,697.3999786376953,4532.0001220703125,2487.2000122070312,2544.199981689453,0.0,0.12996639020047188,0.4656860936432555,-2.4177602538159815,76561198039309853,enpitsu,27.0,1471.5799560546875,2863.330078125,73.75,814.0000152587891,17097.7001953125,1597.7999877929688,-2653.0999755859375,-4395.10009765625,739.0000152587891,128.0,255.0,False,0.14424693766387678,1.9089870486676384,-0.10750067190856712,True,13,124.0,False,14,False,,bf81d8692db,games5425898691,24.0,782.9099731445312,2990.35009765625,827.239990234375,710.4000091552734,13532.19970703125,-2469.7999572753906,1300.0999450683594,687.6999664306641,-1767.7000427246094,255.0,128.0,,-0.565261119396577,0.07915177734863164,0.37287344774256953,True,8.0,False,False,12,8,,Why are you geh,76561199037595601,10,-791.9600219726562,800.47998046875,17.010000228881836,5654.5001220703125,21383.60107421875,2.0999999344348907,0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,False,0.009596487052052254,1.3122750531278078,-3.950706372116311e-05,True,115.0,False,20,False,20,,Nobby1305,3294822401039750460,11.0,515.1500244140625,5135.740234375,17.0,4056.4999389648438,-4120.299987792969,3.400000035762787,3.0000001192092896,1.5999999642372131,0.0,0.0,128.0,False,0.00972098910978493,-0.7931470539992007,-4.098122026947277e-05,True,10,False,12,61.0,False,
