,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,1398,44,True,1,1514.4237903037879,1388.5999755859375,3707.929931640625,140.8300018310547,-9488.800048828125,22207.39990234375,4529.700012207031,711.5000152587891,-520.2999877929688,5934.7998046875,1.0,-0.21916473706093736,2.954649581071931,0.40904666675281315,76561198039309853,enpitsu,27.0,1452.780029296875,3450.719970703125,92.0,4691.7999267578125,18348.299560546875,2595.8999633789062,-0.0,-0.0,115.9000015258789,128.0,128.0,,-0.016891199651641455,1.7777812134117705,-0.0002892563935354319,True,164.0,False,12,8,False,,bf81d8692db,games5425898691,21.0,-179.77000427246094,5978.18994140625,222.60000610351562,-11677.80029296875,-195.6999969482422,-874.0000152587891,-372.2999954223633,-2233.5000610351562,489.1999816894531,255.0,255.0,,-0.1009807059520073,-0.00882733494065077,-1.4337537412750188,True,37.0,False,26,False,22,,asabuld,2533274848255186,9,805.8400268554688,4672.68994140625,71.29000091552734,3586.199951171875,-11383.499755859375,4014.2001342773438,-1140.5000305175781,-490.29998779296875,600.9999847412109,254.0,128.0,,0.05793248200467539,-2.013244111613565,-0.002706240962512177,True,138.25013324522203,True,20,14,6,,Balsamic Vinegar,76561198985597532,14.0,1744.6300048828125,3750.72998046875,78.56999969482422,-17988.599853515625,-3580.7000732421875,2936.400146484375,-2434.7999572753906,-4544.599914550781,198.1999969482422,255.0,0.0,True,-0.12206747158565388,-0.6303705963294887,0.19153732629058712,True,0.0,False,22,15,6,
1,1985,56,False,0,4047.3050679066,-1980.9300537109375,1240.8199462890625,179.25999450683594,11130.2001953125,18244.69970703125,6436.400146484375,1368.3000183105469,5835.7000732421875,-267.1999931335449,0.0,-0.025624993179228398,1.933744951877036,1.8922276465273506,2533274848255186,asabuld,9.0,-2010.719970703125,1096.2900390625,55.119998931884766,2208.000030517578,14161.199951171875,3655.5999755859375,-683.6000061035156,107.5,-116.19999885559082,254.0,75.0,,0.033102172870294724,1.408986143780275,3.351808997381627e-05,True,79.21232691631522,True,10,8,False,,76561198985597532,Balsamic Vinegar,14.0,-3606.139892578125,2134.110107421875,17.010000228881836,5680.7000732421875,16821.700439453125,2.199999988079071,0.0,0.7999999821186066,-1662.7999877929688,255.0,0.0,False,0.009582104188694597,1.2099494363688346,-0.00018902760688310134,True,29.0,False,8,False,8,,enpitsu,76561198039309853,26,-2960.530029296875,4204.02001953125,17.049999237060547,17302.099609375,12443.900146484375,2.5,1.4000000059604645,1.0999999940395355,-876.8000030517578,255.0,128.0,,0.01676151751416248,0.5573657547780437,0.0002339287425556824,True,255.0,False,8,6,False,,games5425898691,bf81d8692db,21.0,-4078.97998046875,1378.260009765625,494.94000244140625,2.199999988079071,5559.0997314453125,3819.2999267578125,-2417.5999450683594,-0.19999999552965164,0.3999999910593033,255.0,0.0,,-0.6367713581637388,1.5825885578138623,1.5637719170340503,True,0.0,False,6,4,False,
2,3514,112,True,0,2754.982559340958,-957.3200073242188,2385.699951171875,859.5800170898438,5253.2000732421875,22740.400390625,-984.7000122070312,3453.2998657226562,2632.9000854492188,-1056.9999694824219,0.0,-0.3123986521925887,-1.136826735631996,-2.334870690913969,76561198985597532,Balsamic Vinegar,14.0,-1061.300048828125,2222.780029296875,775.6699829101562,-4132.900085449219,22569.7998046875,1587.7999877929688,2994.5999145507812,4320.10009765625,1618.0000305175781,255.0,0.0,True,-0.47185581047738645,0.8083881646875521,2.1333423257593904,True,9.693642846999627,True,4,False,False,,2533274848255186,asabuld,9.0,-3392.89990234375,824.9099731445312,17.0,6452.1002197265625,11600.6005859375,3.6000001430511475,0.5999999865889549,0.9000000357627869,-2147.5999450683594,254.0,0.0,False,0.009575373261154062,1.0135701344638781,-0.00012037629406997132,True,255.0,False,30,4,26,,enpitsu,76561198039309853,26,-262.9200134277344,5262.35986328125,17.040000915527344,-204.69999313354492,-310.79999923706055,3.8999998569488525,-0.7000000029802322,0.7999999821186066,0.0,255.0,128.0,False,0.01681148150149654,-2.1532195715129734,1.877711026787031e-05,True,87.0,False,20,16,False,,games5425898691,bf81d8692db,20.0,978.0999755859375,4310.4599609375,17.0,-11301.800537109375,11283.900146484375,3.4999999403953552,-0.9000000357627869,0.7999999821186066,1401.9000244140625,255.0,255.0,,0.00959107186577146,2.371622755528778,0.00018245241642006387,True,218.0,False,24,20,False,
3,4184,127,True,1,6435.104548878528,-1891.719970703125,-659.9299926757812,474.2900085449219,7571.300048828125,23663.20068359375,2956.6000366210938,852.9000091552734,-646.6000366210938,-5903.699951171875,1.0,-0.5716595395306062,-3.0798226094357504,-0.5340793018841702,76561198039309853,enpitsu,26.0,-1900.25,-837.510009765625,364.7200012207031,-4203.0999755859375,16419.599609375,2762.6998901367188,-2458.6000061035156,-2390.8999633789062,-576.8000030517578,255.0,0.0,,0.7092951970291898,0.6545427004338396,-0.5722235055788184,True,155.0,False,6,5,False,,bf81d8692db,games5425898691,20.0,-2431.02001953125,3818.4599609375,17.0,13901.600341796875,-315.3000068664551,3.6000001430511475,0.5999999865889549,-0.0,-2151.199951171875,255.0,0.0,,-0.009569975611698185,-3.0584602065304463,-7.944823276160742e-05,True,204.0,False,4,False,4,,asabuld,2533274848255186,9,-1950.6600341796875,-545.8300170898438,200.9600067138672,16190.699462890625,-8261.699829101562,2294.7999572753906,1536.3999938964844,-3839.5999145507812,-2666.9000244140625,254.0,13.0,,0.48561762080580945,-1.466699858246091,0.5555696188447397,True,245.4462105484419,True,12,9,False,,Balsamic Vinegar,76561198985597532,13.0,-1758.3399658203125,-637.7999877929688,292.7699890136719,-14788.00048828125,-16651.700439453125,5747.19970703125,-328.10001373291016,581.3999938964844,-239.89999771118164,255.0,,,0.5200452583138597,-0.5390189818487574,-0.15840077539251024,True,114.4462105484419,True,10,8,4,
4,5718,174,False,1,2004.4549490847023,-697.6799926757812,3924.260009765625,107.73999786376953,1200.199966430664,14615.6005859375,3705.0,-872.3000335693359,1685.3999328613281,769.5999908447266,1.0,-0.33779001013882054,3.1202410699060246,0.12380716461622403,76561198039309853,enpitsu,26.0,-599.6199951171875,3778.72998046875,68.83999633789062,5642.9998779296875,10673.299560546875,2548.800048828125,11.499999761581421,32.799999713897705,3443.800048828125,128.0,128.0,False,-0.016179598254033575,1.6327211229478067,0.002376685806908758,True,21.0,False,20,17,False,,bf81d8692db,games5425898691,20.0,-1998.1600341796875,2393.719970703125,17.0,16367.60009765625,9431.199951171875,0.9000000357627869,0.3999999910593033,-0.0,0.09999999776482582,255.0,128.0,,-0.009612534313314722,2.618803288258875,-4.7639050545884273e-05,True,76.29026208641714,True,16,False,12,,asabuld,2533274848255186,9,-280.32000732421875,3883.9599609375,17.010000228881836,8785.10009765625,10243.599853515625,2.3000000417232513,-0.5000000074505806,-0.7999999821186066,-1295.2000427246094,254.0,0.0,False,-0.009559865659495126,2.248911266403275,-0.0004429664408916779,True,194.0,False,24,16,8,,Balsamic Vinegar,76561198985597532,14.0,-945.0700073242188,3899.360107421875,71.11000061035156,20857.900390625,9179.000244140625,3098.2000732421875,-128.00000190734863,2307.7999877929688,-2789.5001220703125,255.0,104.0,False,-0.03922233909747327,2.9550998462381113,0.001430245931260139,True,0.0,False,18,13,False,
5,5720,174,True,1,1809.0565204524175,-575.52001953125,4087.7099609375,157.52000427246094,11521.700439453125,25776.0009765625,6958.499755859375,-571.8999862670898,1464.1999816894531,-45.79999923706055,1.0,-0.39578434307445537,3.092608196166408,0.053191823928497445,76561198039309853,enpitsu,26.0,-545.7999877929688,3852.679931640625,85.04000091552734,5835.8001708984375,9508.400268554688,1872.8999328613281,344.1999816894531,1665.2000427246094,-5230.4998779296875,,,,0.012564821037351919,1.7798551778313165,0.28681302144553744,True,21.0,False,20,17,False,,bf81d8692db,games5425898691,20.0,-1844.1600341796875,2482.43994140625,17.0,17154.100341796875,9885.2001953125,0.9000000357627869,0.3999999910593033,-0.0,0.0,255.0,,,-0.009612534313314722,2.618803288258875,-4.7639050545884273e-05,True,182.70382806306245,True,16,False,12,,asabuld,2533274848255186,9,-211.58999633789062,3958.7900390625,17.010000228881836,9572.7001953125,9635.499877929688,2.3000000417232513,1.8000000715255737,1.899999976158142,-1950.8000183105469,255.0,0.0,,-0.009578410929588596,2.3788011382177374,-0.00030304072305567704,True,194.0,False,24,16,8,,Balsamic Vinegar,76561198985597532,14.0,-774.1900024414062,4003.56005859375,106.37999725341797,12947.7001953125,10512.5,3326.199951171875,-1822.5999450683594,3143.3999633789062,3081.4999389648438,255.0,142.0,,-0.1459863727054288,3.0908768713622337,-0.07736358722753846,True,,False,18,13,False,
6,6682,199,True,0,2936.7183327978887,1408.3800048828125,3319.52001953125,245.6199951171875,-9662.39990234375,15790.899658203125,2239.7999572753906,-2862.6998901367188,4552.0001220703125,-1691.6999816894531,0.0,-0.8722591484322467,2.048230200446787,-2.558842907041884,2533274848255186,asabuld,9.0,1443.3299560546875,3133.5400390625,170.89999389648438,-6783.4002685546875,6116.6998291015625,1272.7999877929688,2720.4998779296875,-4732.200012207031,674.4999694824219,254.0,255.0,False,-0.0732562139996974,2.016844754369278,-1.5296066653822022,True,211.12632266936762,True,12,7,False,,76561198985597532,Balsamic Vinegar,14.0,1054.02001953125,4617.7099609375,401.04998779296875,-13674.200439453125,-3323.0999755859375,-4189.2999267578125,-394.39998626708984,-305.5999946594238,-65.9000015258789,255.0,132.0,False,0.2082748953544878,-3.132185140420553,-0.6984153775574459,True,4.0,False,18,4,12,,enpitsu,76561198039309853,27,2167.39990234375,4786.02978515625,47.290000915527344,475.40000915527344,-1275.2999877929688,544.3000030517578,845.9999847412109,1615.5999755859375,855.9999847412109,255.0,0.0,False,-8.932236886257643e-06,-2.0124390889087476,2.7388190524972984,True,246.0,False,8,6,False,,games5425898691,bf81d8692db,21.0,3105.429931640625,4831.83984375,83.48999786376953,-8435.499877929688,-3743.900146484375,-9404.500122070312,-3378.800048828125,3852.2000122070312,-1950.5000305175781,255.0,0.0,,0.7197863316361214,-2.7128843444481823,-0.26988339024392244,True,,False,12,10,False,
7,7265,211,False,1,6438.5607441259845,523.9099731445312,-1287.800048828125,102.9800033569336,-2693.3999633789062,30869.49951171875,168.50000381469727,-3051.7999267578125,-140.20000457763672,4276.300048828125,1.0,-0.19526160065887463,2.446991986736806,0.5269980733945703,bf81d8692db,games5425898691,20.0,510.45001220703125,-1566.1400146484375,19.440000534057617,-4081.4999389648438,22438.40087890625,2951.199951171875,0.29999999329447746,-1.5000000596046448,-1468.699951171875,255.0,0.0,,-0.009594482663208177,1.4195594170440133,-0.00019890185360040558,True,149.0,False,7,4,False,,76561198039309853,enpitsu,26.0,-449.54998779296875,-4759.89990234375,17.049999237060547,-2611.199951171875,9895.0,3.3000001311302185,0.9000000357627869,-4.099999964237213,-1188.7999725341797,255.0,128.0,False,-0.016679069952143594,1.2929389796047017,-0.0002793381117504773,True,75.0,False,2,False,2,,asabuld,2533274848255186,9,3255.699951171875,688.3800048828125,17.010000228881836,-2514.7999572753906,17718.299560546875,2.0999999344348907,-0.0,0.5000000074505806,-1.7000000178813934,251.0,128.0,False,-0.009601654610339252,1.4300663152373274,-4.220723188095121e-05,False,0.0,False,8,6,False,,Balsamic Vinegar,76561198985597532,14.0,-1768.5999755859375,1206.510009765625,17.0,-255.10000228881836,16615.30029296875,3.3000001311302185,-0.0,-0.0,174.40000534057617,255.0,108.0,False,-0.009596232332261864,1.5270739265484825,-0.0001717454505784988,True,181.0,False,6,6,False,
8,8015,239,False,0,2725.022940613191,-899.989990234375,2414.97998046875,305.9800109863281,12685.999755859375,26763.40087890625,-157.89999961853027,-3173.2000732421875,679.0000152587891,-5046.700134277344,0.0,0.6709284274507732,2.1559488453349176,1.2463977148899321,76561198985597532,Balsamic Vinegar,14.0,-933.2100219726562,2206.570068359375,192.02999877929688,3934.1000366210938,14278.599853515625,3035.10009765625,143.99999618530273,4985.199890136719,2318.6000061035156,255.0,1.0,False,-0.29448418447160524,1.3384751622475395,0.8968912375197504,True,172.2651180451916,True,16,11,4,,2533274848255186,asabuld,9.0,-1540.6099853515625,2675.7099609375,849.6099853515625,12684.200439453125,12789.69970703125,-6280.2001953125,-247.29999542236328,819.4999694824219,-116.49999618530273,254.0,128.0,False,-0.12600421189841254,0.35385389243049015,-0.14296410258239867,True,0.0,False,6,False,6,,enpitsu,76561198039309853,26,-187.14999389648438,3737.06005859375,29.690000534057617,-1926.199951171875,-16947.7001953125,3110.4998779296875,0.9000000357627869,12.899999618530273,710.2999877929688,128.0,128.0,False,0.01681311966089511,-1.6253843347365056,-0.0005964069207667926,True,211.2651180451916,True,15,14,False,,games5425898691,bf81d8692db,21.0,-1561.4100341796875,4917.43994140625,16.959999084472656,18029.000244140625,490.9000015258789,11.799999475479126,28.399999141693115,5.899999737739563,221.29999160766602,255.0,128.0,,0.009285639121683033,0.05083382902834848,-0.001625761563297871,True,255.0,False,12,8,False,
9,9138,280,False,0,3044.686925362033,-2851.77001953125,2806.530029296875,1694.989990234375,17509.49951171875,13159.49951171875,-2489.1000366210938,-1475.8999633789062,1677.7000427246094,-5568.3001708984375,0.0,-0.47321068802933425,2.1166056156955326,-2.0739104280467644,76561198985597532,Balsamic Vinegar,14.0,-3083.4599609375,2635.320068359375,1719.6199951171875,11758.399658203125,19546.500244140625,2944.5001220703125,-5484.1998291015625,268.700008392334,-317.09999084472656,255.0,128.0,False,-0.3475748439775493,1.046599231409783,0.08795596096524592,True,140.4617892157647,True,28,23,4,,2533274848255186,asabuld,9.0,182.16000366210938,3201.2900390625,17.010000228881836,2765.0,6670.30029296875,2.3999999463558197,0.09999999776482582,0.0,2453.3999633789062,255.0,255.0,,0.009523708767122791,1.1873698881172077,1.671063674835351e-05,True,145.0,False,26,False,26,,enpitsu,76561198039309853,26,234.60000610351562,5842.22998046875,51.97999954223633,-2261.999969482422,-5350.9002685546875,-2219.199981689453,-2749.7000122070312,548.3000183105469,-2181.3999938964844,128.0,128.0,,0.34103824411868033,-1.9156439187043508,-0.12840863705404962,True,92.0,False,24,24,False,,games5425898691,bf81d8692db,21.0,-1940.300048828125,5103.0400390625,274.1700134277344,6427.8997802734375,-16.00000023841858,5016.199951171875,-34.30000066757202,313.29999923706055,-17.799999713897705,255.0,123.0,,-0.6884769443686536,0.011652186831449909,1.5654914513008318,True,255.0,False,24,18,False,
