,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,960,28.0,True,0,3583.4941171048954,1775.18994140625,2751.239990234375,103.08999633789062,-7442.7001953125,15461.400146484375,4630.899963378906,3851.099853515625,-3210.5999755859375,3295.4000854492188,0.0,-0.05426561767015982,-0.3696260081354486,-1.1783079390060722,babb6fd42fb,SaBR_Vain,11.0,1791.1300048828125,2587.719970703125,16.25,-2767.2000122070312,11055.0,-121.30000114440918,66.90000057220459,-102.20000267028809,-2518.300018310547,128.0,74.0,False,0.015091658801754969,1.7721971763786688,0.01806609484359747,True,214.0,False,4,8,10,,76561198333055279,Bandit,10.0,,,,,,,,,,,,,,,,True,,,,,,,enpitsu,76561198039309853,27,1210.530029296875,3412.389892578125,49.52000045776367,-3737.39990234375,6016.199951171875,3663.2000732421875,-438.4000015258789,-140.50000190734863,402.2999954223633,128.0,128.0,False,0.027553301554571096,1.8708227411428973,-0.001622739494572393,True,119.72251183499573,True,12,False,6,,games5425898691,bf81d8692db,20.0,2003.260009765625,3365.090087890625,17.010000228881836,2175.500030517578,780.1000213623047,2.5999999046325684,-0.7999999821186066,0.09999999776482582,1386.0000610351562,255.0,255.0,,0.009481488293313937,0.17868469073506324,0.00015064248431004388,True,6,41.0,False,6,False,
1,3783,122.0,False,1,3454.696851843405,3106.1201171875,2484.760009765625,208.5500030517578,-21829.29931640625,17435.799560546875,6094.69970703125,-778.7000274658203,4524.89990234375,2834.2001342773438,1.0,-0.3083596499177785,2.0015381422884695,-0.595302157168694,bf81d8692db,games5425898691,20.0,3305.64990234375,2330.1201171875,95.44999694824219,-17852.5,12797.7001953125,2847.9000854492188,3632.39990234375,-2628.2998657226562,1535.3999328613281,255.0,255.0,,0.12604511716764386,0.7086106122167237,-0.07176945134053282,True,113.0,False,4,29,34,,76561198039309853,enpitsu,27.0,3395.169921875,2524.68994140625,17.06999969482422,-3223.900146484375,7192.39990234375,1.4000000059604645,-0.5000000074505806,-1.1999999731779099,2280.7000732421875,128.0,128.0,False,-0.01678816964108626,1.1244046139749706,3.95887183271049e-05,True,43.0,False,30,28,False,,SaBR_Vain,babb6fd42fb,11,-1424.0,4390.47998046875,17.059999465942383,9115.499877929688,10616.199951171875,2.3999999463558197,0.9000000357627869,0.7999999821186066,-2067.7000427246094,255.0,0.0,False,-0.01676499457449442,2.3268071354371895,-0.00013938691989895524,True,163.0,False,18,False,14,,Bandit,76561198333055279,9.0,3024.7900390625,4167.41015625,17.010000228881836,-14481.99951171875,13242.2998046875,2.7000001072883606,-0.9000000357627869,0.7999999821186066,1335.2999877929688,191.0,255.0,,-0.009590121452708161,0.7250119460659443,0.00019969920034940798,True,32,20.0,False,22,6,
2,4916,163.0,False,1,4789.166728686874,-2460.9599609375,1724.31005859375,327.6199951171875,13405.30029296875,17668.299560546875,2910.2999877929688,2168.0999755859375,-1279.4999694824219,5446.199951171875,1.0,0.844506236414987,1.2963222526705824,-0.05865565338918717,bf81d8692db,games5425898691,20.0,-2541.719970703125,1636.3399658203125,209.60000610351562,12310.999755859375,10603.399658203125,1872.1000671386719,-3771.7001342773438,3992.0001220703125,295.0,255.0,215.0,,-0.1846354670732669,2.8096362986546786,-0.04825958816940559,True,27.0,False,4,43,48,,76561198039309853,enpitsu,27.0,-88.2300033569336,-362.1600036621094,17.059999465942383,4380.10009765625,17144.89990234375,1.899999976158142,-0.09999999776482582,-0.29999999329447746,-0.09999999776482582,255.0,128.0,False,-0.016774577750062362,1.8209467895589213,2.866300196956094e-05,True,255.0,False,46,44,False,,SaBR_Vain,babb6fd42fb,11,-3393.070068359375,4437.2099609375,35.369998931884766,4567.9998779296875,16600.400390625,2950.7000732421875,2275.7000732421875,4370.899963378906,-2442.4000549316406,227.0,0.0,True,0.15038538716590558,1.95975554798758,0.34027557312486467,True,158.0,False,32,4,26,,Bandit,76561198333055279,10.0,-334.69000244140625,5673.5498046875,29.639999389648438,1887.7000427246094,-269.3000030517578,-10.800000429153442,-3.1999999284744263,-6.299999952316284,214.79999542236328,225.0,0.0,False,-0.03348963034101475,-2.4899313805135708,0.03140629833807976,True,46,224.0,False,34,8,
3,5152,172.0,False,1,7454.865285087828,-2713.590087890625,-1382.719970703125,127.68000030517578,9917.39990234375,24823.60107421875,9649.000244140625,97.39999771118164,-2560.2999877929688,-123.80000114440918,1.0,0.5470753378468544,-1.7581471406030225,-0.45876494121296835,bf81d8692db,games5425898691,20.0,-2809.179931640625,-1578.1099853515625,55.25,-1492.2999572753906,17563.800048828125,1362.4000549316406,4003.3999633789062,-2668.5000610351562,-2664.7000122070312,255.0,128.0,,0.008923971806360323,1.6228541163541903,-0.025557274310815514,True,115.0,False,4,47,52,,76561198039309853,enpitsu,27.0,-1192.18994140625,773.1099853515625,48.5,-84.39999580383301,2361.4999389648438,-2534.9000549316406,513.8000106811523,-1290.5000305175781,-352.90000915527344,255.0,0.0,False,-0.1684619875934668,2.1916670586261953,0.38540734953127925,True,255.0,False,50,48,False,,SaBR_Vain,babb6fd42fb,11,-2191.77001953125,1271.760009765625,17.049999237060547,-13386.400146484375,3315.7998657226562,3.700000047683716,-0.29999999329447746,0.09999999776482582,-2221.199951171875,255.0,0.0,False,-0.01675804562802751,0.30578692880991193,-3.32136940844871e-05,True,75.0,False,34,4,28,,Bandit,76561198333055279,9.0,-3320.719970703125,3459.389892578125,17.010000228881836,-2865.0,18980.0,2.800000011920929,0.09999999776482582,-0.5999999865889549,-1846.7999267578125,231.0,0.0,False,-0.009614276018384112,1.4853373691878087,-1.3020898639327251e-06,True,50,0.0,False,38,8,
4,5329,178.0,True,1,4884.947265708307,-33.810001373291016,344.3599853515625,114.72000122070312,-652.6999664306641,26647.5,8412.7001953125,4149.599914550781,-1805.7000732421875,3428.0999755859375,1.0,0.6944280316023647,-0.42022925234789477,-2.516738157780682,76561198039309853,enpitsu,28.0,-37.27000045776367,125.91000366210938,54.150001525878906,-609.5999908447266,18281.500244140625,3163.900146484375,-725.8999633789062,-37.00000047683716,119.89999771118164,255.0,128.0,False,-0.041015993836134856,1.5160132617798823,-0.00017382747669362534,True,156.0,False,False,49,52,,bf81d8692db,games5425898691,20.0,761.1900024414062,-676.9400024414062,17.010000228881836,-17250.799560546875,-8346.599731445312,2.800000011920929,-0.29999999329447746,-0.0,-1983.800048828125,255.0,0.0,,-0.00960253745787315,-0.37785117702485904,-3.689745028865049e-05,True,35.0,False,52,48,4,,SaBR_Vain,babb6fd42fb,11,223.60000610351562,482.1499938964844,114.91000366210938,-5168.900146484375,-1718.699951171875,-164.3000030517578,1182.5,-5330.7000732421875,659.5999908447266,255.0,51.0,,-0.5090209391677074,2.5098677339913436,-2.996781019749523,True,6.0,False,38,4,31,,Bandit,76561198333055279,10.0,182.57000732421875,5480.830078125,22.030000686645508,-1062.6000213623047,-4028.900146484375,-159.3000030517578,0.9000000357627869,-0.09999999776482582,-0.19999999552965164,201.0,128.0,False,-0.04762551871165812,-1.312010516419784,-0.010084587932044116,True,52,,False,38,10,
5,6152,199.0,True,0,1843.1125108902395,-220.74000549316406,3425.0400390625,393.8299865722656,453.1999969482422,13805.0,1234.800033569336,-250.20000457763672,-434.3000030517578,-471.1000061035156,0.0,0.28714509467358573,-0.8071568194135085,2.214675403774003,76561198333055279,Bandit,10.0,-202.9600067138672,3321.070068359375,282.6600036621094,4913.399963378906,10027.5,962.7999877929688,5235.4998779296875,351.6999816894531,1647.7000427246094,191.0,255.0,True,-1.1783504957858477,0.6176139373157395,1.0601610100152261,True,42.0,False,8,8,14,,babb6fd42fb,SaBR_Vain,11.0,2909.080078125,3872.419921875,17.059999465942383,8810.2001953125,12648.499755859375,2.3000000417232513,1.4000000059604645,2.199999988079071,-1632.5999450683594,255.0,0.0,,0.016765148157475252,0.9472414417531807,-0.0003612003948269608,True,255.0,False,10,10,False,,enpitsu,76561198039309853,27,56.65999984741211,3532.340087890625,168.00999450683594,-8781.099853515625,-14096.700439453125,2804.4000244140625,3038.0999755859375,-3591.7999267578125,-1126.8000030517578,255.0,0.0,False,0.12412135412718601,-1.779185441538196,0.0329987687505344,True,20.0,False,10,False,7,,games5425898691,bf81d8692db,20.0,-83.83999633789062,3765.6298828125,132.82000732421875,-1950.5000305175781,-17640.999755859375,2601.7999267578125,-1646.7999267578125,420.49999237060547,-120.10000228881836,255.0,135.0,,-0.5055201490132928,-1.8621313228587075,0.020835543627690894,True,6,10.785703013020182,True,4,False,
6,7822,250.0,False,0,4212.077830358662,-3507.429931640625,1835.1500244140625,391.3299865722656,10914.69970703125,12578.599853515625,6337.80029296875,3418.5000610351562,-1387.7999877929688,-4731.499938964844,0.0,1.1070191651905228,1.0721796841088977,-2.0276189683198114,babb6fd42fb,SaBR_Vain,11.0,-3629.7099609375,1800.3599853515625,294.1300048828125,-1177.6000213623047,19555.999755859375,919.1999816894531,799.1999816894531,-4949.4000244140625,-444.1999816894531,255.0,36.0,,-0.33949765107676916,1.5471284009679984,-0.13793550174624358,True,196.0,False,False,10,20,,76561198333055279,Bandit,10.0,2032.6400146484375,-1299.18994140625,22.950000762939453,21799.69970703125,79.0999984741211,-2938.2000732421875,-3566.199951171875,1444.6000671386719,-284.7999954223633,171.0,128.0,False,0.03876744626204584,-0.38658980673565563,0.27519457617860066,True,20.0,False,16,10,6,,enpitsu,76561198039309853,27,-3464.02001953125,1987.199951171875,255.0500030517578,-10747.19970703125,2520.500030517578,-153.90000343322754,3403.699951171875,-2327.100067138672,-3639.8001098632812,255.0,255.0,,-0.08056203015699102,2.1496599766619227,-2.075519131734703,True,0.0,False,20,False,19,,games5425898691,bf81d8692db,20.0,-1260.4100341796875,2033.5699462890625,16.989999771118164,-13113.299560546875,16821.300048828125,5.099999904632568,-0.5999999865889549,0.5999999865889549,231.39999389648438,255.0,128.0,,0.009586433457671724,2.25900390482245,-0.0001549033090392646,True,8,29.0,False,8,False,
7,8082,260.0,True,0,2239.8690445089096,-225.88999938964844,3002.719970703125,422.9700012207031,232.00000762939453,26961.69921875,-6898.800048828125,-3866.6000366210938,32.89999961853027,4587.799987792969,0.0,0.5817335209134843,-0.37011319687367894,2.2023026056039527,babb6fd42fb,SaBR_Vain,11.0,-244.8699951171875,2800.860107421875,504.5799865722656,3684.5999145507812,18626.300048828125,3423.5000610351562,-2707.0001220703125,3947.9000854492188,-2708.3999633789062,255.0,0.0,False,0.08821935101321265,1.4596185428265078,0.6166056121206818,True,94.0,False,False,15,24,,76561198333055279,Bandit,10.0,1082.52001953125,2944.800048828125,17.0,-11377.900390625,-19223.199462890625,4.000000059604645,0.0,-0.29999999329447746,-1603.2000732421875,128.0,0.0,False,0.009625681757832632,-2.1454309411787675,-0.00016331014746492626,True,39.0,False,18,10,6,,enpitsu,76561198039309853,27,-621.77001953125,3171.679931640625,17.059999465942383,1218.1999969482422,-11203.800048828125,2.8999999165534973,-0.19999999552965164,0.5000000074505806,2787.3001098632812,255.0,255.0,False,0.016730451609299396,-1.343315218248997,-4.6992304506565376e-05,True,190.0,False,22,False,22,,games5425898691,bf81d8692db,20.0,1294.0799560546875,4769.4599609375,330.3800048828125,2206.199951171875,-1814.1000366210938,-6652.9998779296875,-824.7000122070312,648.6000061035156,1180.999984741211,255.0,0.0,,-0.27509472726272777,-1.9210006738444727,-2.236729656972716,True,12,255.0,False,12,False,
8,8830,278.0,False,1,2565.8297402472285,3333.860107421875,4339.7998046875,105.56999969482422,-19984.3994140625,4216.700134277344,-2654.1000366210938,-492.20001220703125,1310.2999877929688,286.299991607666,1.0,-0.14395170346324773,-2.797529152800837,2.3162080345536133,76561198039309853,enpitsu,27.0,3536.840087890625,4360.6201171875,99.08999633789062,-15641.800537109375,10348.599853515625,-482.99999237060547,1230.6999969482422,-5257.2998046875,746.9999694824219,255.0,255.0,,-0.2710236795355979,0.6188297357827032,-0.8958739484158978,True,2.0,False,False,7,8,,bf81d8692db,games5425898691,20.0,-2521.360107421875,2926.75,17.0,5065.7000732421875,22311.10107421875,4.000000059604645,-0.0,-0.29999999329447746,-1424.4000244140625,255.0,0.0,,-0.009586965584171145,1.820916538334786,-0.00019791680313960058,True,230.0,False,False,False,False,,SaBR_Vain,babb6fd42fb,11,596.3099975585938,4330.06982421875,17.059999465942383,8184.4000244140625,4174.89990234375,2.5999999046325684,0.5999999865889549,0.3999999910593033,-2399.600067138672,255.0,70.0,,-0.016678748949335014,2.7037575201829025,-1.982696678692423e-05,True,193.0,False,6,False,4,,Bandit,76561198333055279,10.0,794.719970703125,4931.93017578125,17.010000228881836,5710.5999755859375,345.09998321533203,2.5999999046325684,-0.29999999329447746,-0.0,-34.60000038146973,187.0,128.0,,-0.00955636025092944,3.085375691622582,5.8204966156296115e-05,True,8,255.0,False,8,False,
9,8847,278.0,False,1,1426.3985837060548,2208.070068359375,4580.4599609375,94.02999877929688,-17003.299560546875,3674.2001342773438,987.5,-1723.3000183105469,-5740.3997802734375,278.1999969482422,1.0,1.2792738554706384,0.8535549331981995,-0.3296063432170763,76561198039309853,enpitsu,27.0,2308.8798828125,4826.31005859375,79.22000122070312,-21360.2001953125,7854.69970703125,-138.29999923706055,2723.599853515625,-4665.799865722656,-1030.5999755859375,255.0,255.0,,0.8878488083942251,0.7832560509888522,1.1245188923637255,True,2.0,False,False,8,8,,bf81d8692db,games5425898691,20.0,-1705.43994140625,3974.330078125,17.0,18625.6005859375,11024.7998046875,4.000000059604645,-2.0999999344348907,-1.0000000149011612,-1443.8999938964844,255.0,0.0,,-0.009590011508599913,2.6416213141319305,-7.366898227613942e-05,True,230.0,False,False,False,False,,SaBR_Vain,babb6fd42fb,11,1212.93994140625,4507.830078125,55.2599983215332,11562.60009765625,2339.600067138672,3670.0,-0.0,-0.5000000074505806,-40.0,255.0,128.0,,-0.016613189450667788,2.9499975159756406,9.513260481538745e-05,True,193.0,False,7,False,4,,Bandit,76561198333055279,10.0,1255.5999755859375,4829.740234375,17.010000228881836,11067.19970703125,-3680.4000854492188,0.5000000074505806,-2.0000000298023224,0.9000000357627869,1849.7999572753906,255.0,255.0,,-0.00953838119587939,-2.8214949906151996,0.00042203879781943716,True,8,223.35938064000936,True,8,False,
