,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,5794,177,True,1,2072.376041787823,6.199999809265137,3268.3701171875,261.6400146484375,2135.0,22958.00048828125,-3853.5000610351562,-437.2999954223633,-799.4000244140625,-5930.30029296875,1.0,-0.9166887055165805,1.1154335915922453,2.3919364628235833,76561198216153433,Kapatranovic,12.0,-5.260000228881836,3071.10009765625,263.25,-13050.999755859375,18846.800537109375,1862.1000671386719,-4936.300048828125,659.5999908447266,2333.800048828125,128.0,0.0,False,0.15607473139954625,0.8418371332498051,0.5688794593631062,True,131.66859360151392,True,False,6,5,,76561198869337620,Castro,20.0,-537.75,3912.330078125,17.020000457763672,-8010.0,-9711.199951171875,0.7000000029802322,0.19999999552965164,0.3999999910593033,-158.100004196167,255.0,128.0,,-0.009570199195618039,-0.8632652486700312,0.00012558959770834731,True,,False,6.0,6.0,False,,enpitsu,76561198039309853,26.0,2977.610107421875,4059.409912109375,17.030000686645508,-8826.199951171875,10434.7998046875,5.600000023841858,-0.0,-0.0,2245.800018310547,255.0,255.0,False,-0.016757442512305674,0.8042337151345993,1.958342075595916e-05,True,239.33089897196777,True,2,False,False,,games5425898691,bf81d8692db,20.0,1582.219970703125,3667.320068359375,17.010000228881836,9050.0,6762.19970703125,2.5,-0.29999999329447746,-0.09999999776482582,2378.699951171875,255.0,255.0,,-0.00954682013285393,2.4401608753430817,1.718488584662853e-05,True,114.0,False,6,False,6,
11,6626,198,False,1,2544.8346811636184,-1446.0,4144.39990234375,378.1000061035156,9165.999755859375,14008.299560546875,4429.200134277344,2637.39990234375,3651.4999389648438,-1012.5,1.0,-0.42145871086510295,2.023881179823612,0.8452589600132613,76561198869337620,Castro,20.0,-1569.1800537109375,3985.800048828125,228.75999450683594,5034.700012207031,13916.099853515625,4108.500061035156,2784.2999267578125,-1148.0999755859375,2111.6000366210938,0.0,255.0,,0.36230064953420643,1.6931359735209714,-0.04868719272628821,True,58.81510540746873,True,4,6,4,,76561198216153433,Kapatranovic,12.0,-163.19000244140625,3592.35009765625,16.989999771118164,1305.2999877929688,-11465.50048828125,4.600000083446503,-0.0,0.7000000029802322,-45.900001525878906,255.0,128.0,False,-0.009545575248573563,-1.6777544512030622,9.075721506504102e-05,True,135.0,False,8.0,6.0,False,,enpitsu,76561198039309853,26.0,-2840.3701171875,3977.43994140625,17.030000686645508,12772.19970703125,11250.799560546875,5.0,0.3999999910593033,0.5999999865889549,3.0000001192092896,255.0,128.0,False,-0.016765131332010495,2.419042933204844,-6.091046848633066e-05,True,174.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,-992.239990234375,4921.22021484375,211.3300018310547,1136.9999694824219,-2216.0000610351562,3502.6998901367188,149.49999809265137,-2098.3999633789062,-1810.0999450683594,255.0,62.0,,0.8113751266022066,-1.4971058624323819,0.7004558390605153,True,190.66985803009368,True,10,False,8,
12,7211,219,False,1,2466.0314819764444,1893.8699951171875,2884.8798828125,99.44999694824219,-11105.10009765625,10007.39990234375,3985.2999877929688,-3341.7999267578125,2236.6000366210938,4452.9998779296875,1.0,0.32928248806227384,2.7166763369981375,0.4112877015977366,76561198216153433,Kapatranovic,12.0,2026.8399658203125,2921.06005859375,16.440000534057617,-8951.900024414062,13950.699462890625,-86.49999618530273,-1276.3999938964844,1096.1000061035156,-98.29999923706055,255.0,255.0,False,-0.01807758866910683,0.9068283478221806,0.04011326272128189,True,155.0,False,False,12,8,,76561198869337620,Castro,21.0,2389.530029296875,1801.2099609375,17.010000228881836,-13023.399658203125,-3407.2000122070312,2.0000000298023224,-1.1999999731779099,-0.19999999552965164,116.09999656677246,255.0,128.0,,-0.00957428148925833,-0.27157511240149457,-0.00013479134904953316,True,170.0,False,10.0,8.0,4,,enpitsu,76561198039309853,26.0,1360.2900390625,606.8400268554688,16.889999389648438,-1908.2000732421875,22285.0,40.0,23.399999141693115,7.400000095367432,1979.9000549316406,255.0,128.0,,-0.01800731994239162,1.4151911709559277,-0.00030269876785784855,True,9.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,-175.7899932861328,4174.97998046875,17.010000228881836,13474.7998046875,11455.50048828125,2.3000000417232513,0.19999999552965164,0.5999999865889549,-1916.4999389648438,128.0,0.0,,-0.009621690126497896,2.504307384111083,-4.69637150385939e-05,True,31.0,False,18,False,18,
13,7230,220,False,1,1553.3009659496836,1119.0699462890625,3602.800048828125,246.5800018310547,-9599.400024414062,14962.19970703125,7522.2998046875,-3249.5999145507812,2820.7998657226562,4181.199951171875,1.0,0.24423576048151302,-1.4015601394662276,1.6496076873544108,76561198216153433,Kapatranovic,12.0,1136.5400390625,3510.969970703125,93.87999725341797,-14526.600341796875,6990.0,5597.2998046875,-1969.4999694824219,712.3000335693359,-201.29999160766602,128.0,128.0,False,-0.07336078982028464,0.436087751779948,0.036244418287063186,True,155.0,False,3,14,8,,76561198869337620,Castro,21.0,1467.5899658203125,1748.6700439453125,17.010000228881836,-13990.400390625,1721.6999816894531,2.0999999344348907,0.5000000074505806,-0.0,-5.899999737739563,255.0,128.0,,-0.009586395972514695,0.12342123219041044,5.087346357159831e-05,True,170.0,False,10.0,8.0,4,,enpitsu,76561198039309853,26.0,967.47998046875,2008.9100341796875,17.049999237060547,-6635.999755859375,21106.201171875,2.5999999046325684,0.09999999776482582,0.5999999865889549,0.09999999776482582,255.0,128.0,,-0.016810674768146013,1.2661454136470796,-4.3729578848744125e-05,True,9.0,False,12,False,10,,games5425898691,bf81d8692db,19.0,573.7899780273438,4323.10009765625,21.979999542236328,1428.9999389648438,-804.7000122070312,2999.89990234375,4.1999998688697815,-0.0,-448.69998931884766,0.0,0.0,,-0.009935746614062786,-2.595971905724078,0.00017236840172220192,True,61.0,False,19,False,18,
14,7786,240,False,1,5166.567070291199,-1150.5699462890625,396.05999755859375,392.54998779296875,9788.300170898438,28169.89990234375,-327.00000762939453,648.7999725341797,4560.5999755859375,-3844.2999267578125,1.0,-0.9313691609567845,2.8351668847435576,-1.1808163722519065,76561198216153433,Kapatranovic,12.0,-1139.8299560546875,184.33999633789062,329.45001220703125,-5241.199951171875,18959.89990234375,-18.09999942779541,3460.7000732421875,-3460.4000854492188,-2509.600067138672,128.0,255.0,False,0.44865522776545264,0.7520482612303201,-2.2796370124405216,True,74.53187077788903,True,4,22,15,,76561198869337620,Castro,21.0,-2118.02001953125,26.649999618530273,17.0,8622.999877929688,15422.80029296875,3.4999999403953552,-0.5000000074505806,-1.0999999940395355,1731.9000244140625,255.0,255.0,,-0.009591047074219795,2.0395320309428797,0.00018874785598945959,True,84.0,False,18.0,14.0,6,,enpitsu,76561198039309853,26.0,-1664.5799560546875,356.9700012207031,56.529998779296875,690.8000183105469,17829.3994140625,-2370.8999633789062,-1323.3999633789062,1105.6999969482422,-867.5,255.0,255.0,,0.0812504044868049,1.756648315428012,-0.5549127038792236,True,0.0,False,20,False,18,,games5425898691,bf81d8692db,19.0,-1459.52001953125,2357.8798828125,17.010000228881836,1442.7000427246094,19046.500244140625,2.0999999344348907,-0.0,-0.3999999910593033,-0.3999999910593033,255.0,128.0,,-0.00959890597776392,1.6464782523487111,4.887889874385716e-05,True,200.0,False,24,False,24,
15,8079,251,False,1,1226.8955294345537,1901.81005859375,4437.419921875,178.6300048828125,-15088.699951171875,8442.999877929688,4479.89990234375,325.49999237060547,-455.60001373291016,-5973.800048828125,1.0,1.036151415471497,1.6532468895711967,2.1373616865685006,76561198216153433,Kapatranovic,12.0,2028.3199462890625,4300.0400390625,106.0,-22738.20068359375,1486.9999694824219,3124.2999267578125,7.5,0.19999999552965164,-168.79999160766602,128.0,128.0,False,-0.009611942655738196,-0.042091606925837965,-0.001616147894579698,True,69.90713109252275,True,4,28,20,,76561198869337620,Castro,20.0,1736.050048828125,2167.31005859375,17.020000457763672,-10045.499877929688,6864.1998291015625,0.7000000029802322,0.5000000074505806,-0.0,0.0,255.0,128.0,False,-0.009606157103649843,0.5994418570925892,4.1014337034329106e-05,True,254.0,False,20.0,16.0,6,,enpitsu,76561198039309853,27.0,3589.60009765625,3090.300048828125,17.049999237060547,-8858.200073242188,357.59998321533203,2.8999999165534973,-0.0,-4.300000071525574,14.09999966621399,255.0,128.0,False,-0.016430630800680357,0.0384524425810724,1.3209545623189305e-05,True,157.0,False,26,False,24,,games5425898691,bf81d8692db,19.0,1590.449951171875,4698.919921875,63.720001220703125,11567.7001953125,-13258.00048828125,3387.6998901367188,4320.400085449219,-2152.5999450683594,-1741.9000244140625,128.0,0.0,,-0.028653398181280033,-2.511406562945245,0.14684404157127015,True,91.0,False,30,False,29,
16,8547,268,False,1,3407.5228791709696,30.829999923706055,1844.1400146484375,102.25,-2959.5001220703125,18670.999755859375,870.5000305175781,-1824.1999816894531,-2284.7000122070312,-3078.0999755859375,1.0,-0.8197962484689252,1.2882760841722063,2.776455285708051,76561198869337620,Castro,21.0,-51.150001525878906,1691.0899658203125,16.989999771118164,-5794.89990234375,18586.300048828125,4.600000083446503,1.2999999523162842,-4.300000071525574,-1077.0999908447266,255.0,0.0,,-0.009597444703300173,1.2920636176060405,1.3475536720361137e-05,True,118.0,False,6,22,18,,76561198216153433,Kapatranovic,12.0,4024.949951171875,576.510009765625,221.0500030517578,19.199999570846558,3539.4000244140625,-263.50000381469727,4229.100036621094,1155.6999969482422,-2816.4999389648438,255.0,255.0,,0.3934342898207152,1.918556357717234,-2.652483886111121,True,255.0,False,28.0,20.0,4,,enpitsu,76561198039309853,26.0,2097.830078125,1763.8299560546875,95.61000061035156,-11988.00048828125,19531.99951171875,-166.8000030517578,-4947.799987792969,-2394.9000549316406,-182.80000686645508,128.0,128.0,False,-1.1500799927452385,-2.0960821039405215,-3.0164128602945453,True,0.0,False,30,False,27,,games5425898691,bf81d8692db,19.0,-609.0499877929688,1541.969970703125,16.260000228881836,13961.500244140625,18277.099609375,140.10000228881836,-11.399999856948853,-35.09999990463257,-31.600000858306885,255.0,128.0,,-0.01027361630429109,2.2265639538082223,0.002033627818954298,True,11.640275288653624,True,38,False,34,
17,8553,268,False,1,2993.877365174499,-36.959999084472656,2295.199951171875,105.56999969482422,-1322.7000427246094,19345.799560546875,151.30000114440918,-2340.2999877929688,-2387.2999572753906,-2322.5999450683594,1.0,-0.9247066849802168,2.9375949266633192,1.6587071778047968,76561198869337620,Castro,21.0,-136.50999450683594,2140.719970703125,16.90999984741211,-1655.3999328613281,18792.7001953125,-103.10000419616699,-479.1999816894531,-184.20000076293945,286.8000030517578,255.0,128.0,,-0.013740273797090698,1.5110359179418282,-0.0013143629170120727,True,118.0,False,6,22,18,,76561198216153433,Kapatranovic,12.0,4003.590087890625,665.6500244140625,190.4499969482422,-994.4999694824219,3440.7000732421875,-1919.7000122070312,4572.300109863281,1331.6000366210938,-2751.300048828125,255.0,255.0,,0.6846332731512088,-2.9534422637953157,-1.2073764527812911,True,255.0,False,28.0,20.0,4,,enpitsu,76561198039309853,26.0,1788.4100341796875,2267.949951171875,91.51000213623047,-11979.100341796875,19516.099853515625,-154.7000026702881,-4996.199951171875,-2268.6000061035156,-374.50000762939453,128.0,128.0,False,0.7145727566337368,-1.9377813748490642,-3.051266011698953,True,31.0,False,30,False,28,,games5425898691,bf81d8692db,19.0,-286.1499938964844,1995.8599853515625,16.989999771118164,11431.8994140625,19871.199951171875,3.799999952316284,-0.9000000357627869,-1.2999999523162842,1565.0,128.0,240.0,,-0.009597127497488207,2.0446950523211753,0.00015478052366905943,True,0.0,False,38,False,34,
18,8865,279,False,0,2687.993382835627,800.4299926757812,3054.949951171875,95.6500015258789,193.50000381469727,15433.1005859375,4164.5001220703125,-851.9000244140625,307.90000915527344,-5931.199951171875,0.0,-0.7261773492448106,-1.6346648799040147,2.7088844071087457,bf81d8692db,games5425898691,19.0,799.8300170898438,2855.570068359375,46.220001220703125,-14303.399658203125,15041.800537109375,3472.3001098632812,8.799999952316284,-9.200000166893005,-1579.1000366210938,255.0,0.0,,0.009548607194816136,2.2430284378819842,-0.0007290513773325413,True,0.0,False,False,41,36,,76561198039309853,enpitsu,26.0,839.9400024414062,4082.929931640625,17.030000686645508,-4217.699890136719,-18642.099609375,1.2999999523162842,0.0,0.29999999329447746,1542.5999450683594,255.0,128.0,,0.016789389265457824,-1.767359627266456,0.00023059693616591393,True,140.99504501845246,True,36.0,34.0,False,,Kapatranovic,76561198216153433,12.0,1100.1700439453125,3332.110107421875,28.959999084472656,-4818.900146484375,14636.8994140625,-840.5999755859375,751.1000061035156,1755.0999450683594,-2487.899932861328,0.0,0.0,False,-0.07092567698971798,-1.5718843005945464,0.19788909596825294,True,66.0,False,32,4,24,,Castro,76561198869337620,21.0,2572.929931640625,3857.360107421875,17.0,-16614.100341796875,-2448.8999938964844,1.2999999523162842,0.0,0.0,-2016.6000366210938,255.0,0.0,False,0.009583451501390507,-3.0639570445561737,-1.1125367191084775e-05,True,155.04622797555817,True,False,False,False,
19,9074,287,False,1,4429.113670656371,-149.99000549316406,836.1699829101562,95.2300033569336,834.7000122070312,21230.70068359375,799.5999908447266,1122.699966430664,-2586.4999389648438,860.6999969482422,1.0,0.2132976904031105,-3.1044564488951654,0.3925102785031817,76561198216153433,Kapatranovic,12.0,-109.06999969482422,524.9600219726562,100.43000030517578,1971.9999694824219,18423.800048828125,-154.49999809265137,-5484.0997314453125,410.49999237060547,-72.39999771118164,128.0,255.0,,1.4851217746256982,-1.3417478632387627,-3.022016863792571,True,0.0,False,4,40,31,,76561198869337620,Castro,20.0,-192.22999572753906,-759.5800170898438,17.010000228881836,2409.2999267578125,12432.5,2.0999999344348907,-0.0,-0.7999999821186066,-2.3000000417232513,255.0,128.0,False,-0.009565147976988814,1.7626365100861234,7.609213099359908e-05,True,165.0,False,8.0,8.0,False,,enpitsu,76561198039309853,27.0,-81.13999938964844,-3938.60009765625,17.049999237060547,3826.9000244140625,-314.50000762939453,3.400000035762787,-1.7000000178813934,4.000000059604645,1580.0999450683594,255.0,255.0,False,-0.0164415793006445,-2.910852756472792,0.000391980263795161,True,78.0,False,40,False,36,,games5425898691,bf81d8692db,19.0,-288.8900146484375,244.27000427246094,54.290000915527344,1474.2999267578125,22777.7001953125,-2351.999969482422,-1875.7000732421875,230.49999237060547,-29.800000190734863,255.0,128.0,,0.3089105947464797,1.6924516245349723,-0.01621795583532039,True,0.0,False,46,False,40,
20,9110,288,False,1,1959.0209256703292,-65.23999786376953,3433.02001953125,93.12999725341797,410.6999969482422,17728.00048828125,0.0,-5786.300048828125,-1377.1000671386719,788.7999725341797,1.0,-0.6988533769709311,-0.9936868866298634,1.1435436622903161,76561198216153433,Kapatranovic,12.0,5.630000114440918,3203.590087890625,46.209999084472656,-1061.9999694824219,19793.1005859375,3469.5999145507812,403.6000061035156,21.80000066757202,1.4000000059604645,0.0,128.0,,-0.001732888969129026,1.5168307822769924,-1.4287929430603251e-05,True,31.0,False,4,41,32,,76561198869337620,Castro,20.0,78.16000366210938,632.1799926757812,17.010000228881836,1465.0,7540.8001708984375,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.009606331143460146,1.7627203939876057,2.5738280972384488e-05,True,165.0,False,8.0,8.0,False,,enpitsu,76561198039309853,26.0,62.08000183105469,-2849.68994140625,17.049999237060547,-2436.199951171875,16145.999755859375,-0.5999999865889549,-0.7999999821186066,8.00000011920929,-1068.0000305175781,255.0,128.0,False,-0.016789513383843352,1.4764630471451656,0.00013562960238003326,True,23.0,False,42,False,36,,games5425898691,bf81d8692db,19.0,-404.2300109863281,3334.840087890625,61.130001068115234,-1550.7000732421875,22770.30029296875,-1830.5999755859375,-2420.2000427246094,-210.49999237060547,-389.1999816894531,255.0,0.0,,0.502851672408302,1.395662079657849,0.02202050370669152,True,0.0,False,48,False,42,
21,9121,288,False,1,1371.8975612376194,-50.56999969482422,4146.97021484375,93.12999725341797,302.99999237060547,16565.799560546875,0.0,-5937.5,-688.3999633789062,521.1999893188477,1.0,1.2663964602030602,0.011625283484999131,-2.761889991642883,76561198216153433,Kapatranovic,12.0,-38.2599983215332,4022.679931640625,146.72999572753906,-1048.0000305175781,19555.400390625,1014.1999816894531,5491.9000244140625,296.5999984741211,0.7000000029802322,0.0,128.0,,1.2701316106961127,1.515849907455701,-0.0008518050167796022,True,31.0,False,4,42,32,,76561198869337620,Castro,20.0,132.05999755859375,909.5599975585938,17.010000228881836,1030.5000305175781,5304.7998046875,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.009606331143460146,1.7627203939876057,2.5738280972384488e-05,True,165.0,False,8.0,8.0,False,,enpitsu,76561198039309853,26.0,4.900000095367432,-2203.639892578125,109.91999816894531,-1627.7999877929688,21438.89892578125,461.30001068115234,-5499.2999267578125,80.10000228881836,-22.999999523162842,128.0,128.0,False,-1.290834901512781,1.600009591798986,-0.014892388881931874,True,23.0,False,42,False,37,,games5425898691,bf81d8692db,19.0,-398.3800048828125,4146.419921875,16.829999923706055,4639.200134277344,21937.39990234375,44.89999771118164,16.90000057220459,21.80000066757202,-1592.5,255.0,69.0,,-0.010270467390261896,1.8447716378844277,-0.001254072273407276,True,0.0,False,48,False,42,
22,9123,289,False,1,1293.1452178068405,-48.61000061035156,4256.85986328125,93.12999725341797,279.89999771118164,16449.200439453125,1.1999999731779099,-5949.2999267578125,-607.599983215332,485.29998779296875,1.0,1.0471030950136198,0.8072326079498346,-1.8695449000409268,76561198216153433,Kapatranovic,12.0,-44.54999923706055,4144.2998046875,153.86000061035156,-577.9000091552734,15040.2001953125,1659.4999694824219,-3920.5999755859375,-1106.6000366210938,-3643.800048828125,0.0,128.0,,1.4583794588683603,1.4709572708604342,-0.07669119347049316,True,61.0,False,4,42,32,1.0,76561198869337620,Castro,20.0,138.6699981689453,943.6300048828125,17.010000228881836,963.7000274658203,4960.799865722656,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.009606331143460146,1.7627203939876057,2.5738280972384488e-05,True,165.0,False,8.0,8.0,False,,enpitsu,76561198039309853,26.0,-12.779999732971191,-1971.3599853515625,109.05999755859375,-1626.9999694824219,21437.099609375,-158.80000114440918,-5499.2999267578125,81.70000076293945,-22.799999713897705,128.0,128.0,False,-1.0669547879457568,-1.5634825805465515,-3.132913472674815,True,23.0,False,42,False,37,,games5425898691,bf81d8692db,19.0,-327.510009765625,4376.60986328125,17.010000228881836,8167.5,20469.200439453125,4.399999976158142,2.7000001072883606,1.7000000178813934,-1771.199951171875,128.0,0.0,,-0.009733842504411028,2.011704436838695,-0.00021101910170615455,True,0.0,False,48,False,42,
23,9133,289,True,1,988.7062898355554,2.430000066757202,4716.830078125,132.41000366210938,7779.7998046875,9126.799926757812,610.0,-1279.5999908447266,-3176.4999389648438,-4926.600036621094,1.0,-0.5361754954336764,1.754078119399956,-1.3677656516945234,76561198216153433,Kapatranovic,12.0,-65.83000183105469,4635.9501953125,172.5800018310547,-1782.7000427246094,10290.10009765625,1115.199966430664,-3335.4000854492188,1931.3999938964844,-3676.7001342773438,0.0,128.0,,0.7787072746601694,1.6814259853486988,-0.471267651482744,True,61.0,False,4,42,32,,76561198869337620,Castro,20.0,164.57000732421875,1076.9000244140625,17.010000228881836,637.7999877929688,3283.800048828125,2.0999999344348907,-0.3999999910593033,-0.19999999552965164,0.0,128.0,128.0,False,-0.009606331143460146,1.7627203939876057,2.5738280972384488e-05,True,165.0,False,8.0,8.0,False,,enpitsu,76561198039309853,26.0,-76.69999694824219,-1131.93994140625,102.81999969482422,-1626.9999694824219,21437.099609375,-262.90000915527344,-5238.800048828125,77.69999980926514,-21.700000762939453,128.0,128.0,False,1.4070694973428046,1.560181316423171,-0.02580409002370699,True,23.0,False,42,False,38,21.0,games5425898691,bf81d8692db,19.0,124.52999877929688,4907.56005859375,53.47999954223633,14628.399658203125,1600.8999633789062,2731.4999389648438,5406.199951171875,526.5000152587891,-863.0000305175781,128.0,0.0,,0.19097312332933689,2.8069277625668034,0.012049026866400725,True,0.0,False,50,False,43,
