,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
0,178,0,False,1,5177.231949087364,-4.139999866485596,41.619998931884766,111.29000091552734,-4189.2999267578125,25507.5,9003.300170898438,5984.5001220703125,312.09999084472656,-295.2000045776367,1.0,0.0073646490014361975,0.006088953234985435,-0.13318388039559617,76561198039309853,enpitsu,25.0,29.75,-136.88999938964844,17.049999237060547,73.4000015258789,22805.80078125,-1.5999999642372131,-0.0,0.3999999910593033,1371.0000610351562,255.0,128.0,,-0.016767350924449722,1.5536329634031516,0.0003346476731861085,True,False,False,False,0.0,False,,bf81d8692db,games5425898691,20.0,2685.3701171875,-4030.97998046875,17.010000228881836,19198.599853515625,-6140.2001953125,2.3000000417232513,-1.0000000149011612,0.5999999865889549,1815.5999755859375,128.0,255.0,,-0.009618040508127115,-2.887616274152256,0.00014798393044941806,True,False,False,False,0.0,False,,depuemi,2163267719346808250,11.0,48.189998626708984,1517.550048828125,176.08999633789062,-444.1999816894531,-13555.799560546875,1327.2000122070312,-850.1999664306641,70.99999904632568,374.00001525878906,255.0,128.0,,0.6313021751284071,-1.8126513765576988,-0.09412832203743807,True,116.0,False,False,4,False,,KK1982NRW,6484371586704118751,8.0,-0.0,4783.83984375,17.010000228881836,-0.0,-2109.7000122070312,1.8000000715255737,0.7000000029802322,-0.0,0.0,128.0,,,-0.009559667211155474,-1.5708039667440508,3.666633232634508e-08,True,False,False,80.0,False,False,
1,1225,38,True,1,2547.7488888824887,1334.43994140625,2630.260009765625,170.1199951171875,-12403.900146484375,27062.7001953125,-4390.199890136719,-3705.7998657226562,-524.1999816894531,3387.0999145507812,1.0,0.04702148317326909,-0.6998471071887221,2.6497234195632577,76561198039309853,enpitsu,25.0,1384.199951171875,2452.320068359375,105.87999725341797,-6462.7001953125,20221.500244140625,379.90001678466797,-5329.89990234375,-1347.4000549316406,162.90000915527344,255.0,128.0,,-1.3035766301376652,1.2146458237420816,0.06976917463576435,True,8,False,5,0.0,False,,bf81d8692db,games5425898691,20.0,1169.6300048828125,2567.580078125,17.010000228881836,-5795.2001953125,6806.199951171875,2.3000000417232513,-1.4000000059604645,1.8000000715255737,942.6000213623047,128.0,251.0,,-0.00961861125917251,0.9247071057329442,0.0004443127500659504,True,10,False,10,31.0,False,,depuemi,2163267719346808250,9.0,1917.0400390625,777.969970703125,17.010000228881836,-2865.1998901367188,22260.6005859375,2.0000000298023224,0.09999999776482582,-0.3999999910593033,1.0999999940395355,255.0,128.0,,-0.009569075428706993,1.4426321834683167,4.066365598966368e-05,True,113.0,False,10,10,False,,KK1982NRW,6484371586704118751,7.0,1853.81005859375,2724.52001953125,81.5199966430664,-19038.399658203125,7468.599853515625,4187.200012207031,-286.299991607666,-575.8000183105469,-1443.5000610351562,255.0,106.0,False,-0.03319223459234557,0.5357576615108601,-0.002570634097196895,True,9,False,135.9116729485092,True,8,
2,1509,39,False,0,5129.13619655407,13.3100004196167,92.11000061035156,97.87999725341797,3493.2998657226562,28882.7001953125,1987.7999877929688,784.8000335693359,-267.90000915527344,1225.8000183105469,0.0,-0.009460467344811579,0.04076042640828416,0.025973174631889064,6484371586704118751,KK1982NRW,7.0,19.780000686645508,-112.80000305175781,109.48999786376953,8088.0999755859375,18298.900146484375,2733.900146484375,-5078.299865722656,-1325.2000427246094,1644.4999694824219,255.0,180.0,,0.6994539747800534,1.3429086700622563,-0.28212918118210495,True,4,False,3,0.0,False,,2163267719346808250,depuemi,8.0,-14.84000015258789,-2514.830078125,17.010000228881836,1140.8000183105469,13876.8994140625,2.0999999344348907,0.0,1.0000000149011612,-1898.6000061035156,255.0,0.0,,0.009548247277864665,1.458911737682305,-0.0001984896395378048,True,False,False,False,132.0,False,,enpitsu,76561198039309853,25.0,0.0,4761.18994140625,17.049999237060547,0.0,-2296.199951171875,2.5999999046325684,0.5999999865889549,0.0,0.0,255.0,,,0.016517825999047088,-1.5707729566138429,1.928644032647844e-07,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,20.0,128.97000122070312,335.54998779296875,82.55000305175781,-850.0,-22781.79931640625,2338.8999938964844,5480.4998779296875,460.8000183105469,33.09999942779541,128.0,115.0,,0.7453901802213321,-1.4681139483014212,0.010667234956954022,True,4,False,0.0,False,3,
3,2517,75,True,0,1200.018438922686,303.94000244140625,5153.72021484375,272.3800048828125,6112.1002197265625,23918.89892578125,-5461.199951171875,-1911.7999267578125,3578.2000732421875,-1902.2000122070312,0.0,-1.2078356295930497,-0.18389869313676807,-0.5836546059298459,6484371586704118751,KK1982NRW,7.0,263.2200012207031,4957.66015625,336.3500061035156,477.20001220703125,22251.69921875,-127.79999732971191,-4948.999938964844,-1052.6000213623047,-2156.1000061035156,255.0,128.0,,1.344913976133442,0.7252861736745404,-1.0534561123186075,True,12,False,11,142.0,False,,2163267719346808250,depuemi,9.0,-526.1799926757812,5955.830078125,148.33999633789062,-17262.099609375,3225.10009765625,6323.4002685546875,3176.199951171875,-1740.5999755859375,1228.7999725341797,255.0,255.0,,-0.3262121472787846,2.9654577433284985,-1.0468747836507486,True,8,4,10,0.0,False,,enpitsu,76561198039309853,25.0,-1838.0999755859375,4867.5400390625,17.030000686645508,16113.199462890625,-170.0,5.199999809265137,5.899999737739563,-0.29999999329447746,-1363.800048828125,128.0,128.0,,0.01679201273583897,-0.08362987319990772,0.00011277279922085878,True,255.0,False,2,4,False,,games5425898691,bf81d8692db,20.0,-145.64999389648438,4627.009765625,274.4100036621094,-1245.5000305175781,-3609.8001098632812,-133.4000015258789,-497.79998779296875,4024.2999267578125,-3715.7000732421875,255.0,128.0,,-0.641701048843045,-1.9819257124586394,0.41003001727604116,True,18,4,66.0,False,16,
4,2828,78,False,1,7094.902197778005,-1847.68994140625,-1402.9200439453125,142.74000549316406,11292.80029296875,27444.09912109375,5273.2000732421875,-1266.2000274658203,-4967.60009765625,3117.5,1.0,-0.20160024139864927,-0.42636866811420265,-0.2308098187704569,bf81d8692db,games5425898691,20.0,-1962.050048828125,-1619.5,62.220001220703125,17242.19970703125,14989.69970703125,2641.0000610351562,-1483.8999938964844,1691.6999816894531,24.500000476837158,255.0,128.0,,-0.03875059706896184,2.421141742314951,-7.42358616503735e-06,True,4,False,3,159.0,False,,76561198039309853,enpitsu,25.0,1930.31005859375,564.3599853515625,17.059999465942383,13997.900390625,1684.4999694824219,1.1999999731779099,-0.29999999329447746,0.3999999910593033,-1.4000000059604645,255.0,128.0,,-0.016725687151456933,3.0220056855965383,2.306346772172922e-05,False,2,False,2,0.0,False,,depuemi,2163267719346808250,8.0,-1451.530029296875,-821.4000244140625,174.00999450683594,-9396.199951171875,-6373.800048828125,4771.000061035156,-0.0,0.5000000074505806,-72.39999771118164,255.0,128.0,,-0.009425591678965312,-0.5507996385539542,0.00011272421514979551,True,0.0,False,4,6,4,,KK1982NRW,6484371586704118751,7.0,-1317.8800048828125,2812.1201171875,17.010000228881836,-7235.0,-12870.0,2.0999999344348907,0.19999999552965164,0.5000000074505806,1742.7999877929688,255.0,255.0,,-0.009567991590442812,-1.0865707522608279,0.00017545524745605077,True,False,False,101.0,False,False,
5,4632,143,True,1,3962.204324978228,-1902.7099609375,2335.31005859375,108.22000122070312,13102.7001953125,28969.7998046875,5644.89990234375,2345.0,3616.300048828125,-4173.999938964844,1.0,-0.6150058862706049,2.5164724620121532,-2.402075878217111,76561198039309853,enpitsu,25.0,-1976.9300537109375,2128.969970703125,69.91000366210938,460.60001373291016,20456.700439453125,2736.300048828125,2229.4000244140625,1033.0000305175781,-4015.8999633789062,255.0,128.0,False,-0.06660899233210187,1.8773424675215842,0.0060274326009162466,True,14,False,13,145.0,False,,bf81d8692db,games5425898691,20.0,-1385.489990234375,2082.02001953125,17.010000228881836,4061.300048828125,-7376.300048828125,2.0999999344348907,-0.19999999552965164,0.19999999552965164,0.0,0.0,128.0,,-0.00966887834896465,1.0674912537596268,-4.2796348103051485e-05,True,28,False,28,31.0,False,,depuemi,2163267719346808250,9.0,-4078.610107421875,2272.800048828125,271.3599853515625,123.19999694824219,14234.89990234375,-3739.2001342773438,69.49999809265137,-501.30001068115234,-122.70000457763672,255.0,128.0,,-0.2361787344667793,1.5722330209503355,1.557218472279195,True,107.9475701111619,True,16,22,8,,KK1982NRW,6484371586704118751,7.0,-3460.27001953125,4113.330078125,17.0,3640.7998657226562,7423.3001708984375,3.799999952316284,0.19999999552965164,0.09999999776482582,-2826.7999267578125,255.0,0.0,False,-0.009515649220116756,2.1259974995405013,4.123605660600063e-05,True,22,False,0.0,False,16,
6,5361,161,True,1,2136.313037933196,-680.219970703125,3698.0,223.00999450683594,6078.499755859375,26576.201171875,5877.1002197265625,3308.599853515625,-517.2000122070312,683.6000061035156,1.0,0.03732889178725314,-2.752878097208369,0.5890384193941052,76561198039309853,enpitsu,25.0,-703.97998046875,3483.22998046875,147.83999633789062,4170.10009765625,13073.599853515625,1767.7000427246094,-5092.200012207031,1848.800048828125,-949.0000152587891,255.0,128.0,,-0.13234441761937782,1.6497540297086053,0.02367547825255768,True,4,2,1,91.0,False,,bf81d8692db,games5425898691,20.0,-1077.22998046875,5102.97998046875,212.97999572753906,-1557.1000671386719,-4.799999892711639,1509.1999816894531,-3.100000023841858,-1490.8999633789062,-1.2999999523162842,255.0,255.0,,1.0219152448857323,0.017785652956813686,-1.5555315640011007,True,12,False,12,165.0,False,,depuemi,2163267719346808250,9.0,-1313.77001953125,5099.81982421875,159.80999755859375,-890.8999633789062,393.49998474121094,2095.800018310547,711.3999938964844,1593.800048828125,444.3000030517578,255.0,0.0,,1.0930989163790799,0.14953720096106674,-1.4049474733945404,True,0.0,False,4,6,False,,KK1982NRW,6484371586704118751,7.0,-3390.93994140625,-1840.719970703125,17.010000228881836,-243.99999618530273,13978.199462890625,2.0999999344348907,-0.0,-1.0000000149011612,2085.0999450683594,255.0,249.0,False,-0.00955498522066087,1.50049035080406,8.409837047537574e-05,True,6,False,82.0,False,4,
7,5939,172,True,0,3042.4805990130826,715.1799926757812,2559.14990234375,317.1600036621094,990.6999969482422,23574.69970703125,-758.0999755859375,-4232.0001220703125,482.20001220703125,-4225.799865722656,0.0,0.6931766264691622,1.0304337094181577,-2.8737730251379574,2163267719346808250,depuemi,9.0,677.3300170898438,2423.97998046875,242.9499969482422,-7610.5999755859375,15870.699462890625,3318.800048828125,-3348.0999755859375,1139.4999694824219,2417.7999877929688,255.0,0.0,,-0.5572281608615395,2.9663432347092042,-0.12934629424949937,True,6,False,5,4.638098816717816,True,,6484371586704118751,KK1982NRW,7.0,1674.4300537109375,1750.489990234375,16.989999771118164,-7752.80029296875,-9939.69970703125,4.300000071525574,-0.09999999776482582,-0.7000000029802322,5.5000001192092896,255.0,128.0,,0.009508073047353603,-2.233042213604156,-5.7750561530570626e-05,True,4,False,6,142.0,False,,enpitsu,76561198039309853,25.0,548.5800170898438,3933.239990234375,17.049999237060547,-3990.4000854492188,5219.6002197265625,2.5999999046325684,2.199999988079071,-0.19999999552965164,-241.49999618530273,255.0,128.0,False,0.017102560100476196,2.1899206989234457,0.0002234022126416758,True,247.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,786.7999877929688,2879.030029296875,17.010000228881836,2431.300048828125,12085.2001953125,2.3999999463558197,-0.09999999776482582,0.19999999552965164,-2327.4000549316406,255.0,0.0,,0.009555011345303161,1.309362559309649,-1.725783502133936e-05,True,4,False,148.0,False,4,
8,7265,211,False,1,3198.303962518132,1606.1800537109375,2021.5400390625,94.12000274658203,-10942.5,15466.700439453125,2112.2999572753906,-2680.2999877929688,3504.7000122070312,1701.4999389648438,1.0,0.5844876360954087,3.108734290600578,2.4098732457701746,76561198039309853,enpitsu,25.0,1776.989990234375,1884.31005859375,17.010000228881836,-8373.599853515625,16358.199462890625,3.400000035762787,0.3999999910593033,-0.9000000357627869,589.7999954223633,255.0,128.0,,-0.01678069539962775,1.0511413509349359,-0.00019681317662559628,True,10,False,10,16.696249515779567,True,,bf81d8692db,games5425898691,20.0,149.4499969482422,160.75,17.0,-1332.4000549316406,22533.60107421875,3.3000001311302185,-0.0,1.1999999731779099,874.4000244140625,255.0,214.0,,-0.009598260948132339,1.5031615607652282,0.00014913633041550004,True,10,False,11,0.0,False,,depuemi,2163267719346808250,8.0,1190.31005859375,-3997.429931640625,17.020000457763672,-5419.6002197265625,14384.89990234375,0.5999999865889549,0.19999999552965164,-0.7999999821186066,-4.000000059604645,255.0,128.0,,-0.009556276404981832,1.2110388397148957,7.052851060796297e-05,True,51.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,1254.1500244140625,604.27001953125,16.989999771118164,-4296.400146484375,22595.10009765625,2.0000000298023224,-0.0,0.19999999552965164,0.09999999776482582,255.0,128.0,,-0.009573013744597323,1.3828746881449991,-1.7442714024201547e-05,True,12,False,76.17916560685762,True,6,
9,7501,220,False,1,3704.0589723751996,-2076.860107421875,2930.43994140625,550.5599975585938,15467.900390625,23320.2001953125,5682.5,4464.800109863281,-3787.3001098632812,-1311.9000244140625,1.0,0.6116828530338434,2.285677599712493,2.8142693171507047,76561198039309853,enpitsu,25.0,-2155.93994140625,2820.22998046875,455.8399963378906,8785.900268554688,14714.3994140625,1361.199951171875,-4125.400085449219,2274.9000549316406,1170.0,255.0,128.0,False,0.5170431561025929,2.1906752015733035,0.16578838929910703,True,14,False,13,114.0,False,,bf81d8692db,games5425898691,20.0,-2483.840087890625,-2239.25,15.789999961853027,-4970.899963378906,-22299.19921875,-244.20000076293945,577.7999877929688,-117.10000038146973,-321.19998931884766,255.0,81.0,,-0.006035206792630456,-1.3519689020822716,0.001209795371956945,False,18,4,20,,False,,depuemi,2163267719346808250,8.0,-1936.0699462890625,4160.52001953125,17.020000457763672,-10420.0,-2431.999969482422,1.0999999940395355,0.29999999329447746,-0.0,-2399.9000549316406,255.0,0.0,False,-0.009501919997662735,-0.17553196504640847,2.9159958539299007e-05,True,143.0,False,4,4,False,,KK1982NRW,6484371586704118751,7.0,-1777.9300537109375,3410.0400390625,19.469999313354492,428.49998474121094,1245.5999755859375,2960.0,-0.3999999910593033,-0.09999999776482582,-122.89999961853027,0.0,131.0,,-0.009787724112322689,-1.2046956303377445,1.920799509811168e-05,True,13,False,31.0,False,6,
