,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect
0,499,11,False,1,6045.0976408941,-3104.330078125,607.8300170898438,124.9800033569336,10694.3994140625,17560.2001953125,7517.80029296875,-1446.199951171875,-3816.9000244140625,3014.89990234375,1.0,1.0891712180183135,-2.3058933527433414,1.4084693555266097,76561198126526598,DEPAY,8.0,-3241.93994140625,506.5799865722656,44.77000045776367,5401.9000244140625,14502.099609375,2883.5000610351562,1584.1999816894531,68.4000015258789,-4466.7999267578125,255.0,0.0,,0.010650066607486531,2.173755035803831,0.01621544484103083,True,0.0,True,9,False,6,,2535421934445428,FlyyerBruhhh,12.0,-1544.75,-212.3300018310547,17.020000457763672,-6211.400146484375,13610.30029296875,1.4000000059604645,1.2999999523162842,-2.5,-453.1999969482422,255.0,51.0,False,-0.009598158431166405,1.121036624198949,-0.00018368478368679806,True,4,False,4,255.0,False,,enpitsu,76561198039309853,26,-2778.570068359375,1425.52001953125,54.95000076293945,-4214.200134277344,15272.60009765625,-3414.1000366210938,-1451.6000366210938,-104.49999809265137,337.59998321533203,255.0,128.0,False,-0.2545608567262051,1.809914404526652,0.42644702636088505,True,215.2763612116537,True,2,False,2,,games5425898691,bf81d8692db,19.0,-3430.0400390625,596.9299926757812,17.0,10638.599853515625,20391.600341796875,1.5999999642372131,-0.3999999910593033,-1.0000000149011612,-1384.2999267578125,255.0,0.0,,-0.009591421667228046,2.076382785377666,-0.0001767313624042623,True,73.32015482328275,True,False,6,8,
1,597,15,True,1,1178.893730366695,-182.10000610351562,4663.0400390625,191.74000549316406,-5934.5001220703125,30047.2998046875,5192.9998779296875,2594.89990234375,5382.80029296875,539.7999954223633,1.0,0.318451972792288,2.8547709823174343,-2.3398052941237464,2535421934445428,FlyyerBruhhh,12.0,-91.1500015258789,4424.7998046875,133.9499969482422,-6307.2998046875,21925.400390625,2892.7999877929688,-2867.7999877929688,-1004.0000152587891,572.0000076293945,255.0,8.0,,-0.16373374332651594,0.6051559593276604,0.02864986339001436,True,209.0,False,6,False,5,,76561198126526598,DEPAY,8.0,-2876.5,4436.91015625,17.020000457763672,11263.299560546875,5734.5001220703125,1.8000000715255737,0.09999999776482582,-0.0,-2329.600067138672,255.0,0.0,False,-0.00956666001632021,2.7387193445464586,-1.2124975421763585e-05,True,8,False,10,255.0,False,,enpitsu,76561198039309853,26,352.04998779296875,5202.58984375,17.020000457763672,-0.9000000357627869,-3777.6998901367188,3.8999998569488525,-1.2999999523162842,4.1999998688697815,-814.4000244140625,255.0,0.0,True,-0.016680905751534896,-1.6548476921189783,-0.00026079018905627416,True,89.05910546292544,True,5,False,4,,games5425898691,bf81d8692db,19.0,-387.1199951171875,5167.97998046875,16.969999313354492,1113.3999633789062,-1047.2000122070312,15.0,6.899999976158142,7.799999713897705,-1961.9999694824219,255.0,0.0,,-0.00890897530927077,-2.0228137229309255,0.00016966287570401655,True,0.0,False,False,8,10,
2,864,15,False,0,5124.438908567891,-13.800000190734863,92.06999969482422,108.95999908447266,-3235.2999877929688,23079.89990234375,3472.0001220703125,5589.1998291015625,470.40000915527344,2130.399932861328,0.0,0.00845115304643971,0.10765055552539365,0.2782517115119105,bf81d8692db,games5425898691,19.0,12.619999885559082,-85.45999908447266,85.12999725341797,-690.5000305175781,21040.80078125,206.20000839233398,-5335.10009765625,-1257.699966430664,-451.5999984741211,128.0,200.0,,1.1672894950299408,0.9717511488603814,-0.8100297040890535,True,22.0,False,4,False,3,,76561198039309853,enpitsu,26.0,-3018.300048828125,-4094.139892578125,17.049999237060547,-13906.400146484375,-1589.9000549316406,4.300000071525574,-0.19999999552965164,0.0,-2643.900146484375,255.0,0.0,False,0.016750462329171996,3.0473000843111118,-0.0001800145892288774,True,False,False,False,255.0,False,,DEPAY,76561198126526598,8,972.5700073242188,4017.280029296875,17.010000228881836,-8553.699951171875,7448.499755859375,2.5999999046325684,2.3999999463558197,-2.0999999344348907,953.4999847412109,255.0,128.0,False,0.009539344681084822,2.49271762705951,-0.0002201175034623338,True,98.0,False,False,False,False,,FlyyerBruhhh,2535421934445428,11.0,-51.290000915527344,938.9500122070312,80.69999694824219,1900.8000183105469,-18278.199462890625,3725.2999877929688,-242.80000686645508,-22.100000381469727,-248.79999160766602,255.0,146.0,,-0.042350554615008695,-1.534133589830622,0.001085756451057778,True,31.0,False,False,False,4,
3,1078,23,False,1,2894.2917394645992,2704.239990234375,2880.090087890625,934.469970703125,-14976.099853515625,15334.69970703125,-10885.10009765625,-4359.800109863281,-1582.7000427246094,3806.099853515625,1.0,0.6630795059707438,3.081449973881218,2.123058558017133,76561198126526598,DEPAY,8.0,2838.239990234375,2775.280029296875,931.0499877929688,-1243.6000061035156,15792.39990234375,-1596.6000366210938,2545.500030517578,-1675.8999633789062,2650.8999633789062,255.0,255.0,,-0.21800100984697734,0.7387750968665949,-1.2007856061468367,True,5.525135558138617,True,6,4,4,,2535421934445428,FlyyerBruhhh,12.0,3417.090087890625,2299.409912109375,42.310001373291016,3203.699951171875,-18346.300048828125,-2990.4000854492188,1142.2000122070312,191.70000076293945,635.2999877929688,254.0,196.0,,0.05217433161172204,-1.4402601316866062,0.3011640812333961,False,6,False,8,,False,,enpitsu,76561198039309853,26,1302.699951171875,4969.8701171875,21.280000686645508,4.699999988079071,-35.899999141693115,-4.600000083446503,-12.100000381469727,10.0,-13.899999856948853,128.0,128.0,False,-0.051447429989584424,-0.5379787788547331,-0.12536244120949222,True,247.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2546.81005859375,5081.27001953125,88.12000274658203,-15642.80029296875,518.3000183105469,655.8999633789062,632.7999877929688,-1203.3000183105469,1463.800048828125,255.0,252.0,,0.010921309261566365,0.04361600486382797,-1.043638171830326,True,244.0,False,False,6,6,
4,2200,64,False,1,3689.7044516877368,-2681.199951171875,4235.81005859375,380.3399963378906,24180.90087890625,8608.699951171875,2135.800018310547,-3108.5000610351562,-3425.4000854492188,-2981.7999267578125,1.0,0.41492538005464924,0.5208350474876022,2.3832291390529554,2535421934445428,FlyyerBruhhh,11.0,-2849.239990234375,4200.93994140625,273.9100036621094,13030.400390625,8243.599853515625,1498.6000061035156,1673.3000183105469,4571.499938964844,2559.4000244140625,255.0,16.0,False,0.6031516809874573,2.636282396538694,0.7777941399794225,True,218.0,False,26,False,21,,76561198126526598,DEPAY,9.0,-1717.4599609375,679.9199829101562,17.030000686645508,12621.8994140625,11212.900390625,-3.100000023841858,3.100000023841858,2.199999988079071,538.4999847412109,255.0,255.0,False,-0.00960557537535423,2.419705696202812,7.959348524700415e-05,True,18,4,20,223.69575913234428,True,,enpitsu,76561198039309853,26,-839.719970703125,4545.64013671875,17.049999237060547,-8279.199829101562,626.6999816894531,3.1999999284744263,0.9000000357627869,-0.09999999776482582,-29.000000953674316,128.0,128.0,False,-0.016648580924002922,0.07944012809905864,7.805016938090757e-05,True,,False,19,False,18,,games5425898691,bf81d8692db,19.0,791.239990234375,4984.669921875,17.010000228881836,-8363.300170898438,865.6999969482422,2.5999999046325684,-0.0,0.7999999821186066,1.899999976158142,255.0,128.0,,-0.009566271713089781,0.1028124119260623,-1.1425588481089107e-05,True,255.0,False,4,8,14,
5,4453,146,True,1,7193.8699903401375,-2772.169921875,-1048.4000244140625,673.9099731445312,14248.1005859375,30732.5,2906.4999389648438,914.3000030517578,-262.8000068664551,4692.5,1.0,0.39372207170307255,1.2473166027270768,2.8028568680508843,2535421934445428,FlyyerBruhhh,11.0,-2899.89990234375,-1262.280029296875,534.4299926757812,10092.39990234375,19785.699462890625,5143.4002685546875,-4668.2000732421875,2712.9000854492188,1047.6000213623047,255.0,92.0,,0.6539278604768279,2.0154905590507197,0.08810868460206042,True,174.0,False,52,4,41,,76561198126526598,DEPAY,9.0,2206.070068359375,-3743.800048828125,95.75,17440.10009765625,-7790.999755859375,-143.1999969482422,2346.3999938964844,4970.899963378906,183.1999969482422,255.0,0.0,True,0.9889975455668883,0.3903233761164781,3.1210187015116753,False,39,8,46,24.0,False,,enpitsu,76561198039309853,26,-1508.93994140625,-1554.1600341796875,25.56999969482422,-5083.500061035156,15665.50048828125,-2939.5999145507812,-3350.2999877929688,-1310.0,-281.5999984741211,255.0,255.0,False,0.05438467538960908,1.1815957108323987,-0.0019389571922572692,True,31.0,False,46,4,40,,games5425898691,bf81d8692db,19.0,-375.3900146484375,183.1699981689453,17.020000457763672,-1203.0999755859375,22013.5009765625,1.4000000059604645,0.29999999329447746,-0.0,-34.80000019073486,255.0,128.0,,-0.009623417350871943,1.5206157742222723,1.2550261522051766e-05,True,39.0,False,6,24,32,
6,4923,154,True,0,6492.438726770274,2578.860107421875,-344.260009765625,194.10000610351562,-12674.100341796875,29668.5009765625,4619.200134277344,2837.5,296.00000381469727,1503.5000610351562,0.0,1.3369229599538768,0.7451809755561233,1.2409936059276554,76561198039309853,enpitsu,26.0,2692.5400390625,-552.3400268554688,186.00999450683594,-1069.4000244140625,20192.80029296875,1490.8999633789062,-3948.599853515625,-3685.1998901367188,1037.699966430664,255.0,128.0,,0.36236416790371234,1.4481616675539488,-0.41214142542843984,True,100.0,False,2,False,1,,bf81d8692db,games5425898691,19.0,3388.260009765625,-4014.469970703125,17.020000457763672,-13017.60009765625,-7467.1002197265625,1.8000000715255737,-0.09999999776482582,-0.19999999552965164,-2047.7000427246094,255.0,0.0,,0.009588155107770991,-2.687670348862033,-1.7044356761573878e-05,True,4,False,4,238.0,False,,DEPAY,76561198126526598,9,1312.550048828125,4554.009765625,17.0,4582.39990234375,-5753.4002685546875,8.899999856948853,3.1999999284744263,-0.7999999821186066,2365.8999633789062,128.0,255.0,False,0.009471181835759662,-0.8801310286125672,-0.00016032515615854498,True,240.0,False,6,False,4,,FlyyerBruhhh,2535421934445428,11.0,-1498.0799560546875,1587.43994140625,17.020000457763672,5433.3001708984375,16553.399658203125,1.4000000059604645,-0.5999999865889549,-2.0000000298023224,749.3000030517578,255.0,129.0,False,0.009589284480010304,1.3120566320905258,-0.00015502522598918547,True,212.0,False,False,4,4,
7,6611,206,True,1,2905.959169790965,2170.4599609375,2528.419921875,211.42999267578125,-22622.7001953125,22761.10107421875,-6843.2000732421875,-1854.2999267578125,-891.3999938964844,5636.099853515625,1.0,0.02720248073501083,0.25913603628408294,-2.899064227863114,76561198126526598,DEPAY,8.0,2263.409912109375,2250.820068359375,194.2100067138672,-820.2999877929688,19838.499755859375,1696.4999389648438,-2698.900146484375,-312.90000915527344,-9.49999988079071,255.0,128.0,,0.44300798826551396,1.4543872144561447,-0.006965802470704983,True,154.3768861985976,True,22,6,17,,2535421934445428,FlyyerBruhhh,12.0,3443.429931640625,3355.510009765625,17.010000228881836,-2821.199951171875,-14288.199462890625,2.800000011920929,-0.19999999552965164,-1.0000000149011612,-1918.3000183105469,255.0,0.0,False,-0.009601362156057338,-1.3332348749631633,-0.00015467192923990748,True,10,False,12,217.0,False,,enpitsu,76561198039309853,26,,,,,,,,,,,,,,,,True,,,,,,,games5425898691,bf81d8692db,19.0,-597.3699951171875,4860.5498046875,17.010000228881836,8327.60009765625,9760.599975585938,2.8999999165534973,0.9000000357627869,0.09999999776482582,-2025.5000305175781,255.0,0.0,,-0.00960780375642895,2.3111946621515176,-0.00016874773841233303,True,135.0,False,False,22,24,
8,7535,221,False,1,4094.2907680913822,-1626.2900390625,1914.9000244140625,128.6199951171875,9896.900024414062,25011.59912109375,8361.599731445312,5150.2001953125,2987.60009765625,-740.5999755859375,1.0,0.6603869049798169,-2.9595954319982654,-1.1276804592595586,76561198126526598,DEPAY,8.0,-1676.18994140625,1697.31005859375,17.010000228881836,5738.900146484375,22272.5,0.0,-0.19999999552965164,-1.0999999940395355,-58.69999885559082,255.0,128.0,False,-0.009605669937979162,1.8299842439990381,8.689393721457182e-05,True,123.0,False,False,False,False,,2535421934445428,FlyyerBruhhh,11.0,-2988.340087890625,875.8599853515625,17.010000228881836,13431.800537109375,3748.800048828125,2.5999999046325684,1.5000000596046448,0.5000000074505806,-255.79999923706055,254.0,128.0,,-0.009568175057369397,2.884167065438504,3.554833844414711e-06,True,6,False,6,13.0,False,,enpitsu,76561198039309853,26,-1956.52001953125,1805.9300537109375,64.80000305175781,19994.300537109375,10982.19970703125,2935.2999877929688,-2026.9999694824219,4105.899963378906,-308.1999969482422,255.0,0.0,False,-0.11707455328819275,2.6881424620534347,0.0008452178068845788,True,186.0,False,4,False,1,,games5425898691,bf81d8692db,19.0,693.489990234375,4199.39013671875,16.989999771118164,-18646.8994140625,-11910.899658203125,2.8999999165534973,1.5000000596046448,0.9000000357627869,1715.2000427246094,255.0,189.0,,-0.009591109236505746,-0.6462791659251684,-1.3973527824695225e-05,True,189.6504430899056,True,False,6,6,
