,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
0,282,4,False,0,3627.2239978504285,2228.0400390625,3296.8701171875,248.3000030517578,-20119.100341796875,18227.39990234375,681.2999725341797,-2259.199981689453,-3881.6000366210938,-2241.3999938964844,0.0,0.6377908609920112,0.8063995090001275,-0.3457061786444417,76561198250905688,TRICKY963,11.0,2419.280029296875,3078.919921875,177.17999267578125,-13243.299560546875,17614.000244140625,1874.1999816894531,3122.7999877929688,-4507.099914550781,428.49998474121094,,255.0,,0.031209590303852515,2.2124668499548026,-0.6508491507110564,True,196.0,False,6,5,False,,76561198203576196,Mubss,12.0,3213.8701171875,4003.679931640625,17.010000228881836,18959.69970703125,4070.8999633789062,2.3000000417232513,0.09999999776482582,0.0,-1974.6000671386719,255.0,0.0,,0.009601023668247447,0.13992226270927471,-2.484168788124879e-05,True,6,False,6,255.0,False,,enpitsu,76561198039309853,24,-3386.72998046875,3558.89990234375,17.030000686645508,5995.4998779296875,22157.5,5.0,0.0,0.0,-0.3999999910593033,255.0,0.0,,0.01678635776097555,1.306476367709889,5.22953639010873e-07,True,2,218.0,False,2,False,,games5425898691,bf81d8692db,19.0,242.4499969482422,4564.5,17.010000228881836,16069.89990234375,-7007.80029296875,0.5000000074505806,2.199999988079071,-0.7999999821186066,380.6999969482422,255.0,223.0,,0.009591061352419382,-0.41658228359019916,6.267167332920214e-05,True,177.0,False,False,False,False,
1,1349,42,False,0,3422.2015190395496,1546.5,2742.989990234375,112.73999786376953,-10182.999877929688,12238.399658203125,1076.9000244140625,1996.1000061035156,3029.4000244140625,2697.3001098632812,0.0,-1.0942653104493425,-2.732315811424282,2.170273638839276,76561198203576196,Mubss,13.0,1588.8399658203125,2545.889892578125,16.799999237060547,-11204.49951171875,11719.200439453125,24.000000953674316,65.10000228881836,123.99999618530273,-1621.199951171875,255.0,0.0,False,0.017572765175877237,2.288334953379238,-0.004532867128399685,True,78.83962182332111,True,22,20,False,,76561198250905688,TRICKY963,11.0,3719.739990234375,-148.9600067138672,124.33999633789062,-4138.399963378906,-21922.5,507.20001220703125,4705.10009765625,-451.89998626708984,2811.9000244140625,128.0,128.0,,-0.348935221475397,1.6931952735030757,2.5663089543105695,False,17,False,18,255.0,False,,enpitsu,76561198039309853,24,3968.639892578125,3904.989990234375,104.4000015258789,-12435.6005859375,11576.8994140625,-9370.2001953125,-1896.199951171875,4982.0001220703125,1336.1000061035156,255.0,255.0,False,0.5019169622692011,2.4271582418371054,-0.7654799178625471,True,16,0.0,False,18,False,,games5425898691,bf81d8692db,19.0,2657.7099609375,2936.8701171875,17.0,-17548.00048828125,12013.699951171875,1.0000000149011612,1.5000000596046448,-1.0000000149011612,-913.1999969482422,255.0,60.0,,0.00959804165273939,2.513469285380784,1.920606947324413e-05,True,41.928697078458725,True,16,12,False,
2,1352,43,False,0,3246.6422192875766,1438.1800537109375,2883.389892578125,122.87000274658203,-9329.400024414062,14504.3994140625,1479.7000122070312,1702.8999328613281,1902.2999572753906,3746.6000366210938,0.0,-1.1087492415435205,-1.6451157475080427,1.3042863164742382,76561198203576196,Mubss,13.0,1431.0799560546875,2760.52001953125,16.81999969482422,-8860.2001953125,15064.000244140625,-13.600000143051147,-25.899999141693115,-27.300000190734863,-742.7999877929688,255.0,128.0,False,0.017635420289141657,2.0461407851672218,-0.001474230534217097,True,69.41997422710543,True,22,20,False,,76561198250905688,TRICKY963,11.0,3681.7900390625,-349.92999267578125,126.02999877929688,-4138.399963378906,-21922.5,-76.70000076293945,4705.10009765625,-451.89998626708984,2811.9000244140625,128.0,128.0,,-0.8554512062117119,2.229140226935535,2.2477080032140417,False,17,False,18,255.0,False,,enpitsu,76561198039309853,24,3799.070068359375,4010.199951171875,30.75,-18079.100341796875,8041.7999267578125,-3935.1998901367188,-2118.000030517578,3645.7998657226562,1542.5999450683594,255.0,128.0,False,0.1930202201595684,2.7662804988282623,-0.30279256808103416,True,16,0.0,False,18,False,,games5425898691,bf81d8692db,19.0,2497.2099609375,3054.93994140625,17.0,-17522.39990234375,13531.300048828125,1.0000000149011612,-0.3999999910593033,0.19999999552965164,-255.30000686645508,255.0,128.0,,0.009590715649382601,2.4622452109939075,8.402605797158445e-05,True,32.509049482243036,True,16,12,False,
3,1368,43,True,0,2217.3769207842324,893.2000122070312,3830.219970703125,211.63999938964844,-10344.69970703125,20989.7998046875,3142.0001220703125,2550.0,4441.9000244140625,2222.4000549316406,0.0,-0.01886915847235812,0.6597026575065634,1.6303260153061387,76561198203576196,Mubss,13.0,902.4299926757812,3676.2099609375,78.16000366210938,-12682.099609375,19128.1005859375,1508.699951171875,-4451.000061035156,-3080.5999755859375,973.4999847412109,255.0,128.0,False,0.8119458562775433,2.3787922379176596,0.2668067919663266,True,29.0,False,24,21,False,,76561198250905688,TRICKY963,11.0,3444.2099609375,-1610.6600341796875,35.439998626708984,-3860.0,-21966.59912109375,-3028.9999389648438,2473.6000061035156,299.89999771118164,423.8999938964844,255.0,0.0,,-0.05605946301623929,-1.7155750822843954,0.5296818660421652,True,18,False,18,255.0,False,,enpitsu,76561198039309853,24,2662.280029296875,4242.77001953125,17.049999237060547,-19599.49951171875,4640.10009765625,2.7000001072883606,-6.499999761581421,1.2999999523162842,-982.6000213623047,255.0,128.0,False,0.0167644143543357,2.8699334437042086,-8.598402987988217e-05,True,16,0.0,False,18,False,,games5425898691,bf81d8692db,19.0,1448.469970703125,3921.4599609375,17.0,-17666.300048828125,14726.600341796875,3.1999999284744263,0.19999999552965164,-0.09999999776482582,0.0,255.0,128.0,,0.00960210118633946,2.4466946439091726,3.988785453790337e-05,True,0.0,False,16,12,False,
4,2230,65,False,1,1094.1042453122295,-55.11000061035156,4599.2099609375,440.92999267578125,9940.10009765625,17926.600341796875,919.8999786376953,837.5,638.3000183105469,-5906.7999267578125,1.0,0.47137145491925586,-0.930813708436068,-2.2955478134099905,76561198039309853,enpitsu,24.0,-153.75999450683594,4470.009765625,361.9800109863281,-3095.10009765625,14143.1005859375,-502.79998779296875,-2904.5001220703125,-4624.4000244140625,-654.1000366210938,255.0,255.0,False,-0.11464547959521774,2.045553607230461,-0.9436665779639662,True,1.0,False,8,7,False,,bf81d8692db,games5425898691,19.0,1124.52001953125,4092.800048828125,16.600000381469727,-1445.0999450683594,285.0,84.20000076293945,16.699999570846558,-19.600000381469727,-41.30000114440918,255.0,128.0,,-0.008646516031335039,0.32430264261000263,0.0011602766282722303,True,10,False,10,182.0,False,,Mubss,76561198203576196,13,51.720001220703125,4834.10009765625,333.17999267578125,-5394.2999267578125,-3786.199951171875,1072.7999877929688,3045.1998901367188,2766.099853515625,-3650.2999877929688,128.0,255.0,False,0.7491465256581156,-0.8052657591108363,-1.207691965529658,True,5,0.0,False,10,False,,TRICKY963,76561198250905688,11.0,125.2699966430664,4580.9501953125,246.10000610351562,-14314.000244140625,-4059.89990234375,3896.6000366210938,-971.9000244140625,457.40001678466797,-369.59999084472656,255.0,0.0,,0.9404275273465714,-0.6431067674228655,-0.02370202000513335,True,102.0,False,14,8,False,
5,4267,139,False,0,3421.5638879575813,1542.52001953125,2739.85009765625,452.4599914550781,-10257.5,14439.599609375,-14953.800048828125,-5627.2998046875,2044.9000549316406,-388.8999938964844,0.0,-0.5222317597155832,-2.70318163153284,-1.6599656865415537,76561198250905688,TRICKY963,11.0,1586.43994140625,2623.570068359375,506.2799987792969,-9262.19970703125,7805.3997802734375,785.9999847412109,2868.9999389648438,-1232.2000122070312,-567.599983215332,255.0,255.0,,-0.3318075566790269,2.6221988225103563,-1.732441877345156,True,145.0,False,44,37,False,,76561198203576196,Mubss,13.0,3326.8701171875,2250.469970703125,16.989999771118164,-8602.5,-13944.7998046875,4.399999976158142,-0.29999999329447746,-1.0999999940395355,157.60000228881836,255.0,128.0,,0.009574711902650431,-2.1043361205934272,-0.00015685538962350795,True,28,False,40,103.0,False,,enpitsu,76561198039309853,24,4028.510009765625,3456.719970703125,400.1000061035156,-288.6000061035156,-3053.2998657226562,-9057.80029296875,0.9000000357627869,-401.30001068115234,-1098.7999725341797,255.0,0.0,False,-0.07384069619451174,2.9251402611741013,-0.34655926068475623,True,28,78.75631828461924,True,32,False,,games5425898691,bf81d8692db,19.0,1206.719970703125,2973.68994140625,334.260009765625,10032.000122070312,-7902.1002197265625,1475.5999755859375,-4395.899963378906,550.4999923706055,-3259.2001342773438,255.0,255.0,,-0.6146029519497094,-0.07978113817062646,-2.0827068483663256,True,16.820541694600113,True,44,43,False,
6,5023,158,False,0,3245.9403805372726,-2018.6700439453125,2094.389892578125,152.38999938964844,11026.500244140625,16887.7001953125,8760.2001953125,878.8999938964844,-3618.599853515625,4704.5001220703125,0.0,0.03615667105764616,-0.6838348154366224,-2.1989777273292903,76561198250905688,TRICKY963,11.0,-2120.800048828125,1963.47998046875,72.5,12635.50048828125,4619.800109863281,1971.1000061035156,897.2000122070312,2573.2000732421875,-4777.39990234375,255.0,0.0,False,0.1264725031134809,0.026045483284509046,0.016640448626193606,True,203.0,False,8,6,False,,76561198203576196,Mubss,13.0,3107.530029296875,4781.93994140625,60.38999938964844,5465.3997802734375,-6573.800048828125,-545.2999877929688,-216.90000534057617,308.1999969482422,-167.39999771118164,255.0,128.0,,0.07522058207604776,-0.8704170060813645,0.5990622057256967,True,6,False,6,97.71796987390006,True,,enpitsu,76561198039309853,24,-1955.510009765625,2243.739990234375,83.38999938964844,-17695.2001953125,-14553.399658203125,2018.0999755859375,3781.199951171875,-3993.599853515625,52.39999771118164,255.0,255.0,False,0.6398020190852673,-2.3776970141065066,-0.007357891154184543,True,7,75.0,False,8,False,,games5425898691,bf81d8692db,19.0,1429.7900390625,5103.0,269.6499938964844,-7628.900146484375,-4.000000059604645,-3827.39990234375,0.0,-2455.0,0.0,255.0,255.0,,0.4527950956706632,3.130987279776845,-1.5754387751929355,True,57.0,False,6,6,False,
7,6360,206,True,1,1239.8662123574936,1004.27001953125,3904.8701171875,126.70999908447266,-17176.8994140625,21951.298828125,6007.39990234375,3628.599853515625,-1845.2000427246094,4407.699890136719,1.0,1.2609839090337482,2.852459975099104,0.4363779013677649,76561198039309853,enpitsu,24.0,1077.25,3748.89990234375,80.27999877929688,-1200.5000305175781,15720.10009765625,2682.6998901367188,3196.0000610351562,-300.79999923706055,537.2000122070312,128.0,255.0,False,0.009304559823858688,1.828528841338991,-0.011780591172942815,True,124.0,False,10,7,False,,bf81d8692db,games5425898691,19.0,-1877.77001953125,4151.35009765625,17.0,-21864.7998046875,1082.5,3.400000035762787,4.099999964237213,-0.19999999552965164,831.5000152587891,255.0,128.0,,-0.009576419743745032,0.011560948911232324,7.95164202075823e-05,True,24,False,26,31.0,False,,Mubss,76561198203576196,13,2705.219970703125,4332.58984375,17.010000228881836,-11301.400146484375,9833.900146484375,-0.3999999910593033,1.0999999940395355,-1.0999999940395355,-63.499999046325684,255.0,128.0,False,-0.009578281617919775,0.7245740041482464,7.934423610774649e-05,True,12,211.16420622794857,True,14,False,,TRICKY963,76561198250905688,11.0,3534.860107421875,-593.3099975585938,60.79999923706055,-3142.60009765625,17312.39990234375,-2102.2999572753906,-2286.300048828125,-203.60000610351562,-8.399999737739563,128.0,128.0,False,0.3384302095171711,1.4802099682480307,-0.004136416468868675,True,,False,24,20,4,
8,7064,223,False,0,4800.031000370678,1224.6800537109375,833.8400268554688,173.52999877929688,-4918.699951171875,24554.49951171875,5576.300048828125,-1596.1000061035156,-2459.199981689453,-815.8999633789062,0.0,-0.4765854918021501,-1.0697452814155235,-1.784418564164183,76561198250905688,TRICKY963,11.0,1226.300048828125,611.9099731445312,111.38999938964844,-8510.499877929688,21033.30078125,3741.7001342773438,-406.5999984741211,-86.19999885559082,-1128.1999969482422,255.0,0.0,,0.01833430088030964,1.7437336672990345,0.000256741122397315,True,54.0,False,8,6,False,,76561198203576196,Mubss,13.0,905.1799926757812,21.389999389648438,266.239990234375,-10795.6005859375,7116.300048828125,-6574.89990234375,-57.89999961853027,-102.29999542236328,-42.5,128.0,128.0,,-0.9748457581180225,2.6173604513875386,-0.19871241187471986,True,10,False,12,48.0,False,,enpitsu,76561198039309853,24,-62.56999969482422,3485.5400390625,17.059999465942383,-2827.0001220703125,16704.200439453125,1.5999999642372131,0.5999999865889549,-0.29999999329447746,-1102.5,255.0,0.0,True,0.016785375988881374,1.776175775945808,-0.0005559295051820435,True,6,188.0,False,6,False,,games5425898691,bf81d8692db,19.0,2832.760009765625,3045.8701171875,16.989999771118164,-14983.299560546875,17448.800048828125,4.399999976158142,-0.19999999552965164,0.0,1.8000000715255737,255.0,128.0,,0.009576941667685926,2.280572487818449,-2.28963112245871e-05,True,184.0,False,6,6,False,
9,7637,243,False,0,2236.985257750261,945.969970703125,3870.64990234375,219.6300048828125,-4264.599914550781,7939.1998291015625,5171.300048828125,-1118.3999633789062,4327.900085449219,-3382.0001220703125,0.0,-1.1679906160693214,2.1378155358482243,-2.1959678660416233,76561198250905688,TRICKY963,11.0,1008.6599731445312,3716.469970703125,128.27000427246094,-6680.8001708984375,1453.5000610351562,2907.9998779296875,3146.7001342773438,-4491.600036621094,415.99998474121094,128.0,255.0,,0.03430796037347435,2.2178551770721393,-0.7135642064034682,True,23.0,False,14,13,False,,76561198203576196,Mubss,13.0,925.1099853515625,1845.300048828125,17.010000228881836,5682.8997802734375,18264.69970703125,2.3000000417232513,-0.09999999776482582,-0.5000000074505806,1725.0,128.0,255.0,,0.009641600118295809,1.315219261170479,0.00014575068005748173,True,20,False,22,82.0,False,,enpitsu,76561198039309853,24,-2402.5,-486.9599914550781,17.049999237060547,617.7000045776367,13015.6005859375,2.5999999046325684,0.0,-0.29999999329447746,-521.3000106811523,255.0,0.0,,0.016740067398502572,1.4762908815878195,0.00027002798619822594,True,8,0.0,False,14,False,,games5425898691,bf81d8692db,19.0,511.3800048828125,5120.10986328125,17.010000228881836,3282.60009765625,2403.6000061035156,2.800000011920929,-0.19999999552965164,2.3999999463558197,-1723.9999389648438,128.0,0.0,,0.00951458476102324,0.6745660248415005,-5.353465078540075e-05,True,141.0,False,16,14,False,
