,frame,time,goal,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
0,751,21,False,1,3400.69500241087,1455.219970703125,1785.5999755859375,107.3499984741211,-4970.10009765625,14931.600341796875,1677.1000671386719,-2363.0999755859375,-3079.4000244140625,-4456.9000244140625,1.0,0.496663512070189,-2.445028448933183,2.544042036877097,448436829834284167,vMopX_,29.0,1356.31005859375,1707.4200439453125,16.8700008392334,-7124.5001220703125,16403.800048828125,-185.30000686645508,-463.4000015258789,-475.9000015258789,-1326.9000244140625,255.0,0.0,,-0.01450247285082228,1.2370416608997434,-0.0031897005728277277,True,6,False,8,83.0,False,,b4adad3172b,Lakichtadu75,4.0,-2867.830078125,-1681.5699462890625,17.010000228881836,-12203.299560546875,16409.89990234375,2.5,-0.0,-0.09999999776482582,109.20000076293945,255.0,128.0,False,-0.009585575601223782,0.9209135616596472,-3.9381304355439e-05,True,14,12,4,61.0,False,,enpitsu,76561198039309853,26,1411.7099609375,2765.139892578125,17.059999465942383,-10534.3994140625,-4535.5999755859375,2.5999999046325684,-0.0,0.5999999865889549,2224.499969482422,128.0,255.0,False,-0.01688530991687017,-0.46024834907307344,3.835802409889101e-05,True,0.0,False,8,False,8,,games5425898691,bf81d8692db,23.0,2080.699951171875,4718.47021484375,17.010000228881836,-13628.199462890625,7214.1998291015625,2.800000011920929,-1.0000000149011612,-2.0999999344348907,1816.6000366210938,0.0,255.0,,-0.009780513252103239,0.4138923762454068,-1.9349035994487722e-05,True,167.0,False,6,6,False,
1,1384,44,True,0,765.5474387811772,-587.010009765625,4439.580078125,272.0899963378906,2448.2000732421875,22898.60107421875,8996.400146484375,4851.000061035156,2356.9000244140625,-2629.1000366210938,0.0,-0.42736804108555937,-0.20307952978167104,0.44687005808091745,76561198039309853,enpitsu,26.0,-553.1500244140625,4278.2099609375,195.7100067138672,1001.8000030517578,17518.00048828125,1150.2999877929688,-3062.6998901367188,-4518.0999755859375,-675.5000305175781,,255.0,,0.08054868379610002,1.112066558942783,-0.679283453249,True,17,False,18,0.0,False,,bf81d8692db,games5425898691,22.0,-939.9099731445312,4192.669921875,17.030000686645508,18897.5,12798.900146484375,-3.100000023841858,-2.8999999165534973,-1.899999976158142,-1085.0,255.0,0.0,,0.00958611044784456,0.5854974645704378,-0.00019275854840667086,True,10,8,False,153.66843008225965,True,,Lakichtadu75,b4adad3172b,4,-707.1799926757812,4566.4501953125,93.4000015258789,17795.2001953125,2074.9000549316406,-160.6999969482422,4905.299987792969,2414.7999572753906,-596.5999984741211,255.0,0.0,,0.37151145262572977,0.4903720586481696,1.8472917582091286,True,178.0,False,20,4,17,,vMopX_,448436829834284167,28.0,-808.530029296875,5002.10009765625,15.960000038146973,13871.300048828125,-4520.5999755859375,-236.49999618530273,-1616.9999694824219,-434.0999984741211,-1290.2000427246094,255.0,41.0,,0.005657260824220555,-0.35551906100804453,-0.023155420189023293,True,147.0,False,8,12,False,
2,4010,121,True,1,1822.8677070524916,-249.63999938964844,3722.1298828125,345.4200134277344,5609.7998046875,27505.2001953125,-3041.7001342773438,-916.2999725341797,5471.5997314453125,937.9000091552734,1.0,0.13255714293776324,-2.7794797863460823,1.808846443600353,448436829834284167,vMopX_,29.0,-291.1199951171875,3492.510009765625,257.3699951171875,-7138.800048828125,21676.69921875,2855.7000732421875,-34.60000038146973,5023.900146484375,2238.000030517578,255.0,0.0,,0.5034727038703842,1.7899018018538535,2.7931190372825605,True,10,6,18,163.2424945164752,True,,b4adad3172b,Lakichtadu75,4.0,-1405.2900390625,3205.419921875,17.010000228881836,-5576.5997314453125,-14812.5,2.7000001072883606,-0.0,-0.09999999776482582,-1380.0999450683594,255.0,54.0,False,-0.009590167894627412,-1.1848711427198029,-0.00013255100194844372,True,20,20,False,187.0,False,,enpitsu,76561198039309853,26,-214.3699951171875,3763.39990234375,181.35000610351562,-16699.300537109375,-5921.500244140625,2485.7000732421875,-4048.5000610351562,-3703.699951171875,-375.8000183105469,255.0,0.0,False,-0.031104335642985897,-0.7119402711962375,0.6601662385965763,True,153.0,False,22,2,19,,games5425898691,bf81d8692db,22.0,2852.340087890625,4278.68017578125,17.020000457763672,-16053.00048828125,10768.1005859375,-1.2999999523162842,-0.09999999776482582,0.5999999865889549,0.19999999552965164,255.0,128.0,,-0.009618909109155893,0.5907972557513993,-2.2931355362713524e-05,True,229.961797716797,True,14,16,False,
3,5024,149,True,1,1575.1937089511548,-30.6299991607666,3866.18994140625,165.67999267578125,5036.000061035156,26542.099609375,8310.700073242188,3699.8001098632812,4699.2999267578125,476.3999938964844,1.0,0.4442471610629748,-1.7392670239133086,0.14454569912812879,448436829834284167,vMopX_,29.0,-43.959999084472656,3644.47998046875,101.66999816894531,5992.9998779296875,22035.0,2591.400146484375,-2802.2000122070312,-4685.199890136719,668.0000305175781,255.0,228.0,,-0.33611005182964726,1.7010679858906081,-0.5213886113770115,True,13,False,12,158.0,False,,b4adad3172b,Lakichtadu75,4.0,-1651.050048828125,3421.139892578125,17.020000457763672,13825.400390625,-9724.89990234375,1.4000000059604645,-1.4000000059604645,1.0000000149011612,667.7999877929688,255.0,150.0,False,-0.009586999193276878,-2.553941713582216,3.568207953837548e-05,True,14,10,4,154.0,False,,enpitsu,76561198039309853,25,-1798.969970703125,2174.199951171875,21.43000030517578,11963.00048828125,13637.7001953125,-2203.6000061035156,-1505.2999877929688,1243.6000061035156,-179.20000076293945,255.0,128.0,False,-0.014237152974032207,2.2796698218539198,0.001540520607569232,True,0.0,False,14,False,14,,games5425898691,bf81d8692db,22.0,-1553.56005859375,-1015.6300048828125,17.010000228881836,15855.0,16660.999755859375,2.5,0.29999999329447746,0.5000000074505806,1.7000000178813934,255.0,128.0,,-0.009584319614145518,2.3311843606247127,-5.0842723652246875e-05,True,41.0,False,12,14,False,
4,5413,154,False,1,3821.0670956532786,3000.530029296875,1950.719970703125,1527.72998046875,-15108.599853515625,14395.799560546875,-1280.8999633789062,-5204.6002197265625,-1553.3999633789062,1761.4999389648438,1.0,-0.31395754302395307,0.8107530772596586,0.7202774685828628,448436829834284167,vMopX_,29.0,3123.949951171875,1853.5,1471.52001953125,-7838.699951171875,10215.30029296875,3106.400146484375,624.0000152587891,-223.70000839233398,900.1999664306641,255.0,222.0,,0.7350668348205891,0.770720813285519,0.2609870586645644,True,4,False,6,200.6750968297323,True,,b4adad3172b,Lakichtadu75,4.0,2363.10009765625,-4289.490234375,17.010000228881836,-18599.300537109375,4700.4998779296875,0.5999999865889549,-0.19999999552965164,-0.0,-1996.199951171875,255.0,0.0,False,-0.009576109235692534,0.3208867415383605,-2.50072986298844e-05,True,4,4,False,242.47899359272373,True,,enpitsu,76561198039309853,25,1381.6500244140625,4803.60009765625,17.059999465942383,-2149.4000244140625,-3552.60009765625,1.899999976158142,5.400000214576721,2.0000000298023224,43.499999046325684,255.0,0.0,,-0.016705447053034735,-1.0372982964509556,0.00023594348974686024,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,22.0,-4051.27001953125,1375.9000244140625,147.24000549316406,2683.2998657226562,21328.701171875,-5491.7999267578125,-36.30000114440918,-2715.2999877929688,108.50000381469727,255.0,128.0,,-0.277973341814364,1.6956383016054464,1.098847681811778,True,201.76857641948172,True,6,6,False,
5,6669,200,False,1,3196.0806124621536,-1404.780029296875,2921.590087890625,242.3000030517578,14479.300537109375,14260.0,-8235.30029296875,-4647.39990234375,811.5000152587891,-3707.0001220703125,1.0,0.6930468229348177,1.9359902375405635,1.8983310285747566,448436829834284167,vMopX_,29.0,-1496.5,2804.530029296875,294.9800109863281,3267.2000122070312,18923.00048828125,3188.9999389648438,3111.300048828125,-1050.8999633789062,-4411.9000244140625,255.0,0.0,False,0.6730491392783394,1.8183501817095042,3.037725170921576,True,14,False,18,123.52203880843295,True,,b4adad3172b,Lakichtadu75,4.0,-2260.2099609375,3233.830078125,17.010000228881836,889.0000152587891,-11727.900390625,2.7000001072883606,-0.0,0.7000000029802322,0.0,255.0,128.0,False,-0.009541209345401869,-1.6464646303864177,6.339537768568311e-05,True,10,4,False,182.0,False,,enpitsu,76561198039309853,26,-610.6599731445312,4365.31005859375,33.849998474121094,8323.900146484375,-2590.0,-341.30001068115234,-456.19998931884766,1257.300033569336,765.8000183105469,255.0,128.0,False,0.14397762975955825,-2.7971447667047378,0.4475227205398555,True,162.0,False,12,False,12,,games5425898691,bf81d8692db,22.0,-1311.81005859375,3338.0400390625,199.10000610351562,-5785.2001953125,-22177.2998046875,1923.0000305175781,2642.9998779296875,1356.3999938964844,-205.10000228881836,255.0,129.0,,0.4954399919781454,-2.0759656194748817,-0.3666997664191319,True,149.52203880843294,True,17,22,4,
6,7821,232,False,0,2014.3364954322024,-1966.780029296875,3433.840087890625,347.3500061035156,15130.6005859375,19943.800048828125,-3970.7998657226562,-2726.4999389648438,415.9000015258789,5328.499755859375,0.0,0.7060980173594543,-2.0214175820989473,-0.2357828750084478,bf81d8692db,games5425898691,22.0,-2051.2099609375,3371.570068359375,253.57000732421875,11801.199951171875,6711.300048828125,-665.8999633789062,3912.0001220703125,3106.7999267578125,2300.7000732421875,255.0,128.0,,-0.32490576919664804,0.015252351310058001,2.9302091574951263,True,5,False,6,0.0,False,,76561198039309853,enpitsu,26.0,-2035.3900146484375,1148.4200439453125,17.059999465942383,2941.9000244140625,2475.7000732421875,1.8000000715255737,0.29999999329447746,0.0,0.0,255.0,128.0,False,0.0166099845408624,0.6995645122438007,-2.238097678945483e-05,True,8,8,False,196.0,False,,Lakichtadu75,b4adad3172b,4,-149.2100067138672,4821.259765625,17.010000228881836,-7061.400146484375,1252.0999908447266,3.0000001192092896,1.0999999940395355,0.0,2271.1000061035156,224.0,233.0,False,0.009543845327586372,2.9597351721003182,0.0001644762338862568,True,138.0,False,12,4,10,,vMopX_,448436829834284167,29.0,-1844.3299560546875,2937.780029296875,902.02001953125,2326.699981689453,3538.2998657226562,2941.099853515625,-1326.0000610351562,-4767.60009765625,2068.0999755859375,128.0,239.0,False,1.4263238261491578,-0.4308709131572963,-0.5027904799893989,True,178.0,False,8,12,4,
7,8140,244,True,0,3376.7764454638186,2279.550048828125,3991.739990234375,383.54998779296875,-26881.79931640625,17963.199462890625,2038.6000061035156,-382.90000915527344,4370.5999755859375,-708.0999755859375,0.0,-1.3272052406925887,0.41689763253144113,-1.7421115978483428,bf81d8692db,games5425898691,22.0,2462.929931640625,3860.18994140625,251.61000061035156,-17415.2001953125,11245.2001953125,3744.2999267578125,-1915.8999633789062,-1736.0000610351562,-3466.6000366210938,255.0,226.0,,-1.1790487937357572,1.960724367881312,-0.11030662844637658,True,9,False,12,140.43218055335427,True,,76561198039309853,enpitsu,25.0,78.06999969482422,2603.0400390625,17.059999465942383,-1388.2000732421875,-3403.599853515625,1.8000000715255737,0.5999999865889549,0.0,1.2999999523162842,255.0,,,0.016747950588688804,1.184149067685785,-2.9062776881562076e-05,True,10,10,False,82.0,False,,Lakichtadu75,b4adad3172b,4,2319.239990234375,4461.5,129.6199951171875,-12056.600341796875,-16143.800048828125,4454.800109863281,-1238.0999755859375,-2001.9000244140625,-778.3999633789062,255.0,7.0,,-0.2892793452478214,-1.9349444407548442,0.09495546500034482,True,214.43218055335427,True,18,6,13,,vMopX_,448436829834284167,29.0,1162.1199951171875,5103.0,163.16000366210938,-2369.7999572753906,-4.000000059604645,-1315.2999877929688,-0.29999999329447746,195.20000457763672,1.5000000596046448,226.0,,,0.30238810064681165,3.1315130433724416,-1.5737381429756636,True,95.0,False,10,14,4,
8,9520,285,False,1,1805.7872530372294,463.8699951171875,3386.679931640625,100.83000183105469,-1629.9000549316406,18434.000244140625,5050.899963378906,-1120.199966430664,3703.599853515625,-4585.5999755859375,1.0,0.9568815000665167,1.4519672266787158,1.733491782128194,448436829834284167,vMopX_,29.0,601.72998046875,3265.949951171875,17.010000228881836,-13562.900390625,1232.2000122070312,2.800000011920929,-0.09999999776482582,-0.0,2232.7000427246094,255.0,255.0,,-0.009565558761727684,0.022351468029566116,-4.398703564551192e-06,True,10,False,10,203.0,False,,b4adad3172b,Lakichtadu75,4.0,-164.13999938964844,2449.610107421875,17.010000228881836,6529.1998291015625,-11517.099609375,2.5999999046325684,-0.09999999776482582,0.09999999776482582,-443.10001373291016,255.0,128.0,False,-0.009567140753179345,-2.042660584401083,0.00022063025622978075,True,18,16,False,67.0,False,,enpitsu,76561198039309853,25,355.489990234375,3915.5400390625,71.66000366210938,9141.300048828125,-16282.19970703125,3185.4998779296875,4689.4000244140625,587.2999954223633,-763.1999969482422,255.0,0.0,False,-0.12486049701972331,-2.364971877909976,0.036590916633049385,True,0.0,False,14,False,13,,games5425898691,bf81d8692db,22.0,-2924.06005859375,4341.7099609375,17.010000228881836,16548.599853515625,10031.099853515625,0.19999999552965164,3.400000035762787,1.8000000715255737,-1265.0,255.0,116.0,,-0.009600000741761976,2.6547836816483614,-7.194837325061971e-07,True,239.33252464058577,True,12,14,False,
9,10322,307,True,1,1913.669902042643,-130.82000732421875,3525.139892578125,559.030029296875,-237.29999542236328,25582.099609375,-10174.69970703125,-5726.9000244140625,1588.0999755859375,824.4000244140625,1.0,0.24130732763065757,-0.2921667379214599,2.5578933476313486,b4adad3172b,Lakichtadu75,4.0,-165.27000427246094,3290.39990234375,572.5,-1626.300048828125,20568.40087890625,2190.399932861328,-1065.999984741211,5388.699951171875,273.29999923706055,255.0,62.0,True,0.7600957172938753,1.199826034019302,1.400569688506017,True,6,4,8,170.0,False,,448436829834284167,vMopX_,28.0,956.1799926757812,4542.7998046875,81.66999816894531,-14440.10009765625,-8726.900024414062,1453.3999633789062,-298.1999969482422,-265.79999923706055,2921.4999389648438,255.0,128.0,False,0.10505564688298412,-2.3488746009300376,0.14774215745543803,True,4,4,False,141.0,False,,enpitsu,76561198039309853,25,1215.5400390625,4885.669921875,17.040000915527344,-5900.0,9713.300170898438,7.799999713897705,15.700000524520874,10.700000524520874,-2456.300048828125,255.0,255.0,,-0.01787156450322155,1.0921302184070154,-2.13287996940062e-05,True,188.0,False,4,False,4,,games5425898691,bf81d8692db,22.0,-212.11000061035156,3475.320068359375,17.010000228881836,-12260.999755859375,-3357.9998779296875,2.8999999165534973,-0.3999999910593033,-0.19999999552965164,-2270.0,255.0,0.0,,-0.009557045761274766,-0.20862567978360302,-4.633623423237618e-05,True,171.0,False,False,False,False,
