Game ID                             	  ground	  low in air	  high in air	  defending half	  attacking half	  defending third	  neutral third	  attacking third	  behind ball	  in front of ball	  near wall	  in corner	  on wall	  full boost	  low boost	  no boost	  closest to ball	  close to ball	  furthest from ball	  slow speed	  boost speed	  supersonic	  carrying ball
2c6626f0-0887-4378-ac38-2df4d003b42b	 190.693	      107.76	       12.886	         202.229	         123.276	          155.291	        97.7102	          72.5034	      237.991	           87.5132	    67.4816	    4.58692	  67.4816	     25.7837	    80.1148	   16.7443	          87.8439	        46.7927	             66.2107	     37.0408	      189.409	      46.898	        2.76747
f05b78c3-2b01-4ead-a6d4-03c3bbfc9f79	 237.061	     131.903	      4.41567	         250.848	         145.075	           196.84	         105.93	          93.1535	      278.426	           117.497	    108.853	    5.68314	  108.853	     34.2686	     137.44	   47.5686	          84.5605	        39.3258	             91.9345	     31.6062	      265.209	     74.4409	              0
1ab1006e-f6f3-43bb-9f67-1d0de8b2f720	 187.386	     108.975	      2.65786	         186.027	         131.487	          131.081	        102.423	          84.0103	      230.381	           87.1332	    87.4967	    3.24285	  87.4967	     51.4163	    72.6732	   21.1865	           63.437	        29.4238	             106.749	     27.3877	      204.626	     58.7573	        3.45933
a21320f2-e96c-48b0-96ca-36a8559e4dbf	 191.403	     98.8033	      1.06104	         151.018	         157.179	          106.301	        101.681	          100.215	      237.334	           70.8631	    71.5186	    2.40484	  71.5186	     21.9584	    65.6918	    27.056	          70.7225	          25.27	                77.1	     21.1554	      183.639	     43.9459	        2.22021
365d9b56-ff6a-4282-a8e2-b7f61ccfa510	 197.623	     103.964	      3.02345	          222.82	         93.0766	          173.913	         90.166	          51.8173	      229.769	           86.1272	     74.427	    5.38663	   74.427	     34.2631	    93.3009	   19.3053	          74.9516	        26.6159	             76.7628	     35.2505	      167.112	     42.4579	              0
e641ee95-d38b-4226-9ccc-6453b050640c	 200.512	     101.585	      4.84295	         144.307	         178.364	          99.2692	        92.3058	          131.096	      216.608	           106.063	    67.3693	    2.22155	  67.3693	     29.7809	    87.6381	   29.2041	          73.4286	          28.36	             86.4055	     27.2439	      196.224	     49.7062	              0
4292427b-0bb4-48b0-828d-13d4521ee3dd	 200.235	      95.793	      2.32975	         155.805	         159.666	          113.315	        103.377	          98.7792	      236.346	           79.1246	    67.2525	    8.55141	  67.2525	     27.4186	    88.5779	   43.3731	          71.4339	        31.0918	             91.8301	     21.8765	      194.608	     42.3584	        3.31363
16610695-f169-4ded-be4e-8e8a6ee3daf7	 66.0347	     32.0139	      1.60278	          46.671	         57.7143	          30.4025	        42.7827	          31.2001	      85.7394	           18.6459	     24.168	   0.510221	   24.168	     9.02935	    30.1911	   12.1226	          32.0901	        9.36276	             27.1519	      9.1108	      60.1837	     12.2351	        1.96641
0b362cfc-b338-4589-8519-ea85b24d6929	 179.333	     100.149	       6.5174	         183.704	         119.799	          141.321	        85.3159	          76.8656	      225.542	           77.9605	     76.443	    6.01091	   76.443	     42.1856	    59.8332	   19.4825	          62.9497	        22.8084	             67.7662	     21.6779	      187.838	     47.6764	              0
a1e3e96e-14b3-4362-a794-fc960969a453	 189.951	     112.623	      5.09906	         198.325	         127.263	          155.832	        88.2201	          81.5356	      247.859	           77.7286	    86.1467	    7.27505	  86.1467	     16.8955	    68.4582	   27.1336	          73.6296	        24.7986	             76.7233	     24.1825	      215.288	     56.2214	              0
319caf2f-b412-4e0a-963c-c652ef92094e	 189.644	     110.663	      7.86729	         194.708	         128.615	          135.645	        109.899	          77.7797	      218.465	           104.858	    71.3081	    4.69896	  71.3081	     53.4956	    82.0684	   27.4142	          67.9607	        24.5939	             94.1323	     30.5867	      199.002	     58.2613	         1.8215
509dcf00-bbe9-4045-a3d5-46c5785e816d	 93.6625	     36.4394	            0	         83.9638	         53.4988	          64.9231	        34.1539	          38.3856	      108.413	           29.0497	    27.0229	    1.67531	  27.0229	     8.41323	    42.2749	   11.9809	          45.6198	        14.4966	              32.379	     7.75542	      92.1944	     22.6876	        1.71131
6d05c13e-920c-4b82-bd9f-9800a0a3a76e	 219.672	     98.3388	            0	         238.152	         101.707	           185.64	        98.0307	          56.1887	      271.761	           68.0983	    79.9053	    3.27777	  79.9053	     32.0938	    92.6754	   30.5138	          75.0417	        30.9601	             64.4508	     44.7913	      196.091	     51.9992	              0
12abdb60-12d9-492c-8cf5-8c4773b30648	 189.345	     99.9298	      1.53125	         177.963	         133.998	          115.259	        116.485	          80.2177	      234.294	           77.6672	     86.741	    2.58495	   86.741	      38.308	    78.2583	   36.2353	          89.9435	        38.6048	             77.4899	     32.8411	      195.502	     39.8773	        3.13191
06384ecc-dd9b-4dc4-9169-eccd76d66b72	 194.198	     100.144	    0.0737864	         198.399	         112.902	          152.769	        82.2918	          76.2408	      239.462	           71.8401	    78.1676	    4.04335	  78.1676	     24.5568	     118.16	   36.6656	          57.8315	        23.2082	             87.5988	     33.2036	      190.407	     52.6485	              0
edde65bb-c70f-4157-9288-dd5e3bb187e9	 207.859	     100.379	      3.13148	           214.1	         119.237	          165.414	          86.03	          81.8931	      221.662	           111.675	    93.5505	     6.7362	  93.5505	     28.8178	    97.8955	   33.1771	          78.8933	        25.2047	             92.1663	     25.7516	      206.945	     54.7368	              0
1536e2e7-fff0-48d0-921a-4189b0737e0f	 181.955	     102.976	            0	         164.553	          150.56	          111.393	        110.067	           93.653	      216.031	           99.0827	    84.4832	    2.73117	  84.4832	     34.0774	    91.0912	   33.4249	          80.8434	        23.3732	             75.9902	     21.9556	      184.919	     43.9163	        1.42109
63a87f1c-94a0-4b5d-954b-dac69ddcb47d	  185.34	       117.4	      3.53208	         184.532	         135.645	          121.247	        113.002	          85.9281	      219.898	           100.279	    63.1083	    5.60827	  63.1083	     30.4303	    114.442	   34.2237	          78.6468	        28.5513	             81.5989	     22.5054	      215.298	     68.8504	              0
4716b757-9ea3-4299-b705-4fc86f3a137b	 185.232	      111.07	      2.29392	         203.232	          110.08	          159.029	        86.8772	          67.4055	      233.549	           79.7621	    86.0699	    7.46494	  86.0699	     33.8664	    117.075	   36.8488	          63.7267	        26.6531	             89.8688	     24.0304	      187.975	     41.6589	        1.60218
d9fc33f3-ee67-4361-95bc-128f44ba28bb	 176.286	     124.907	      3.93405	         221.419	         99.3231	          167.411	        98.3082	          55.0226	      204.332	            116.41	    89.3855	    6.19183	  89.3855	     19.2276	    115.017	   50.0662	          103.743	        33.5719	              69.436	     25.4843	      216.326	     61.3162	        5.13584
aaa1e2f9-e938-4f9c-b0a4-40b9db169656	 146.261	     73.7116	            0	         153.806	         71.9915	           116.51	        63.4011	          45.8865	      174.668	           51.1297	    43.4812	    1.23783	  43.4812	     10.4161	    74.1613	   39.6244	          61.1101	        19.5168	             55.1655	     23.3514	      147.943	     38.8197	              0
fd950dd8-7470-42dd-91e1-e74f27cf849b	 201.897	     86.9597	      9.25104	          220.39	         93.2637	          169.627	        88.8444	          55.1822	      260.848	           52.8058	    81.4776	    2.51155	  81.4776	     16.3483	    93.1455	    24.911	          65.1206	        21.9983	             82.0679	     27.0547	      192.796	     50.7971	        5.89899
812d718f-4e60-48eb-8417-b60d229733f9	 155.751	     76.0107	            0	         151.218	         90.4115	          111.238	         80.325	          50.0674	      180.934	           60.6964	    64.0895	     3.0591	  64.0895	     12.2337	    70.2412	   13.1753	          47.7642	        20.4807	             60.9518	     19.0841	      155.831	      46.937	              0
cb36abbc-f37e-4440-b363-e9ace28a8a31	 191.493	      93.834	      7.94114	         174.064	         140.652	            136.6	        81.8409	          96.2754	      226.275	           88.4415	    78.1463	    6.70233	  78.1463	     24.0651	    101.736	   34.0074	          54.8081	        16.8252	             114.683	     35.5407	      192.954	     53.8144	              0
9e53cdfb-95e2-4552-beb5-1d44703d67c8	 201.093	     102.968	      3.42291	         213.435	         111.268	          156.488	        104.146	           64.069	      223.717	           100.986	    70.8154	    3.46013	  70.8154	     14.4957	    113.172	    31.924	          67.6235	        29.0486	             95.8763	     20.7666	      198.232	     47.4137	        6.88279
f5389565-f82e-481b-a007-7ad75610af04	 175.494	     118.075	      3.53233	         208.331	         109.674	          163.612	        84.5147	          69.8782	      242.288	           75.7161	    91.1181	    4.55184	  91.1181	      18.136	    73.6961	   29.8547	          69.3035	        27.6057	             98.5396	     36.5498	      183.749	     42.8432	        1.20175
3c07a1a5-f2c6-48b3-b807-3e5610b02f7c	 179.916	     103.862	      4.26004	         170.195	         131.644	          118.919	        95.9903	          86.9293	      231.635	            70.204	    58.6977	    5.97017	  58.6977	     13.1434	    120.692	   43.8556	          66.2446	        27.4258	             72.5997	     30.4022	      200.059	     56.2634	        2.54975
e6041ac2-3c04-4c76-90cf-fe6aa56ce69d	  207.04	      93.502	      1.63765	         247.558	         74.9097	          203.691	        75.6942	          43.0825	      219.647	           102.821	     85.432	    3.38975	   85.432	      26.065	    91.3655	   35.2843	          75.0956	        24.8373	             78.3895	     24.6912	      209.759	     55.2305	              0
5a1fb1f1-0629-40b7-a255-224ea2a4fe7b	 147.277	      79.014	     0.508646	          144.11	         89.1639	          95.0461	        82.2422	          55.9861	      181.312	           51.9625	    52.6838	    3.09399	  52.6838	     24.1492	    80.4952	   34.9135	          62.0264	        29.3444	             70.9159	     25.6799	      136.045	     37.2917	        3.86012
a9dd20a3-30cb-40f8-a3c8-b46944af460a	 184.303	     116.233	      6.07598	         195.818	         127.139	          146.187	        98.8926	          77.8772	      213.194	           109.763	    83.5097	    6.73424	  83.5097	     20.0948	    119.441	   39.3997	          61.6809	        23.7711	             83.2374	      27.014	      201.387	     49.0179	              0
2044271c-8b03-4237-b421-2b903e5da2f0	 190.181	     110.445	      8.77466	         196.698	         131.239	          151.624	        96.3126	          80.0011	      207.731	           120.207	    85.0256	    5.20841	  85.0256	     25.2685	    91.3595	   36.8169	          81.2821	        31.2817	             90.4488	     29.4589	      191.063	     38.9599	              0
e6ddee71-9656-41ee-ba3e-e33beb223f8e	 184.393	     108.225	      4.80777	         182.945	         130.575	          133.979	        93.4924	          86.0487	      226.422	            87.098	    73.6178	    5.27999	  73.6178	     33.5361	    112.021	   42.9734	          75.0567	        26.1527	             99.0537	     29.7091	      184.913	     52.8721	        3.53275
ca319fd1-b4cd-4906-b6f8-3b0e1facd8dc	 136.414	     58.1133	      3.35083	         125.623	         84.1256	          92.2328	        65.1472	          52.3686	       158.18	           51.5686	    47.6909	    3.96854	  47.6909	     17.8438	    49.1305	   27.3109	          53.6676	        22.9093	             48.3593	     16.8613	      131.978	     33.2914	              0
cf68e8fa-6ca6-44cb-9f44-125d92544d89	 202.671	     102.245	      2.07557	         179.054	         142.658	          141.173	        84.1177	          96.4208	      222.908	           98.8042	    67.0649	    4.37053	  67.0649	     26.3303	    80.9505	   28.1222	          61.8824	        28.7332	             88.6012	     27.8563	       209.61	     58.6209	              0
ac65a0e0-36ea-495a-a112-14162b78baec	 168.425	     121.712	      6.98567	         173.513	         145.892	          125.594	        92.7051	          101.106	      221.057	           98.3484	    78.0303	     3.5299	  78.0303	     42.8379	    108.832	   35.0615	          91.6931	        31.8264	             63.8957	     22.5432	      199.232	     61.2524	              0
c1c2fa10-1621-4a5f-abf2-a3cc1003a02a	 193.137	     96.8438	      8.37476	         201.018	         119.728	          162.635	        70.4621	          87.6483	      230.905	             89.84	    76.8379	    2.80476	  76.8379	     24.6127	    108.912	   31.7571	          80.6291	        30.3355	             91.1974	     25.8186	      194.765	     63.9464	              0
a9ba38b3-0968-4cd7-828b-224a1900b54b	 186.056	     116.734	      3.45872	         238.459	         85.8205	          189.989	        76.7233	          57.5667	      222.079	           102.201	    85.4417	    6.04195	  85.4417	     24.8662	    104.072	   48.5078	          82.9775	        34.8824	             67.8508	     30.8419	      167.824	      39.408	        1.71157
7d4a6dc5-37ac-43e4-bbb6-c76cad638927	 174.045	     108.121	      5.02811	          157.02	         155.626	          113.142	        100.391	          99.1135	      213.604	           99.0429	    88.7396	    3.46049	  88.7396	     16.8243	    123.004	   37.2112	          90.4422	        37.6565	             82.4859	     31.1665	      192.154	     65.1053	        7.86017
936a4504-4910-447c-bfbe-affb3c593ed4	 171.126	     114.956	      3.82497	          181.19	         128.552	          134.838	        86.1032	          88.8003	      201.915	           107.827	    84.9871	    4.84333	  84.9871	     29.2399	    96.3391	   42.8963	          90.4658	        38.4639	             55.8932	     23.4125	      193.802	     53.8914	         1.2394
d978fdb0-bbe4-4775-bfe1-dae553052be3	 182.088	     102.322	      2.84157	          189.22	         118.238	          148.117	        84.7299	          74.6112	      221.048	           86.4099	    96.8784	    6.22763	  96.8784	     22.7901	    92.5823	   36.4437	          81.1774	        37.5776	             71.4798	     39.4532	      173.007	      41.004	        3.09616
266011af-4488-49e9-be22-57c73ca1d6a9	 147.988	      66.434	      3.75014	         137.497	         91.2692	          112.693	        52.8442	           63.229	      161.862	           66.9037	    52.7965	    2.00359	  52.7965	     16.4596	     70.277	   29.1682	           40.933	        16.4957	             65.4671	     14.7141	      147.046	     50.5499	        1.38315
9aefc87a-ca43-4fdd-97f4-5c30ba17945f	 190.785	     104.868	      5.35274	         185.917	         128.776	          141.236	        85.0899	          88.3666	      204.336	           110.357	    75.9475	    8.44521	  75.9475	     17.3337	    79.7788	   28.4692	          75.4758	          19.74	             69.8338	     28.4338	      188.634	     60.0406	              0
0793ee01-14ea-43e4-b07d-1bc35a94caf8	 207.878	     114.968	      4.18791	          202.22	         141.164	          147.561	        119.573	          76.2503	      253.484	           89.9001	    73.3671	    3.74997	  73.3671	     19.2066	    111.109	   35.4654	          78.3319	        24.1795	              87.802	     33.3851	      222.423	     56.2525	        1.95973
a1860e97-16d5-47e6-a6da-f1c8ab379e12	 192.327	     99.9151	     0.181889	         204.369	         111.974	          153.329	        86.4319	          76.5817	      243.261	           73.0823	    75.3314	    5.93568	  75.3314	     33.9371	    101.729	   36.1113	          65.6953	        27.5575	             67.7994	     20.7161	      207.794	     50.3581	              0
93e3bcbc-7e58-431c-8da4-5ed3082d3e61	 182.481	     112.255	      7.21224	         188.897	         127.582	          140.903	        88.7241	          86.8522	      219.151	           97.3279	    79.7465	    5.53415	  79.7465	     18.1018	    113.792	   38.8851	          80.3756	        24.9474	             59.2689	     23.2294	      212.567	     55.9654	              0
22f8b726-925f-4a52-b93d-2504251838a9	 212.171	     118.966	      6.33953	         198.508	         156.224	          139.676	        117.453	           97.602	      247.287	           107.445	    81.2696	    2.22318	  81.2696	     25.3077	    127.356	   28.1107	          86.9118	        33.1198	             77.6189	     40.8188	      209.386	     42.3467	        1.38299
c9eceee6-f6d6-42dd-babb-838a9f9cbb0e	 195.589	     109.352	      1.20165	         229.501	         90.5499	           180.05	         81.019	          58.9822	      227.482	           92.5688	      74.57	    6.18698	    74.57	     18.0899	    118.001	   43.4795	          63.3586	         21.815	             64.1876	     22.0996	      201.945	     55.6347	        3.38661
a6143c56-040e-4064-855b-90e12e13a96c	 240.497	     149.127	      7.64292	         262.304	         156.774	          202.228	        117.877	          98.9726	      307.536	           111.542	    110.819	    6.73281	  110.819	     25.9634	    142.814	   60.2944	            100.4	         42.975	             107.546	     41.2596	      263.466	     80.7443	              0
da9c9822-3314-43c9-b99b-e269ddff1112	 213.478	     111.437	      2.33029	           191.7	         145.853	          142.008	        99.2014	          96.3431	      227.093	           110.459	    69.2341	    3.16691	  69.2341	     41.0725	    109.514	   39.0223	          75.4367	        25.9928	             71.9898	     45.7582	      190.439	     53.5411	        2.18486
45a38201-39c9-4364-a506-f8dca46e6c60	 200.588	      100.37	      1.74738	         187.385	          130.03	          142.339	        84.2991	           90.776	      217.242	           100.172	    80.0387	    7.68123	  80.0387	     37.7963	    94.8775	   34.9893	          70.1743	        36.2597	             90.2367	     22.1316	      199.733	      44.029	              0
88b8d542-3c20-470e-afc7-532af495b239	 187.905	     98.2721	      7.31907	         207.015	         105.752	          167.509	        78.3991	          66.8581	       222.75	           90.0166	    80.3682	     4.1153	  80.3682	     31.6031	    114.457	   44.1751	          84.6706	        29.4248	             72.3982	     23.0898	      212.806	     65.3971	              0
eea8ecfe-8762-4825-bb49-2342e6a7b5d8	 175.374	     72.2103	      4.04013	          190.75	         71.6952	          154.154	        73.4468	          34.8452	      180.329	           82.1169	    67.2273	    6.73673	  67.2273	     35.1387	    61.6809	   27.0557	          56.3718	        22.6192	             75.3352	     21.5687	      156.103	     47.4871	              0
a1e94921-f485-47b0-81ce-e9a7ed3ace9d	 214.036	     104.145	      2.00258	         198.967	         139.607	          154.866	        95.1406	          88.5676	      231.778	           106.797	    76.5743	    2.25687	  76.5743	     44.9027	    100.323	   30.7144	           70.151	        32.5833	             93.7676	     37.5777	      209.602	     61.7569	        4.69748
57b6737f-6a93-432b-b7eb-fe96f760b176	  199.89	     114.698	      8.04903	         165.739	         169.691	          105.463	        119.152	          110.816	      243.542	           91.8883	    74.5558	    5.20865	  74.5558	      39.281	     128.14	    51.819	          69.2588	        34.1706	                 101	     36.7055	      218.609	     55.2672	              0
e023fd29-615f-4b90-8aad-c6055214f626	 187.779	     95.3844	      3.56896	         200.829	         110.199	          157.611	        83.3196	          70.0981	      202.036	           108.993	    89.6153	    7.83007	  89.6153	     51.2032	    82.6655	   31.4259	          84.8477	        29.2129	             69.4032	     20.5055	      210.197	     64.4543	        1.56526
fd330199-bf28-4077-9898-45c1a7f95bf1	 199.197	     102.193	      5.93661	         189.702	         130.492	          135.124	        109.621	          75.4502	      229.389	           90.7692	    83.6319	    3.60219	  83.6319	     20.7131	    99.9489	   45.0954	          61.8643	        28.3412	             99.5684	     32.9767	      198.819	     73.6604	        2.91309
a7be263e-a3ab-435c-8764-696e4474cc44	 182.543	     113.569	      1.74813	         186.396	         135.159	          135.203	        110.042	          76.3104	      241.596	           79.9586	    75.0414	    3.27707	  75.0414	      43.805	    108.382	   29.4926	          76.5832	        28.5827	              90.552	     25.4245	      196.866	     56.6169	              0
7f2c76ff-114a-405b-ab74-7a2ae937aa03	 189.028	     103.539	      10.4855	         235.945	         84.2248	          180.086	        95.1484	          44.9357	      231.201	           88.9694	    84.8511	     5.6464	  84.8511	     25.2367	    97.2321	   38.6406	          84.6369	        30.3724	             66.8359	     29.7509	      198.623	     67.1079	              0
722beb45-28ce-4721-b157-56b736ac066d	 188.807	     115.109	      6.70621	         228.165	           105.1	          181.092	        87.5815	          64.5912	      252.854	           80.4112	    76.9075	    6.95466	  76.9075	     20.7836	    161.059	   54.7313	          92.7439	        34.7787	             76.4448	     23.0129	      212.805	     49.2049	        3.96888
8e256c72-c3e0-4f5e-9645-212dbdc55fca	 190.457	     113.471	      6.51672	         151.994	         172.946	          100.065	        107.268	          117.606	      227.595	           97.3442	    75.2123	    6.84679	  75.2123	     30.8876	    103.371	   34.3052	          74.3203	        32.8119	             88.8753	     24.1414	      218.237	     54.3734	        2.87566
825c7919-fdc6-4e2f-8b3d-88b6f0ff8205	 184.974	      106.99	      4.77265	         171.326	         140.773	          120.052	        106.514	          85.5322	      225.687	           86.4111	     69.873	    4.69884	   69.873	     20.2854	    113.027	   40.6004	          69.2712	        30.0442	             79.3423	     25.6016	      200.232	     62.2222	        1.71101
76a196b8-5145-433b-bfe9-b3e7e7e1bb19	 192.254	     117.639	      2.18418	         177.218	         146.586	          129.191	        100.336	          94.2772	      225.711	           98.0932	    74.9083	    5.38579	  74.9083	     19.9901	    112.836	   44.0863	          64.0093	        29.1658	             99.0692	     29.6411	      190.494	     57.7809	              0
c42aebaa-0ab4-4745-825c-d48e5bab6652	 176.267	     130.213	      4.15114	          195.47	          124.38	          145.117	        93.2104	          81.5226	      234.896	           84.9535	    72.1083	    11.0976	  72.1083	      31.719	    104.573	   41.4334	          99.7354	        34.1573	             56.0338	     28.5427	      206.606	     61.4657	        2.18466
99c849c6-6e88-46fc-8a17-c62ef8c1483a	 141.862	      79.484	      1.60273	         164.542	         70.7446	          116.993	        80.0213	          38.2725	      160.684	           74.6027	    51.7342	    1.96659	  51.7342	     16.1993	    105.017	    26.657	          43.3985	        18.0954	             84.2852	     24.0737	      151.722	     41.6203	              0
55c471ee-a0a5-412b-9d26-d062a4106ea2	 156.375	     87.6817	      4.36949	         158.645	         101.402	          123.186	        78.7529	          58.1077	      176.459	           83.5876	    65.8808	    6.95223	  65.8808	     16.4649	    83.1529	   26.1419	          50.4376	        19.7385	             74.4514	     21.1597	      178.702	      49.496	        2.07403
827a7f92-3091-42ac-98a1-82b74957889d	 131.711	     54.8326	     0.181895	         113.274	          79.315	          80.7189	        66.0989	          45.7713	      146.243	           46.3462	    37.8356	     1.5657	  37.8356	     25.3107	    41.5549	    17.077	          41.5858	        12.3071	             43.5065	     15.6248	      126.968	     36.4357	              0
1cdec366-b728-4604-81d4-9404de44cf84	 193.275	     108.729	      3.35058	         193.377	          127.71	           153.26	        79.5215	          88.3059	      237.373	            83.715	    97.0709	    5.64376	  97.0709	     20.1369	      100.1	   38.2005	          79.7084	        33.3136	             97.9537	     35.1649	      183.705	     50.7981	              0
47e238e4-e3c4-41a0-8be5-f189bbd6facd	 181.072	     81.6325	      4.15106	         148.689	         124.543	          112.386	        82.6189	          78.2266	      197.639	           75.5929	    54.4381	    4.37045	  54.4381	      21.813	    79.4854	   22.5046	          51.2069	        18.7924	             91.3223	     18.9743	      177.829	     43.8014	        3.93292
0abb8fa7-a823-4ac4-91a3-d85cd94364be	 194.793	     106.293	      0.61965	         203.643	         110.732	          151.938	        90.3077	          72.1289	      238.558	           75.8168	    63.7925	    1.60195	  63.7925	     28.5796	    94.0966	   24.0066	          59.6845	        24.2145	             82.6489	     29.5318	       188.25	     52.8264	        1.01912
f9c1e584-6129-452b-8dd1-541acefa41d8	  155.15	     80.0969	     0.873703	         169.114	         75.9581	          132.882	        63.1547	          49.0356	      173.556	           71.5163	    51.9309	    4.55313	  51.9309	     27.4257	    66.0116	    28.841	          56.4584	        24.6821	             67.7781	     16.4876	      159.327	     47.7138	              0
b97f429e-cfd7-442c-8468-e0515178421e	 196.076	     95.9466	      2.22269	         198.682	         115.261	          148.881	        93.2252	          71.8369	      230.442	           83.5012	    84.9856	    5.34816	  84.9856	     31.9602	    91.1305	   26.2968	          74.8127	        31.9635	             81.8072	        31.5	      184.798	     57.7367	        1.12903
4b44be40-8392-4f0e-b35c-a1353cae3f52	 188.008	     103.985	      9.61493	         198.503	         115.298	          148.487	        84.4235	          80.8905	      219.965	           93.8366	    67.8787	    6.19185	  67.8787	     23.9287	    102.576	   38.4074	          80.5639	        29.6677	             74.3052	     22.5054	      184.862	     54.3202	              0
7a304476-0ace-4a4b-957f-e06c3b9ef161	 188.038	     109.068	      2.72635	         211.728	         104.886	          176.792	        72.6839	          67.1386	      216.625	           99.9897	    77.7387	    8.37663	  77.7387	     43.5558	    114.144	   43.7357	          70.9349	        26.2955	              76.619	     26.6194	      163.901	     41.3763	        1.20205
ab02b6ba-ca7d-4c88-b664-a5cfcbff7321	 196.179	     106.542	      6.37164	         200.019	         122.627	           151.92	        92.3682	          78.3579	      234.103	           88.5436	    70.8968	    2.69587	  70.8968	     31.0209	    106.991	   46.2473	          68.2061	        22.1743	             88.4411	        32.4	      197.311	     48.9718	              0
4e1080c9-f66d-4bf0-ad14-671a4daeef08	  183.36	     101.779	      8.30039	         180.632	         136.659	          124.268	        109.019	          84.0043	      221.966	           95.3253	    81.9819	    6.22412	  81.9819	     25.2337	    99.9172	   41.0005	           124.49	        44.7409	             60.0827	     31.7534	       195.55	     60.8754	        10.2678
189281c5-6f93-49df-b2d6-f2fc1c2a4b4f	 195.173	     109.837	      2.83418	         178.927	         147.564	          123.842	        105.483	          97.1654	      236.872	           89.6187	    70.4016	    4.55177	  70.4016	     15.2974	    144.426	   61.1101	           70.497	        27.3499	             74.9817	     26.5884	      213.135	     65.0719	              0
2fcbeb91-c147-4989-9d84-80a1289d4538	 179.964	      115.42	      3.86015	         208.247	         109.979	          166.554	        81.3078	          70.3636	      242.875	           75.3503	    83.7964	    7.89645	  83.7964	     47.2706	    83.5659	   28.8064	          108.441	        37.5443	             55.1233	     34.9884	      189.567	     55.0436	        2.73114
795a3b9c-e155-41a9-a9f4-6f7f6617657f	 200.811	     91.8376	      2.40267	         199.142	         119.027	          157.667	        85.1708	          75.3303	      224.217	           93.9513	    85.8261	     5.3514	  85.8261	      37.367	    83.6731	   27.8205	          64.9934	        21.8573	             76.7194	       30.08	      191.479	     67.0645	              0
