,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,166,0.0,False,False,1,5173.918487323908,16.15999984741211,41.439998626708984,104.11000061035156,7160.999755859375,25587.900390625,5265.0,2667.2000122070312,-2428.2000732421875,3084.7000122070312,1.0,-0.04158883190017691,-0.050522253271526985,-0.04341360275346925,76561198381518786,Iloveyoukidsuwu,8.0,19.799999237060547,-100.56999969482422,27.520000457763672,13101.500244140625,15563.399658203125,-1711.199951171875,1440.0,4107.9998779296875,3361.6000366210938,255.0,0.0,,0.20300932338492475,1.960378703596275,-0.3683260833309179,True,4,False,0.0,False,4,,bdd26d5efab,Truck - kun,8.0,-86.79000091552734,-3768.8798828125,17.010000228881836,1.0999999940395355,9670.700073242188,2.0999999344348907,-0.0,0.9000000357627869,7.300000190734863,255.0,128.0,,-0.009536824638232218,1.5696753368520964,-7.857881564227072e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,25.0,240.4600067138672,368.1600036621094,85.30999755859375,-15454.200439453125,-16840.999755859375,2543.9999389648438,3783.599853515625,-3810.4998779296875,-226.00000381469727,255.0,128.0,,-0.2238887426127419,-0.7734774095069883,-0.0010132218809708999,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,17.0,2528.89990234375,4099.5400390625,17.010000228881836,16772.2998046875,7317.7001953125,2.199999988079071,-2.199999988079071,-0.7000000029802322,-1101.1000061035156,255.0,0.0,-0.00958020329811743,2.737112217219428,-0.0001778890642099469,True,False,False,False,0.0,False,,
1,167,0.0,False,False,0,5359.375571644023,-38.68000030517578,-150.36000061035156,132.6300048828125,17128.399658203125,7469.7998046875,12394.100341796875,4840.0,-2773.699951171875,-2209.199981689453,0.0,0.03194516137631878,0.10491443695375731,0.015654889290425113,76561198039309853,enpitsu,25.0,-118.13999938964844,-237.11000061035156,102.3499984741211,12837.900390625,13092.5,1344.1999816894531,-4192.39990234375,3558.0999755859375,114.70000267028809,255.0,128.0,,0.8963004772818295,0.7391166525348366,-0.060191447476742516,True,2,False,0.0,False,1,,bf81d8692db,games5425898691,17.0,-2670.889892578125,-4153.8798828125,17.010000228881836,-17277.19970703125,-5715.4998779296875,2.3000000417232513,-1.0000000149011612,-0.3999999910593033,-1731.199951171875,255.0,0.0,,0.00957441232316556,-2.8639397701673217,-0.00018199010421496284,True,0.0,False,False,False,False,,Iloveyoukidsuwu,76561198381518786,8.0,-19.799999237060547,100.56999969482422,27.520000457763672,-13101.500244140625,-15563.399658203125,-1711.199951171875,-1440.0,-4107.9998779296875,3361.6000366210938,255.0,0.0,,-0.20300932338492475,-1.960378703596275,-0.3683260833309179,True,0.0,False,4,False,4,,Truck - kun,bdd26d5efab,8.0,86.79000091552734,3768.8798828125,17.010000228881836,-1.0999999940395355,-9670.700073242188,2.0999999344348907,0.0,-0.9000000357627869,7.300000190734863,255.0,128.0,0.009536824638232218,-1.5696753368520964,-7.857881564227072e-05,True,False,False,False,116.0,False,,
2,268,3.0,False,False,1,8320.139477014845,-2874.050048828125,-2276.969970703125,263.8299865722656,-9601.500244140625,-2892.3001098632812,5918.499755859375,3395.10009765625,-4790.299987792969,1234.8999786376953,1.0,-0.3849091386916035,1.7451477668671864,2.379485912375271,bdd26d5efab,Truck - kun,8.0,-2741.090087890625,-2265.3798828125,154.36000061035156,4760.799865722656,-2278.2000732421875,5922.60009765625,1513.2000732421875,-3969.2999267578125,-3493.3999633789062,128.0,128.0,False,0.07478397537473468,2.7008959815830345,0.27223432611038256,True,4,False,146.0,False,3,,76561198381518786,Iloveyoukidsuwu,8.0,2626.679931640625,-2827.0400390625,88.13999938964844,-9486.099853515625,-20948.701171875,-404.59999084472656,4284.89990234375,1635.7000732421875,-220.10000228881836,236.0,128.0,False,0.5132076365321248,-0.7303987957617808,0.8615482965939488,True,215.0,False,6,6,False,,enpitsu,76561198039309853,24.0,-2800.56005859375,-2149.699951171875,139.0500030517578,14193.699951171875,2005.7000732421875,5359.7998046875,1119.4999694824219,5382.1002197265625,170.10000228881836,255.0,128.0,,-0.7512576608156203,-2.965360256572716,0.027930912064165127,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,18.0,310.8999938964844,3221.449951171875,17.010000228881836,-12880.6005859375,-8318.400268554688,2.0999999344348907,-1.5999999642372131,-0.9000000357627869,1191.9999694824219,255.0,234.0,-0.00959079644399935,-0.5879110078159663,0.00010199180286392864,True,False,False,False,255.0,False,,
3,350,6.0,False,False,1,9037.061509496127,-3191.199951171875,-2919.97998046875,257.2900085449219,-11325.10009765625,2781.300048828125,7013.699951171875,2037.2999572753906,5201.300048828125,-2189.7999572753906,1.0,0.8375803925308525,-2.9272251436883407,-1.440952551556987,bdd26d5efab,Truck - kun,8.0,-3027.93994140625,-2963.47998046875,147.13999938964844,-9376.199951171875,-1212.3999786376953,1179.1000366210938,5.199999809265137,0.5000000074505806,590.2999877929688,128.0,128.0,,-0.009245101802110658,2.818172663210751,0.0017979121407384968,True,6,False,146.0,False,4,,76561198381518786,Iloveyoukidsuwu,8.0,-2756.06005859375,-3308.3701171875,158.85000610351562,-16737.39990234375,15466.800537109375,2817.7999877929688,860.5000305175781,1091.500015258789,173.09999465942383,255.0,128.0,False,0.49398847008977437,0.7427109135748559,-0.1533126868904703,True,225.0,False,8,6,False,,enpitsu,76561198039309853,25.0,1397.06005859375,-438.9599914550781,60.09000015258789,15366.099853515625,11549.7998046875,-2049.2999267578125,-1856.199951171875,1726.199951171875,816.5000152587891,255.0,255.0,,0.32360385886647425,2.4282675714468174,-0.019402943088702895,True,,False,6,False,6,,games5425898691,bf81d8692db,18.0,-4080.639892578125,313.4200134277344,382.3900146484375,316.1000061035156,9803.599853515625,11049.7998046875,-1888.0000305175781,-260.49999237060547,91.40000343322754,255.0,0.0,0.8160297392340577,1.5800304352469587,1.5870719406548677,True,False,False,False,255.0,False,,
4,405,8.0,False,False,1,8697.530934167198,-3168.8798828125,-2549.199951171875,96.18000030517578,4508.999938964844,404.90001678466797,4741.9000244140625,-443.80001068115234,4941.400146484375,1503.2000732421875,1.0,-1.3977274906647077,-1.9965368494060578,1.1950676916242953,bdd26d5efab,Truck - kun,8.0,-3105.2900390625,-2859.2900390625,17.010000228881836,6516.6998291015625,9202.5,0.0,-0.9000000357627869,-0.9000000357627869,2255.2999877929688,255.0,254.0,,-0.009537665094639151,2.14912445482079,0.00013952168936831965,True,6,False,124.1250838310488,True,4,,76561198381518786,Iloveyoukidsuwu,8.0,-3420.760009765625,-1135.530029296875,17.010000228881836,13079.599609375,-2495.2999877929688,2.199999988079071,7.400000095367432,4.900000095367432,-104.0999984741211,255.0,128.0,False,-0.00928162350341941,-2.939224740396663,-0.00017779124017909987,True,225.0,False,8,6,False,,enpitsu,76561198039309853,24.0,-88.45999908447266,2140.02001953125,16.700000762939453,-10733.00048828125,13002.60009765625,63.80000114440918,-21.19999885559082,3.0000001192092896,-1923.9999389648438,255.0,0.0,,-0.015843232233575828,0.9382386427169939,-0.0010445497110546402,True,,False,8,False,8,,games5425898691,bf81d8692db,18.0,-2953.889892578125,2225.780029296875,17.010000228881836,14536.199951171875,208.99999618530273,2.3000000417232513,0.3999999910593033,0.09999999776482582,-2047.8999328613281,255.0,0.0,-0.009577143303491712,-3.096773416841482,-4.737509197317043e-05,True,False,False,False,255.0,False,,
5,446,10.0,False,False,1,8360.138769592977,-2519.219970703125,-2490.739990234375,98.12000274658203,4361.199951171875,392.20001220703125,2699.89990234375,-430.0,4781.7999267578125,1503.2000732421875,1.0,-0.3696507937990421,-0.4773819665789863,-0.8919385218688864,bdd26d5efab,Truck - kun,8.0,-2707.260009765625,-2734.47998046875,17.010000228881836,8768.099975585938,-677.2000122070312,2.0999999344348907,0.29999999329447746,-0.09999999776482582,1368.3999633789062,0.0,0.0,,-0.009663926842173,-0.07219299598229827,-0.00017465424241746292,True,6,False,114.0,False,4,,76561198381518786,Iloveyoukidsuwu,8.0,-2078.590087890625,-2535.72998046875,17.010000228881836,4713.299865722656,-13183.00048828125,2.3000000417232513,-0.29999999329447746,1.2999999523162842,1966.9000244140625,255.0,255.0,False,-0.009575983810859345,-1.9521791894235183,0.0001856815339864215,True,214.0,False,8,6,False,,enpitsu,76561198039309853,24.0,357.57000732421875,2972.909912109375,17.059999465942383,-1050.0,-8462.19970703125,2.5,-0.0,-0.29999999329447746,-3112.5,255.0,0.0,False,-0.0166969442471982,-1.2385387920535063,-3.0162403245566418e-05,True,,False,8,False,8,,games5425898691,bf81d8692db,18.0,-1803.3399658203125,584.739990234375,17.010000228881836,5281.500244140625,-13069.300537109375,2.0999999344348907,-0.0,-0.0,-104.20000076293945,255.0,128.0,-0.009593659352112753,-1.9435815662247833,5.454653592876441e-05,True,False,False,False,255.0,False,,
6,461,10.0,False,False,1,8222.714643910353,-2266.889892578125,-2450.070068359375,156.2899932861328,4966.099853515625,4487.5,1814.2999267578125,3214.4000244140625,1941.9999694824219,1767.7000427246094,1.0,0.3073514641413646,-2.530513838276371,-3.1022424460976574,bdd26d5efab,Truck - kun,8.0,-2281.489990234375,-2531.669921875,16.690000534057617,4110.7000732421875,4971.700134277344,-27.100000381469727,-101.49999618530273,-42.39999771118164,399.39998626708984,128.0,128.0,,-0.015353651669471646,-0.8952468646209707,0.013829131907693961,True,6,False,114.0,False,4,,76561198381518786,Iloveyoukidsuwu,8.0,-1715.02001953125,-3150.159912109375,17.010000228881836,7691.500244140625,-11817.60009765625,2.0999999344348907,0.19999999552965164,-0.5999999865889549,0.7000000029802322,255.0,128.0,False,-0.009607979728523968,-2.1479221403110085,-6.0689889153327525e-05,True,214.0,False,8,6,False,,enpitsu,76561198039309853,24.0,-2.390000104904175,2753.8701171875,17.059999465942383,-9697.5,1193.0000305175781,2.0999999344348907,0.09999999776482582,-0.0,-2425.399932861328,255.0,0.0,False,-0.016691838909599965,0.166947921551534,1.6399485917178795e-05,True,31.0,False,8,False,8,,games5425898691,bf81d8692db,18.0,-1665.8800048828125,-285.70001220703125,17.010000228881836,-1030.5999755859375,-17264.89990234375,0.0,-0.0,1.2999999523162842,-1521.0000610351562,255.0,0.0,-0.009591240537188463,-1.485688081736277,-0.0001793048260755409,True,False,False,False,226.80425800302976,True,,
7,485,11.0,False,False,0,4037.7092483098168,1813.0699462890625,2146.0,96.01000213623047,-32770.50048828125,13434.599609375,5763.800048828125,-4767.60009765625,-1973.2000732421875,-3062.0001220703125,0.0,-0.330848641822591,-1.365443044668773,-0.5656684623005594,bf81d8692db,games5425898691,18.0,1906.239990234375,1990.56005859375,141.4600067138672,-2294.2999267578125,18846.800537109375,2205.800018310547,-2198.000030517578,-4012.6998901367188,3052.2000122070312,255.0,228.0,,0.3971432640175789,1.8486562490161775,-0.39262432188141505,True,4,False,169.81244755303987,True,3,,76561198039309853,enpitsu,24.0,284.8299865722656,-3482.31005859375,17.059999465942383,-7442.1002197265625,-6685.7000732421875,2.5,-0.5000000074505806,-0.19999999552965164,-2855.10009765625,255.0,0.0,False,0.016718834799509353,-2.5349379801249987,2.6411283814219076e-05,True,31.0,False,8,8,False,,Iloveyoukidsuwu,76561198381518786,8.0,948.0599975585938,4193.240234375,17.010000228881836,-12066.300048828125,5952.2998046875,2.3000000417232513,2.5999999046325684,-1.1999999731779099,2174.7999572753906,223.0,156.0,False,0.009568022407858196,2.779559113908089,-1.2577971082933714e-05,True,214.0,False,8,False,6,,Truck - kun,bdd26d5efab,8.0,1941.739990234375,2200.050048828125,16.31999969482422,-5120.8001708984375,-2768.5000610351562,-820.8999633789062,558.1000137329102,4053.699951171875,3674.89990234375,0.0,128.0,0.038052700102876806,0.5843459637003556,0.024152598636464597,True,6,4,False,114.0,False,,
8,644,17.0,False,False,0,3805.173131385851,-1101.1300048828125,1340.3599853515625,120.66999816894531,4843.299865722656,-4170.199890136719,8849.099731445312,3553.2000732421875,4126.7999267578125,-2518.6000061035156,0.0,0.5011004560499855,1.7271179419575895,1.6783132105138108,bf81d8692db,games5425898691,18.0,-1410.9200439453125,1200.969970703125,310.3299865722656,-9219.400024414062,-665.8999633789062,-268.1999969482422,4964.800109863281,2011.6999816894531,-1246.1000061035156,255.0,128.0,,-0.5134597194117441,-2.8890339431449283,1.9049517189253344,True,8,False,102.0,False,7,,76561198039309853,enpitsu,24.0,-1285.4599609375,1162.0400390625,341.1499938964844,-1665.2000427246094,1513.2000732421875,489.90001678466797,-4094.89990234375,-1758.0000305175781,-3223.3999633789062,128.0,128.0,,-0.1175312854148492,-0.13747207862855151,-2.331187428272545,True,129.0,False,10,9,False,,Iloveyoukidsuwu,76561198381518786,8.0,-843.02001953125,2131.0,17.010000228881836,11514.100341796875,1161.3999938964844,2.3000000417232513,1.2999999523162842,0.19999999552965164,1699.4999694824219,197.0,255.0,,0.00955498962945113,0.10448803865705654,0.00023494032665938893,True,215.0,False,8,False,6,,Truck - kun,bdd26d5efab,8.0,-1416.3900146484375,1567.4599609375,17.010000228881836,9852.999877929688,2002.8999328613281,2.3999999463558197,0.0,0.09999999776482582,2393.2000732421875,255.0,254.0,0.009525330491500028,0.25179072770768507,-2.8822229498839444e-05,True,8,4,False,206.0,False,,
9,707,19.0,False,False,1,5621.222155314423,36.79999923706055,-415.1700134277344,414.29998779296875,132.70000457763672,21847.60009765625,1200.4000091552734,-2843.2000732421875,-4313.500061035156,-2647.6998901367188,1.0,0.16782990996526043,-1.347780154089591,2.468243846267499,76561198381518786,Iloveyoukidsuwu,8.0,36.36000061035156,-584.3099975585938,307.2300109863281,1086.1000061035156,16851.700439453125,2111.1000061035156,1014.4000244140625,-320.8000183105469,351.5999984741211,255.0,97.0,False,0.5994330558022513,1.1090157100019815,-1.7593362833856658,True,10,3,153.79539810201172,True,6,,bdd26d5efab,Truck - kun,9.0,193.16000366210938,-887.9400024414062,159.0800018310547,-7557.1002197265625,8248.499755859375,-4036.7999267578125,405.9000015258789,-57.5,-1275.199966430664,255.0,0.0,,-0.2493749858630182,0.7978834040850004,0.017916461888116953,True,124.83874428913157,True,10,4,False,,enpitsu,76561198039309853,25.0,834.8499755859375,-674.2100219726562,17.020000457763672,-9302.80029296875,12818.00048828125,2.199999988079071,0.19999999552965164,-0.5000000074505806,-22.899999618530273,255.0,0.0,,-0.016771581850065505,0.9456437758943511,5.603964859610622e-05,True,8.0,False,12,False,10,,games5425898691,bf81d8692db,18.0,2572.739990234375,553.1099853515625,16.989999771118164,-8642.100219726562,19049.300537109375,2.3000000417232513,1.5999999642372131,-2.7000001072883606,1262.9000091552734,255.0,149.0,-0.009625869252175926,1.087578761050346,-9.812160682418843e-07,True,8,8,False,13.051595813484589,True,,
