,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
40,2638,80.0,False,True,1,739.8757986289924,553.5999755859375,4484.1201171875,313.739990234375,-4286.9000244140625,10898.299560546875,-1093.3000183105469,3788.3999633789062,-3287.7999877929688,3292.0999145507812,1.0,0.23895228079951503,2.911061677761313,-1.3253977502893803,bf81d8692db,games5425898691,24.0,554.4199829101562,4321.68994140625,195.88999938964844,12187.39990234375,14846.800537109375,2305.2000427246094,-2004.1999816894531,-1480.0,-226.20000839233398,255.0,255.0,,0.5326480214825986,2.8050179930496446,-0.04173764471563753,True,10.0,False,False,24,23,,76561198039309853,enpitsu,27.0,-2299.0400390625,-2470.179931640625,17.040000915527344,9771.199951171875,10167.5,3.799999952316284,-0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,-0.016756242716447087,2.3363499908991288,4.699593071008016e-05,True,12,False,12,255.0,False,,Anus da Guarda,76561198087298264,11,361.9700012207031,4543.4599609375,191.60000610351562,11079.599609375,-5170.4998779296875,-143.59999656677246,4467.799987792969,247.39999771118164,-3197.9000854492188,242.0,42.0,False,-1.1784482417161153,2.09677843384683,2.9243164990319728,True,170.0,False,18,False,13,,dodi06031998,335979853580063001,8.0,379.3900146484375,4658.419921875,132.9499969482422,8836.799926757812,-16168.800048828125,3526.4999389648438,2176.1000061035156,3332.3001098632812,707.6999664306641,255.0,201.0,0.09809145414974269,-1.8745797385519054,-0.04184919199512802,True,25.9223655269992,True,28,27,False,,False
41,2641,80.0,False,False,0,9747.16306914137,-525.530029296875,-4600.1201171875,315.5799865722656,-9535.0,-12110.6005859375,10613.299560546875,3137.39990234375,2238.9999389648438,4598.0999755859375,0.0,-0.6457230699859869,-2.4587988628447293,-1.2361753674931328,335979853580063001,dodi06031998,8.0,-471.1000061035156,-4533.7099609375,172.14999389648438,-8560.2001953125,11375.50048828125,3445.7998657226562,-2584.1000366210938,-4641.099853515625,-1425.5999755859375,255.0,201.0,False,0.2423476554595214,1.656636302215759,-0.6883519596514258,True,16.532455841700244,True,False,28,27,,76561198087298264,Anus da Guarda,11.0,-493.6600036621094,-4393.93017578125,196.67999267578125,-14458.1005859375,17084.200439453125,-96.99999809265137,-3221.9000244140625,-53.09999942779541,-4457.099914550781,242.0,81.0,False,1.0306137486599785,-2.0738837286807343,-2.7720595059836666,True,13,False,18,170.0,False,,enpitsu,76561198039309853,27,2128.10009765625,2292.31005859375,17.040000915527344,-9771.199951171875,-10167.5,3.799999952316284,0.5999999865889549,0.19999999552965164,0.0,255.0,128.0,False,0.016756242716447087,-2.3363499908991288,4.699593071008016e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,-768.0,-4568.740234375,214.74000549316406,-12235.6005859375,-13902.5,-3.4999999403953552,4481.600036621094,1747.5,-2666.6000366210938,255.0,255.0,-0.5150109288668655,-2.7261140014704695,-1.3487034859624434,True,10.0,False,24,23,False,,
42,2705,83.0,False,False,0,8478.373792339618,-2202.39990234375,-3237.1201171875,118.62000274658203,-4287.300109863281,5452.2998046875,5120.30029296875,-4007.7999877929688,-3151.400146484375,3163.0999755859375,0.0,-0.38124394129063593,-1.097845049171362,-1.8698599825280808,335979853580063001,dodi06031998,8.0,-2066.590087890625,-3534.780029296875,115.56999969482422,-1241.500015258789,-1556.300048828125,-130.9000015258789,-4596.9000244140625,3019.5999145507812,5.0,255.0,128.0,False,-1.230035265633731,0.9869941015121341,-3.138807740388224,True,14.0,False,False,30,29,,76561198087298264,Anus da Guarda,11.0,-2085.030029296875,-2523.320068359375,17.010000228881836,3880.7000732421875,-6372.5,2.5,0.5999999865889549,-0.9000000357627869,-2098.0999755859375,225.0,0.0,False,0.009534457249084043,-1.007160294485094,-0.00025779723296475533,True,14,False,18,170.0,False,,enpitsu,76561198039309853,27,-1187.9100341796875,641.5499877929688,17.040000915527344,-17980.699462890625,-4685.199890136719,3.700000047683716,0.5000000074505806,0.0,0.0,255.0,128.0,False,0.01677360996541514,-2.8866954127638933,4.4542273925226294e-05,True,240.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,-3117.409912109375,-4150.72998046875,16.989999771118164,-5277.8997802734375,12908.699951171875,4.600000083446503,0.29999999329447746,-1.0000000149011612,-145.6999969482422,255.0,128.0,0.009580187922658384,1.940614961045185,0.00015421036441491266,True,255.0,False,24,24,False,,
43,2742,84.0,False,False,1,3165.2512808141946,2696.239990234375,2536.550048828125,244.25,-17350.799560546875,214.50000762939453,6304.7998046875,591.6999816894531,4990.4998779296875,-3277.7999877929688,1.0,1.232560143538707,-1.9279725273547723,2.025163878761912,bf81d8692db,games5425898691,24.0,2836.989990234375,2469.64990234375,144.52999877929688,-11860.50048828125,-10831.99951171875,1117.2000122070312,-752.7999877929688,-3817.9998779296875,-3886.6000366210938,255.0,128.0,,-1.0763426355809065,-0.06529627006602093,-0.11543336844588073,True,237.0,False,False,26,25,,76561198039309853,enpitsu,27.0,2590.7099609375,527.6900024414062,17.040000915527344,-20.799999237060547,-168.89999389648438,3.799999952316284,1.8000000715255737,-0.0,0.19999999552965164,0.0,128.0,False,-0.01727439869452014,1.694816229889834,-2.530695298402461e-05,True,12,False,12,231.0,False,,Anus da Guarda,76561198087298264,11,2693.010009765625,2752.949951171875,17.010000228881836,5555.0,-8433.200073242188,2.3999999463558197,0.5000000074505806,-0.7000000029802322,-2227.100067138672,237.0,12.0,False,-0.009551046761172115,-2.1228591774676375,-0.00012541521231146762,True,170.0,False,18,False,14,,dodi06031998,335979853580063001,8.0,2364.330078125,3814.489990234375,17.010000228881836,6245.0,4005.1998901367188,2.0999999344348907,-0.7999999821186066,-0.0,-36.19999885559082,255.0,128.0,-0.009478347882592334,2.5762132056688833,7.34760973959257e-05,True,14.0,False,30,30,False,,False
44,2839,88.0,False,False,1,4226.619402958059,-2542.10009765625,2681.590087890625,102.08999633789062,-11410.10009765625,20289.69970703125,-661.6999816894531,2225.5999755859375,-2958.3999633789062,-4721.600036621094,1.0,-0.1523150011566753,0.3338007076899302,3.0856480810386766,bf81d8692db,games5425898691,24.0,-2515.320068359375,2456.89990234375,95.18000030517578,-16268.699951171875,14382.7001953125,-100.50000190734863,-4242.699890136719,-3496.6000366210938,151.8000030517578,255.0,135.0,,-1.3054947829960202,1.1988474681379087,-0.48098494168526523,True,95.0,False,False,28,27,,76561198039309853,enpitsu,27.0,-1746.719970703125,-200.25999450683594,17.040000915527344,-17661.400146484375,-9295.499877929688,3.8999998569488525,-0.29999999329447746,-0.0,0.0,255.0,0.0,False,-0.016793897918461306,-0.48448615970719167,-2.3698213218673687e-05,True,12,False,12,152.0,False,,Anus da Guarda,76561198087298264,11,-2178.60009765625,3272.449951171875,17.010000228881836,-18957.19970703125,1454.6000671386719,2.3000000417232513,-0.9000000357627869,0.29999999329447746,-1872.5,240.0,0.0,False,-0.009612296926684933,0.13459099624872967,-0.00010173065506774365,True,175.0,False,18,False,14,,dodi06031998,335979853580063001,9.0,-464.80999755859375,4391.81005859375,17.010000228881836,-5425.7000732421875,1365.0999450683594,2.0999999344348907,0.19999999552965164,-0.5999999865889549,-21.80000066757202,0.0,128.0,-0.009909471571866703,0.25199737854429916,5.531090995038949e-05,True,45.0,False,30,30,False,,False
45,2851,88.0,False,False,0,9484.907344497095,3023.68994140625,-3497.10009765625,99.87999725341797,17733.800048828125,-7729.69970703125,3391.199951171875,2667.9998779296875,1565.3999328613281,-2470.800018310547,0.0,-0.0036996395169064528,-2.667108842496245,1.616774065993899,76561198087298264,Anus da Guarda,11.0,2900.780029296875,-3568.139892578125,17.010000228881836,15788.499755859375,-9426.099853515625,2.0000000298023224,-1.2999999523162842,0.7000000029802322,-198.4000015258789,240.0,107.0,False,0.009599872655662964,-0.5426747696308097,6.757937481390066e-05,True,175.0,False,False,18,14,,335979853580063001,dodi06031998,9.0,457.25,-4384.990234375,17.010000228881836,-3571.300048828125,674.4000244140625,2.3000000417232513,-0.29999999329447746,0.0,1864.2999267578125,0.0,0.0,False,0.009696710172156089,0.06920372811150584,0.00010354289312459172,True,30,False,30,45.0,False,,enpitsu,76561198039309853,27,2526.080078125,496.70001220703125,17.040000915527344,19283.00048828125,1333.2000732421875,4.300000071525574,0.3999999910593033,0.0,-2022.2999572753906,255.0,0.0,True,0.016772590455868,-0.000912314560555497,-6.699597267180454e-05,True,152.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,3203.85009765625,-3066.7900390625,88.5199966430664,16104.300537109375,-14304.599609375,-141.19999885559082,3533.3999633789062,4187.9998779296875,474.39998626708984,255.0,128.0,-1.1703370556514674,-3.115758048618156,2.42912077539192,True,95.0,False,28,27,False,,
46,2866,89.0,False,False,1,4910.707000274376,-3871.280029296875,3961.830078125,247.0,10564.300537109375,16140.999755859375,10031.199951171875,-1210.4000091552734,1284.6000671386719,-2405.2000427246094,1.0,0.7441355334677384,-2.5888796591065892,0.18110749707368148,bf81d8692db,games5425898691,24.0,-4015.72998046875,3899.3798828125,173.1999969482422,-674.1000366210938,11841.500244140625,12475.400390625,1285.8999633789062,4025.2999877929688,-3520.2999877929688,255.0,0.0,,0.8233059546274214,1.528198931881174,1.1049126717842654,True,85.59175932279197,True,False,28,28,,76561198039309853,enpitsu,27.0,-3358.699951171875,-310.44000244140625,17.040000915527344,-13506.300048828125,5992.5,3.8999998569488525,-0.5999999865889549,0.19999999552965164,-3334.4000244140625,255.0,128.0,False,-0.01680137061909248,1.4645054850492398,-7.794776716212877e-06,True,12,False,12,152.0,False,,Anus da Guarda,76561198087298264,11,-3716.22998046875,4184.7099609375,60.38999938964844,-11542.5,6733.4002685546875,8794.199829101562,4574.800109863281,3052.39990234375,56.90000057220459,238.0,252.0,,0.5959882410745949,0.5389096748166127,-0.15239284805578315,True,175.0,False,18,False,14,,dodi06031998,335979853580063001,9.0,-180.02000427246094,4512.5400390625,17.010000228881836,6297.1002197265625,5329.000244140625,2.0999999344348907,-0.3999999910593033,-0.5999999865889549,4.099999964237213,0.0,128.0,-0.009652219801844188,-0.7046034743957686,-6.686105726680639e-05,True,45.0,False,30,30,False,,
47,2870,89.0,False,False,0,10336.786916444753,3689.409912109375,-4124.080078125,418.75,-16296.300048828125,1482.8999328613281,15450.10009765625,3102.0999145507812,-2959.7000122070312,4197.200012207031,0.0,-0.6213625891694444,2.9360350774404567,-0.3506329862226538,76561198087298264,Anus da Guarda,11.0,3828.610107421875,-4218.4501953125,262.55999755859375,1572.5,1037.5,13063.800048828125,930.5000305175781,-4144.700012207031,-264.89999771118164,238.0,0.0,False,-1.4594215515504638,0.3599259398182441,-1.0954855110140023,True,175.0,False,False,18,14,,335979853580063001,dodi06031998,9.0,61.220001220703125,-4613.22998046875,17.010000228881836,-7262.9998779296875,-6049.2999267578125,2.0999999344348907,1.5999999642372131,1.5999999642372131,289.59999084472656,0.0,82.0,,0.009637363779526653,0.7099634667607457,-5.248745180924786e-07,True,30,False,30,45.0,False,,enpitsu,76561198039309853,27,3533.580078125,209.13999938964844,17.040000915527344,6694.000244140625,-5658.4002685546875,3.8999998569488525,-1.2999999523162842,0.09999999776482582,-3011.199951171875,255.0,128.0,False,0.016693077242277737,-2.0257592095168113,2.0103236936205086e-05,True,255.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,3947.050048828125,-4068.27001953125,356.6400146484375,-7561.500244140625,-11063.299560546875,11028.399658203125,1582.1000671386719,-856.1000061035156,-1575.5999755859375,255.0,0.0,-0.6463488007513792,-2.1619001983144033,1.6065955763325883,True,79.0,False,28,28,False,,
48,2970,92.0,False,False,0,8533.408190305641,-1308.550048828125,-3383.429931640625,93.1500015258789,-13649.89990234375,19131.800537109375,0.0,-274.6999931335449,-4611.7999267578125,3526.199951171875,0.0,0.0385055734473622,-0.4245023488263758,0.6198278999884939,335979853580063001,dodi06031998,8.0,-1260.3199462890625,-3579.949951171875,186.5399932861328,-10730.10009765625,12524.599609375,489.3000030517578,-947.6999664306641,-5216.400146484375,-1463.0999755859375,255.0,128.0,,-0.03277831112338083,0.7645454719447193,-2.7252315870419754,True,0.0,False,False,32,31,,76561198087298264,Anus da Guarda,11.0,-87.4000015258789,-4439.27978515625,17.0,-7887.39990234375,10723.299560546875,3.6000001430511475,-0.09999999776482582,0.0,-2252.7999877929688,230.0,3.0,False,0.009557832554617701,2.137955044332995,-1.975330090530173e-05,True,14,False,18,157.0,False,,enpitsu,76561198039309853,27,-962.1500244140625,237.7100067138672,17.040000915527344,-14580.999755859375,777.3999786376953,2.3999999463558197,-0.5999999865889549,0.3999999910593033,0.0,255.0,128.0,False,0.016820386410871357,3.0883210229664395,-5.416744178159119e-05,True,173.31313550600441,True,12,False,12,,games5425898691,bf81d8692db,24.0,2277.7900390625,-1728.6700439453125,16.989999771118164,-6846.500244140625,19858.00048828125,3.0000001192092896,-2.0999999344348907,5.899999737739563,-3.1999999284744263,255.0,128.0,0.009584091326691482,1.9024359257612482,-0.00032218874242315263,True,217.4020819382001,True,30,30,False,,
49,3006,94.0,False,False,1,4535.238362911892,2973.449951171875,1108.550048828125,102.06999969482422,5067.699890136719,22987.80029296875,13198.599853515625,5676.9000244140625,1653.8999938964844,1018.1999969482422,1.0,1.2675258803164104,-1.8402166544226433,-1.1913167532441047,76561198039309853,enpitsu,27.0,2972.830078125,921.0599975585938,17.040000915527344,10264.200439453125,20563.1005859375,2.800000011920929,1.4000000059604645,2.7000001072883606,1120.5999755859375,255.0,255.0,False,-0.016778543725696243,2.0215953161361755,0.00022310664603796796,True,82.0,False,False,12,12,,bf81d8692db,games5425898691,24.0,-683.8499755859375,-805.489990234375,16.989999771118164,20265.699462890625,-8017.39990234375,4.799999892711639,-0.29999999329447746,0.09999999776482582,1985.5000305175781,255.0,255.0,,-0.009580056000763079,-2.8423074576796212,3.413711324080404e-05,True,30,False,30,225.0,False,,Anus da Guarda,76561198087298264,11,1182.7099609375,3408.22998046875,17.0,9155.599975585938,6156.099853515625,3.799999952316284,-0.0,0.09999999776482582,2462.7000427246094,230.0,225.0,False,-0.009548067285088085,2.4731976199132863,-4.83497123063431e-05,True,187.0,False,18,False,14,,dodi06031998,335979853580063001,8.0,2583.919921875,1954.8800048828125,52.470001220703125,9696.500244140625,-13772.900390625,3654.2999267578125,-506.89998626708984,-360.6999969482422,23.499999046325684,255.0,128.0,0.008555645571243648,-2.1854767314205965,0.00019809900365493386,True,0.0,False,33,32,False,,
50,3098,97.0,False,False,1,1234.0182980296022,1076.27001953125,3919.219970703125,448.1600036621094,7121.199951171875,14480.999755859375,-2773.5000610351562,-578.8000106811523,-2604.5001220703125,5374.0997314453125,1.0,-0.20792515340513368,2.8726049715403392,-0.8650064322538735,bf81d8692db,games5425898691,24.0,914.0599975585938,3744.030029296875,453.0199890136719,13568.599853515625,8866.699829101562,697.7999877929688,3899.5001220703125,2731.199951171875,-2753.800048828125,255.0,0.0,,-0.9186339868090545,2.4385447929220194,1.961036337528399,True,94.06394858770474,True,False,32,31,,76561198039309853,enpitsu,27.0,-353.30999755859375,4949.6298828125,101.5199966430664,-22782.099609375,3064.2001342773438,-765.4000091552734,2110.0999450683594,-2866.300048828125,1559.1000366210938,255.0,255.0,False,0.42556749383989945,0.6995633558524726,0.8926850197334933,True,14,False,14,178.0,False,,Anus da Guarda,76561198087298264,11,1025.449951171875,4094.139892578125,305.6000061035156,-1847.7999877929688,-13121.700439453125,3029.7000122070312,5248.3001708984375,-1185.999984741211,1139.4999694824219,244.0,23.0,False,0.2817918052188662,-2.235208491807494,0.050006407757223606,True,168.0,False,20,False,15,,dodi06031998,335979853580063001,9.0,2230.6298828125,1184.010009765625,100.66000366210938,-13789.7998046875,15805.400390625,-163.89999389648438,-2232.5999450683594,-5001.499938964844,499.90001678466797,255.0,128.0,-0.4986443261198425,2.9187544254057376,-2.889210722656568,True,215.0,False,36,35,False,,False
51,3099,97.0,False,False,0,9099.79052338878,-1100.1600341796875,-3957.5,446.70001220703125,-15235.2001953125,4019.89990234375,10137.60009765625,4569.599914550781,-484.1999816894531,3857.9000854492188,0.0,0.20371751212585962,-2.674173871970366,-0.9899599811889604,76561198087298264,Anus da Guarda,11.0,-1013.3200073242188,-4010.919921875,316.1000061035156,1740.5000305175781,11560.30029296875,-72.10000038146973,-3691.099853515625,-2406.7999267578125,3291.199951171875,246.0,16.0,False,0.03392074932741349,2.38141190321336,0.24808486122712833,True,168.0,False,False,20,15,,335979853580063001,dodi06031998,9.0,-2115.949951171875,-1315.77001953125,99.33000183105469,13737.39990234375,-15814.89990234375,-156.899995803833,2232.5999450683594,5001.499938964844,499.90001678466797,255.0,128.0,False,0.0021697538206633077,-2.9551553433435584,3.0324151081684025,True,35,False,36,215.0,False,,enpitsu,76561198039309853,27,505.1600036621094,-4970.1298828125,94.87000274658203,22762.2998046875,-3080.10009765625,-1178.7000274658203,-2054.4000244140625,1884.1999816894531,1908.3999633789062,255.0,255.0,False,-0.3779331872131625,-0.4975225193886419,0.6740403456391094,True,178.0,False,14,False,14,,games5425898691,bf81d8692db,24.0,-1013.6699829101562,-3806.550048828125,448.5899963378906,-10660.400390625,-6287.8997802734375,-736.5000152587891,-2056.7999267578125,-2867.6998901367188,-4218.399963378906,255.0,0.0,1.0400167038608281,-2.173633071539018,2.820150303047544,True,90.94707109851223,True,32,31,False,,
52,3189,100.0,False,False,0,8112.085937861989,-2936.85009765625,-2711.169921875,379.19000244140625,-21983.5009765625,21499.49951171875,4361.499938964844,4218.0999755859375,2033.0999755859375,3709.5001220703125,0.0,0.08375643908378698,-2.144668674647068,-1.5405322944780968,335979853580063001,dodi06031998,8.0,-2750.25,-2867.469970703125,275.1199951171875,-15258.599853515625,16954.49951171875,2952.60009765625,-4261.7999267578125,2012.2999572753906,2835.0,255.0,0.0,False,-0.5769685545334559,2.6795038495379084,0.6094454814748498,True,98.80123000503865,True,False,38,37,,76561198087298264,Anus da Guarda,11.0,-2504.47998046875,-2681.760009765625,80.68000030517578,-13361.600341796875,-4419.700012207031,3722.0001220703125,73.60000133514404,-243.99999618530273,-1923.0999755859375,238.0,37.0,False,0.02499755090436216,-3.025696060470654,-0.0024894640041559697,True,16,False,22,165.0,False,,enpitsu,76561198039309853,27,3011.260009765625,558.469970703125,17.030000686645508,-15002.7001953125,14805.50048828125,5.0,-0.9000000357627869,0.7000000029802322,166.70000076293945,255.0,128.0,,0.016767180302355876,2.3801395144203497,-0.00013897011434037146,True,255.0,False,14,False,14,,games5425898691,bf81d8692db,24.0,-3397.050048828125,-2293.10009765625,100.62999725341797,-1890.7000732421875,22654.49951171875,-146.40000343322754,-5480.9002685546875,-457.59998321533203,0.19999999552965164,255.0,128.0,-0.7219051190930443,-1.4874124325613811,3.141480729391449,False,0.0,False,34,33,False,,
53,3263,103.0,False,False,1,6590.986785043768,1476.989990234375,-1425.3299560546875,227.52000427246094,4651.400146484375,18022.39990234375,15144.100341796875,4466.7999267578125,-3317.5,2245.2000427246094,1.0,-0.9298188327114781,2.9765951854351833,0.49583547136797557,76561198039309853,enpitsu,27.0,1445.050048828125,-1508.1800537109375,130.16000366210938,12443.699951171875,15442.39990234375,-30.09999990463257,-4239.800109863281,2980.5999755859375,-1841.0000610351562,255.0,255.0,False,-0.8383658705394135,2.4004597723184857,-0.353580718997508,True,233.0,False,False,16,15,,bf81d8692db,games5425898691,24.0,3316.8701171875,-3969.580078125,17.010000228881836,-4206.199951171875,-22230.400390625,2.3000000417232513,-0.19999999552965164,-0.9000000357627869,-1793.0000305175781,255.0,0.0,,-0.009608300984138235,-1.327749421430689,-0.00012041984308058841,True,36,False,36,0.0,False,,Anus da Guarda,76561198087298264,11,3139.02001953125,3320.510009765625,17.010000228881836,-7256.300048828125,7529.000244140625,2.0999999344348907,0.9000000357627869,-1.0000000149011612,-154.89999771118164,233.0,128.0,False,-0.009550363220955567,0.8237640182061604,0.00017834431447055787,True,165.0,False,22,False,16,,dodi06031998,335979853580063001,8.0,2649.080078125,-998.9600219726562,29.68000030517578,-20409.49951171875,-5304.2999267578125,3119.8001098632812,-1.5000000596046448,-0.0,-931.9000244140625,255.0,83.0,-0.00957904850128524,-0.21128434900480522,6.634766028722004e-05,True,0.0,False,39,38,False,,False
54,3400,108.0,False,False,1,1341.172965067933,1959.489990234375,4322.85009765625,302.42999267578125,-16709.100341796875,10659.000244140625,13282.80029296875,5208.4002685546875,1972.7999877929688,-2231.4999389648438,1.0,-0.35734651309139365,0.07451383629848699,-1.7036668004652935,76561198039309853,enpitsu,27.0,2132.47998046875,4137.080078125,171.05999755859375,-17328.900146484375,13359.7998046875,372.09999084472656,2857.0001220703125,-4687.799987792969,332.7000045776367,128.0,255.0,False,-0.049392520482156255,0.9857728734722152,-1.2812369024801646,True,131.0,False,False,18,17,,bf81d8692db,games5425898691,24.0,2923.330078125,1617.0999755859375,17.010000228881836,-8646.900024414062,12516.8994140625,2.3000000417232513,0.19999999552965164,-0.3999999910593033,1993.0000305175781,255.0,229.0,,-0.009577097776623324,0.8973033214023928,-1.8036040291131913e-05,True,36,False,36,226.0,False,,Anus da Guarda,76561198087298264,11,3200.330078125,4839.35009765625,379.94000244140625,-8163.800048828125,8006.9000244140625,-15129.49951171875,915.0,1008.7999725341797,560.4999923706055,255.0,58.0,False,-0.8748036561651502,0.7899064286591879,-1.5805648239620578,True,71.50159136197901,True,22,False,16,,dodi06031998,335979853580063001,8.0,-3495.2099609375,2774.820068359375,17.0,3543.699951171875,19719.200439453125,1.0000000149011612,0.19999999552965164,1.8000000715255737,-270.5999946594238,255.0,128.0,-0.009601942509791978,1.7629443686462847,-2.090324138127406e-05,False,12.258640686670939,True,42,40,4,,False
55,3482,111.0,False,False,0,9207.36806239582,1899.219970703125,-3632.820068359375,417.1000061035156,7330.999755859375,-3167.9000854492188,-6238.0999755859375,4927.799987792969,-1125.199966430664,-3232.60009765625,0.0,-0.7143653833551273,-0.2648165000945317,0.6071012914526951,76561198087298264,Anus da Guarda,11.0,1905.300048828125,-3519.06005859375,397.1600036621094,13517.099609375,2224.2999267578125,-35.299999713897705,-5461.9000244140625,-324.70001220703125,-558.6000061035156,230.0,187.0,True,0.1922718657163168,-3.1216649663329026,3.033533816156662,True,0.0,False,False,24,16,,335979853580063001,dodi06031998,8.0,2219.080078125,-3759.2099609375,17.010000228881836,11023.1005859375,7837.7001953125,2.0999999344348907,-0.3999999910593033,0.5000000074505806,237.99999237060547,255.0,158.0,,0.009521584492803247,0.6158837555054357,9.03118616568315e-05,True,40,4,42,237.0,False,,enpitsu,76561198039309853,27,2106.6201171875,-3534.800048828125,113.5199966430664,9037.000122070312,19626.400146484375,-166.8000030517578,-3710.10009765625,-3709.5999145507812,1650.0,128.0,128.0,,0.7930987093173875,0.12993726260888022,-2.627650242971185,False,20.0,False,20,False,19,,games5425898691,bf81d8692db,24.0,1627.8800048828125,-1469.1300048828125,17.010000228881836,5740.4998779296875,15639.69970703125,2.199999988079071,0.3999999910593033,1.0999999940395355,-1609.7999572753906,255.0,0.0,0.00958933995565295,1.1949675778426463,-0.000254731563454482,True,203.0,False,36,36,False,,
56,3556,114.0,False,False,0,10524.690385462543,3258.9599609375,-4529.81982421875,173.19000244140625,-1525.2000427246094,-3363.599853515625,7614.5001220703125,-2237.4000549316406,4609.200134277344,-3122.2000122070312,0.0,0.4914331284124967,2.8434051219084324,0.5525069196569056,335979853580063001,dodi06031998,9.0,3284.18994140625,-4547.77978515625,37.2400016784668,-4731.600036621094,-9587.5,1300.7000732421875,-1220.8000183105469,-217.70000457763672,1673.8999938964844,128.0,255.0,False,-0.1593871467003534,-1.9934768005840728,0.3425977502079557,True,237.0,False,4,42,40,,76561198087298264,Anus da Guarda,11.0,2648.52001953125,-3617.320068359375,17.030000686645508,-9365.999755859375,-5451.5997314453125,-0.5000000074505806,-0.09999999776482582,-0.7000000029802322,26.90000057220459,238.0,131.0,False,0.009528448355858482,-2.6154963742154886,-9.709536711351118e-06,True,16,False,24,0.0,False,,enpitsu,76561198039309853,27,4036.3701171875,-1159.030029296875,198.60000610351562,1083.8999938964844,564.0000152587891,322.7000045776367,3903.3999633789062,2453.0999755859375,2999.2001342773438,255.0,255.0,,-0.7451554130015647,0.7556094216289551,-1.2884498874868549,True,20.0,False,20,False,20,,games5425898691,bf81d8692db,24.0,4078.989990234375,-1702.8299560546875,409.8900146484375,-0.09999999776482582,-12668.599853515625,-5546.500244140625,938.8999938964844,-5.400000214576721,-2.199999988079071,255.0,128.0,0.4363716039285025,-1.5602313714754048,1.5752823280909398,True,134.66857653023095,True,36,36,False,,
