,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
36,2561,68.0,False,False,1,4253.9347514703595,-2313.0,2347.4599609375,93.16999816894531,1576.0000610351562,-1847.5999450683594,2552.899932861328,2024.7999572753906,1727.1000671386719,-1248.499984741211,1.0,-0.5292152225983374,-0.3282690618252221,-1.9572612053998053,8097792243161099426,Alex210103,19.0,-2626.590087890625,2387.800048828125,17.049999237060547,686.9000244140625,-4760.4998779296875,2.3999999463558197,-0.0,2.5,227.60000228881836,0.0,76.0,,-0.01698289747731552,1.405629603082718,5.832112501983367e-05,True,6,False,6,209.0,False,,bb54e48d2fb,L O R E E N.,13.0,-3424.5400390625,1486.9599609375,17.0,9934.69970703125,-11428.499755859375,3.3000001311302185,0.09999999776482582,-0.29999999329447746,346.8000030517578,255.0,128.0,,-0.009594830575388782,-2.3218872226395666,-0.00018644446975058567,True,6,254.0,False,4,4,,enpitsu,76561198039309853,27,-2003.5699462890625,3597.2099609375,17.059999465942383,2642.9000854492188,-12382.19970703125,1.1999999731779099,-0.0,-0.9000000357627869,-631.3000106811523,255.0,128.0,False,-0.016741134578890246,-1.7310116843716166,0.0002646983877626773,True,8,0.0,False,8,False,,games5425898691,bf81d8692db,19.0,32.790000915527344,5105.509765625,17.010000228881836,1087.0999908447266,600.099983215332,1.5000000596046448,-1.5000000596046448,-0.09999999776482582,61.79999828338623,255.0,255.0,,-0.009396039345212076,-0.5064218691082634,1.8471106943246647e-05,True,6,False,6,233.0,False,
37,2583,69.0,False,False,1,4260.084461231511,-2188.449951171875,2201.550048828125,96.44999694824219,1548.3000183105469,-1813.0000305175781,1381.6999816894531,1988.0000305175781,1697.7000427246094,-1248.499984741211,1.0,1.1951876096636005,0.5060238934636605,2.9907021060844547,8097792243161099426,Alex210103,19.0,-2199.22998046875,1975.4599609375,19.520000457763672,9121.799926757812,-3284.2999267578125,2959.2001342773438,-0.09999999776482582,1.7000000178813934,7.400000095367432,128.0,128.0,,-0.01677930739035227,0.3428083905976293,-7.392397759682209e-05,True,6,False,7,209.0,False,,bb54e48d2fb,L O R E E N.,13.0,-2656.169921875,476.07000732421875,17.0,5719.5001220703125,-13716.400146484375,3.3000001311302185,-0.19999999552965164,0.5999999865889549,-80.39999961853027,255.0,128.0,,-0.009602130755060998,-1.9551210537414292,0.00010386701683099646,True,6,254.0,False,4,4,,enpitsu,76561198039309853,27,-2065.989990234375,2490.929931640625,19.520000457763672,-3259.8001098632812,-13747.80029296875,2957.6998901367188,0.19999999552965164,0.5999999865889549,-2.800000011920929,255.0,0.0,False,-0.016752773460845725,-1.3375878296597026,5.792839836132986e-05,True,9,0.0,False,10,False,,games5425898691,bf81d8692db,19.0,-136.72999572753906,4817.35986328125,17.010000228881836,-3439.8001098632812,-7402.19970703125,2.0999999344348907,-0.19999999552965164,-0.7999999821186066,9.800000190734863,255.0,128.0,,-0.009505974376160608,-1.1373831436933364,-7.733967396839378e-05,True,6,False,6,233.0,False,
38,2587,69.0,False,False,0,7914.497004540495,2177.010009765625,-2153.550048828125,113.61000061035156,5582.5,18565.2001953125,3922.9998779296875,72.10000038146973,-2796.6000366210938,772.7999877929688,0.0,-1.499118905952088,0.21430780814566106,2.120231928413115,76561198039309853,enpitsu,27.0,2123.219970703125,-2286.739990234375,65.66000366210938,8771.400146484375,14031.400146484375,2588.599853515625,-883.6000061035156,4198.999938964844,-2765.8999633789062,255.0,0.0,False,0.06313585073760417,1.2300763107765662,0.0628247091355876,True,9,False,10,0.0,False,,bf81d8692db,games5425898691,19.0,191.80999755859375,-4698.43994140625,17.010000228881836,3870.4998779296875,8371.400146484375,2.0999999344348907,0.09999999776482582,0.7999999821186066,0.3999999910593033,255.0,128.0,,0.009515081310090627,1.1378314357489991,-6.93962847302664e-05,True,6,233.0,False,False,6,,L O R E E N.,bb54e48d2fb,13,2609.330078125,-361.42999267578125,17.0,-5566.9000244140625,13777.2998046875,3.3000001311302185,0.29999999329447746,-0.7000000029802322,-20.999999046325684,255.0,128.0,,0.009602294791033836,1.9516966192493543,8.742556445646056e-05,True,4,254.0,False,6,4,,Alex210103,8097792243161099426,19.0,2081.929931640625,-1927.3599853515625,63.2599983215332,-6734.7998046875,9666.400146484375,3265.8999633789062,-1969.9000549316406,877.3000335693359,679.1000366210938,128.0,255.0,,0.019390044176228464,-0.31715730298365924,-0.017563330271555835,True,7,False,8,209.0,False,
39,2629,70.0,False,False,1,6913.741003107918,-2990.6298828125,-577.8599853515625,145.11000061035156,-2920.4000854492188,4019.5001220703125,8014.89990234375,5083.299865722656,397.59998321533203,615.6999969482422,1.0,0.5789556732240554,0.8063635485242647,0.3788582818746024,bb54e48d2fb,L O R E E N.,13.0,-2946.280029296875,-724.22998046875,49.150001525878906,-2464.7999572753906,1080.4000091552734,3538.599853515625,6.600000262260437,-1.5999999642372131,-1771.0000610351562,190.0,0.0,,-0.009563234935557764,0.38651234379914506,-0.0002058759498768254,True,4,4,8,254.0,False,,8097792243161099426,Alex210103,20.0,-1374.550048828125,590.219970703125,17.049999237060547,-2417.899932861328,-7742.9998779296875,2.7000001072883606,-1.5000000596046448,0.19999999552965164,13.799999952316284,255.0,128.0,,-0.016742891888400054,-1.2697337031387868,-1.61639135207982e-05,True,8,209.0,False,False,8,,enpitsu,76561198039309853,27,-3425.840087890625,143.3300018310547,17.049999237060547,-8211.599731445312,-13853.599853515625,2.8999999165534973,0.7000000029802322,1.4000000059604645,1514.1999816894531,255.0,255.0,False,-0.016777752695874115,-1.0452478304877808,0.0003695149804261979,True,10,,False,10,False,,games5425898691,bf81d8692db,19.0,-1387.6300048828125,3007.239990234375,17.010000228881836,-14024.89990234375,-6825.7000732421875,2.0999999344348907,-0.0,-0.0,-286.00000381469727,255.0,128.0,,-0.009586552231016772,-0.4239198875156088,0.00014809832002754027,True,6,False,6,229.0,False,
40,2682,72.0,False,False,0,6916.7818047433975,3544.6201171875,-163.08999633789062,456.9200134277344,14872.39990234375,26948.798828125,-301.00000381469727,-2435.2000427246094,-203.89999389648438,-5479.69970703125,0.0,1.0914135122887867,0.7090601501483674,-3.0252129578592095,bf81d8692db,games5425898691,19.0,3423.4599609375,-408.5899963378906,391.4100036621094,12566.099853515625,18692.900390625,4654.599914550781,-1032.0999908447266,670.8000183105469,283.50000381469727,255.0,179.0,,-0.29391388957146036,0.9247220626186067,0.04574638953923511,True,6,4,8,138.1456256886964,True,,76561198039309853,enpitsu,27.0,2240.070068359375,-22.260000228881836,17.049999237060547,-1144.1999816894531,-13122.80029296875,2.5,0.0,-1.0000000149011612,25.69999933242798,255.0,128.0,False,0.016749767321415195,-1.654483885141348,-9.802780162282423e-05,True,10,,False,False,10,,L O R E E N.,bb54e48d2fb,13,2820.199951171875,958.5900268554688,17.010000228881836,7743.900146484375,445.8000183105469,0.0,0.0,0.19999999552965164,2426.999969482422,255.0,255.0,,0.009504195374313868,0.06500361838349378,3.373156351386938e-05,True,4,232.06799988592826,True,8,4,,Alex210103,8097792243161099426,20.0,2981.60009765625,183.9600067138672,17.049999237060547,8659.69970703125,-1878.5000610351562,3.400000035762787,-5.899999737739563,0.9000000357627869,-1054.7000122070312,159.0,0.0,,0.016754469938734074,-0.1886369812430206,-0.00018145631346578792,True,8,False,8,202.73649877886618,True,
41,2712,73.0,False,False,1,8509.656682392395,-3347.27001953125,-2236.239990234375,98.93000030517578,-6845.2001953125,-17978.299560546875,178.89999389648438,2531.4999389648438,-110.39999961853027,-2568.800048828125,1.0,-0.8501212305783215,0.28064459343946824,2.3317026657890434,bb54e48d2fb,L O R E E N.,13.0,-3223.699951171875,-2191.929931640625,17.010000228881836,-1066.3999938964844,-16661.600341796875,0.0,-0.0,-1.8000000715255737,-1811.6000366210938,255.0,0.0,,-0.00959449380137685,-1.4646939595185902,-0.00017331072433903643,True,4,4,8,169.3918363894186,True,,8097792243161099426,Alex210103,20.0,-3932.8701171875,-888.6400146484375,39.02000045776367,1400.7000732421875,-17174.000244140625,-567.2999954223633,780.1000213623047,-508.4000015258789,1779.4999694824219,255.0,255.0,,-0.07012169129143592,-1.6969105556789656,-0.41333946989200115,True,8,192.33377193891874,True,False,8,,enpitsu,76561198039309853,27,-1441.530029296875,952.5700073242188,17.049999237060547,12561.099853515625,-3617.3001098632812,3.1999999284744263,-0.19999999552965164,0.09999999776482582,-2309.199981689453,255.0,0.0,False,-0.016734039427662804,-2.796594797496503,2.5103137343759487e-05,True,10,,False,10,False,,games5425898691,bf81d8692db,19.0,-4079.090087890625,-1109.18994140625,412.82000732421875,28.09999942779541,-10584.599609375,-2437.5,-572.0000076293945,-31.400001049041748,-8.399999737739563,255.0,68.0,,-0.18656987815924753,-1.5612529116910536,-1.5744732494842655,True,6,4,8,127.0,False,
42,2758,75.0,False,False,1,10445.610689571007,-3632.93994140625,-4272.72998046875,475.8599853515625,1224.5999908447266,13323.199462890625,10240.30029296875,422.59998321533203,-5.799999833106995,-5985.0,1.0,0.13725524980968729,-2.643106337244648,2.6835002753830537,bb54e48d2fb,L O R E E N.,13.0,-3616.429931640625,-4427.35986328125,394.7300109863281,-3274.5999145507812,3680.10009765625,10665.699462890625,-1813.3999633789062,-2015.8999633789062,88.90000343322754,255.0,0.0,,1.0486286047871232,0.7946578907039683,1.5804740244220774,True,4,4,8,143.47480428347023,True,,8097792243161099426,Alex210103,20.0,-1144.97998046875,-2565.280029296875,72.44000244140625,21954.89990234375,-6111.300048828125,-1458.800048828125,-682.3999786376953,2634.5999145507812,602.9000091552734,239.0,128.0,,0.5322794791217322,-2.9221863377860404,0.4429487688188047,True,10,206.0,False,False,10,,enpitsu,76561198039309853,27,-302.29998779296875,-711.0800170898438,17.049999237060547,10433.00048828125,-8795.900268554688,3.100000023841858,1.0000000149011612,-0.7999999821186066,-2116.7999267578125,255.0,0.0,False,-0.016744505763989354,-2.3942290500654355,-0.00013921980532676412,True,10,31.0,False,10,False,,games5425898691,bf81d8692db,19.0,-3153.429931640625,-2648.590087890625,17.020000457763672,13849.100341796875,-223.4000015258789,0.7999999821186066,5.699999928474426,-0.19999999552965164,-1103.3999633789062,255.0,120.0,,-0.009595561642423223,-3.0966324360829263,-0.00018876615718665347,True,6,4,8,127.0,False,
43,2831,78.0,False,False,1,7309.872740400078,-3308.8798828125,-839.4000244140625,841.0499877929688,8194.7998046875,13596.700439453125,4142.5,3147.0999145507812,-3622.60009765625,-3601.6000366210938,1.0,0.021118493449880316,0.8748255402604967,2.4771929909104666,bb54e48d2fb,L O R E E N.,13.0,-3371.14990234375,-905.0999755859375,673.2100219726562,10798.1005859375,20253.399658203125,-1483.3000183105469,-1882.2000122070312,4420.10009765625,2677.60009765625,255.0,21.0,,0.8179820480482252,2.3178422676594983,0.15471375081088332,True,5,4,10,43.293582875241526,True,,8097792243161099426,Alex210103,20.0,40.86000061035156,-2570.56005859375,97.58999633789062,1191.8000030517578,16742.2998046875,-165.79999923706055,-5487.80029296875,365.09998321533203,4.099999964237213,255.0,128.0,False,-0.6207935899293087,-1.5038259267416603,3.140674060993187,True,12,237.0,False,False,11,,enpitsu,76561198039309853,27,-668.4400024414062,763.3499755859375,35.09000015258789,-203.1999969482422,16198.900146484375,-2652.9998779296875,-3437.60009765625,74.40000057220459,149.7000026702881,255.0,255.0,False,0.16609073557147494,1.5997763444031252,-0.002870670816171791,True,12,61.0,False,12,False,,games5425898691,bf81d8692db,19.0,-1199.6800537109375,68.66000366210938,17.020000457763672,-1163.1999969482422,16069.000244140625,1.0000000149011612,0.09999999776482582,-1.0999999940395355,1661.6999816894531,255.0,227.0,,-0.009605426618259787,1.4591727786123438,0.00013166400568099518,True,6,4,8,107.0,False,
44,2893,80.0,False,False,0,7654.847209896253,1528.02001953125,-2120.909912109375,130.0800018310547,5308.499755859375,202.5,4137.099914550781,4199.200134277344,-3578.900146484375,-2357.2999572753906,0.0,-0.1662675677252864,-1.423286409632568,1.8339196799684954,76561198039309853,enpitsu,27.0,1438.030029296875,-2190.699951171875,17.059999465942383,2672.60009765625,1816.3999938964844,1.899999976158142,-1.7000000178813934,-1.899999976158142,-136.00000381469727,128.0,128.0,,0.016626020859823915,0.6267873526989336,-0.00015259690209480076,True,12,False,12,61.0,False,,bf81d8692db,games5425898691,19.0,1696.81005859375,-2194.39990234375,46.20000076293945,-10753.199462890625,2128.2000732421875,3467.7999877929688,-118.69999885559082,-397.09999084472656,-641.3999938964844,255.0,151.0,,0.018123245849449045,2.8576834570413046,0.0008595761837920119,True,9,169.0,False,4,6,,L O R E E N.,bb54e48d2fb,13,933.0599975585938,-3489.719970703125,16.889999389648438,-18290.30029296875,-12224.000244140625,30.09999990463257,17.699999809265137,5.899999737739563,-1880.8000183105469,255.0,0.0,,0.00931765169179032,-2.617201536344073,0.0009757199526568535,,6,27.8701248527855,True,10,4,,Alex210103,8097792243161099426,19.0,321.6199951171875,361.9100036621094,17.059999465942383,3468.599853515625,-6610.8001708984375,1.4000000059604645,0.7000000029802322,-1.1999999731779099,184.69999313354492,229.0,174.0,,0.016664300391480986,-1.0964691563536664,9.552582961737858e-05,True,12,False,12,237.0,False,
45,2964,82.0,False,False,0,5456.264379720601,-1633.3699951171875,-266.2099914550781,510.0199890136719,-15067.2998046875,23017.2998046875,5478.2000732421875,5357.1002197265625,1863.3999633789062,-1956.4999389648438,0.0,-0.10038933452449576,2.512981206988086,-0.1525228181069274,bf81d8692db,games5425898691,19.0,-1568.5999755859375,-419.2300109863281,357.05999755859375,-15255.0,16814.200439453125,3683.2998657226562,-3732.9000854492188,-1848.699951171875,803.8999938964844,255.0,104.0,,-0.8661043418787622,2.0579525221058153,0.20326718209511385,True,9,4,12,93.79665369115854,True,,76561198039309853,enpitsu,27.0,2763.22998046875,-3575.22998046875,17.049999237060547,11321.8994140625,-13681.400146484375,2.5,0.09999999776482582,-0.5000000074505806,0.7000000029802322,255.0,0.0,False,0.0168002473052754,-0.8793662436903531,-3.895663115224711e-05,True,12,0.0,False,False,12,,L O R E E N.,bb54e48d2fb,13,-3521.489990234375,-2687.85009765625,17.010000228881836,3356.199951171875,20672.900390625,2.0999999344348907,0.7999999821186066,3.700000047683716,-881.6999816894531,255.0,128.0,,0.009603956585328676,1.350262074081457,8.041701469939873e-05,True,8,238.0,False,12,4,,Alex210103,8097792243161099426,19.0,-959.9099731445312,266.3900146484375,17.059999465942383,-6717.7001953125,11336.199951171875,1.899999976158142,-0.3999999910593033,0.7000000029802322,-2254.1000366210938,255.0,0.0,,0.01673513368640882,2.047737441954694,-7.75026588914211e-05,True,12,False,12,237.0,False,
46,3049,86.0,False,False,0,1684.5446280657911,-2574.800048828125,5001.0,365.1000061035156,10536.500244140625,11481.199951171875,13921.500244140625,5025.0,1670.0,2821.300048828125,0.0,-0.42070102662564135,0.5199614517427598,2.5656827189155518,bf81d8692db,games5425898691,19.0,-2549.699951171875,4968.52001953125,199.2899932861328,11680.30029296875,15038.00048828125,417.20001220703125,4711.300048828125,-1736.1000061035156,29.800000190734863,255.0,255.0,,-1.0529635123219476,2.6087366774241714,-1.7212130710658486,True,10,4,14,255.0,False,,76561198039309853,enpitsu,27.0,1324.8399658203125,-2220.56005859375,17.049999237060547,1055.1000213623047,13079.200439453125,2.5999999046325684,-0.3999999910593033,0.19999999552965164,-599.0000152587891,255.0,255.0,False,0.016705789294586024,1.1736994402288266,-1.4771063677249979e-05,True,12,255.0,False,False,12,,L O R E E N.,bb54e48d2fb,13,-2477.5,4220.0400390625,17.010000228881836,2496.7999267578125,13815.2001953125,2.3000000417232513,0.09999999776482582,0.5000000074505806,-1722.5,0.0,0.0,,0.009957659674864627,1.3338545517897515,-6.348451884747401e-05,True,10,220.0,False,14,4,,Alex210103,8097792243161099426,19.0,-1625.3900146484375,4886.52978515625,46.16999816894531,-17255.6005859375,4648.2000732421875,3454.2999267578125,77.60000228881836,407.7000045776367,1186.6000366210938,197.0,128.0,,0.008219096497771987,2.9942150756773076,-0.0005580715520704326,True,12,False,13,171.37618055651262,True,
47,3115,88.0,False,False,1,8594.959565496627,589.7000122070312,-3449.5,556.030029296875,-4705.10009765625,19520.999755859375,2226.999969482422,-2456.9000244140625,1436.9000244140625,2445.500030517578,1.0,-0.6798370976088679,-1.9459771396399048,2.4296190929975285,bb54e48d2fb,L O R E E N.,13.0,583.3200073242188,-3633.5400390625,420.3800048828125,-7339.4000244140625,11343.599853515625,5376.500244140625,-61.500000953674316,-127.20000267028809,168.50000381469727,255.0,128.0,,0.6713086766889095,1.6842602120309125,0.15653157239483287,True,10,6,16,170.84803441006648,True,,8097792243161099426,Alex210103,20.0,3717.449951171875,-4253.27001953125,116.4800033569336,4880.7000732421875,8202.000122070312,-3057.2000122070312,-53.00000190734863,2510.2999877929688,1191.2000274658203,255.0,255.0,,-0.348729316175177,2.103451763958601,-0.9117494795727615,True,14,161.0,False,False,12,,enpitsu,76561198039309853,27,-141.92999267578125,-1974.010009765625,17.049999237060547,9256.900024414062,-15536.700439453125,2.5999999046325684,1.7000000178813934,0.29999999329447746,109.49999809265137,0.0,128.0,False,-0.01721939581364958,-2.12038256270748,-9.186416861385484e-05,True,12,196.0,False,12,False,,games5425898691,bf81d8692db,19.0,2792.080078125,-3196.2900390625,16.989999771118164,-4147.900085449219,20503.701171875,2.199999988079071,-0.19999999552965164,0.5000000074505806,416.1000061035156,255.0,177.0,,-0.009586495323304604,1.3674598207570556,7.306984976409014e-05,True,10,4,14,173.52296776668993,True,
48,3182,90.0,False,False,0,6008.326219501066,411.0299987792969,-724.4400024414062,272.1300048828125,24411.69921875,-1415.2000427246094,5359.4000244140625,5654.7998046875,333.8999938964844,1977.5999450683594,0.0,1.0202651874304067,-1.5106018042891265,-0.4869706891818014,bf81d8692db,games5425898691,19.0,277.4599914550781,-811.3099975585938,181.32000732421875,19389.300537109375,-9193.200073242188,956.3999938964844,4562.099914550781,722.7999877929688,2985.7000732421875,255.0,17.0,,-0.25131833816488286,0.3118214374104947,0.5205648734972188,True,11,4,16,159.41576761327767,True,,76561198039309853,enpitsu,27.0,377.1400146484375,1424.2900390625,17.049999237060547,-8520.399780273438,-9509.099731445312,-1.4000000059604645,-5.099999904632568,-5.5000001192092896,-1765.0,255.0,255.0,False,0.016716720046488415,-2.3720091087201216,0.00012877523921734786,True,12,111.45659367756178,True,False,12,,L O R E E N.,bb54e48d2fb,13,878.22998046875,480.32000732421875,14.850000381469727,7629.5001220703125,-11981.300048828125,-507.40001678466797,3050.1998901367188,-2826.199951171875,192.09999084472656,255.0,152.0,,-0.009801349553211753,-0.8090624013878874,-0.11482319863347064,True,10,150.0,False,16,6,,Alex210103,8097792243161099426,20.0,-3544.530029296875,1467.5699462890625,17.049999237060547,2341.9000244140625,-13902.80029296875,2.5999999046325684,0.19999999552965164,-0.5999999865889549,0.3999999910593033,255.0,128.0,,0.016756685744742306,-1.4038338872921026,-6.019818450242299e-05,True,12,False,14,191.0,False,
49,3241,93.0,False,False,1,5745.087183096552,-3167.25,1078.469970703125,167.3300018310547,-4498.999938964844,19081.99951171875,12841.300048828125,-54.49999809265137,5640.999755859375,-2043.3000183105469,1.0,-1.2809542613260512,-0.08293528303533886,2.229502733734733,bb54e48d2fb,L O R E E N.,13.0,-3093.77001953125,936.7999877929688,46.060001373291016,-11658.599853515625,6225.10009765625,2485.2000427246094,-3817.0001220703125,1790.2999877929688,-2964.2001342773438,255.0,68.0,,-0.013643694983191606,0.5047115520614747,0.11042837278237903,True,10,6,17,134.33559588206708,True,,8097792243161099426,Alex210103,20.0,1176.6500244140625,-563.239990234375,17.049999237060547,-11860.699462890625,7587.39990234375,2.5999999046325684,0.9000000357627869,-0.5000000074505806,-200.9000015258789,255.0,128.0,,-0.016768210945277695,0.5902800777407342,0.00016302306504768446,True,14,191.0,False,False,12,,enpitsu,76561198039309853,27,115.93000030517578,2715.340087890625,17.049999237060547,96.89999580383301,21924.19921875,2.5999999046325684,-0.0,-0.0,-0.09999999776482582,255.0,128.0,False,-0.016785026967165405,1.5752377183652642,8.733385862593965e-07,True,12,105.0,False,12,False,,games5425898691,bf81d8692db,19.0,-3891.260009765625,3174.340087890625,25.030000686645508,3556.0000610351562,19816.199951171875,-751.9999694824219,-610.2000045776367,-1622.8999328613281,-1807.4000549316406,255.0,0.0,,-0.051612152014364594,1.8227120838161168,0.24252442684091963,True,12,4,16,145.0,False,
50,3333,96.0,False,False,1,2855.072183777578,-1879.4000244140625,4470.22998046875,425.95001220703125,20392.900390625,14876.99951171875,-3640.0,454.39998626708984,4374.89990234375,-795.0,1.0,0.8274732347237099,-1.434805445170037,-1.2800441055282066,bb54e48d2fb,L O R E E N.,13.0,-2024.0699462890625,4330.56982421875,312.0799865722656,10503.800048828125,14730.10009765625,-1036.3999938964844,-1301.7999267578125,-716.6000366210938,-104.39999580383301,255.0,0.0,,1.415341515659857,0.21452782992900277,-1.1259148262958216,True,10,6,20,58.0,False,,8097792243161099426,Alex210103,19.0,-333.6700134277344,1030.6400146484375,17.049999237060547,-7394.69970703125,5215.0,3.400000035762787,-2.0999999344348907,1.0000000149011612,-2166.999969482422,255.0,0.0,,-0.016666718768346644,0.615085409929257,-0.0002955191523121283,True,14,222.0,False,False,12,,enpitsu,76561198039309853,27,-1302.8199462890625,4676.2900390625,241.36000061035156,-12583.199462890625,-6801.6998291015625,2989.89990234375,-281.299991607666,453.3000183105469,-296.200008392334,255.0,128.0,False,0.5985798089977057,-0.16151339813821156,0.09964354981269649,True,13,79.4867785592233,True,14,False,,games5425898691,bf81d8692db,19.0,-2368.159912109375,5103.0,1181.77001953125,8931.400146484375,-9.700000286102295,-1477.2999572753906,6.000000238418579,2441.3999938964844,8.600000143051147,255.0,0.0,,-0.16128935458893692,3.1324756377368073,1.5719413019679367,True,12,4,16,255.0,False,
51,3337,96.0,False,False,0,10137.564563421487,1647.300048828125,-4673.35009765625,390.760009765625,8643.400268554688,-22048.1005859375,8702.39990234375,2169.499969482422,-3948.900146484375,-3962.2000122070312,0.0,-0.7768534304335847,1.8641546852149653,-2.282955393564439,76561198039309853,enpitsu,27.0,1557.56005859375,-4555.830078125,278.9100036621094,15522.2998046875,7458.800048828125,609.5000076293945,973.1999969482422,5370.999755859375,-674.5999908447266,255.0,128.0,False,0.005200194555805735,0.07216711108335946,0.21716792497114304,True,13,False,14,78.0,False,,bf81d8692db,games5425898691,19.0,2204.219970703125,-5102.97998046875,1114.469970703125,-8667.5,2.8999999165534973,-5718.499755859375,-0.5999999865889549,-2349.2999267578125,0.09999999776482582,255.0,0.0,,0.6003788702328945,-3.1300601424436483,1.577297466921654,True,16,255.0,False,4,12,,L O R E E N.,bb54e48d2fb,13,1854.97998046875,-4560.5,276.1600036621094,-10051.799926757812,-13558.00048828125,-2766.400146484375,-2564.4000244140625,-241.49999618530273,-1848.800048828125,255.0,0.0,,-1.2047165530445747,0.8656563713619765,-2.6254001879590243,True,10,58.0,False,20,6,,Alex210103,8097792243161099426,19.0,443.5899963378906,-1142.3800048828125,17.049999237060547,5562.2998046875,-8038.800048828125,3.400000035762787,0.3999999910593033,-0.5999999865889549,-2389.199981689453,255.0,0.0,,0.016688700711458497,-1.0042668437167541,-6.071688818682802e-05,True,12,False,14,222.0,False,
52,3404,99.0,False,False,1,5225.268019639172,-3405.050048828125,2172.780029296875,188.47999572753906,-27963.701171875,15391.99951171875,-5818.2000732421875,-5771.300048828125,-539.0999984741211,1549.4000244140625,1.0,1.238576281677269,-2.7885500998063644,1.1956083063878098,8097792243161099426,Alex210103,20.0,-3254.260009765625,2030.8199462890625,182.94000244140625,-20721.0009765625,7992.9998779296875,2727.5,-4950.899963378906,-1934.1999816894531,-1413.0000305175781,128.0,58.0,,-0.15707539642754698,0.8560005741308679,0.05115100815812207,True,13,False,16,157.0,False,,bb54e48d2fb,L O R E E N.,13.0,46.5,3943.9599609375,101.1500015258789,9656.099853515625,-13664.200439453125,-162.00000762939453,5398.900146484375,632.2999954223633,-837.7999877929688,255.0,128.0,,-0.384290696867708,2.337673628711827,2.914150845425766,False,24,31.0,False,6,11,,enpitsu,76561198039309853,27,-4032.60009765625,2302.39990234375,115.19000244140625,4653.599853515625,-15550.30029296875,-6680.8001708984375,295.2000045776367,-3867.7999877929688,-734.4000244140625,255.0,128.0,False,-0.40169668443871,-1.8705404190616843,-0.8787825671944636,True,14,41.0,False,14,False,,games5425898691,bf81d8692db,19.0,-3308.909912109375,2528.830078125,130.32000732421875,-11138.599853515625,-20059.3994140625,1596.4999389648438,312.60000228881836,-32.99999952316284,334.50000762939453,255.0,128.0,,0.24437746233109003,-1.1981359599425003,-0.022499069582855438,True,12,4,18,118.61681726671033,True,
