,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
0,165,0,False,False,1,5130.866134227764,46.720001220703125,79.91000366210938,113.87000274658203,14962.5,24884.69970703125,6409.7998046875,533.6999893188477,-347.79998779296875,241.00000381469727,1.0,-0.011685910263578977,-0.007929725078280912,-0.017730281283012843,2020147790424911037,zyad-9999zz,30.0,-55.84000015258789,-82.70999908447266,41.709999084472656,9604.400024414062,16019.599609375,2095.0,3847.3001098632812,810.1999664306641,-2029.1000366210938,129.0,0.0,True,0.09429436629397045,2.119360438609288,0.0743875990564043,True,4,6,False,0.0,False,,550635104895471715,A_S_L_94,36.0,2935.27001953125,-3447.27001953125,47.150001525878906,6630.10009765625,-6629.69970703125,-2587.9998779296875,2299.2999267578125,-2072.100067138672,-2543.300018310547,189.0,0.0,False,0.39277273679982383,-2.4586976199328303,0.005006058893135403,False,85.0,False,4,4,False,,enpitsu,76561198039309853,25.0,610.219970703125,2459.22998046875,17.049999237060547,-2899.89990234375,12315.10009765625,2.5,0.19999999552965164,-1.2999999523162842,-69.29999828338623,255.0,128.0,,-0.016728454122310193,1.3481289215315029,0.0001351719765600306,True,67.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-105.04000091552734,623.219970703125,46.11000061035156,6892.60009765625,-17855.6005859375,3348.2998657226562,402.09999084472656,104.30000305175781,-1701.6999816894531,255.0,104.0,-0.018267025508888625,-1.7888895170522738,-7.244491916766277e-05,True,0.0,False,False,False,4,,
1,392,8,False,False,1,1643.4554514360052,2526.639892578125,4935.16015625,201.02999877929688,-14407.39990234375,15762.39990234375,2477.7000427246094,-4582.300109863281,-2511.6000366210938,-1387.2999572753906,1.0,-0.8098609327207139,-0.3257808145971766,0.8105092750852468,2020147790424911037,zyad-9999zz,30.0,2638.219970703125,4809.080078125,113.05000305175781,-7687.9998779296875,8573.099975585938,2825.2999877929688,5059.5001220703125,-1832.8999328613281,-1136.500015258789,240.0,128.0,False,0.31596982308551297,0.9741131120244706,-0.4347841356622735,True,6,8,False,24.721849495364776,True,,550635104895471715,A_S_L_94,36.0,2181.43994140625,2634.7900390625,16.989999771118164,-6703.4002685546875,4176.9000244140625,4.399999976158142,-0.19999999552965164,0.29999999329447746,2.800000011920929,255.0,128.0,,-0.00949636026293645,0.5567781682001037,-4.9017170423496314e-05,True,255.0,False,4,4,False,,enpitsu,76561198039309853,25.0,1307.6300048828125,4817.52001953125,17.049999237060547,-2652.0001220703125,7331.500244140625,2.800000011920929,1.2999999523162842,-6.700000166893005,-1528.2000732421875,128.0,128.0,False,-0.016898239675490263,-1.7452085046872226,0.0001370668749392658,True,238.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,-1281.52001953125,4732.7900390625,16.989999771118164,5888.3001708984375,813.8999938964844,4.4999998807907104,1.1999999731779099,0.7000000029802322,289.20000076293945,255.0,167.0,-0.009451145321817334,3.0166359157577753,4.5320341684426995e-05,True,205.0,False,False,6,6,,
2,433,9,False,False,0,8890.067840927748,-1022.3499755859375,-3749.169921875,149.44000244140625,2875.0,22426.0009765625,3618.2998657226562,3445.0,4584.200134277344,-1765.2000427246094,0.0,0.6803322823087079,-2.4593462879586667,-0.3440811430719356,76561198039309853,enpitsu,25.0,-983.1500244140625,-4006.320068359375,110.98999786376953,2941.300048828125,20342.099609375,2353.5000610351562,-5490.3997802734375,319.3000030517578,49.89999771118164,128.0,128.0,False,0.7650358916935455,1.5212826058423776,0.007698841856695703,True,3,4,False,159.0,False,,bf81d8692db,games5425898691,19.0,-407.0799865722656,-3954.64990234375,16.989999771118164,-15002.099609375,13972.19970703125,2.3000000417232513,0.7000000029802322,-0.7000000029802322,-1337.7999877929688,255.0,0.0,,0.009591785483433311,2.377054531652852,-0.0002222767225829692,True,146.0,False,6,6,False,,zyad-9999zz,2020147790424911037,30.0,-1292.97998046875,-4597.91015625,214.5399932861328,12590.6005859375,9448.599853515625,-3487.5,-3402.6998901367188,4301.499938964844,409.39998626708984,224.0,135.0,True,0.3765444797944927,1.066325613929104,0.20318254044339262,True,0.0,False,10,False,7,,A_S_L_94,550635104895471715,36.0,-1304.1300048828125,-1645.8199462890625,16.989999771118164,-3474.89990234375,17958.599853515625,2.0000000298023224,0.0,0.3999999910593033,183.99999618530273,255.0,128.0,0.009561445817155257,1.7804288695722132,-9.881885119572484e-05,True,182.90781906856006,True,False,4,4,,
3,481,11,False,False,1,5078.221645532479,517.280029296875,75.91999816894531,147.3800048828125,-12773.1005859375,15989.3994140625,3604.4000244140625,5979.4000244140625,-278.6000061035156,410.8000183105469,1.0,-0.2946500348403674,-1.3485336751711827,1.1502750649881532,550635104895471715,A_S_L_94,36.0,568.47998046875,-91.37000274658203,127.26000213623047,-10528.399658203125,6995.5999755859375,2299.9000549316406,-5051.400146484375,1672.7999877929688,-1391.0000610351562,255.0,45.0,True,-0.21344296402470048,0.8319131092372188,0.715162540701743,True,5,6,False,141.0,False,,2020147790424911037,zyad-9999zz,30.0,-622.969970703125,2756.530029296875,99.91999816894531,-8765.499877929688,-15682.60009765625,2042.7000427246094,4772.900085449219,-2732.7999877929688,3.3000001311302185,210.0,128.0,False,-1.0674196733735506,-1.0519753962423966,0.0014548873472122444,True,0.0,False,12,9,False,,enpitsu,76561198039309853,25.0,496.6700134277344,245.02000427246094,106.55999755859375,-1376.6000366210938,-22764.19921875,944.4000244140625,3427.5,3942.5,1719.7999572753906,128.0,128.0,False,-0.3471095573777008,-0.11327796244848529,2.988091173451155,True,148.0,False,6,False,5,,games5425898691,bf81d8692db,19.0,575.5599975585938,360.80999755859375,43.52000045776367,-3569.4000244140625,-22702.900390625,914.8000335693359,5031.099853515625,-1350.5000305175781,1764.4999694824219,255.0,154.0,-0.1978715421231208,-1.4043894688691594,0.06867334550258097,True,41.0,False,False,7,8,,
4,482,11,False,False,0,5240.219972702114,-500.9800109863281,-85.30999755859375,183.49000549316406,1984.4999694824219,7320.10009765625,11589.599609375,5640.9002685546875,-518.1999969482422,-1977.5,0.0,0.18096479108115543,1.3495879696402924,1.2296576118217062,76561198039309853,enpitsu,25.0,-496.6700134277344,-245.02000427246094,106.55999755859375,1376.6000366210938,22764.19921875,944.4000244140625,-3427.5,-3942.5,1719.7999572753906,128.0,128.0,False,0.3471095573777008,0.11327796244848529,2.988091173451155,True,5,6,False,148.0,False,,bf81d8692db,games5425898691,19.0,-543.97998046875,-145.3699951171875,36.61000061035156,2479.4000244140625,19003.00048828125,-2927.9998779296875,4319.599914550781,827.9000091552734,-3302.3001098632812,255.0,154.0,,0.463967992976151,1.3788740451178474,0.12470218959974615,True,41.0,False,8,7,False,,zyad-9999zz,2020147790424911037,30.0,696.0700073242188,-2625.820068359375,101.91999816894531,8769.600219726562,15690.0,-137.29999542236328,-4772.799987792969,2733.0999755859375,3.4999999403953552,231.0,128.0,False,1.4712599028141586,-2.097542886553195,3.1349255749436042,True,0.0,False,12,False,9,,A_S_L_94,550635104895471715,36.0,-568.47998046875,91.37000274658203,127.26000213623047,10528.399658203125,-6995.5999755859375,2299.9000549316406,5051.400146484375,-1672.7999877929688,-1391.0000610351562,255.0,45.0,0.21344296402470048,-0.8319131092372188,0.715162540701743,True,141.0,False,False,5,6,,True
5,565,14,False,False,1,7229.148979522985,-23.760000228881836,-2030.4000244140625,688.719970703125,19259.3994140625,-2615.2999877929688,2626.7999267578125,-5890.999755859375,-928.4999847412109,-657.9000091552734,1.0,-0.8260987874915727,-1.6564060964278657,1.270728834874856,550635104895471715,A_S_L_94,36.0,-171.88999938964844,-2075.409912109375,592.8599853515625,9506.199951171875,-8897.7001953125,3415.10009765625,2220.5999755859375,3818.2000732421875,3277.0999145507812,255.0,255.0,True,0.44373436905130453,2.8388809569346924,-2.9299928568803164,True,6,8,4,90.99621504096574,True,,2020147790424911037,zyad-9999zz,30.0,-2849.090087890625,-1713.9100341796875,111.22000122070312,1667.4000549316406,-19523.1005859375,-139.89999771118164,5458.699951171875,651.5000152587891,-165.79999923706055,240.0,,,1.3155249234743218,1.5679906146295186,-3.021688778361856,,,False,14,11,False,,enpitsu,76561198039309853,25.0,167.36000061035156,-1727.3900146484375,208.30999755859375,-4666.7999267578125,-10637.5,3683.3999633789062,-1100.0,488.10001373291016,-22.200000286102295,128.0,,,0.680808489626237,-1.1372552511363365,0.005583616482080522,True,96.0,False,8,False,6,,games5425898691,bf81d8692db,19.0,-423.4700012207031,-2515.68994140625,17.010000228881836,4542.9998779296875,-2738.2000732421875,2.0999999344348907,3.1999999284744263,-1.7000000178813934,-729.4000244140625,255.0,125.0,-0.00949611220387365,-2.6048058662429185,-7.711403140956955e-05,True,71.0,False,False,8,8,,
6,668,18,False,False,0,3277.1085907166457,-2914.110107421875,2558.010009765625,193.1999969482422,9590.599975585938,7456.5997314453125,3590.5999755859375,4111.7999267578125,1461.3999938964844,-350.99998474121094,0.0,-0.5200698386795376,-1.2369157729449798,0.3751933204145055,bf81d8692db,games5425898691,19.0,-2949.489990234375,2480.10009765625,65.05000305175781,749.1000366210938,7466.099853515625,2455.2000427246094,-1418.699951171875,4836.7999267578125,-2200.399932861328,255.0,5.0,,-0.037589254687367256,1.8377345071469966,0.08582680790567278,True,9,10,False,102.0,False,,76561198039309853,enpitsu,25.0,-10.920000076293945,5460.93017578125,27.360000610351562,-7823.699951171875,6472.80029296875,-1295.0999450683594,-4848.900146484375,2590.1998901367188,-167.60000228881836,128.0,0.0,False,0.039317977165228696,-0.4843789664890775,0.22696964835749586,True,43.0,False,8,6,False,,zyad-9999zz,2020147790424911037,30.0,673.3200073242188,4733.169921875,16.969999313354492,699.8000335693359,1480.0999450683594,12.100000381469727,12.5,-7.599999904632568,1041.9999694824219,243.0,255.0,False,0.010261117708665123,0.9330495830729126,-4.526898694968957e-05,True,200.0,False,14,False,12,,A_S_L_94,550635104895471715,36.0,-2566.659912109375,4471.06005859375,17.010000228881836,9465.10009765625,3101.199951171875,2.3000000417232513,0.0,0.0,2418.699951171875,255.0,255.0,0.009510204918036853,0.365116037781747,-1.6259567523478514e-05,True,224.0,False,4,6,8,,False
7,720,20,False,False,1,8919.206836285926,1235.3199462890625,-3772.75,176.75999450683594,-4048.5000610351562,18894.7998046875,9925.999755859375,5000.799865722656,-3215.7998657226562,-806.2000274658203,1.0,-0.7175868861958508,1.5776839504360742,3.094524115672308,550635104895471715,A_S_L_94,36.0,1250.06005859375,-4025.3798828125,49.119998931884766,-3568.900146484375,14487.19970703125,3532.9998779296875,286.9000053405762,90.9000015258789,1351.199951171875,255.0,200.0,False,-0.0007951876317189961,1.2370720185034383,1.0142388415247608e-05,True,6,10,4,199.0,False,,2020147790424911037,zyad-9999zz,30.0,523.780029296875,-4435.47021484375,17.0,10338.699951171875,14212.80029296875,3.3000001311302185,-0.19999999552965164,-0.5000000074505806,1913.8999938964844,244.0,255.0,False,-0.009570715935484258,2.1405630262023,5.122167315648616e-05,True,121.0,False,14,12,False,,enpitsu,76561198039309853,25.0,30.940000534057617,-4418.0,100.7300033569336,1282.7000427246094,16566.400146484375,-163.60000610351562,-5372.39990234375,1163.7000274658203,179.69999313354492,128.0,128.0,False,-0.43578350463740717,-1.342239921201902,3.061841584216587,True,31.0,False,10,False,7,,games5425898691,bf81d8692db,19.0,2237.419921875,-3496.969970703125,16.989999771118164,-12235.699462890625,6302.80029296875,2.199999988079071,-2.3999999463558197,1.0000000149011612,-947.9000091552734,255.0,123.0,-0.009555807994246119,0.5404569164566493,0.00020236914871759812,True,51.94293329536275,True,False,10,10,,
8,848,24,False,False,0,8784.78810949131,491.5799865722656,-3534.510009765625,238.60000610351562,3997.9998779296875,11192.7001953125,984.3000030517578,355.29998779296875,2625.2999877929688,-5383.4002685546875,0.0,-1.0005152937217723,1.5359150646199393,0.6606830858910215,bf81d8692db,games5425898691,19.0,478.6300048828125,-3684.830078125,173.86000061035156,-3796.300048828125,3946.6000366210938,2761.0000610351562,-5473.900146484375,527.9000091552734,81.70000076293945,255.0,0.0,,0.053467087303065826,2.9532600713693373,1.29482400824016,True,13,14,False,31.0,False,,76561198039309853,enpitsu,25.0,323.5799865722656,-3502.419921875,175.3800048828125,11288.399658203125,-7934.000244140625,500.6999969482422,-2072.4000549316406,4209.599914550781,2869.4000244140625,128.0,128.0,,1.2449375048536393,-0.6899291579477904,-1.083453938408873,True,,False,14,11,False,,zyad-9999zz,2020147790424911037,30.0,79.12000274658203,-3743.6201171875,17.010000228881836,10780.10009765625,6334.2999267578125,2.0000000298023224,0.0,0.09999999776482582,-1168.6000061035156,234.0,0.0,,0.00951668901645169,0.5285093227652725,-0.00020259553272892865,True,,False,16,False,14,,A_S_L_94,550635104895471715,36.0,-651.9500122070312,-5097.02001953125,16.780000686645508,11110.799560546875,-9372.2998046875,50.300002098083496,53.60000133514404,-15.90000033378601,2037.5,255.0,255.0,0.008292277789842728,-0.640045195797363,-0.0026402106638145667,True,,False,6,6,10,,
9,985,29,False,False,0,7567.874380246459,3890.919921875,-721.5800170898438,150.1300048828125,-6789.69970703125,15232.80029296875,3803.3999633789062,2961.7001342773438,-5182.2998046875,609.3000030517578,0.0,-1.0670696265513517,2.7259731084867456,-2.1887331589631844,76561198039309853,enpitsu,25.0,3920.760009765625,-945.75,33.7599983215332,4942.39990234375,12024.89990234375,1520.5000305175781,-416.89998626708984,-2361.999969482422,1933.3000183105469,255.0,128.0,False,-0.14587027359430813,1.1782465689774322,-0.2948124113294974,True,12,14,False,214.6391999644618,True,,bf81d8692db,games5425898691,19.0,-2915.419921875,-5015.72021484375,137.07000732421875,11609.300537109375,-5439.4000244140625,-540.6000137329102,380.99998474121094,1543.0999755859375,2315.2000427246094,255.0,255.0,,0.0758934170760643,-0.4465334043782267,-1.1820626668538252,True,255.0,False,16,16,False,,zyad-9999zz,2020147790424911037,30.0,3261.14990234375,3074.419921875,16.979999542236328,-2843.800048828125,22817.60009765625,5.5000001192092896,0.0,0.0,-50.999999046325684,246.0,128.0,,0.009560186454473927,1.6895438478349984,1.8004287370168852e-05,True,150.0,False,18,False,16,,A_S_L_94,550635104895471715,37.0,3930.8701171875,1623.0,93.13999938964844,1316.199951171875,22882.80029296875,-1505.5999755859375,-2347.4000549316406,844.3000030517578,-168.50000381469727,187.0,128.0,-0.3432972345753223,1.9411433320452853,-0.20811852372458942,True,,False,6,12,16,,False
