,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect,opp_2_handbrake
0,171,0,False,False,1,5195.3876307982255,-3.8299999237060547,23.1299991607666,98.52999877929688,-6635.0,29492.2998046875,7082.9998779296875,-1120.1000213623047,-160.9000015258789,-97.89999961853027,1.0,-0.0013470931602489419,0.0008083337866157626,0.009337884715440715,b323c4345eb,Timreyli 彡,6.0,36.34000015258789,-130.92999267578125,38.9900016784668,-2158.3999633789062,19690.699462890625,2468.3999633789062,4325.10009765625,-668.0999755859375,3331.099853515625,255.0,255.0,,0.028018651365489554,1.378408108351604,-0.012768691985803361,True,0.0,False,False,5,4,,2027960654504860341,Kmai-_-,22.0,2437.7900390625,-4157.39990234375,17.010000228881836,21280.90087890625,-573.8999938964844,1.899999976158142,-0.29999999329447746,0.19999999552965164,0.0,255.0,128.0,,-0.009577039443417886,-3.114612111051337,2.7259441395895997e-05,True,False,False,39.0,False,False,,enpitsu,76561198039309853,25,-34.900001525878906,608.47998046875,113.02999877929688,-4067.2000122070312,-22532.099609375,2045.5000305175781,3836.0000610351562,-3683.699951171875,-1401.4999389648438,255.0,0.0,,-0.692200290015661,-1.6861559394128154,0.4971654021995769,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,-2434.659912109375,3943.300048828125,17.010000228881836,-18740.10009765625,8907.60009765625,2.199999988079071,-1.1999999731779099,0.5000000074505806,1285.8999633789062,255.0,255.0,-0.009590394488408305,0.42858785295025636,0.0002040480776404651,True,False,False,0.0,False,False,,
1,174,0,False,False,0,5453.425049214701,63.400001525878906,-228.3699951171875,194.60000610351562,3172.0001220703125,18915.999755859375,18069.000244140625,5973.900146484375,249.59999084472656,499.00001525878906,0.0,0.024722034819642486,0.018836063889835865,0.3628987455008202,76561198039309853,enpitsu,25.0,68.76000213623047,-420.5400085449219,124.05999755859375,4057.2000122070312,22567.19970703125,165.10000228881836,-3790.1998901367188,3722.0001220703125,-1424.7999572753906,255.0,0.0,,0.9723493286869231,2.1325647510422727,1.2934468786437596,True,31.0,False,False,2,1,,bf81d8692db,games5425898691,19.0,2626.340087890625,-4020.35009765625,17.010000228881836,19547.60009765625,-6442.8997802734375,2.3000000417232513,-1.0999999940395355,0.5999999865889549,1829.2999267578125,255.0,255.0,,0.009569415802399435,-0.2636166893886391,0.0001408003394527906,True,False,False,0.0,False,False,,Timreyli 彡,b323c4345eb,6,-15.34000015258789,2.809999942779541,54.56999969482422,10110.599975585938,-16187.900390625,2162.2999572753906,-4032.6998901367188,2188.9999389648438,3032.3001098632812,255.0,255.0,,-0.26883083780869654,-1.1132874541051276,-0.15054412025800315,True,0.0,False,6,False,5,,Kmai-_-,2027960654504860341,22.0,-2615.090087890625,4162.18017578125,17.010000228881836,-21281.10107421875,546.8999862670898,1.899999976158142,-0.3999999910593033,-0.19999999552965164,74.89999771118164,242.0,159.0,0.009577029648029313,3.115291939353929,3.051483530950034e-05,True,False,False,39.0,False,False,,
2,331,5,True,True,0,1104.9299057922472,-32.439998626708984,4450.7001953125,241.83999633789062,-15878.800048828125,23091.69921875,10367.099609375,2649.1000366210938,3606.400146484375,-554.7999954223633,0.0,-0.11903687462272701,-0.19551570168581234,2.7175802835329836,bf81d8692db,games5425898691,19.0,44.400001525878906,4310.18017578125,106.58999633789062,-15016.600341796875,17003.800048828125,3790.4998779296875,1704.1999816894531,925.1000213623047,-278.1999969482422,255.0,255.0,,-0.21621191635421025,2.0481820314071135,0.005194956674164924,True,179.63629232427127,True,False,6,4,34.0,76561198039309853,enpitsu,24.0,483.1600036621094,3069.659912109375,17.030000686645508,-13347.80029296875,11249.7998046875,5.199999809265137,-4.399999976158142,3.799999952316284,-1005.9999847412109,255.0,128.0,,0.016777191292957763,2.3883278211731107,4.1922788142577504e-05,True,2,2,0.0,False,False,,Timreyli 彡,b323c4345eb,6,628.3499755859375,5072.0498046875,77.61000061035156,-15781.400146484375,4536.499938964844,3781.300048828125,81.5999984741211,1446.1000061035156,3136.099853515625,255.0,197.0,,-0.08052888287371031,-3.0152216978113615,-0.009225577490557465,True,,False,10,False,8,,Kmai-_-,2027960654504860341,16.0,497.6499938964844,4946.4599609375,183.91000366210938,-5613.900146484375,-6067.19970703125,-45.79999923706055,4735.4998779296875,1498.0999755859375,-2362.2000122070312,255.0,0.0,-0.4533269362075031,-2.8763159831702714,-1.8099338302920647,True,6,False,0.0,True,3,,False
3,592,6,False,True,1,5147.506638786507,-4.039999961853027,71.79000091552734,97.75,-1186.2000274658203,31107.5,2707.3001098632812,3356.099853515625,285.0,2992.9998779296875,1.0,0.003968444655317392,-0.07504992458224188,-0.08408451683404099,2027960654504860341,Kmai-_-,12.0,-6.050000190734863,-265.3299865722656,63.34000015258789,1530.0,22780.80078125,2740.7000732421875,-4066.9000244140625,-1385.8000183105469,2390.2000427246094,237.0,171.0,,-0.08979346556407118,1.5124453422869095,-0.010794376054494974,True,0.0,False,False,6,5,,b323c4345eb,Timreyli 彡,6.0,3052.429931640625,-4069.25,16.700000762939453,19900.2001953125,5568.3001708984375,41.10000133514404,-25.0,-76.50000095367432,2562.0999145507812,255.0,255.0,False,-0.012606306998445595,2.7312775756822654,-0.0014490133677482577,True,4,4,255.0,False,False,,enpitsu,76561198039309853,24,-0.0,1853.550048828125,17.049999237060547,-0.0,-15994.000244140625,5.299999713897705,-0.3999999910593033,-0.0,0.0,255.0,0.0,,-0.016807813433283737,-1.5708173549416609,1.171382473761168e-07,True,102.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,82.76000213623047,428.1600036621094,88.08999633789062,-4266.600036621094,-22388.5009765625,2331.199951171875,5464.0997314453125,-626.1000061035156,26.700000762939453,128.0,128.0,-0.8156832384092231,-1.4618273576050849,0.004718289169996327,True,4,False,0.0,False,3,,
4,594,6,False,False,0,5386.791648205084,50.029998779296875,-163.07000732421875,135.7100067138672,22849.69970703125,18317.2998046875,9933.699951171875,4992.5,-850.5999755859375,-3217.2000122070312,0.0,-0.0515713021303061,0.08089443049439343,-0.05228449559383065,bf81d8692db,games5425898691,19.0,-56.099998474121094,-285.510009765625,96.25,3106.0000610351562,17242.19970703125,-582.0000076293945,-2390.800018310547,1627.1000671386719,-4678.299865722656,128.0,128.0,,1.3555469927737442,1.486897609572347,0.2570249461247888,True,0.0,False,False,4,3,,76561198039309853,enpitsu,24.0,0.0,-1773.5699462890625,17.049999237060547,0.0,15994.000244140625,2.800000011920929,0.29999999329447746,0.0,0.0,255.0,0.0,,0.016807813433283737,1.5708173549416609,1.171382473761168e-07,True,2,2,102.0,False,False,,Timreyli 彡,b323c4345eb,6,-3148.679931640625,4035.389892578125,16.8700008392334,-18719.300537109375,-7662.8997802734375,27.300000190734863,-23.80000114440918,12.799999713897705,2766.300048828125,255.0,255.0,False,0.01088856195460756,-2.5964034372620586,-0.001499027293585248,True,255.0,False,4,False,4,,Kmai-_-,2027960654504860341,12.0,-14.0,23.299999237060547,90.20999908447266,-1814.1000366210938,-19716.300048828125,1928.8999938964844,5122.2998046875,1995.0999450683594,-176.8000030517578,233.0,86.0,0.8180798278759113,-1.7236612138569438,-0.3403620400990131,True,6,False,0.0,False,5,,
5,595,6,False,False,1,5138.19402881295,-127.02999877929688,104.68000030517578,168.47999572753906,-34928.89892578125,-10174.600219726562,11116.500244140625,-3015.4998779296875,1251.1000061035156,1854.1000366210938,1.0,0.08782140942419392,-0.005715229300626244,0.09711229672817857,2027960654504860341,Kmai-_-,12.0,23.209999084472656,74.88999938964844,95.22000122070312,1776.6000366210938,19364.599609375,232.90000915527344,-4591.300048828125,-2202.4000549316406,2078.0999755859375,226.0,161.0,,-1.1001946856712994,2.0205492432921504,-0.7275844029822084,True,0.0,False,False,6,5,,b323c4345eb,Timreyli 彡,6.0,3237.6298828125,-3990.639892578125,16.959999084472656,17060.999755859375,9865.700073242188,12.300000190734863,15.700000524520874,-0.5000000074505806,2791.0000610351562,255.0,255.0,False,-0.010142090201616636,2.4566950147540325,-0.0008002167852871389,True,4,4,255.0,False,False,,enpitsu,76561198039309853,24,-0.0,1693.5899658203125,17.049999237060547,-0.0,-15994.000244140625,2.7000001072883606,-0.29999999329447746,-0.0,0.0,255.0,0.0,,-0.016807813433283737,-1.5708173549416609,1.171382473761168e-07,True,102.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,56.099998474121094,285.510009765625,96.25,-3106.0000610351562,-17242.19970703125,-582.0000076293945,2390.800018310547,-1627.1000671386719,-4678.299865722656,128.0,128.0,-1.3555469927737442,-1.486897609572347,0.2570249461247888,True,4,False,0.0,False,3,,
6,674,9,False,False,0,3372.7520701587678,609.7000122070312,2122.0,411.6000061035156,-12006.800537109375,1676.9999694824219,7753.0999755859375,3740.5999755859375,-1697.7000427246094,-4373.2000732421875,0.0,-0.6382354872443021,1.5385957795310352,-2.53309598393597,76561198039309853,enpitsu,24.0,608.9600219726562,2110.669921875,266.55999755859375,-8448.400268554688,21066.298828125,2162.4000549316406,345.40000915527344,274.0999984741211,-491.30001068115234,128.0,128.0,,-0.584657119250223,1.4141118400681119,0.20801673394624917,True,18.0,False,False,4,2,,bf81d8692db,games5425898691,19.0,-679.25,454.7799987792969,90.33999633789062,-16159.49951171875,2693.2000732421875,-166.8000030517578,-636.5000152587891,-5462.9998779296875,12.300000190734863,255.0,128.0,,1.1902101730237244,-0.12165921882002202,3.1355017314942635,True,5,6,0.0,False,False,,Timreyli 彡,b323c4345eb,6,698.97998046875,2238.1298828125,280.4700012207031,22382.099609375,1337.7999877929688,1509.7000122070312,-5230.8001708984375,-422.7000045776367,1646.0000610351562,255.0,128.0,False,-0.7423580859265714,-0.0005824263807827051,1.6816409980104816,True,162.0,False,6,False,5,,Kmai-_-,2027960654504860341,12.0,-1778.3699951171875,98.52999877929688,21.829999923706055,-11778.699951171875,964.1000366210938,-2366.0000610351562,1573.800048828125,-3142.39990234375,-307.00000762939453,189.0,128.0,-0.0665858417361904,3.0309292513508304,0.0850137902027024,True,8,False,31.0,False,8,,
7,745,11,False,False,0,2985.7051032082577,-2363.25,2539.68994140625,215.58999633789062,14788.900146484375,6939.5001220703125,-831.1000061035156,2656.9000244140625,808.6000061035156,-5318.499755859375,0.0,-0.4561202034144349,-2.612038893799888,-0.7378665873266343,bf81d8692db,games5425898691,19.0,-2478.25,2513.3701171875,160.27000427246094,4339.800109863281,12131.800537109375,-721.3999938964844,-1532.5,-191.10000610351562,5278.599853515625,255.0,0.0,,0.7525636670791064,1.3528476681019672,1.192740928162397,True,,False,False,8,7,,76561198039309853,enpitsu,24.0,512.1099853515625,3730.14990234375,17.059999465942383,2690.2999877929688,-10856.600341796875,2.0999999344348907,0.0,0.0,-2389.4000244140625,255.0,0.0,False,0.01669876976642562,-1.3828713005499014,-4.944076968882787e-06,True,2,4,49.0,False,False,,Timreyli 彡,b323c4345eb,6,3529.969970703125,3114.39990234375,16.989999771118164,-8204.400024414062,13210.0,2.199999988079071,-0.19999999552965164,-1.1999999731779099,-3.3000001311302185,255.0,128.0,,0.009544009704181228,2.126047245303011,5.434878761874491e-05,True,94.87500235342212,True,6,False,6,,Kmai-_-,2027960654504860341,12.0,-2612.9599609375,3016.5,17.010000228881836,6867.2998046875,13733.00048828125,2.0999999344348907,-0.09999999776482582,-0.3999999910593033,-226.39999389648438,181.0,128.0,0.009597988460159175,1.0818598736990648,0.00014553097527909853,True,8,False,0.0,False,8,,
8,779,12,False,False,0,1842.480399756883,-692.52001953125,3308.7900390625,101.44999694824219,-7754.89990234375,19699.69970703125,8224.400024414062,-242.00000762939453,4664.599914550781,-3766.0000610351562,0.0,-0.24641682554182492,-2.6630646486820915,-2.766089890922507,76561198039309853,enpitsu,24.0,-553.8900146484375,3187.300048828125,17.059999465942383,-11175.30029296875,6455.999755859375,1.1999999731779099,1.0999999940395355,-0.7000000029802322,-361.50001525878906,255.0,128.0,False,0.0167295733376182,2.5813571538565263,0.0002563503864865508,True,49.0,False,False,4,2,,bf81d8692db,games5425898691,19.0,-2031.1099853515625,3991.080078125,15.90999984741211,-3704.89990234375,9588.599853515625,181.29999160766602,-30.499999523162842,-86.5999984741211,2706.400146484375,255.0,255.0,,0.004636156423361391,2.1199362918200095,0.006981186490723276,True,8,8,,False,False,,Timreyli 彡,b323c4345eb,6,1768.6199951171875,4583.2001953125,16.989999771118164,-21715.400390625,5757.1002197265625,4.4999998807907104,-1.2999999523162842,0.5999999865889549,-325.6999969482422,255.0,128.0,,0.009616492547000338,2.868818728439817,-4.0092396109048965e-05,True,222.0,False,6,False,6,,Kmai-_-,2027960654504860341,12.0,-1213.260009765625,4015.320068359375,17.010000228881836,14398.1005859375,1490.5000305175781,2.199999988079071,-2.0000000298023224,-0.09999999776482582,-1579.4999694824219,177.0,0.0,0.009577933502689099,0.08124167627051548,-0.0001236538726706702,True,8,False,0.0,False,8,,
9,833,14,False,False,1,9031.107115168737,2083.610107421875,-3812.679931640625,392.2300109863281,27230.90087890625,7979.89990234375,8197.7001953125,-2847.5,-3962.9998779296875,-900.0,1.0,-0.2302595206668711,2.197389987894389,-2.424710972838306,b323c4345eb,Timreyli 彡,6.0,1903.300048828125,-3827.159912109375,240.41000366210938,21520.80078125,4530.899963378906,3880.8999633789062,2311.6000366210938,805.2999877929688,-1056.3999938964844,128.0,157.0,,0.69804683127909,-2.821799497370196,-0.9372645734920898,True,153.47516552350854,True,False,8,7,,2027960654504860341,Kmai-_-,12.0,-2378.2900390625,-3761.699951171875,17.010000228881836,-10779.000244140625,-5218.599853515625,2.3999999463558197,0.3999999910593033,-0.29999999329447746,1809.7999572753906,32.0,255.0,,-0.009908937551002242,-0.509521621385104,3.281743105489997e-05,True,10,10,0.0,False,False,,enpitsu,76561198039309853,24,2110.139892578125,-3830.6201171875,184.7100067138672,1726.3999938964844,2606.300048828125,288.4000015258789,-5477.60009765625,320.99998474121094,-377.09999084472656,0.0,0.0,False,1.4525435760232746,1.01216320570257,2.477176667487724,True,19.0,False,6,False,3,,games5425898691,bf81d8692db,19.0,3590.64990234375,-2816.830078125,85.5999984741211,1290.0999450683594,18071.400146484375,-131.5999984741211,-5445.4998779296875,765.1000213623047,-100.79999923706055,255.0,128.0,-1.3436974398687906,0.05975371675986926,1.6547533676043489,False,10,False,,False,9,,
