,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,171,0,False,False,0,5146.956761062515,-93.12000274658203,56.04999923706055,94.3499984741211,-9497.19970703125,3533.2998657226562,39.000000953674316,-5197.39990234375,-810.2999877929688,-2886.199951171875,0.0,-0.2825940123312595,-0.4648051694827085,-0.7455787423968904,76561198039309853,enpitsu,27.0,-45.20000076293945,-54.279998779296875,118.4800033569336,-11273.699951171875,4307.60009765625,5671.099853515625,5485.7000732421875,315.2000045776367,239.59999084472656,255.0,255.0,,1.1718115576422496,-0.6355744731102598,-2.3435663708762564,True,False,0.0,False,2,1,,bf81d8692db,games5425898691,23.0,2757.080078125,-4034.3798828125,17.010000228881836,16844.100341796875,-1805.3999328613281,2.3000000417232513,-0.5999999865889549,0.09999999776482582,1872.2000122070312,128.0,255.0,,0.009634331003738532,-0.04737647543398476,7.932849495945645e-05,True,0.0,False,False,False,False,,tranetyk123,76561198290212131,9,-41.36000061035156,184.36000061035156,85.75,4318.699951171875,-1357.8999328613281,742.3000335693359,5183.800048828125,-430.09998321533203,-1786.6999816894531,255.0,0.0,True,0.7907151424995982,-0.09624410581298426,1.6305199172970737,True,False,3,0.0,False,4,,PostMandPer.,bffea5a9afb,6.0,2480.179931640625,3723.06005859375,17.049999237060547,17313.199462890625,6872.1002197265625,3.0000001192092896,-1.1999999731779099,-0.29999999329447746,1736.6999816894531,255.0,255.0,,0.01677266340180691,0.4179176709567282,0.00019819255151205516,True,False,False,False,0.0,False,
1,172,0,False,False,1,5253.648750200025,116.11000061035156,-55.439998626708984,95.05000305175781,10764.69970703125,6127.7001953125,178.4000015258789,1764.7999572753906,456.3999938964844,-5716.300048828125,1.0,0.3368493020919869,0.5948207729687408,-0.812567610898027,76561198290212131,tranetyk123,9.0,41.36000061035156,-184.36000061035156,85.75,-4318.699951171875,1357.8999328613281,742.3000335693359,-5183.800048828125,430.09998321533203,-1786.6999816894531,255.0,0.0,True,-0.7907151424995982,0.09624410581298426,1.6305199172970737,True,False,0.0,False,4,3,,bffea5a9afb,PostMandPer.,6.0,-2480.179931640625,-3723.06005859375,17.049999237060547,-17313.199462890625,-6872.1002197265625,3.0000001192092896,1.1999999731779099,0.29999999329447746,1736.6999816894531,255.0,255.0,,-0.01677266340180691,-0.4179176709567282,0.00019819255151205516,True,0.0,False,False,False,False,,enpitsu,76561198039309853,27,127.5199966430664,65.86000061035156,168.50999450683594,11034.7998046875,1343.8999938964844,6252.39990234375,5284.0997314453125,1421.1000061035156,-555.4000091552734,255.0,255.0,,-0.9625188742004076,0.866341244125319,-2.709875717764343,True,False,1,0.0,False,2,,games5425898691,bf81d8692db,23.0,-2908.449951171875,4036.780029296875,17.010000228881836,-16163.299560546875,-1020.5999755859375,2.3000000417232513,0.29999999329447746,-0.0,1945.0999450683594,128.0,255.0,,-0.009647638796045634,-0.1282542174962081,3.027857887314599e-05,True,False,False,False,255.0,False,50.0
2,312,5,False,False,0,7242.380820345463,-3368.699951171875,-1667.18994140625,100.04000091552734,7009.2999267578125,6555.999755859375,5014.800109863281,2706.7001342773438,-5300.10009765625,763.0999755859375,0.0,-0.07090739430446115,1.0149097786839585,-2.2528043386383154,76561198039309853,enpitsu,27.0,-3508.7099609375,-1775.6300048828125,17.06999969482422,4868.699951171875,5234.7998046875,0.0,-4.4999998807907104,-5.600000023841858,1433.0000305175781,255.0,0.0,False,0.016657358005252858,0.8880766861809399,-0.0002663587372809603,True,False,255.0,False,2,2,,bf81d8692db,games5425898691,24.0,-3959.31005859375,-2908.570068359375,51.45000076293945,645.9999847412109,20425.699462890625,-399.39998626708984,-210.49999237060547,-407.7000045776367,-190.40000915527344,255.0,128.0,,0.04333460791011022,1.5258651268836863,0.5572120163364653,True,226.0,False,False,False,False,,tranetyk123,76561198290212131,9,3174.159912109375,1657.9100341796875,17.010000228881836,-9484.000244140625,10434.100341796875,2.0999999344348907,0.09999999776482582,-0.3999999910593033,0.0,255.0,128.0,,0.009579734299468349,2.3085519121547025,3.878219461865328e-05,True,False,4,255.0,False,4,,PostMandPer.,bffea5a9afb,7.0,-3091.85009765625,3464.64990234375,17.049999237060547,1212.300033569336,10512.900390625,2.5,-0.7999999821186066,1.1999999731779099,-802.2000122070312,128.0,128.0,False,0.01678125134112267,1.3914480399579783,0.00031425887294494884,True,4,4,False,255.0,False,
3,356,6,False,False,0,5964.258305806427,-2292.800048828125,-658.3900146484375,103.9000015258789,9337.100219726562,13020.6005859375,4993.800048828125,2954.2999267578125,-2735.4000854492188,74.60000038146973,0.0,0.04508715839498194,3.11727157449084,1.2388727244930275,76561198039309853,enpitsu,27.0,-2365.929931640625,-788.2999877929688,16.90999984741211,8797.999877929688,10412.900390625,-113.99999618530273,609.900016784668,-892.6999664306641,646.1000061035156,255.0,128.0,False,0.00812473540084795,0.8623734305350669,-0.0024677379989564373,True,False,211.17169910861602,True,2,2,,bf81d8692db,games5425898691,24.0,-2622.699951171875,127.5999984741211,17.010000228881836,19732.2998046875,11389.49951171875,2.3000000417232513,0.5999999865889549,0.3999999910593033,-1902.5,255.0,0.0,,0.009592205916462461,0.4538334086963579,-8.297665572744966e-05,True,178.0,False,False,False,False,,tranetyk123,76561198290212131,9,1565.989990234375,3213.1298828125,17.010000228881836,-10457.099609375,7195.7000732421875,2.0999999344348907,-0.5999999865889549,-0.09999999776482582,0.29999999329447746,128.0,128.0,,0.009600502718543241,2.5389651284060157,-2.90072624336576e-05,True,False,4,255.0,False,4,,PostMandPer.,bffea5a9afb,7.0,-1932.780029296875,3154.719970703125,17.049999237060547,7869.5001220703125,-10951.199951171875,2.5,0.0,0.3999999910593033,0.0,255.0,128.0,False,0.016718455236923217,-0.947704765251221,2.9647581216256543e-05,True,4,4,False,241.0,False,
4,391,8,False,False,0,4150.333513417117,-1114.4599609375,995.4199829101562,217.3699951171875,10420.2001953125,20226.700439453125,3936.099853515625,2662.3001098632812,-4707.5,1219.8999786376953,0.0,-0.5509473472129807,2.8235761989380848,2.19859748862986,76561198039309853,enpitsu,27.0,-1112.31005859375,885.5599975585938,114.98999786376953,14916.99951171875,16960.400390625,1724.4999694824219,-2994.2001342773438,4596.300048828125,-397.09999084472656,255.0,0.0,False,0.6747273832464704,1.181594482460372,0.4377589626683684,True,False,160.0,False,4,3,,bf81d8692db,games5425898691,24.0,-13.279999732971191,-108.01000213623047,17.010000228881836,19435.6005859375,2941.7999267578125,2.199999988079071,-0.29999999329447746,0.0,1608.3000183105469,255.0,255.0,,0.009598319079990572,0.18327859604345242,0.00019402647320719273,True,208.0,False,False,False,False,,tranetyk123,76561198290212131,9,567.8300170898438,3765.9599609375,17.010000228881836,-5624.0997314453125,-1077.300033569336,2.3000000417232513,-1.5000000596046448,0.7999999821186066,876.6999816894531,255.0,255.0,,0.009615770014564292,-2.932219139647715,-0.00018848186440369473,True,False,4,255.0,False,4,,PostMandPer.,bffea5a9afb,7.0,-1155.43994140625,1458.1300048828125,181.67999267578125,5037.39990234375,-18344.200439453125,3460.1998901367188,73.89999866485596,761.6999816894531,1776.9999694824219,255.0,255.0,False,-0.3303358494687453,-1.0176447004422526,-0.08469520637598932,False,6,4,False,187.66126466566516,True,
5,394,8,False,False,1,6253.651385823608,992.2899780273438,-1112.9100341796875,264.25,-18120.799560546875,25073.00048828125,8835.399780273438,776.8000030517578,4787.200012207031,3532.5,1.0,0.12534980776501456,-3.107991275186635,1.888159972519507,bffea5a9afb,PostMandPer.,7.0,1040.469970703125,-1284.969970703125,212.52999877929688,-11466.400146484375,13770.6005859375,2388.8999938964844,2660.1998901367188,-4611.099853515625,-1382.1000671386719,255.0,128.0,False,0.009918026383614933,1.0050207203591153,-0.5883316032366895,False,False,178.32999569626264,True,6,5,,76561198290212131,tranetyk123,9.0,-519.52001953125,-3751.1298828125,17.010000228881836,5940.3997802734375,2310.0,2.5,1.5000000596046448,-0.09999999776482582,2044.7999572753906,255.0,255.0,,-0.009559352027737377,2.7955289184594703,0.0001099508407152023,True,255.0,False,4,False,4,,enpitsu,76561198039309853,27,1012.6599731445312,-999.1400146484375,123.4000015258789,-14949.599609375,-17048.699951171875,462.7000045776367,1863.0000305175781,-4932.9998779296875,-1563.2000732421875,255.0,0.0,False,-0.9666776084811258,-1.4921068211358524,1.0001521423451978,True,False,3,160.0,False,4,,games5425898691,bf81d8692db,24.0,-114.25,81.97000122070312,17.010000228881836,-18770.30029296875,-4697.60009765625,2.3000000417232513,1.1999999731779099,-0.19999999552965164,1828.3999633789062,128.0,255.0,,-0.009591096690546612,-0.30026799671014215,0.0001141003761367046,True,False,False,False,208.0,False,
6,461,10,False,False,0,8355.62798651205,1892.3800048828125,-2736.639892578125,260.3800048828125,-1685.8999633789062,-6208.0999755859375,5529.6002197265625,3412.6998901367188,4780.7000732421875,-1223.6000061035156,0.0,0.43114862364592504,-2.2732868408514686,-2.5653120885287493,bf81d8692db,games5425898691,24.0,1935.1600341796875,-2736.330078125,102.16000366210938,-261.70000076293945,-8390.10009765625,450.49999237060547,-412.59998321533203,-3956.199951171875,3798.3999633789062,255.0,98.0,,-0.6742862573120766,-1.9531261180094324,0.11434268323202053,True,False,202.0,False,4,3,,76561198039309853,enpitsu,27.0,3003.820068359375,1336.4100341796875,17.030000686645508,12436.99951171875,-19341.800537109375,5.199999809265137,-0.29999999329447746,0.19999999552965164,-0.19999999552965164,255.0,128.0,False,0.016792153464675056,-0.999382972549486,3.425274240327328e-05,True,79.0,False,4,False,4,,tranetyk123,76561198290212131,9,139.4199981689453,722.8900146484375,17.010000228881836,-8651.199951171875,-11783.699951171875,2.3000000417232513,0.3999999910593033,0.5999999865889549,1646.9000244140625,255.0,255.0,,0.009587570220805584,-2.1873691286033914,0.0002618052859648965,True,False,4,210.0,False,4,,PostMandPer.,bffea5a9afb,7.0,1928.010009765625,-2732.5400390625,17.049999237060547,13276.300048828125,-16150.30029296875,0.5000000074505806,-3.799999952316284,5.0,-637.599983215332,128.0,0.0,False,0.017010094487724312,-0.863460119348301,-0.0007386859065922589,False,6,6,False,99.0,False,
7,515,12,False,False,0,9389.559387451496,1574.8399658203125,-3918.6298828125,99.31999969482422,119.20000076293945,-5059.2999267578125,4200.799865722656,5545.9002685546875,130.6999969482422,-1223.6000061035156,0.0,0.3623606937141521,-1.7851476184005075,-1.695607576443986,bf81d8692db,games5425898691,24.0,1719.9300537109375,-3967.320068359375,17.010000228881836,-5338.3001708984375,-7508.2000732421875,0.09999999776482582,-0.5000000074505806,-1.2999999523162842,-2409.1000366210938,255.0,0.0,,0.009522722000975994,-2.213217694387426,-8.89521164638089e-05,True,False,180.07033984891828,True,4,4,,76561198039309853,enpitsu,27.0,3627.530029296875,-2937.669921875,17.049999237060547,-4717.699890136719,-21592.5,2.7000001072883606,0.0,-0.5999999865889549,0.0,255.0,0.0,False,0.01676929689961297,-1.785910754872155,-5.32808856483425e-05,True,109.0,False,4,False,4,,tranetyk123,76561198290212131,9,-482.7799987792969,-1116.8199462890625,17.010000228881836,-11462.7001953125,-3903.800048828125,2.3999999463558197,1.0999999940395355,0.29999999329447746,2290.5999755859375,255.0,255.0,,0.009556856117132032,-2.760169969067894,0.00010328913342629395,True,False,4,240.0,False,4,,PostMandPer.,bffea5a9afb,7.0,3174.449951171875,-4337.33984375,17.049999237060547,-7988.499755859375,617.7999877929688,-2.0999999344348907,2.3999999463558197,-0.09999999776482582,-172.00000762939453,255.0,128.0,False,0.01665017555408683,3.042074477824324,0.00015930435632814554,True,6,6,False,226.83083879050386,True,
8,543,13,True,True,1,2507.2520269865636,-1514.6099853515625,4450.60009765625,198.2100067138672,22963.9990234375,12459.599609375,1644.2999267578125,-5595.999755859375,1239.1000366210938,-1774.4999694824219,1.0,0.11621238646341012,1.6921506217570152,-1.5645528665219675,bffea5a9afb,PostMandPer.,7.0,-1792.050048828125,4333.64013671875,130.22000122070312,15692.099609375,11637.2998046875,3600.7000732421875,-1753.8999938964844,-1948.8999938964844,948.3000183105469,128.0,255.0,False,0.16961941524948215,2.746771574844265,-0.032784750534502485,True,False,170.50214181664168,True,8,7,,76561198290212131,tranetyk123,9.0,737.4500122070312,1905.81005859375,17.010000228881836,-1172.0999908447266,1582.4000549316406,2.0999999344348907,-0.0,0.9000000357627869,16.399999856948853,128.0,128.0,,-0.00967708432228575,0.9272058975409072,-5.5058623866760946e-05,True,240.0,False,4,False,4,,enpitsu,76561198039309853,27,-2525.8701171875,4785.08984375,17.049999237060547,18146.400146484375,9705.10009765625,3.0000001192092896,-0.0,0.5999999865889549,-1998.3999633789062,128.0,128.0,False,-0.01680920062003228,2.7232244539620587,-2.1902062384393093e-05,True,False,4,109.0,False,4,,games5425898691,bf81d8692db,24.0,-1109.72998046875,4418.52978515625,19.479999542236328,234.0999984741211,3298.900146484375,2959.2999267578125,-0.3999999910593033,-0.0,1526.0000610351562,128.0,255.0,,-0.009617559926755219,1.709797172375392,-5.002400305857026e-05,True,5,4,False,169.0,False,
9,814,14,False,True,1,5166.169470233108,10.300000190734863,50.31999969482422,111.69999694824219,3211.300048828125,21701.0009765625,7061.7999267578125,5341.6998291015625,-2451.699981689453,1205.999984741211,1.0,-0.06899237994025789,-0.027953090840599566,-0.1447253700656387,bffea5a9afb,PostMandPer.,7.0,-18.139999389648438,-165.6199951171875,17.049999237060547,8581.599731445312,17487.099609375,2.5999999046325684,-2.0999999344348907,-4.699999988079071,873.1999969482422,255.0,128.0,,-0.01678366423809218,1.976355641669567,-4.6927235578571536e-05,False,False,0.0,False,False,False,,76561198290212131,tranetyk123,8.0,-71.8499984741211,-1882.97998046875,17.010000228881836,406.3999938964844,13655.400390625,2.0999999344348907,-0.0,2.800000011920929,-500.9000015258789,255.0,128.0,,-0.00957541867036357,1.6365535946226555,8.96384300358144e-05,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-55.52000045776367,3531.199951171875,17.049999237060547,-1.4000000059604645,-10444.7998046875,2.7000001072883606,0.5999999865889549,-0.19999999552965164,0.0,255.0,128.0,False,-0.01663995946718763,-1.570651776821384,-1.6521511297130563e-05,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,23.0,80.33999633789062,305.3500061035156,82.33000183105469,-3523.2000732421875,-22541.99951171875,2309.7999572753906,5294.0997314453125,-1485.8999633789062,118.4000015258789,128.0,112.0,,-0.6081073022067529,-1.7115359241327,0.2556559993407604,True,4,3,False,0.0,False,
