,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
10,345,6,False,False,1,2909.5230545985423,-1326.8599853515625,3262.7099609375,94.0999984741211,-6463.499755859375,9600.599975585938,1422.7999877929688,-2851.7999267578125,-298.6000061035156,2024.9000549316406,1.0,0.09299408622182101,3.08049365547636,-0.8055701308808508,2535417606874426,Tominho15,10.0,-1351.3900146484375,2998.090087890625,17.049999237060547,-9311.599731445312,8819.199829101562,2.5999999046325684,-1.0000000149011612,1.0000000149011612,-324.50000762939453,255.0,128.0,,-0.016742573374795063,0.7802334349444551,7.452911987390208e-05,True,,False,6,4,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-227.1300048828125,3342.510009765625,16.959999084472656,-238.79999160766602,7624.5001220703125,17.59999990463257,-2.3999999463558197,15.0,-2293.5000610351562,179.0,3.0,,-0.009510025665265213,1.5440533726436387,-0.0007884474660996161,True,,False,4,6,4,,enpitsu,76561198039309853,26.0,1292.7900390625,3513.85009765625,74.7699966430664,-15277.39990234375,17134.100341796875,-1290.8000183105469,-2344.2999267578125,-2327.5999450683594,8.600000143051147,128.0,128.0,,0.7504566599234483,0.7916224488904957,0.0037629497410835698,True,247.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-2416.760009765625,4367.77001953125,17.010000228881836,733.0000305175781,14980.10009765625,2.3999999463558197,-0.09999999776482582,0.09999999776482582,-2051.7999267578125,255.0,0.0,,-0.009567373311492558,1.6872052042622578,-1.4885727151613013e-05,True,0.0,False,6,False,6,
11,366,6,False,False,1,2935.4599129238363,-1792.18994140625,3960.780029296875,94.63999938964844,-5450.8001708984375,8409.000244140625,214.79999542236328,-5127.9998779296875,-2482.2999572753906,1881.7999267578125,1.0,-0.8132125442200181,2.9619704410322085,2.31224924999753,2535417606874426,Tominho15,9.0,-1988.9300537109375,3770.25,17.049999237060547,-6446.7999267578125,12498.299560546875,2.7000001072883606,1.899999976158142,-4.099999964237213,-415.49999237060547,254.0,52.0,,-0.01676355744657735,1.0968497555641885,6.434847589766007e-06,True,,False,6,4,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,171.7100067138672,3685.989990234375,17.010000228881836,8398.699951171875,-1308.3000183105469,2.5,-0.5000000074505806,0.09999999776482582,-2425.800018310547,185.0,0.0,,-0.009548046125920364,-2.9500897084041586,4.2233311206495687e-05,True,,False,4,6,4,,enpitsu,76561198039309853,26.0,223.1699981689453,4693.22998046875,17.049999237060547,-12099.200439453125,10382.80029296875,3.0000001192092896,0.09999999776482582,-1.5999999642372131,1616.6000366210938,128.0,128.0,,-0.0172504871551526,0.6663221720295001,0.00014438113589642723,True,247.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-1752.8299560546875,4971.64990234375,20.34000015258789,11991.099853515625,-1759.6000671386719,-172.39999771118164,-695.6999969482422,134.60000038146973,-2245.8999633789062,255.0,0.0,,-0.03059218050331241,-2.939952335888671,0.14730109999321708,True,0.0,False,6,False,6,
12,376,7,False,False,1,2989.2368299365717,-1959.1199951171875,4254.66015625,100.75,4806.7999267578125,8869.299926757812,3381.4999389648438,-1850.8999633789062,-3091.0000610351562,-4361.499938964844,1.0,0.23984433069521807,-3.0970989950982126,0.3809346704854031,2535417606874426,Tominho15,9.0,-2085.830078125,4273.56005859375,18.799999237060547,1913.9999389648438,13246.99951171875,2722.0999145507812,203.09999465942383,-128.99999618530273,-2565.0,254.0,0.0,,-0.008848791060031355,1.8234364299764072,-0.005899728042926234,True,,False,7,4,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,411.9100036621094,3528.889892578125,17.010000228881836,4888.699951171875,-7280.10009765625,2.5,0.19999999552965164,-0.0,-2420.399932861328,186.0,0.0,,-0.00955544451870787,-2.1220191941089483,-3.30231734033112e-05,True,,False,4,6,4,,enpitsu,76561198039309853,26.0,-127.91999816894531,4906.18994140625,17.049999237060547,-8197.999877929688,3371.9000244140625,3.400000035762787,-0.5999999865889549,-2.8999999165534973,1470.0999450683594,128.0,128.0,,-0.017082365557084946,0.3902583734560309,0.00020377125495751866,True,247.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-1490.3599853515625,4845.06005859375,17.010000228881836,3197.9998779296875,-3924.7000122070312,5.699999928474426,13.700000047683716,-11.499999761581421,-1816.0000610351562,128.0,0.0,,-0.0095096441498736,-2.270023745543187,-0.0009586509100438193,True,0.0,False,6,False,6,
13,386,7,False,True,1,2728.7870061447284,-1774.260009765625,4577.8701171875,182.80999755859375,8617.2998046875,3965.5999755859375,2503.800048828125,-2070.2000427246094,-3175.7998657226562,-4154.599914550781,1.0,1.119518212976602,-0.35045570278062194,1.5520345801249569,2535417606874426,Tominho15,9.0,-1864.8299560546875,4646.60986328125,112.19000244140625,8997.5,8076.9000244140625,230.30000686645508,4266.499938964844,3466.7001342773438,-168.09999465942383,254.0,0.0,,-0.018421655880985727,2.4978618130575563,1.2658861176154177,True,,False,8,5,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,447.8599853515625,3195.22998046875,17.010000228881836,-3102.60009765625,-8444.000244140625,2.5,-0.0,-0.0,-2409.7999572753906,184.0,0.0,,-0.009559561188137583,-1.1760924468063096,-1.3049705244386876e-05,True,,False,4,6,4,,enpitsu,76561198039309853,26.0,-278.8800048828125,4957.47998046875,17.049999237060547,-2937.0001220703125,870.8999633789062,2.5999999046325684,-0.19999999552965164,0.3999999910593033,4.300000071525574,255.0,128.0,,-0.016887062650703277,0.28721876701908505,-3.8072670263593865e-05,True,247.0,False,4,False,4,,games5425898691,bf81d8692db,20.0,-1465.3599853515625,4820.0498046875,21.979999542236328,-1067.7999877929688,2444.7999572753906,2999.4000244140625,0.7999999821186066,0.3999999910593033,1511.7999267578125,0.0,16.0,,-0.00971469223808746,-2.238753706443809,0.00014051517739930683,True,0.0,False,7,False,6,
14,416,8,False,False,0,9955.483190816922,633.5,-4697.2900390625,163.2100067138672,-5406.7999267578125,12373.699951171875,3171.7001342773438,4366.400146484375,-4114.100036621094,-87.5,0.0,-1.4139606882862905,1.5017279725041273,0.585685128154435,76561198039309853,enpitsu,26.0,613.2000122070312,-4874.52001953125,51.47999954223633,4678.900146484375,10304.7998046875,2681.199951171875,-4265.899963378906,-65.0,2925.1998901367188,255.0,255.0,,0.07093770540117665,0.8600926896307644,-0.035047159463073914,True,216.0,False,6,5,False,,bf81d8692db,games5425898691,20.0,1336.780029296875,-4559.669921875,84.88999938964844,-1761.6999816894531,3246.0000610351562,-1534.7999572753906,-1583.9999389648438,-3012.2000122070312,603.6999893188477,255.0,195.0,,-0.560856466716965,2.8653196809808272,-0.7369521143927726,True,0.0,False,8,8,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,181.3800048828125,-2030.3499755859375,107.88999938964844,5845.5999755859375,12802.7001953125,-261.299991607666,-5002.099914550781,-637.2000122070312,722.0999908447266,159.0,128.0,,-0.2494153994840246,0.2093182636883123,1.3595671858983647,True,,False,8,4,6,,Tominho15,2535417606874426,9.0,1018.9199829101562,-5047.580078125,170.72000122070312,-6943.900146484375,608.1999969482422,-1115.199966430664,-601.5000152587891,-386.6999816894531,-1321.300048828125,255.0,128.0,,0.45643766524303314,3.00313016949176,-0.11743688426633213,True,,False,8,False,6,
15,486,11,False,False,0,7233.570438589119,-666.8499755859375,-2089.93994140625,106.56999969482422,-21764.09912109375,13521.199951171875,5460.4998779296875,328.3000183105469,4429.700012207031,2145.0,0.0,-0.01775192279774139,2.3083613741387827,-0.7098394879120868,76561198039309853,enpitsu,26.0,-513.1900024414062,-2140.35009765625,16.219999313354492,-15299.000244140625,15099.49951171875,-242.09999084472656,519.3000030517578,240.6999969482422,2884.1000366210938,255.0,128.0,,0.004872848427913176,2.4144538066562538,-0.012088043054714484,True,99.79952701958273,True,6,6,False,,bf81d8692db,games5425898691,20.0,-231.1300048828125,-4867.08984375,17.049999237060547,-3882.6998901367188,-9092.899780273438,-3.799999952316284,0.0,0.0,-2189.7999572753906,128.0,0.0,,0.009655717959971666,-2.019652171830432,-5.127823536264028e-06,True,0.0,False,8,8,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-1069.3699951171875,75.48999786376953,61.849998474121094,-15501.199951171875,4691.600036621094,-1834.6000671386719,-646.8000030517578,-2543.300018310547,-461.5999984741211,170.0,10.0,,-0.5384109919664303,2.9978531100546784,0.11911479323755048,True,31.0,False,10,4,8,,Tominho15,2535417606874426,9.0,-602.3699951171875,-3163.080078125,35.060001373291016,-2162.5999450683594,4540.7000732421875,3256.9000244140625,-7.799999713897705,-11.799999475479126,-683.3999633789062,189.0,170.0,,0.01573806265856074,-1.2571026844505788,0.0004651538772595704,False,0.0,False,9,False,6,
16,625,16,False,False,0,2654.6057610051503,-2650.25,3147.6298828125,348.760009765625,12801.99951171875,14911.400146484375,972.2000122070312,5286.199951171875,-2751.7001342773438,695.5000305175781,0.0,0.17828790256538615,-2.4741399919039995,1.087021859042954,76561198039309853,enpitsu,26.0,-2729.949951171875,3049.7900390625,222.5500030517578,7744.1998291015625,17981.300048828125,2098.000030517578,583.8000106811523,4253.900146484375,178.4000015258789,128.0,0.0,,-0.19389688777080177,1.463967569098717,0.07087441373002243,True,75.0,False,8,7,False,,bf81d8692db,games5425898691,20.0,-3884.1298828125,1213.97998046875,23.43000030517578,-2469.7999572753906,21966.201171875,593.1000137329102,-547.9999923706055,1266.2000274658203,-1549.7000122070312,255.0,0.0,,-0.009043517750268707,1.6596902726184384,0.1797471551906906,True,255.0,False,8,8,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-2590.570068359375,4579.7099609375,17.010000228881836,6684.6002197265625,2347.7999877929688,-0.09999999776482582,-0.5000000074505806,-0.19999999552965164,-149.0999984741211,255.0,81.0,,0.00950914908438541,0.35959755765150964,-0.00021814178836668791,True,226.692189093559,True,12,4,10,,Tominho15,2535417606874426,10.0,3796.330078125,217.5399932861328,17.049999237060547,9109.099731445312,14839.000244140625,3.0000001192092896,0.0,-0.09999999776482582,2000.8999633789062,241.0,255.0,,0.016770431226455093,1.0886791695159506,1.7630441731505604e-05,True,255.0,False,12,False,10,
17,649,17,False,False,1,9572.342575873745,1547.0,-4410.18017578125,210.82000732421875,-5548.0999755859375,8199.199829101562,12151.300048828125,5390.999755859375,1031.2999725341797,-2423.5000610351562,1.0,0.7530899951691965,2.9520234952914324,1.8335802283750504,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,1546.2900390625,-4471.2998046875,77.08000183105469,-11061.800537109375,11464.89990234375,2344.499969482422,-4877.200012207031,2507.2999572753906,-418.80001068115234,212.0,0.0,,-0.1278940275652184,0.6075572406056333,0.7262484500122046,True,179.0,False,14,11,4,,2535417606874426,Tominho15,10.0,-3592.75,-1545.5799560546875,17.020000457763672,7994.5001220703125,-17142.39990234375,2.3000000417232513,0.3999999910593033,2.3000000417232513,3.400000035762787,255.0,128.0,,-0.01670718073841304,-2.007558626765764,0.00011265908021944108,True,231.0,False,10,12,False,,enpitsu,76561198039309853,26.0,2050.68994140625,-4710.8701171875,200.44000244140625,-7543.699951171875,-18506.99951171875,-1831.6000366210938,-2012.5999450683594,-1660.5000305175781,-1478.2000732421875,255.0,0.0,,0.3562387019008608,-1.2528615352057835,-0.5737258331180602,True,75.0,False,8,False,8,,games5425898691,bf81d8692db,20.0,3151.89990234375,-2735.4599609375,17.010000228881836,-17370.999755859375,-10403.499755859375,2.5,-0.29999999329447746,-0.19999999552965164,-1994.2999267578125,255.0,0.0,,-0.00959499118884816,-0.4643045332364331,-4.325500293692175e-05,True,255.0,False,8,False,8,
18,736,20,False,False,0,3355.850692000752,121.58999633789062,1942.1500244140625,744.4299926757812,5339.2999267578125,-12889.7998046875,7888.800048828125,4373.399963378906,-3914.5999145507812,-1244.1000366210938,0.0,-0.6698658136555737,-2.921377916865325,1.752882941651037,bf81d8692db,games5425898691,20.0,130.7100067138672,2012.4200439453125,576.6300048828125,8099.0997314453125,6466.5997314453125,4495.899963378906,3600.4998779296875,-587.0000076293945,4115.899963378906,255.0,0.0,,-1.3176831239683038,-2.7519755144895575,-2.396252600910792,True,136.1546064422977,True,10,9,False,,76561198039309853,enpitsu,26.0,-1914.1700439453125,1910.4300537109375,17.059999465942383,-3263.900146484375,-18401.800537109375,1.2999999523162842,0.0,0.3999999910593033,-42.5,255.0,128.0,False,0.016773306436667416,-1.7510745119310793,4.678108728607927e-05,True,31.0,False,8,8,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,1240.56005859375,3803.429931640625,17.010000228881836,441.89998626708984,-5979.5001220703125,2.5999999046325684,-0.7000000029802322,0.29999999329447746,1493.699951171875,161.0,255.0,False,0.00961104116745515,-1.5602099585398663,0.0004094641850246867,True,175.87678294797098,True,14,4,12,,Tominho15,2535417606874426,10.0,525.0900268554688,2112.320068359375,515.3499755859375,-16327.19970703125,-8536.900024414062,4665.299987792969,2523.2000732421875,-3407.2000122070312,-891.9000244140625,255.0,141.0,,-1.0252378477456314,-2.2535153255309535,-0.6010808253988514,True,163.0,False,14,False,11,
19,816,23,False,False,0,7254.641704043755,1654.1600341796875,-1651.6500244140625,263.7300109863281,28296.0009765625,-3068.900146484375,-1290.3999328613281,3496.6000366210938,2613.900146484375,-1538.6000061035156,0.0,-1.0198111829251586,1.5576416008523826,-2.1439847632491986,76561198039309853,enpitsu,27.0,1409.010009765625,-1679.93994140625,179.67999267578125,21554.49951171875,-6845.2001953125,2345.8999633789062,-257.09999084472656,-671.5000152587891,776.9999694824219,128.0,128.0,False,-0.41102831398715595,0.12423263006882515,-0.09184485319642062,True,0.0,False,10,8,False,,bf81d8692db,games5425898691,20.0,1956.8699951171875,1975.77001953125,97.58000183105469,687.9000091552734,-19020.899658203125,2057.7000427246094,5413.0999755859375,947.3999786376953,225.10000228881836,255.0,205.0,,1.0322908033240141,-1.7854406977884265,-0.34094796711252207,True,62.0,False,11,12,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,1838.8900146484375,-1388.239990234375,45.349998474121094,-2096.699981689453,-22665.70068359375,3296.400146484375,143.90000343322754,-13.700000047683716,187.29999542236328,160.0,174.0,False,0.011950051728832276,-1.6537378349490595,-7.1575488994161525e-06,True,63.984662186714914,True,15,4,12,,Tominho15,2535417606874426,10.0,-3424.669921875,-752.030029296875,17.049999237060547,220.79999923706055,-14602.5,2.5999999046325684,-0.19999999552965164,4.600000083446503,1250.4000091552734,254.0,128.0,,0.016783744639522126,-1.498442222517843,-8.728815276979769e-05,True,163.0,False,14,False,12,
20,1015,30,False,False,0,8302.771069726523,2131.93994140625,-2590.949951171875,120.68000030517578,-2245.8999633789062,19888.199462890625,3020.7998657226562,4441.7999267578125,-3048.0999755859375,2641.7999267578125,0.0,0.8536752467887235,-0.5735008345112425,-1.1939697006017258,76561198039309853,enpitsu,26.0,2141.2099609375,-2785.179931640625,19.510000228881836,-2992.39990234375,13659.69970703125,2953.699951171875,2.3999999463558197,-11.299999952316284,-775.0,255.0,128.0,False,0.016735681929073487,1.7954626633968471,-0.0001851699506236956,True,227.0,False,12,8,False,,bf81d8692db,games5425898691,20.0,252.32000732421875,-2299.1201171875,16.989999771118164,-11858.299560546875,12258.399658203125,4.4999998807907104,-0.3999999910593033,0.5000000074505806,1.7000000178813934,255.0,128.0,,0.009603024905382819,2.3398752731375585,-5.619292311793388e-05,True,170.0,False,12,12,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-1739.31005859375,3181.9599609375,17.010000228881836,15612.2998046875,1710.2000427246094,-0.29999999329447746,-0.19999999552965164,0.5000000074505806,-0.3999999910593033,255.0,128.0,False,0.009567953424219884,0.10904672595224017,8.924276526027558e-06,True,198.64160844074777,True,16,4,14,,Tominho15,2535417606874426,10.0,1880.47998046875,743.719970703125,17.049999237060547,-3158.2000732421875,-7605.8001708984375,2.5999999046325684,-0.3999999910593033,-0.5000000074505806,15.499999523162842,254.0,128.0,False,0.01667906169539411,-1.962251702609592,-6.340871455946397e-05,True,194.0,False,16,False,14,
21,1044,31,False,False,1,5298.449305349758,-1915.06005859375,648.72998046875,138.0800018310547,-2582.9998779296875,19189.599609375,12592.39990234375,5014.700012207031,2883.599853515625,1592.7000427246094,1.0,-0.5708924325472786,0.8162462837642485,-1.527516658868797,2535417606874426,Tominho15,10.0,-1883.22998046875,386.8299865722656,19.520000457763672,-2028.6000061035156,12797.2998046875,2959.1000366210938,-0.19999999552965164,3.1999999284744263,537.9000091552734,255.0,183.0,False,-0.016727743379149878,1.4157886666904618,0.00010528468352152928,True,194.0,False,17,14,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-113.0,-3092.14990234375,17.010000228881836,-14522.7001953125,9452.2998046875,2.3000000417232513,-0.5000000074505806,0.09999999776482582,-1916.6000366210938,128.0,0.0,False,-0.009635398700318818,0.6450963556433758,-5.2041973341652495e-05,True,189.0,False,14,16,4,,enpitsu,76561198039309853,26.0,-2153.699951171875,2227.659912109375,17.049999237060547,244.79999542236328,5269.0997314453125,-1.2999999523162842,-0.0,-0.0,-1999.4000244140625,255.0,128.0,False,-0.016647601549932823,1.5695088427574553,-0.0001037271782853164,True,198.79881283031995,True,12,False,8,,games5425898691,bf81d8692db,20.0,463.8900146484375,635.4000244140625,16.989999771118164,131.19999885559082,-17687.5,4.600000083446503,-0.0,-3.4999999403953552,-808.4999847412109,255.0,128.0,,-0.009592829097464508,-1.531588690417444,4.0846944793956755e-05,True,158.0,False,12,False,12,
22,1142,35,False,False,1,3798.3335178593984,-2645.43994140625,3766.85009765625,365.4599914550781,5831.300048828125,-14151.600341796875,5573.4002685546875,5559.69970703125,-1663.0000305175781,-1524.1999816894531,1.0,0.5976193734793281,0.1329356524166199,-2.309274534112272,2535417606874426,Tominho15,10.0,-2703.070068359375,3754.139892578125,182.08999633789062,5934.000244140625,11239.300537109375,1580.5000305175781,1292.2999572753906,3681.4999389648438,3876.300048828125,128.0,0.0,,0.8530716547662137,1.9507836840502513,0.8247217914895391,True,194.0,False,20,17,False,,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-3608.139892578125,471.54998779296875,17.0,5142.9998779296875,9630.2001953125,1.0999999940395355,-0.0,-0.0,-1641.1000061035156,255.0,63.0,False,-0.009553953681059487,2.1125249970065156,0.00010247942519188214,True,239.40078285432634,True,16,18,4,,enpitsu,76561198039309853,26.0,-2403.610107421875,3971.889892578125,139.64999389648438,-5489.7998046875,-17209.000244140625,3429.8001098632812,2806.099853515625,3162.6998901367188,1132.6000213623047,128.0,255.0,,-0.01709455342276536,-0.8582382545193067,-0.052305158979838014,True,92.0,False,14,False,9,,games5425898691,bf81d8692db,20.0,1457.52001953125,4290.6201171875,16.989999771118164,-12921.8994140625,14705.2001953125,4.799999892711639,-0.19999999552965164,-0.0,1975.5000305175781,128.0,255.0,,-0.00962027124525727,0.7733133472749774,-2.0097893019136104e-05,True,134.0,False,12,False,12,
23,1200,37,False,False,1,4854.688677315883,-1454.0899658203125,892.0499877929688,95.83000183105469,9734.400024414062,8777.7001953125,6933.4002685546875,5293.2000732421875,1799.1000366210938,1224.8999786376953,1.0,0.6116203049766707,0.08047417712134974,-2.399295499824382,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-1521.27001953125,752.4299926757812,15.779999732971191,11727.39990234375,1518.800048828125,-1093.3999633789062,74.00000095367432,3496.099853515625,-1260.5999755859375,160.0,255.0,False,-0.03810763587063903,2.8522654394730447,0.010388786840982508,True,196.0,False,18,16,4,,2535417606874426,Tominho15,9.0,-1527.9200439453125,4479.66015625,17.030000686645508,2256.999969482422,-13151.600341796875,1.5000000596046448,0.5000000074505806,-1.8000000715255737,-2143.6000061035156,255.0,0.0,,-0.01672456440884613,-1.6996930777905066,-0.00018218198020104984,True,168.9261592665026,True,18,20,False,,enpitsu,76561198039309853,26.0,-3234.14990234375,316.7200012207031,17.059999465942383,11615.799560546875,-11526.600341796875,1.899999976158142,-0.0,-0.0,2052.7999877929688,255.0,255.0,False,-0.01677378620029996,-2.428342724106309,8.811008337307054e-06,True,92.0,False,14,False,10,,games5425898691,bf81d8692db,20.0,614.9600219726562,2683.530029296875,16.989999771118164,16273.900146484375,-1803.0999755859375,4.799999892711639,-0.09999999776482582,-0.0,2004.1000366210938,255.0,255.0,,-0.009578334690065266,-3.099471803640766,1.9483080681727012e-05,True,167.0,False,12,False,12,
24,1240,38,False,False,1,3146.5920098051392,-78.83000183105469,2148.219970703125,409.8399963378906,5904.5001220703125,16178.1005859375,1756.3999938964844,-971.6000366210938,-1473.0999755859375,1514.1999816894531,1.0,-0.06620288396030577,-1.268090007910738,2.045256793269818,62f7197c9f664c71bfa8eb3a4ff6d5dd,Preszter,8.0,-77.02999877929688,1951.3199462890625,312.8800048828125,10894.3994140625,13162.099609375,3111.9000244140625,1435.5999755859375,2357.5,4757.099914550781,205.0,255.0,False,0.6416001709194059,1.4194706358336897,0.4787120385312448,False,144.4033464539436,True,20,16,6,,2535417606874426,Tominho15,10.0,-1619.449951171875,2216.070068359375,17.030000686645508,8293.300170898438,-12849.7998046875,5.5000001192092896,-0.09999999776482582,-0.0,2063.000030517578,237.0,255.0,,-0.016775418351401963,-2.207747664946461,1.9817337902124958e-05,True,176.0,False,18,20,False,,enpitsu,76561198039309853,26.0,-1958.949951171875,1576.0699462890625,17.059999465942383,1090.0,21357.80029296875,-3.700000047683716,-0.0,-2.800000011920929,-1219.1000366210938,255.0,128.0,False,-0.016775465685626854,1.6326508786667737,-0.0003205307804043403,True,4.2890496766695865,True,14,False,10,,games5425898691,bf81d8692db,20.0,2032.1600341796875,4037.27001953125,16.989999771118164,1768.800048828125,11575.10009765625,4.900000095367432,-0.0,-0.29999999329447746,2223.300018310547,128.0,255.0,,-0.009632268976173598,1.6622082281612849,3.2960095574786335e-05,True,167.0,False,12,False,12,
25,1274,39,False,False,0,9222.701073426539,-584.22998046875,-4077.429931640625,143.3000030517578,22483.00048828125,14713.699951171875,5767.7001953125,5023.999938964844,-2950.2999877929688,-1433.3000183105469,0.0,-1.409358216118881,-1.5539280726242333,1.1936133637908546,bf81d8692db,games5425898691,20.0,-753.1400146484375,-4241.89013671875,64.37999725341797,18273.00048828125,11168.299560546875,2968.900146484375,-1459.6000671386719,4339.2999267578125,-584.3000030517578,255.0,71.0,,0.10552939283304001,0.7103782942198738,0.020042124688789922,True,109.0,False,14,13,False,,76561198039309853,enpitsu,26.0,897.3800048828125,-4027.159912109375,17.059999465942383,-9896.199951171875,-20146.500244140625,1.2999999523162842,-0.29999999329447746,-0.3999999910593033,91.99999809265137,255.0,0.0,True,0.016790588420333066,-2.017991605808841,-7.029982723342817e-05,True,0.0,False,10,14,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-1324.02001953125,-3696.219970703125,188.92999267578125,-10841.800537109375,-13541.700439453125,-5102.699890136719,92.60000228881836,-934.4999694824219,-323.80001068115234,139.0,128.0,False,0.12425568327543363,-2.7607837440128087,0.4931040399728909,True,141.0,False,20,6,16,,Tominho15,2535417606874426,10.0,587.4299926757812,-994.8900146484375,17.030000686645508,-274.4000053405762,13909.100341796875,5.099999904632568,0.0,0.0,-450.40000915527344,215.0,130.0,,0.01676522304752076,1.5502817048883573,0.0002247265191043766,True,176.0,False,20,False,18,
26,1426,45,False,True,0,4932.987944046955,2688.679931640625,1751.1300048828125,418.8800048828125,-14658.599853515625,21851.39892578125,5153.2000732421875,-443.1999969482422,2720.0,-2051.6000366210938,0.0,1.2521739892268497,3.0524700224213346,3.062623788709746,bf81d8692db,games5425898691,20.0,2762.35009765625,1665.719970703125,263.94000244140625,-8398.400268554688,18197.60009765625,3715.10009765625,-3322.39990234375,-578.6000061035156,4344.700012207031,255.0,8.0,,-0.8805652493184482,2.1083097971720424,0.58763369388057,True,57.77487304133755,True,16,15,False,,76561198039309853,enpitsu,26.0,2993.840087890625,-3218.010009765625,17.040000915527344,-3032.9998779296875,13753.800048828125,3.799999952316284,-0.19999999552965164,0.7000000029802322,5.099999904632568,255.0,128.0,,0.016753797156693263,1.7885545125058728,-6.438925117808646e-05,True,255.0,False,10,14,False,,Preszter,62f7197c9f664c71bfa8eb3a4ff6d5dd,8.0,-1038.5699462890625,4690.8701171875,17.010000228881836,15590.0,4100.5999755859375,2.0999999344348907,-0.5000000074505806,-0.5000000074505806,-6.600000262260437,168.0,128.0,,0.009625491906967477,0.25619651413203487,5.945173517909328e-05,True,255.0,False,24,6,20,,Tominho15,2535417606874426,10.0,2623.239990234375,1897.43994140625,167.33999633789062,248.89999389648438,-6433.2000732421875,5853.599853515625,-0.7999999821186066,-12.300000190734863,1039.1999816894531,254.0,128.0,,0.015062202492721864,-1.177018208588785,0.004521644201069905,True,176.0,False,22,3,18,
