,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_boost_collect
35,2517,75,True,True,0,1200.018438922686,303.94000244140625,5153.72021484375,272.3800048828125,6112.1002197265625,23918.89892578125,-5461.199951171875,-1911.7999267578125,3578.2000732421875,-1902.2000122070312,0.0,-1.2078356295930497,-0.18389869313676807,-0.5836546059298459,6484371586704118751,KK1982NRW,7.0,263.2200012207031,4957.66015625,336.3500061035156,477.20001220703125,22251.69921875,-127.79999732971191,-4948.999938964844,-1052.6000213623047,-2156.1000061035156,255.0,128.0,,1.344913976133442,0.7252861736745404,-1.0534561123186075,True,12,False,11,142.0,False,,2163267719346808250,depuemi,9.0,-526.1799926757812,5955.830078125,148.33999633789062,-17262.099609375,3225.10009765625,6323.4002685546875,3176.199951171875,-1740.5999755859375,1228.7999725341797,255.0,255.0,,-0.3262121472787846,2.9654577433284985,-1.0468747836507486,True,8,4,10,0.0,False,,enpitsu,76561198039309853,25.0,-1838.0999755859375,4867.5400390625,17.030000686645508,16113.199462890625,-170.0,5.199999809265137,5.899999737739563,-0.29999999329447746,-1363.800048828125,128.0,128.0,,0.01679201273583897,-0.08362987319990772,0.00011277279922085878,True,255.0,False,2,4,False,,games5425898691,bf81d8692db,20.0,-145.64999389648438,4627.009765625,274.4100036621094,-1245.5000305175781,-3609.8001098632812,-133.4000015258789,-497.79998779296875,4024.2999267578125,-3715.7000732421875,255.0,128.0,,-0.641701048843045,-1.9819257124586394,0.41003001727604116,True,18,4,66.0,False,16,
36,2771,75,False,False,0,5203.478797885857,4.769999980926514,15.079999923706055,93.13999938964844,7346.199951171875,30126.8994140625,2925.7000732421875,2042.2999572753906,-673.0999755859375,1016.9999694824219,0.0,-0.005677167113671795,0.008438131782050431,0.016997055598628397,2163267719346808250,depuemi,8.0,-74.30999755859375,-261.55999755859375,71.37999725341797,9738.499755859375,20666.4990234375,2648.5000610351562,-3067.7999877929688,667.6000213623047,1531.300048828125,255.0,165.0,,0.11401150410960993,1.2142608921194602,0.0006409761862788301,True,4,False,3,0.0,False,,6484371586704118751,KK1982NRW,7.0,-74.12999725341797,-4753.68017578125,17.010000228881836,20.399999618530273,2657.0001220703125,2.0000000298023224,-0.9000000357627869,0.0,0.0,255.0,128.0,,0.009353749343861868,1.5630055613978557,1.7106359617423535e-06,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25.0,13.6899995803833,177.4600067138672,100.02999877929688,-12695.799560546875,-19087.80029296875,1022.7999877929688,4930.10009765625,-2423.5000610351562,265.40000915527344,255.0,255.0,,1.167334557686853,-1.9142356570480634,0.08020906446388844,True,0.0,False,1,2,False,,games5425898691,bf81d8692db,20.0,2802.6298828125,4027.2099609375,17.010000228881836,16861.400146484375,2131.9000244140625,2.3000000417232513,0.7000000029802322,0.19999999552965164,-1869.7000122070312,128.0,0.0,,0.009637510023032664,0.06627699062121016,-7.454904003010241e-05,True,False,False,0.0,False,False,
37,2772,76,False,False,1,5243.8115887195045,-26.5,-22.030000686645508,116.9000015258789,-9417.7001953125,-7370.10009765625,6747.7001953125,-5975.4998779296875,-539.3999862670898,-47.89999961853027,1.0,-0.0019076886837556992,-0.34778014497125764,0.04511679468760743,76561198039309853,enpitsu,25.0,-13.6899995803833,-177.4600067138672,100.02999877929688,12695.799560546875,19087.80029296875,1022.7999877929688,-4930.10009765625,2423.5000610351562,265.40000915527344,255.0,255.0,,-1.167334557686853,1.9142356570480634,0.08020906446388844,True,2,False,1,0.0,False,,bf81d8692db,games5425898691,20.0,-2802.6298828125,-4027.2099609375,17.010000228881836,-16861.400146484375,-2131.9000244140625,2.3000000417232513,-0.7000000029802322,-0.19999999552965164,-1869.7000122070312,128.0,0.0,,-0.009637510023032664,-0.06627699062121016,-7.454904003010241e-05,True,False,False,False,255.0,False,,depuemi,2163267719346808250,8.0,3.9000000953674316,143.19000244140625,90.87999725341797,-6867.7001953125,-3188.2000732421875,2305.2999877929688,5041.7999267578125,-911.6999816894531,-1999.6000671386719,255.0,148.0,,-0.621576550575998,-1.2853931959399685,-0.1715462977326905,True,0.0,False,3,4,False,,KK1982NRW,6484371586704118751,7.0,74.12999725341797,4753.68017578125,17.010000228881836,-20.399999618530273,-2657.0001220703125,2.0000000298023224,0.9000000357627869,-0.0,0.0,255.0,128.0,,-0.009353749343861868,-1.5630055613978557,1.7106359617423535e-06,True,False,False,116.0,False,False,
38,2828,78,False,True,1,7094.902197778005,-1847.68994140625,-1402.9200439453125,142.74000549316406,11292.80029296875,27444.09912109375,5273.2000732421875,-1266.2000274658203,-4967.60009765625,3117.5,1.0,-0.20160024139864927,-0.42636866811420265,-0.2308098187704569,bf81d8692db,games5425898691,20.0,-1962.050048828125,-1619.5,62.220001220703125,17242.19970703125,14989.69970703125,2641.0000610351562,-1483.8999938964844,1691.6999816894531,24.500000476837158,255.0,128.0,,-0.03875059706896184,2.421141742314951,-7.42358616503735e-06,True,4,False,3,159.0,False,,76561198039309853,enpitsu,25.0,1930.31005859375,564.3599853515625,17.059999465942383,13997.900390625,1684.4999694824219,1.1999999731779099,-0.29999999329447746,0.3999999910593033,-1.4000000059604645,255.0,128.0,,-0.016725687151456933,3.0220056855965383,2.306346772172922e-05,False,2,False,2,0.0,False,,depuemi,2163267719346808250,8.0,-1451.530029296875,-821.4000244140625,174.00999450683594,-9396.199951171875,-6373.800048828125,4771.000061035156,-0.0,0.5000000074505806,-72.39999771118164,255.0,128.0,,-0.009425591678965312,-0.5507996385539542,0.00011272421514979551,True,0.0,False,4,6,4,,KK1982NRW,6484371586704118751,7.0,-1317.8800048828125,2812.1201171875,17.010000228881836,-7235.0,-12870.0,2.0999999344348907,0.19999999552965164,0.5000000074505806,1742.7999877929688,255.0,255.0,,-0.009567991590442812,-1.0865707522608279,0.00017545524745605077,True,False,False,101.0,False,False,
39,2833,78,False,False,0,4861.30793302044,1713.3800048828125,1038.3599853515625,192.2100067138672,7680.9002685546875,2276.0000610351562,-4130.10009765625,-4375.4998779296875,3269.5999145507812,-2482.7000427246094,0.0,0.7920907293765618,1.0272631336490874,0.42818164708934,2163267719346808250,depuemi,8.0,1608.9599609375,928.1300048828125,244.02000427246094,9490.2001953125,6430.4998779296875,3685.0,0.0,-0.5000000074505806,-51.70000076293945,255.0,128.0,,0.009426043278595293,0.5406259576987887,6.477605363076768e-05,True,6,4,4,0.0,False,,6484371586704118751,KK1982NRW,7.0,1404.199951171875,-2585.929931640625,17.010000228881836,3046.7999267578125,14052.60009765625,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,2101.7999267578125,255.0,255.0,,0.009539696754818968,1.4173829995961669,7.025596991958075e-05,True,False,False,False,101.0,False,,enpitsu,76561198039309853,25.0,-2163.7099609375,-592.3599853515625,17.059999465942383,-14000.699462890625,-1681.7999267578125,1.1999999731779099,0.29999999329447746,-0.3999999910593033,0.0,255.0,0.0,,0.016725687973798406,-3.022048935604856,2.2701805740768382e-05,False,0.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,1742.5,1445.1600341796875,72.2699966430664,-14618.199462890625,-11611.700439453125,102.70000457763672,4445.400085449219,-3183.800048828125,-592.7999877929688,255.0,128.0,,1.0019121229167094,-2.3731478722615496,-0.21962656632177086,True,4,False,159.0,False,3,
40,2885,80,False,False,0,5209.198324877752,2874.330078125,1545.510009765625,101.0,2463.3999633789062,4620.5999755859375,1570.0999450683594,-4952.5,2768.5000610351562,-1951.300048828125,0.0,-0.4190353432695849,0.651763904913958,-0.24881182274996932,2163267719346808250,depuemi,8.0,2932.919921875,1444.510009765625,168.7100067138672,6651.9000244140625,2378.2000732421875,-4004.1000366210938,4448.900146484375,3070.7998657226562,1013.3000183105469,255.0,,,-0.032634674970793996,1.5850104583131202,0.6063267090978285,True,6,4,4,,False,,6484371586704118751,KK1982NRW,7.0,2518.81005859375,-651.77001953125,17.010000228881836,16208.499755859375,13568.900146484375,-0.5000000074505806,0.9000000357627869,0.7000000029802322,121.89999580383301,255.0,128.0,,0.009557556484038745,0.709824916928715,-6.528961206772072e-05,True,False,False,False,42.0,False,,enpitsu,76561198039309853,25.0,-3718.669921875,955.8300170898438,17.059999465942383,143.4000015258789,18659.100341796875,-4.099999964237213,0.0,-0.5999999865889549,-0.7999999821186066,255.0,128.0,,0.016785183433553987,1.5629932282783168,3.363645443516871e-05,True,201.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,-744.219970703125,710.3599853515625,17.010000228881836,-3545.10009765625,13427.5,2.3999999463558197,0.0,0.0,-2195.8999633789062,255.0,0.0,,0.00957448008254648,1.7613498997883583,-2.0034879618617302e-05,True,4,False,159.0,False,4,
41,2900,80,False,False,0,5134.271297107008,2996.820068359375,1792.3599853515625,96.1500015258789,2367.899932861328,4628.2000732421875,876.6000366210938,-5053.699951171875,2585.4998779296875,-1942.7000427246094,0.0,0.08657273355100444,-1.5125189416611817,-2.786221329058136,2163267719346808250,depuemi,8.0,3201.510009765625,1532.5400390625,67.94999694824219,4908.900146484375,1365.3999328613281,-477.79998779296875,74.80000019073486,-420.40000915527344,-1573.0000305175781,255.0,0.0,,-0.8967419209881813,1.9718467938401392,0.1666089806462869,True,6,4,4,,False,,6484371586704118751,KK1982NRW,7.0,3465.0400390625,173.4199981689453,17.010000228881836,14631.600341796875,13569.599609375,2.0000000298023224,-0.29999999329447746,3.3000001311302185,1025.4000091552734,0.0,254.0,,0.009646601212645252,0.756334466326292,0.00013471819466580342,True,False,False,False,42.0,False,,enpitsu,76561198039309853,25.0,-3597.080078125,2109.580078125,17.059999465942383,3090.7998657226562,19472.39990234375,1.1999999731779099,0.0,-0.09999999776482582,-2.5,255.0,128.0,,0.016777034394433104,1.4130786738172336,1.3556021751491769e-05,False,201.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,-638.52001953125,1410.9000244140625,17.010000228881836,4677.60009765625,14925.999755859375,0.0,-0.19999999552965164,-0.7999999821186066,-12.100000381469727,255.0,128.0,,0.00959642382020878,1.2653476670043444,5.902594723116215e-05,True,4,False,142.0,False,4,
42,2942,82,False,False,0,4994.312948928234,3335.989990234375,2487.93994140625,98.20999908447266,-9555.30029296875,6109.1998291015625,3466.7999267578125,-2526.699981689453,3663.699951171875,3215.1998901367188,0.0,-0.7490937698887323,0.8101667642304555,-0.04911357570213225,2163267719346808250,depuemi,8.0,3500.06005859375,2458.22998046875,16.479999542236328,-5122.2998046875,8659.89990234375,-187.5,-265.10000228881836,330.29998779296875,1560.2999877929688,255.0,255.0,,0.01051905778898566,2.2061249443881206,0.013489840102262323,True,6,4,4,31.0,False,,6484371586704118751,KK1982NRW,7.0,3465.06005859375,2210.1298828125,17.010000228881836,-9113.499755859375,11697.900390625,2.0999999344348907,0.3999999910593033,-0.7999999821186066,1914.4000244140625,255.0,255.0,,0.009557295264130823,2.2766533774882527,0.00012186644248498443,True,False,False,False,22.0,False,,enpitsu,76561198039309853,25.0,-2483.590087890625,4624.1298828125,17.059999465942383,15759.49951171875,9935.599975585938,1.2999999523162842,0.5999999865889549,0.29999999329447746,-438.3000183105469,255.0,0.0,,0.016783460010707272,0.527328537868138,0.0001552997774863992,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,-50.470001220703125,3612.050048828125,17.010000228881836,-763.4999847412109,13506.099853515625,2.0999999344348907,0.0,0.29999999329447746,-220.0,255.0,128.0,,0.009574513606322391,1.6060793081353724,0.00010788193564821237,True,4,False,173.0,False,4,
43,2961,82,False,False,0,4190.779602919848,2660.27001953125,2922.889892578125,185.9199981689453,-8078.3001708984375,6925.999755859375,6617.2998046875,1668.3000183105469,2438.800048828125,3269.5999145507812,0.0,-0.4362416071249074,-2.8673777438153603,2.166672840749874,6484371586704118751,KK1982NRW,7.0,2642.2099609375,2939.85009765625,50.970001220703125,-10631.400146484375,9909.400024414062,2830.10009765625,1280.0999450683594,-116.89999580383301,-2111.300048828125,255.0,44.0,,-0.0014283271165581573,2.236393872466913,-0.015952398793051985,True,4,False,False,22.0,False,,2163267719346808250,depuemi,8.0,2841.820068359375,2825.989990234375,17.020000457763672,-11183.599853515625,5354.7998046875,0.9000000357627869,1.4000000059604645,-0.3999999910593033,-1508.9999389648438,255.0,0.0,,0.009529536599402309,2.6972204803352104,-0.0002447590525191726,True,4,4,6,31.0,False,,enpitsu,76561198039309853,25.0,-1317.550048828125,5029.47998046875,38.279998779296875,17915.699462890625,3180.4998779296875,1548.800048828125,2063.2000732421875,818.4999847412109,225.30000686645508,128.0,128.0,,-0.09307083284632775,0.19421322295982163,0.4873318500237221,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,15.010000228881836,4369.7099609375,17.010000228881836,3021.199951171875,3933.900146484375,2.5,1.0000000149011612,-0.7999999821186066,-1802.4000549316406,128.0,0.0,,0.009730404628671077,0.9367225931401845,-2.892623274857111e-05,True,4,False,204.0,False,4,
44,3008,84,False,False,0,2473.0944297309834,1328.260009765625,4058.860107421875,364.0799865722656,-9391.900024414062,1933.8999938964844,134.3000030517578,3700.1998901367188,-695.6999969482422,1595.2000427246094,0.0,-0.43586904085379513,-1.6144367204092895,1.372961872796954,2163267719346808250,depuemi,9.0,1366.3299560546875,4192.47021484375,259.17999267578125,-5862.0001220703125,8873.800048828125,1814.9000549316406,1615.3999328613281,-2324.499969482422,61.500000953674316,255.0,255.0,,-0.020458737912119693,1.857558745444063,-0.09352599729332935,True,8,6,4,31.0,False,,6484371586704118751,KK1982NRW,7.0,1011.989990234375,5044.8701171875,29.139999389648438,-14076.800537109375,-883.1999969482422,-1257.6000213623047,-3519.89990234375,327.5,2367.2999572753906,255.0,255.0,,0.059748563917094266,-2.968876449520783,-0.5574515744947784,True,4,False,4,53.0,False,,enpitsu,76561198039309853,25.0,346.0799865722656,5125.52978515625,17.049999237060547,2.3000000417232513,-1.8000000715255737,2.7000001072883606,-0.29999999329447746,-0.09999999776482582,0.0,255.0,0.0,,0.0167134951237707,-0.7442221591248404,1.5088604870957705e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,781.8599853515625,4345.72998046875,365.17999267578125,11071.800537109375,-6768.2000732421875,1015.6999969482422,4425.799865722656,1714.4999694824219,2778.800048828125,255.0,0.0,,0.1775933850004436,-0.0753441767677387,1.0987129870519177,True,6,False,119.44781929703169,True,5,
45,3013,84,False,False,1,9446.911031642614,-1184.449951171875,-4074.97998046875,352.739990234375,-16681.400146484375,14533.800048828125,-2083.8999938964844,-2961.400146484375,1875.8000183105469,-1132.300033569336,1.0,-0.2389821621933201,1.3567190302260295,1.5923652737738574,bf81d8692db,games5425898691,20.0,-991.22998046875,-4230.7001953125,363.2699890136719,-12681.500244140625,6148.800048828125,-207.5,-4467.799987792969,-1664.1000366210938,2741.9000244140625,255.0,92.0,,-0.15536046974507392,-0.8473582704860606,2.1993975272400372,True,6,False,5,103.80793992678325,True,,76561198039309853,enpitsu,25.0,-362.3399963378906,-5110.580078125,17.049999237060547,-1809.1000366210938,1665.8999633789062,2.7000001072883606,0.3999999910593033,0.09999999776482582,0.0,255.0,0.0,,-0.016611262607059845,0.7442217952124496,2.0244389602568277e-05,True,2,False,2,255.0,False,,depuemi,2163267719346808250,9.0,-1263.4100341796875,-4348.77001953125,280.55999755859375,5900.3997802734375,-8982.5,684.4999694824219,-621.8999862670898,1074.1999816894531,943.1999969482422,255.0,128.0,,0.0965276162597611,-2.0082599484294597,-0.41454861931908626,True,31.0,False,4,8,6,,KK1982NRW,6484371586704118751,7.0,-776.97998046875,-4986.240234375,16.09000015258789,12445.0,5791.400146484375,57.199997901916504,34.90000009536743,23.599998950958252,2044.2999267578125,255.0,255.0,,-0.0009067066672768559,2.6238641556493447,0.016407680231877036,True,4,False,53.0,False,4,
46,3105,88,False,False,1,7511.277683960688,-3961.8798828125,-588.9000244140625,549.9400024414062,10673.399658203125,20590.6005859375,-1781.6000366210938,-2792.3001098632812,-2382.899932861328,-4746.000061035156,1.0,1.3033157338969397,-1.6402354060120294,1.9321442431742173,bf81d8692db,games5425898691,20.0,-4079.93994140625,-719.6099853515625,578.5900268554688,-243.1999969482422,20515.400390625,117.60000228881836,-3663.3999633789062,958.7000274658203,-395.29998779296875,255.0,0.0,,-0.07604508651599452,1.5692770811916257,1.5983728152984173,True,6,False,6,0.0,False,,76561198039309853,enpitsu,25.0,-1312.97998046875,-281.5199890136719,17.049999237060547,19390.30029296875,5190.3997802734375,2.5,-1.2999999523162842,-0.09999999776482582,-225.79999923706055,255.0,128.0,,-0.01676276036263552,2.9032533142675305,0.00017607292084603296,True,2,False,2,133.0,False,,depuemi,2163267719346808250,8.0,-29.549999237060547,-2844.330078125,98.23999786376953,4194.200134277344,17522.39990234375,-335.49999237060547,-4787.60009765625,1407.1000671386719,-54.699997901916504,255.0,128.0,,1.308302537190067,1.6294581708139544,-0.22247704496390366,False,31.0,False,6,10,6,27.0,KK1982NRW,6484371586704118751,7.0,-3680.550048828125,535.6199951171875,17.020000457763672,74.60000038146973,21888.1005859375,0.7999999821186066,-0.0,0.19999999552965164,-1849.6000671386719,255.0,0.0,,-0.009562129291852276,1.6339069535480222,-7.28403999706804e-05,True,4,False,255.0,False,4,
47,3171,90,False,False,1,3113.3604365104156,-1852.5799560546875,3677.699951171875,95.58000183105469,6247.60009765625,13394.49951171875,2722.7999877929688,-5401.199951171875,2441.999969482422,-928.8999938964844,1.0,-0.12194661867132851,2.9046188375994646,-1.2645427074247433,bf81d8692db,games5425898691,20.0,-1685.800048828125,3379.4599609375,58.099998474121094,12551.300048828125,18051.199951171875,-3005.4000854492188,-4655.7000732421875,-2666.7999267578125,-1209.000015258789,0.0,255.0,,0.1418572941870479,2.4840441996922364,-0.5812803178222837,True,8,False,8,,False,,76561198039309853,enpitsu,25.0,2903.1201171875,-1.909999966621399,17.049999237060547,16000.30029296875,-4858.999938964844,3.400000035762787,-0.7000000029802322,-0.0,2615.0,255.0,255.0,False,-0.0167842497494288,-2.9636094581273347,0.00011102886302828087,True,2,False,2,133.0,False,,depuemi,2163267719346808250,8.0,86.38999938964844,1191.4599609375,17.010000228881836,723.6000061035156,17131.8994140625,1.899999976158142,-0.0,-0.5000000074505806,-0.09999999776482582,255.0,,,-0.009570480734327418,1.6130402702504065,4.9650107631783085e-05,True,92.0,False,6,10,6,,KK1982NRW,6484371586704118751,7.0,-1464.0999755859375,2184.030029296875,69.4000015258789,11945.899658203125,-1208.8999938964844,-4292.099914550781,1829.6000671386719,543.4999847412109,2337.4000549316406,255.0,221.0,,-0.5159512653699717,3.1405284666670576,-0.21022417603947954,True,6,False,239.33726449166574,True,6,
48,3195,91,False,False,1,2227.496174487983,-1311.06005859375,4838.9599609375,97.6500015258789,5410.5999755859375,11628.900146484375,1429.9000549316406,-5425.10009765625,2504.2999267578125,-544.3999862670898,1.0,0.4808435332887361,2.8752045734245626,-0.5264786155610628,bf81d8692db,games5425898691,20.0,-1152.9200439453125,4730.0400390625,17.020000457763672,-6465.2001953125,10903.599853515625,1.2999999523162842,0.5000000074505806,-0.7999999821186066,2186.7999267578125,128.0,255.0,,-0.009647284134199156,0.9712277658642205,7.522458880358427e-05,True,8,False,8,,False,,76561198039309853,enpitsu,25.0,3737.760009765625,690.8099975585938,17.049999237060547,-1094.4999694824219,14694.000244140625,-1.0000000149011612,-0.0,-0.19999999552965164,2170.5999755859375,255.0,255.0,False,-0.01677266144675174,1.4308503261137393,-2.270136743524054e-06,True,2,False,2,229.8885416856376,True,,depuemi,2163267719346808250,8.0,119.2699966430664,2731.409912109375,17.010000228881836,-2164.7999572753906,16870.0,1.899999976158142,-0.0,-0.29999999329447746,310.40000915527344,230.0,128.0,,-0.009573739797635504,1.415423137141789,-0.00010417758095110072,True,122.0,False,6,10,6,,KK1982NRW,6484371586704118751,7.0,-810.7100219726562,3025.6298828125,16.989999771118164,666.2999725341797,16241.199951171875,4.300000071525574,-0.0,-0.29999999329447746,490.8000183105469,255.0,128.0,,-0.009559956862848726,1.5674962344332244,-0.00016733315539714673,True,6,False,181.0,False,6,
49,3291,94,False,False,0,8867.413140752882,2179.580078125,-3176.9599609375,413.2300109863281,15497.80029296875,16653.00048828125,-463.8999938964844,-3160.10009765625,909.8000335693359,1111.8000030517578,0.0,0.18465171410811984,2.5232973963658503,-1.933326221122643,6484371586704118751,KK1982NRW,7.0,2047.2900390625,-3298.889892578125,294.3999938964844,7846.099853515625,9047.5,3962.60009765625,-914.8000335693359,1234.4999694824219,1020.1000213623047,255.0,59.0,False,-1.101304111289437,1.0696680299996961,0.11462956036852023,True,8,False,7,204.0,False,,2163267719346808250,depuemi,8.0,1202.6400146484375,-3922.52001953125,17.010000228881836,5799.5001220703125,11681.800537109375,1.899999976158142,0.09999999776482582,0.5000000074505806,0.0,255.0,128.0,False,0.009524014371752203,1.1099967221053317,-5.545433514300831e-05,True,6,6,10,153.0,False,,enpitsu,76561198039309853,25.0,720.6900024414062,-1442.530029296875,17.049999237060547,13654.7998046875,5347.0001220703125,2.5,0.5999999865889549,0.0,0.0,255.0,128.0,False,0.016793295879357212,0.37324712319235476,-5.181979423072457e-05,True,255.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,4067.570068359375,-2251.139892578125,190.9600067138672,-928.1999969482422,15574.69970703125,-3578.599853515625,-1617.5999450683594,1551.9999694824219,617.2000122070312,255.0,255.0,,0.26692483328091376,1.6277182990607886,-1.3118034761299202,True,8,False,230.0,False,8,
50,3316,95,False,False,1,5637.9787274949485,-3592.340087890625,1728.02001953125,109.27999877929688,-20156.199951171875,3390.4000854492188,-2803.900146484375,-710.0,-1757.5999450683594,5692.60009765625,1.0,0.8111358115057417,2.6084379200789853,0.7533272359177826,bf81d8692db,games5425898691,20.0,-3458.070068359375,1599.4200439453125,88.52999877929688,-1472.7999877929688,-259.20000076293945,2563.900146484375,214.89999771118164,-5480.7000732421875,406.19998931884766,255.0,141.0,,0.6631385417393609,2.85001430742663,-0.19734443633536652,True,10,False,9,230.0,False,,76561198039309853,enpitsu,25.0,-2008.4000244140625,1100.530029296875,17.049999237060547,-14278.699951171875,-6857.0001220703125,3.0000001192092896,0.3999999910593033,0.09999999776482582,1807.7000427246094,255.0,255.0,False,-0.016770546802155596,-0.48729992797798216,0.0001386593308181037,True,2,False,2,255.0,False,,depuemi,2163267719346808250,8.0,-1904.8900146484375,2854.18994140625,17.010000228881836,-9769.7998046875,-10166.199951171875,1.899999976158142,0.3999999910593033,0.3999999910593033,-5.799999833106995,255.0,128.0,False,-0.009559000319877874,-0.8044836784365862,6.25079066688852e-05,True,153.0,False,6,10,6,,KK1982NRW,6484371586704118751,7.0,-2692.030029296875,2538.679931640625,291.94000244140625,-6870.30029296875,-8120.5999755859375,-1835.0,1106.6999816894531,-1568.800048828125,868.1999969482422,255.0,136.0,False,1.4794283520789087,-0.32771030780318045,0.2647177861153325,True,8,False,204.0,False,8,
51,3411,99,False,False,0,9059.184767970317,3857.27001953125,-2572.02001953125,232.77999877929688,-651.8000030517578,5433.800048828125,-7079.7998046875,-3711.0000610351562,4647.200012207031,-794.5999908447266,0.0,-0.08110824042674028,-0.5784473169548846,-0.9579959831125503,6484371586704118751,KK1982NRW,7.0,3828.64990234375,-2714.0400390625,174.27999877929688,-10337.099609375,-5583.800048828125,-1490.5999755859375,-872.2000122070312,-4049.8001098632812,-3617.6998901367188,0.0,0.0,False,0.6827407500829614,-1.5644185608941328,2.7425150380527414,True,10,False,9,178.0,False,,2163267719346808250,depuemi,8.0,1690.3900146484375,-3378.919921875,17.010000228881836,9961.699829101562,-2988.2998657226562,2.199999988079071,0.0,0.0,2260.5999755859375,128.0,255.0,False,0.009602915819557592,-0.23704985395385467,2.4536110978052733e-05,True,6,6,10,153.0,False,,enpitsu,76561198039309853,25.0,2944.280029296875,-807.6799926757812,17.040000915527344,-1713.0999755859375,-2267.2000122070312,4.799999892711639,0.7000000029802322,1.5999999642372131,986.6000366210938,0.0,128.0,False,0.01723338176198919,-2.2215458713719975,-0.00011308932537921762,True,238.0,False,2,2,False,,games5425898691,bf81d8692db,20.0,2546.8701171875,-1354.6400146484375,68.2699966430664,-15060.50048828125,-13310.400390625,-1351.6000366210938,-125.29999732971191,-1481.0000610351562,3292.0001220703125,255.0,0.0,,-0.0833003922862342,0.11814045494825993,0.023539006923716597,True,10,False,230.0,False,10,
