,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
33,1868,52,False,False,1,6597.406597669929,-3990.639892578125,707.5599975585938,350.1300048828125,5142.0001220703125,10704.69970703125,12830.2001953125,-974.7000122070312,245.40000915527344,-2977.6998901367188,1.0,0.7721577919460962,-1.8316015018979228,-0.7252618989398613,150461462457088856,NLB_ToXiQuE,7.0,-4057.030029296875,532.97998046875,153.19000244140625,-6256.9000244140625,9457.39990234375,12758.00048828125,870.5999755859375,5395.7000732421875,614.5000076293945,255.0,255.0,False,0.8947777757205537,0.9533716585597443,0.8434138082182716,True,230.0567655409536,True,4,False,4,,442826127252772463,NLB_zOoM,7.0,2679.18994140625,104.22000122070312,17.010000228881836,15776.600341796875,-1936.9999694824219,2.0000000298023224,-0.3999999910593033,-0.0,-68.49999904632568,255.0,128.0,,-0.009590038425325981,-3.01094939426807,7.008991889045828e-05,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27,-1722.18994140625,931.010009765625,101.23999786376953,-10500.799560546875,16923.199462890625,-125.50000190734863,-4797.900085449219,-2688.800048828125,-10.0,128.0,128.0,,-1.5137303340250836,-2.1137652814235817,-3.1093503660453585,False,4.0,False,4,3,False,,games5425898691,bf81d8692db,19.0,-3081.9599609375,4177.830078125,17.010000228881836,-12885.0,11620.50048828125,2.3000000417232513,-0.5000000074505806,0.19999999552965164,-1907.4000549316406,128.0,0.0,,-0.009627135968188925,0.8004987499557008,-4.881346796318764e-05,True,255.0,False,4,4,False,
34,1903,53,False,False,1,5267.14489655334,-3354.219970703125,2028.97998046875,1422.6099853515625,8663.499755859375,11942.099609375,5560.3997802734375,-1033.1999969482422,-1010.0,-2131.1000061035156,1.0,0.6649458808573209,2.6817518481757987,0.05250850127670349,150461462457088856,NLB_ToXiQuE,7.0,-3517.010009765625,1913.18994140625,1319.8900146484375,6817.0001220703125,12705.899658203125,5077.799987792969,21.400001049041748,202.39999771118164,-1741.9999694824219,230.0,128.0,,0.09062398552275418,2.9855685803177865,0.05844972481333352,True,203.0,False,6,False,4,,442826127252772463,NLB_zOoM,7.0,3720.10009765625,554.52001953125,16.790000915527344,-9017.000122070312,5820.30029296875,42.89999961853027,34.20000076293945,-43.60000133514404,550.4000091552734,255.0,128.0,,-0.008453779694112885,0.5239359540879273,0.0034694933667831322,True,230.5021849627136,True,4,4,False,,enpitsu,76561198039309853,27,-3077.47998046875,3124.679931640625,17.049999237060547,-10184.000244140625,16382.099609375,2.7000001072883606,0.5000000074505806,0.09999999776482582,0.5000000074505806,255.0,0.0,,-0.016825486206336778,1.0145352721683765,1.1826037748987631e-05,True,4.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,-2457.050048828125,5100.39013671875,150.36000061035156,11626.600341796875,-1073.3999633789062,-8151.300048828125,-2493.3999633789062,-109.20000076293945,-849.8999786376953,255.0,144.0,,-0.6160508480903326,-3.0462292109150204,1.4631835964106286,True,255.0,False,4,4,False,
35,1950,55,False,False,1,2787.021327420045,-1713.31005859375,4160.72021484375,1480.3499755859375,12981.800537109375,14010.999755859375,-1237.2000122070312,-1235.8000183105469,-2102.7999877929688,-1811.7999267578125,1.0,0.7658890926148443,1.8571194459065303,1.322359169610362,150461462457088856,NLB_ToXiQuE,7.0,-1828.93994140625,4059.510009765625,1340.530029296875,12905.400390625,13939.000244140625,-3292.5,1895.5000305175781,-107.70000457763672,-545.2000045776367,230.0,10.0,,1.209219037283037,2.490240493348617,-0.13373950391267328,True,134.47591369895525,True,6,False,4,,442826127252772463,NLB_zOoM,7.0,1712.4200439453125,2435.699951171875,16.350000381469727,-8619.199829101562,9817.39990234375,81.99999809265137,37.40000009536743,-9.900000095367432,-897.2000122070312,0.0,95.0,,-0.010396219630695657,0.8384236877886319,0.009028455386720148,True,250.0,False,6,6,False,,enpitsu,76561198039309853,27,-2101.449951171875,5102.93994140625,358.1300048828125,14409.7998046875,-3.8999998569488525,6208.499755859375,-2.5,-216.20000839233398,5.299999713897705,255.0,128.0,,0.4450147246706954,3.1233582102733823,1.5628772984770158,True,4.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,-1335.239990234375,5102.990234375,900.8099975585938,3016.7999267578125,-3.799999952316284,9855.10009765625,-0.09999999776482582,-790.5000305175781,0.5999999865889549,128.0,128.0,,1.4175331703421128,3.0787811946345096,1.5086440871884204,True,223.0,False,4,4,False,
36,1968,56,False,False,1,1789.170084275611,-888.239990234375,5007.27001953125,1267.25,8616.799926757812,-8239.69970703125,-3561.4999389648438,2185.800018310547,-1213.8999938964844,5454.1998291015625,1.0,0.5017420488726466,1.8435530503211532,-0.4726896354366952,150461462457088856,NLB_ToXiQuE,7.0,-1009.77001953125,4910.91015625,1133.780029296875,12068.399658203125,12222.900390625,-4267.699890136719,-1003.7000274658203,-5375.5999755859375,-587.2999954223633,231.0,0.0,,-0.49913799705297096,-1.0751480228963117,-2.4207039273743374,True,103.0,False,6,False,4,,442826127252772463,NLB_zOoM,7.0,1214.739990234375,3037.75,17.010000228881836,-7699.1998291015625,9433.699951171875,2.0999999344348907,-0.0,-0.3999999910593033,0.0,156.0,128.0,,-0.009557557012314383,0.8862886114233869,4.396135523940005e-05,True,250.0,False,6,6,False,,enpitsu,76561198039309853,28,-1205.2099609375,5102.93994140625,749.9299926757812,13640.899658203125,-3.4999999403953552,2625.5999755859375,1.4000000059604645,2059.4000244140625,0.19999999552965164,255.0,128.0,,0.1670460220533978,3.1246007160203946,1.5678370053706356,True,4.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,-1018.1799926757812,5102.990234375,1400.199951171875,9008.300170898438,-4.000000059604645,2968.9999389648438,-0.0,2408.800048828125,0.0,255.0,0.0,,0.30843193143711417,3.1315852240632958,1.567760491565219,True,223.0,False,4,4,False,
37,2004,57,False,False,1,1364.783373403524,183.10000610351562,3976.2099609375,255.08999633789062,-14261.099853515625,12191.500244140625,-1728.3000183105469,-3399.2001342773438,-4315.199890136719,-555.0,1.0,0.6346109625173885,0.04532305907984646,-1.0441470279762497,442826127252772463,NLB_zOoM,7.0,333.9800109863281,3846.8798828125,173.0500030517578,-7904.89990234375,3609.89990234375,3114.5001220703125,194.0999984741211,-159.79999542236328,555.9000015258789,128.0,128.0,,0.3727522332337852,0.16970329841040854,-0.06340545091353048,True,236.2097289869862,True,8,False,6,,150461462457088856,NLB_ToXiQuE,7.0,78.18000030517578,4433.52001953125,173.3800048828125,7952.60009765625,-4944.89990234375,-11259.000244140625,1111.8000030517578,509.0999984741211,507.09999084472656,235.0,128.0,,0.5606514035398517,2.632912554149348,-0.11607883728285329,True,103.0,False,4,6,False,,enpitsu,76561198039309853,27,401.7699890136719,5180.14013671875,59.15999984741211,9940.499877929688,799.4000244140625,-1421.9000244140625,-267.99999237060547,2327.100067138672,-1555.0999450683594,255.0,128.0,False,-0.5995651475795019,-0.3013798506710245,0.04038693491547254,True,4.0,False,4,4,False,,games5425898691,bf81d8692db,19.0,144.3800048828125,5113.22021484375,357.0799865722656,9271.699829101562,507.7000045776367,-14044.49951171875,-365.40000915527344,101.19999885559082,-483.49998474121094,255.0,128.0,,-0.9531958085367688,3.1004428224331315,1.667637286384783,True,223.0,False,4,4,False,
38,2081,60,False,False,1,3418.9018558884177,-2385.27001953125,4179.7099609375,101.54000091552734,-7614.2999267578125,9460.800170898438,3400.2999877929688,3518.9999389648438,-2708.599853515625,-4034.7000122070312,1.0,1.3222162781422724,1.5862635175024467,1.873719072398252,442826127252772463,NLB_zOoM,7.0,-2325.800048828125,4009.840087890625,16.559999465942383,-9962.19970703125,4604.4000244140625,-426.50001525878906,1490.0,-990.1999664306641,19.90000009536743,255.0,0.0,False,-0.010975875597037232,0.5042709717713004,-0.015156435471325622,True,186.0,False,8,False,6,,150461462457088856,NLB_ToXiQuE,7.0,3310.590087890625,1282.9200439453125,83.62999725341797,9532.39990234375,-20905.70068359375,-1041.500015258789,2702.60009765625,-1062.0999908447266,-557.400016784668,230.0,128.0,,0.2829870769429805,-2.400192213959706,-0.8924235710002868,False,0.0,False,6,8,False,,enpitsu,76561198039309853,27,-2022.010009765625,4598.7998046875,16.65999984741211,-14066.300048828125,-6136.400146484375,82.10000038146973,-9.900000095367432,20.799999237060547,1876.0000610351562,255.0,128.0,False,-0.018001438996067147,-0.4519983170012395,2.6041151182015766e-05,True,0.0,False,8,6,False,,games5425898691,bf81d8692db,19.0,874.9500122070312,5829.22021484375,138.6199951171875,-2051.7999267578125,3850.4998779296875,-10035.999755859375,244.20000076293945,3638.0999755859375,4087.9998779296875,255.0,128.0,,-1.1866778571753729,1.2346629222594885,-1.3311861111295422,True,223.0,False,4,4,False,
39,2158,63,False,False,1,3868.7226505784633,-2793.110107421875,3974.889892578125,163.0,12030.50048828125,14419.599609375,4589.5001220703125,3627.5,-549.0000152587891,-1137.6000213623047,1.0,0.7566760075760317,1.7734901650800285,2.0505350933946374,442826127252772463,NLB_zOoM,7.0,-2915.320068359375,3804.050048828125,115.56999969482422,11804.3994140625,8110.0,3522.60009765625,-1618.5000610351562,-2352.2000122070312,3236.099853515625,255.0,255.0,False,0.17992111062518815,2.390263698235967,-0.0706621815342981,True,118.0,False,10,False,7,,150461462457088856,NLB_ToXiQuE,7.0,2352.1298828125,-4591.2099609375,17.049999237060547,-19800.2001953125,-3199.7000122070312,2.5,-3.700000047683716,-0.29999999329447746,-1106.6000366210938,236.0,128.0,,-0.01677962747404523,-0.08583559409281445,0.00019680799606866322,True,255.0,False,8,10,False,,enpitsu,76561198039309853,27,-3760.469970703125,1336.9200439453125,17.049999237060547,1637.8999328613281,-14282.900390625,6.3999998569488525,3.799999952316284,11.299999952316284,-104.0999984741211,255.0,128.0,False,-0.01647891344229241,-1.6740899265180986,0.00073720347738715,True,0.0,False,8,8,False,,games5425898691,bf81d8692db,19.0,48.529998779296875,5383.14013671875,18.31999969482422,-2963.900146484375,-2728.900146484375,-86.00000381469727,-109.20000076293945,-3.8999998569488525,-5.099999904632568,255.0,128.0,,-0.030896390977720078,-0.7444108548239338,-0.02319454845658575,True,223.0,False,4,4,False,
40,2200,64,False,False,0,9747.990975318382,1314.8499755859375,-4353.97021484375,113.68000030517578,-547.7999877929688,23738.20068359375,-1335.3999328613281,140.2999973297119,-1313.2000732421875,5852.80029296875,0.0,-0.23692825117261662,-0.47614401367664905,-1.4713838935743038,bf81d8692db,games5425898691,19.0,1336.199951171875,-4514.22021484375,108.91000366210938,10228.800048828125,11308.599853515625,262.5,-4228.299865722656,1258.7999725341797,3284.1000366210938,255.0,236.0,,1.0840138533764077,-0.7896840558791266,-2.349597601986796,True,223.0,False,6,False,5,,76561198039309853,enpitsu,27.0,2916.0,220.55999755859375,17.049999237060547,-12535.400390625,-3345.4000854492188,2.5,-1.1999999731779099,-0.09999999776482582,324.90001678466797,255.0,255.0,False,0.016751363300267608,-2.847059033509212,-0.00023658871603207795,True,255.0,False,8,8,False,,NLB_zOoM,442826127252772463,7,1210.5799560546875,-4868.0498046875,17.0,-13451.600341796875,-1629.7000122070312,4.000000059604645,-8.00000011920929,-3.6000001430511475,-2273.3999633789062,255.0,4.0,,0.009418649623262738,-3.0870296017000287,-0.0004391747475296862,True,111.74363883849114,True,10,8,False,,NLB_ToXiQuE,150461462457088856,7.0,-571.4299926757812,2772.0400390625,17.049999237060547,8671.300048828125,-17549.000244140625,2.5,0.0,-0.09999999776482582,53.69999885559082,237.0,128.0,,0.016776895641267574,-1.1062710634326496,-3.01413985793488e-05,True,255.0,False,10,8,False,
41,2243,66,False,False,0,6571.294893328071,1225.6099853515625,-1079.3800048828125,93.12999725341797,-559.3000030517578,18722.099609375,0.0,-5641.5997314453125,-409.50000762939453,2001.1000061035156,0.0,0.8473070167987782,2.0735663414799776,-2.5091481504342497,76561198039309853,enpitsu,27.0,1450.6099853515625,-1265.9200439453125,17.049999237060547,-16034.300537109375,-352.99999237060547,1.8000000715255737,0.0,0.0,-2073.2000732421875,255.0,0.0,False,0.016776590649960243,3.0966429395633095,-1.556844023962955e-05,True,227.0,False,8,False,8,,bf81d8692db,games5425898691,19.0,2320.320068359375,-2704.840087890625,17.0,-7363.499755859375,10148.699951171875,3.6000001430511475,0.0,-0.09999999776482582,2328.000030517578,255.0,255.0,,0.009549907701597882,2.26460948337275,-3.465194302532216e-06,True,254.0,False,6,6,False,,NLB_zOoM,442826127252772463,7,-22.799999237060547,-2746.570068359375,17.0,-5742.19970703125,18892.5,3.1999999284744263,-0.09999999776482582,-0.29999999329447746,518.6999893188477,255.0,149.0,,0.0095609710481949,1.8803766475147903,4.019067117946579e-05,True,73.0,False,10,8,False,,NLB_ToXiQuE,150461462457088856,7.0,950.25,99.31999969482422,17.049999237060547,6140.0,-18095.0,2.5999999046325684,-0.19999999552965164,0.3999999910593033,-25.69999933242798,241.0,128.0,,0.016783733356461664,-1.2465673674540654,4.6910210349763964e-05,True,255.0,False,10,8,False,
42,2251,66,False,False,1,5007.744587291695,-1232.68994140625,607.2100219726562,94.06999969482422,-16733.00048828125,23621.201171875,1453.8999938964844,-1095.8999633789062,-1053.7999725341797,5804.0997314453125,1.0,-0.5196972885672384,1.6531326481468476,-0.3004942081684605,150461462457088856,NLB_ToXiQuE,7.0,-1132.6600341796875,459.5299987792969,85.70999908447266,-2353.800048828125,17570.999755859375,2762.0001220703125,1085.999984741211,532.7000045776367,4358.2000732421875,240.0,64.0,,-0.07367420525134977,1.091755077995716,-0.00983669610609617,True,255.0,False,12,False,9,,442826127252772463,NLB_zOoM,7.0,195.58999633789062,2322.330078125,17.0,9338.300170898438,-17191.99951171875,3.400000035762787,-1.0999999940395355,2.0000000298023224,812.7999877929688,255.0,135.0,,-0.009596423613515677,-2.111868234251933,-3.0489089020812717e-05,True,73.0,False,8,10,False,,enpitsu,76561198039309853,27,-1068.4300537109375,1168.68994140625,17.049999237060547,12026.099853515625,-6709.0997314453125,3.100000023841858,2.8999999165534973,3.6000001430511475,-1967.2000122070312,0.0,0.0,False,-0.01693915708562235,-2.5638511050099866,1.4327059169026355e-05,True,227.0,False,8,8,False,,games5425898691,bf81d8692db,19.0,-2007.3399658203125,2482.47998046875,17.0,11746.099853515625,-5246.6998291015625,3.3000001311302185,1.4000000059604645,-0.29999999329447746,174.89999771118164,255.0,128.0,,-0.009555682881884891,-2.743716789713157,-0.00018190561783631775,True,254.0,False,6,6,False,
43,2340,69,False,False,0,10423.721761144914,3462.699951171875,-4328.669921875,1420.97998046875,1482.5,26228.1005859375,4578.399963378906,808.8999938964844,1818.9999389648438,5660.0,0.0,0.069293340451808,-0.9459162594601369,-1.873965963129773,bf81d8692db,games5425898691,19.0,3404.43994140625,-4592.68994140625,1378.3900146484375,11007.5,16505.899658203125,5006.499938964844,-1483.9999389648438,1589.7000122070312,-190.6999969482422,255.0,251.0,,-0.1193806023770543,0.7714805970155819,-1.565556130722825,True,54.0,False,8,False,6,,76561198039309853,enpitsu,27.0,42.56999969482422,-3232.239990234375,17.049999237060547,7477.0001220703125,-11700.50048828125,3.100000023841858,-0.19999999552965164,0.29999999329447746,2187.899932861328,255.0,255.0,False,0.016751876254686746,-0.9423849808352165,4.4911402267019815e-05,True,227.0,False,8,8,False,,NLB_zOoM,442826127252772463,7,-3269.219970703125,-3292.580078125,17.0,1076.1000061035156,-18033.1005859375,3.1999999284744263,0.0,-0.7999999821186066,0.0,255.0,128.0,,0.009604238876194883,-1.511167211407669,-7.231221653945158e-05,True,41.0,False,10,8,False,,NLB_ToXiQuE,150461462457088856,7.0,3993.10009765625,-3977.800048828125,545.989990234375,-992.3000335693359,-2011.3999938964844,8726.599731445312,394.39998626708984,-310.6999969482422,-244.0999984741211,238.0,128.0,,-1.2862944369225815,-1.9718148289822908,1.537811466750062,True,255.0,False,12,10,False,
44,2487,75,False,False,0,3022.6420988383534,2058.06005859375,4499.77001953125,135.47999572753906,-11555.50048828125,12250.30029296875,-3086.0000610351562,-4226.499938964844,172.80000686645508,-4255.10009765625,0.0,0.9188395819073089,-1.8455543016873042,2.333651995637474,bf81d8692db,games5425898691,19.0,2136.239990234375,4370.7998046875,46.20000076293945,-17701.300048828125,-820.0,3470.4000854492188,-619.3000030517578,-472.5,539.0000152587891,128.0,39.0,,0.018104877573879012,-3.016175270949352,0.012029277014532772,True,255.0,False,10,False,8,,76561198039309853,enpitsu,27.0,,,,,,,,,,,,,,,,True,,,,,,,NLB_zOoM,442826127252772463,7,-69.5999984741211,3916.1201171875,16.989999771118164,2850.10009765625,3766.400146484375,5.099999904632568,-0.7999999821186066,-0.7999999821186066,1369.2999267578125,0.0,255.0,,0.00989455971490187,0.9381500641862848,-3.556685137263632e-05,True,236.0,False,14,12,False,,NLB_ToXiQuE,150461462457088856,7.0,1879.8800048828125,-816.22998046875,34.709999084472656,-6377.80029296875,18180.400390625,-2537.4000549316406,-1789.2999267578125,-655.6999969482422,-18.899999856948853,239.0,128.0,,-0.2606894819345613,1.9103672395817826,0.00010754575618962631,True,228.0,False,16,14,False,
45,2573,78,False,False,1,10034.677623579082,96.27999877929688,-4862.759765625,703.8400268554688,3233.2000732421875,-5203.800048828125,4104.100036621094,1939.2999267578125,5650.10009765625,-561.1999893188477,1.0,-0.816883360215806,2.2843662565378735,2.0191346978346782,442826127252772463,NLB_zOoM,7.0,106.54000091552734,-4840.2900390625,584.8200073242188,3315.1998901367188,-2462.899932861328,4572.200012207031,-2808.3999633789062,-1923.0999755859375,1122.3999786376953,128.0,128.0,,0.38550203233914854,1.1694158161089818,-2.562253496571891,True,167.80843013076372,True,16,4,12,,150461462457088856,NLB_ToXiQuE,7.0,-564.030029296875,-3979.1201171875,17.049999237060547,5472.8997802734375,-12990.400390625,2.5999999046325684,0.29999999329447746,-0.3999999910593033,2.0999999344348907,181.0,128.0,,-0.01675986370345599,-1.9698353588109279,-4.375222836742339e-05,True,255.0,False,14,16,False,,enpitsu,76561198039309853,27,-2499.820068359375,4438.39013671875,17.049999237060547,6799.7998046875,-2393.0999755859375,2.800000011920929,-7.099999785423279,2.3000000417232513,1782.5,255.0,128.0,,-0.016655494418028643,-2.8334034012475366,-8.109970494906165e-05,True,85.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,738.1599731445312,-4324.31005859375,84.27999877929688,-8002.1002197265625,-5349.2999267578125,3793.9999389648438,-1193.6000061035156,1148.8999938964844,2046.6999816894531,255.0,155.0,,0.10758433076160184,-0.9455417594458891,-0.0108576703815652,True,251.86793966959883,True,12,10,False,
46,2630,80,False,False,1,9639.92283027575,615.4600219726562,-4495.83984375,175.27999877929688,14156.600341796875,8463.499755859375,-1033.7000274658203,2060.7000732421875,-1590.8000183105469,-52.800002098083496,1.0,-1.1922185718425138,2.5105257197458704,1.4480502622688372,150461462457088856,NLB_ToXiQuE,7.0,477.82000732421875,-4583.1298828125,90.73999786376953,9677.39990234375,7187.9998779296875,3259.4000244140625,-3294.5999145507812,4208.900146484375,-81.99999809265137,202.0,131.0,,-0.21947004726340183,2.499955602666576,-0.002814167829842738,True,255.0,False,18,False,15,,442826127252772463,NLB_zOoM,7.0,590.0700073242188,-4888.39990234375,17.010000228881836,-2879.1000366210938,-697.3000335693359,6.600000262260437,-0.7000000029802322,-1.0999999940395355,-1648.8999938964844,255.0,0.0,,-0.009453104304186074,-0.36932939854005714,-0.00016056149294989744,True,156.0,False,12,16,4,,enpitsu,76561198039309853,27,256.9599914550781,2789.969970703125,17.049999237060547,20478.800048828125,-6883.3001708984375,2.5,0.19999999552965164,-0.0,6.000000238418579,255.0,128.0,,-0.016761943419176664,-2.8179981125962197,-1.9225591636328002e-05,True,83.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-866.2000122070312,-5597.3798828125,81.02999877929688,-2113.9999389648438,2623.2000732421875,3430.2999877929688,-633.4999847412109,4485.799865722656,-3118.5000610351562,255.0,0.0,,1.0584484887626886,1.0354998633361319,0.9588687994842839,True,229.0,False,12,10,False,
47,2641,80,False,False,1,9312.886011605115,1162.5799560546875,-4169.06982421875,98.05000305175781,12390.30029296875,7300.9002685546875,1924.6000671386719,-842.7999877929688,2786.9000244140625,-52.800002098083496,1.0,-0.31470298406393205,2.3401842609920345,1.730197782960494,150461462457088856,NLB_ToXiQuE,7.0,857.3300170898438,-4287.77001953125,117.83000183105469,8832.2998046875,6892.19970703125,-154.49999809265137,-3502.5,4238.699951171875,122.10000038146973,238.0,113.0,,0.18197525945217838,-0.7206859991334937,3.12680828269964,True,255.0,False,18,False,15,,442826127252772463,NLB_zOoM,7.0,434.7099914550781,-4881.1298828125,17.010000228881836,-6141.099853515625,1722.5999450683594,2.0999999344348907,-1.7000000178813934,-0.0,-1680.3999328613281,225.0,91.0,,-0.009497116085013082,0.28410439387270986,6.414022389822878e-05,True,156.0,False,12,16,4,,enpitsu,76561198039309853,27,1134.0799560546875,2528.7900390625,17.049999237060547,21158.60107421875,-3187.39990234375,2.5999999046325684,-4.900000095367432,0.9000000357627869,904.0000152587891,255.0,0.0,,-0.016756523435639895,-3.045842775812453,-6.288888721115876e-05,True,76.69677420585386,True,False,False,False,,games5425898691,bf81d8692db,19.0,-879.0599975585938,-5441.7099609375,202.99000549316406,17.300000190734863,6482.80029296875,2390.5999755859375,-2404.1000366210938,-32.30000019073486,-2.8999999165534973,255.0,0.0,,0.3945734646949305,1.5612525555952497,1.5685978132371727,True,229.0,False,12,10,False,
48,2683,82,False,False,1,8542.458214997914,2874.510009765625,-3170.179931640625,93.1500015258789,9500.2001953125,5457.1002197265625,45.0,-2898.2000732421875,5253.499755859375,-26.30000114440918,1.0,-0.9769140539061817,1.4578825157010276,2.8058318803821294,150461462457088856,NLB_ToXiQuE,7.0,2737.639892578125,-3282.6201171875,17.030000686645508,16245.400390625,6478.800048828125,5.400000214576721,3.100000023841858,1.4000000059604645,986.5000152587891,234.0,255.0,,-0.016761359190386134,2.7624779453232216,0.00022202931531708044,True,200.0,False,18,False,16,,442826127252772463,NLB_zOoM,7.0,-10.0,-3568.3701171875,17.010000228881836,6789.89990234375,10441.800537109375,2.199999988079071,-2.0000000298023224,-3.100000023841858,-1438.800048828125,255.0,58.0,,-0.009563794550577896,2.168619726285693,-1.1433934604456206e-06,True,187.0,False,12,16,4,,enpitsu,76561198039309853,27,3356.31005859375,193.8300018310547,17.049999237060547,12192.19970703125,-19499.7998046875,2.5,0.09999999776482582,-0.5000000074505806,3.400000035762787,255.0,128.0,,-0.016793139936628974,-2.129956773187216,-4.4560081602677056e-05,True,10.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-856.1900024414062,-4112.75,16.989999771118164,569.900016784668,14344.89990234375,3.4999999403953552,-0.09999999776482582,-4.300000071525574,837.7999877929688,255.0,128.0,,-0.009590306303948257,1.5658967547476397,-3.754144914469893e-05,True,181.0,False,12,10,False,
49,2696,82,False,False,1,8274.186995460135,3619.6201171875,-2673.070068359375,93.69000244140625,15339.000244140625,10309.599609375,771.3999938964844,-1655.2000427246094,2321.9000244140625,640.5000305175781,1.0,-0.9931957085646862,0.38433196695014504,-2.557219463024434,150461462457088856,NLB_ToXiQuE,7.0,3399.320068359375,-2859.760009765625,17.040000915527344,13545.400390625,9363.400268554688,4.099999964237213,-2.3000000417232513,-2.199999988079071,-1061.1000061035156,236.0,98.0,,-0.016799296730124497,2.535889700675027,-0.00023901716083367302,True,200.0,False,18,False,16,,442826127252772463,NLB_zOoM,7.0,397.9700012207031,-3062.929931640625,17.010000228881836,5070.5999755859375,12133.699951171875,2.199999988079071,-0.5000000074505806,-1.0000000149011612,1449.6000671386719,255.0,165.0,,-0.009553560633171209,1.9086469506924508,-7.37094379195986e-05,True,187.0,False,12,16,4,,enpitsu,76561198039309853,27,3854.030029296875,-602.22998046875,18.979999542236328,11930.50048828125,-19556.300048828125,889.0000152587891,-178.60000610351562,-2857.7999877929688,-134.60000038146973,255.0,128.0,,0.027449247726125576,-2.1272202589769638,0.05640606715770888,True,255.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-887.1099853515625,-3230.300048828125,99.3499984741211,-844.7000122070312,19460.0,-168.09999465942383,-5433.3001708984375,-851.3999938964844,58.80000114440918,255.0,128.0,,-0.9977423255109248,-1.8517006031173098,-3.0418738884724084,True,212.0,False,14,11,False,
