,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_ball_cam,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,177,0.0,False,False,1,5184.704126444877,15.319999694824219,30.639999389648438,99.2699966430664,4096.099853515625,9425.30029296875,2849.89990234375,5018.399963378906,442.7000045776367,-300.49999237060547,1.0,-0.05921613747400181,-0.0982874051327105,-0.05326560449540181,76561198168504447,OREAA,6.0,0.949999988079071,-143.25,107.19000244140625,1619.7999572753906,20103.599853515625,2185.2999877929688,-5374.89990234375,571.1000061035156,1016.6000366210938,255.0,81.0,,-0.8203465616552293,1.4669736802898823,0.2115431029366326,4,False,3,15.0,False,True,,b680fce8c9b,ravaaage,8.0,-0.0,-1730.1500244140625,17.049999237060547,-0.0,14101.400146484375,2.5,-0.7999999821186066,-0.0,0.0,255.0,,,-0.016701057873966443,1.5708029725165553,-5.561496969887195e-08,True,False,False,False,51.0,False,,enpitsu,76561198039309853,25,-13.819999694824219,163.74000549316406,95.70999908447266,192.29999542236328,-18190.50048828125,332.2999954223633,4910.199890136719,772.2000122070312,2354.2999267578125,255.0,128.0,,-1.3024874958280064,-1.5938640327848597,-0.0726714712674819,True,2,False,31.0,False,1,,games5425898691,bf81d8692db,21.0,-0.0,5177.41015625,17.010000228881836,-0.0,-2368.6000061035156,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,,-0.009391819022345399,-1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,
1,179,0.0,False,False,0,5246.238085386326,-55.61000061035156,-38.4900016784668,93.91000366210938,-7046.099853515625,2636.300048828125,-21.19999885559082,3043.800048828125,1401.9000244140625,2761.0000610351562,0.0,0.1832924646056194,0.20679397642775715,0.056137426622453045,76561198039309853,enpitsu,25.0,13.260000228881836,-151.86000061035156,98.83999633789062,-300.0,-1040.4000091552734,117.10000038146973,-4195.0,-1428.9999389648438,3257.0999145507812,255.0,128.0,,1.1754303854205064,-1.1662882458404913,3.064022323568197,2,False,1,31.0,False,True,,bf81d8692db,games5425898691,21.0,0.0,-5177.41015625,17.010000228881836,0.0,2368.6000061035156,2.0999999344348907,-0.7000000029802322,0.0,0.0,255.0,,,0.009391819022345399,1.5707878295104034,-3.9981008938747724e-08,True,False,False,False,116.0,False,,OREAA,76561198168504447,6,-19.510000228881836,84.8499984741211,121.0,-2876.7001342773438,-878.7000274658203,56.90000057220459,4781.099853515625,-199.0999984741211,-2711.300048828125,255.0,81.0,,1.277763638712727,0.9761261461230598,2.819148186733337,True,4,False,15.0,False,3,,ravaaage,b680fce8c9b,8.0,0.0,1612.6500244140625,17.049999237060547,0.0,-14101.400146484375,2.5,0.7999999821186066,0.0,0.0,255.0,,0.016701057873966443,-1.5708029725165553,-5.561496969887195e-08,True,False,False,False,51.0,False,,
2,215,1.0,False,False,1,4487.106533763508,926.9199829101562,653.0,97.83000183105469,9806.699829101562,22193.9990234375,5403.900146484375,4687.900085449219,3245.4998779296875,18.50000023841858,1.0,-1.3607906713253,-2.315038426275897,2.547785143266571,b680fce8c9b,ravaaage,9.0,868.0499877929688,449.8900146484375,17.049999237060547,5393.699951171875,18630.799560546875,2.5999999046325684,-0.0,-0.19999999552965164,-842.2000122070312,255.0,17.0,,-0.016757629929186082,1.8361794952665604,-0.0003970702825642279,False,False,False,0.0,False,True,,76561198168504447,OREAA,6.0,504.7200012207031,-121.80000305175781,17.030000686645508,7553.699951171875,487.40001678466797,10.0,-2.800000011920929,3.6000001430511475,-21.500000953674316,255.0,128.0,,-0.016429763237573006,3.0799435553811,0.00017736180188918736,False,4,4,False,0.0,False,,enpitsu,76561198039309853,26,220.27000427246094,440.79998779296875,17.020000457763672,6216.400146484375,6643.4002685546875,3.0000001192092896,-0.7000000029802322,0.09999999776482582,2438.800048828125,255.0,255.0,,-0.016641710800617177,2.2983961882853854,3.1533000978066536e-05,True,2,False,0.0,False,2,,games5425898691,bf81d8692db,21.0,142.08999633789062,4267.89013671875,17.010000228881836,280.3000068664551,-575.4999923706055,2.0999999344348907,-0.09999999776482582,0.29999999329447746,-12.799999713897705,0.0,174.0,-0.00993327052523484,-2.0917387576870485,-6.07691095109978e-05,True,False,False,False,105.0,False,,
3,352,6.0,True,True,1,2798.761818527,2100.8798828125,2613.8701171875,154.6999969482422,-15424.49951171875,26277.7001953125,5496.6998291015625,5073.399963378906,220.9000015258789,3195.4998779296875,1.0,1.291428073878133,-2.0356290320330865,2.8762569113008207,76561198168504447,OREAA,6.0,2203.10009765625,2402.56005859375,117.33999633789062,-7559.69970703125,19657.7001953125,3140.2999877929688,-3660.4998779296875,278.700008392334,-433.80001068115234,255.0,64.0,False,0.09513153193829026,1.018573180430619,0.03226812426804866,8,False,7,186.77063213881624,True,True,,b680fce8c9b,ravaaage,8.0,2932.52001953125,1909.3900146484375,17.049999237060547,-7655.9002685546875,-1025.999984741211,2.5999999046325684,0.7000000029802322,0.3999999910593033,-47.60000228881836,255.0,128.0,,-0.016682303715973505,-0.12759822944590968,8.730448379894583e-05,True,False,False,False,249.0,False,,enpitsu,76561198039309853,26,783.4299926757812,4144.9501953125,17.059999465942383,2809.7000122070312,-7004.1998291015625,1.1999999731779099,2.800000011920929,0.19999999552965164,34.90000009536743,0.0,128.0,False,-0.01719357680718143,-1.9584284994536123,-5.411152219074027e-05,True,4,False,61.0,False,4,,games5425898691,bf81d8692db,21.0,2663.81005859375,3038.5400390625,239.32000732421875,2863.0999755859375,-6840.3997802734375,-2715.5999755859375,839.8999786376953,-0.09999999776482582,1221.6000366210938,255.0,106.0,0.9537535901291241,-0.8036221861264278,1.2241080722077449,True,4,False,4,91.0,False,,
4,642,7.0,False,False,0,5237.618897464111,34.95000076293945,-14.220000267028809,117.97000122070312,3933.5000610351562,102.70000457763672,-995.8000183105469,2148.699951171875,1145.6999969482422,-1195.6999969482422,0.0,0.18427448874113814,0.007696551050955003,0.2930738906965508,bf81d8692db,games5425898691,21.0,4.460000038146973,-138.10000610351562,82.93000030517578,1311.4999389648438,-225.9000015258789,-114.89999771118164,-4838.500061035156,1280.3999328613281,-2280.0,128.0,155.0,,1.3944999137698928,0.6306014770512226,-0.6820863404245424,4,False,3,22.0,False,True,,76561198039309853,enpitsu,25.0,0.0,-4868.93017578125,17.049999237060547,0.0,5490.9002685546875,2.5999999046325684,-0.7999999821186066,0.0,0.0,255.0,,,0.01654840458061268,1.5707732089142878,-2.5040397294861414e-07,True,False,False,False,116.0,False,,OREAA,76561198168504447,6,-3309.699951171875,4185.72998046875,15.079999923706055,-18067.7001953125,-4446.499938964844,-138.29999923706055,-630.4000091552734,60.79999923706055,2069.9000549316406,255.0,255.0,,0.01733179682342215,-2.72229720931893,-0.0039735643626345185,True,4,False,255.0,False,4,,ravaaage,b680fce8c9b,9.0,-21.280000686645508,103.43000030517578,111.48999786376953,-1103.3000183105469,-1037.2000122070312,3124.8001098632812,2972.0001220703125,1246.1000061035156,4456.9000244140625,255.0,114.0,1.381186389894773,1.313749813188534,2.5097004399135696,True,3,False,4,31.0,False,,
5,644,7.0,False,False,1,5223.5070069618205,-73.37999725341797,7.230000019073486,109.31999969482422,-10218.699951171875,1748.8999938964844,-2922.0999145507812,-2456.6000366210938,-288.0999946594238,-1996.6999816894531,1.0,-0.25294457086632455,0.12865990152729612,0.4257354353892419,b680fce8c9b,ravaaage,9.0,30.93000030517578,-99.01000213623047,139.61000061035156,959.8999786376953,345.09998321533203,2852.9998779296875,-4651.199951171875,-2846.0000610351562,718.3000183105469,255.0,128.0,,-0.8210977388031901,-1.9727991529304982,2.9967448093658335,4,False,3,31.0,False,True,,76561198168504447,OREAA,6.0,3449.0,-4128.080078125,16.360000610351562,15680.899658203125,8562.999877929688,130.600004196167,3.400000035762787,14.600000381469727,2113.0999755859375,255.0,255.0,,-0.015956913688674006,2.5454740899832795,-0.0006681996834807021,True,4,4,False,255.0,False,,enpitsu,76561198039309853,25,-0.0,4868.93017578125,17.049999237060547,-0.0,-5490.9002685546875,2.5999999046325684,0.7999999821186066,-0.0,0.0,255.0,,,-0.01654840458061268,-1.5707732089142878,-2.5040397294861414e-07,True,False,False,116.0,False,False,,games5425898691,bf81d8692db,21.0,-4.460000038146973,138.10000610351562,82.93000030517578,-1311.4999389648438,225.9000015258789,-114.89999771118164,4838.500061035156,-1280.3999328613281,-2280.0,128.0,155.0,-1.3944999137698928,-0.6306014770512226,-0.6820863404245424,True,3,False,4,22.0,False,,
6,720,10.0,True,True,0,6164.99783886966,1845.5799560546875,-381.8599853515625,119.61000061035156,-4852.60009765625,23878.40087890625,9630.900268554688,5025.5999755859375,3134.2999267578125,958.6000061035156,0.0,-0.8722332617706473,2.3457955052244106,-1.8963564723343658,76561198039309853,enpitsu,25.0,1910.8499755859375,-634.0399780273438,17.049999237060547,1139.4999694824219,22796.69921875,2.800000011920929,0.09999999776482582,5.299999713897705,951.1000061035156,255.0,128.0,,0.016781434787037603,1.5349756054955046,8.088356614150117e-05,False,False,False,0.0,False,True,,bf81d8692db,games5425898691,21.0,1405.0400390625,-1213.8399658203125,17.010000228881836,6107.5,-11851.700439453125,2.0999999344348907,-0.09999999776482582,0.7000000029802322,0.0,255.0,128.0,,0.009561755628744055,-1.094975001908134,6.564969506251414e-05,True,4,4,False,22.0,False,,OREAA,76561198168504447,6,-428.1499938964844,3466.320068359375,16.969999313354492,13354.49951171875,10986.800537109375,22.5,2.7000001072883606,2.5999999046325684,1896.6999816894531,128.0,255.0,,0.016804060382736557,0.7470825168289703,-0.00022224063956472585,True,6,False,255.0,False,6,,ravaaage,b680fce8c9b,8.0,1052.280029296875,692.8400268554688,119.41000366210938,11626.700439453125,11922.2998046875,-162.90000915527344,-4926.199951171875,2436.699981689453,211.70000076293945,255.0,128.0,0.3808332331908512,-1.9905103433262719,3.120069505599604,False,5,False,6,0.0,False,,
7,1040,12.0,False,False,1,5186.981520961399,21.84000015258789,27.209999084472656,106.6500015258789,15360.899658203125,16713.599853515625,7417.5,4838.999938964844,-3518.5000610351562,450.60001373291016,1.0,-0.06918651918224202,-0.0055614283926390005,-0.09454123259980612,b680fce8c9b,ravaaage,9.0,-89.16000366210938,-78.83999633789062,15.520000457763672,9740.2001953125,14641.99951171875,-290.2000045776367,704.7000122070312,544.0999984741211,-4013.9999389648438,255.0,0.0,,-0.012797014297538871,2.2211855785185963,0.036590034754087196,False,False,False,0.0,False,True,,76561198168504447,OREAA,6.0,2944.6201171875,-4176.18017578125,59.63999938964844,18769.7998046875,-7632.5,-1805.8999633789062,168.60000610351562,3151.400146484375,1493.0000305175781,240.0,203.0,,0.41411231919569313,-2.87838848780187,-0.3003042187060941,True,4,4,False,255.0,False,310.0,enpitsu,76561198039309853,25,-256.0,3824.6201171875,17.049999237060547,-0.0,-2270.8999633789062,-0.5999999865889549,1.0999999940395355,-0.0,0.0,0.0,255.0,,-0.016624701214700947,-1.5707738416867683,-2.4633792924850446e-07,True,False,False,76.0,False,False,,games5425898691,bf81d8692db,21.0,22.18000030517578,501.5400085449219,48.81999969482422,1223.1999969482422,-18775.10009765625,3292.0001220703125,367.20001220703125,636.1000061035156,1571.0000610351562,128.0,156.0,-0.021366223455975348,-1.792638515558048,-0.01682839545665524,True,False,False,4,22.0,False,,
8,1171,17.0,False,False,0,8448.821873333834,-2480.8798828125,-3158.840087890625,395.2900085449219,-13454.100341796875,17736.199951171875,3848.2000732421875,2821.199951171875,1287.2999572753906,-5136.400146484375,0.0,-0.829715579547341,-0.7570341072870163,1.000060891544209,76561198039309853,enpitsu,25.0,-2311.320068359375,-3345.52001953125,278.55999755859375,-9847.7001953125,17083.00048828125,-154.49999809265137,-2208.300018310547,3775.7000732421875,3334.2001342773438,,128.0,,-0.651270204152784,2.1000338386939084,-2.6167332339744784,2,False,2,14.0,False,True,,bf81d8692db,games5425898691,21.0,3153.389892578125,-1872.4599609375,16.989999771118164,-16846.199951171875,-14746.400146484375,4.699999988079071,-2.5,-1.899999976158142,-1490.2999877929688,255.0,106.0,,0.00960478892851809,-2.4920809163244195,-5.254351558791972e-06,True,6,6,False,198.0,False,,OREAA,76561198168504447,6,-2822.9599609375,-1497.72998046875,17.059999465942383,3256.400146484375,10868.399658203125,2.0999999344348907,0.0,0.0,2388.2000732421875,255.0,255.0,,0.0167104616632469,1.3358549440174199,9.997874386654203e-06,True,4,False,208.0,False,4,,ravaaage,b680fce8c9b,9.0,-2346.10009765625,-1675.97998046875,17.049999237060547,10538.800048828125,7758.499755859375,3.1999999284744263,-0.29999999329447746,0.0,2308.000030517578,255.0,255.0,0.016724235624805097,0.6992322862702897,3.948580584680072e-05,True,False,False,False,255.0,False,,
9,1219,19.0,False,False,0,6278.5520183981935,-3577.239990234375,-537.25,139.2899932861328,4697.39990234375,14115.699462890625,7250.0,2204.499969482422,4711.099853515625,2990.7998657226562,0.0,-0.12925471131328614,1.8815316652424068,1.6813534826856167,76561198039309853,enpitsu,25.0,-3581.050048828125,-552.1699829101562,16.079999923706055,-3343.599853515625,15700.10009765625,-926.1000061035156,-878.4999847412109,1761.3999938964844,-627.599983215332,255.0,0.0,,0.020678361467061746,1.8063322683911671,0.01607654786012011,2,False,2,14.0,False,True,,bf81d8692db,games5425898691,21.0,-72.69000244140625,-1964.760009765625,16.989999771118164,-18238.399658203125,6720.8001708984375,4.4999998807907104,1.5000000596046448,-0.7999999821186066,-99.39999580383301,255.0,84.0,,0.009563582735442009,2.795364984400147,-2.384827433117128e-05,True,6,6,False,198.0,False,,OREAA,76561198168504447,6,-3536.530029296875,359.04998779296875,17.059999465942383,5459.7998046875,7354.0997314453125,-1.1999999731779099,-0.7999999821186066,-0.7999999821186066,1573.699951171875,255.0,255.0,False,0.01668349009853772,0.80474146681271,0.000433982333622845,True,4,False,204.764051657851,True,4,,ravaaage,b680fce8c9b,9.0,-2897.0400390625,-385.1199951171875,17.049999237060547,-7712.9998779296875,6653.599853515625,2.5999999046325684,-0.29999999329447746,0.0,-288.1999969482422,255.0,110.0,0.016667710822310017,2.4260163605949616,-1.711914362991853e-05,True,False,False,False,255.0,False,,
