,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect,team_mate_handbrake
0,169,0.0,False,False,1,5245.5174356725365,-6.820000171661377,-27.239999771118164,106.41000366210938,5453.0999755859375,10076.500244140625,4402.900085449219,2734.2001342773438,-1082.699966430664,5229.7998046875,1.0,-0.10877581206839905,-0.05813629260324821,-0.2333764889983589,76561198039309853,enpitsu,25.0,-43.36000061035156,-147.5800018310547,120.77999877929688,11496.500244140625,12783.199462890625,1272.7999877929688,-4046.7001342773438,1145.1000213623047,3544.2999267578125,255.0,128.0,,-1.2982241070173173,2.2455623729766367,-0.24084241503389162,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-0.0,-5127.759765625,17.010000228881836,-0.0,-51.19999885559082,2.0999999344348907,0.7000000029802322,-0.0,0.0,255.0,,-0.009315524397494931,1.5707874726890154,4.122673933116874e-08,True,False,False,False,116.0,False,,Van1exx,76561198111618570,12,7.010000228881836,141.08999633789062,88.63999938964844,-8228.699951171875,-3633.5000610351562,-887.6999664306641,-2200.0,161.90000534057617,5038.2000732421875,255.0,128.0,,0.09647897258543722,-1.4175920889997458,-0.4279775341761097,True,0.0,False,False,4,4,,JAGROJAS007,5309208637997825181,12.0,-2607.27001953125,4194.52978515625,17.0,-18167.7001953125,-714.4000244140625,3.100000023841858,-2.3999999463558197,-0.5000000074505806,432.90000915527344,255.0,255.0,,-0.009521971800281026,-0.0357110028389752,7.831172430030334e-05,True,7.0,False,False,False,False,,
1,184,0.0,False,False,1,5125.4607282951165,170.39999389648438,66.16000366210938,94.3499984741211,2737.39990234375,1478.3000183105469,739.8000335693359,-1620.5000305175781,3000.7000732421875,4091.6000366210938,1.0,0.23679794103816998,-2.38023856261886,-0.9413344616095319,76561198039309853,enpitsu,25.0,317.010009765625,-267.32000732421875,117.18000030517578,7166.300048828125,-2674.2001342773438,-139.49999809265137,-5445.2001953125,685.4000091552734,-360.2000045776367,128.0,128.0,,1.1399022780447017,1.5526710482707347,-0.15753677285531287,True,0.0,False,2,False,2,,bf81d8692db,games5425898691,24.0,-0.0,-4946.33984375,17.010000228881836,-0.0,6401.099853515625,2.0999999344348907,-0.7999999821186066,-0.0,0.0,255.0,,-0.009422337250361307,1.5707879730550718,3.971379655246247e-08,True,False,False,False,116.0,False,,Van1exx,76561198111618570,12,-272.1499938964844,189.97999572753906,16.450000762939453,-308.50000381469727,-455.6999969482422,29.800000190734863,-226.49999618530273,59.80000019073486,-169.59999084472656,255.0,255.0,,-0.018298463801498584,-2.120828687290903,0.0020160168330954783,True,0.0,False,False,4,4,,JAGROJAS007,5309208637997825181,12.0,-3359.919921875,3849.590087890625,17.0,-5540.10009765625,-13001.300048828125,3.799999952316284,0.09999999776482582,0.5999999865889549,2926.9000244140625,255.0,255.0,False,-0.009558448534814053,-1.340356830652537,-3.097319632957741e-05,True,255.0,False,False,False,False,,
2,211,1.0,False,False,0,5368.6784338322395,-444.2699890136719,-209.63999938964844,93.08000183105469,-18465.10009765625,-2065.2000427246094,751.3999938964844,1968.6000061035156,-484.39998626708984,3341.9000244140625,0.0,-0.0872887826805529,1.3644441809650016,-0.2424714006458519,76561198111618570,Van1exx,12.0,-216.75999450683594,-180.9600067138672,81.93000030517578,-13277.900390625,-872.5,2706.199951171875,-678.3000183105469,-4886.199951171875,308.6000061035156,255.0,20.0,,0.16581714982429852,-2.485372402387758,0.04957030512304144,True,0.0,False,6,False,5,,5309208637997825181,JAGROJAS007,12.0,2490.080078125,-2875.14990234375,112.80000305175781,-20318.900146484375,10605.0,1374.7000122070312,-1745.3999328613281,-5213.699951171875,142.29999542236328,255.0,128.0,1.142148935749276,2.6902094168652275,-0.10764556033056273,True,4,3,False,211.0,False,,enpitsu,76561198039309853,26,-721.0999755859375,351.57000732421875,17.049999237060547,1230.999984741211,-4045.4000854492188,2.8999999165534973,1.2999999523162842,-0.7000000029802322,-1923.699951171875,255.0,0.0,,0.016576437176352904,-1.188131338296472,-0.000161857619546417,True,0.0,False,False,2,2,,games5425898691,bf81d8692db,24.0,-297.75,3782.7900390625,17.010000228881836,-9604.7998046875,-14879.599609375,-0.09999999776482582,0.0,0.0,-706.2000274658203,255.0,93.0,,0.009595520540301243,-2.174948901568758,7.056794274337257e-05,True,34.480662248467915,True,False,False,False,,False
3,282,4.0,False,False,1,5425.105591058728,3986.2900390625,681.0900268554688,350.510009765625,-12190.899658203125,20498.30078125,8229.89990234375,-1886.0000610351562,1466.1000061035156,5503.900146484375,1.0,0.09770507440589489,3.101688700839856,-2.1599148941859547,bf81d8692db,games5425898691,24.0,4084.659912109375,443.2799987792969,259.45001220703125,1080.8999633789062,17320.0,13941.199951171875,-1560.5000305175781,-4719.89990234375,77.60000228881836,255.0,255.0,,0.6840267109787791,1.5756441646121673,-1.5461842804282224,True,230.0053161574948,True,False,False,False,,76561198039309853,enpitsu,26.0,3986.1201171875,42.61000061035156,65.19000244140625,11304.3994140625,6384.5001220703125,8012.19970703125,-416.8000030517578,-5347.0001220703125,782.0999908447266,255.0,255.0,0.5954166875435857,2.6519116802775047,-0.30525140062560224,True,4,4,False,8.0,False,,Van1exx,76561198111618570,12,3642.419921875,-104.04000091552734,15.859999656677246,11064.300537109375,4617.699890136719,111.09999656677246,-78.60000133514404,7.099999785423279,3152.7999877929688,255.0,255.0,,-0.0031238351285438662,2.5295363742448442,0.0029162538598460634,True,,False,False,8,8,,JAGROJAS007,5309208637997825181,12.0,2260.72998046875,3053.840087890625,17.0,6188.3001708984375,19253.800048828125,3.100000023841858,0.19999999552965164,0.5999999865889549,4.399999976158142,255.0,,,-0.009573669491949856,1.881245008401723,-6.177615298179599e-05,True,211.0,False,4,4,False,,
4,370,7.0,False,True,1,1139.51264366546,783.1400146484375,4006.090087890625,219.14999389648438,-9773.099975585938,24374.7998046875,14085.799560546875,5478.900146484375,-1851.300048828125,1598.0999755859375,1.0,0.5475251828237002,2.008431955145746,2.935712343848598,bf81d8692db,games5425898691,24.0,816.3300170898438,3775.27001953125,113.36000061035156,-533.1999969482422,21174.29931640625,1785.2999877929688,-11.299999952316284,-4.399999976158142,-978.3999633789062,255.0,128.0,,-0.014037733495174778,2.0161175971626446,-0.002020642229867013,True,172.0,False,4,False,False,,76561198039309853,enpitsu,26.0,1175.0400390625,1648.300048828125,17.049999237060547,-10234.89990234375,7667.39990234375,2.5999999046325684,0.7000000029802322,-0.7999999821186066,-67.60000228881836,128.0,128.0,-0.01684227118854228,0.6515879692544996,0.00011273953126059886,True,4,4,False,8.0,False,,Van1exx,76561198111618570,12,2137.929931640625,4582.18017578125,16.989999771118164,-17719.69970703125,4136.9000244140625,4.300000071525574,-0.5999999865889549,-0.0,14.600000381469727,255.0,128.0,False,-0.009555830582779791,0.2275776507513802,-5.494757460176346e-05,True,255.0,False,False,10,10,,JAGROJAS007,5309208637997825181,12.0,151.94000244140625,4152.669921875,582.6400146484375,-15963.699951171875,-8635.399780273438,-2538.2000732421875,4886.300048828125,659.5999908447266,-2436.9000244140625,255.0,255.0,,0.40799821541325854,-0.04164941952602041,-2.5776310516988943,True,128.0,False,6,6,False,,False
5,449,10.0,False,False,0,6991.895711005531,1183.4000244140625,-1535.530029296875,423.7099914550781,9822.000122070312,27293.40087890625,0.19999999552965164,3492.2000122070312,-4579.700012207031,1682.4000549316406,0.0,-0.5004868494632636,-0.6318392423998905,1.8466065566548906,76561198111618570,Van1exx,12.0,1140.449951171875,-1766.1800537109375,304.29998779296875,11036.8994140625,18843.800048828125,541.1000061035156,-4637.9998779296875,2938.2000732421875,324.00001525878906,255.0,44.0,False,-0.12796889743204254,1.6274054122877526,-0.012262737774768806,True,89.87113973402208,True,12,False,11,,5309208637997825181,JAGROJAS007,12.0,3945.35009765625,-3283.719970703125,43.130001068115234,4286.400146484375,14932.39990234375,2112.2000122070312,-654.8999786376953,-2160.7000732421875,627.400016784668,255.0,128.0,-0.11671423924723144,1.2976624367998524,-0.4355696798045254,True,6,6,False,60.02497191070229,True,,enpitsu,76561198039309853,25,1454.0400390625,-734.2000122070312,17.049999237060547,9011.799926757812,8782.999877929688,3.1999999284744263,-1.0999999940395355,-1.4000000059604645,2003.3999633789062,255.0,255.0,False,0.016751050766234968,0.7965388499161135,0.00026452201726717857,True,8.0,False,False,4,4,,games5425898691,bf81d8692db,24.0,-1630.4300537109375,-5102.97998046875,247.2899932861328,-9006.599731445312,2.5999999046325684,-6092.60009765625,-3.8999998569488525,-1395.0999450683594,-2.7000001072883606,255.0,112.0,,0.6229794288466075,-3.1298346051936385,1.5777162633001973,True,165.7384000388525,True,4,False,False,,False
6,559,14.0,False,False,0,3472.4985604734643,2574.4599609375,5021.02978515625,1284.7099609375,-13602.39990234375,-2497.4000549316406,5479.6002197265625,-1832.8999328613281,451.89998626708984,842.6000213623047,0.0,-0.36753579304331907,-1.562187994084754,-2.5155428552335657,76561198111618570,Van1exx,12.0,2775.6201171875,5079.81982421875,1165.9000244140625,-11458.399658203125,2789.2001342773438,5699.000244140625,-1107.9000091552734,-562.7999877929688,1766.9000244140625,255.0,128.0,,-0.40535416957419956,2.9168124458351934,-1.5743642666907223,True,255.0,False,12,False,12,,5309208637997825181,JAGROJAS007,12.0,84.01000213623047,2050.97998046875,17.0,-5871.500244140625,4845.10009765625,3.3000001311302185,-3.4999999403953552,3.6000001430511475,-1809.4999694824219,235.0,128.0,0.009536631541241661,2.4135558093072556,4.403618829828583e-05,True,6,6,False,255.0,False,,enpitsu,76561198039309853,26,2409.719970703125,5097.97998046875,853.4099731445312,3959.7000122070312,-2999.8001098632812,10750.699462890625,0.3999999910593033,-20.09999990463257,-0.19999999552965164,255.0,,,-1.2281290799208255,0.049777856114643734,1.523910637203786,True,31.0,False,False,8,7,,games5425898691,bf81d8692db,24.0,-1773.6500244140625,2574.919921875,17.010000228881836,-6716.5997314453125,21532.19970703125,2.0999999344348907,0.0,0.0,0.0,255.0,,,0.009584830525960437,1.8731796535204532,1.6900851427903087e-06,True,130.0,False,6,4,False,,
7,624,16.0,True,True,0,761.6655009198232,-558.280029296875,4457.2998046875,728.1300048828125,-6063.499755859375,22858.00048828125,-7704.69970703125,-4654.200134277344,1030.2999877929688,3643.599853515625,0.0,0.8070451046283792,-2.1691635927150945,-2.5835500009597183,5309208637997825181,JAGROJAS007,12.0,-585.739990234375,4255.3798828125,776.27001953125,-2414.9000549316406,16203.800048828125,1831.9999694824219,-4054.2001342773438,879.4999694824219,-991.9999694824219,255.0,128.0,,0.4332842510727519,1.2549265923346706,2.837783829905551,True,139.15102783326176,True,8,4,6,,76561198111618570,Van1exx,12.0,1712.81005859375,4652.5400390625,17.010000228881836,-5545.10009765625,-9444.69970703125,4.600000083446503,2.0999999344348907,-8.199999928474426,-2377.5,255.0,0.0,0.00921423454366309,-2.1536769077108784,-0.00035061845049568706,True,12,12,False,255.0,False,,enpitsu,76561198039309853,26,3761.030029296875,4278.830078125,1300.8800048828125,4321.499938964844,-4322.39990234375,-9375.800170898438,1657.2000122070312,1656.9999694824219,0.0,255.0,0.0,False,1.0214504810717158,-0.7533956366343194,1.598079943537172,True,31.0,False,False,8,8,,games5425898691,bf81d8692db,24.0,-1062.1800537109375,4497.31982421875,522.75,15091.500244140625,3701.7001342773438,3070.0,-36.09999895095825,5306.300048828125,-822.2000122070312,255.0,75.0,,-0.04233827199437225,0.16976349631074883,0.10464639978305056,True,60.81080415428331,True,8,5,False,,
8,890,16.0,False,True,0,5147.250000018143,-5.760000228881836,70.31999969482422,99.7300033569336,-2237.2000122070312,31180.0,3326.6000366210938,752.3999786376953,296.49999618530273,-2763.599853515625,0.0,0.008062686980022818,-0.06900154157425634,0.018545006959354023,5309208637997825181,JAGROJAS007,12.0,7.739999771118164,-186.57000732421875,49.040000915527344,-5867.7001953125,22112.5,2367.2999572753906,-1441.3999938964844,-3522.9000854492188,1203.1999969482422,255.0,251.0,,0.035114660603664964,1.6123239283947737,-0.06394234079349335,True,22.183518004673786,True,6,False,5,,76561198111618570,Van1exx,12.0,0.0,-2496.2099609375,17.0,0.0,13989.599609375,3.1999999284744263,-0.7999999821186066,0.0,0.0,255.0,,0.009468113676140606,1.5708045427694162,3.87095515291164e-08,True,False,False,False,116.0,False,,enpitsu,76561198039309853,25,0.0,3097.639892578125,17.049999237060547,0.0,-6635.2001953125,2.7000001072883606,-0.3999999910593033,0.0,0.0,255.0,,,0.016670538527997613,-1.5708489163122632,-4.3848490735786714e-07,True,116.0,False,False,2,2,,games5425898691,bf81d8692db,24.0,-21.440000534057617,575.3900146484375,57.599998474121094,630.2000045776367,-22821.99951171875,2676.400146484375,4375.400085449219,246.90000534057617,242.70000457763672,128.0,128.0,,0.09200825857123388,-1.510260702516518,2.9197536907239725e-05,True,31.0,False,4,3,False,,
9,891,17.0,False,False,1,5435.071519003033,17.479999542236328,-223.60000610351562,130.8300018310547,1647.2000122070312,7505.7000732421875,14144.200439453125,5993.900146484375,112.20000267028809,-245.79999923706055,1.0,0.035670676794826245,0.2169365306879257,-0.2155191695264637,bf81d8692db,games5425898691,24.0,15.609999656677246,-366.1700134277344,79.13999938964844,-630.2000045776367,22821.99951171875,2080.2000427246094,-5487.5,-369.7999954223633,20.499999523162842,128.0,128.0,,-0.7460272801434459,1.500036524858321,0.002969003946596179,True,31.0,False,4,False,3,,76561198039309853,enpitsu,25.0,-0.0,-3080.669921875,17.049999237060547,-0.0,6862.5,2.7000001072883606,0.29999999329447746,-0.0,0.0,255.0,,-0.016670538527997613,1.5708489163122632,-4.3848490735786714e-07,True,2,2,False,116.0,False,,Van1exx,76561198111618570,12,-0.0,2367.43994140625,17.0,-0.0,-14077.099609375,3.1999999284744263,0.7999999821186066,-0.0,0.0,255.0,,,-0.009491001990842157,-1.5708043502950468,7.66749884034835e-06,True,116.0,False,False,False,False,,JAGROJAS007,5309208637997825181,12.0,42.86000061035156,6.130000114440918,65.51000213623047,5482.2998046875,-19884.300537109375,1474.6000671386719,2063.3999633789062,5035.299987792969,-798.6000061035156,255.0,226.0,,-0.1437162284552625,-1.5050094672576473,-0.6953430336404794,True,19.01264511641636,True,6,5,False,,
