,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,2134,71.0,False,False,0,9443.13787661316,1540.5899658203125,-3983.3701171875,104.26000213623047,9391.199951171875,15764.100341796875,9843.800048828125,4168.399963378906,-3780.1998901367188,-2081.7999267578125,0.0,0.2018184383733898,2.1357520808256485,-1.3096867030876929,76561198039309853,enpitsu,25.0,1475.4100341796875,-4108.91015625,42.08000183105469,7434.1998291015625,6567.1002197265625,2081.7999267578125,-1811.1000061035156,-2814.2001342773438,3963.800048828125,255.0,128.0,False,-0.002058174077479787,0.8853222079213519,-0.10383486964502904,True,17,169.0,False,20,False,,bf81d8692db,games5425898691,20.0,-60.90999984741211,-2499.360107421875,16.979999542236328,-13850.699462890625,-15730.699462890625,11.000000238418579,-2.3999999463558197,4.099999964237213,8.700000047683716,255.0,128.0,,0.009855676088122156,-2.2916116363775636,6.066179814185361e-05,True,229.0,False,24,False,22,,Confu21x,2535410677110728,10.0,2185.43994140625,154.36000061035156,17.010000228881836,4331.9000244140625,-12504.69970703125,2.3000000417232513,1.5999999642372131,0.09999999776482582,-1236.6000366210938,1.0,61.0,,0.00983054722263002,-1.2350254271622574,-0.0002916835012358588,True,18,False,20,255.0,False,,marco f3nik,2535458219427547,13.0,3196.719970703125,-3828.27001953125,17.010000228881836,12074.89990234375,-1060.0,2.5,-0.19999999552965164,0.09999999776482582,2372.4000549316406,255.0,255.0,,0.009543973788338276,-0.019017189096385865,1.1753727754543774e-05,True,26,28,False,70.0,False,
32,2242,75.0,False,True,0,5828.820488533873,3351.31005859375,1148.0699462890625,221.2899932861328,-13931.8994140625,20802.2998046875,5815.8001708984375,4131.9000244140625,-3466.300048828125,2628.900146484375,0.0,-0.9260552796929606,2.3842177026930127,-0.12029390002290445,76561198039309853,enpitsu,25.0,3450.159912109375,1038.9200439453125,120.83000183105469,-2490.2999877929688,21270.2001953125,5724.5001220703125,-882.6000213623047,-3437.9998779296875,1629.4999694824219,128.0,255.0,,0.035864391851066275,1.6463010385293864,-0.056878675090738254,True,18,75.0,False,22,2,,bf81d8692db,games5425898691,20.0,1817.4100341796875,-2505.989990234375,71.97000122070312,8312.2998046875,17220.10009765625,-1628.699951171875,-2569.7000122070312,622.9999923706055,139.399995803833,255.0,128.0,,-0.5595267862258183,1.231664762705684,0.09841796278661864,True,229.0,False,26,False,24,,Confu21x,2535410677110728,10.0,3381.739990234375,3163.72998046875,17.010000228881836,-1831.6999816894531,18857.60009765625,2.0000000298023224,-0.09999999776482582,2.199999988079071,453.49998474121094,255.0,165.0,,0.009598897394166887,1.6671986915494388,5.05693112311159e-05,True,18,False,20,204.0,False,,marco f3nik,2535458219427547,11.0,1083.0899658203125,2421.919921875,17.010000228881836,257.00000762939453,21691.10107421875,2.0000000298023224,0.0,-0.7999999821186066,-0.9000000357627869,254.0,128.0,,0.00959842126087354,1.5587705978730289,7.198879400936085e-05,True,28,30,False,37.0,False,
33,2285,77.0,False,False,1,9692.11274283885,-1197.02001953125,-4323.419921875,323.9700012207031,27732.5,10128.900146484375,2231.9000244140625,-1337.2000122070312,2422.4000549316406,823.6000061035156,1.0,-1.2969966884216604,0.8371934615793997,-0.2980610251507306,2535410677110728,Confu21x,10.0,-1398.1099853515625,-4470.85009765625,225.41000366210938,20470.0,2798.0999755859375,3763.2998657226562,-3434.5999145507812,802.9000091552734,-91.19999885559082,254.0,146.0,,0.630545185592564,1.9896837383373613,-0.4739789734220595,True,19,150.69631796498456,True,22,False,,2535458219427547,marco f3nik,11.0,-1138.97998046875,-4741.81005859375,46.209999084472656,11977.39990234375,-4605.4998779296875,3470.5999755859375,6.000000238418579,-2.0000000298023224,2675.2999877929688,254.0,255.0,,-0.009523277083883966,-2.9603853157086353,0.00018027661708672543,True,37.0,False,31,False,28,,enpitsu,76561198039309853,25.0,-3031.669921875,-4546.77001953125,195.41000366210938,2663.3999633789062,-22305.80078125,-4619.2999267578125,3567.0001220703125,699.3000030517578,4127.5,128.0,255.0,,0.34980020238092624,-1.3370437681896048,-0.6441174557691332,True,18,2,22,75.0,False,,games5425898691,bf81d8692db,20.0,-806.5,102.30000305175781,17.010000228881836,17188.1005859375,-15282.80029296875,-0.29999999329447746,-0.09999999776482582,0.5999999865889549,-9.49999988079071,255.0,128.0,,-0.009576961644499917,-2.4136018224105658,2.8890630305755786e-05,True,24,26,False,194.8394064364895,True,
34,2431,82.0,True,False,0,4633.324832785148,-1399.18994140625,534.0800170898438,655.760009765625,4862.900085449219,19310.0,-7883.0999755859375,-2167.2000122070312,-3571.300048828125,4306.700134277344,0.0,-1.3285642505078459,0.1873409578421481,1.2698597194168475,bf81d8692db,games5425898691,20.0,-1403.6500244140625,367.9100036621094,688.9299926757812,8121.7999267578125,14746.99951171875,135.6999969482422,-3187.9998779296875,-921.2000274658203,-4386.000061035156,255.0,255.0,,-0.07104266924686826,0.3201123138461696,-1.70385024259984,True,25,88.54959995515888,True,28,False,,76561198039309853,enpitsu,25.0,2122.510009765625,-3132.889892578125,18.520000457763672,-10824.7998046875,-19861.99951171875,-1531.1000061035156,2480.8999633789062,-1639.4000244140625,739.4000244140625,255.0,0.0,False,-0.05280950174306741,-2.056063305365646,0.002341779516013274,True,255.0,False,24,2,20,,Confu21x,2535410677110728,10.0,-2949.760009765625,63.810001373291016,1361.5799560546875,6074.0997314453125,-17906.600341796875,-8744.69970703125,4842.60009765625,1724.9000549316406,1955.2999877929688,255.0,128.0,True,0.8766589445416014,1.7909800605158068,-0.3218796986239469,True,20,False,24,153.0,False,,marco f3nik,2535458219427547,10.0,-1443.6400146484375,971.8099975585938,17.010000228881836,5997.60009765625,-12458.800048828125,2.3000000417232513,-0.3999999910593033,0.9000000357627869,1918.2000732421875,254.0,255.0,,0.009571421765197026,-1.0905417917217557,0.0002070748326622124,True,30,32,False,67.0,False,
35,2784,85.0,False,False,0,5219.214059153961,-88.37999725341797,-16.350000381469727,95.66999816894531,-24367.80029296875,9227.60009765625,-345.29998779296875,2738.800048828125,863.4999847412109,5267.9998779296875,0.0,-0.06357193461517563,0.10631602777197154,0.6057988148582761,76561198039309853,enpitsu,25.0,-19.3799991607666,-125.5999984741211,87.06999969482422,-3272.2000122070312,4030.7998657226562,-466.3999938964844,-3539.8001098632812,-1056.2999725341797,4074.7000122070312,255.0,128.0,,1.483481494759435,-1.497655255015881,2.8582303741721162,True,1,31.0,False,2,False,,bf81d8692db,games5425898691,19.0,2829.389892578125,-4127.72998046875,17.010000228881836,19653.399658203125,-1471.0000610351562,2.3000000417232513,-0.09999999776482582,0.09999999776482582,1994.4000244140625,255.0,255.0,,0.0095758001219008,-1.6055790792704317e-05,2.689741698261523e-05,True,0.0,False,False,False,False,,Confu21x,2535410677110728,10.0,54.369998931884766,119.12000274658203,119.8499984741211,-3204.8001098632812,-8732.000122070312,6099.5001220703125,-2957.5,242.00000762939453,-4630.799865722656,255.0,5.0,,0.11903271314016754,-2.0516332499396426,0.5685271843644237,True,3,False,4,0.0,False,,marco f3nik,2535458219427547,10.0,1418.9100341796875,2856.3798828125,17.010000228881836,10214.299926757812,-9687.7001953125,2.0999999344348907,0.5000000074505806,-0.19999999552965164,0.0,255.0,128.0,,0.00957017626600934,-0.7589351825520829,-4.7161204662538095e-05,True,False,False,False,146.0,False,
36,2979,92.0,False,False,0,2753.2966562209085,-2969.840087890625,3328.969970703125,115.54000091552734,13679.7998046875,19514.000244140625,4975.5999755859375,3728.900146484375,3017.0999145507812,-3604.4000244140625,0.0,0.6572634808508151,-1.6732894423404936,-2.1722851205914138,bf81d8692db,games5425898691,19.0,-3082.610107421875,3165.3701171875,16.440000534057617,-730.1999664306641,19055.999755859375,-455.99998474121094,1893.6000061035156,423.6000061035156,-1412.5,128.0,92.0,,-0.00589594727063358,1.6050614518874637,0.0029740887753177832,True,4,159.0,False,4,False,,76561198039309853,enpitsu,25.0,-38.29999923706055,-5090.81982421875,16.780000686645508,3384.4000244140625,-2550.399932861328,45.999999046325684,49.000000953674316,-12.5,-375.60001373291016,0.0,128.0,False,0.020705229736348318,1.5029089018713102,0.0007320623839385686,True,255.0,False,2,False,2,,Confu21x,2535410677110728,10.0,506.9700012207031,4303.02978515625,17.0,-20696.298828125,-9515.399780273438,3.3000001311302185,0.5000000074505806,-0.5000000074505806,0.0,128.0,128.0,False,0.009597190290663039,-2.7106513645863832,2.95761770213272e-05,True,6,False,6,209.0,False,,marco f3nik,2535458219427547,10.0,-2665.10009765625,3680.449951171875,19.459999084472656,-17291.700439453125,-14844.599609375,2959.2001342773438,0.5999999865889549,0.5000000074505806,1853.3000183105469,255.0,255.0,False,0.009587752583864302,-2.3689080728888716,9.702907941965168e-05,True,False,3,False,62.0,False,
37,2982,92.0,False,False,1,8838.137328642388,2867.949951171875,-3475.340087890625,168.35000610351562,7101.7999267578125,5814.2999267578125,21621.79931640625,4192.60009765625,-4215.199890136719,-808.0999755859375,1.0,-0.5873583903737764,2.2941066772868117,-2.6304058812137106,2535458219427547,marco f3nik,10.0,2800.330078125,-3552.909912109375,43.880001068115234,14252.099609375,13095.10009765625,1621.6999816894531,961.9999694824219,2349.600067138672,314.20000076293945,254.0,232.0,False,-0.02190283160153002,2.2211565396803583,0.021546305673218635,True,False,62.0,False,3,False,,2535410677110728,Confu21x,10.0,-370.20001220703125,-4240.14990234375,17.0,20377.900390625,9369.000244140625,3.3000001311302185,-0.5000000074505806,0.3999999910593033,0.0,128.0,128.0,False,-0.009597190290663039,2.7106513645863832,2.95761770213272e-05,True,209.0,False,6,False,6,,enpitsu,76561198039309853,25.0,23.079999923706055,5116.22021484375,17.010000228881836,-808.7999725341797,3455.0,13.500000238418579,-17.799999713897705,5.099999904632568,27.5,0.0,0.0,False,-0.017978424520360088,-1.4931115130449495,0.0003243969031168192,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,3083.699951171875,-3290.9599609375,16.65999984741211,-449.7999954223633,-18651.800537109375,53.400001525878906,255.49999237060547,53.09999942779541,-1583.0999755859375,128.0,0.0,,0.006107088115199926,-1.5111154877397543,0.004319288627922505,True,4,4,False,159.0,False,
38,3032,94.0,False,False,1,8216.518262541616,3957.159912109375,-2484.989990234375,979.72998046875,-12240.899658203125,4373.800048828125,-4771.700134277344,-1508.3999633789062,-3554.89990234375,-4592.0001220703125,1.0,-0.9444351863249785,-0.5693059552448588,0.2910870846156578,2535458219427547,marco f3nik,10.0,4078.97998046875,-2537.81005859375,892.3800048828125,-2.3000000417232513,-10562.80029296875,55.19999980926514,2336.699981689453,0.09999999776482582,0.29999999329447746,255.0,0.0,False,-0.011500651597086077,-1.5803130642502001,1.5709258357829423,False,4,62.0,False,4,False,,2535410677110728,Confu21x,10.0,1522.5400390625,-2884.699951171875,17.0,12471.099853515625,4906.199951171875,3.3000001311302185,-0.29999999329447746,0.19999999552965164,-6.3999998569488525,255.0,127.0,False,-0.009533385554142675,2.7668605242003594,2.288529859271001e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,189.35000610351562,5124.52978515625,17.049999237060547,626.8999862670898,-832.0999908447266,2.5999999046325684,0.3999999910593033,-0.0,0.0,128.0,128.0,False,-0.0168332158899143,-2.216606264856717,-3.127202392192929e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,1588.4300537109375,-3226.3701171875,17.010000228881836,3882.6998901367188,13201.500244140625,2.0000000298023224,-0.0,-0.09999999776482582,80.20000457763672,255.0,165.0,,-0.009581464755229892,1.869251737568147,0.00014879726986841772,True,4,4,False,159.0,False,
39,3101,97.0,False,False,1,6669.634967974889,1329.8399658203125,-1515.510009765625,424.9800109863281,-13038.599853515625,20372.80029296875,6725.5999755859375,4145.0,-2358.0999755859375,-2735.8999633789062,1.0,-0.1776837010751169,-1.9432015541639431,-2.7967081595246537,2535410677110728,Confu21x,10.0,1427.300048828125,-1723.949951171875,261.0799865722656,-11428.299560546875,15896.400146484375,3659.2001342773438,-3447.9998779296875,-1596.6000366210938,929.8000335693359,254.0,70.0,False,0.8988075815454912,0.5486945576915058,-0.10226017427104706,True,7,189.19819365265545,True,8,False,,2535458219427547,marco f3nik,10.0,2198.14990234375,-3955.909912109375,17.0,-17870.2001953125,3669.7000122070312,1.0000000149011612,3.8999998569488525,-0.5000000074505806,-514.0000152587891,255.0,0.0,False,-0.00961040381863406,0.1997537664012066,-2.5084028827696373e-05,True,204.8634665243087,True,4,False,4,,enpitsu,76561198039309853,25.0,62.18000030517578,5388.47021484375,18.559999465942383,-366.19998931884766,-3985.2999877929688,-101.00000381469727,-168.70000839233398,55.50000190734863,-1873.699951171875,128.0,128.0,False,-0.05187865144591343,-1.5746192269289179,-0.0001297744627599539,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,19.0,1945.27001953125,979.9299926757812,17.010000228881836,261.299991607666,18806.800537109375,2.199999988079071,0.9000000357627869,3.1999999284744263,790.6999969482422,255.0,248.0,,-0.009644531708950169,1.5838527107947598,0.00011251918989503292,True,6,6,False,251.0,False,
40,3169,99.0,False,False,0,8833.122843500929,1800.2099609375,-3271.570068359375,121.37000274658203,19476.400146484375,1672.7000427246094,2186.1000061035156,718.3000183105469,-362.09999084472656,-1146.8000030517578,0.0,0.6879598079098772,1.7081221742516133,-2.237500808968883,bf81d8692db,games5425898691,19.0,1622.56005859375,-3353.35009765625,17.010000228881836,16222.80029296875,-3788.5000610351562,2.0999999344348907,0.0,-0.5000000074505806,0.9000000357627869,255.0,128.0,,0.009638218309714487,-0.22927170211465386,-7.367497495892506e-06,True,6,255.0,False,6,False,,76561198039309853,enpitsu,25.0,482.0299987792969,-4850.06982421875,17.049999237060547,-9.800000190734863,-1.5999999642372131,2.5999999046325684,0.0,-2.3000000417232513,0.0,,,,0.017245388623516582,0.1898175292992319,4.299236382983666e-05,True,255.0,False,2,False,2,,Confu21x,2535410677110728,10.0,2121.7099609375,-1039.510009765625,17.010000228881836,17338.599853515625,4566.199951171875,2.0000000298023224,0.5999999865889549,0.0,5.899999737739563,254.0,128.0,,0.009608612576020217,0.2583827581697188,-5.1894521268970345e-05,True,8,False,8,209.0,False,,marco f3nik,2535458219427547,10.0,2632.14990234375,1525.780029296875,17.0,16221.99951171875,-13901.99951171875,3.4999999403953552,0.9000000357627869,-0.7999999821186066,-1773.0999755859375,254.0,9.0,,0.00959004285213498,-0.7628285876648794,-0.00013192822250551725,True,4,4,False,194.0,False,
41,3215,101.0,False,False,1,5227.36136240756,-3899.2099609375,3058.830078125,576.510009765625,17104.69970703125,15579.7998046875,6755.8001708984375,-810.8000183105469,-1246.2000274658203,-5812.80029296875,1.0,0.8619491903681948,-1.6275913300348392,2.5482789966921904,2535410677110728,Confu21x,10.0,-4046.659912109375,2838.0400390625,553.0900268554688,3708.9999389648438,20624.09912109375,9480.900268554688,-1976.6999816894531,-144.3000030517578,70.39999961853027,255.0,0.0,,0.3252243671012151,1.5569740274691606,1.5605246101088126,True,8,102.49750517517009,True,10,False,,2535458219427547,marco f3nik,10.0,-4078.97998046875,226.49000549316406,880.1799926757812,1.8000000715255737,-6946.6998291015625,10175.0,2301.300048828125,-0.0,-0.5000000074505806,254.0,255.0,,0.9217070606404936,-1.555012403261081,-1.5581840149386907,True,255.0,False,4,False,4,,enpitsu,76561198039309853,25.0,-40.060001373291016,5028.2998046875,17.049999237060547,4841.400146484375,2174.9000549316406,2.5999999046325684,-0.5000000074505806,0.29999999329447746,0.0,255.0,0.0,,-0.01673979787040071,-0.42221837953542096,-2.6487783314850875e-05,True,2,False,2,255.0,False,,games5425898691,bf81d8692db,20.0,-4079.360107421875,3302.199951171875,507.010009765625,84.0999984741211,-17459.599609375,10620.50048828125,1863.8999938964844,-70.39999961853027,-45.300002098083496,255.0,255.0,,0.4988040988226466,-1.5649266469377128,-1.569576597239535,True,6,6,False,192.3461075367466,True,
42,3298,104.0,False,False,0,8726.299625233794,77.75,-3531.800048828125,258.8399963378906,-10712.099609375,21474.69970703125,8354.299926757812,5320.5999755859375,707.0999908447266,2681.400146484375,0.0,0.8483484515491686,-3.1280230742841204,-3.0614598884113904,76561198039309853,enpitsu,25.0,112.47000122070312,-3665.52001953125,159.50999450683594,-8407.899780273438,19591.600341796875,2263.6000061035156,-4853.299865722656,-1018.0000305175781,-2378.6000061035156,255.0,128.0,False,0.9617238515181941,2.021699417996419,0.05788234252737251,True,3,145.0,False,4,False,,bf81d8692db,games5425898691,20.0,1010.0900268554688,-4667.3701171875,17.010000228881836,-13619.69970703125,-17350.10009765625,2.3000000417232513,0.0,-0.09999999776482582,-1973.8999938964844,255.0,0.0,,0.00956778491258409,-2.3129269910931027,-6.0105601415569875e-06,True,53.0,False,6,False,6,,Confu21x,2535410677110728,11.0,1641.8299560546875,-3334.3701171875,17.0,-3671.7999267578125,18425.999755859375,3.1999999284744263,0.0,0.19999999552965164,-196.20000839233398,254.0,125.0,,0.00959508592879447,1.7617134794056943,6.672167153668549e-06,True,10,False,10,76.0,False,,marco f3nik,2535458219427547,10.0,1432.6500244140625,536.72998046875,17.010000228881836,-13675.30029296875,7670.8001708984375,2.0999999344348907,-1.2999999523162842,0.7999999821186066,-508.4000015258789,254.0,128.0,,0.009597027927814885,2.586565879674378,0.00015501269078827974,True,4,4,False,221.0,False,
43,3375,107.0,False,False,1,7515.086472980118,2772.800048828125,-2136.9599609375,139.1300048828125,2295.500030517578,19836.400146484375,10349.200439453125,4530.5999755859375,1710.5000305175781,3542.2000122070312,1.0,-0.1689354653299072,2.4388883130640173,0.08069855592042402,2535458219427547,marco f3nik,11.0,2783.699951171875,-2332.800048828125,75.36000061035156,13524.3994140625,12892.2998046875,3291.0000610351562,-2039.9000549316406,1982.5999450683594,1439.6000671386719,255.0,73.0,,-0.07934637761843187,1.9962130446374782,0.010772621309010683,True,5,171.0,False,6,False,,2535410677110728,Confu21x,11.0,-752.030029296875,-2432.580078125,17.0,-8603.599853515625,-20379.69970703125,3.1999999284744263,0.19999999552965164,0.9000000357627869,-22.699999809265137,240.0,128.0,,-0.009610835961202687,-1.1684127666529118,8.77056117072229e-05,True,76.0,False,12,False,12,,enpitsu,76561198039309853,25.0,3715.550048828125,-156.32000732421875,17.040000915527344,5176.500244140625,-15066.500244140625,5.0,0.29999999329447746,0.19999999552965164,-2503.0999755859375,0.0,128.0,False,-0.016824569431902595,-1.7391569049809605,-3.516077574630283e-05,True,4,False,4,255.0,False,,games5425898691,bf81d8692db,20.0,3852.820068359375,2760.14990234375,18.8700008392334,3614.4000244140625,-21999.599609375,213.79999160766602,206.8000030517578,-795.1000213623047,-568.8999938964844,255.0,70.0,,-0.0010840089928519801,-1.7282553845718862,0.06922233947008458,True,6,6,False,235.0,False,
44,3509,112.0,False,False,0,9554.339659815709,-2669.85009765625,-4248.22998046875,233.38999938964844,-24175.6005859375,21952.7001953125,-2819.89990234375,1523.0000305175781,-1882.7000427246094,-5489.6002197265625,0.0,-0.23550696277611463,0.866054041601312,3.1289013739602636,bf81d8692db,games5425898691,20.0,-2429.860107421875,-4410.89013671875,230.63999938964844,-21140.50048828125,8870.999755859375,1838.699951171875,-3225.2999877929688,-4357.300109863281,927.5,255.0,128.0,,0.10379790810412863,2.5222095894757035,0.18228794349533206,True,7,188.48271832927583,True,8,False,,76561198039309853,enpitsu,25.0,-1768.5799560546875,-4595.06005859375,17.040000915527344,-843.0999755859375,-212.99999237060547,3.799999952316284,0.7000000029802322,0.0,-7.900000214576721,0.0,128.0,False,0.017310768325888008,-2.901688791591352,5.962988584888969e-05,True,123.0,False,4,False,4,,Confu21x,2535410677110728,11.0,-1985.5799560546875,-549.02001953125,17.010000228881836,-9620.999755859375,4371.7999267578125,2.0999999344348907,-2.7000001072883606,1.1999999731779099,-955.0,255.0,128.0,,0.009539896062258895,2.650826084921791,0.0002303517071456979,True,14,False,14,104.0,False,,marco f3nik,2535458219427547,10.0,-2965.72998046875,-3886.5,17.0,11903.900146484375,-12447.5,3.4999999403953552,-0.19999999552965164,0.09999999776482582,1753.9999389648438,254.0,255.0,,0.009604241938996127,-0.7620369486432297,0.00011028857154784028,True,6,6,False,170.0,False,
45,3602,115.0,False,False,0,5286.403770608079,-3678.030029296875,644.8499755859375,1707.1300048828125,8314.199829101562,20701.0009765625,-934.8000335693359,-2474.1000366210938,-1041.2000274658203,-5365.999755859375,0.0,-1.015862701441399,-2.1930280270007696,2.671249533196295,bf81d8692db,games5425898691,20.0,-3836.02001953125,499.30999755859375,1643.9599609375,293.50000381469727,22098.701171875,-138.80000114440918,-362.2999954223633,5.699999928474426,5487.9998779296875,255.0,0.0,,-0.05936018973419408,0.4352061720966594,1.5856675013986288,True,9,12.197264566216418,True,10,False,,76561198039309853,enpitsu,25.0,-24.489999771118164,-4381.6201171875,17.040000915527344,525.4999923706055,8353.599853515625,3.8999998569488525,-0.19999999552965164,1.0999999940395355,95.0,128.0,128.0,False,0.016832855577344912,1.5204069426319498,-0.00012660680846442903,True,153.0,False,4,False,4,,Confu21x,2535410677110728,11.0,-2662.300048828125,2186.47998046875,17.010000228881836,5155.0,13123.699951171875,2.0999999344348907,-0.19999999552965164,-0.5999999865889549,0.0,255.0,128.0,,0.009592420258793949,1.196483288329136,5.4827685039922095e-05,True,14,False,14,77.0,False,,marco f3nik,2535458219427547,10.0,-764.72998046875,1578.8800048828125,17.010000228881836,4623.699951171875,21878.89892578125,2.3000000417232513,0.29999999329447746,1.7000000178813934,-1682.2999572753906,254.0,38.0,,0.009596909772674474,1.3073499673829672,-0.00011708462147656352,True,8,8,False,154.0,False,
46,3726,120.0,False,True,0,1859.4039225490574,-1174.030029296875,3301.5,288.8699951171875,10184.7998046875,10586.500244140625,-1698.800048828125,-3342.7999877929688,-1163.0999755859375,4367.900085449219,0.0,-0.2419362819120857,1.968045662822637,-1.020241828100989,bf81d8692db,games5425898691,20.0,-1256.1700439453125,3119.280029296875,213.75,12153.800048828125,644.5999908447266,2967.9000854492188,-3129.5001220703125,-2503.699951171875,-3766.4999389648438,255.0,255.0,,-0.7984157020554055,0.7872328046882833,-1.3139982969902588,True,11,188.75698075243216,True,12,False,,76561198039309853,enpitsu,25.0,-8.369999885559082,-2125.239990234375,17.040000915527344,0.0,-0.7999999821186066,3.8999998569488525,-0.09999999776482582,0.0,0.0,,,,0.01671003093403325,1.6370569972690305,4.128419243456444e-06,True,184.0,False,4,False,4,,Confu21x,2535410677110728,11.0,-21.110000610351562,5198.27001953125,20.25,129.0999984741211,-379.7999954223633,-467.5,2135.2000427246094,862.9000091552734,750.4000091552734,254.0,252.0,,0.008182811004387372,-2.73989491154949,0.14345863822788144,True,14,False,14,77.0,False,,marco f3nik,2535458219427547,10.0,-969.5800170898438,3734.6298828125,243.6199951171875,-6119.000244140625,-7865.0,2331.300048828125,752.7999877929688,2095.2000427246094,1523.0000305175781,,255.0,,-0.8831626314831926,-1.329547658004403,-0.7295244185373024,True,8,10,False,135.0,False,
47,3731,120.0,False,False,1,8624.1204154275,994.3099975585938,-3483.56005859375,242.4499969482422,-2635.7998657226562,9691.699829101562,-7042.0001220703125,-4175.899963378906,3899.5001220703125,1831.6999816894531,1.0,-0.33139798500299456,-2.7666505983112266,-0.8329013091796217,2535458219427547,marco f3nik,10.0,978.6699829101562,-3629.469970703125,272.6199951171875,257.09999084472656,6225.8001708984375,791.8000030517578,1464.2999267578125,-3733.2998657226562,-3763.9999389648438,,255.0,,0.7391071484732591,1.1432681728819452,-1.9557696090291687,True,9,135.0,False,10,False,,2535410677110728,Confu21x,11.0,37.040000915527344,-5179.16015625,16.780000686645508,1874.1999816894531,1798.699951171875,35.899999141693115,85.29999732971191,51.90000057220459,1541.9000244140625,255.0,253.0,,-0.009405546982713323,2.5454331088722113,-0.007376264769924547,True,77.0,False,14,False,14,,enpitsu,76561198039309853,25.0,8.380000114440918,2125.1298828125,17.040000915527344,8.799999952316284,-133.100004196167,3.8999998569488525,-0.3999999910593033,-0.0,0.0,255.0,,,-0.01671003093403325,-1.6370569972690305,4.128419243456444e-06,True,4,False,4,184.0,False,,games5425898691,bf81d8692db,20.0,1061.489990234375,-3113.080078125,230.69000244140625,-12070.699462890625,-178.29999923706055,87.70000457763672,2535.399932861328,3207.0001220703125,-3679.1000366210938,255.0,255.0,,0.6989896714507654,-0.9298846175372343,-2.6197754870709207,True,11,12,False,173.09088174758412,True,
