,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
38,2925,91,False,True,0,2344.571381923333,-982.3699951171875,2797.02001953125,93.1500015258789,9558.599853515625,20481.298828125,0.0,-5478.599853515625,1684.6000671386719,199.69999313354492,0.0,0.5320501788363428,1.7089472546249946,3.0079880821433136,bf81d8692db,games5425898691,18.0,-1156.02001953125,2632.469970703125,17.0,8423.499755859375,20749.69970703125,3.6000001430511475,1.4000000059604645,2.0000000298023224,-1543.699951171875,255.0,48.0,,0.009627562515187437,1.1350152026202056,-0.00013897992149169042,True,0.0,False,26,18,False,,76561198039309853,enpitsu,25.0,-249.0800018310547,1382.43994140625,17.040000915527344,11756.600341796875,19286.600341796875,4.300000071525574,0.5999999865889549,1.1999999731779099,-1872.5999450683594,255.0,0.0,False,0.01676117979400064,0.9629399408889645,-0.00014765989528811019,True,36.0,False,22,22,False,,Fury24_,76561198427787741,6,-495.30999755859375,3212.169921875,37.65999984741211,-13331.600341796875,-1989.7999572753906,3258.3999633789062,258.29999923706055,-25.59999942779541,416.6999816894531,243.0,179.0,False,0.01013064743048346,-2.9621402488265995,-0.0023656380288642207,True,16,233.03770310135297,True,19,False,,SONOPROCAMER,1371523928947335533,11.0,-1987.550048828125,-466.6600036621094,84.55000305175781,2354.199981689453,22314.3994140625,772.6999664306641,378.10001373291016,-11.799999475479126,0.0,255.0,128.0,-0.14486474470962227,1.4660916861889777,0.020013432891587326,True,14,8,42.0,False,4,,False
39,2930,91,False,False,1,8175.380075008842,908.760009765625,-3035.3701171875,169.86000061035156,6582.60009765625,7381.199951171875,14221.800537109375,3877.9998779296875,-2836.7999267578125,3593.3999633789062,1.0,-1.0293696552881866,2.7907288803445924,-1.4817879012303203,76561198427787741,Fury24_,6.0,836.6699829101562,-3134.3701171875,121.08999633789062,7754.6002197265625,-2276.0000610351562,3835.10009765625,-1427.5999450683594,-110.69999694824219,-5310.30029296875,128.0,244.0,False,-0.48538538079499766,-2.767256186769155,-1.2234124964358741,True,218.0,False,20,17,False,,1371523928947335533,SONOPROCAMER,11.0,1944.280029296875,56.43000030517578,87.4800033569336,-2365.2000427246094,-22432.19970703125,-398.4000015258789,-220.59999465942383,11.200000047683716,0.0,245.0,128.0,False,0.19775499865514706,-1.4655125044529562,0.023428684632997132,True,42.0,False,14,8,4,,enpitsu,76561198039309853,25,36.529998779296875,-1639.3800048828125,17.040000915527344,-16221.400146484375,-14902.900390625,4.300000071525574,-0.29999999329447746,-0.19999999552965164,-2023.6000061035156,255.0,0.0,False,-0.01678187423533359,-0.6674065398666071,-3.484784207093629e-05,True,22,36.0,False,22,False,,games5425898691,bf81d8692db,18.0,1014.239990234375,-2916.97998046875,45.27000045776367,-6092.60009765625,-12888.900146484375,1837.1000671386719,-4361.300048828125,943.6000061035156,-3215.2999877929688,255.0,103.0,0.1376266767112407,-0.8279349685800169,0.07040751473866086,True,28,18,0.0,False,False,,
40,3050,95,False,False,0,5707.4043254023445,-3173.919921875,-93.12000274658203,304.8299865722656,-20822.099609375,9351.900024414062,3281.0000610351562,1264.7000122070312,5002.60009765625,3061.7001342773438,0.0,0.3933941510363755,-2.2392833198886284,-1.530660235736132,76561198039309853,enpitsu,25.0,-3078.530029296875,-173.10000610351562,222.7899932861328,-19233.199462890625,4680.4998779296875,1485.2999877929688,-3070.7000732421875,-4562.39990234375,66.19999885559082,255.0,0.0,,0.6322656029311371,2.558039932504305,0.020914521351743535,True,0.0,False,24,23,False,,bf81d8692db,games5425898691,18.0,3871.199951171875,3117.10009765625,21.6299991607666,-2508.300018310547,-21763.20068359375,-446.89998626708984,331.50001525878906,739.7000122070312,-1896.199951171875,255.0,0.0,,0.04165052009477052,-1.7558894827744749,0.16923110856899068,True,207.90861078487927,True,30,22,False,,Fury24_,76561198427787741,6,-3200.429931640625,3009.389892578125,17.010000228881836,-12209.200439453125,-12260.2001953125,2.3000000417232513,0.7999999821186066,0.7999999821186066,1754.1999816894531,243.0,222.0,,0.009590220807604676,-2.311558598741888,0.0001636984100105348,True,18,178.0,False,20,False,,SONOPROCAMER,1371523928947335533,11.0,-3943.89990234375,1614.1800537109375,43.29999923706055,521.6999816894531,-3626.400146484375,-229.89999771118164,-3.6000001430511475,-245.79999923706055,-65.9000015258789,255.0,128.0,0.06077623086597879,-1.4583907612955598,-0.44292133891110835,True,14,8,196.0,False,4,,
41,3088,97,False,False,1,6430.89775240816,2814.25,-998.1400146484375,120.33999633789062,-17628.900146484375,-315.5999946594238,-716.3999938964844,-1515.7000732421875,3499.89990234375,2331.0000610351562,1.0,-0.3053176788563015,1.8137186365540536,2.6986400834938773,1371523928947335533,SONOPROCAMER,11.0,2936.530029296875,-1083.06005859375,17.010000228881836,-14753.299560546875,-2426.1000061035156,-0.3999999910593033,-0.5000000074505806,-0.0,228.29999923706055,255.0,128.0,,-0.00960293831145646,-0.1864950413414324,-0.0001910366645399098,True,155.35125184315507,True,14,8,4,,76561198427787741,Fury24_,6.0,2972.659912109375,-1615.7900390625,17.010000228881836,-13756.199951171875,2795.5999755859375,2.0000000298023224,-1.1999999731779099,-0.0,103.19999694824219,255.0,128.0,,-0.009573800318228626,0.18653986152625704,-0.00012072040576784929,True,189.0,False,20,18,False,,enpitsu,76561198039309853,25,4078.929931640625,-460.19000244140625,483.79998779296875,-2.199999988079071,-6164.4000244140625,-3462.39990234375,3113.2998657226562,-0.0,-0.19999999552965164,255.0,0.0,False,-0.7114393199860058,-1.5928598843694153,1.585206114348135,True,24,0.0,False,24,False,,games5425898691,bf81d8692db,19.0,-2304.530029296875,-489.1199951171875,69.16000366210938,12623.1005859375,19083.00048828125,2313.000030517578,-4587.099914550781,3034.4000244140625,0.0,255.0,128.0,-0.33327159979010856,2.1552056643913624,-4.186755394152348e-05,True,32,23,181.0,False,False,,
42,3104,97,False,False,1,6222.669177826182,1826.27001953125,-1012.739990234375,94.05999755859375,-15507.39990234375,-159.3000030517578,653.1999969482422,-1106.9000244140625,-1475.5000305175781,2331.0000610351562,1.0,-0.5749091348139205,-0.23168003525309144,-2.207886106025232,1371523928947335533,SONOPROCAMER,11.0,1933.27001953125,-1190.989990234375,16.979999542236328,-18291.099853515625,-644.3000030517578,5.699999928474426,0.5999999865889549,0.3999999910593033,-3.1999999284744263,222.0,128.0,,-0.009630263984584515,-0.03473967299808104,5.3985087060821415e-05,True,125.0,False,14,8,4,,76561198427787741,Fury24_,6.0,2262.919921875,-1559.31005859375,17.010000228881836,-14063.800048828125,-948.7000274658203,2.0999999344348907,-0.7999999821186066,-0.29999999329447746,43.09999942779541,255.0,128.0,,-0.009563825646638026,-0.07349983703783325,-8.564796314762433e-05,True,189.0,False,20,18,False,,enpitsu,76561198039309853,25,3944.260009765625,-471.1600036621094,41.560001373291016,-7947.0001220703125,6824.2999267578125,-3989.2999267578125,640.9999847412109,3358.9999389648438,-2257.2999572753906,255.0,0.0,False,-0.3404561650671579,0.7175514275097227,-0.29064562107328745,True,24,0.0,False,24,False,,games5425898691,bf81d8692db,19.0,-1557.8800048828125,639.6300048828125,83.54000091552734,12554.69970703125,18980.799560546875,-139.49999809265137,-4587.0001220703125,3034.5999145507812,0.0,255.0,128.0,1.4722424620826207,-0.9866778113352653,3.1412270733136136,True,32,24,181.0,False,False,,
43,3116,98,False,False,1,6157.337570484328,1157.550048828125,-1011.780029296875,94.47000122070312,-14374.599609375,5518.0999755859375,1086.6000366210938,218.70000839233398,-1914.7999572753906,-1461.6000366210938,1.0,-0.5091183257416637,-1.9624661445961795,-0.950725121388891,1371523928947335533,SONOPROCAMER,11.0,1162.7099609375,-1143.5400390625,16.989999771118164,-17679.300537109375,3822.7999877929688,4.699999988079071,0.19999999552965164,-0.0,-1580.5999755859375,185.0,1.0,,-0.009584593787320711,0.24357157040227287,-0.00015671508627087522,True,125.0,False,14,8,4,,76561198427787741,Fury24_,6.0,1571.510009765625,-1607.6700439453125,17.010000228881836,-14054.3994140625,-168.29999923706055,2.3000000417232513,0.9000000357627869,-0.19999999552965164,-1538.6000061035156,255.0,0.0,,-0.009554562755355394,-0.0027664147338604377,-0.00024034250304705678,True,189.0,False,20,18,False,,enpitsu,76561198039309853,25,3706.199951171875,-63.47999954223633,17.020000457763672,-3658.5000610351562,11822.19970703125,10.800000429153442,-10.499999523162842,-17.999999523162842,-163.29999923706055,255.0,128.0,False,-0.015891077563571214,1.2892096004589464,0.0009654240986367353,True,24,245.62695073825057,True,24,False,,games5425898691,bf81d8692db,19.0,-962.280029296875,1545.3699951171875,17.6200008392334,12020.699462890625,19423.599853515625,-1288.3000183105469,-2465.399932861328,1308.9999389648438,524.7999954223633,255.0,255.0,0.035057017023888144,2.118863226813706,0.0019372054990179843,True,32,24,181.0,False,False,,
44,3128,98,False,False,1,5899.097963255314,569.5800170898438,-750.0599975585938,98.43000030517578,-11795.2001953125,8365.999755859375,139.60000038146973,-945.8000183105469,-1664.2999267578125,-758.7999725341797,1.0,-0.2802643209628784,-1.6826655732765206,-0.1418511710748126,1371523928947335533,SONOPROCAMER,11.0,519.9600219726562,-868.219970703125,16.889999389648438,-12716.300048828125,8398.900146484375,23.399999141693115,-23.69999885559082,-27.999999523162842,-1765.5999755859375,128.0,0.0,,-0.007473214271444714,0.6231892077114365,-0.00039497857886835287,True,125.0,False,14,8,4,,76561198427787741,Fury24_,6.0,988.780029296875,-1486.3900146484375,17.010000228881836,-13283.800048828125,4606.600036621094,2.199999988079071,3.0000001192092896,-0.7999999821186066,-1332.5,255.0,0.0,,-0.009598377365565049,0.33801611069642395,-0.00016564714142575866,True,189.0,False,20,18,False,,enpitsu,76561198039309853,25,3512.360107421875,473.82000732421875,17.049999237060547,-5511.099853515625,14960.799560546875,-1.5999999642372131,1.1999999731779099,-2.3000000417232513,-1252.0999908447266,255.0,128.0,False,-0.016774204379792986,1.2194993711010387,-0.00033941253093126486,False,24,217.0,False,25,False,,games5425898691,bf81d8692db,19.0,-720.7000122070312,2407.64990234375,17.010000228881836,-2020.3999328613281,21541.201171875,2.3999999463558197,0.3999999910593033,0.09999999776482582,1996.4999389648438,255.0,255.0,-0.009626828417577588,1.3987829110030547,-1.2330826098841449e-05,True,32,24,181.0,False,False,,
45,3139,99,False,False,1,5502.607129329854,194.1999969482422,-317.6700134277344,104.7699966430664,-6974.0997314453125,12315.799560546875,149.399995803833,-1577.2999572753906,-1110.2999877929688,-474.3000030517578,1.0,0.24159368228975833,-1.4827856420460268,0.4659776216363199,1371523928947335533,SONOPROCAMER,11.0,121.0199966430664,-430.3500061035156,16.81999969482422,-7791.300048828125,11726.700439453125,-35.0,13.300000429153442,-90.50000190734863,-1482.5999450683594,255.0,0.0,,-0.012630440670410513,0.9981897744292317,-0.0004889495498140196,False,115.69842568007849,True,14,8,4,,76561198427787741,Fury24_,6.0,461.2900085449219,-1205.97998046875,17.010000228881836,-12104.100341796875,7231.5997314453125,2.0999999344348907,0.5000000074505806,-0.29999999329447746,-4.000000059604645,255.0,128.0,,-0.009591120091336738,0.5392038597736277,5.3039954681202546e-05,True,189.0,False,20,18,False,,enpitsu,76561198039309853,25,3399.27001953125,1242.6500244140625,87.72000122070312,-1758.6000061035156,22026.4990234375,1986.1000061035156,-5499.7998046875,35.39999961853027,-26.700000762939453,255.0,128.0,False,-0.8930522180456711,1.5832336713735848,-0.0056587155974610155,False,25,217.0,False,26,False,,games5425898691,bf81d8692db,19.0,-1146.989990234375,3148.010009765625,17.010000228881836,-16151.400146484375,11576.99951171875,2.3999999463558197,-0.29999999329447746,-0.0,2012.7999877929688,255.0,255.0,-0.009566328387278585,0.5443328738571017,-2.0619319990353656e-05,True,32,24,181.0,False,False,,
46,3150,99,False,False,1,4953.514323193399,57.72999954223633,257.92999267578125,118.43000030517578,-514.7999954223633,16531.400146484375,569.3999862670898,-444.39998626708984,-784.3000030517578,-1900.8000183105469,1.0,0.5893416111617991,-0.8686584593219738,1.055233812869406,1371523928947335533,SONOPROCAMER,11.0,-49.86000061035156,180.7100067138672,16.860000610351562,-1135.8999633789062,17369.599609375,-37.40000009536743,-125.60000419616699,-16.90000057220459,-721.1000061035156,255.0,25.0,,-0.01335013820721039,1.5154670136105057,0.0013387523199469226,False,81.17052880666591,True,14,8,4,,76561198427787741,Fury24_,6.0,7.340000152587891,-989.4199829101562,17.010000228881836,-12834.3994140625,5729.6002197265625,2.3000000417232513,-1.8000000715255737,0.7000000029802322,-1775.5999755859375,255.0,0.0,,-0.009593670700298046,0.43650014218919325,-0.0003207423549464509,True,220.0,False,20,18,False,,enpitsu,76561198039309853,25,3324.739990234375,2177.72998046875,88.88999938964844,-1756.9999694824219,21942.7001953125,-154.7000026702881,-5499.69970703125,44.40000057220459,-20.999999046325684,128.0,128.0,False,0.8262148584027452,-1.558536335999249,-3.135902109559205,True,26,217.0,False,26,False,,games5425898691,bf81d8692db,19.0,-1879.25,3420.590087890625,17.010000228881836,-16953.1005859375,7260.8001708984375,2.3000000417232513,-1.2999999523162842,0.3999999910593033,-1831.6999816894531,128.0,0.0,-0.0096500804612577,0.4598163774672375,-0.00012543565836960134,True,32,24,181.0,False,False,,
47,3162,100,False,False,1,4213.040625119356,177.5500030517578,988.6699829101562,146.1199951171875,6363.2000732421875,17541.199951171875,1375.8999633789062,-415.6999969482422,-2771.099853515625,-2020.0999450683594,1.0,0.08722379338454722,0.10395239230650412,1.4697781071443632,1371523928947335533,SONOPROCAMER,11.0,96.77999877929688,965.1900024414062,16.93000030517578,6997.7001953125,18216.300048828125,-80.69999694824219,-201.49999618530273,135.20000457763672,-1083.0000305175781,255.0,0.0,,-0.011871830082064109,1.9568021377652158,0.0002451707569867836,False,92.0,False,14,8,4,14.0,76561198427787741,Fury24_,6.0,-449.04998779296875,-584.1500244140625,17.010000228881836,-7717.0001220703125,11757.900390625,2.0999999344348907,1.5000000596046448,-2.3999999463558197,-517.400016784668,255.0,89.0,,-0.00958876182846718,1.0092041418962063,0.00012140146073394245,True,220.0,False,20,18,False,,enpitsu,76561198039309853,25,3253.199951171875,3073.93994140625,52.52000045776367,-1756.9999694824219,21942.7001953125,-2102.2999572753906,-2295.0999450683594,17.40000009536743,-7.699999809265137,255.0,255.0,False,0.44469736690442035,1.576774575281993,-0.004366267262678852,True,26,217.0,False,26,False,,games5425898691,bf81d8692db,19.0,-2353.580078125,3889.330078125,17.010000228881836,-5800.30029296875,14301.500244140625,2.3000000417232513,-0.0,0.29999999329447746,-2027.7000427246094,255.0,0.0,-0.00960385739058513,1.2525866688631933,-4.2993548645735864e-05,True,32,24,181.0,False,False,,
48,3182,100,False,True,1,2812.873759923665,606.3400268554688,2342.080078125,164.3000030517578,-1982.7000427246094,20811.4990234375,630.4000091552734,2076.0000610351562,-127.29999542236328,439.3000030517578,1.0,-0.23003200019527476,2.9447536939060535,-0.5170571388289518,1371523928947335533,SONOPROCAMER,11.0,728.4199829101562,2337.090087890625,104.05999755859375,2346.199951171875,22660.70068359375,2306.699981689453,-795.2999877929688,-5377.2998046875,837.5,255.0,255.0,True,-0.01586774874868764,1.747997132306238,-1.075099079092985,False,57.56374206337876,True,16,9,4,,76561198427787741,Fury24_,6.0,-520.780029296875,455.57000732421875,17.010000228881836,2134.600067138672,13936.99951171875,2.0999999344348907,-0.19999999552965164,-0.0,-60.999999046325684,255.0,127.0,,-0.009573643495166846,1.7247923572022383,1.1293796742146524e-05,True,220.0,False,20,18,False,,enpitsu,76561198039309853,25,2499.1298828125,4411.39013671875,17.059999465942383,-18831.700439453125,5803.4002685546875,1.899999976158142,-0.0,-0.0,2066.4999389648438,255.0,128.0,False,-0.016779059648177344,0.22209926011774647,1.7564399645421277e-06,True,26,255.0,False,26,False,,games5425898691,bf81d8692db,19.0,-1936.8599853515625,4811.47021484375,17.010000228881836,15001.500244140625,5561.5997314453125,0.0,1.4000000059604645,0.5000000074505806,-1813.2000732421875,255.0,49.0,-0.009582534892101773,2.856234233274806,3.0383539797642485e-05,True,32,24,155.98679577663378,True,False,,
49,3209,101,False,False,0,9386.33630061524,-401.4700012207031,-4233.2998046875,120.33000183105469,15164.49951171875,12455.10009765625,2498.3999633789062,2562.3001098632812,-927.6000213623047,5345.3997802734375,0.0,0.2498454410555399,-2.2759028499607914,-0.4462504535572801,76561198039309853,enpitsu,25.0,-505.1000061035156,-4375.169921875,88.77999877929688,21840.2001953125,6686.6998291015625,2678.2998657226562,-3142.9998779296875,4087.2000122070312,1075.6999969482422,255.0,255.0,False,0.21027756982831908,0.07160443213269263,-0.03458287712299024,True,223.0,False,28,27,False,,bf81d8692db,games5425898691,19.0,120.38999938964844,-4800.0498046875,21.940000534057617,-21399.599609375,7855.3997802734375,2986.9000244140625,-3.799999952316284,1.2999999523162842,-788.3000183105469,255.0,109.0,,0.009600962475128916,2.7389621338308268,0.00012741884530171894,True,85.0,False,33,24,False,,Fury24_,76561198427787741,6,135.61000061035156,-1753.0400390625,17.010000228881836,-10412.7001953125,-8953.699951171875,2.3000000417232513,0.09999999776482582,0.0,-2212.7000427246094,255.0,5.0,,0.009563787764809647,-2.4983846769695797,1.9070201984792683e-05,True,18,220.0,False,20,False,,SONOPROCAMER,1371523928947335533,11.0,-955.8599853515625,-4437.1298828125,55.29999923706055,-2266.199951171875,-22766.298828125,-2357.5,-345.60001373291016,1017.6999664306641,2793.2000732421875,255.0,255.0,-0.0691744552283727,-1.3042811906057434,0.08440866675506041,True,16,10,20.171268888699114,True,4,,False
50,3278,104,False,False,0,7699.623927093955,2887.780029296875,-1565.760009765625,93.1500015258789,10590.6005859375,8422.999877929688,0.0,-3367.9000854492188,4533.800048828125,2025.0,0.0,-0.22760355096046722,0.6699126958489167,-1.5610719074027006,76561198039309853,enpitsu,25.0,3042.2900390625,-1733.4100341796875,17.030000686645508,-6530.30029296875,21271.79931640625,5.0,-0.09999999776482582,0.3999999910593033,34.90000009536743,255.0,128.0,False,0.016775899211240612,1.8723942848231023,-4.3853780318193384e-05,True,189.0,False,28,28,False,,bf81d8692db,games5425898691,19.0,-2957.199951171875,-4994.81982421875,142.1199951171875,12310.50048828125,-5798.0999755859375,-3207.0999145507812,1558.3000183105469,825.5999755859375,2043.2000732421875,255.0,255.0,,0.2688940651275372,-0.4182273052218161,-1.1577837132414637,True,85.0,False,34,26,False,,Fury24_,76561198427787741,6,1388.1500244140625,-53.91999816894531,17.010000228881836,4920.10009765625,17122.099609375,2.0000000298023224,-0.29999999329447746,-0.7000000029802322,557.0999908447266,255.0,128.0,False,0.009576396776986483,1.3425873266920476,-0.00019899356723024477,True,18,123.0,False,20,False,,SONOPROCAMER,1371523928947335533,11.0,1933.3900146484375,-3253.419921875,84.2699966430664,1998.2000732421875,22886.298828125,-99.30000305175781,-5337.0001220703125,-1317.4000549316406,172.60000228881836,240.0,128.0,1.427506020409247,0.9833975958365777,-0.8217890543723766,True,18,11,0.0,False,4,,False
51,3348,106,False,False,1,9678.5216133331,-423.0199890136719,-4448.22021484375,111.73999786376953,19954.200439453125,2618.5000610351562,6628.699951171875,4610.7000732421875,-1336.300048828125,3599.2001342773438,1.0,-0.5762549207025169,-2.169982214904002,1.1870451952117995,76561198427787741,Fury24_,6.0,-615.2000122070312,-4550.43994140625,64.72000122070312,22368.5009765625,-4822.60009765625,2321.4999389648438,-4693.399963378906,2612.5,1181.3999938964844,128.0,255.0,,-0.042820233270310634,-2.824813820147266,-0.25793966984702515,True,62.0,False,22,19,False,,1371523928947335533,SONOPROCAMER,11.0,-1462.510009765625,-2477.239990234375,16.989999771118164,12946.300048828125,-18560.899658203125,4.600000083446503,0.5000000074505806,-0.5000000074505806,189.89999771118164,255.0,128.0,,-0.00958472420419112,-2.20099811793914,-0.0001337050616170085,True,0.0,False,18,12,4,,enpitsu,76561198039309853,25,-882.0900268554688,-3337.530029296875,17.030000686645508,20191.800537109375,-7145.2001953125,5.0,1.0999999940395355,-0.09999999776482582,259.3000030517578,255.0,128.0,,-0.01675667894069878,-2.8273626143818147,-0.00018026080870690777,True,28,160.0,False,28,False,,games5425898691,bf81d8692db,18.0,567.75,1416.9300537109375,99.3499984741211,-2283.8999938964844,-22749.09912109375,-167.80000686645508,5430.5999755859375,863.7000274658203,108.29999923706055,255.0,128.0,-0.8718405712134497,1.383519217934649,-3.1317151291547645,True,38,29,115.0,False,False,,
52,3441,110,False,False,1,9107.48609793114,3992.18994140625,-3425.0400390625,851.4000244140625,-4485.4998779296875,13849.599609375,4026.4999389648438,-1228.7000274658203,3664.4000244140625,1677.2999572753906,1.0,-0.5038083484020942,-1.284932667513789,-0.9313459109478978,76561198427787741,Fury24_,6.0,4075.52001953125,-3663.830078125,785.0,895.8000183105469,10618.1005859375,8015.3997802734375,-2259.9000549316406,-281.3999938964844,998.0999755859375,255.0,255.0,False,0.5977624557474176,1.6562892949129369,-1.5711984380112614,True,5.726099009154947,True,22,20,False,,1371523928947335533,SONOPROCAMER,11.0,4075.77001953125,-3663.85009765625,689.5399780273438,905.9999847412109,10966.400146484375,7697.5,-344.00001525878906,-606.5999984741211,914.0000152587891,255.0,164.0,,0.6265895960536624,1.6495740397287793,-1.5704390881727,True,31.0,False,18,12,4,,enpitsu,76561198039309853,25,3700.030029296875,-4028.3701171875,60.2599983215332,467.00000762939453,2295.500030517578,-4113.599853515625,-1578.8999938964844,631.5000152587891,4109.700012207031,255.0,255.0,,0.3673966810760028,3.087581081314557,-0.16011214011021224,True,30,255.0,False,30,False,,games5425898691,bf81d8692db,19.0,3637.840087890625,744.4299926757812,17.010000228881836,-3512.7999877929688,20973.30078125,2.0000000298023224,1.0000000149011612,-3.799999952316284,-416.50001525878906,255.0,0.0,-0.009607269318499584,1.361720364727733,-0.00031913856226407856,True,38,30,255.0,False,False,,
53,3503,112,False,False,1,5958.811296113504,3017.639892578125,-428.30999755859375,130.66000366210938,-13296.099853515625,7871.9000244140625,722.9000091552734,1164.8999786376953,2811.4999389648438,2447.2000122070312,1.0,-0.21304413125899396,-2.4457936616940175,2.6548099436613497,1371523928947335533,SONOPROCAMER,11.0,3145.860107421875,-465.260009765625,17.389999389648438,-7914.0997314453125,15727.80029296875,-5550.999755859375,1343.3999633789062,-5330.3997802734375,-176.39999389648438,218.0,255.0,False,0.03769312302368364,0.9117176870475694,0.3255854778012504,True,0.0,False,20,12,4,,76561198427787741,Fury24_,6.0,2950.6201171875,-757.1300048828125,17.010000228881836,-10045.599975585938,13266.99951171875,2.3000000417232513,-0.5999999865889549,0.7999999821186066,-1798.5000610351562,255.0,0.0,False,-0.009598703705165633,0.9657791678320086,-0.00015335169177478457,True,0.0,False,22,20,False,,enpitsu,76561198039309853,25,3394.89990234375,-892.3900146484375,17.020000457763672,-2026.9000244140625,22910.50048828125,2.199999988079071,-0.0,-0.09999999776482582,0.0,255.0,255.0,,-0.01678525471500207,1.4825554730348678,1.5546418186593095e-05,True,30,129.0,False,30,False,,games5425898691,bf81d8692db,19.0,2950.8798828125,4645.85986328125,16.219999313354492,-13905.30029296875,1357.5,111.5999984741211,35.999999046325684,-53.09999942779541,375.09998321533203,255.0,128.0,-0.0037873000314009152,0.049999866525474466,0.01139449376713022,True,38,30,255.0,False,False,,
54,3516,112,False,False,1,5391.1962786821205,2370.530029296875,-45.630001068115234,93.55000305175781,-11931.8994140625,7098.800048828125,1356.1000061035156,-630.2999877929688,-377.20001220703125,2447.2000122070312,1.0,-1.1988487932834309,1.218664737344497,-2.136524090323777,1371523928947335533,SONOPROCAMER,11.0,2488.830078125,45.29999923706055,17.010000228881836,-14981.600341796875,6721.6998291015625,2.0999999344348907,-0.7000000029802322,0.5999999865889549,49.29999828338623,214.0,128.0,False,-0.009623242388450286,0.414917968360836,-9.049826185781467e-05,True,0.0,False,20,12,4,,76561198427787741,Fury24_,6.0,2659.0400390625,-284.0,17.010000228881836,-8352.7001953125,7507.19970703125,2.3999999463558197,0.29999999329447746,-0.3999999910593033,2348.800048828125,255.0,255.0,False,-0.00954579722186787,0.6786494634538074,5.74494234220082e-05,True,0.0,False,22,20,False,,enpitsu,76561198039309853,25,3057.330078125,184.58999633789062,17.030000686645508,-14852.5,16776.600341796875,1.5999999642372131,-0.0,-0.09999999776482582,2042.7000427246094,255.0,255.0,,-0.016777388570770466,0.769070189360689,2.5577088986460727e-05,True,30,106.88135082490982,True,30,False,,games5425898691,bf81d8692db,19.0,2283.4599609375,4668.830078125,17.010000228881836,-12510.899658203125,6.700000166893005,2.0999999344348907,-0.0,-0.3999999910593033,459.1999816894531,128.0,164.0,-0.00960808675795138,-0.0029836600662813293,6.288753521477022e-05,True,38,30,255.0,False,False,,
