,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,opp_2_handbrake
0,176,0.0,False,True,0,5200.456285483548,0.33000001311302185,17.3700008392334,92.5,3310.8999633789062,28196.59912109375,1427.1000671386719,-1919.6000671386719,209.89999771118164,5680.7000732421875,0.0,0.002769358286925869,0.05885759624698508,-0.019818141528315195,6312666745885401414,NLR-tismaa,10.0,-13.770000457763672,-147.64999389648438,68.29000091552734,3497.9998779296875,19776.600341796875,2813.5000610351562,4389.599914550781,46.19999885559082,-3313.3999633789062,255.0,37.0,,0.027700283905424606,1.64582659589301,-0.0036714313332922213,True,4,3,False,16.0,False,,8144773210529038246,d0hk01407,9.0,0.0,-2092.81005859375,17.010000228881836,-0.29999999329447746,14098.499755859375,5.299999713897705,1.0999999940395355,0.0,0.0,255.0,,,0.009651221593568198,1.570849590161051,2.566819195063799e-07,True,116.0,False,4,False,4,,enpitsu,76561198039309853,27.0,0.0,4115.7001953125,17.049999237060547,0.0,-9472.2998046875,3.0000001192092896,0.7999999821186066,0.0,0.0,255.0,,,0.01660950047656108,-1.5708187333786128,-1.8693381852417972e-07,True,False,False,107.0,False,False,,games5425898691,bf81d8692db,18.0,-24.1299991607666,275.760009765625,75.44000244140625,-253.79999160766602,-22867.60009765625,1854.9000549316406,5499.7998046875,29.500000476837158,32.59999990463257,128.0,146.0,0.645165312650547,-1.5843837983985234,-0.006585065342493586,True,4,3,31.0,False,False,,
1,178,0.0,False,False,1,5307.770881803654,-82.2699966430664,-76.83999633789062,163.3699951171875,-26961.69921875,-2613.699951171875,11963.699951171875,-84.49999809265137,509.50000762939453,-3316.0000610351562,1.0,-0.05057334817106665,-0.13593138106299363,-0.4007548665987637,bf81d8692db,games5425898691,18.0,30.770000457763672,-148.19000244140625,79.26000213623047,1576.3999938964844,4612.900085449219,-286.5999984741211,-1881.9000244140625,-2048.300018310547,4519.89990234375,128.0,151.0,,-1.2724006398415735,1.5370942977955955,-0.44508104502064777,True,4,3,False,31.0,False,,76561198039309853,enpitsu,27.0,-0.0,-4034.429931640625,17.049999237060547,-0.0,9973.699951171875,3.0000001192092896,-0.7999999821186066,-0.0,0.0,255.0,,,-0.01660950047656108,1.5708187333786128,-1.8693381852417972e-07,True,107.0,False,False,False,False,,d0hk01407,8144773210529038246,9.0,-0.0,1998.81005859375,17.010000228881836,0.29999999329447746,-14099.7998046875,2.7000001072883606,-0.5000000074505806,-0.0,0.0,255.0,,,-0.009635962584901046,-1.5708495165807421,2.562760688853401e-07,True,4,False,116.0,False,4,,NLR-tismaa,6312666745885401414,10.0,-21.420000076293945,85.33999633789062,99.45999908447266,-4593.399963378906,-4050.1998901367188,3971.400146484375,878.3999633789062,-5388.499755859375,664.8000335693359,255.0,6.0,0.37530636740852613,-1.2375894769243363,0.3691612664043662,True,4,3,16.0,False,False,,
2,268,3.0,False,False,0,4741.308361429958,1364.0400390625,972.0,410.54998779296875,1510.5000305175781,16088.00048828125,-2466.699981689453,-4085.5999755859375,-1724.4000244140625,4041.4999389648438,0.0,0.44640533626139317,2.1539232679765243,-0.5574251920054265,8144773210529038246,d0hk01407,8.0,1269.81005859375,794.260009765625,351.8900146484375,1978.699951171875,3536.4999389648438,661.1000061035156,2515.800018310547,-2909.8001098632812,-3931.0000610351562,228.0,0.0,True,0.9843390879674535,-1.9303312513100814,2.6602349645773207,True,6,4,False,98.0,False,,6312666745885401414,NLR-tismaa,9.0,3467.580078125,83.69999694824219,17.010000228881836,13324.200439453125,-8548.400268554688,5.5000001192092896,1.5000000596046448,-2.800000011920929,-142.89999961853027,255.0,128.0,,0.009678703679475854,-0.588249170808233,-7.38774362235968e-05,True,255.0,False,6,False,6,190.0,enpitsu,76561198039309853,27.0,1312.9100341796875,1155.0699462890625,329.6600036621094,1668.3999633789062,-17877.60009765625,-170.30000686645508,5470.7000732421875,564.3000030517578,-49.29999828338623,255.0,128.0,False,1.363444606441895,1.716320911018944,-3.097968748226624,True,2,False,42.0,False,1,,games5425898691,bf81d8692db,18.0,1705.77001953125,1148.8299560546875,93.72000122070312,9242.60009765625,13865.30029296875,-774.4000244140625,-3645.0,1674.7999572753906,45.79999923706055,255.0,128.0,-1.011738279645394,1.1216286328209766,0.02162533345680751,False,6,6,31.0,False,False,,
3,269,3.0,False,False,1,6497.407351416405,-1375.56005859375,-947.3900146484375,431.3599853515625,-9227.7001953125,16049.599609375,7953.499755859375,5700.5999755859375,868.0000305175781,1657.8999328613281,1.0,-0.6108763945018884,-2.2580850211908907,-0.4574638062339896,76561198039309853,enpitsu,27.0,-1312.9100341796875,-1155.0699462890625,329.6600036621094,-1668.3999633789062,17877.60009765625,-170.30000686645508,-5470.7000732421875,-564.3000030517578,-49.29999828338623,255.0,128.0,False,-1.363444606441895,-1.716320911018944,-3.097968748226624,True,2,1,False,42.0,False,,bf81d8692db,games5425898691,18.0,-1705.77001953125,-1148.8299560546875,93.72000122070312,-9242.60009765625,-13865.30029296875,-774.4000244140625,3645.0,-1674.7999572753906,45.79999923706055,255.0,128.0,,1.011738279645394,-1.1216286328209766,0.02162533345680751,False,31.0,False,6,False,6,,d0hk01407,8144773210529038246,8.0,-1276.52001953125,-819.530029296875,344.2200012207031,-505.0,-2643.2998657226562,-1316.1000061035156,1652.8999328613281,410.09998321533203,-916.9000244140625,228.0,0.0,True,-0.9099834125961724,1.9046321828238382,2.759968245164285,True,6,False,98.0,False,4,,NLR-tismaa,6312666745885401414,9.0,-3467.580078125,-83.69999694824219,17.010000228881836,-13324.200439453125,8548.400268554688,5.5000001192092896,-1.5000000596046448,2.800000011920929,-142.89999961853027,255.0,128.0,-0.009678703679475854,0.588249170808233,-7.38774362235968e-05,True,6,6,255.0,False,False,,
4,345,6.0,False,False,0,9679.631096442892,3809.0,-3319.2099609375,121.30000305175781,-6271.199951171875,-14041.500244140625,-895.1999664306641,-3334.2999267578125,1002.3999786376953,3622.2000122070312,0.0,-1.4706839308862367,1.1377284993276,-0.35713280402417863,6312666745885401414,NLR-tismaa,9.0,3927.719970703125,-3299.3798828125,34.2599983215332,-1046.9999694824219,-14120.2001953125,-964.1999816894531,968.4999847412109,-2307.4000549316406,-241.5999984741211,255.0,20.0,False,0.09918527862769427,-1.670943478656124,0.4525307145414818,True,6,6,False,234.0,False,,8144773210529038246,d0hk01407,8.0,3.450000047683716,-1004.6099853515625,93.20999908447266,-13716.99951171875,-12091.99951171875,-143.4000015258789,1666.0000610351562,-5195.30029296875,-694.4999694824219,255.0,128.0,False,-0.9175258991660717,-0.533882997370223,-2.351218160107311,True,86.0,False,5,False,8,14.0,enpitsu,76561198039309853,27.0,2830.159912109375,-2158.080078125,100.58000183105469,11478.199462890625,-16206.800537109375,-749.8000335693359,3358.599853515625,2538.3999633789062,-103.69999885559082,255.0,0.0,,-1.0440154569659974,-0.8809992328483247,-0.04916950607556748,True,4,False,31.0,False,4,,games5425898691,bf81d8692db,18.0,2569.9599609375,4533.52001953125,17.010000228881836,-9583.300170898438,-7695.30029296875,0.3999999910593033,0.7999999821186066,0.3999999910593033,1673.800048828125,255.0,197.0,0.00955545717030585,-2.4048082433355806,-0.00011075361849749636,True,6,6,223.6815741882529,True,False,,
5,376,7.0,False,False,0,10598.864889331193,2857.449951171875,-4771.990234375,105.0999984741211,-12262.7001953125,-15389.3994140625,868.3999633789062,-139.60000038146973,-309.0999984741211,2434.199981689453,0.0,-0.6937779383484741,-1.0824734979977753,0.20152051936430135,6312666745885401414,NLR-tismaa,9.0,3028.800048828125,-4632.0400390625,17.010000228881836,-11750.799560546875,-14404.599609375,0.09999999776482582,-0.09999999776482582,0.0,561.3999938964844,255.0,169.0,False,0.00960189797772274,-2.2592303423856137,0.00019690884463513265,True,6,6,False,187.04328619792892,True,,8144773210529038246,d0hk01407,9.0,-1631.699951171875,-2187.8798828125,17.010000228881836,-16266.700439453125,-7986.400146484375,2.800000011920929,1.2999999523162842,0.5999999865889549,1551.3999938964844,255.0,252.0,False,0.009596691970993717,-2.6638269420704774,0.00028824375641083353,True,86.0,False,6,False,8,,enpitsu,76561198039309853,27.0,2744.97998046875,-3809.06005859375,17.040000915527344,-8763.099975585938,-14361.199951171875,4.600000083446503,2.3999999463558197,4.300000071525574,-588.4000015258789,255.0,128.0,,0.01677268106970531,-2.1004194759440664,-0.00024011830473665292,True,4,False,0.0,False,4,,games5425898691,bf81d8692db,18.0,1956.8399658203125,2707.9599609375,17.010000228881836,-5925.0,-21966.59912109375,0.7999999821186066,-1.5000000596046448,-4.799999892711639,-857.0999908447266,255.0,128.0,0.009598991598080902,-1.8859681413797007,2.744154800885088e-05,True,6,6,135.0,False,False,,
6,386,7.0,False,False,0,10659.641217735454,2424.669921875,-4989.22021484375,285.6700134277344,-14438.599853515625,7100.2001953125,9579.7998046875,338.1999969482422,638.6000061035156,-614.1999816894531,0.0,-0.5911480631653231,-0.4575473398164923,1.380205104560654,6312666745885401414,NLR-tismaa,9.0,2475.389892578125,-5106.919921875,159.13999938964844,-14379.300537109375,-1205.6999969482422,10465.699462890625,-3935.10009765625,965.8999633789062,-308.1999969482422,255.0,128.0,False,-0.6934232078165621,-3.1109497025924053,1.4786254942244375,True,6,6,False,155.64256335586623,True,,8144773210529038246,d0hk01407,9.0,-2072.64990234375,-2588.159912109375,17.010000228881836,-8524.400024414062,-14940.30029296875,2.800000011920929,0.29999999329447746,0.09999999776482582,1967.5,255.0,251.0,False,0.009564121311949652,-2.0199199329563142,3.797961555927353e-05,True,117.0,False,6,False,8,,enpitsu,76561198039309853,27.0,2244.989990234375,-4286.1201171875,17.040000915527344,-14575.50048828125,-6851.300048828125,4.799999892711639,-0.5000000074505806,0.0,-1954.2999267578125,255.0,0.0,,0.01678223489629916,-2.7573921994393626,-7.192513277593794e-05,True,4,False,0.0,False,4,,games5425898691,bf81d8692db,18.0,1641.510009765625,1836.989990234375,17.010000228881836,-8132.7001953125,-21175.2001953125,2.5,0.09999999776482582,0.5999999865889549,-1.899999976158142,255.0,128.0,0.009595478831494617,-1.9377616591435458,6.617164138580516e-05,True,6,6,166.0,False,False,,
7,471,10.0,False,False,1,2388.8838545078183,1804.6400146484375,2930.669921875,110.29000091552734,530.9000015258789,14734.69970703125,-3904.4000244140625,-303.1999969482422,82.10000038146973,-2236.4999389648438,1.0,-0.25633393654480235,2.9131624518413646,-0.2020916587309471,76561198039309853,enpitsu,27.0,1868.56005859375,2768.669921875,107.51000213623047,3940.1998901367188,7776.199951171875,1759.2999267578125,-4806.099853515625,-2620.4998779296875,532.0999908447266,255.0,255.0,,-0.6296175525287989,1.9689861030547664,-0.4448312517723802,True,8,7,False,0.0,False,,bf81d8692db,games5425898691,18.0,2272.989990234375,2439.25,17.010000228881836,10965.6005859375,10680.400390625,2.8999999165534973,-0.7000000029802322,-0.29999999329447746,1934.4999694824219,255.0,241.0,,-0.0095666186680137,2.3021168791837336,2.160076694094545e-05,True,197.0,False,6,False,6,,d0hk01407,8144773210529038246,8.0,744.4600219726562,2936.199951171875,677.9500122070312,-2556.999969482422,-7401.5997314453125,2215.8999633789062,-4610.299987792969,2630.4000854492188,-1440.5000305175781,249.0,139.0,True,0.6311302130092881,2.704158462220729,0.1173694013955925,True,10,False,45.0,False,6,,NLR-tismaa,6312666745885401414,9.0,1709.280029296875,4069.47998046875,1223.93994140625,13827.5,-4768.0999755859375,-6637.8997802734375,-1423.9999389648438,-711.9999694824219,-170.49999237060547,179.0,128.0,-0.43073069430128724,-2.076795457808213,0.01915006650967603,True,8,6,142.0,False,False,,False
8,508,12.0,False,False,1,1160.9212945813874,1855.75,4486.83984375,99.44999694824219,-12519.89990234375,1968.9999389648438,5193.2000732421875,-1622.2999572753906,2484.2999267578125,5214.89990234375,1.0,-0.16061187997366944,-2.6402613890341806,-1.755332319719765,bf81d8692db,games5425898691,18.0,1960.43994140625,4564.02978515625,16.520000457763672,-13931.600341796875,11514.300537109375,-435.99998474121094,-1215.8999633789062,1116.8000030517578,1172.2000122070312,0.0,255.0,,-0.007953437259274516,0.5716531060327014,0.014110044833103541,True,6,6,False,128.0,False,,76561198039309853,enpitsu,27.0,2310.550048828125,3840.610107421875,16.979999542236328,-1928.9999389648438,9681.799926757812,21.600000858306885,-9.399999976158142,4.900000095367432,2327.2999572753906,255.0,255.0,,-0.016187688297791585,1.341082338159177,-0.00038278356847857746,True,0.0,False,8,False,8,,d0hk01407,8144773210529038246,8.0,406.239990234375,1954.5,367.30999755859375,-2725.4000854492188,-7108.800048828125,-6742.7001953125,-1007.0999908447266,1821.9999694824219,-248.89999389648438,245.0,128.0,False,-0.12056693487748504,1.0683405656128848,0.3531809718077974,True,10,False,45.0,False,6,,NLR-tismaa,6312666745885401414,9.0,3516.5,3456.830078125,16.739999771118164,6743.3001708984375,-432.40001678466797,98.4000015258789,35.899999141693115,0.9000000357627869,1559.9000549316406,255.0,2.0,-0.009661732921805216,-0.10772587579706233,0.006080296994123148,True,8,6,138.96632258353694,True,False,,False
9,579,14.0,False,False,1,1861.5569083931105,-957.3300170898438,4965.18017578125,98.77999877929688,-7345.2001953125,1609.1000366210938,1654.2999267578125,-1153.8999938964844,-5267.60009765625,2630.5999755859375,1.0,-0.7198114296444789,0.23773256160011672,-1.0351495542180411,76561198039309853,enpitsu,27.0,-1242.3499755859375,4907.8701171875,214.5399932861328,-19145.699462890625,6292.7001953125,-155.9000015258789,-1718.699951171875,-5224.5001220703125,-0.5999999865889549,128.0,255.0,,0.09303952008952701,-2.823776760612572,-3.141444712183367,True,10,9,False,,False,,bf81d8692db,games5425898691,18.0,-5.730000019073486,4195.89013671875,17.010000228881836,-8384.000244140625,-5273.499755859375,3.100000023841858,-0.09999999776482582,-0.09999999776482582,-2389.2999267578125,255.0,0.0,,-0.009527695867067303,-0.5156222812192369,-1.5126466663243139e-05,True,132.0,False,8,False,8,,d0hk01407,8144773210529038246,8.0,-320.3299865722656,3673.0,17.010000228881836,-11333.199462890625,11357.80029296875,2.800000011920929,0.5999999865889549,-0.9000000357627869,1709.1999816894531,231.0,171.0,,-0.009577979432948906,0.7164691356768826,-6.621574743390543e-05,True,10,False,0.0,False,6,,NLR-tismaa,6312666745885401414,9.0,504.3399963378906,4976.33984375,17.0,-19621.500244140625,3757.9000854492188,3.8999998569488525,0.3999999910593033,-0.0,-493.4000015258789,255.0,99.0,-0.009614858144521937,0.19541694508865612,-6.972656877580048e-05,True,8,6,194.0,False,False,,
