,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,174,0,False,True,1,5199.33619580148,-2.2300000190734863,18.84000015258789,92.30000305175781,-886.5000152587891,31012.7001953125,1223.7000274658203,-4987.900085449219,-360.6999969482422,2286.6000366210938,1.0,-0.0026187719617646746,-0.019118719053680518,0.041597039014171736,bbc119e6ecb,iKohleka,10.0,-3.109999895095825,-152.97999572753906,84.08999633789062,-1894.7000122070312,19724.200439453125,2491.199951171875,226.00000381469727,382.09999084472656,-3011.300048828125,255.0,128.0,,-0.1208917420594439,1.4433398977787193,0.12683631941937382,True,5,False,24.738873030549737,True,6,,bb2505cc5ab,snaf0u44,9.0,-0.0,-2117.969970703125,53.97999954223633,-0.0,15772.39990234375,-2623.2000732421875,-1673.9999389648438,-0.0,0.0,255.0,,,0.19144743882813672,1.570843473738527,1.9852233771214e-05,True,4,False,4,116.0,False,,enpitsu,76561198039309853,28.0,-0.0,2817.60009765625,17.049999237060547,-0.0,-6156.5997314453125,2.5999999046325684,0.5999999865889549,-0.0,0.0,255.0,,,-0.016807813432039555,-1.570775372233716,-2.356888201565208e-07,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,20.459999084472656,559.469970703125,65.76000213623047,-183.50000381469727,-22787.60009765625,3058.3999633789062,2862.5,-392.59998321533203,-393.69998931884766,128.0,108.0,-0.08122605562178971,-1.5819966527864098,0.0036545447317589703,True,4,3,False,31.0,False,,
1,177,0,False,False,0,5399.959308846775,74.3499984741211,-172.05999755859375,173.25,15754.3994140625,5007.300109863281,8850.700073242188,2619.2999267578125,-1714.2999267578125,-5118.500061035156,0.0,0.032775178157417734,-0.4466630590745959,0.4868192103894426,bf81d8692db,games5425898691,19.0,-23.559999465942383,-270.8699951171875,98.26000213623047,-1069.8999786376953,3893.900146484375,303.700008392334,-3791.300048828125,2338.800048828125,-3225.5999755859375,128.0,99.0,,1.3100843106881597,1.980395631080563,0.9373400917209621,True,3,False,31.0,False,4,,76561198039309853,enpitsu,28.0,0.0,-2763.699951171875,17.049999237060547,0.0,6816.400146484375,2.5999999046325684,0.9000000357627869,0.0,0.0,255.0,0.0,,0.01668573857248268,1.570774350004591,-2.4280248305193925e-07,True,False,False,False,116.0,False,,iKohleka,bbc119e6ecb,10.0,19.350000381469727,-1.7300000190734863,102.93000030517578,1813.5000610351562,-9429.000244140625,3278.699951171875,2661.4999389648438,-93.50000381469727,-585.4999923706055,255.0,65.0,,0.5839803013064274,-1.5236714690264874,0.13414331632028031,True,6,15.294701007104692,True,5,False,,snaf0u44,bb2505cc5ab,9.0,0.0,1986.280029296875,29.739999771118164,0.0,-15827.099609375,-3081.4999389648438,1470.7000732421875,0.0,0.09999999776482582,255.0,,-0.0677774936533631,-1.5708538907771816,9.582610834804803e-06,True,4,4,False,116.0,False,,
2,288,4,False,True,0,5154.914169753384,2791.919921875,1538.280029296875,118.9000015258789,-12600.2001953125,16550.699462890625,6458.0999755859375,5428.3001708984375,-2552.899932861328,-124.0999984741211,0.0,0.09208397188372999,0.05328337621946935,-0.5249453461811004,76561198039309853,enpitsu,28.0,2895.1298828125,1337.6400146484375,17.049999237060547,-7690.2001953125,15435.50048828125,-2.0000000298023224,-2.3000000417232513,5.199999809265137,-1041.9000244140625,255.0,128.0,,0.016774531434699685,1.9669486240054674,0.00024628930282779134,True,False,False,211.0472516603367,True,False,,bf81d8692db,games5425898691,19.0,-3974.739990234375,-653.5399780273438,61.560001373291016,136.19999885559082,-12622.60009765625,-30.199999809265137,1242.7999877929688,-49.49999809265137,1843.9999389648438,255.0,255.0,,0.037531002872707955,-1.5353871266432038,-0.6258270056171163,True,6,False,6,255.0,False,,iKohleka,bbc119e6ecb,10.0,-1918.449951171875,1667.6700439453125,17.0,5554.2999267578125,16712.099609375,2.3999999463558197,-0.19999999552965164,0.0,-2004.4000244140625,255.0,2.0,,0.009538593212314171,1.1804529429854194,1.971596437344381e-05,True,8,0.0,False,8,False,,snaf0u44,bb2505cc5ab,9.0,3907.9599609375,2005.6600341796875,129.91000366210938,-1778.0999755859375,4694.5001220703125,-4339.200134277344,629.7000122070312,-1847.2999572753906,491.1000061035156,255.0,148.0,-0.3449447533274763,1.1705030985375489,-0.9962635701362569,True,6,4,False,60.0,False,,
3,328,5,True,True,0,2254.3229228933965,992.280029296875,3908.590087890625,377.0199890136719,-13098.499755859375,19476.600341796875,3707.60009765625,2777.5,-828.6000061035156,-670.9999847412109,0.0,-0.35946784712709406,-0.7667527479834897,1.8597022775147456,76561198039309853,enpitsu,28.0,1071.3900146484375,3736.949951171875,213.07000732421875,-13311.500244140625,18539.89990234375,2231.300048828125,452.40001678466797,447.79998779296875,-675.1999664306641,128.0,128.0,,-0.4843209686087433,1.7588643059846718,0.12677225183177432,True,False,False,106.0,False,2,,bf81d8692db,games5425898691,19.0,-2349.68994140625,-996.4000244140625,17.010000228881836,14732.5,7204.6002197265625,2.0999999344348907,0.7999999821186066,0.29999999329447746,507.09999084472656,255.0,187.0,,0.009602288902863526,0.4836072213161109,-0.00011553747843282057,True,6,False,6,221.0,False,,iKohleka,bbc119e6ecb,10.0,-459.8500061035156,3924.659912109375,17.0,11671.500244140625,17415.10009765625,2.0999999344348907,-0.3999999910593033,-0.5000000074505806,0.0,255.0,128.0,,0.009563094393695943,0.980352735658056,5.8264798421637917e-05,True,8,0.0,False,8,False,,snaf0u44,bb2505cc5ab,9.0,3450.14990234375,2840.429931640625,17.010000228881836,-426.5999984741211,10778.699951171875,1.899999976158142,0.0,-1.0999999940395355,-58.80000114440918,255.0,128.0,0.009520921929782144,1.6026122281406026,0.00011332039328673859,True,6,4,False,91.0,False,,
4,603,6,False,False,1,5112.190503733647,-26.219999313354492,111.68000030517578,108.31999969482422,-6621.9000244140625,26900.70068359375,3850.4998779296875,-3180.1998901367188,-702.9000091552734,981.2999725341797,1.0,-0.026502634399050227,-0.04271865332868731,0.13311002964311486,bbc119e6ecb,iKohleka,10.0,47.220001220703125,-170.5800018310547,48.939998626708984,-2216.199951171875,20437.099609375,3591.6000366210938,-479.70001220703125,75.79999923706055,1567.2000122070312,255.0,218.0,,-0.024989518486455642,1.3864399614227865,0.010164371922475183,True,4,False,31.0,False,6,,bb2505cc5ab,snaf0u44,9.0,230.1699981689453,-1422.1800537109375,16.350000381469727,-2601.199951171875,14131.099853515625,113.29999923706055,-1.5999999642372131,-24.40000057220459,180.6999969482422,255.0,128.0,,-0.009245317234296424,1.367717058221177,0.0014635031353903835,True,4,False,4,85.0,False,,enpitsu,76561198039309853,28.0,-19.780000686645508,510.3900146484375,88.25,-86.30000114440918,-22896.0009765625,2074.499969482422,5499.89990234375,-20.799999237060547,0.0,255.0,128.0,,-0.7355356885724127,-1.5669554026726773,-2.4493392400091838e-05,True,2,31.0,False,1,False,,games5425898691,bf81d8692db,19.0,3070.3701171875,4124.43017578125,17.010000228881836,15788.299560546875,-2930.5999755859375,2.3000000417232513,0.09999999776482582,-0.29999999329447746,-1984.1999816894531,255.0,0.0,-0.00962427486390909,-2.8911065779072973,-4.267352031497365e-05,True,False,False,False,255.0,False,,
5,604,6,False,False,0,5372.823618538704,53.939998626708984,-148.17999267578125,132.0399932861328,7803.3001708984375,23987.80029296875,9073.400268554688,5670.999755859375,827.2000122070312,-1776.199951171875,0.0,0.05112867042227672,0.03652190269256929,0.33917959251673935,76561198039309853,enpitsu,28.0,20.549999237060547,-300.3399963378906,99.4800033569336,86.30000114440918,22926.10107421875,49.699997901916504,-5499.89990234375,20.799999237060547,0.0,255.0,128.0,,1.3987050284582334,1.5666885815989593,-0.0002849526939199606,True,1,False,31.0,False,2,,bf81d8692db,games5425898691,19.0,-3070.3701171875,-4124.43017578125,17.010000228881836,-15788.299560546875,2930.5999755859375,2.3000000417232513,-0.09999999776482582,0.29999999329447746,-1984.1999816894531,255.0,0.0,,0.00962427486390909,2.8911065779072973,-4.267352031497365e-05,True,False,False,False,255.0,False,,iKohleka,bbc119e6ecb,10.0,-19.15999984741211,4.849999904632568,77.86000061035156,8810.800170898438,-18637.7001953125,2921.6000366210938,-1838.2000732421875,3936.300048828125,3372.6998901367188,255.0,232.0,,-0.1834810171475507,-1.020254865650158,-0.14421475898466582,True,6,27.939879591746998,True,5,False,,snaf0u44,bb2505cc5ab,9.0,-204.33999633789062,1293.050048828125,16.90999984741211,2934.5999145507812,-14060.400390625,26.500000953674316,0.0,6.000000238418579,44.60000038146973,255.0,128.0,0.009489326081756856,-1.3593991213876429,0.00030091692174472507,True,4,4,False,85.0,False,,
6,783,12,False,False,0,5186.830802785523,-3990.43994140625,977.3499755859375,311.0799865722656,6849.7998046875,16184.7998046875,13521.700439453125,2946.300048828125,237.00000762939453,-5221.300048828125,0.0,-0.031104059785860214,-1.563371143268004,2.78173588068715,bf81d8692db,games5425898691,19.0,-4032.56005859375,758.530029296875,108.26000213623047,-10328.299560546875,14210.799560546875,12728.900146484375,-615.9000015258789,5449.69970703125,413.10001373291016,255.0,0.0,,-0.6936713307634368,2.2213523808364233,0.6677483296178128,True,False,False,211.13385817056067,True,False,,76561198039309853,enpitsu,28.0,3518.659912109375,-2402.239990234375,85.44000244140625,-3994.2999267578125,-18234.599609375,-533.1999969482422,4451.7999267578125,-1309.4999694824219,34.50000047683716,128.0,128.0,,-1.2105439721513969,-1.8768404414521418,0.021279975367355056,False,6,False,6,31.0,False,10.0,iKohleka,bbc119e6ecb,10.0,-1010.5599975585938,4794.08984375,17.010000228881836,-11281.600341796875,-4187.099914550781,1.899999976158142,-0.9000000357627869,-0.7000000029802322,-651.6000366210938,0.0,106.0,,0.009886320430247732,-2.8092128287103484,-1.010487756402263e-05,True,8,218.0,False,8,False,,snaf0u44,bb2505cc5ab,9.0,2964.81005859375,2710.85009765625,89.7699966430664,-3209.1000366210938,18299.89990234375,-1036.6000366210938,-3756.199951171875,-579.5000076293945,394.59999084472656,255.0,78.0,-0.672146963899281,1.352061675151485,0.7629038708099708,False,8,6,4,0.0,False,,
7,894,16,True,True,0,1564.059330463823,-1806.3599853515625,3868.179931640625,303.8999938964844,11992.60009765625,7032.39990234375,1543.8999938964844,-1983.0000305175781,-2468.3999633789062,5096.499938964844,0.0,-0.7222355067849026,-2.8304321582570164,0.7904791966348172,bf81d8692db,games5425898691,19.0,-1883.1500244140625,3755.7099609375,172.60000610351562,14170.999755859375,-6505.8001708984375,573.4000015258789,-4456.400146484375,1070.8000183105469,-3040.2999877929688,255.0,255.0,,-0.347642028765628,0.1403484055975585,-0.9144074088756126,True,3,False,69.6845762114371,True,4,,76561198039309853,enpitsu,28.0,586.0599975585938,-1272.9100341796875,17.049999237060547,-12857.5,4662.200012207031,3.0000001192092896,-0.09999999776482582,0.0,-1506.6000366210938,255.0,0.0,,0.01684798332021149,2.789273112321777,-0.00031947538661654444,True,8,False,8,255.0,False,,iKohleka,bbc119e6ecb,10.0,-1704.47998046875,3857.85009765625,114.31999969482422,-19779.000244140625,-11660.699462890625,1347.5,891.6000366210938,-5410.7000732421875,-422.7000045776367,255.0,159.0,,0.8462215444652923,-3.0147379219811463,-0.0630383221064566,True,10,120.9047309711415,True,9,False,,snaf0u44,bb2505cc5ab,9.0,206.85000610351562,4408.3701171875,17.0,-3870.0,-3475.2999877929688,3.1999999284744263,0.0,-0.29999999329447746,-302.00000762939453,128.0,116.0,0.009606018700646878,-2.3987554580925528,-6.22542936719148e-05,True,8,6,4,255.0,False,,False
8,953,19,False,False,1,10427.034990613365,-381.8299865722656,-5208.43994140625,102.87000274658203,-18829.7998046875,-4199.800109863281,2537.2000122070312,2950.7998657226562,-2288.8999938964844,2395.0999450683594,1.0,0.787443124575448,2.7961414278293364,0.9312464263282025,bb2505cc5ab,snaf0u44,9.0,-128.8800048828125,-5202.14990234375,40.43000030517578,-15773.599853515625,-5023.500061035156,3326.7999267578125,52.199997901916504,-200.79999923706055,-2062.2999572753906,255.0,16.0,False,-0.012165189528058465,-0.19614257521723585,-0.00028300769068776257,True,6,4,176.69643858427648,True,10,,bbc119e6ecb,iKohleka,10.0,3865.760009765625,-1323.22998046875,523.3499755859375,-4782.0001220703125,14094.7998046875,-1966.6999816894531,-4962.60009765625,1790.2000427246094,1554.7000122070312,128.0,224.0,False,-1.0707615155625758,-0.6556776824700015,0.42555721345197817,True,12,False,10,117.0,False,,enpitsu,76561198039309853,28.0,540.3699951171875,-777.969970703125,17.049999237060547,2377.4000549316406,-12146.600341796875,3.1999999284744263,-0.0,-0.0,-2355.0999450683594,255.0,128.0,,-0.01672187377602068,-1.7020491597068599,-2.1007984428866338e-06,True,8,255.0,False,8,False,,games5425898691,bf81d8692db,19.0,-503.6000061035156,-3579.25,17.010000228881836,-7226.300048828125,-12393.699951171875,0.0,-0.0,-0.7000000029802322,0.0,255.0,128.0,-0.009574916724254574,-1.0429392807800546,-4.26594936125896e-05,True,4,4,False,54.281402249490064,True,,
9,1204,19,False,False,1,5205.958967802241,-6.920000076293945,12.9399995803833,92.55000305175781,-9429.600219726562,26353.1005859375,1420.8999633789062,-2447.100067138672,-873.7000274658203,-3896.4999389648438,1.0,-0.00761811738359549,0.032386662246617084,0.020277528793520308,bbc119e6ecb,iKohleka,9.0,52.65999984741211,-182.1699981689453,74.91000366210938,-16195.30029296875,16096.500244140625,2746.7999267578125,-1758.9999389648438,-2367.4000549316406,-875.5000305175781,255.0,225.0,,-0.09776736832920244,1.1660557570470311,-0.008736852096224677,True,5,False,0.0,False,6,,bb2505cc5ab,snaf0u44,9.0,-49.599998474121094,-1983.9000244140625,17.0,-233.09999465942383,13610.799560546875,3.1999999284744263,-0.0,0.7999999821186066,0.0,255.0,128.0,,-0.00953010843797998,1.5536347777400865,-7.081654621592372e-05,True,False,False,False,116.0,False,,enpitsu,76561198039309853,28.0,36.91999816894531,3576.219970703125,17.049999237060547,-1025.999984741211,-10034.600219726562,2.5999999046325684,0.09999999776482582,0.5999999865889549,-2.800000011920929,255.0,128.0,False,-0.016672235625737473,-1.4684549429199656,5.516514254647009e-05,True,False,116.0,False,False,False,,games5425898691,bf81d8692db,19.0,-60.18000030517578,510.3699951171875,60.09000015258789,1959.1999816894531,-22751.59912109375,2724.1000366210938,4373.900146484375,-892.3000335693359,-1717.8999328613281,255.0,100.0,-0.09919720246749603,-1.5445816711171734,0.008943250908443428,True,4,3,False,0.0,False,,
