,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
37,2876,89,False,False,0,3159.4308986710807,1171.0799560546875,2750.610107421875,93.12999725341797,-14861.8994140625,-2892.0999145507812,324.0999984741211,3595.10009765625,-840.1999664306641,-61.500000953674316,0.0,-0.5431829438219301,2.9275062357729085,0.5532198747941115,ba6a63b306b,100 MrDaves,13.0,1326.1099853515625,2801.610107421875,16.959999084472656,-13928.00048828125,-1080.2999877929688,55.50000190734863,-232.99999237060547,959.0000152587891,467.79998779296875,255.0,128.0,,0.0031435712901572406,-3.0705204105318415,0.0013155586871739934,True,24,False,24,97.46894636461813,True,,b3a57d2685b,RIP.VERTUGO,6.0,509.9599914550781,1183.1400146484375,17.049999237060547,-10114.099731445312,-6371.500244140625,2.5999999046325684,-0.09999999776482582,-0.5999999865889549,-19.600000381469727,197.0,126.0,,0.016713034970412283,-2.5790761132413693,-6.242851276271642e-05,True,249.0,False,22,20,False,,enpitsu,76561198039309853,24,949.9000244140625,5009.990234375,19.389999389648438,154.3000030517578,-206.00000381469727,-28.599998950958252,-79.6999979019165,-54.099998474121094,-14.500000476837158,128.0,128.0,False,0.048455959109149384,-2.492400112877787,-0.06553658441613104,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,925.4500122070312,3149.159912109375,17.010000228881836,-220.59999465942383,-16011.300048828125,-0.29999999329447746,0.29999999329447746,0.7999999821186066,-155.20000457763672,255.0,96.0,0.009574927655262338,-1.5834899298699474,-3.0252726455215815e-05,True,76.33497644239858,True,10,False,16,,
38,2882,89,False,False,1,8015.2594352072965,-869.1500244140625,-2678.47998046875,93.01000213623047,16090.10009765625,22959.3994140625,1985.2999877929688,-1953.3999633789062,1172.9000091552734,-5550.4998779296875,1.0,0.39073384230787567,3.0732783290470596,-0.22482274972229288,bf81d8692db,games5425898691,19.0,-908.52001953125,-2807.469970703125,59.25,2081.4999389648438,19726.8994140625,3026.0000610351562,-801.2999725341797,2833.900146484375,-3677.5,255.0,128.0,,-0.011390896774987957,1.7854843199627852,0.06791877009246029,True,18,False,11,74.0,False,,76561198039309853,enpitsu,24.0,-952.0999755859375,-5007.10009765625,18.989999771118164,-138.100004196167,183.70000839233398,-28.09999942779541,71.19999885559082,39.30000066757202,-14.900000095367432,128.0,128.0,False,-0.04728089224327232,2.493998823858237,-0.05217840856220328,True,255.0,False,18,12,2,,100 MrDaves,ba6a63b306b,13,-1092.3499755859375,-2782.340087890625,16.979999542236328,15494.7998046875,1381.0000610351562,-15.099999904632568,-20.09999990463257,71.19999885559082,21.700000762939453,255.0,128.0,,-0.00851420744056779,3.0504773991988743,0.0005231692288691109,True,78.66882584428276,True,24,False,24,,RIP.VERTUGO,b3a57d2685b,6.0,-342.4700012207031,-1092.1199951171875,17.049999237060547,11129.89990234375,4757.0001220703125,3.1999999284744263,1.1999999731779099,0.5000000074505806,-1997.8999328613281,196.0,26.0,-0.016745172008310924,2.7599215664102306,-0.00024315269865586586,True,249.0,False,20,False,22,,
39,2905,90,False,False,0,4381.842309355741,-460.6300048828125,779.8400268554688,125.44999694824219,-3236.400146484375,-3039.1000366210938,8654.500122070312,4382.200012207031,-3036.7999267578125,-2751.9000244140625,0.0,-0.3204211051324389,-2.231602667474679,0.4518385427700017,b3a57d2685b,RIP.VERTUGO,6.0,-494.2799987792969,702.0700073242188,17.049999237060547,-6573.3001708984375,-3893.599853515625,3.4999999403953552,2.0000000298023224,3.100000023841858,-1243.8999938964844,128.0,0.0,,0.01693050878443588,-2.5753585203752327,-0.00023781298178140553,True,22,False,20,255.0,False,,ba6a63b306b,100 MrDaves,13.0,-149.3300018310547,2347.330078125,16.989999771118164,-8400.10009765625,-12928.1005859375,4.799999892711639,0.19999999552965164,0.0,2042.5,255.0,255.0,,0.009578134838705548,-2.0788484981042066,4.01396542930009e-06,True,74.0,False,24,24,False,,enpitsu,76561198039309853,24,960.6500244140625,4995.919921875,17.75,91.89999580383301,-120.9000015258789,-16.399999856948853,-39.60000038146973,-3.8999998569488525,-9.599999785423279,255.0,0.0,False,0.028849908284434508,-2.500671956051897,-0.019081762711980553,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,626.530029296875,1174.3499755859375,72.18000030517578,-3363.800048828125,-19102.5,-1367.1000671386719,2679.5001220703125,-1476.6000366210938,57.199997901916504,255.0,0.0,-0.8203523067118293,-2.0948512481058685,0.22985849566254057,True,74.0,False,12,False,18,,
40,2993,93,False,False,0,5325.427266376801,-1443.3900146484375,-157.22000122070312,276.82000732421875,-795.8000183105469,13630.899658203125,5008.500061035156,4565.7000732421875,203.60000610351562,-3887.5,0.0,-0.3922348958005784,-2.48357081284298,0.2925887993316621,ba6a63b306b,100 MrDaves,13.0,-1448.699951171875,-325.5,211.69000244140625,-10818.299560546875,15027.7001953125,1509.9000549316406,-3949.5001220703125,3808.3999633789062,-382.90000915527344,255.0,0.0,False,0.0315739516264438,2.3408908459151943,0.7193917103576152,True,26,False,25,11.357118373276096,True,,b3a57d2685b,RIP.VERTUGO,6.0,-3675.030029296875,-111.44999694824219,17.040000915527344,3147.2000122070312,-6063.0999755859375,4.699999988079071,0.0,0.5000000074505806,1845.7000732421875,231.0,224.0,False,0.016652083995182757,-1.1309889328173302,0.0003135158557000941,True,203.0,False,22,20,False,,enpitsu,76561198039309853,24,-306.5400085449219,5207.5498046875,17.049999237060547,1.8000000715255737,-55.19999980926514,2.5999999046325684,-2.3999999463558197,0.0,0.0,128.0,128.0,False,0.01672572267510045,-1.5401687074862789,4.352220952916533e-06,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,-3563.43994140625,409.0,17.010000228881836,-3857.3001098632812,12755.899658203125,2.3000000417232513,-0.09999999776482582,0.0,-2263.8999938964844,255.0,0.0,0.009566934874494427,1.7963297173500858,8.030210385851761e-07,False,37.0,False,12,False,18,,
41,3087,96,False,False,1,8772.640919200694,1656.43994140625,-3599.6201171875,140.74000549316406,-10420.899658203125,20961.4990234375,7803.3001708984375,4429.599914550781,308.0999946594238,-4035.2999877929688,1.0,-0.9618690673221493,-0.4759420379418687,2.406481576523292,bf81d8692db,games5425898691,19.0,1756.6099853515625,-3814.510009765625,63.709999084472656,-11916.500244140625,12262.7001953125,3385.5999755859375,157.70000457763672,-2180.0,880.0,255.0,255.0,,-0.036156764270307964,1.2747922920215842,-0.01593339654641504,True,22,False,15,245.0,False,,76561198039309853,enpitsu,24.0,383.3800048828125,-5203.89013671875,17.049999237060547,-27.300000190734863,-43.60000133514404,2.5999999046325684,-2.199999988079071,1.0000000149011612,0.0,,,,-0.016858027474569402,2.1257851644056878,2.9336244527337945e-05,True,255.0,False,18,12,2,,100 MrDaves,ba6a63b306b,13,2330.6201171875,487.3999938964844,15.989999771118164,-5952.39990234375,13743.399658203125,138.100004196167,73.80000114440918,25.399999618530273,56.19999885559082,255.0,,,-0.014796435987167036,1.1576485889904244,0.0004036593082235282,True,,False,28,False,28,,RIP.VERTUGO,b3a57d2685b,6.0,254.30999755859375,505.75,17.040000915527344,-4260.899963378906,-11606.700439453125,4.399999976158142,-0.0,-0.0,2343.9999389648438,219.0,255.0,-0.016731700523703825,-1.2811219166568237,3.6763803527973997e-06,True,218.0,False,20,False,22,,
42,3196,100,False,False,0,9200.177731711055,1977.3900146484375,-3599.9599609375,112.01000213623047,19951.99951171875,-8340.700073242188,2098.699951171875,4387.200012207031,2026.6999816894531,-3555.8999633789062,0.0,-0.5031004921795947,2.829886251945527,-1.1754860023030926,ba6a63b306b,100 MrDaves,13.0,1822.449951171875,-3641.659912109375,107.05000305175781,14007.80029296875,-6511.099853515625,1668.3000183105469,5496.300048828125,-186.5999984741211,-75.10000228881836,255.0,0.0,,0.11968223315423927,-0.00357333920241728,0.5957376656831138,True,30,False,29,,False,,b3a57d2685b,RIP.VERTUGO,6.0,135.52000427246094,-164.89999389648438,17.049999237060547,6571.400146484375,-10501.199951171875,2.5999999046325684,-0.19999999552965164,0.3999999910593033,-193.70000839233398,210.0,128.0,,0.016746454887605698,-1.0309401726779124,0.0001291480663263822,False,153.0,False,24,20,False,,enpitsu,76561198039309853,25,1129.6400146484375,4751.81982421875,17.049999237060547,10433.1005859375,-2142.5,2.5999999046325684,-0.5999999865889549,0.0,698.1999969482422,255.0,0.0,True,0.016752686440745717,0.11411682410125523,-0.00011840947118480897,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,3883.840087890625,1986.699951171875,23.360000610351562,2835.5999755859375,-13781.800537109375,641.9000244140625,486.89998626708984,-1196.2000274658203,-775.9999847412109,255.0,128.0,-0.03337684239218414,-1.3806437272171999,0.16821866441406919,True,243.0,False,16,False,22,,
43,3245,102,False,False,0,10326.02529201007,3880.5400390625,-4014.860107421875,850.8200073242188,-261.5999984741211,10988.1005859375,12412.19970703125,-335.99998474121094,155.6999969482422,178.99999618530273,0.0,-0.21453242279043136,-2.6741295230006616,0.18430917568163352,ba6a63b306b,100 MrDaves,13.0,3924.050048828125,-4097.47998046875,696.4199829101562,4463.900146484375,6063.4002685546875,11924.49951171875,685.8999633789062,-2469.7999572753906,2652.3001098632812,255.0,191.0,,-1.0380065212379128,0.984627369778878,-1.5868881037000444,True,30,False,30,217.4081462301234,True,,b3a57d2685b,RIP.VERTUGO,6.0,-955.0999755859375,-2089.669921875,104.16999816894531,-14459.200439453125,-10263.900146484375,-145.2999973297119,1197.7999877929688,-5335.3997802734375,-590.099983215332,224.0,128.0,,-0.9797404317133448,-0.9817110524964323,-1.977852393867909,False,153.0,False,26,22,False,,enpitsu,76561198039309853,24,2363.949951171875,4216.81005859375,17.049999237060547,-5198.900146484375,-1015.8999633789062,2.5999999046325684,1.0000000149011612,0.0,-280.79999923706055,255.0,0.0,False,0.01660891556259307,-2.9699538767871645,0.0002322141411868135,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,4079.010009765625,-755.1199951171875,886.7999877929688,-2.8999999165534973,-19348.900146484375,8605.10009765625,-30.09999990463257,0.0,0.0,255.0,128.0,-0.43324937225766597,-1.560216265820542,1.5663646089125964,True,142.76055038872593,True,16,False,22,,
44,3274,103,False,False,1,5166.787144161303,-3799.18994140625,2983.409912109375,1821.0400390625,13697.900390625,22021.298828125,11581.700439453125,494.3000030517578,-179.3000030517578,73.29999923706055,1.0,0.5472103056123109,2.578643681027188,0.4389894731877616,bf81d8692db,games5425898691,19.0,-3890.860107421875,2810.52001953125,1724.3800048828125,4254.599914550781,14794.000244140625,5132.60009765625,3263.2000732421875,-2919.8001098632812,-1944.6000671386719,255.0,5.0,,0.31988518422506773,1.5734526018594714,1.3948117718286173,True,24,False,16,141.0,False,,76561198039309853,enpitsu,24.0,-1452.0899658203125,-4415.740234375,17.049999237060547,10975.400390625,-2357.5,3.0000001192092896,-1.1999999731779099,0.09999999776482582,2672.9000854492188,255.0,255.0,True,-0.016729086063727753,3.134162454225849,0.00015386733456579932,True,255.0,False,18,12,2,,100 MrDaves,ba6a63b306b,13,-4078.989990234375,3193.840087890625,1428.1199951171875,3.100000023841858,-11106.199951171875,3255.8999633789062,2082.7000427246094,1.5999999642372131,-0.9000000357627869,255.0,255.0,,0.28673444592017794,-1.560856891340027,-1.5677253337940547,True,210.0,False,30,False,30,,RIP.VERTUGO,b3a57d2685b,6.0,2555.72998046875,3454.280029296875,17.049999237060547,13608.199462890625,15632.5,2.5999999046325684,1.1999999731779099,1.1999999731779099,95.60000419616699,229.0,141.0,-0.01678066697553663,2.287064667584539,-2.4110208303670233e-05,True,127.0,False,22,False,26,,
45,3403,108,False,False,0,7241.9278919192375,213.83999633789062,-2016.3800048828125,143.99000549316406,-2001.3999938964844,15070.50048828125,857.0999908447266,2474.9000549316406,-2754.89990234375,2067.7000427246094,0.0,-0.29593312297172397,-2.064690301975203,2.86442353212077,ba6a63b306b,100 MrDaves,13.0,191.3300018310547,-2108.89990234375,15.800000190734863,-2771.400146484375,11811.199951171875,-154.79999542236328,-1294.1000366210938,1998.8999938964844,-874.8000335693359,242.0,128.0,,0.03647941394278885,1.7650489588598441,0.05312565083825761,True,30,False,30,224.85716116300193,True,,b3a57d2685b,RIP.VERTUGO,6.0,89.55999755859375,-2595.739990234375,17.049999237060547,-3329.2001342773438,11464.300537109375,2.5999999046325684,-0.7000000029802322,-0.09999999776482582,0.19999999552965164,128.0,128.0,,0.016792111285405264,1.853476832024078,3.0977006310186955e-07,True,255.0,False,26,22,False,,enpitsu,76561198039309853,24,91.7699966430664,5172.5,17.049999237060547,-12.799999713897705,46.10000133514404,2.5999999046325684,2.5999999046325684,0.5999999865889549,0.0,128.0,,,0.016839868238420354,-1.3004913809887464,-4.601072001387836e-06,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,2685.02001953125,-5094.5498046875,606.1099853515625,5627.1002197265625,607.5,-15977.099609375,265.40000915527344,-1881.9999694824219,589.5000076293945,255.0,16.0,1.1535682166325312,0.09450341603396413,-1.5999044689938595,True,128.46074816232087,True,16,False,24,,
46,3425,109,False,False,0,5923.622710573088,139.35000610351562,-692.4400024414062,145.86000061035156,517.5,19609.3994140625,904.8000335693359,1534.7000122070312,-2257.2000122070312,1906.300048828125,0.0,-0.20050508151531482,0.36825324474915216,-1.162460493039324,ba6a63b306b,100 MrDaves,13.0,103.97000122070312,-855.2899780273438,16.81999969482422,1597.7999877929688,19825.799560546875,3.799999952316284,80.50000190734863,-234.79999542236328,-1453.3000183105469,255.0,109.0,,0.013546363106206287,1.441012128213267,0.01068000272658354,True,30,False,30,190.336696645265,True,,b3a57d2685b,RIP.VERTUGO,6.0,-118.93000030517578,-1657.780029296875,17.049999237060547,-545.9999847412109,12855.6005859375,2.5999999046325684,0.0,-0.5999999865889549,-67.10000038146973,230.0,128.0,,0.016747969685658073,1.605344033259378,7.561488630538927e-05,True,255.0,False,26,22,False,,enpitsu,76561198039309853,24,83.0999984741211,5189.8798828125,17.049999237060547,-908.0000305175781,2092.2999572753906,2.5999999046325684,0.19999999552965164,0.0,-1277.3999786376953,128.0,128.0,,0.016916379908138185,-1.4155080447833575,-0.00015318806942132357,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,2946.800048828125,-3979.179931640625,16.979999542236328,1300.5000305175781,22008.1005859375,3.400000035762787,-3.100000023841858,-1.0000000149011612,-1250.999984741211,255.0,54.0,0.009428555229179444,1.4663779490405624,1.9163810451504253e-05,True,59.55541480484827,True,16,False,24,,
47,3443,109,False,False,0,4607.197577941543,88.87000274658203,639.2999877929688,129.5500030517578,-5781.300048828125,19771.8994140625,495.8000183105469,1551.9000244140625,-404.50000762939453,2114.9000549316406,0.0,-0.7599557679419471,-2.6762581444740228,3.030251904246773,ba6a63b306b,100 MrDaves,13.0,191.5800018310547,633.030029296875,16.989999771118164,-4185.899963378906,22568.701171875,4.600000083446503,-0.09999999776482582,1.0999999940395355,90.60000419616699,255.0,128.0,,0.009593190871057982,1.7650262397969607,-0.00011559819311193302,True,30,False,30,147.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,-146.47999572753906,-646.1599731445312,17.049999237060547,-221.90000534057617,16862.39990234375,2.5,0.0,0.29999999329447746,-16.90000057220459,228.0,128.0,,0.016777720691310928,1.582380774460878,-2.4951994154492993e-05,True,224.0,False,26,22,False,,enpitsu,76561198039309853,24,70.4800033569336,5259.2900390625,17.049999237060547,-83.50000381469727,-857.0999908447266,2.5999999046325684,0.5000000074505806,0.0,0.0,128.0,128.0,,0.016812816166561103,-1.6681894643923465,5.58801769878614e-06,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,3209.02001953125,-2547.550048828125,16.979999542236328,5117.0001220703125,22423.5009765625,3.400000035762787,0.0,0.0,-30.299999713897705,255.0,128.0,0.009592268562055818,1.3432361137747622,9.64359397300379e-06,True,3.1868814832420544,True,16,False,24,,
48,3451,110,False,False,0,4011.212378240914,-80.5,1212.56005859375,116.6500015258789,-9511.599731445312,16851.300048828125,616.6999816894531,1073.1999969482422,599.900016784668,2177.4000549316406,0.0,-0.35407647109187634,-1.9137463939539896,2.7795243323320418,ba6a63b306b,100 MrDaves,13.0,-3.7200000286102295,1306.050048828125,16.850000381469727,-9596.099853515625,20457.19970703125,-201.70000076293945,295.40000915527344,884.4999694824219,1498.699951171875,152.0,128.0,,0.0038734197345155676,2.0843306712354526,0.005315985197476336,True,30,False,30,178.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,-137.27999877929688,-240.4199981689453,17.049999237060547,1843.0999755859375,16393.399658203125,2.8999999165534973,-0.3999999910593033,1.0000000149011612,-1520.5999755859375,128.0,76.0,,0.016808474862493417,1.4268930275949148,-0.00017125052805878725,True,224.0,False,26,22,False,,enpitsu,76561198039309853,24,69.87999725341797,5253.1298828125,17.049999237060547,0.0,0.0,2.5999999046325684,-0.29999999329447746,0.0,0.0,255.0,0.0,,0.016828058054585465,-1.6681894302063176,4.8451815988585816e-06,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,3354.429931640625,-1950.8399658203125,16.979999542236328,5710.0,22277.39990234375,5.699999928474426,0.0,0.09999999776482582,-15.700000524520874,255.0,128.0,0.009596561495252322,1.3180827913936028,-1.1639957367370516e-05,True,0.0,False,16,False,24,,
49,3462,110,False,False,0,3275.2479859544164,-464.7300109863281,1893.27001953125,96.5,-8885.499877929688,15740.899658203125,924.1000366210938,-1394.2999267578125,-792.2000122070312,2177.4000549316406,0.0,0.002263210721904252,-0.982242957437132,2.592808896042963,ba6a63b306b,100 MrDaves,13.0,-468.989990234375,1953.1199951171875,17.0,-16436.500244140625,14675.6005859375,3.700000047683716,0.0,-1.0999999940395355,1902.7999877929688,184.0,255.0,,0.009547849262176746,2.4799553690709484,8.061143683295602e-05,True,30,False,30,178.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,19.139999389648438,363.6499938964844,17.049999237060547,4210.299987792969,13595.699462890625,2.5999999046325684,-0.09999999776482582,-0.3999999910593033,-3.799999952316284,128.0,128.0,,0.016853543464360944,1.2696678849666414,5.1384693355465376e-05,True,224.0,False,26,22,False,,enpitsu,76561198039309853,24,23.3799991607666,5165.93994140625,17.049999237060547,-2966.7999267578125,-3869.7000122070312,2.800000011920929,-0.29999999329447746,-0.09999999776482582,-2064.7999572753906,255.0,0.0,,0.0166425186893889,-2.1635390663233287,-7.225346202410389e-05,True,255.0,False,18,2,12,,games5425898691,bf81d8692db,19.0,3597.820068359375,-1004.3699951171875,16.979999542236328,5248.699951171875,22367.900390625,5.799999833106995,0.5999999865889549,2.5999999046325684,951.6000366210938,255.0,239.0,0.009600629450658493,1.3492671967957424,0.00011439655224088133,True,0.0,False,16,False,24,,
50,3496,111,False,False,0,1567.428271822541,-1475.02001953125,3683.43994140625,93.1500015258789,-7351.5997314453125,13029.100341796875,0.0,-5082.0001220703125,-2868.9999389648438,1393.3999633789062,0.0,0.4719836242598516,-0.7274414197273678,-2.9195641702412254,ba6a63b306b,100 MrDaves,13.0,-1696.18994140625,3547.070068359375,17.0,12753.399658203125,12020.6005859375,1.2999999523162842,0.0,-0.09999999776482582,-2019.7999572753906,255.0,0.0,False,0.00959543636979456,0.6806641230699809,3.840319546662091e-05,True,30,False,30,157.0,False,,b3a57d2685b,RIP.VERTUGO,6.0,-48.09000015258789,1870.0899658203125,17.049999237060547,-296.5999984741211,11643.299560546875,2.5999999046325684,-0.7000000029802322,0.0,314.0999984741211,128.0,144.0,,0.016769106366472417,1.5900902181507641,0.0001388295988222299,True,224.0,False,26,22,False,,enpitsu,76561198039309853,24,-1001.2899780273438,4301.43994140625,17.049999237060547,-12998.499755859375,-10897.099609375,-1.5000000596046448,-1.0000000149011612,-0.7999999821186066,-1920.8999633789062,255.0,128.0,,0.0167872457221576,-2.4959465171331403,-6.727077592136154e-05,True,190.0,False,19,2,12,,games5425898691,bf81d8692db,19.0,3289.219970703125,1897.5,16.979999542236328,-4371.199951171875,22567.19970703125,5.699999928474426,0.0,0.0,-11.59999966621399,255.0,128.0,0.009595088066665728,1.7607061238503374,1.839303401113979e-06,True,215.0,False,16,False,24,,
51,3578,114,False,False,0,3713.2962763737296,334.1000061035156,1636.3699951171875,149.77999877929688,1267.7999877929688,-2532.7000427246094,4103.900146484375,5298.800048828125,2126.3999938964844,1844.1000366210938,0.0,0.4199863408413417,-1.9615418583824125,2.274457507485506,b3a57d2685b,RIP.VERTUGO,6.0,372.9200134277344,1569.6600341796875,17.049999237060547,1801.4999389648438,-398.49998474121094,3.3000001311302185,3.100000023841858,-2.8999999165534973,245.40000915527344,128.0,195.0,,0.017007632869673522,-0.25431030211436373,-8.041454931686197e-05,True,26,False,22,254.0,False,,ba6a63b306b,100 MrDaves,13.0,651.2999877929688,1396.8900146484375,16.989999771118164,3222.3001098632812,-11328.299560546875,4.600000083446503,0.19999999552965164,0.3999999910593033,0.0,128.0,128.0,False,0.00961695975014326,-1.2936449851619023,3.17175604373388e-05,True,157.0,False,30,30,False,,enpitsu,76561198039309853,24,-3307.60009765625,3806.580078125,17.059999465942383,6252.60009765625,15754.3994140625,1.8000000715255737,0.29999999329447746,1.2999999523162842,-1856.199951171875,255.0,0.0,,0.016756248962124822,1.144900259718991,-0.00015737133493920675,True,121.0,False,20,2,14,,games5425898691,bf81d8692db,19.0,256.3800048828125,4232.759765625,16.989999771118164,-2855.5999755859375,-15910.799560546875,2.199999988079071,0.0,-1.0000000149011612,265.79999923706055,255.0,128.0,0.009587038488951012,-1.7192168445855678,-0.00019253452280992514,True,152.37144111305156,True,16,False,24,,
52,3610,115,False,False,0,4030.695245667166,474.57000732421875,1349.47998046875,187.9499969482422,-3107.5,182.09999084472656,2348.8999938964844,5540.7000732421875,1265.999984741211,1922.8999328613281,0.0,0.8958549952860604,-2.1351933078269423,1.6353177025400842,b3a57d2685b,RIP.VERTUGO,6.0,536.3200073242188,1308.280029296875,68.56999969482422,-466.19998931884766,1975.7000732421875,3159.1000366210938,-4611.499938964844,-908.1999969482422,-2449.7999572753906,128.0,97.0,,-0.09148267082019917,-1.6590204447335726,0.018459264355175017,True,28,False,23,254.0,False,,ba6a63b306b,100 MrDaves,13.0,1064.3399658203125,-54.900001525878906,16.989999771118164,3899.2999267578125,-13707.7001953125,3.1999999284744263,-0.19999999552965164,0.0,0.0,255.0,128.0,False,0.009610457268186873,-1.2936449964621117,2.310731228606786e-05,True,183.85608603621043,True,30,30,False,,enpitsu,76561198039309853,24,-1744.06005859375,4681.58984375,17.059999465942383,15266.199951171875,3544.2999267578125,1.7000000178813934,1.0999999940395355,0.19999999552965164,-1757.5999450683594,255.0,0.0,,0.016765836540158202,0.1962000185299948,-0.00020935649423110836,True,255.0,False,20,2,14,,games5425898691,bf81d8692db,19.0,451.2699890136719,1697.0899658203125,160.61000061035156,2788.3999633789062,-22821.10107421875,649.0000152587891,3969.2999267578125,557.400016784668,-1023.8999938964844,255.0,78.0,-0.11589800800503552,-1.2007145371272632,0.0016298847350672187,True,67.8800689815193,True,17,False,26,,
53,3784,122,False,False,1,2255.3530334868,170.8000030517578,3004.419921875,199.72999572753906,8436.900024414062,21798.89892578125,1689.2999267578125,-644.8999786376953,-606.5000152587891,-5934.2999267578125,1.0,-0.36036449092039974,-1.4950764425382193,0.05182619912302999,76561198039309853,enpitsu,24.0,111.04000091552734,2793.06005859375,188.8699951171875,-6534.4000244140625,21779.7998046875,1431.6999816894531,-0.3999999910593033,-0.29999999329447746,-0.5999999865889549,255.0,0.0,,-0.016964802208403885,1.2809753868301628,-1.4695712323074971e-05,True,24,2,16,140.0,False,,bf81d8692db,games5425898691,19.0,2461.030029296875,1069.77001953125,17.0,-13005.0,-18805.999755859375,3.3000001311302185,-0.09999999776482582,-0.19999999552965164,18.899999856948853,255.0,128.0,,-0.009597929044730715,-0.968154600644586,-4.2791125050934035e-05,True,208.0,False,28,20,False,,100 MrDaves,ba6a63b306b,13,302.3900146484375,3621.64990234375,135.60000610351562,-14560.10009765625,-17565.10009765625,2910.10009765625,304.50000762939453,-157.39999771118164,547.7999877929688,255.0,128.0,False,-0.015919037191207873,-1.1093419756076166,0.000641435200116721,True,60.35900222357883,True,32,False,30,,RIP.VERTUGO,b3a57d2685b,6.0,785.6599731445312,5017.22021484375,329.1700134277344,-12866.099853515625,-4776.7999267578125,-5428.0999755859375,-4223.800048828125,-138.99999618530273,484.7999954223633,128.0,129.0,-0.34961888369803057,-0.15286201325010046,-1.2264225623501126,True,169.0,False,24,False,30,,False
