,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
0,177,0.0,False,False,0,5199.958593501609,14.640000343322754,20.399999618530273,88.16999816894531,8397.80029296875,7391.300048828125,2861.400146484375,-3538.9999389648438,-693.6000061035156,-4795.10009765625,0.0,-0.03153900702932749,-0.17219663020763323,-0.3536125599291884,8518890617260618382,Kirin_YR,14.0,-7.519999980926514,-103.66999816894531,136.94000244140625,1148.1999969482422,7307.7001953125,7127.7001953125,5298.900146484375,-429.7999954223633,-1409.1999816894531,255.0,126.0,,-0.28598910543477163,1.4562479690098489,-0.004050033229452435,True,0.0,False,False,4,3,,4577449629340377701,Guzo_Derac,19.0,-1976.6300048828125,-4136.8701171875,17.010000228881836,-17138.299560546875,355.0,0.0,-0.09999999776482582,-0.29999999329447746,2.3999999463558197,255.0,128.0,,0.009565229066949807,3.1212373713062753,-2.7218784874012756e-05,True,False,False,15.347604295258883,True,False,,enpitsu,76561198039309853,25.0,11.430000305175781,4724.6298828125,17.049999237060547,1362.1000671386719,-4698.699951171875,3.100000023841858,0.0,1.1999999731779099,1959.6000671386719,255.0,255.0,,0.016623229441879998,-1.3572732667878848,0.00018547966022678584,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,22.0,-13.039999961853027,200.55999755859375,93.27999877929688,37.59999990463257,-22822.7001953125,207.29999542236328,5498.699951171875,113.99999618530273,14.600000381469727,128.0,133.0,,1.2978808362058527,-1.5967290545317572,-0.04425451053019124,True,4,3,31.0,False,False,
1,179,0.0,False,False,1,5201.41307875371,-78.08000183105469,30.610000610351562,93.16000366210938,-10791.099853515625,10635.699462890625,17.100000381469727,3218.800048828125,-1741.300048828125,4719.5001220703125,1.0,0.018618955519332285,-0.10968636809616872,-0.7309597693324285,bf81d8692db,games5425898691,22.0,19.09000015258789,-120.41000366210938,85.55000305175781,792.5,5156.300048828125,-248.60000610351562,-4330.299987792969,-1221.3999938964844,3163.2000732421875,128.0,134.0,,-1.2370311040308561,-1.9512353177477495,3.1031451732939175,True,31.0,False,False,4,3,,76561198039309853,enpitsu,25.0,-27.149999618530273,-4682.919921875,17.049999237060547,-2360.7000732421875,5204.0997314453125,3.100000023841858,0.09999999776482582,-0.5999999865889549,2177.7000427246094,255.0,255.0,,-0.016634440116547848,1.1831726085922891,0.00010049005934576669,True,False,False,116.0,False,False,,Guzo_Derac,4577449629340377701,19.0,2123.22998046875,4133.8701171875,17.010000228881836,17964.300537109375,-365.29998779296875,0.0,0.09999999776482582,0.29999999329447746,0.5000000074505806,255.0,128.0,,-0.009565230222827067,-3.121334483945761,-2.675432543118039e-05,True,False,False,False,9.079053663438367,True,,Kirin_YR,8518890617260618382,14.0,7.519999980926514,103.66999816894531,136.94000244140625,-1148.1999969482422,-7307.7001953125,7127.7001953125,-5298.900146484375,429.7999954223633,-1409.1999816894531,255.0,126.0,,0.28598910543477163,-1.4562479690098489,-0.004050033229452435,True,4,3,0.0,False,False,
2,302,4.0,False,False,0,8975.535037375743,3220.169921875,-2836.050048828125,105.56999969482422,5652.0001220703125,25368.00048828125,8743.800048828125,4964.2999267578125,1484.1000366210938,3025.2999877929688,0.0,0.9125461349910845,3.0330293578083283,1.4460870428227524,4577449629340377701,Guzo_Derac,14.0,3121.550048828125,-3123.050048828125,16.989999771118164,15833.399658203125,16534.49951171875,2.5999999046325684,-0.5000000074505806,-0.29999999329447746,1968.0999755859375,255.0,255.0,,0.009579111208905023,0.8833161588898383,4.754071054811214e-05,True,158.33649027219383,True,False,4,4,,8518890617260618382,Kirin_YR,14.0,2414.77001953125,-2587.9599609375,18.670000076293945,10158.200073242188,-18738.299560546875,-1656.0000610351562,2689.5999145507812,1467.7000427246094,55.10000228881836,255.0,,,-0.049786523737283615,-1.0730602383640007,-0.00012703180061462033,True,6,False,,False,6,,enpitsu,76561198039309853,26.0,3050.169921875,651.1199951171875,17.059999465942383,-16710.2001953125,-3845.8999633789062,1.7000000178813934,-0.29999999329447746,-0.09999999776482582,-1962.7000427246094,255.0,0.0,,0.016768042748728514,-2.9774383811879708,-4.426998154107298e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,22.0,4078.989990234375,-772.8499755859375,386.2699890136719,-3.8999998569488525,-9139.299926757812,4111.7999267578125,-16.00000023841858,13.899999856948853,-2.0000000298023224,255.0,128.0,,-0.45032114792093464,-1.5604425467855527,1.5669540269087991,True,6,6,247.0,False,False,
3,388,7.0,False,False,0,4526.452006975028,3499.360107421875,4058.530029296875,250.82000732421875,199.79999542236328,28406.10107421875,2363.800048828125,2008.2000732421875,-2068.9999389648438,3107.9000854492188,0.0,1.2700496649352402,-0.5110725401750842,-2.9058922788966512,4577449629340377701,Guzo_Derac,15.0,3458.56005859375,3758.6201171875,205.1199951171875,6787.0001220703125,21938.60107421875,1276.9000244140625,-3221.400146484375,4053.900146484375,1854.1000366210938,128.0,128.0,,0.2312447123013945,1.0774930756415133,0.4500345155306846,True,51.0,False,False,6,5,,8518890617260618382,Kirin_YR,13.0,1170.1199951171875,-2520.929931640625,71.06999969482422,-1473.2000732421875,19076.099853515625,-1190.199966430664,-2595.2999877929688,4180.899963378906,-2456.300048828125,153.0,64.0,,0.5626312606946192,2.3581747705727145,-0.6543818724966222,True,8,False,255.0,False,8,,enpitsu,76561198039309853,26.0,1287.260009765625,4578.02001953125,17.059999465942383,-861.6000366210938,12671.800537109375,1.5999999642372131,0.09999999776482582,0.29999999329447746,-3140.10009765625,128.0,128.0,False,0.016729255603138395,0.7474548139894507,-2.8254721930419004e-05,True,False,False,False,255.0,False,,games5425898691,bf81d8692db,22.0,3131.989990234375,1622.550048828125,16.989999771118164,7895.999755859375,21342.19970703125,4.600000083446503,-0.09999999776482582,-0.5000000074505806,-1.0000000149011612,255.0,128.0,,0.00959028360067753,1.216267250880671,5.6901855652481624e-05,True,6,6,118.0,False,False,
4,420,8.0,False,False,1,9972.032573962011,-1777.9599609375,-4466.83984375,124.3499984741211,-14749.3994140625,20702.2998046875,3171.7999267578125,1992.1000671386719,1600.2999877929688,-5428.599853515625,1.0,-0.9634327047142156,-0.41635065171887553,-2.3943612863281927,76561198039309853,enpitsu,25.0,-1596.3199462890625,-4631.33984375,71.76000213623047,-8514.400024414062,13247.39990234375,3210.2999877929688,-4106.400146484375,-2443.0999755859375,-223.70000839233398,255.0,128.0,False,-0.1386328481186284,1.03889501647822,0.000380099162060676,True,202.0,False,False,2,1,,bf81d8692db,games5425898691,23.0,-3538.68994140625,-4074.530029296875,16.989999771118164,8890.599975585938,-19755.899658203125,4.799999892711639,-0.0,0.5999999865889549,1960.3999328613281,255.0,255.0,,-0.009583057306904015,-2.0674027462646736,7.627040940508515e-05,True,6,False,148.0,False,6,,Guzo_Derac,4577449629340377701,15.0,-2804.409912109375,-4760.16015625,140.75,8885.499877929688,-4614.800109863281,-3542.5,4918.399963378906,1627.2999572753906,1846.6999816894531,255.0,255.0,,-0.18979721718111006,-1.9683574023453707,-1.0951129877880215,True,6,False,6,51.0,False,,Kirin_YR,8518890617260618382,13.0,-210.36000061035156,731.1199951171875,17.049999237060547,1511.300048828125,-18219.300537109375,-1.8000000715255737,0.19999999552965164,-6.800000071525574,-1166.9999694824219,255.0,128.0,,-0.016785040731965684,-1.5958701119498264,9.5935003636628e-05,True,8,8,205.4847226886339,True,False,
5,513,12.0,True,False,1,6356.699099747253,-3746.260009765625,797.530029296875,539.780029296875,13542.19970703125,14860.899658203125,662.9000091552734,1911.199951171875,-5585.4998779296875,-1071.6000366210938,1.0,0.04476995820635426,0.5653673192696426,0.1643765349315085,76561198039309853,enpitsu,26.0,-3888.97998046875,769.8300170898438,460.1099853515625,11020.30029296875,20185.6005859375,-302.7000045776367,-1045.6999969482422,5382.5,-430.0,128.0,0.0,False,-0.1149907768551543,1.4228755465211997,2.1676707132639748,True,24.0,False,False,4,3,,bf81d8692db,games5425898691,22.0,720.8900146484375,-120.02999877929688,17.010000228881836,5881.099853515625,21717.5,2.199999988079071,-0.7000000029802322,-3.400000035762787,1005.2999877929688,255.0,150.0,,-0.009605741721750636,1.7936930137645415,8.423691996444398e-05,True,8,False,116.0,False,8,,Guzo_Derac,4577449629340377701,14.0,-2208.72998046875,-1750.5799560546875,106.25,2209.499969482422,19136.8994140625,188.89999389648438,-5420.3997802734375,931.9000244140625,-9.100000262260437,255.0,128.0,,-1.35728514014395,1.7488804367883075,-0.007862265176818678,True,10,False,9,0.0,False,,Kirin_YR,8518890617260618382,13.0,-3893.14990234375,1402.5699462890625,26.260000228881836,3977.2000122070312,10637.39990234375,-1070.1000213623047,-378.1999969482422,-1920.5000305175781,-1971.9999694824219,128.0,73.0,,-0.09431111196933277,1.996115207394405,0.2242476256394522,True,8,8,150.0,False,False,
6,557,13.0,False,False,0,8587.120964481523,1719.9000244140625,-3038.97998046875,201.83999633789062,-18968.399658203125,-19263.1005859375,2322.7999877929688,2393.5000610351562,879.7000122070312,-920.5000305175781,0.0,0.6488513839603798,0.19922806740828705,1.2242822932854218,8518890617260618382,Kirin_YR,13.0,1881.9100341796875,-2905.050048828125,165.61000061035156,-16292.099609375,-16076.500244140625,2260.7000732421875,5253.800048828125,1525.8999633789062,-564.0000152587891,128.0,255.0,,0.05670234028760549,-2.7204689885873927,-0.9063912739927212,True,124.90297626423576,True,False,10,9,,4577449629340377701,Guzo_Derac,14.0,2005.489990234375,-1413.050048828125,115.0999984741211,-1553.0999755859375,-22849.29931640625,-163.89999389648438,4701.600036621094,-2699.89990234375,924.4999694824219,255.0,128.0,,0.6041154510236926,0.30095722941908953,2.5181481919475024,True,11,False,61.0,False,12,,enpitsu,76561198039309853,26.0,2253.949951171875,-3883.860107421875,86.47000122070312,-10230.800170898438,-19452.900390625,-6775.9002685546875,146.70000076293945,-22.300000190734863,-270.5999946594238,,0.0,,0.26678243127534784,-1.9743066565863518,1.1169757770669597,True,4,False,4,24.0,False,,games5425898691,bf81d8692db,22.0,-35.66999816894531,-3075.360107421875,17.010000228881836,17573.800048828125,-10534.000244140625,2.199999988079071,-0.7000000029802322,0.3999999910593033,1361.6999816894531,255.0,187.0,,0.009581969980199013,-0.48091906269391,-4.436384554118156e-05,True,8,8,116.0,False,False,
7,841,15.0,False,False,0,5132.030284854575,-37.060001373291016,80.36000061035156,112.33999633789062,-12340.50048828125,26895.400390625,6617.19970703125,5414.2999267578125,2583.2000732421875,-109.30000305175781,0.0,0.09507672346283585,0.005521040470868706,0.2001546749640313,8518890617260618382,Kirin_YR,13.0,102.87000274658203,-218.80999755859375,41.18000030517578,-10169.000244140625,20460.899658203125,2620.10009765625,-3573.0999755859375,-1241.2000274658203,-558.4000015258789,255.0,111.0,,0.06483774235052372,2.044933473946981,0.00662427444701758,True,41.0,False,False,6,5,,4577449629340377701,Guzo_Derac,14.0,-2402.139892578125,-4279.10009765625,17.010000228881836,-16794.300537109375,-1541.9999694824219,2.0999999344348907,5.0,0.29999999329447746,-1068.3999633789062,255.0,0.0,,0.00959220450937106,-3.067800853024578,2.4765912789382654e-05,True,False,False,7.0,False,False,,enpitsu,76561198039309853,25.0,24.229999542236328,3704.52001953125,17.049999237060547,538.8999938964844,-9756.599731445312,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.0166156902462954,-1.5156027223679076,7.135046652419755e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,22.0,-130.14999389648438,484.6400146484375,88.5999984741211,1183.6000061035156,-22538.701171875,2372.5999450683594,5165.0,-1888.9999389648438,63.89999866485596,128.0,128.0,,0.6787315192198969,-1.500806619962884,0.2946285374995741,True,4,3,0.0,False,False,
8,842,15.0,False,False,1,5337.845993037477,81.19000244140625,-135.2899932861328,157.44000244140625,626.8000030517578,21687.099609375,13306.400146484375,5793.599853515625,941.2000274658203,-1244.000015258789,1.0,-0.1429750022457509,0.049873725035246994,0.17803610608661788,bf81d8692db,games5425898691,22.0,120.25,-296.8399963378906,101.80000305175781,-1183.6000061035156,22538.701171875,238.1999969482422,-5155.999755859375,1910.5000305175781,124.70000267028809,128.0,128.0,,-1.1646470616863265,0.9555510508860761,0.9362471280417722,True,0.0,False,False,4,3,,76561198039309853,enpitsu,25.0,-28.84000015258789,-3621.02001953125,17.049999237060547,-565.099983215332,10232.7001953125,2.5999999046325684,-0.7999999821186066,-0.0,0.0,255.0,128.0,False,-0.0166156902462954,1.5156027223679076,7.135046652419755e-07,True,False,False,116.0,False,False,,Guzo_Derac,4577449629340377701,14.0,2569.739990234375,4283.89013671875,17.010000228881836,16664.200439453125,-501.19998931884766,2.3999999463558197,-0.19999999552965164,-0.0,-2233.9999389648438,255.0,0.0,True,-0.009589902441944614,-3.0407242041809264,-0.00017617507919479857,True,False,False,False,7.0,False,,Kirin_YR,8518890617260618382,13.0,-9.289999961853027,31.3799991607666,59.869998931884766,8956.699829101562,-17892.39990234375,1360.5000305175781,5246.400146484375,1648.3999633789062,-85.39999961853027,255.0,116.0,,-0.7756891912119669,-2.067677676935701,0.13522930075125214,True,6,5,41.0,False,False,
9,843,15.0,False,False,0,5125.917508673123,-87.66000366210938,78.22000122070312,205.1999969482422,-14512.39990234375,-184.79999542236328,20733.30078125,5749.000244140625,1665.3999328613281,417.7000045776367,0.0,0.17473222249176112,-0.06120652475048067,0.2098813049617385,8518890617260618382,Kirin_YR,13.0,9.289999961853027,-31.3799991607666,59.869998931884766,-8956.699829101562,17892.39990234375,1360.5000305175781,-5246.400146484375,-1648.3999633789062,-85.39999961853027,255.0,116.0,,0.7756891912119669,2.067677676935701,0.13522930075125214,True,41.0,False,False,6,5,,4577449629340377701,Guzo_Derac,14.0,-2569.739990234375,-4283.89013671875,17.010000228881836,-16664.200439453125,501.19998931884766,2.3999999463558197,0.19999999552965164,0.0,-2233.9999389648438,255.0,0.0,True,0.009589902441944614,3.0407242041809264,-0.00017617507919479857,True,False,False,7.0,False,False,,enpitsu,76561198039309853,25.0,28.84000015258789,3621.02001953125,17.049999237060547,565.099983215332,-10232.7001953125,2.5999999046325684,0.7999999821186066,0.0,0.0,255.0,128.0,False,0.0166156902462954,-1.5156027223679076,7.135046652419755e-07,True,False,False,False,116.0,False,,games5425898691,bf81d8692db,22.0,-120.25,296.8399963378906,101.80000305175781,1183.6000061035156,-22538.701171875,238.1999969482422,5155.999755859375,-1910.5000305175781,124.70000267028809,128.0,128.0,,1.1646470616863265,-0.9555510508860761,0.9362471280417722,True,4,3,0.0,False,False,
