,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect,opp_2_handbrake
0,169,0,False,False,0,5170.485569114026,68.66000366210938,60.29999923706055,95.43000030517578,18252.900390625,16130.6005859375,720.9999847412109,1518.800048828125,-2380.399932861328,-5294.000244140625,0.0,-0.10454749909909802,-0.26157968774669527,0.08786625859771606,76561198252517978,moeals,25.0,-95.79000091552734,-109.7699966430664,100.87999725341797,14522.80029296875,15119.300537109375,-65.70000171661377,-490.2000045776367,3637.39990234375,4096.099853515625,255.0,128.0,False,0.6370327237445783,2.0091653506800466,1.936313245631477,True,4,3,0.0,False,False,,76561198164282838,Charlie Bravo,5.0,-2.690000057220459,-4513.669921875,17.049999237060547,-115.29999732971191,4102.699890136719,2.5999999046325684,-0.7000000029802322,0.0,0.0,255.0,128.0,,0.01653473118730873,1.598943919672668,3.754165232505673e-06,False,True,116.0,False,False,False,,enpitsu,76561198039309853,26,0.0,2462.090087890625,17.049999237060547,0.0,-10499.3994140625,2.5,-0.5999999865889549,0.0,0.0,255.0,,,0.016746716734262104,-1.5707748601881355,1.800075752349675e-07,True,92.0,False,False,False,False,,games5425898691,bf81d8692db,18.0,15.039999961853027,571.469970703125,21.979999542236328,2738.900146484375,-18521.600341796875,2999.2999267578125,0.19999999552965164,1.5000000596046448,1843.3999633789062,128.0,223.0,0.00958208776376807,-1.3486449589587577,-1.3683559119807057e-05,True,22.0,False,False,False,3,,
1,261,3,False,False,1,10313.029382560597,-3855.2900390625,-4013.35009765625,616.510009765625,2208.3999633789062,16817.900390625,13533.699951171875,449.7999954223633,1382.7999877929688,-5821.099853515625,1.0,-0.5753445151440008,1.7705670656178574,0.37651872098844785,76561198039309853,enpitsu,26.0,-3847.199951171875,-4188.35009765625,463.57000732421875,-4319.700012207031,9223.699951171875,15229.599609375,-233.79999160766602,-976.5000152587891,-623.4999847412109,255.0,0.0,,1.0137426639299472,0.8227682255489925,1.582896878478881,True,2,False,226.0,False,False,,bf81d8692db,games5425898691,18.0,-1798.1300048828125,-2350.179931640625,48.540000915527344,12033.699951171875,-6409.0997314453125,3171.6000366210938,223.29999923706055,467.90000915527344,265.3000068664551,255.0,128.0,,-0.02248860940503692,-2.699173704971424,-0.0003959766638870107,6,True,53.0,False,5,False,,moeals,76561198252517978,25,-4079.090087890625,-680.3300170898438,377.3699951171875,26.19999885559082,-3998.5000610351562,6268.599853515625,-6.000000238418579,-39.100000858306885,27.59999990463257,255.0,128.0,False,1.024207854473512,-1.5546051453310084,-1.5595017836836271,True,255.0,False,4,False,4,,Charlie Bravo,76561198164282838,5.0,-2947.64990234375,2890.179931640625,17.049999237060547,12176.800537109375,-8101.7999267578125,3.1999999284744263,0.3999999910593033,0.5999999865889549,2087.100067138672,128.0,254.0,-0.016774902005442235,-2.61995180481327,-1.584276863662616e-05,True,255.0,False,False,False,False,,False
2,368,7,False,False,0,8186.724842994208,3090.31005859375,-2010.6500244140625,564.1500244140625,9767.000122070312,16897.60009765625,-8257.19970703125,-5422.7001953125,1474.1999816894531,-2102.5,0.0,0.9270061700999802,-0.20729635837179453,0.05826674032684626,76561198164282838,Charlie Bravo,6.0,3018.169921875,-2209.25,552.8800048828125,9068.599853515625,10082.999877929688,-1284.4999694824219,32.69999980926514,170.20000457763672,1370.8000183105469,255.0,128.0,,0.1219198563454127,1.117495915012414,0.21078948847930967,True,4,False,143.8160774938522,True,4,,76561198252517978,moeals,25.0,1833.3800048828125,4234.14990234375,649.22998046875,-7947.8997802734375,11904.300537109375,-11203.399658203125,-215.6999969482422,594.3000030517578,-4.399999976158142,255.0,128.0,False,0.37198942401279667,-2.7927428058294144,-0.8524088441949055,6,True,187.0,False,6,False,,enpitsu,76561198039309853,26,3227.159912109375,-1603.3900146484375,262.2099914550781,-2621.9000244140625,-22570.80078125,3560.8999633789062,-1031.500015258789,-20.0,-310.79999923706055,255.0,0.0,,-1.0659973731858603,-2.129760991218044,0.30996513370153833,True,65.0,False,1,False,4,,games5425898691,bf81d8692db,18.0,-3569.52001953125,2139.830078125,17.010000228881836,5048.299865722656,-21667.39990234375,-0.19999999552965164,-0.7999999821186066,4.300000071525574,677.7999877929688,255.0,128.0,0.0095826914589159,-1.3045927464999383,5.273080902091563e-06,True,228.55710101127625,True,6,False,6,,
3,437,9,False,False,0,6001.267217889916,3410.669921875,960.5499877929688,133.9499969482422,-6815.2001953125,17816.99951171875,1092.5,2917.5,-497.59998321533203,-3965.4000854492188,0.0,0.24975418718652165,2.915255590719104,-0.532672726434478,76561198164282838,Charlie Bravo,5.0,3487.39990234375,761.780029296875,17.040000915527344,-2734.2001342773438,17456.300048828125,0.0,0.0,-1.2999999523162842,1559.4999694824219,255.0,255.0,,0.01677364384816084,1.7499387461277893,0.0002807835401394399,True,4,False,56.92560872467616,True,4,,76561198252517978,moeals,25.0,273.4100036621094,3247.510009765625,17.010000228881836,-13194.000244140625,-987.6000213623047,0.3999999910593033,-2.3999999463558197,0.5000000074505806,-3166.0000610351562,255.0,120.0,False,0.009585860843905437,2.9089754648298625,-6.512469905861642e-06,6,False,97.80106695236698,True,6,False,,enpitsu,76561198039309853,26,1000.5800170898438,-4796.580078125,16.6200008392334,-1990.0999450683594,1333.5000610351562,76.79999828338623,-7.200000286102295,15.800000429153442,-675.9999847412109,255.0,255.0,,0.01591785399240795,-0.9296647540697357,0.0013298428546127264,True,65.0,False,2,False,4,,games5425898691,bf81d8692db,18.0,-1705.4200439453125,3086.85009765625,17.010000228881836,-9154.89990234375,14753.1005859375,2.3000000417232513,-0.29999999329447746,0.7000000029802322,-1849.7000122070312,255.0,0.0,0.00959870302811961,2.07205797664111,-8.637993842336666e-05,True,230.0,False,6,False,6,,
4,450,10,False,False,0,5183.174987498086,3088.22998046875,1824.699951171875,138.4600067138672,-7420.9002685546875,20986.298828125,1302.5,2477.7999877929688,-2594.4000244140625,-3265.4000854492188,0.0,-0.7942855889471712,1.128553412339559,-1.3612486511002195,76561198164282838,Charlie Bravo,5.0,3143.1201171875,1694.9000244140625,16.920000076293945,-4069.2999267578125,21034.09912109375,16.299999952316284,70.70000171661377,15.700000524520874,-1465.5000305175781,255.0,128.0,,0.0204687198906441,1.6959869854164125,0.0002967317742754469,True,4,False,16.221952512700085,True,4,,76561198252517978,moeals,25.0,-315.0,3329.179931640625,17.010000228881836,-14275.10009765625,1690.7000732421875,2.199999988079071,2.3999999463558197,-0.3999999910593033,-1067.2000122070312,255.0,0.0,False,0.0095662693701157,3.0316263176962157,-0.00024015825920689594,6,False,83.93772036542174,True,6,False,,enpitsu,76561198039309853,27,1112.77001953125,-4854.759765625,17.049999237060547,6196.199951171875,-1794.7000122070312,-1.0999999940395355,0.0,0.19999999552965164,2231.9000244140625,255.0,255.0,,0.016646631015843977,-0.30876673373453695,6.834442425139364e-05,True,39.93882140805644,True,2,False,4,,games5425898691,bf81d8692db,18.0,-1768.9200439453125,3881.68994140625,17.010000228881836,6051.199951171875,14692.5,2.0999999344348907,1.1999999731779099,2.800000011920929,-985.4000091552734,255.0,128.0,0.009589619673143875,1.113541933623186,0.0001420137960322824,True,230.0,False,6,False,6,,
5,469,10,False,False,0,4009.4810865893337,2605.77001953125,3187.169921875,96.45999908447266,-6944.1998291015625,19046.199951171875,1483.0000305175781,-1690.0,-3490.10009765625,-3265.4000854492188,0.0,-0.11935482093032021,3.005124737725677,0.6490249878715991,76561198164282838,Charlie Bravo,5.0,2797.610107421875,3180.419921875,17.040000915527344,-11118.699951171875,19588.599853515625,3.799999952316284,2.0000000298023224,-3.0000001192092896,946.5000152587891,255.0,128.0,,0.016789302873619558,2.149368093443448,-0.00013733747805659276,True,4,False,0.0,False,4,,76561198252517978,moeals,25.0,-1053.199951171875,3967.0400390625,17.010000228881836,-3169.7000122070312,15723.00048828125,0.3999999910593033,0.09999999776482582,0.19999999552965164,-3204.2001342773438,255.0,0.0,False,0.00961338698348392,1.5373141695254455,-6.175736963701963e-05,6,False,40.117746050639816,True,6,False,,enpitsu,76561198039309853,27,1687.3800048828125,-4515.85009765625,17.049999237060547,5507.60009765625,13290.50048828125,-1.0999999940395355,-0.3999999910593033,0.0,2225.500030517578,255.0,128.0,,0.016754707670028422,1.2443490635375747,-6.628859067668383e-06,True,0.0,False,2,False,4,,games5425898691,bf81d8692db,18.0,-937.9600219726562,4587.10009765625,17.010000228881836,18576.8994140625,6427.39990234375,0.0,-0.3999999910593033,-0.09999999776482582,-1640.3999328613281,255.0,0.0,0.009599041874001792,0.2955750407823923,-0.0001799740816489993,True,186.17673121472842,True,6,False,6,,
6,498,11,False,False,1,10316.710081028394,-1560.8900146484375,-4879.89013671875,216.5,-32806.4990234375,4308.699951171875,6484.6002197265625,-1474.1000366210938,1881.6000366210938,-5503.2000732421875,1.0,-0.46732804590387994,-2.649459675974171,3.1281777097903603,bf81d8692db,games5425898691,19.0,-1394.8399658203125,-4850.64990234375,144.69000244140625,-18356.99951171875,-6032.19970703125,-56.599998474121094,1601.300048828125,2384.4000244140625,-4690.400085449219,255.0,255.0,,0.15245227196904407,-0.10023602101643311,-1.7969618230190398,True,8,7,118.0,False,False,,76561198039309853,enpitsu,26.0,-1722.0699462890625,2765.4599609375,17.049999237060547,-2523.000030517578,-17160.899658203125,2.5,-0.0,0.5999999865889549,-2.5,255.0,128.0,,-0.016780390979352255,-1.4244984933304594,5.552996326704271e-05,4,True,0.0,False,2,False,,moeals,76561198252517978,25,-403.0199890136719,-4637.240234375,17.010000228881836,-16829.89990234375,3934.8001098632812,2.0999999344348907,-1.899999976158142,0.3999999910593033,-449.7999954223633,255.0,128.0,False,-0.009606552923241463,0.264161174886657,8.97282355932498e-05,True,0.0,False,6,False,6,,Charlie Bravo,76561198164282838,5.0,-926.1099853515625,-4494.81982421875,110.19000244140625,19260.0,-10240.400390625,-967.6000213623047,-2190.500030517578,2407.2000122070312,-157.5,255.0,14.0,-0.08111668332650707,-2.704375941280958,1.261357121998062,True,31.0,False,4,4,6,,
7,594,15,False,False,1,6760.54603421767,-3851.449951171875,326.82000732421875,114.01000213623047,-11843.1005859375,24649.69970703125,6758.3001708984375,-161.29999160766602,5845.4998779296875,-1342.7999877929688,1.0,-0.21144142268329866,1.4400409320035596,1.1947231170861379,bf81d8692db,games5425898691,19.0,-3734.919921875,185.9199981689453,17.020000457763672,-11690.50048828125,19807.2998046875,-1.4000000059604645,0.7000000029802322,-1.1999999731779099,1761.9000244140625,255.0,255.0,,-0.009607887056928482,0.9845001832257702,0.0001426735014454049,True,8,8,181.31003894857182,True,False,,76561198039309853,enpitsu,26.0,-3628.030029296875,-849.1500244140625,17.059999465942383,7022.19970703125,2548.0999755859375,3.100000023841858,-6.000000238418579,2.0999999344348907,2712.60009765625,255.0,255.0,False,-0.016461214295727552,2.7208179942928057,0.00023293988867267943,4,True,251.84228820185507,True,2,False,,moeals,76561198252517978,25,-3595.639892578125,816.0,17.010000228881836,94.79999542236328,12897.2998046875,2.0999999344348907,-0.5000000074505806,-0.0,16.200000047683716,0.0,128.0,,-0.009910670578039701,1.5770182771566856,-3.1418821532977144e-07,True,,False,8,False,8,,Charlie Bravo,76561198164282838,5.0,3589.030029296875,-400.3800048828125,17.049999237060547,6187.8997802734375,21708.798828125,3.1999999284744263,-0.0,-0.19999999552965164,2044.9000549316406,255.0,255.0,-0.016781688785063052,1.7854091824056857,0.000279564581918848,True,8.0,False,6,4,8,,True
8,644,17,False,False,1,4801.698788608083,-3786.6298828125,4077.320068359375,797.9500122070312,15044.000244140625,16892.099609375,-194.50000762939453,-3070.0,-5122.9998779296875,574.0000152587891,1.0,0.309380725508387,-2.6471089203115916,2.707432396474765,bf81d8692db,games5425898691,19.0,-3973.5,4014.97998046875,766.1599731445312,11863.399658203125,17487.19970703125,-5488.800048828125,-1625.7000732421875,1121.9999694824219,-2902.0999145507812,128.0,0.0,,-0.34087365704576145,2.0758499986787737,1.5738884276987972,True,9,8,91.0,False,False,,76561198039309853,enpitsu,26.0,-1919.06005859375,1426.56005859375,17.059999465942383,4879.100036621094,18221.600341796875,-2.0999999344348907,0.19999999552965164,1.5000000596046448,221.70000076293945,255.0,128.0,False,-0.016778375284263437,1.8098447739426777,-0.00016305218415174047,4,True,185.2141160170237,True,2,False,,moeals,76561198252517978,25,-3427.659912109375,3416.31005859375,39.439998626708984,1925.3999328613281,17022.7001953125,-2718.0999755859375,-1588.8999938964844,655.6999969482422,-365.6999969482422,255.0,100.0,False,0.13946309781796803,1.9325137838821693,0.21535351525812174,False,24.746486081871936,True,10,False,10,,Charlie Bravo,76561198164282838,5.0,1465.43994140625,3016.590087890625,17.049999237060547,-12641.500244140625,19211.700439453125,2.5,0.19999999552965164,-0.19999999552965164,0.0,255.0,128.0,-0.016788770550180982,0.9888138426243613,2.6530801880452757e-05,True,219.0,False,6,4,8,,False
9,687,18,False,False,1,2198.7523682912574,-1299.3199462890625,5017.18994140625,208.14999389648438,9190.10009765625,7121.7999267578125,4884.599914550781,4552.699890136719,-119.20000076293945,3906.099853515625,1.0,-0.2471687770271493,0.13939748228839624,-0.16190288748136591,bf81d8692db,games5425898691,19.0,-1285.4599609375,4965.39990234375,68.80999755859375,16388.1005859375,9367.39990234375,2250.2999877929688,-2657.2000122070312,-4607.900085449219,1398.6000061035156,128.0,211.0,,0.056570974832799284,2.324317882773179,-0.17884239624557946,True,12,8,80.0,False,False,,76561198039309853,enpitsu,26.0,-1011.9099731445312,3855.93994140625,17.059999465942383,12276.700439453125,4649.200134277344,1.899999976158142,0.19999999552965164,-0.5000000074505806,-2267.5999450683594,255.0,0.0,False,-0.01678111175233333,2.8408707732058627,-1.6650781876985785e-05,4,True,215.0,False,2,False,,moeals,76561198252517978,25,-1178.1400146484375,5102.31005859375,213.72999572753906,2022.8999328613281,-3226.7001342773438,10142.19970703125,-4742.200012207031,-874.5999908447266,-2645.0,255.0,0.0,False,0.4525535255329407,-3.11558264841476,1.4943154300500763,True,230.0,False,10,False,10,,Charlie Bravo,76561198164282838,5.0,-1118.1400146484375,5019.25,133.52999877929688,-22000.6005859375,2120.5999755859375,651.8000030517578,-597.599983215332,-5145.7000732421875,-1847.7000427246094,255.0,247.0,-0.20913004934665058,0.49678090191752816,-0.47628939847101853,True,157.5991397237265,True,7,4,10,,False
