,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,167,0,False,False,0,5213.631465315488,11.460000038146973,5.949999809265137,93.75,20612.099609375,6669.6002197265625,2108.699951171875,794.0000152587891,-539.1999816894531,-5922.7001953125,0.0,-0.006642794827370381,-0.07755293400092755,0.010661411612605247,b431ac6b46b,mdpro8,18.0,-151.6300048828125,-43.27000045776367,48.52000045776367,11153.599853515625,18486.500244140625,51.90000057220459,160.9000015258789,182.09999084472656,1086.2000274658203,128.0,0.0,False,0.05202367932150773,1.796193507514185,1.461089054154286,True,0.0,False,False,4,4,,bb72f1741fb,PATESVALEURSÛR,8.0,0.0,-4608.0,18.34000015258789,0.0,0.0,2.3999999463558197,-0.7000000029802322,0.0,0.0,,128.0,,0.017006184591224157,1.5708156599512009,1.0488369482935435e-07,True,False,85.0,False,False,False,,enpitsu,76561198039309853,26.0,0.0,4271.759765625,17.049999237060547,0.0,-8267.7001953125,3.0000001192092896,0.7000000029802322,0.0,0.0,255.0,,,0.016594242522762655,-1.5708191125145916,-1.88860490600322e-07,True,False,False,False,107.0,False,,games5425898691,bf81d8692db,19.0,130.64999389648438,592.8499755859375,63.439998626708984,-3054.7000122070312,-22604.89990234375,2838.900146484375,4564.599914550781,-380.99998474121094,300.2000045776367,128.0,128.0,0.11012464198156124,-1.6479417104398766,3.562067506210328e-05,True,3,False,4,0.0,False,,
1,271,3,False,False,1,8299.721307654921,-3862.929931640625,-1659.8499755859375,723.530029296875,6945.5999755859375,16477.39990234375,16010.6005859375,5281.5997314453125,-2612.2000122070312,-1131.2000274658203,1.0,0.4150547772140322,-1.9938139552034455,-0.33745796517376825,76561198039309853,enpitsu,26.0,-3893.340087890625,-1757.56005859375,530.5999755859375,7177.7001953125,18864.49951171875,3425.10009765625,609.5000076293945,567.9999923706055,-89.60000038146973,128.0,128.0,,0.4425183533490952,1.5663210630053588,1.9012664961869232,True,220.0,False,2,2,False,,bf81d8692db,games5425898691,19.0,3573.510009765625,20.75,17.0,154.0999984741211,-18566.800537109375,4.099999964237213,0.09999999776482582,-0.09999999776482582,-1986.3999938964844,255.0,0.0,,-0.009586671226901194,-1.5059698867806004,-2.8407057127484144e-05,True,4,255.0,False,4,False,,PATESVALEURSÛR,bb72f1741fb,8.0,-0.0,4608.0,18.34000015258789,-0.0,-0.0,2.3999999463558197,0.7000000029802322,-0.0,0.0,,128.0,,-0.017006184591224157,-1.5708156599512009,1.0488369482935435e-07,True,False,False,False,85.0,False,,mdpro8,b431ac6b46b,18.0,-3030.570068359375,-73.2699966430664,17.010000228881836,-12941.500244140625,-4445.199890136719,2.8999999165534973,-1.2999999523162842,-0.29999999329447746,-2089.600067138672,255.0,0.0,-0.009573393499324252,-0.2837007072784969,-0.0001423555009236899,True,6,False,6,0.0,False,,False
2,414,8,False,True,1,2753.019773366401,-1523.8499755859375,3827.199951171875,451.54998779296875,5156.199951171875,7819.1998291015625,7416.300048828125,3459.7000122070312,249.3000030517578,535.2999877929688,1.0,-0.4203150573831847,-2.0176959715967806,0.8276856246127413,76561198039309853,enpitsu,25.0,-1550.3199462890625,3838.840087890625,281.6300048828125,5653.3001708984375,13733.599853515625,1549.4999694824219,-330.8000183105469,1662.4000549316406,-3144.5001220703125,128.0,255.0,False,0.6143404232465297,2.755984591874991,-0.4788212285232508,True,159.0,False,2,4,1,,bf81d8692db,games5425898691,19.0,-3142.5,-799.530029296875,17.0,-7365.5999755859375,11183.900146484375,4.099999964237213,-0.19999999552965164,-0.0,-2256.699981689453,255.0,0.0,,-0.009550909751700174,1.056479739954746,-2.060795836093253e-05,True,4,255.0,False,4,False,,PATESVALEURSÛR,bb72f1741fb,8.0,-3.8299999237060547,4389.47021484375,18.34000015258789,-136.19999885559082,-6908.2000732421875,2.3999999463558197,0.29999999329447746,-0.09999999776482582,-7.099999785423279,255.0,128.0,,-0.01689249540600851,-1.5505828606583159,-1.0565633032662595e-05,True,False,False,False,85.0,False,,mdpro8,b431ac6b46b,18.0,-1688.81005859375,3872.530029296875,411.80999755859375,15834.200439453125,-6594.000244140625,3018.5000610351562,1279.8999786376953,3108.800048828125,922.7999877929688,255.0,128.0,-0.2034097864078583,-3.0940124229011414,-0.05627993500385215,True,6,4,8,192.3178924283674,True,,
3,415,9,False,False,0,9264.682726586916,1410.0400390625,-3833.10009765625,494.3800048828125,-23811.0009765625,-573.1000137329102,8496.300048828125,-978.1999969482422,3217.6998901367188,4968.800048828125,0.0,0.35765089780106046,2.3774416048310063,1.023665293615988,b431ac6b46b,mdpro8,18.0,1688.81005859375,-3872.530029296875,411.80999755859375,-15834.200439453125,6594.000244140625,3018.5000610351562,-1279.8999786376953,-3108.800048828125,922.7999877929688,255.0,128.0,,0.2034097864078583,3.0940124229011414,-0.05627993500385215,True,189.2206883174117,True,4,8,6,,bb72f1741fb,PATESVALEURSÛR,8.0,3.8299999237060547,-4389.47021484375,18.34000015258789,136.19999885559082,6908.2000732421875,2.3999999463558197,-0.29999999329447746,0.09999999776482582,-7.099999785423279,255.0,128.0,,0.01689249540600851,1.5505828606583159,-1.0565633032662595e-05,True,False,116.0,False,False,False,,enpitsu,76561198039309853,25.0,1550.3199462890625,-3838.840087890625,281.6300048828125,-5653.3001708984375,-13733.599853515625,1549.4999694824219,330.8000183105469,-1662.4000549316406,-3144.5001220703125,128.0,128.0,False,-0.6143404232465297,-2.755984591874991,-0.4788212285232508,True,4,1,2,159.0,False,,games5425898691,bf81d8692db,19.0,3201.580078125,680.3099975585938,17.0,4631.499938964844,-12452.80029296875,4.099999964237213,0.19999999552965164,-0.09999999776482582,-2267.7000427246094,255.0,0.0,0.009554279816067853,-1.2827694129081555,-1.7542751754840235e-05,True,4,False,4,251.9027958890443,True,,
4,517,12,False,False,1,3424.9726091267307,3085.27001953125,2506.080078125,376.07000732421875,-955.1000213623047,21027.19970703125,11320.10009765625,3429.1000366210938,-3213.2998657226562,3730.2999877929688,1.0,1.4334655238964444,-2.388683595126425,-1.4089657702004679,bf81d8692db,games5425898691,19.0,3033.72998046875,2288.760009765625,243.47999572753906,18257.099609375,13705.0,2801.099853515625,-558.3000183105469,13.500000238418579,305.5999946594238,255.0,149.0,,0.7932565961633169,2.1866555130437835,-0.14343363355181193,True,93.75972480927743,True,False,6,4,,76561198039309853,enpitsu,25.0,-117.83999633789062,3964.10009765625,17.040000915527344,-3434.1000366210938,-18561.400146484375,0.0,-0.0,0.7000000029802322,-2.800000011920929,255.0,128.0,False,-0.01679128203487673,-1.3874990152896884,5.039986386087489e-05,True,2,69.0,False,4,2,,PATESVALEURSÛR,bb72f1741fb,8.0,3114.89990234375,2947.669921875,18.34000015258789,-2186.9000244140625,-10719.7998046875,2.8999999165534973,-0.0,0.19999999552965164,-1771.6000366210938,255.0,30.0,False,-0.016981666872133105,-1.3634791905853565,-0.00023250122231746568,False,False,False,False,255.0,False,,mdpro8,b431ac6b46b,18.0,782.7000122070312,4375.14013671875,17.020000457763672,-12358.00048828125,3949.2001342773438,1.8000000715255737,1.2999999523162842,-0.3999999910593033,2741.7001342773438,255.0,255.0,-0.009560944319776894,0.1862348590096652,0.00020704185580013696,True,6,4,8,169.0,False,,True
5,595,15,False,False,0,9066.054010512376,-1279.010009765625,-3917.9599609375,584.3099975585938,-13806.099853515625,19168.900146484375,7436.9000244140625,1476.199951171875,739.0000152587891,-5768.3001708984375,0.0,-0.613405262322801,-2.6838697244573493,0.6063332995688219,b431ac6b46b,mdpro8,18.0,-1135.9300537109375,-4036.9599609375,442.3900146484375,-9200.399780273438,11565.10009765625,4539.700012207031,-3177.0001220703125,4482.39990234375,252.90000915527344,255.0,128.0,,-0.4091116595941651,2.059019496655332,-1.8104789483613632,True,93.7930235760186,True,4,10,7,,bb72f1741fb,PATESVALEURSÛR,8.0,-1239.989990234375,-3531.0400390625,239.91000366210938,9591.500244140625,-9825.499877929688,111.5999984741211,1495.8999633789062,999.0000152587891,1503.6000061035156,128.0,145.0,,-0.29743574632726416,-1.2410755673542269,0.10678317642739257,True,False,216.0,False,4,False,,enpitsu,76561198039309853,26.0,-1073.5799560546875,-3804.47998046875,390.0299987792969,-7593.800048828125,-15207.5,3117.3001098632812,3932.2000122070312,-1841.6999816894531,3375.5999755859375,255.0,0.0,,-0.959429736558815,-1.4451364802476059,0.0946687007116339,True,6,3,2,0.0,False,,games5425898691,bf81d8692db,19.0,-3656.10009765625,-3484.199951171875,17.010000228881836,27.699999809265137,10550.799560546875,2.5999999046325684,0.0,0.7999999821186066,4.900000095367432,255.0,128.0,0.009544351225991605,1.569034151199488,-6.94454118040119e-05,True,4,False,6,82.0,False,,
6,723,20,False,False,0,3285.8314048672555,-2310.090087890625,2174.02001953125,147.88999938964844,9105.800170898438,7992.0001220703125,485.49999237060547,-4338.999938964844,2665.2999877929688,2771.7999267578125,0.0,-0.166924122965069,2.1995736919305893,-0.9180676738814211,b431ac6b46b,mdpro8,18.0,-2404.989990234375,2109.300048828125,17.020000457763672,3532.0001220703125,4977.099914550781,1.1999999731779099,-0.5999999865889549,0.0,-3.6000001430511475,0.0,128.0,,0.009909095165651667,0.9525231124031354,3.089903894810239e-05,False,29.0,False,4,12,10,,bb72f1741fb,PATESVALEURSÛR,8.0,848.469970703125,1177.0,18.34000015258789,618.6999893188477,8863.499755859375,2.3000000417232513,-1.0999999940395355,0.19999999552965164,135.10000228881836,13.0,128.0,False,0.01752934022330153,1.5172292153622944,-7.279590120626342e-05,True,4,224.0,False,6,False,,enpitsu,76561198039309853,25.0,-3648.820068359375,-2056.159912109375,18.010000228881836,-4298.399963378906,18060.799560546875,-845.5999755859375,1848.5000610351562,432.2999954223633,-1593.3999633789062,255.0,128.0,,0.07703455994960562,1.7786290049177544,0.0058118002092861255,True,8,6,2,12.155449344265847,True,,games5425898691,bf81d8692db,19.0,-2343.4599609375,3622.889892578125,17.010000228881836,11808.399658203125,9359.000244140625,2.5,0.19999999552965164,0.5999999865889549,6.1000001430511475,255.0,128.0,0.009565418493855796,0.6711483697476734,-5.202757250583952e-05,True,4,False,6,184.0,False,,
7,760,21,False,False,1,8258.866731772509,1244.0400390625,-3111.530029296875,102.58999633789062,-2371.199951171875,17126.500244140625,4954.5001220703125,-1165.8999633789062,-3130.1998901367188,-2134.7999572753906,1.0,-0.14482563313708752,-2.8552622769998406,0.763965038442834,bf81d8692db,games5425898691,19.0,1220.6199951171875,-3289.050048828125,53.16999816894531,-7648.699951171875,13080.0,2607.7999877929688,709.1000366210938,-2140.2999877929688,67.60000228881836,255.0,128.0,,-0.010512981743129849,1.1136414140394906,-0.03966115576388203,True,163.0,False,False,8,5,,76561198039309853,enpitsu,26.0,3483.7900390625,-842.9099731445312,83.37999725341797,-1374.1000366210938,-22872.19970703125,1976.3999938964844,5490.7000732421875,-318.0999946594238,1.4000000059604645,255.0,128.0,,-0.567500428055843,-1.5130745441712927,0.00012101471139767287,True,7,0.0,False,10,2,,PATESVALEURSÛR,bb72f1741fb,8.0,-835.9299926757812,-1592.969970703125,18.34000015258789,-123.59999656677246,688.0999755859375,2.199999988079071,-3.8999998569488525,-0.5000000074505806,0.0,255.0,128.0,False,-0.016781660069935693,-1.748656769889811,1.0291943331431117e-05,True,6,4,False,224.0,False,,mdpro8,b431ac6b46b,18.0,1435.739990234375,-2713.050048828125,165.6199951171875,-9667.19970703125,-5568.3001708984375,1327.7000427246094,-2.8999999165534973,-0.7999999821186066,517.599983215332,255.0,128.0,-0.006870577835737786,-1.3112964122574196,0.0053049677936764135,False,10,4,14,0.0,False,,
8,766,21,False,False,0,2242.5777597711794,-1051.7900390625,2902.840087890625,164.30999755859375,14830.699462890625,-3796.9000244140625,-258.29999923706055,-4674.4000244140625,292.2999954223633,3750.1998901367188,0.0,-0.40144312831405604,2.7937833668068968,1.4680300681274707,b431ac6b46b,mdpro8,18.0,-1134.280029296875,2803.409912109375,194.6199951171875,14226.099853515625,-1995.2999877929688,2653.900146484375,4771.400146484375,227.70000457763672,-2726.099853515625,128.0,0.0,,-0.5192077306979227,1.0656538081729692,0.3566153868840429,False,0.0,False,4,14,11,,bb72f1741fb,PATESVALEURSÛR,8.0,840.0700073242188,1570.0400390625,18.34000015258789,452.59998321533203,-2518.5000610351562,2.199999988079071,-0.29999999329447746,0.0,0.0,0.0,128.0,False,0.017234775772984264,1.7486534583479132,-2.953589371965712e-06,True,4,224.0,False,6,False,,enpitsu,76561198039309853,26.0,-3452.739990234375,1358.280029296875,96.01000213623047,1374.7000122070312,22900.0,-168.09999465942383,-5490.8001708984375,317.2999954223633,0.5999999865889549,255.0,128.0,,0.9462637240160073,-1.6287042429897425,3.141385696693482,True,10,7,2,0.0,False,,games5425898691,bf81d8692db,19.0,-1083.25,3069.64990234375,81.83999633789062,8525.700073242188,-10345.0,-172.09999084472656,5012.099914550781,2129.9000549316406,-769.3000030517578,255.0,128.0,1.189071236985725,-1.3805684193189758,-0.298037336035967,True,5,False,8,163.0,False,,
9,774,22,False,False,1,7923.651292969606,686.0800170898438,-2780.8701171875,95.70999908447266,-10904.3994140625,2405.5999755859375,2735.1998901367188,523.3000183105469,-3786.7999267578125,1125.0,1.0,-0.13242818484695634,2.9245079525815645,2.2329316981697307,bf81d8692db,games5425898691,19.0,783.7000122070312,-2907.239990234375,102.9800033569336,-8972.19970703125,4133.299865722656,-76.10000133514404,-5350.999755859375,-720.8000183105469,-1047.3999786376953,255.0,128.0,,0.23994848107765776,-1.657238959706443,-2.9441844075619117,True,163.0,False,False,8,5,,76561198039309853,enpitsu,25.0,3407.110107421875,-2118.429931640625,90.87999725341797,-1363.5000610351562,-22731.10107421875,-139.49999809265137,5490.8001708984375,-317.2999954223633,0.29999999329447746,128.0,128.0,,1.465341289546088,1.6279607921557968,3.141005445326317,False,8,0.0,False,10,2,,PATESVALEURSÛR,bb72f1741fb,8.0,-856.7999877929688,-1476.8900146484375,18.34000015258789,-944.8000335693359,5257.39990234375,2.199999988079071,-0.0,-0.0,0.0,0.0,128.0,False,-0.017234775772984264,-1.7486534583479132,-2.953589371965712e-06,True,6,4,False,224.0,False,,mdpro8,b431ac6b46b,18.0,800.280029296875,-2669.27001953125,219.3800048828125,-12834.599609375,6913.499755859375,-11.299999952316284,-3305.5999755859375,-1863.5000610351562,3981.099853515625,128.0,0.0,0.7858318408087727,-0.4630078127900831,2.196519181552749,False,11,4,14,0.0,False,,
10,798,22,False,False,1,7800.839956001264,-227.3699951171875,-2579.530029296875,93.73999786376953,-9177.899780273438,1775.8999633789062,1641.1000061035156,-785.8000183105469,-5886.400146484375,855.5999755859375,1.0,-0.1980187295178506,-0.06958942572043586,-0.3460441273665935,bf81d8692db,games5425898691,19.0,-5.460000038146973,-2521.590087890625,16.459999084472656,-12531.700439453125,3215.5999755859375,87.89999961853027,98.00000190734863,-41.99999809265137,2368.800048828125,255.0,255.0,,-0.008208152249632951,0.16504173542831568,0.010163928447641924,True,125.23581926797027,True,False,8,6,,76561198039309853,enpitsu,25.0,3163.300048828125,-3958.6201171875,17.059999465942383,-10681.700439453125,-18693.199462890625,2.5,-0.7000000029802322,0.7999999821186066,-2025.8999633789062,255.0,0.0,,-0.016828498928744946,-0.9769796742117555,5.45198297541681e-06,True,8,255.0,False,10,2,,PATESVALEURSÛR,bb72f1741fb,8.0,-834.5599975585938,-1855.22998046875,18.34000015258789,827.9000091552734,-12565.899658203125,-2.5,0.19999999552965164,-0.0,53.60000133514404,255.0,128.0,False,-0.017010306966579222,-1.6408783538096225,-3.73938932789329e-05,True,6,4,False,154.8982882448422,True,,mdpro8,b431ac6b46b,18.0,-333.9200134277344,-2058.7099609375,93.87999725341797,-12834.599609375,6913.499755859375,-3941.4999389648438,-2620.4000854492188,1414.6000671386719,-1178.0999755859375,128.0,0.0,1.0917262136521455,0.37133942728829644,-0.11556865486922868,False,12,4,14,0.0,False,,
