,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
38,2838,69.0,False,False,1,5701.087037590804,1957.1500244140625,-461.4599914550781,121.80000305175781,18360.6005859375,6211.500244140625,594.7999954223633,-1811.9000244140625,2516.4999389648438,-641.1000061035156,1.0,0.9351516927483906,-2.1337916107687804,2.638122447196852,bf9e2c169bb,PtHenk,11.0,1856.1199951171875,-394.0400085449219,16.739999771118164,16515.6005859375,6724.2999267578125,-16.299999952316284,-85.9000015258789,178.89999389648438,-1511.199951171875,255.0,0.0,,-0.02436484781767944,2.79902362745386,0.00439550614950643,True,4,86.0,False,4,False,,76561198810719683,a_couchinho,15.0,774.1199951171875,-2194.169921875,16.989999771118164,20157.099609375,9568.900146484375,4.600000083446503,2.3000000417232513,0.7999999821186066,-698.8999938964844,255.0,128.0,,-0.009605013835723056,2.7528815900039443,0.00011469122117248429,True,False,False,4,143.0,False,,enpitsu,76561198039309853,25.0,1090.0,-412.8699951171875,17.049999237060547,12969.000244140625,18176.099853515625,2.5999999046325684,0.3999999910593033,0.19999999552965164,-419.7999954223633,255.0,128.0,False,-0.016790773668885286,2.2253010072937376,0.00014169231647056927,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-525.5700073242188,1347.47998046875,17.010000228881836,8699.600219726562,19249.599609375,2.8999999165534973,1.2999999523162842,-0.7999999821186066,-3.8999998569488525,255.0,128.0,,-0.009683748866161548,1.9957968009677405,2.580785841119937e-05,True,6,6,False,86.0,False,
39,2852,69.0,False,False,1,5697.147205992925,2890.780029296875,-196.50999450683594,92.94999694824219,17706.99951171875,5062.60009765625,1284.1999816894531,-2397.7000427246094,5466.400146484375,-606.8999862670898,1.0,0.17080062862400114,-2.945221516877792,0.8787775533488431,bf9e2c169bb,PtHenk,11.0,2730.330078125,-184.27000427246094,17.049999237060547,17331.99951171875,3537.9998779296875,2.5999999046325684,-0.5000000074505806,-0.5000000074505806,-1.2999999523162842,255.0,128.0,,-0.016809129327042174,2.9403914965411215,5.3787883724071635e-05,True,4,86.0,False,4,False,,76561198810719683,a_couchinho,15.0,1807.2099609375,-1742.97998046875,16.989999771118164,19215.6005859375,10948.399658203125,4.600000083446503,0.3999999910593033,-0.0,91.49999618530273,255.0,128.0,,-0.009605893454983893,2.6130603033739224,-7.774815004091775e-05,True,False,False,4,143.0,False,,enpitsu,76561198039309853,25.0,1797.97998046875,420.9700012207031,17.049999237060547,16052.7001953125,15337.2998046875,2.5999999046325684,-0.09999999776482582,-0.19999999552965164,-158.4000015258789,255.0,255.0,False,-0.016778171200200934,2.3938819195121153,8.579964830703047e-05,False,0.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-60.31999969482422,2300.949951171875,17.010000228881836,11799.7998046875,19742.39990234375,-0.19999999552965164,-0.19999999552965164,-0.5000000074505806,-127.39999771118164,255.0,128.0,,-0.009600332740093306,2.122476097893373,0.00010535852798730972,False,6,6,False,64.08664941018627,True,
40,2873,70.0,False,False,1,5870.106728776394,4000.7099609375,158.13999938964844,271.5199890136719,180.6999969482422,2681.0000610351562,8266.900024414062,-983.7000274658203,5707.39990234375,-1567.5,1.0,0.891227516901632,-1.7055713628750855,2.4592249026148303,bf9e2c169bb,PtHenk,11.0,4018.27001953125,85.61000061035156,93.7699966430664,10098.900146484375,3079.5001220703125,10388.599853515625,-278.1999969482422,-5473.599853515625,-460.29998779296875,255.0,128.0,,0.8129068821706452,2.8717643527420686,-0.24014896481833498,True,4,255.0,False,4,False,,76561198810719683,a_couchinho,15.0,2893.27001953125,-960.72998046875,16.989999771118164,11607.2998046875,9524.69970703125,4.600000083446503,0.5999999865889549,-0.19999999552965164,0.0,214.0,128.0,,-0.009641766873074244,2.4544006437874124,-2.8233631102641726e-05,True,False,False,4,143.0,False,,enpitsu,76561198039309853,25.0,2632.93994140625,1833.760009765625,17.049999237060547,7203.699951171875,20324.89990234375,2.5,0.09999999776482582,0.19999999552965164,4.799999892711639,255.0,128.0,False,-0.016778646249525356,1.910873509002304,-2.4300867826994976e-05,False,0.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,1142.3800048828125,3549.97998046875,17.010000228881836,20240.10009765625,10774.7998046875,2.199999988079071,-0.5000000074505806,-0.3999999910593033,-1470.2000427246094,255.0,0.0,,-0.009606430738616287,2.682542325143045,-0.00016547765666684652,False,6,6,False,43.0,False,
41,2876,70.0,False,False,1,5847.458364748257,4001.9599609375,185.6300048828125,353.7900085449219,-3078.0999755859375,5987.80029296875,12424.3994140625,-1153.3999633789062,553.8999938964844,-436.5999984741211,1.0,0.7887989610063303,-2.164797402186263,1.657088353529725,bf9e2c169bb,PtHenk,11.0,4073.860107421875,109.12999725341797,193.91000366210938,3819.5999145507812,2654.5001220703125,12893.800048828125,347.99999237060547,-5367.9998779296875,1145.8999633789062,255.0,128.0,,1.2759872598361504,2.4776290266510594,-0.6488922481741308,True,4,255.0,False,4,False,,76561198810719683,a_couchinho,15.0,3066.72998046875,-817.0499877929688,16.989999771118164,8538.200073242188,7528.800048828125,4.900000095367432,3.799999952316284,1.5000000596046448,964.7000122070312,128.0,223.0,,-0.009841003707168321,2.429003729123096,0.00014548371293820415,True,False,False,4,143.0,False,,enpitsu,76561198039309853,25.0,2692.909912109375,2003.1600341796875,17.049999237060547,7191.500244140625,20328.699951171875,2.5,0.09999999776482582,0.19999999552965164,1.4000000059604645,255.0,128.0,False,-0.016778648368554708,1.910648846829723,-2.2416534430638697e-05,False,0.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,1315.239990234375,3629.530029296875,17.010000228881836,21152.900390625,8412.7001953125,2.3000000417232513,1.8000000715255737,0.7000000029802322,-1692.1000671386719,255.0,44.0,,-0.009575419484097951,2.8220400242631283,-0.00011264104746479107,False,6,6,False,43.0,False,
42,2907,71.0,False,False,1,5090.970607131126,3646.139892578125,855.760009765625,1326.5699462890625,-10448.699951171875,9457.999877929688,8524.7998046875,-789.7000122070312,96.99999809265137,340.29998779296875,1.0,0.6795526933378478,2.9552342277392665,-0.4557408020900767,bf9e2c169bb,PtHenk,11.0,3836.090087890625,758.3300170898438,1189.1600341796875,-8805.700073242188,7762.5,5999.69970703125,0.7999999821186066,526.8999862670898,-371.89998626708984,255.0,128.0,,0.23398492764853204,0.16901123052061381,-2.5160893958851416,True,5,255.0,False,6,False,,76561198810719683,a_couchinho,15.0,3263.580078125,34.5,16.989999771118164,-1101.2000274658203,6941.9000244140625,4.600000083446503,0.19999999552965164,-0.5999999865889549,226.8000030517578,228.0,128.0,,-0.00954358031513219,1.3968660999733886,-0.00010226378420386694,True,False,False,4,143.0,False,,enpitsu,76561198039309853,25.0,3453.780029296875,4022.070068359375,17.049999237060547,3060.2999877929688,4600.5999755859375,2.5999999046325684,-0.3999999910593033,-0.7000000029802322,-78.20000171661377,128.0,255.0,False,-0.017326982576310237,2.172690375273142,0.00010234481306864595,True,0.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,3417.780029296875,4471.0400390625,56.40999984741211,3097.9000854492188,10178.200073242188,5591.199951171875,2489.9000549316406,-4267.699890136719,1181.6000366210938,128.0,255.0,,0.5373416551180392,1.8199279931328534,-0.26176665000980975,True,6,6,False,255.0,False,
43,2994,74.0,False,True,1,1456.8580479025838,487.92999267578125,3741.4599609375,734.3499755859375,-8512.7001953125,25428.798828125,-5329.2999267578125,-5989.5001220703125,168.70000839233398,310.79999923706055,1.0,-1.5100586009093149,3.019877767272955,-2.9883066282874924,76561198810719683,a_couchinho,14.0,465.6600036621094,3550.14990234375,690.5599975585938,-9354.299926757812,16615.50048828125,2061.0000610351562,-1070.8999633789062,687.2000122070312,-225.10000228881836,253.0,128.0,,-0.11397959333379205,2.161497857641642,1.281717058195426,True,False,8.978554610283147,True,6,False,,bf9e2c169bb,PtHenk,11.0,147.52000427246094,3849.35009765625,128.8699951171875,-14388.699951171875,12015.799560546875,-9950.700073242188,4927.300109863281,-1846.7999267578125,1600.0999450683594,255.0,255.0,,-0.25456330456068854,2.00879642747842,1.0999681427027952,True,6,False,6,167.0,False,,enpitsu,76561198039309853,25.0,555.530029296875,4348.7001953125,16.979999542236328,-7920.7000732421875,3026.0000610351562,22.200000286102295,3.1999999284744263,9.200000166893005,-45.59999942779541,255.0,255.0,False,-0.017367248768611662,0.37409411264575215,1.974969205581565e-06,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,428.3299865722656,4201.31005859375,487.1400146484375,-6210.999755859375,-10664.3994140625,5057.9998779296875,3623.3999633789062,1634.9000549316406,-2100.0,255.0,233.0,,0.3850922192312648,-1.7021348429146594,-1.2236553262821388,True,8,7,False,176.73253304214884,True,
44,2998,75.0,False,False,0,9211.101654312597,-394.510009765625,-4057.43994140625,705.5,-1009.7000122070312,-7982.60009765625,8352.000122070312,5888.0999755859375,-58.60000133514404,1151.8000030517578,0.0,0.48471200321593977,1.7025989623483624,1.5665773070077742,bf81d8692db,games5425898691,19.0,-333.6300048828125,-4035.2900390625,552.6099853515625,6615.4998779296875,10734.100341796875,2236.4999389648438,-663.8999938964844,-4200.899963378906,-3487.3001098632812,255.0,239.0,,-0.2478784545132889,1.178708557701645,-2.0182610655397237,True,7,164.18153107807194,True,8,False,,76561198039309853,enpitsu,25.0,-491.2900085449219,-4373.669921875,17.049999237060547,7684.7998046875,-3014.89990234375,3.4999999403953552,-1.4000000059604645,-3.1999999284744263,-12.599999904632568,255.0,255.0,False,0.01694578228097552,-0.37613600983260664,2.051924133496987e-05,True,2,False,2,0.0,False,,a_couchinho,76561198810719683,14.0,-318.8800048828125,-3815.68994140625,699.010009765625,8378.099975585938,-16371.800537109375,-198.29999923706055,981.2999725341797,-1964.2999267578125,-2053.2000732421875,252.0,128.0,,0.5087401542048938,-2.563218905614946,1.475429977717585,True,0.0,False,6,False,False,,PtHenk,bf9e2c169bb,11.0,-27.709999084472656,-3949.719970703125,43.43000030517578,14368.299560546875,-12066.500244140625,-10495.0,-4780.10009765625,1767.5,1819.1999816894531,255.0,128.0,,-0.1837646475005412,-1.858713076080892,1.1046082018089622,True,6,6,False,167.0,False,
45,3089,78.0,False,False,0,9177.750235929174,-706.8099975585938,-4035.800048828125,222.07000732421875,1053.0999755859375,18172.19970703125,-3112.5,1210.999984741211,628.8000106811523,345.0,0.0,0.9848448074113857,0.3883083994825176,0.7711374274239324,76561198039309853,enpitsu,25.0,-739.5399780273438,-4242.47998046875,121.36000061035156,-2359.199981689453,9943.599853515625,212.00000762939453,-5353.800048828125,-1259.4999694824219,-1.0000000149011612,255.0,128.0,False,1.428781430507115,1.8005888914402692,-0.0012762674449628539,True,3,,False,4,False,,bf81d8692db,games5425898691,20.0,2479.800048828125,-1617.989990234375,17.010000228881836,3605.1998901367188,-12838.599853515625,2.0000000298023224,-0.3999999910593033,1.8000000715255737,-222.90000915527344,255.0,107.0,,0.009572418352232956,-1.3149583484060308,0.00015429992361185415,True,8,False,8,177.0,False,,a_couchinho,76561198810719683,14.0,118.66999816894531,-4243.22021484375,111.0199966430664,-5591.400146484375,13544.49951171875,-770.0,-3719.5001220703125,-1500.3999328613281,-81.70000076293945,255.0,128.0,,-1.0541035369552243,1.990249363841653,-0.04130433140094858,True,,False,8,False,4,,PtHenk,bf9e2c169bb,11.0,-1048.3299560546875,-3877.64990234375,297.6600036621094,-8872.60009765625,7548.3001708984375,-649.0000152587891,4562.900085449219,2618.2998657226562,-1107.9000091552734,255.0,128.0,,0.6101749363210128,-1.1976131424764855,-2.94983313783415,True,8,6,4,150.0,False,
46,3133,80.0,False,False,1,3530.332361022378,553.0999755859375,1626.3599853515625,113.37000274658203,-2277.2000122070312,-20120.50048828125,-1629.4999694824219,63.00000190734863,1017.6999664306641,-3676.7999267578125,1.0,-0.9524753981752669,1.1959747202542028,-0.9089681557856092,76561198810719683,a_couchinho,14.0,626.3099975585938,1724.22998046875,100.16000366210938,3642.0999145507812,-17886.600341796875,3.100000023841858,5133.499755859375,-590.6999969482422,-1883.3999633789062,255.0,128.0,,0.21895397678131687,2.1345780447054667,-2.7189391483621734,True,5,,False,10,False,,bf9e2c169bb,PtHenk,11.0,2280.18994140625,2145.81005859375,17.020000457763672,11196.8994140625,-16169.599609375,2.199999988079071,0.3999999910593033,-0.5000000074505806,91.70000076293945,255.0,128.0,,-0.016780630033939335,-2.18605750140202,-8.015953606782792e-05,True,6,4,8,52.88929881588106,True,,enpitsu,76561198039309853,25.0,1179.969970703125,2542.169921875,80.91000366210938,8693.300170898438,-16923.499755859375,2223.3999633789062,3994.2999267578125,3770.2999877929688,281.5999984741211,255.0,128.0,False,-0.6450565430601507,-2.3656008856399007,0.03101620335257278,True,0.0,False,6,False,5,,games5425898691,bf81d8692db,20.0,-3083.419921875,4141.81005859375,17.010000228881836,3594.7000122070312,17081.099853515625,2.3000000417232513,-0.09999999776482582,-0.0,-1953.800048828125,255.0,0.0,,-0.009567227065223796,1.8471768913005904,2.0155630333722357e-06,True,8,8,False,255.0,False,
47,3182,81.0,False,False,1,6619.6917965319235,224.35000610351562,-1445.530029296875,93.1500015258789,-1501.0000610351562,-14560.699462890625,0.0,5875.10009765625,-491.5999984741211,-1114.1000366210938,1.0,0.1501842764737504,-2.357354619284073,1.4697960277642428,76561198810719683,a_couchinho,14.0,393.4100036621094,-1443.7099609375,17.0,-14650.0,-8375.499877929688,3.4999999403953552,-0.3999999910593033,0.9000000357627869,-1957.4000549316406,255.0,46.0,,-0.00967225123006096,-0.45080018663174076,-1.2720381206070701e-05,True,6,0.0,False,10,False,,bf9e2c169bb,PtHenk,11.0,3079.18994140625,-1532.8900146484375,17.040000915527344,-16090.6005859375,-16434.3994140625,-0.3999999910593033,0.5999999865889549,0.5999999865889549,-99.39999580383301,255.0,128.0,,-0.01678356701540197,-0.7859431091710319,7.19656769260768e-05,True,6,4,8,192.40663220805502,True,,enpitsu,76561198039309853,25.0,1852.97998046875,-495.0,17.030000686645508,-15097.80029296875,-12628.299560546875,5.0,-2.199999988079071,-1.5999999642372131,-977.3000335693359,255.0,128.0,False,-0.016786206171442344,-0.6264393408674405,0.00022531099937151647,True,0.0,False,8,False,7,,games5425898691,bf81d8692db,20.0,-1203.8699951171875,2927.929931640625,17.010000228881836,2294.4000244140625,-22884.09912109375,1.899999976158142,-0.0,0.09999999776482582,-10.0,255.0,125.0,,-0.00959384361297645,-1.6703442003437188,1.1946339363987082e-05,True,8,8,False,156.0,False,
48,3333,87.0,False,False,1,10116.81595955515,-3718.929931640625,-3862.909912109375,131.94000244140625,7223.499755859375,8922.39990234375,2094.499969482422,1669.1999816894531,-3958.0999755859375,300.3000068664551,1.0,-1.0461702593502706,2.7184494764700586,2.9939393865286887,76561198810719683,a_couchinho,14.0,-3788.550048828125,-3952.409912109375,18.06999969482422,9439.69970703125,6661.5997314453125,-3094.1000366210938,83.4000015258789,-3156.0000610351562,723.3999633789062,206.0,128.0,,-0.23248187411101395,2.531618516793442,-0.04466472386276334,True,8,255.0,False,12,False,,bf9e2c169bb,PtHenk,11.0,-3029.89990234375,-2477.739990234375,17.059999465942383,10149.69970703125,-6081.300048828125,1.899999976158142,-1.4000000059604645,1.1999999731779099,2107.7999877929688,255.0,255.0,,-0.016690635653223818,-2.628537305171498,0.0002455754093592628,True,6,4,8,214.0,False,,enpitsu,76561198039309853,25.0,-3936.81005859375,-876.4600219726562,36.38999938964844,10292.19970703125,12800.799560546875,-5030.10009765625,-277.2999954223633,-5487.60009765625,241.70000076293945,255.0,255.0,,-0.2676998380357957,2.2784337291028294,0.2988057319539902,False,,False,8,False,8,,games5425898691,bf81d8692db,20.0,-2543.669921875,-5103.1298828125,497.6099853515625,7281.9000244140625,-73.09999942779541,-9802.899780273438,19.09999966621399,485.60001373291016,319.4000053405762,255.0,128.0,,-0.9549933161981006,-3.116392213372801,-1.5780436674112523,True,10,8,4,215.0,False,
49,3365,88.0,False,False,1,8531.286033557235,-2758.25,-2569.0400390625,145.85000610351562,7794.0997314453125,13280.899658203125,256.9000053405762,63.29999923706055,-1891.0000610351562,241.29999160766602,1.0,-0.5086680970790004,-0.2842035691755565,-0.1277500730144148,76561198810719683,a_couchinho,14.0,-2823.830078125,-2710.409912109375,16.989999771118164,8471.500244140625,10527.7001953125,3.1999999284744263,0.19999999552965164,-0.3999999910593033,-5.400000214576721,255.0,128.0,,-0.009611391128961618,2.2492559706167436,2.2610149833186316e-05,True,8,212.7297890904129,True,12,False,,bf9e2c169bb,PtHenk,11.0,-1521.800048828125,-2623.64990234375,17.059999465942383,14035.799560546875,1284.9000549316406,1.1999999731779099,0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,,-0.016749289416908644,3.050272449832514,-5.016873499718937e-05,True,6,4,8,214.0,False,,enpitsu,76561198039309853,25.0,-3245.47998046875,1266.449951171875,81.73999786376953,4176.499938964844,21284.3994140625,-154.7000026702881,-5498.800048828125,87.60000228881836,66.50000095367432,128.0,128.0,,1.4884531709051751,-1.7018439220326018,2.994069777645769,True,,False,10,False,10,,games5425898691,bf81d8692db,20.0,-2084.06005859375,-4023.739990234375,16.989999771118164,2625.7000732421875,17905.30029296875,2.199999988079071,0.09999999776482582,1.5999999642372131,-395.99998474121094,255.0,128.0,,-0.009590696543571654,1.7483020579694868,9.634354766895146e-05,True,10,8,4,143.00774208960985,True,
50,3387,89.0,False,False,1,7167.7687497402385,-2219.820068359375,-1315.1199951171875,122.79000091552734,3743.599853515625,19996.800537109375,156.899995803833,1834.6000671386719,-895.5999755859375,415.99998474121094,1.0,-1.4560023583474955,1.087023751935417,-1.357210347732716,76561198810719683,a_couchinho,14.0,-2152.93994140625,-1458.260009765625,16.979999542236328,6744.69970703125,20222.7001953125,3.4999999403953552,2.0000000298023224,1.1999999731779099,1338.699951171875,255.0,254.0,,-0.009677547279723862,1.8752405118357822,0.00019033397060187404,True,8,143.80411164222218,True,12,False,,bf9e2c169bb,PtHenk,11.0,-509.9700012207031,-2106.409912109375,17.059999465942383,6719.89990234375,15672.7001953125,-3.3000001311302185,-1.5000000596046448,-4.1999998688697815,1780.8000183105469,255.0,128.0,,-0.016768502508496225,1.9044045903609432,-3.02203187584095e-05,True,6,4,8,176.3971956391488,True,,enpitsu,76561198039309853,25.0,-2928.43994140625,3052.35009765625,17.049999237060547,1976.9999694824219,20879.49951171875,2.800000011920929,0.5999999865889549,1.2999999523162842,1333.0999755859375,255.0,0.0,,-0.016798411240594696,1.647903544291234,0.0002224527817990496,True,,False,10,False,10,,games5425898691,bf81d8692db,20.0,-1725.1600341796875,-2221.2900390625,16.989999771118164,4577.200012207031,22539.89990234375,2.199999988079071,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009590448178651371,1.771165797764716,5.5783538514281545e-05,True,10,8,4,109.5938752876815,True,
51,3395,89.0,False,False,1,6620.16838619179,-2180.97998046875,-721.6400146484375,130.83999633789062,-2019.1000366210938,21923.701171875,881.2999725341797,489.0999984741211,1195.5999755859375,-1320.0,1.0,-1.0629166673113122,1.6219872956504424,-1.8430680576840635,76561198810719683,a_couchinho,14.0,-2084.7099609375,-757.0999755859375,16.90999984741211,-3013.5000610351562,21535.400390625,16.799999475479126,101.19999885559082,-59.40000057220459,1275.5999755859375,246.0,181.0,,-0.01531633662183266,1.3799913764654592,0.004293884386412654,True,8,168.0,False,12,False,,bf9e2c169bb,PtHenk,11.0,-383.8299865722656,-1669.219970703125,17.059999465942383,4422.300109863281,18880.999755859375,-4.1999998688697815,0.09999999776482582,1.0000000149011612,49.099998474121094,255.0,128.0,,-0.016784127513792,1.7955195909136867,-6.64706996909993e-05,True,6,4,8,151.3453762582553,True,,enpitsu,76561198039309853,25.0,-2910.719970703125,3695.969970703125,17.049999237060547,1226.6000366210938,20792.5,2.800000011920929,-0.19999999552965164,-5.299999713897705,-814.1000366210938,255.0,0.0,,-0.016784242321903085,1.6391547000642532,-8.532377478142117e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,-1610.5,-1656.6300048828125,16.989999771118164,4577.200012207031,22539.09912109375,4.399999976158142,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009590448178651371,1.771165797764716,5.5783538514281545e-05,True,10,8,4,97.0,False,
52,3403,89.0,False,False,1,6072.198190038438,-2275.360107421875,-38.22999954223633,142.47000122070312,-3963.3999633789062,25260.2001953125,1632.5999450683594,-445.99998474121094,3654.2999267578125,-2664.5999145507812,1.0,-0.9921723883543637,1.2525053291470192,-0.7620532391581819,76561198810719683,a_couchinho,14.0,-2240.0400390625,-228.13999938964844,16.979999542236328,-8626.900024414062,21320.70068359375,3.1999999284744263,2.5,1.2999999523162842,196.29999160766602,255.0,128.0,,-0.00973716538996335,1.1666809798130378,-0.00020149005806009007,True,8,149.21270537376404,True,12,False,,bf9e2c169bb,PtHenk,11.0,-268.0799865722656,-1160.2099609375,17.059999465942383,4480.0,19883.199462890625,1.1999999731779099,0.09999999776482582,0.3999999910593033,1.1999999731779099,255.0,128.0,,-0.01678421420873872,1.7922608378180274,-3.912166217899048e-05,True,6,4,8,148.0,False,,enpitsu,76561198039309853,25.0,-2797.2099609375,4194.8798828125,17.049999237060547,8434.299926757812,18405.999755859375,3.0000001192092896,0.29999999329447746,0.5000000074505806,-2006.7999267578125,255.0,0.0,True,-0.016779589892389663,2.0706885164653026,-6.295563066790193e-05,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,-1461.9100341796875,-924.2100219726562,16.989999771118164,4577.200012207031,22539.09912109375,4.399999976158142,-0.0,-0.3999999910593033,0.0,255.0,128.0,,-0.009590448178651371,1.771165797764716,5.5783538514281545e-05,True,10,8,4,97.0,False,
53,3469,92.0,False,False,1,3746.068447995369,-2846.169921875,4969.14013671875,373.4200134277344,14505.30029296875,3193.5000610351562,9531.099853515625,-4087.7999877929688,610.099983215332,-1799.7000122070312,1.0,0.8711025665634604,-1.4853090177582664,0.08051152447850507,76561198810719683,a_couchinho,14.0,-3075.3701171875,4952.72021484375,304.1499938964844,8936.699829101562,6115.7000732421875,12208.399658203125,-586.1000061035156,1771.9999694824219,-2056.199951171875,0.0,0.0,,0.8047677302692395,2.559251296631226,1.6079587102014312,True,8,255.0,False,12,False,,bf9e2c169bb,PtHenk,11.0,267.1300048828125,2561.7900390625,17.059999465942383,6586.500244140625,7505.2001953125,2.0000000298023224,0.29999999329447746,0.29999999329447746,-2376.699981689453,255.0,0.0,,-0.016700812854061966,2.333101157417967,-4.334299233793109e-05,True,6,4,8,148.0,False,,enpitsu,76561198039309853,25.0,-642.8900146484375,4948.93994140625,17.049999237060547,1499.7999572753906,-1242.3999786376953,1.5999999642372131,0.7999999821186066,-0.7999999821186066,1334.9000549316406,0.0,0.0,False,-0.016956980300793085,1.1145362263319056,0.00016954410907915265,True,,False,10,False,10,,games5425898691,bf81d8692db,19.0,543.22998046875,3483.949951171875,17.010000228881836,20049.300537109375,2767.5,2.0000000298023224,-0.9000000357627869,-0.0,-50.59999942779541,255.0,128.0,,-0.009580179975095882,3.0109811450176758,8.049192307196366e-05,True,12,10,4,97.0,False,
54,3536,94.0,False,True,1,777.1357503345403,223.19000244140625,4751.06982421875,651.3900146484375,10352.80029296875,22844.89990234375,1499.6000671386719,-634.7000122070312,4223.800048828125,-4213.699951171875,1.0,1.095534159152373,1.7643154757122397,3.122038989223847,bf9e2c169bb,PtHenk,11.0,217.25,4538.47021484375,548.22998046875,-6285.5999755859375,11617.60009765625,3053.800048828125,-1502.8999328613281,70.70000171661377,2919.2001342773438,128.0,0.0,False,0.46103225914379997,1.2822189655941136,2.8328910756559673,True,6,117.0,False,10,6,,76561198810719683,a_couchinho,14.0,-999.8400268554688,3496.169921875,118.68000030517578,13595.799560546875,-11501.800537109375,-448.49998474121094,-425.8000183105469,4441.9000244140625,908.4999847412109,255.0,128.0,,0.6475610551021671,-1.8902143543910517,1.2833601320300874,True,10,False,14,234.0,False,,enpitsu,76561198039309853,25.0,-20.940000534057617,5378.47021484375,20.610000610351562,7337.8997802734375,-990.1000213623047,2937.2000122070312,-51.19999885559082,7.200000286102295,-129.20000076293945,128.0,128.0,False,-0.01971278139104753,-3.006009203375008,0.035840267458119156,True,,False,12,False,10,,games5425898691,bf81d8692db,19.0,471.760009765625,4849.35986328125,626.5700073242188,-15807.19970703125,-11540.999755859375,20.299999713897705,5453.499755859375,-276.3999938964844,657.3000335693359,255.0,170.0,,-0.17494315768905264,0.16501809340343526,-2.8056088835386723,True,14,11,4,83.0,False,
