,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,1973,65,False,False,0,4867.7802112362415,3558.919921875,3178.1201171875,91.45999908447266,7011.400146484375,11038.399658203125,-370.99998474121094,1585.8999633789062,46.79999828338623,-1765.2000427246094,0.0,0.09653678316197166,-2.638063367378282,1.2719551093611468,76561198039309853,enpitsu,26.0,3628.22998046875,3073.60009765625,103.66999816894531,9372.2998046875,6600.4998779296875,189.3000030517578,-3832.0999145507812,-1456.3999938964844,2985.10009765625,255.0,255.0,,1.2949165609794047,-1.2358072193073444,2.8799720071701214,True,20,,False,19,False,,bf81d8692db,games5425898691,20.0,-1361.6400146484375,969.6599731445312,17.010000228881836,-11937.7001953125,-6053.699951171875,2.3000000417232513,0.3999999910593033,0.0,2257.7000427246094,255.0,255.0,,0.009562422407926525,-2.604145630912786,4.255985770280627e-05,True,24,False,179.0,False,26,,XJTXTRX,556063166130775378,13.0,2098.1201171875,5103.0,398.3999938964844,-6570.5999755859375,-3.799999952316284,-2953.9999389648438,-0.09999999776482582,-2347.7999877929688,0.0,214.0,255.0,False,0.37931007834685687,3.1313540998807463,-1.574597298784291,True,24,24,6,255.0,False,,vertu1131,251436606774968186,14.0,3403.0,3252.64990234375,95.88999938964844,7886.199951171875,-4182.200012207031,2130.8999633789062,1574.4000244140625,-1866.6999816894531,-4928.0999755859375,237.0,0.0,0.005889681358175052,-0.8030169133330916,0.6273304440873557,True,30.0,25.0,6,139.08905812489087,True,,
32,1976,65,False,False,0,4890.706439885142,3633.2900390625,3294.860107421875,91.93000030517578,6804.7998046875,10673.699951171875,0.0,685.1000213623047,549.0999984741211,-1765.2000427246094,0.0,0.09447263600750967,-2.8402939241941856,1.162762833143773,76561198039309853,enpitsu,26.0,3714.18994140625,3133.989990234375,103.01000213623047,9386.500244140625,6571.9000244140625,-160.30000686645508,-4475.199890136719,-3145.10009765625,574.7999954223633,255.0,255.0,,0.6596798794370056,-1.0161570102108306,2.980690821269107,True,20,,False,19,False,,bf81d8692db,games5425898691,20.0,-1541.7900390625,824.989990234375,17.010000228881836,-8554.299926757812,-10062.80029296875,2.3000000417232513,0.0,0.0,2275.800018310547,255.0,255.0,,0.009566167767802497,-2.2072999834008407,-2.7205806157432773e-06,True,24,False,179.0,False,26,,XJTXTRX,556063166130775378,13.0,2043.5,5103.0,366.9599914550781,-6496.5997314453125,-3.8999998569488525,-4463.299865722656,0.0,-2393.5000610351562,0.0,213.0,255.0,False,0.5772119790111927,3.1302483133133956,-1.5769996881207637,True,24,24,6,255.0,False,,vertu1131,251436606774968186,14.0,3444.969970703125,3259.8798828125,110.7699966430664,5313.800048828125,730.8999633789062,281.9000053405762,4022.60009765625,-3621.300048828125,976.9000244140625,243.0,0.0,-0.16621441904196538,-0.6887456137513663,1.1532045124355959,True,30.0,25.0,6,140.0,False,,
33,1987,66,False,False,0,4996.488058565566,3885.89990234375,3691.43994140625,102.31999969482422,5370.0,9007.899780273438,2198.9999389648438,-3371.199951171875,2863.5000610351562,-2178.699951171875,0.0,-0.29923531506895645,2.6536464830760846,1.4794349294334785,76561198039309853,enpitsu,26.0,4015.239990234375,3390.300048828125,170.00999450683594,3922.7999877929688,5869.89990234375,3929.8001098632812,-4126.600036621094,975.5999755859375,769.0000152587891,255.0,0.0,,-0.9080956610265829,0.8705374716419659,1.591379518137357,True,20,,False,20,False,,bf81d8692db,games5425898691,20.0,-1672.719970703125,410.1600036621094,17.010000228881836,1008.1999969482422,-12900.799560546875,2.3000000417232513,0.0,0.09999999776482582,2300.0,255.0,255.0,,0.0095690715399868,-1.4251554027294575,9.585901847773529e-06,True,24,False,179.0,False,26,,XJTXTRX,556063166130775378,13.0,1858.81005859375,5042.1201171875,46.54999923706055,-754.7000122070312,-6694.4000244140625,-5111.499938964844,-5327.0001220703125,-183.1999969482422,1355.8999633789062,208.0,255.0,False,0.607670574328646,-1.6869757654009874,-0.047347043573065385,True,24,24,6,255.0,False,,vertu1131,251436606774968186,14.0,3680.010009765625,3287.68994140625,104.7300033569336,5531.300048828125,558.1000137329102,-152.60000228881836,4393.299865722656,-3230.7998657226562,714.1999816894531,251.0,128.0,-0.13014837379289462,-0.6337871989887757,-1.9112658852621955,True,30.0,25.0,6,140.0,False,,
34,1998,66,False,False,0,4969.5019549646295,3927.22998046875,3943.169921875,271.70001220703125,-1632.5999450683594,4205.799865722656,3728.2000732421875,-3578.3999633789062,2862.7999877929688,-3872.7999877929688,0.0,0.759590751497657,1.2899366934991818,-3.0628073806865146,76561198039309853,enpitsu,26.0,4034.110107421875,3598.419921875,290.19000244140625,-552.0999908447266,4889.2999267578125,1562.1000671386719,-4499.89990234375,-2876.400146484375,-922.3000335693359,128.0,255.0,True,0.188681796651044,1.301189138337831,-0.48581554164297397,True,20,,False,20,False,,bf81d8692db,games5425898691,20.0,-1387.469970703125,-28.40999984741211,17.010000228881836,11095.999755859375,-6214.7998046875,2.3000000417232513,0.09999999776482582,0.0,2317.899932861328,255.0,255.0,,0.009560799789399735,-0.44343083486348145,-3.965150855197227e-06,True,24,False,179.0,False,26,,XJTXTRX,556063166130775378,13.0,1812.030029296875,4831.56982421875,17.010000228881836,-2983.5000610351562,-4779.700012207031,6.1000001430511475,8.299999833106995,-3.100000023841858,-2207.5999450683594,243.0,0.0,False,0.009012783875539505,-2.0963643638088385,-6.884963488944998e-06,True,24,24,6,255.0,False,,vertu1131,251436606774968186,14.0,3918.14990234375,3307.43994140625,53.470001220703125,4714.599914550781,219.40000534057617,-495.9000015258789,4563.800048828125,-1692.1000671386719,524.3999862670898,253.0,0.0,-0.3943861140897964,-0.962435632432373,-0.5376476939990018,True,30.0,26.0,6,140.0,False,,
35,2037,67,False,False,0,4491.249892377149,3530.419921875,4379.64990234375,190.9600067138672,-3978.699951171875,1724.6000671386719,-4106.000061035156,-1490.2999877929688,539.0999984741211,-4441.199951171875,0.0,1.23818926013118,-2.157701135285104,1.0614117557361562,76561198039309853,enpitsu,26.0,3666.7099609375,4263.02978515625,83.38999938964844,-6783.499755859375,6639.0997314453125,-69.00000095367432,5.299999713897705,51.90000057220459,-78.60000133514404,255.0,128.0,False,-0.0002693356347143776,2.3315345663740743,-0.7574129016300974,True,20,,False,20,False,,bf81d8692db,games5425898691,20.0,-907.5499877929688,1048.969970703125,17.010000228881836,-8250.700073242188,10433.399658203125,2.0999999344348907,-0.19999999552965164,0.3999999910593033,-178.1999969482422,255.0,121.0,,0.009567301344670062,2.238717205143959,-4.001169650806436e-05,True,24,False,210.0,False,26,,XJTXTRX,556063166130775378,13.0,622.5999755859375,4911.72021484375,17.010000228881836,-7770.999755859375,6986.199951171875,2.0999999344348907,0.0,0.19999999552965164,-3408.3999633789062,244.0,0.0,True,0.009521557175726017,1.5722834890967108,-4.632651586130051e-05,True,24,24,6,255.0,False,,vertu1131,251436606774968186,15.0,3375.830078125,2956.4599609375,17.020000457763672,-10080.700073242188,3155.7000732421875,0.7000000029802322,1.1999999731779099,-0.29999999329447746,-93.69999885559082,253.0,128.0,0.009541568222021608,2.825132549636926,0.00012189278826083904,True,30.0,26.0,6,140.0,False,,
36,2065,68,False,False,0,3426.1081105830235,2528.14990234375,5024.18017578125,144.9499969482422,-7984.6002197265625,46.99999809265137,2795.4998779296875,-2054.7000122070312,-4558.399963378906,-3316.300048828125,0.0,-0.9547451464116514,-0.012248395506230901,2.3916574541815887,76561198039309853,enpitsu,26.0,2646.75,4876.0,82.86000061035156,-16184.300537109375,7160.5999755859375,3.799999952316284,-2312.4000549316406,-4985.299987792969,-220.49999237060547,128.0,128.0,False,1.2726658581982202,2.5775226351053555,-0.09415954889255373,True,22,,False,21,False,,bf81d8692db,games5425898691,20.0,-1618.6500244140625,2257.14990234375,17.010000228881836,-6350.2001953125,12586.300048828125,2.0999999344348907,0.5999999865889549,-1.0999999940395355,-236.10000610351562,255.0,84.0,,0.009602233362726783,2.037721382915513,-1.4357966345016617e-05,True,24,False,240.0,False,26,,XJTXTRX,556063166130775378,13.0,339.4700012207031,5154.68994140625,17.010000228881836,2882.9000854492188,-165.20000457763672,2.3999999463558197,0.09999999776482582,0.19999999552965164,-1523.699951171875,189.0,0.0,False,0.009485443418693701,0.06542423222274527,-5.1246883641148056e-05,True,24,24,6,255.0,False,,vertu1131,251436606774968186,15.0,1930.6099853515625,3011.25,17.020000457763672,-17853.699951171875,-2911.300048828125,0.09999999776482582,-0.29999999329447746,-0.09999999776482582,0.29999999329447746,253.0,128.0,0.009587059032586887,-2.979877738091878,-1.8758765828416283e-05,True,30.0,26.0,6,92.0,False,,
37,2068,68,False,False,0,3208.006456566548,2309.800048828125,5021.0400390625,188.27999877929688,-18007.7001953125,-1891.9999694824219,3124.5999145507812,1207.3999786376953,971.8000030517578,-3485.4998779296875,0.0,-0.8778539905187541,-0.5343453162562869,2.624277549586861,76561198039309853,enpitsu,26.0,2417.159912109375,4941.419921875,97.87999725341797,-13705.799560546875,2703.800048828125,1761.9999694824219,-2966.6000366210938,-4110.400085449219,-2133.8999938964844,128.0,128.0,False,0.9942956428816452,-0.01905070436858784,-2.3219808495395826,True,22,,False,21,False,,bf81d8692db,games5425898691,20.0,-1668.3199462890625,2363.4599609375,17.010000228881836,-5569.4000244140625,12922.60009765625,2.0999999344348907,0.09999999776482582,0.0,-1261.500015258789,255.0,37.0,,0.009592341896034584,1.963826033175186,-0.0001595707344529924,True,24,False,240.0,False,26,,XJTXTRX,556063166130775378,13.0,365.5899963378906,5151.580078125,17.010000228881836,3328.3999633789062,-568.8999938964844,2.5,0.0,0.29999999329447746,-1686.1000061035156,189.0,0.0,False,0.009482911043723693,-0.06918170667935525,-4.205678951985229e-05,True,24,24,6,255.0,False,,vertu1131,251436606774968186,15.0,1766.9300537109375,2984.52001953125,17.020000457763672,-17852.60009765625,-2912.0001220703125,0.7000000029802322,-0.19999999552965164,-0.09999999776482582,0.0,253.0,128.0,0.009587059032586887,-2.979877738091878,-1.8758765828416283e-05,True,30.0,26.0,6,92.0,False,,
38,2092,69,False,False,1,10136.487879836024,-814.0599975585938,-4851.2001953125,221.16000366210938,-6782.39990234375,17265.30029296875,4051.099853515625,-1057.0999908447266,162.00000762939453,-5238.800048828125,1.0,0.37425702143352135,-3.0318907948233154,1.7563358047414852,556063166130775378,XJTXTRX,13.0,-688.3800048828125,-4933.31982421875,143.0500030517578,-1009.7000122070312,7653.3001708984375,2429.2999267578125,-1727.1000671386719,4491.199951171875,2663.699951171875,255.0,0.0,True,0.3625926442068621,0.657998417421668,0.8163397875663846,True,26,214.28861088650203,True,25,6,,251436606774968186,vertu1131,15.0,-248.97000122070312,-2813.719970703125,17.020000457763672,17628.00048828125,-2429.7000122070312,0.7999999821186066,-0.0,-0.0,-328.8999938964844,253.0,128.0,,-0.009602614323556453,-2.9717473309522138,0.00016254927319154058,True,26,6,122.0,False,30,,enpitsu,76561198039309853,26.0,-1341.0899658203125,-5095.56005859375,126.73999786376953,11900.999755859375,450.6999969482422,-1650.2999877929688,725.1999664306641,2103.9999389648438,638.8000106811523,255.0,255.0,False,-0.17040489691606706,3.109198935925269,-1.362718697531229,True,22,22,False,,False,,games5425898691,bf81d8692db,20.0,1416.6700439453125,-3529.090087890625,17.010000228881836,-12481.99951171875,-12902.900390625,-0.09999999776482582,-0.0,-0.0,-1139.800033569336,255.0,44.0,-0.009599272290604912,-0.7753983714488905,-0.00011829402212343153,True,26.0,24.0,False,193.1011699989278,True,,
39,2160,72,False,False,0,5242.102515454275,2333.679931640625,1010.97998046875,122.20999908447266,18570.6005859375,-9960.399780273438,3396.300048828125,4109.200134277344,-3694.5999145507812,-335.6999969482422,0.0,-0.2807225225711725,1.7148454236040194,1.289810839623119,bf81d8692db,games5425898691,20.0,2183.75,992.6699829101562,15.850000381469727,14181.400146484375,-9027.2998046875,-316.5999984741211,-32.40000009536743,207.19999313354492,-237.70000457763672,128.0,84.0,,0.021121331981250602,-0.49687182085252274,-0.005664300056163424,True,26,173.0,False,24,False,,76561198039309853,enpitsu,26.0,1116.969970703125,1957.8299560546875,16.290000915527344,5295.0,-16816.199951171875,126.49999618530273,-65.50000190734863,-16.100000143051147,-118.4000015258789,255.0,128.0,False,0.020113449854826108,-1.2733874244874952,0.0003516564281598525,True,25,False,,False,26,,XJTXTRX,556063166130775378,13.0,2288.330078125,1906.0400390625,16.979999542236328,17468.699951171875,-11998.599853515625,5.699999928474426,1.0999999940395355,-0.5999999865889549,1029.1999816894531,228.0,190.0,False,0.009564071577567205,-0.577940838553514,4.3932639900354756e-05,True,26,26,6,119.0,False,,vertu1131,251436606774968186,13.0,190.82000732421875,3863.080078125,17.020000457763672,1870.8999633789062,-13230.50048828125,0.9000000357627869,0.09999999776482582,-3.1999999284744263,-1612.5,254.0,88.0,0.009580208948652618,-1.4958054045682165,3.872200038050078e-05,True,30.0,26.0,6,153.0,False,,
40,2253,75,False,False,0,7598.856167785736,2637.77001953125,-1587.18994140625,477.9800109863281,-14215.10009765625,15302.2998046875,-3235.7000732421875,-5109.599914550781,643.6000061035156,-3078.5000610351562,0.0,-1.1552205761209138,-2.6899890344576045,1.4131090359978882,bf81d8692db,games5425898691,20.0,2693.75,-1757.4300537109375,447.17999267578125,-12761.400146484375,4057.7999877929688,702.6000213623047,213.89999389648438,-4292.200012207031,-3432.2000122070312,255.0,237.0,,-0.5158314002456676,2.005477692873849,-0.6017711256632473,True,28,173.1087224432217,True,25,False,,76561198039309853,enpitsu,26.0,176.1699981689453,-4493.4501953125,17.049999237060547,-14214.100341796875,-7474.1998291015625,4.099999964237213,0.09999999776482582,0.29999999329447746,-2757.9998779296875,255.0,0.0,False,0.01674801538413467,2.694179472605411,1.6293271949730532e-06,True,26,False,,False,26,,XJTXTRX,556063166130775378,13.0,2786.389892578125,-1504.0,287.5799865722656,-15745.50048828125,-10531.600341796875,6023.499755859375,1056.6999816894531,1826.6000366210938,-651.2000274658203,223.0,255.0,True,-0.5996944640709795,-2.4783745967466726,-0.09564172626106149,True,28,26,8,46.602322570739275,True,,vertu1131,251436606774968186,13.0,684.780029296875,-351.0,17.020000457763672,-13213.1005859375,3032.5,1.0999999940395355,-0.29999999329447746,0.0,-2239.2999267578125,255.0,1.0,0.009564133344369542,2.8477836343254115,-4.636690987673186e-05,True,30.0,26.0,6,105.0,False,,
41,2254,75,False,False,1,4951.968142860995,-2530.14990234375,1564.5999755859375,541.6099853515625,27682.099609375,-5204.2999267578125,15807.099609375,5450.3997802734375,248.99999618530273,-2496.1000061035156,1.0,1.1578491868661036,-2.7986242117930593,2.1329037730782145,556063166130775378,XJTXTRX,13.0,-2641.050048828125,1597.719970703125,334.20001220703125,15914.7998046875,9801.300048828125,4141.9000244140625,3393.2998657226562,1736.6000366210938,-2102.7999877929688,229.0,255.0,True,0.65201215611306,2.6668582953263074,-0.003700288161379148,True,28,43.413479522992226,True,26,8,,251436606774968186,vertu1131,13.0,-568.260009765625,310.0799865722656,17.020000457763672,12212.900390625,-5622.8997802734375,1.0999999940395355,0.29999999329447746,-0.0,-2251.7999267578125,255.0,0.0,,-0.009560654438497363,-2.6418768776583583,-4.010668795425423e-05,True,26,6,105.0,False,30,,enpitsu,76561198039309853,26.0,-176.1699981689453,4493.4501953125,17.049999237060547,14214.100341796875,7474.1998291015625,4.099999964237213,-0.09999999776482582,-0.29999999329447746,-2757.9998779296875,255.0,0.0,False,-0.01674801538413467,-2.694179472605411,1.6293271949730532e-06,True,26,26,False,,False,,games5425898691,bf81d8692db,20.0,-2693.75,1757.4300537109375,447.17999267578125,12761.400146484375,-4057.7999877929688,702.6000213623047,-213.89999389648438,4292.200012207031,-3432.2000122070312,255.0,237.0,0.5158314002456676,-2.005477692873849,-0.6017711256632473,True,28.0,25.0,False,169.91987939547465,True,,
42,2388,80,False,False,0,5201.835862863455,-1582.9300537109375,-16.280000686645508,508.7799987792969,199.69999313354492,16263.299560546875,-8664.099731445312,-3494.89990234375,-3516.6000366210938,-3378.9999389648438,0.0,0.9549628276050635,1.8909259128765459,-0.3732185664717797,bf81d8692db,games5425898691,20.0,-1541.8299560546875,-185.6699981689453,676.27001953125,-6742.1002197265625,13062.39990234375,3395.5999755859375,-3728.5000610351562,3685.4998779296875,-1662.5999450683594,255.0,0.0,,0.8008135234493304,2.0874093754478658,1.168972900924758,True,30,83.37182798949613,True,27,False,,76561198039309853,enpitsu,26.0,-1858.56005859375,-2778.6201171875,17.049999237060547,-154.399995803833,13869.100341796875,3.0000001192092896,0.09999999776482582,-4.799999892711639,-953.6000061035156,255.0,0.0,False,0.016742388284118188,1.5910844113437963,-0.00023460716470612828,True,26,False,0.0,False,26,,XJTXTRX,556063166130775378,13.0,-2694.889892578125,-943.1099853515625,73.93000030517578,13207.2998046875,18794.599609375,-1151.9000244140625,98.80000114440918,2621.4999389648438,-477.20001220703125,244.0,128.0,False,-0.19701410245769543,1.2464711965601827,-0.913790660913936,True,30,28,8,246.0,False,,vertu1131,251436606774968186,14.0,-3756.60009765625,-1297.8800048828125,17.010000228881836,-202.5,5887.9998779296875,2.3999999463558197,-0.09999999776482582,-0.5999999865889549,-1658.2000732421875,221.0,11.0,0.009505259880265177,1.6462869941812335,-0.00019839705173759812,True,32.0,26.0,6,169.0,False,,False
43,2445,82,False,False,1,7833.262348913108,1701.5699462890625,-2651.72998046875,317.82000732421875,6764.4000244140625,-17978.800048828125,3118.900146484375,5781.500244140625,514.7999954223633,-1348.699951171875,1.0,-0.46928060609702904,-1.1017996079892458,0.3199724645641236,556063166130775378,XJTXTRX,13.0,1618.010009765625,-2545.5400390625,172.1699981689453,342.40001678466797,-12820.30029296875,5574.1998291015625,-997.9000091552734,-48.20000171661377,612.0999908447266,238.0,128.0,False,0.4303495081159464,-1.9050599824219518,-0.05768359624757667,True,32,246.0,False,28,9,,251436606774968186,vertu1131,14.0,2851.56005859375,-2291.02001953125,16.520000457763672,-1637.2999572753906,-21860.400390625,95.9000015258789,-21.80000066757202,36.30000114440918,1741.6999816894531,246.0,255.0,False,-0.011013204206310965,-1.545500499306048,0.0020505416102251485,True,28,6,102.0,False,34,,enpitsu,76561198039309853,26.0,1045.5400390625,20.100000381469727,17.049999237060547,-35.899999141693115,-14096.800537109375,2.5999999046325684,-0.0,-0.5000000074505806,58.20000171661377,255.0,255.0,False,-0.01676984252827317,-1.5751916233322647,-6.23899150306606e-05,True,26,26,False,61.0,False,,games5425898691,bf81d8692db,20.0,2827.909912109375,-2599.010009765625,15.319999694824219,882.6999664306641,-14055.2001953125,315.9000015258789,242.09999084472656,-128.69999885559082,225.20000457763672,255.0,128.0,0.00434331250279293,-1.6226806831151501,-0.006149606210065048,True,30.0,28.0,False,77.0,False,,
44,2528,85,False,False,0,2936.4366191724625,-3291.780029296875,3442.090087890625,164.3699951171875,7485.5999755859375,12538.499755859375,11389.89990234375,5347.7001953125,-1634.1000366210938,-2175.0,0.0,1.1793726165959106,2.074869503888679,-2.9872841735132076,76561198039309853,enpitsu,26.0,-3366.4599609375,3247.419921875,46.150001525878906,-1721.0000610351562,16081.800537109375,3349.2001342773438,-415.09998321533203,-9.900000095367432,-2303.6000061035156,255.0,0.0,,0.025383651972727066,1.5220947232731552,-0.0006259596760062454,True,28,72.0,False,27,False,,bf81d8692db,games5425898691,20.0,-1743.9100341796875,4739.64990234375,17.010000228881836,-1068.6000061035156,-6082.1002197265625,2.0000000298023224,0.0,-0.7000000029802322,270.3000068664551,255.0,128.0,,0.009494192409176424,-1.7231449734917184,-0.0002196107705468754,True,30,False,77.0,False,32,,XJTXTRX,556063166130775378,13.0,-664.530029296875,4899.18017578125,24.25,9321.599731445312,-3687.2000122070312,-1135.6999969482422,-3738.5000610351562,3060.4998779296875,-1295.2000427246094,128.0,0.0,True,0.007893077338972335,-0.5017795263965891,0.3014993021795835,True,34,28,10,246.0,False,,vertu1131,251436606774968186,13.0,274.9200134277344,5117.2099609375,17.010000228881836,7239.5001220703125,3150.2999877929688,2.5,0.7999999821186066,1.5000000596046448,-75.0,128.0,128.0,0.009643056071541398,-2.751044648818993,0.00015305691258328457,True,34.0,28.0,6,77.0,False,,False
45,2605,88,False,False,1,9142.562987375526,1678.43994140625,-3969.02001953125,435.7099914550781,-4532.900085449219,16609.000244140625,5128.2000732421875,2835.4998779296875,-4844.5001220703125,2118.8999938964844,1.0,-0.1227392436281441,-2.732212769099672,2.5210587544105283,556063166130775378,XJTXTRX,13.0,1669.0400390625,-4070.800048828125,298.2799987792969,10811.199951171875,14768.800048828125,3638.2000732421875,2649.4000244140625,-3918.9999389648438,-2504.1000366210938,247.0,160.0,True,0.4953607418500272,1.636847376924836,-2.98761085639269,True,36,177.09821055525092,True,29,10,,251436606774968186,vertu1131,13.0,1448.1800537109375,-4190.259765625,315.8699951171875,13515.50048828125,10009.89990234375,215.20000457763672,315.49999237060547,-66.19999885559082,-217.90000915527344,152.0,128.0,False,0.533213860331739,2.1905090694090155,-0.133338313068705,True,28,6,9.0,False,36,,enpitsu,76561198039309853,26.0,115.63999938964844,-3883.5,17.040000915527344,-17631.800537109375,14570.6005859375,4.4999998807907104,-1.0000000149011612,0.9000000357627869,-1764.1000366210938,255.0,0.0,,-0.016787836724184102,0.7410630129125294,-0.00018419165636029524,True,28,28,False,113.0,False,,games5425898691,bf81d8692db,20.0,1725.31005859375,-1764.969970703125,17.010000228881836,2003.0999755859375,13792.5,2.0999999344348907,-0.0,0.9000000357627869,41.30000114440918,255.0,128.0,-0.009582918149538657,1.709025082789591,-0.00010509398294594169,True,32.0,30.0,False,107.0,False,,
46,2662,90,False,False,0,4489.842692766319,-767.030029296875,652.010009765625,106.98999786376953,-114.0999984741211,15689.49951171875,3748.699951171875,3091.7999267578125,2594.89990234375,4439.200134277344,0.0,0.11343529315676913,2.759104647727699,2.395541966962233,bf81d8692db,games5425898691,20.0,-754.1300048828125,485.9100036621094,14.489999771118164,6557.2998046875,5791.9000244140625,-595.6999969482422,296.49999618530273,760.8000183105469,91.80000305175781,255.0,255.0,,0.02465406230336919,0.9431660194463771,0.02235371120748629,True,32,97.51055504429725,True,30,False,,76561198039309853,enpitsu,26.0,-609.5599975585938,461.6499938964844,17.040000915527344,-5792.19970703125,-11145.799560546875,4.399999976158142,0.5000000074505806,1.0999999940395355,2094.7000122070312,255.0,128.0,,0.016856012524509686,-2.006762370560944,0.000142360167245824,True,28,False,143.0,False,28,,XJTXTRX,556063166130775378,13.0,-2872.31005859375,1319.6600341796875,16.989999771118164,12544.49951171875,933.4999847412109,2.5,0.19999999552965164,0.09999999776482582,2387.7000427246094,255.0,255.0,False,0.009525649160469921,0.13812674042265394,-3.867324921326751e-05,True,36,30,10,117.65831423574882,True,,vertu1131,251436606774968186,13.0,-2886.739990234375,1910.81005859375,17.010000228881836,13144.3994140625,-1593.3000183105469,0.09999999776482582,0.19999999552965164,0.0,2341.3999938964844,255.0,255.0,0.009567032997009284,-0.04882325170508463,-3.392578388022958e-05,True,36.0,28.0,6,0.0,False,,False
47,2697,91,False,False,1,7723.664723190006,695.4299926757812,-2581.06005859375,101.25,-25587.900390625,-9540.499877929688,-1104.4999694824219,4504.800109863281,-1006.3999938964844,-1527.5,1.0,0.5149231545902152,2.784652236100816,2.32028734648493,556063166130775378,XJTXTRX,13.0,922.510009765625,-2583.639892578125,133.9199981689453,-16812.60009765625,-12863.699951171875,1988.5000610351562,5257.7001953125,-982.3000335693359,1281.1000061035156,242.0,255.0,True,-0.5330918205155809,-0.3855099294235993,-0.38838712703571193,True,38,8.063380787449542,True,31,10,,251436606774968186,vertu1131,13.0,1223.0999755859375,-2614.989990234375,81.22000122070312,-15481.700439453125,-8550.399780273438,3952.7999877929688,-0.5000000074505806,-3.700000047683716,651.9999694824219,223.0,128.0,False,-0.01009083819973871,-0.6242594512699196,0.0004727464961757513,True,28,6,0.0,False,38,,enpitsu,76561198039309853,26.0,-107.27999877929688,509.0199890136719,17.040000915527344,-12651.199951171875,-447.7000045776367,3.700000047683716,-0.5999999865889549,-0.0,9.200000166893005,255.0,128.0,False,-0.016722485582590492,-0.03662830722268136,-5.522506258043137e-05,True,28,28,False,143.0,False,,games5425898691,bf81d8692db,20.0,511.9700012207031,-2091.5,21.979999542236328,-6714.0997314453125,-17248.199462890625,2998.9999389648438,-1.899999976158142,-4.399999976158142,-936.2000274658203,255.0,116.0,-0.009610438676096154,-1.1441915248076955,0.00011198669851696089,True,33.0,30.0,False,29.0,False,,
