,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
0,167,0.0,False,True,0,5129.384200921259,-4.400000095367432,88.69999694824219,99.72000122070312,-1733.0000305175781,23511.201171875,1880.2999877929688,-530.6000137329102,-354.39998626708984,5965.9002685546875,0.0,-0.012417834061511125,0.2643527149547529,-0.025276954023434807,4993159522924534161,Clamonit--btw,21.0,33.47999954223633,-135.52000427246094,59.529998779296875,4514.700012207031,18028.599853515625,2619.1000366210938,1172.9000091552734,-4780.7000732421875,2453.300018310547,191.0,255.0,True,-0.09426066129620984,1.193594849097377,-0.12874944561747287,True,5,False,0.0,False,6,,6730724826356279701,co-np,32.0,-2977.47998046875,-3922.64990234375,103.75,-21719.89990234375,-6655.5999755859375,-140.6999969482422,1742.8999328613281,-5195.3997802734375,468.4000015258789,255.0,14.0,,-1.245071302591245,0.9027419538460945,2.594361882844694,True,3,False,255.0,False,4,,enpitsu,76561198039309853,26.0,103.87999725341797,238.75,119.41000366210938,-14742.7001953125,-17484.3994140625,2263.9999389648438,4138.900146484375,-3619.89990234375,125.0,255.0,128.0,,0.8405186147121546,-2.2640298064534945,0.00493186356913346,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,2636.360107421875,4129.490234375,17.010000228881836,16317.5,1919.6000671386719,2.800000011920929,0.29999999329447746,0.0,-1922.2999572753906,128.0,0.0,0.0096345371481063,0.053852533719059584,-4.8131637567412985e-05,True,False,False,False,0.0,False,,
1,168,0.0,False,False,1,5294.227182918262,57.970001220703125,-87.4800033569336,115.55000305175781,22492.39990234375,10273.599853515625,5907.8997802734375,4147.099914550781,-1235.199966430664,-4156.300048828125,1.0,-0.06411038617863345,-0.16147716954705812,-0.16428767511807268,76561198039309853,enpitsu,26.0,-81.44000244140625,-213.41000366210938,122.58000183105469,12803.299560546875,13660.30029296875,1807.2999572753906,-3986.4999389648438,3454.1000366210938,-1557.5,255.0,128.0,,-1.063093839688493,2.3073664166153045,0.008067877196803052,True,1,False,0.0,False,2,,bf81d8692db,games5425898691,19.0,-2636.360107421875,-4129.490234375,17.010000228881836,-16317.5,-1919.6000671386719,2.800000011920929,-0.29999999329447746,-0.0,-1922.2999572753906,128.0,0.0,,-0.0096345371481063,-0.053852533719059584,-4.8131637567412985e-05,True,False,False,0.0,False,False,,co-np,6730724826356279701,32.0,3158.47998046875,3978.050048828125,102.1500015258789,21722.099609375,6645.8001708984375,-334.1999816894531,-1226.6999816894531,4842.099914550781,413.80001068115234,255.0,0.0,,1.2469691868784931,-2.839818546863461,0.6555878999938491,True,255.0,False,4,False,4,,Clamonit--btw,4993159522924534161,21.0,-33.47999954223633,135.52000427246094,59.529998779296875,-4514.700012207031,-18028.599853515625,2619.1000366210938,-1172.9000091552734,4780.7000732421875,2453.300018310547,191.0,255.0,0.09426066129620984,-1.193594849097377,-0.12874944561747287,True,5,False,6,0.0,False,,True
2,218,1.0,False,False,0,7334.722218471924,-3970.260009765625,-1519.3599853515625,177.07000732421875,-5243.699951171875,26216.298828125,10675.899658203125,-4048.9999389648438,-2055.0999450683594,3921.9000244140625,0.0,-0.8394759993481528,1.7951788299143492,0.34957964170206224,6730724826356279701,co-np,32.0,-3909.320068359375,-1731.280029296875,97.37999725341797,1051.9000244140625,18972.2998046875,145.9000015258789,-4435.400085449219,-1407.7000427246094,2931.7001342773438,255.0,135.0,True,0.5596162131571526,2.043156864585896,0.44444708386965065,True,5,False,176.6778752624347,True,6,,4993159522924534161,Clamonit--btw,21.0,1598.5899658203125,2520.449951171875,17.020000457763672,16845.2001953125,1255.5999755859375,1.5000000596046448,-1.7000000178813934,0.0,-1379.7000122070312,192.0,32.0,False,0.009572909588495746,0.056248283065692004,-0.00014626549289875867,True,6,False,0.0,False,6,,enpitsu,76561198039309853,26.0,-1909.6199951171875,-846.1599731445312,17.059999465942383,-7611.7999267578125,9746.599731445312,2.5,1.0999999940395355,-1.7000000178813934,2182.5999450683594,255.0,128.0,,0.016718521936173535,2.2722333446451772,0.00020200475668877727,True,0.0,False,2,False,2,,games5425898691,bf81d8692db,19.0,2170.929931640625,2280.39990234375,17.010000228881836,-18395.699462890625,-12343.399658203125,0.09999999776482582,0.5000000074505806,0.19999999552965164,0.0,255.0,128.0,0.00959915896857445,-2.550614824758629,5.162379421003473e-05,True,False,False,False,167.3299009697411,True,,
3,362,7.0,False,False,1,10018.008413337984,159.11000061035156,-4850.8701171875,92.80999755859375,-24590.10009765625,8467.80029296875,1247.6000213623047,1456.9999694824219,-4707.60009765625,2287.2999572753906,1.0,-0.9942734928960816,-0.13030812122032095,-1.6231704156153552,76561198039309853,enpitsu,26.0,326.80999755859375,-4967.06005859375,88.19000244140625,-19331.8994140625,5140.2001953125,1965.0,-5107.799987792969,-1774.4000244140625,-1005.5999755859375,255.0,0.0,,-0.6329470805751328,0.2939401628132996,0.6258073226511759,True,5,False,0.0,False,6,,bf81d8692db,games5425898691,19.0,411.04998779296875,-4875.419921875,21.989999771118164,-18165.899658203125,-12404.3994140625,2998.900146484375,-0.5999999865889549,-0.3999999910593033,-1792.4000549316406,255.0,0.0,,-0.009579944695818332,-0.5451608953058346,-0.00018447527028620024,True,False,False,7.0,False,3,,co-np,6730724826356279701,28.0,864.6599731445312,-4729.669921875,16.989999771118164,-17636.300048828125,493.4000015258789,2.800000011920929,4.000000059604645,-0.29999999329447746,737.3000335693359,255.0,128.0,False,-0.009565696110199418,-0.01596332548364882,-4.7733321599694946e-05,True,107.52811195517106,True,8,False,8,,Clamonit--btw,4993159522924534161,21.0,-919.0700073242188,-2580.360107421875,17.020000457763672,-16879.300537109375,-15484.000244140625,0.0,1.0999999940395355,1.0000000149011612,447.7000045776367,255.0,137.0,-0.009602172844225924,-0.7614565445266065,3.7193396087388685e-05,True,6,False,6,124.34911842756372,True,,
4,389,8.0,False,False,0,3148.031742596806,2063.199951171875,4066.110107421875,122.44000244140625,-2275.0,-8113.599853515625,8066.9000244140625,1926.3999938964844,4148.399963378906,3883.0999755859375,0.0,0.5559516703275112,-0.5591463999923376,-1.7065406300090005,4993159522924534161,Clamonit--btw,21.0,2182.389892578125,4127.16015625,17.020000457763672,1060.2999877929688,8632.5,1.8000000715255737,-0.09999999776482582,-0.3999999910593033,1772.8999328613281,0.0,255.0,,0.009910610167741649,1.4968081203594388,2.2565518552283712e-05,True,6,False,123.0,False,6,,6730724826356279701,co-np,28.0,1094.25,4140.6298828125,16.989999771118164,11921.700439453125,-18267.900390625,5.099999904632568,-0.3999999910593033,0.7000000029802322,-290.9000015258789,255.0,128.0,False,0.009600537363691196,-1.0242606630184916,0.00017910726040742635,True,8,False,54.0,False,8,,enpitsu,76561198039309853,26.0,781.489990234375,5084.10986328125,17.559999465942383,-766.2999725341797,-1256.6000366210938,-186.90000534057617,671.2999725341797,355.6999969482422,4.000000059604645,128.0,128.0,,-0.012448210579780598,0.5686104267646338,-0.03574916034535046,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,844.0499877929688,5401.9599609375,111.48999786376953,-20.59999942779541,3633.2000732421875,1904.4999694824219,-1172.699966430664,-2728.3999633789062,278.0999946594238,255.0,128.0,0.3041027918403003,-3.066760619829039,0.3185385000325426,True,False,False,4,7.0,False,,
5,456,10.0,False,False,0,3815.8614975740384,1527.2900390625,2192.3798828125,128.57000732421875,-3325.1998901367188,22813.20068359375,891.1000061035156,3434.1000366210938,4569.700012207031,-1823.0999755859375,0.0,0.7125178117380192,2.558417688137458,0.25781685643149194,6730724826356279701,co-np,28.0,1530.239990234375,1970.0899658203125,61.040000915527344,386.6999816894531,14498.199462890625,2898.900146484375,-2509.7999572753906,-3345.0,1929.7000122070312,235.0,255.0,False,0.00991529373235062,1.1641234145091295,-0.05050295358318622,True,9,False,0.0,False,10,,4993159522924534161,Clamonit--btw,21.0,1851.219970703125,2139.7099609375,17.43000030517578,-1014.1000366210938,-11814.7998046875,-142.89999961853027,146.99999809265137,966.3999938964844,2268.800048828125,188.0,255.0,,0.002589665178791171,-1.6062764250273973,0.03282822412971815,True,8,False,154.0,False,8,,enpitsu,76561198039309853,26.0,935.8200073242188,4932.39013671875,458.6400146484375,1382.7000427246094,-4262.900085449219,-412.99999237060547,85.39999961853027,935.8999633789062,1082.5,0.0,255.0,False,-0.07214671767981543,-0.6152471277414361,1.163510787579727,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,239.13999938964844,5294.77978515625,17.0,-132.7999973297119,-374.59999084472656,3.8999998569488525,1.5000000596046448,1.5000000596046448,135.600004196167,128.0,128.0,0.009597452932136291,-1.9951420752965492,6.317478842652723e-05,True,False,False,4,7.0,False,,
6,485,11.0,False,False,1,9806.935788155191,-1235.530029296875,-4432.490234375,95.36000061035156,-17634.7998046875,-5847.9998779296875,-699.3000030517578,2537.5,855.5999755859375,5369.1998291015625,1.0,-0.4374667030765246,1.2708968967314196,1.3903461810309188,76561198039309853,enpitsu,26.0,-1071.050048828125,-4493.72998046875,60.43000030517578,-1361.199951171875,4276.199951171875,-7171.9000244140625,277.00000762939453,90.79999923706055,2367.5,255.0,255.0,False,0.06742962449624139,0.6639125253885522,1.073332774426111,True,6,False,0.0,False,6,,bf81d8692db,games5425898691,19.0,-551.760009765625,-4844.64990234375,17.0,-9646.599731445312,943.0999755859375,4.099999964237213,-0.09999999776482582,-0.0,2434.7000122070312,255.0,255.0,,-0.009523885324552136,0.048941966223344395,-3.3437606206793786e-05,True,False,False,0.0,False,4,,co-np,6730724826356279701,28.0,-1557.2900390625,-3153.9599609375,25.229999542236328,-626.1999893188477,-11659.69970703125,-1901.7999267578125,3446.7001342773438,4285.899963378906,26.600000858306885,255.0,127.0,False,0.04719609887635973,-1.3024922628124709,0.2957242233460784,True,0.0,False,10,False,10,,Clamonit--btw,4993159522924534161,21.0,-2388.35009765625,-943.6199951171875,17.0,-6506.099853515625,13612.2998046875,1.7000000178813934,0.5000000074505806,-1.1999999731779099,1777.7999877929688,255.0,224.0,-0.009592041657905472,1.0924227336770984,0.00021090823566628366,True,8,False,8,128.91683434414605,True,,
7,543,13.0,False,False,0,4305.304804282203,3365.820068359375,4529.64013671875,536.3599853515625,-15331.99951171875,3082.9000854492188,10118.400268554688,-2974.1000366210938,1979.4000244140625,4440.0,0.0,-0.4711141033034517,-1.333380473312844,0.9807273471059901,6730724826356279701,co-np,28.0,3572.25,4470.2099609375,334.6600036621094,-5232.19970703125,298.799991607666,13845.50048828125,-1458.800048828125,-1151.1000061035156,-82.5,255.0,251.0,False,-1.2743830898012147,2.40823249600837,-1.6355763013400129,True,10,False,210.0,False,12,,4993159522924534161,Clamonit--btw,21.0,3897.760009765625,1709.550048828125,26.1299991607666,-2617.9000854492188,11343.399658203125,-732.3999786376953,119.89999771118164,1535.2000427246094,-40.39999961853027,194.0,127.0,,0.05392798027203854,1.8103813410493996,-0.24291248480236852,True,8,False,78.0,False,8,,enpitsu,76561198039309853,26.0,1211.719970703125,4386.81005859375,17.049999237060547,-7963.599853515625,2750.8999633789062,3.100000023841858,-0.19999999552965164,-1.899999976158142,0.0,128.0,128.0,False,0.016914227339474463,-0.33262876248746687,-3.302167167916892e-05,True,0.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,3009.669921875,4989.43994140625,274.5400085449219,8668.800048828125,-4752.60009765625,8028.0999755859375,709.1000366210938,688.7000274658203,-974.5999908447266,255.0,48.0,-0.7005325682906955,-0.5216446471880494,1.5925847596153457,True,False,False,4,0.0,False,,
8,626,16.0,False,False,0,339.96974503126256,-829.8900146484375,4806.52001953125,632.4600219726562,-17126.500244140625,13518.199462890625,878.0999755859375,-552.2999954223633,3481.6000366210938,-1142.6000213623047,0.0,-0.8577302120847393,2.3140049777884766,-2.0808772256881176,6730724826356279701,co-np,30.0,-819.25,4728.8701171875,523.2100219726562,-20986.79931640625,6858.599853515625,-3400.4000854492188,3251.9000244140625,3784.7000122070312,2313.000030517578,128.0,106.0,True,-0.28769526171943743,-2.580387977138783,-0.8030650130261302,False,12,False,12.70741511416691,True,12,,4993159522924534161,Clamonit--btw,21.0,-698.6599731445312,4490.64990234375,253.11000061035156,-18982.2998046875,10194.000244140625,-4637.9998779296875,445.9000015258789,-531.5999984741211,1053.499984741211,195.0,131.0,,-0.5110715041382276,2.8225796130717353,-0.19890239624089773,True,8,4,0.0,False,10,,enpitsu,76561198039309853,26.0,-682.030029296875,5090.5498046875,101.19999694824219,-2644.5999145507812,-4308.699951171875,3343.800048828125,716.6000366210938,-424.0999984741211,-131.5999984741211,255.0,0.0,False,0.04856831094992387,-2.1139601942028348,-0.0003131245726388652,True,,False,8,False,7,,games5425898691,bf81d8692db,19.0,752.1199951171875,4225.7001953125,16.889999389648438,-16620.699462890625,5228.4002685546875,33.29999923706055,-18.300000429153442,12.699999809265137,-1405.7000732421875,255.0,84.0,0.009968767030558776,2.7960493570486324,-0.0010879876442004873,True,4,False,6,31.0,False,,
9,702,19.0,False,False,1,8894.614321390103,3753.68994140625,-3283.050048828125,196.85000610351562,17348.399658203125,20750.90087890625,4353.599853515625,662.3000335693359,2031.9000244140625,-2564.8001098632812,1.0,0.2993547340368489,1.9592899271469764,0.5206604936357784,bf81d8692db,games5425898691,19.0,3662.449951171875,-3417.590087890625,98.62999725341797,11602.7001953125,16685.999755859375,2453.0999755859375,-4753.599853515625,2765.0,85.50000190734863,128.0,155.0,,-0.8481578980482661,2.187840541151361,-0.05773280832836052,True,5,False,0.0,False,8,,76561198039309853,enpitsu,26.0,2100.0400390625,-2472.0400390625,17.059999465942383,-11436.700439453125,4897.200012207031,2.800000011920929,0.29999999329447746,-0.0,2578.5000610351562,255.0,128.0,False,-0.016748960588424025,0.3093356926635138,-5.062601132946689e-05,True,8,False,31.0,False,8,,co-np,6730724826356279701,27.0,4071.669921875,-3700.659912109375,433.1000061035156,723.7000274658203,6994.0997314453125,2132.5,-2422.7000427246094,556.5000152587891,627.9000091552734,255.0,255.0,False,0.3122771090443575,1.6867578098947902,-1.5632050702377405,True,0.0,False,12,False,12,,Clamonit--btw,4993159522924534161,21.0,3659.469970703125,-1404.1800537109375,48.959999084472656,4216.400146484375,22206.10107421875,-2379.7000122070312,-1931.1000061035156,-7.900000214576721,-20.499999523162842,199.0,114.0,0.31835723688157475,1.5631364102679122,-0.05189446751363482,True,10,4,12,255.0,False,,
