,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
0,167,0,False,False,0,5212.002741363667,-0.9800000190734863,5.420000076293945,94.16999816894531,6672.1002197265625,15804.100341796875,3522.39990234375,1505.3999328613281,1728.6000061035156,-5544.7998046875,0.0,0.04062898522666807,-0.12334570474478553,0.03120009121712928,b9ad85af2263477f92804097fd3cf807,NGK_RL,16.0,-65.87000274658203,-150.77999877929688,37.790000915527344,-10706.700439453125,19379.599609375,1629.2999267578125,1379.7000122070312,-4139.100036621094,126.00000381469727,255.0,255.0,,0.039902586261663806,1.95600317447999,-0.3725157270873417,True,6,4,0.0,False,False,,bbe9a7b10db,么ＯＬＹＭＰＵＳs,10.0,-2101.719970703125,-4195.419921875,19.270000457763672,-17598.199462890625,-4758.0999755859375,-1508.0000305175781,2640.1998901367188,-2819.89990234375,2161.7999267578125,255.0,92.0,False,-0.08136061177100253,-2.929455688018497,0.017380276260302897,False,4,4,16.0,False,False,,enpitsu,76561198039309853,27,66.05000305175781,3850.530029296875,17.049999237060547,-1119.000015258789,-8902.2998046875,3.1999999284744263,0.29999999329447746,0.5999999865889549,-0.7999999821186066,255.0,128.0,False,0.016645644827803417,-1.696043443078578,5.708973547269878e-05,True,116.0,False,False,False,False,,games5425898691,bf81d8692db,21.0,-20.15999984741211,579.1500244140625,21.979999542236328,522.599983215332,-19209.100341796875,2998.599853515625,0.0,0.0,-2000.5999755859375,255.0,0.0,,0.009584747715806353,-1.618101478508926,-2.0694415221213212e-05,True,False,False,3,22.0,False,
1,206,1,False,False,1,7443.036392296802,-913.4199829101562,-2079.75,138.5500030517578,-11353.800048828125,25276.59912109375,8917.899780273438,5901.099853515625,-740.5999755859375,-792.0999908447266,1.0,0.46853508132710747,1.8523405875516006,-1.0154905010523885,76561198039309853,enpitsu,27.0,-828.760009765625,-2309.590087890625,69.66000366210938,-13443.399658203125,18016.800537109375,3382.9000854492188,-2712.2000122070312,-800.4000091552734,-1414.4000244140625,128.0,128.0,False,-0.0942929827076946,0.757857911534305,0.010881007922708602,True,2,1,79.0,False,False,,bf81d8692db,games5425898691,21.0,573.0800170898438,2518.530029296875,16.75,3686.7999267578125,22138.40087890625,58.00000190734863,-10.299999713897705,-70.50000190734863,-522.5,255.0,0.0,,-0.009710734051482917,1.7189229856057608,0.003846794631049614,False,4,4,22.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,2635.1201171875,3460.1298828125,17.020000457763672,-11613.399658203125,2223.2000732421875,1.7000000178813934,-0.3999999910593033,-0.0,-2298.8999938964844,255.0,88.0,False,-0.009549499588249737,0.2542487261729641,3.5784666240150805e-05,True,255.0,False,4,4,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,16.0,2446.949951171875,-1717.8399658203125,17.020000457763672,20705.90087890625,-2094.199981689453,2.5999999046325684,-0.7999999821186066,0.19999999552965164,2000.0,255.0,255.0,,-0.009577108922250737,-3.1179249465975345,5.391205317880866e-05,False,6,False,6,0.0,False,
2,311,5,True,True,1,3440.033650713639,-2135.139892578125,3513.340087890625,137.64999389648438,14723.499755859375,11890.2001953125,5905.5999755859375,5765.10009765625,1347.5,973.1999969482422,1.0,-0.5940032350305975,2.99989909285195,2.5321182753889464,76561198039309853,enpitsu,27.0,-2217.679931640625,3357.7099609375,16.229999542236328,13542.7001953125,9829.500122070312,-910.1000213623047,-2576.6000366210938,756.2000274658203,412.90000915527344,0.0,128.0,,-0.03533750292636269,2.467489632280507,-0.012697995805761662,True,2,2,198.0,False,False,,bf81d8692db,games5425898691,21.0,2424.1298828125,2041.31005859375,82.91999816894531,753.8999938964844,-15734.100341796875,-430.8000183105469,4744.5001220703125,311.1000061035156,2.3999999463558197,255.0,128.0,,1.2858447947425564,-1.6342813239982183,0.002146427914398031,,6,6,,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,2688.0,4607.75,33.52000045776367,-0.19999999552965164,-55.0,-540.9999847412109,-0.0,-0.0,-759.0000152587891,255.0,,,-1.3266681147901744e-07,-1.5360167658608141,7.6282408526469625e-06,,85.0,False,False,False,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,15.0,282.1499938964844,4545.52001953125,17.010000228881836,-21004.7998046875,4830.4998779296875,2.800000011920929,1.0000000149011612,-0.0,1795.2999877929688,255.0,255.0,,-0.009613599742058046,0.172888454817662,0.00014700632136205603,True,8,False,8,211.0,False,
3,601,6,False,False,0,5203.590353930733,-8.569999694824219,12.640000343322754,92.5999984741211,-13106.700439453125,24468.9990234375,1963.8999938964844,-1423.0999755859375,-972.3999786376953,-5747.0001220703125,0.0,-0.010424566372943662,-0.05904725302277691,-0.014335015088737727,bbe9a7b10db,么ＯＬＹＭＰＵＳs,10.0,104.20999908447266,-190.61000061035156,56.06999969482422,-17950.0,14154.7998046875,2515.8999633789062,985.4000091552734,-5410.7000732421875,-54.699997901916504,255.0,252.0,True,0.06704457594768168,2.0163803131320304,-0.15089608969235105,True,6,5,0.0,False,False,,b9ad85af2263477f92804097fd3cf807,NGK_RL,14.0,1992.75,-4348.77978515625,122.58000183105469,16544.599609375,-4202.200012207031,-1803.699951171875,2326.9000244140625,-1195.1000213623047,-355.60001373291016,255.0,128.0,,0.14662427343697443,-0.478467154846256,-0.3315114902015025,True,4,4,31.0,False,False,,enpitsu,76561198039309853,27,-138.24000549316406,332.760009765625,96.44000244140625,11349.100341796875,-19864.69970703125,2358.699951171875,3567.9998779296875,1563.8999938964844,-813.7000274658203,255.0,0.0,,0.285937826568247,-0.801409404701705,0.010034198858361355,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,21.0,-2029.25,3672.300048828125,17.010000228881836,-18272.39990234375,9838.300170898438,2.5,0.5999999865889549,-0.19999999552965164,-11.90000057220459,255.0,128.0,,0.009602807342965229,2.646063212807042,5.829479742386483e-05,True,False,False,False,0.0,False,
4,602,6,False,True,1,5304.057758984311,61.880001068115234,-98.05999755859375,101.5999984741211,-1606.6000366210938,28376.69921875,3538.3999633789062,3460.2999877929688,1433.0999755859375,-4687.39990234375,1.0,0.09778454207937529,0.3636565129239951,-0.10761127681162264,76561198039309853,enpitsu,27.0,138.24000549316406,-332.760009765625,96.44000244140625,-11349.100341796875,19864.69970703125,2358.699951171875,-3567.9998779296875,-1563.8999938964844,-813.7000274658203,255.0,0.0,,-0.285937826568247,0.801409404701705,0.010034198858361355,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,21.0,2029.25,-3672.300048828125,17.010000228881836,18272.39990234375,-9838.300170898438,2.5,-0.5999999865889549,0.19999999552965164,-11.90000057220459,255.0,128.0,,-0.009602807342965229,-2.646063212807042,5.829479742386483e-05,True,False,False,0.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,9.010000228881836,105.4000015258789,71.48999786376953,16456.99951171875,-12066.099853515625,2140.0999450683594,-2127.7000427246094,4975.7000732421875,-981.9999694824219,255.0,252.0,True,-0.011980781518677392,-1.9066527749818327,-0.6018543209683338,True,0.0,False,6,5,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,14.0,-2130.85009765625,4383.91015625,105.04000091552734,-16592.60009765625,4227.200012207031,-2352.7000427246094,-1520.0,879.4999694824219,-138.69999885559082,255.0,130.0,,-0.1464594365735222,0.4752743213784026,-0.15405148050697087,True,4,False,4,31.0,False,
5,604,6,False,False,0,5131.571113048804,-76.9800033569336,74.20999908447266,142.50999450683594,1973.3999633789062,2004.2999267578125,5521.9000244140625,-2716.7999267578125,-1510.2999877929688,-5131.9000244140625,0.0,-0.46853788457134976,-0.801142531585656,-0.4303351299118706,bbe9a7b10db,么ＯＬＹＭＰＵＳs,10.0,-147.9600067138672,-58.849998474121094,89.47000122070312,-14550.899658203125,2386.199951171875,628.8000106811523,1640.0999450683594,-4492.799987792969,-2715.4998779296875,255.0,255.0,True,-0.32415201147921435,1.7247807047353283,-1.2724877136750645,True,6,5,0.0,False,False,,b9ad85af2263477f92804097fd3cf807,NGK_RL,14.0,2130.85009765625,-4383.91015625,105.04000091552734,16592.60009765625,-4227.200012207031,-2352.7000427246094,1520.0,-879.4999694824219,-138.69999885559082,255.0,130.0,,0.1464594365735222,-0.4752743213784026,-0.15405148050697087,True,4,4,24.692688403591035,True,False,,enpitsu,76561198039309853,27,-59.68000030517578,228.27999877929688,111.26000213623047,8240.399780273438,-7259.69970703125,1571.3999938964844,5234.69970703125,-472.59998321533203,-1619.9000549316406,255.0,0.0,,0.7978708174575007,-0.6805507046808321,0.6696604288969269,True,0.0,False,2,1,False,,games5425898691,bf81d8692db,21.0,-2181.419921875,3754.43994140625,17.010000228881836,-18255.6005859375,9868.499755859375,2.5,0.5999999865889549,-0.19999999552965164,-3.3000001311302185,255.0,128.0,,0.009602822357526661,2.645528925507797,5.5729547518079785e-05,True,False,False,False,0.0,False,
6,605,6,False,False,1,5280.346201462605,70.5,-75.41999816894531,160.60000610351562,1004.8999786376953,9652.7001953125,5646.6998291015625,4312.200012207031,1010.0,-4047.6998901367188,1.0,0.5943645086494268,0.9567255770097212,-0.4733012138899716,76561198039309853,enpitsu,27.0,59.68000030517578,-228.27999877929688,111.26000213623047,-8240.399780273438,7259.69970703125,1571.3999938964844,-5234.69970703125,472.59998321533203,-1619.9000549316406,255.0,0.0,,-0.7978708174575007,0.6805507046808321,0.6696604288969269,True,2,1,0.0,False,False,,bf81d8692db,games5425898691,21.0,2181.419921875,-3754.43994140625,17.010000228881836,18255.6005859375,-9868.499755859375,2.5,-0.5999999865889549,0.19999999552965164,-3.3000001311302185,255.0,128.0,,-0.009602822357526661,-2.645528925507797,5.5729547518079785e-05,True,False,False,0.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,147.9600067138672,58.849998474121094,89.47000122070312,14550.899658203125,-2386.199951171875,628.8000106811523,-1640.0999450683594,4492.799987792969,-2715.4998779296875,255.0,255.0,True,0.32415201147921435,-1.7247807047353283,-1.2724877136750645,True,0.0,False,6,5,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,14.0,-2286.590087890625,4424.4501953125,79.94999694824219,-17383.199462890625,4613.299865722656,-3058.5000610351562,-593.8999938964844,1607.5,867.0999908447266,255.0,220.0,,-0.08340988759077438,0.4193814907935961,-0.020537713634016692,True,4,False,4,21.597574300663446,True,
7,696,10,False,True,1,2711.809522570871,361.0400085449219,2481.47998046875,146.77000427246094,-4080.0,12692.2998046875,3697.60009765625,2884.2001342773438,3550.2999877929688,-3257.0001220703125,1.0,-0.45182389579868043,0.8564474079158746,2.324342216104141,76561198039309853,enpitsu,27.0,449.7200012207031,2320.9599609375,17.059999465942383,-3480.5999755859375,13302.80029296875,2.3999999463558197,-0.0,-0.19999999552965164,2230.0,255.0,128.0,,-0.016751239750971224,1.2513023061524848,1.7384850812156904e-05,True,2,2,22.0,False,False,,bf81d8692db,games5425898691,21.0,3022.239990234375,1207.1700439453125,17.010000228881836,-8922.7001953125,17529.49951171875,2.5999999046325684,-1.2999999523162842,2.800000011920929,890.5000305175781,255.0,244.0,,-0.009589901339201195,1.0961376732684622,0.00010613783901689627,True,False,False,171.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,3475.97998046875,2204.300048828125,94.1500015258789,-6975.5999755859375,21916.201171875,-141.09999656677246,-1211.6000366210938,-4988.900146484375,-1972.8999328613281,245.0,216.0,False,0.439125854896916,1.8438395834561903,1.4195155181396475,True,158.0,False,8,7,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,14.0,-747.0,4904.58984375,17.020000457763672,14346.099853515625,-2640.4998779296875,1.5999999642372131,-0.7000000029802322,1.8000000715255737,-1455.0,0.0,1.0,False,-0.00984940918490998,-2.9265751878744117,-9.171664831448893e-05,True,4,False,4,201.0,False,
8,718,11,True,True,1,1876.554927824818,49.08000183105469,3465.429931640625,234.16000366210938,2989.5999145507812,17203.599853515625,1146.2999725341797,1879.6000671386719,3193.3999633789062,-52.800002098083496,1.0,-0.9897007836534564,-2.237236610350508,-1.888776944590556,76561198039309853,enpitsu,27.0,-45.720001220703125,3265.10009765625,150.50999450683594,-77.10000038146973,13964.89990234375,3168.2000732421875,1485.8000183105469,5253.4002685546875,-666.2999725341797,,0.0,,-0.062364021595529645,1.889986841880157,0.6258880764104697,True,4,3,22.0,False,False,,bf81d8692db,games5425898691,21.0,2034.449951171875,2385.02001953125,17.010000228881836,-16401.500244140625,12469.100341796875,2.800000011920929,0.5999999865889549,-0.5000000074505806,1870.0,255.0,255.0,,-0.009581182479986244,0.5904018185426426,0.0001144974025738756,True,False,False,159.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,2956.070068359375,3847.0,16.829999923706055,-11333.199462890625,17787.2998046875,51.10000133514404,30.499999523162842,-55.70000171661377,2080.0999450683594,255.0,255.0,,-0.00919526979234728,0.9147591299370741,0.0037659580630703955,True,158.0,False,8,8,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,14.0,-273.0199890136719,4340.669921875,64.62999725341797,2721.0000610351562,-13056.099853515625,3868.800048828125,-670.5000305175781,-92.29999542236328,-127.5,255.0,128.0,,0.03208391624075934,-1.6796670418438209,0.002225366848999094,True,4,False,5,172.91482173499244,True,
9,1005,12,False,False,1,5181.541583955633,-14.600000381469727,39.099998474121094,91.88999938964844,-10309.000244140625,23127.19970703125,489.90001678466797,-2982.0999145507812,-49.89999771118164,3944.2001342773438,1.0,0.0055150862463606565,-0.06558609633008959,0.03991079096225888,bf81d8692db,games5425898691,21.0,90.06999969482422,-41.59000015258789,98.5199966430664,4336.099853515625,20156.300048828125,18.200000524520874,-4725.4998779296875,-895.6999969482422,2667.6998901367188,128.0,238.0,,-1.2659091078931284,-2.3864635827161194,-2.7060545474504374,True,4,3,31.0,False,False,,76561198039309853,enpitsu,27.0,-0.0,-2574.25,17.049999237060547,-0.0,11703.199462890625,3.1999999284744263,0.5000000074505806,-0.0,0.0,255.0,,,-0.016762095272221007,1.5708176461311425,-1.7875980167196798e-07,True,False,False,146.0,False,False,,么ＯＬＹＭＰＵＳs,bbe9a7b10db,10,295.6600036621094,917.3699951171875,62.040000915527344,3203.800048828125,-22751.69921875,-1044.800033569336,1062.7999877929688,2571.300048828125,-364.39998626708984,255.0,168.0,False,0.27518260636717484,-1.035114553032179,0.8010090638421878,True,0.0,False,4,4,False,,NGK_RL,b9ad85af2263477f92804097fd3cf807,14.0,2723.219970703125,4997.06005859375,34.150001525878906,-17426.199951171875,10066.699829101562,1913.5000610351562,3259.2001342773438,-493.8999938964844,2843.2998657226562,255.0,255.0,False,0.07029952395015084,0.47791581340668304,-0.44658308044122125,True,4,False,4,195.45310090946896,True,
