,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
35,2522,85,False,False,0,3938.081685491793,-3763.1201171875,2440.35009765625,93.1500015258789,-697.0999908447266,18881.199951171875,0.0,-5496.9000244140625,-1395.3999328613281,-1958.6000061035156,0.0,0.4866044952082649,2.131150687400225,1.5375505935151403,2535471248147487,CrotoYT,12.0,-3886.919921875,2290.179931640625,23.959999084472656,-4284.800109863281,22325.400390625,940.5999755859375,-252.09999084472656,1569.1000366210938,434.7999954223633,255.0,128.0,,-0.04669397159636121,1.8066891454214995,0.1693657061890098,True,87.0,False,24,False,16,,2535450533274697,LHender1649,9.0,3599.0,-2404.56005859375,17.0,3064.5001220703125,22670.50048828125,3.1999999284744263,0.0,0.7999999821186066,0.9000000357627869,254.0,128.0,,0.009599358200396667,1.4365911968681668,-7.161324045427014e-05,True,6,252.0,False,False,6,,enpitsu,76561198039309853,26,-3038.10009765625,2900.6298828125,17.059999465942383,778.1999969482422,12016.400146484375,1.2999999523162842,-0.19999999552965164,-1.5999999642372131,-547.2000122070312,0.0,255.0,False,0.016830604150893425,-1.7113683794498442,0.0002759958554877472,True,255.0,False,18,16,False,,games5425898691,bf81d8692db,24.0,-3424.760009765625,2921.85009765625,55.099998474121094,-2609.5001220703125,22662.2998046875,-2298.9999389648438,-1991.300048828125,490.0,-1333.6000061035156,255.0,0.0,,-0.3275036686094099,1.5524099690900566,0.05803568426396835,,,False,32,22,False,
36,2535,86,False,False,0,3432.560190693701,-3796.669921875,3304.6298828125,93.1500015258789,-708.1999969482422,17534.89990234375,0.0,-5813.3001708984375,-829.1999816894531,-1231.6000366210938,0.0,-0.05285807419821188,-1.7791160710021354,-1.2646335910019106,2535471248147487,CrotoYT,12.0,-3950.39990234375,3254.110107421875,46.279998779296875,2763.3999633789062,22745.0,-1521.199951171875,-260.0,-1428.0000305175781,-1629.2999267578125,136.0,0.0,,0.0932308541604072,1.4106916997115482,0.5020760763063398,True,68.0,False,24,False,16,,2535450533274697,LHender1649,9.0,3749.449951171875,-1290.050048828125,17.0,3061.0000610351562,22670.50048828125,3.1999999284744263,0.0,0.7999999821186066,0.0,255.0,128.0,,0.009599358200396667,1.4365911968681668,-7.161324045427014e-05,True,6,252.0,False,False,6,,enpitsu,76561198039309853,26,-2803.469970703125,3447.820068359375,17.059999465942383,9478.200073242188,8516.699829101562,1.4000000059604645,1.0999999940395355,0.7999999821186066,-192.60000228881836,0.0,128.0,False,0.016813248654119695,-2.447030571470265,0.00026213348441504216,True,255.0,False,18,16,False,,games5425898691,bf81d8692db,24.0,-3316.199951171875,3802.830078125,17.010000228881836,9290.900268554688,19296.400146484375,5.5000001192092896,2.0000000298023224,1.7000000178813934,-1949.4999694824219,255.0,0.0,,0.009646828317759659,1.0505004917311076,-0.00015189984527186383,True,,False,32,22,False,
37,2541,86,False,False,0,3136.309720951112,-3676.1298828125,3688.340087890625,113.5999984741211,9425.700073242188,14782.39990234375,2476.3999938964844,-5175.8001708984375,-516.8999862670898,-2551.699981689453,0.0,-0.6218589121495447,-3.004767612752898,-0.3102433535787508,2535471248147487,CrotoYT,12.0,-3802.89990234375,3708.429931640625,15.989999771118164,8540.399780273438,13967.39990234375,-160.30000686645508,-423.1999969482422,-630.4999923706055,-914.8000335693359,160.0,0.0,,0.034451556725956456,0.9451997111430781,0.012106154607540212,True,68.0,False,24,False,16,,2535450533274697,LHender1649,10.0,3788.989990234375,-892.5800170898438,17.0,579.5999908447266,22741.0009765625,3.4999999403953552,0.0,-0.7999999821186066,1690.8000183105469,254.0,255.0,,0.0095966131657582,1.5912241287306303,0.00016669205452826723,True,6,252.0,False,False,6,,enpitsu,76561198039309853,26,-2629.60009765625,3594.070068359375,17.059999465942383,10181.099853515625,8398.499755859375,1.4000000059604645,0.19999999552965164,0.5999999865889549,1.4000000059604645,0.0,128.0,False,0.01684826508924814,-2.452709478350287,5.476106077218687e-05,True,255.0,False,18,16,False,,games5425898691,bf81d8692db,24.0,-2997.330078125,4189.10009765625,17.010000228881836,16320.699462890625,12324.69970703125,2.3999999463558197,0.29999999329447746,0.09999999776482582,-2010.5999755859375,255.0,0.0,,0.009596114559548436,0.5688181176074666,-4.4379048537838614e-05,True,255.0,False,32,22,False,
38,2615,89,False,False,1,9181.650981331242,1302.9100341796875,-4032.6298828125,259.1199951171875,5070.199890136719,22896.69921875,1783.9999389648438,-1106.9999694824219,-860.5999755859375,5833.800048828125,1.0,0.03032752129781525,-2.1077478123206808,-1.8532140828850554,76561198039309853,enpitsu,26.0,1214.75,-4186.68994140625,210.47999572753906,6845.3997802734375,10747.7001953125,1581.6999816894531,-5142.5,-1011.9999694824219,-1667.4000549316406,255.0,255.0,False,-0.27475825491156536,2.1205865358806566,-0.4844331423579174,True,166.0,False,20,False,17,,bf81d8692db,games5425898691,24.0,1377.9100341796875,-5102.990234375,665.75,-8140.30029296875,2.800000011920929,-989.5999908447266,0.09999999776482582,-2460.0999450683594,0.0,255.0,0.0,,-0.10225243630125003,-0.009584336164531852,1.5717792081458124,True,22,255.0,False,False,32,,LHender1649,2535450533274697,10,-830.1300048828125,-2573.39990234375,17.0,9255.499877929688,-2453.0999755859375,3.4999999403953552,3.3000001311302185,-0.7999999821186066,904.8999786376953,254.0,236.0,,-0.009525600415247897,-2.8715419056829234,0.00010513265911609276,True,255.0,False,6,6,False,,CrotoYT,2535471248147487,12.0,1506.239990234375,-3822.090087890625,17.020000457763672,-9389.199829101562,11717.39990234375,-2.0000000298023224,-1.0000000149011612,1.0999999940395355,41.99999809265137,255.0,128.0,,-0.009597940082816855,0.8896108185048595,-6.285238195223907e-05,True,49.440034225422856,True,24,16,False,
39,2706,92,False,False,0,7597.5775642779545,-2673.429931640625,-2246.739990234375,102.41000366210938,-9919.199829101562,3413.599853515625,5743.2000732421875,3615.2999877929688,1699.6000671386719,-4476.700134277344,0.0,-1.0809549180692881,2.8289514894421437,-2.9364191799524844,2535450533274697,LHender1649,9.0,-2523.070068359375,-2356.909912109375,17.0,-16450.30029296875,-3017.6998901367188,3.4999999403953552,-0.09999999776482582,-2.3000000417232513,-1637.7000427246094,1.0,19.0,,0.009794200076366697,-3.032480888688614,2.1590807239075238e-05,True,178.0,False,6,False,6,,2535471248147487,CrotoYT,12.0,-247.02000427246094,-2663.760009765625,17.020000457763672,6006.500244140625,-20877.2998046875,0.7000000029802322,0.0,-0.5000000074505806,0.09999999776482582,254.0,128.0,,0.009608085103167458,-1.2906320240105607,-5.520201861824665e-05,True,18,31.0,False,False,26,,enpitsu,76561198039309853,26,-3511.219970703125,-1590.3599853515625,17.030000686645508,4126.499938964844,-22268.30078125,5.299999713897705,0.9000000357627869,-5.699999928474426,704.7000122070312,255.0,255.0,False,0.016778605167242448,-1.3852533313484074,0.0001051972633234226,True,0.0,False,22,18,False,,games5425898691,bf81d8692db,24.0,-206.57000732421875,674.0,16.639999389648438,8961.300048828125,-20548.20068359375,73.09999942779541,-8.899999856948853,-34.000000953674316,1441.9999694824219,255.0,179.0,,0.010840734275345302,-1.1130975476773408,-0.0017442364209072202,True,169.0,False,34,24,False,
40,2764,94,False,False,0,7355.574169790577,-3581.969970703125,-1707.6300048828125,160.5399932861328,7484.2999267578125,9477.39990234375,6389.69970703125,4805.5999755859375,3496.0000610351562,826.5000152587891,0.0,0.8218416323583703,-2.62101904234625,-3.125312426922982,2535450533274697,LHender1649,9.0,-3635.159912109375,-1879.699951171875,17.010000228881836,163.50000381469727,12985.400390625,1.0999999940395355,-3.6000001430511475,-5.299999713897705,607.9999923706055,4.0,128.0,,0.009645497662154853,1.597888459830675,-7.534728339646501e-05,True,172.0,False,6,False,6,,2535471248147487,CrotoYT,12.0,-1990.199951171875,-4116.18994140625,17.020000457763672,-14058.299560546875,-343.8999938964844,0.7999999821186066,-4.900000095367432,-0.19999999552965164,-907.9000091552734,255.0,128.0,,0.009565091837209879,3.12549948144952,-2.8413288222802952e-05,True,18,92.0,False,False,26,,enpitsu,76561198039309853,26,-2803.0,-5050.14013671875,117.6500015258789,-3276.099853515625,670.0,876.8000030517578,-498.3000183105469,-720.8000183105469,-198.1999969482422,255.0,128.0,False,0.7767762582931204,2.2423123790324273,0.8914665294148427,True,,False,22,20,False,,games5425898691,bf81d8692db,24.0,-2765.2900390625,-1195.969970703125,17.010000228881836,-15908.00048828125,14395.6005859375,2.199999988079071,2.0999999344348907,-1.8000000715255737,-1463.3000183105469,255.0,0.0,,0.0096021142979905,2.366962643873528,-4.2336591266301195e-05,True,138.0,False,34,24,False,
41,2821,96,False,False,0,5040.509544037275,-2061.800048828125,236.16000366210938,115.76000213623047,9198.400268554688,16896.700439453125,5417.5,1639.4999694824219,2543.0999755859375,2419.199981689453,0.0,0.7849167169472928,-2.353735098799414,-2.8431944714718935,2535450533274697,LHender1649,9.0,-2130.949951171875,-1.8899999856948853,16.989999771118164,7880.2001953125,16245.6005859375,4.600000083446503,-0.5999999865889549,-1.5000000596046448,475.2000045776367,255.0,128.0,,0.009600750163504477,1.1583134835858964,-0.00012233816100431868,True,70.0,False,6,False,6,,2535471248147487,CrotoYT,12.0,-2588.840087890625,-2287.360107421875,17.020000457763672,15783.1005859375,11391.199951171875,0.7000000029802322,-0.29999999329447746,-0.3999999910593033,2.5999999046325684,254.0,136.0,False,0.009605980463025302,0.6227942090823083,7.115035257351348e-05,True,18,174.0,False,False,26,,enpitsu,76561198039309853,26,-2332.64990234375,-3082.64990234375,91.94999694824219,10417.7001953125,12811.800537109375,-154.7000026702881,-1483.2000732421875,5216.7999267578125,-913.0999755859375,128.0,128.0,False,-0.3609288737911553,2.3625173090172833,-2.384732461635371,True,,False,24,22,False,,games5425898691,bf81d8692db,24.0,-2893.989990234375,2919.760009765625,17.010000228881836,3605.7998657226562,19830.2001953125,2.0000000298023224,-0.29999999329447746,-1.7000000178813934,-493.10001373291016,255.0,65.0,,0.009594964852398837,1.3877255484517022,-5.329876996188392e-05,True,138.0,False,34,24,False,
42,2861,97,False,True,0,2521.4157937718796,-760.8300170898438,2622.2099609375,226.22000122070312,12292.2998046875,20158.499755859375,7037.9998779296875,2343.0999755859375,-1623.5000610351562,2449.2999267578125,0.0,0.9115788298116955,-2.1381875947108497,-1.964030055831127,2535450533274697,LHender1649,9.0,-848.0399780273438,2477.860107421875,69.22000122070312,11773.599853515625,18591.600341796875,5885.30029296875,-0.09999999776482582,-0.09999999776482582,11.499999761581421,254.0,128.0,,0.009601727951879597,1.0090447239755311,3.290363865347309e-05,False,23.0,False,8,3,6,,2535471248147487,CrotoYT,12.0,-466.54998779296875,-414.3900146484375,17.020000457763672,15845.10009765625,10464.3994140625,0.7999999821186066,-0.09999999776482582,0.0,0.0,254.0,128.0,False,0.009585846030429574,0.5836506340412749,2.368541620333279e-05,True,18,174.0,False,False,26,,enpitsu,76561198039309853,26,-2105.35009765625,-1133.3900146484375,17.030000686645508,-14620.0,8610.700073242188,5.0,-0.7000000029802322,0.3999999910593033,395.6999969482422,255.0,255.0,False,0.016772587806523156,2.6473287649335755,-0.00023110065068233847,True,21.646133499760783,True,24,22,False,13.0,games5425898691,bf81d8692db,24.0,-1273.5799560546875,4910.7998046875,17.010000228881836,15681.99951171875,3066.7999267578125,2.0999999344348907,-3.6000001430511475,-0.7000000029802322,-804.7000122070312,255.0,14.0,,0.009598612925130161,0.1865825138397649,-2.8469431246575005e-05,True,138.0,False,34,24,False,
43,2953,101,True,True,0,1401.948672697886,182.11000061035156,4243.81982421875,454.2900085449219,3847.0999145507812,23730.0,-341.5999984741211,1177.5,-233.4000015258789,-5878.599853515625,0.0,-0.2624926219436562,-2.9493904085776106,-1.567405966876707,2535471248147487,CrotoYT,12.0,146.3300018310547,3963.830078125,402.5400085449219,-11964.200439453125,19119.7998046875,2578.900146484375,-4836.300048828125,-2547.2000122070312,608.8000106811523,255.0,121.0,False,-0.4471469000495393,2.0583950069134396,0.10369024097747212,True,124.0,False,28,False,19,,2535450533274697,LHender1649,9.0,-265.0299987792969,5928.89013671875,109.55000305175781,-6260.0,-7457.0001220703125,-8650.700073242188,-4617.60009765625,17.40000009536743,47.5,255.0,128.0,,0.7078915769802612,-2.2301904442686626,-0.4960753138234563,True,6,13.0,False,4,8,,enpitsu,76561198039309853,26,-1669.7900390625,4165.2099609375,17.030000686645508,18866.700439453125,12400.400390625,5.099999904632568,-0.7999999821186066,-0.3999999910593033,-202.29999542236328,255.0,128.0,False,0.016762780025454723,0.5615189298181875,0.00014572411431559027,True,159.0,False,24,22,False,,games5425898691,bf81d8692db,24.0,594.3699951171875,5371.9599609375,97.30999755859375,-5286.7999267578125,6633.900146484375,2656.7001342773438,1390.0999450683594,1436.0000610351562,3421.4999389648438,255.0,255.0,,-0.22478253361439762,2.779309568928092,-0.049871698849293634,True,125.51068403643947,True,36,24,False,
44,3224,101,False,False,0,5201.270855776416,2.7100000381469727,16.959999084472656,92.66999816894531,8422.000122070312,28416.79931640625,1359.9000549316406,1111.1000061035156,-60.39999961853027,4651.499938964844,0.0,-0.0006811391038041272,0.0387614760039239,0.009251436189786577,2535471248147487,CrotoYT,11.0,-67.19999694824219,-240.97999572753906,66.62000274658203,5494.6002197265625,22165.80078125,2724.7000122070312,-1359.4999694824219,1761.7999267578125,-486.50001525878906,255.0,0.0,,0.027972213569378027,1.6552174160616069,0.015394089857833226,True,22.0,False,4,False,3,,2535450533274697,LHender1649,9.0,3122.050048828125,-4358.66015625,17.010000228881836,7765.10009765625,-14075.10009765625,2.3999999463558197,-0.09999999776482582,-0.09999999776482582,-3310.7000732421875,255.0,0.0,True,0.00959091449778754,-1.8179494901531152,-3.038665034074432e-05,True,False,255.0,False,False,False,,enpitsu,76561198039309853,26,24.56999969482422,293.0299987792969,105.47000122070312,555.2000045776367,-22938.40087890625,130.10000228881836,5498.3001708984375,133.50000381469727,0.0,255.0,128.0,,1.3951194734994914,-1.5464206364829205,8.172342940457683e-05,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,3138.5,3827.010009765625,17.010000228881836,11978.00048828125,-7350.30029296875,2.3000000417232513,0.09999999776482582,0.0,-2069.2999267578125,128.0,0.0,,0.009640290935958716,-0.6156344828355349,-3.6286124686342534e-05,True,0.0,False,False,False,False,
45,3225,101,False,False,1,5224.78908456579,-7.539999961853027,-6.070000171661377,91.9000015258789,-5347.39990234375,-5520.2001953125,876.9000244140625,1864.9000549316406,45.59999942779541,-1096.9000244140625,1.0,0.05247894927929765,-0.15650716745594678,0.09794053183376203,76561198039309853,enpitsu,26.0,-34.31999969482422,-115.87000274658203,112.58999633789062,-3151.199951171875,5725.8001708984375,3220.1998901367188,405.8000183105469,1207.699966430664,5350.30029296875,255.0,128.0,,-1.2756563772188096,-1.6149699384858522,-2.8692136593061033,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3238.739990234375,-3749.820068359375,17.010000228881836,-10101.300048828125,9335.30029296875,2.3000000417232513,-0.0,0.5000000074505806,-2177.899932861328,255.0,0.0,,-0.00961828702846093,0.8108432655370534,-3.6264896605926884e-05,True,False,0.0,False,False,False,,LHender1649,2535450533274697,9,-3122.050048828125,4358.66015625,17.010000228881836,-7765.10009765625,14075.10009765625,2.3999999463558197,0.09999999776482582,0.09999999776482582,-3310.7000732421875,255.0,0.0,True,-0.00959091449778754,1.8179494901531152,-3.038665034074432e-05,True,251.82775940946354,True,False,False,False,,CrotoYT,2535471248147487,11.0,67.19999694824219,240.97999572753906,66.62000274658203,-5494.6002197265625,-22165.80078125,2724.7000122070312,1359.4999694824219,-1761.7999267578125,-486.50001525878906,255.0,0.0,,-0.027972213569378027,-1.6552174160616069,0.015394089857833226,True,22.0,False,4,3,False,
46,3228,101,False,False,0,5222.07414813451,40.029998779296875,2.5,95.11000061035156,2797.0999145507812,228.60000610351562,-870.6999969482422,693.7999725341797,-456.8000030517578,-746.9000244140625,0.0,-0.1321580733478289,0.0643292247847163,0.17364786252422149,2535471248147487,CrotoYT,11.0,-18.479999542236328,-161.91000366210938,96.94999694824219,1799.4999694824219,-1155.5000305175781,149.89999771118164,-58.60000133514404,5435.7000732421875,835.9999847412109,255.0,0.0,,0.20672824262718853,1.3785699818056778,1.0714570647707833,True,22.0,False,4,False,3,,2535450533274697,LHender1649,9.0,3211.1201171875,-4587.43017578125,26.729999542236328,2092.899932861328,-12352.7001953125,2300.2999877929688,-2759.5001220703125,-3805.8999633789062,-2828.9999389648438,255.0,0.0,False,0.012497428959496097,-2.3606113404185836,0.24199534730150152,True,False,242.458606561025,True,False,False,,enpitsu,76561198039309853,26,77.29000091552734,117.0,153.97000122070312,4196.700134277344,-357.40001678466797,3631.9000244140625,5106.000061035156,-1841.4999389648438,-886.6999816894531,255.0,128.0,,0.7740129642786673,1.3353995850217533,-2.9501636857865114,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,24.0,3314.35009765625,3664.550048828125,17.010000228881836,8183.499755859375,-10921.700439453125,2.3000000417232513,0.0,-0.09999999776482582,-2218.0999755859375,255.0,0.0,,0.009565687011862585,-0.9944190527670043,-2.906966162275856e-05,True,0.0,False,False,False,False,
47,3230,101,False,False,1,5230.010644064201,-52.56999969482422,-3.2699999809265137,94.0199966430664,-1225.2999877929688,1560.3999328613281,-422.2999954223633,-123.80000114440918,-1201.1000061035156,-741.9999694824219,1.0,0.11598035206121184,-0.02382598918325963,0.1970576895365975,76561198039309853,enpitsu,26.0,-105.30000305175781,-114.75,176.4600067138672,-4206.700134277344,321.30001068115234,3174.5999145507812,-5075.299987792969,1972.2999572753906,-775.2999877929688,255.0,128.0,,-0.2983722574386828,-1.2409888966384164,-2.9945527402779577,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3372.64990234375,-3567.669921875,17.010000228881836,-5990.7000732421875,12145.899658203125,2.3000000417232513,-0.09999999776482582,0.19999999552965164,-2237.5999450683594,255.0,0.0,,-0.009565490161020615,1.1802193597210506,-3.66143114210527e-05,True,False,0.0,False,False,False,,LHender1649,2535450533274697,9,-3213.280029296875,4607.0,31.59000015258789,-985.8999633789062,11491.199951171875,3288.599853515625,2583.0999755859375,3748.599853515625,-2172.2999572753906,255.0,0.0,False,-0.033774668201192654,2.396815754268813,0.3276819669060423,True,236.20332052630764,True,False,False,False,,CrotoYT,2535471248147487,11.0,6.480000019073486,169.4600067138672,96.37000274658203,-1803.699951171875,1112.6000213623047,-148.90000343322754,310.3000068664551,-5390.3997802734375,1047.3999786376953,255.0,0.0,,-0.2736132301340636,-1.588364709533382,1.56612504079199,True,22.0,False,4,3,False,
48,3231,102,False,False,0,5228.268789178232,59.2599983215332,-0.25999999046325684,93.44999694824219,1569.9000549316406,239.69999313354492,437.09999084472656,2098.699951171875,2240.500030517578,-439.50000762939453,0.0,-0.03063456123257666,-0.007466950184259197,0.2576453069980072,2535471248147487,CrotoYT,11.0,-6.480000019073486,-169.4600067138672,96.37000274658203,1803.699951171875,-1112.6000213623047,-148.90000343322754,-310.3000068664551,5390.3997802734375,1047.3999786376953,255.0,0.0,,0.2736132301340636,1.588364709533382,1.56612504079199,True,22.0,False,4,False,3,,2535450533274697,LHender1649,9.0,3207.739990234375,-4673.7900390625,53.900001525878906,-2237.100067138672,-8772.80029296875,3228.900146484375,-1197.7999877929688,-2600.0,-1618.3000183105469,255.0,0.0,False,0.11823513116817651,-2.503699100235751,0.5633014542383853,True,False,235.0,False,False,False,,enpitsu,76561198039309853,26,105.30000305175781,114.75,176.4600067138672,4206.700134277344,-321.30001068115234,3174.5999145507812,5075.299987792969,-1972.2999572753906,-775.2999877929688,255.0,128.0,,0.2983722574386828,1.2409888966384164,-2.9945527402779577,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,3372.64990234375,3567.669921875,17.010000228881836,5990.7000732421875,-12145.899658203125,2.3000000417232513,0.09999999776482582,-0.19999999552965164,-2237.5999450683594,255.0,0.0,,0.009565490161020615,-1.1802193597210506,-3.66143114210527e-05,True,0.0,False,False,False,False,
49,3242,102,False,False,0,5210.345729719249,139.4600067138672,33.58000183105469,93.1500015258789,2044.1999816894531,440.49999237060547,0.0,158.80000114440918,2244.199981689453,-439.50000762939453,0.0,0.8606378580484488,-0.014777557076667011,0.8115679361119733,2535471248147487,CrotoYT,11.0,62.439998626708984,-218.75999450683594,90.95999908447266,1632.5999450683594,-1109.1000366210938,-144.89999771118164,-365.60001373291016,5320.4998779296875,1344.7000122070312,255.0,24.0,,-0.7042936632827208,1.7683128253678422,-1.7772989583693914,True,22.0,False,4,False,4,,2535450533274697,LHender1649,9.0,2952.52001953125,-4779.740234375,19.520000457763672,-9262.7001953125,2042.5999450683594,-1126.6999816894531,2120.5999755859375,1387.2000122070312,-1206.8000030517578,255.0,128.0,False,0.08045339328403879,2.837027346889599,0.07790853167269383,True,False,219.32809434911255,True,False,False,,enpitsu,76561198039309853,26,285.739990234375,104.5999984741211,254.0,4260.799865722656,-213.1999969482422,509.1999816894531,2763.5000610351562,-1082.3999786376953,-421.30001068115234,128.0,0.0,,-1.0110481947838579,-1.7151973802593916,-0.2684049759215437,True,31.0,False,2,2,False,,games5425898691,bf81d8692db,24.0,3389.06005859375,3010.2099609375,17.010000228881836,-4273.399963378906,-12774.300537109375,2.3000000417232513,-0.19999999552965164,-0.3999999910593033,-2107.2999572753906,255.0,0.0,,0.009585210427778304,-1.942876331513265,-9.61505379616231e-05,True,0.0,False,False,False,False,
50,3262,103,False,False,0,5222.230943117189,288.1300048828125,53.790000915527344,93.1500015258789,2009.9000549316406,264.4000053405762,0.0,-289.7999954223633,2202.5999450683594,-439.50000762939453,0.0,0.6012210524059746,-2.9551977653694363,-1.894078548600309,2535471248147487,CrotoYT,11.0,221.1199951171875,-219.69000244140625,16.989999771118164,4024.4000244140625,2607.9000854492188,8.999999761581421,8.799999952316284,2.3999999463558197,-6.299999952316284,255.0,128.0,,0.009638831299550881,0.5748329002482475,-0.00046422024866875784,True,22.0,False,4,False,4,,2535450533274697,LHender1649,9.0,2416.5,-4191.5400390625,17.0,-5558.2000732421875,13200.699462890625,3.1999999284744263,0.19999999552965164,-0.9000000357627869,-28.19999933242798,254.0,128.0,False,0.009589509213884375,1.9651115132689363,9.497518915223124e-05,True,False,188.0,False,False,False,,enpitsu,76561198039309853,26,611.8699951171875,88.04000091552734,100.11000061035156,4182.799987792969,-217.19999313354492,-4467.300109863281,31.19999885559082,-2202.7999877929688,-1359.7999572753906,255.0,0.0,,0.08704865734354517,3.101831757558307,0.18891476390818213,True,27.821445162578296,True,2,2,False,,games5425898691,bf81d8692db,24.0,2612.4599609375,2413.4599609375,17.010000228881836,-13577.19970703125,-3026.7999267578125,2.199999988079071,4.699999988079071,0.7000000029802322,-1052.6000213623047,255.0,0.0,,0.009559945276983952,-2.935689582272638,1.6890658507046048e-05,True,0.0,False,False,False,False,
51,3269,103,False,False,0,5227.759858969125,341.5400085449219,60.83000183105469,93.1500015258789,1997.1000671386719,261.200008392334,0.0,-286.299991607666,2188.6000061035156,-439.50000762939453,0.0,0.01110501878377107,-3.0751467510780577,-1.8916817223814109,2535471248147487,CrotoYT,11.0,335.0199890136719,-122.79000091552734,17.010000228881836,4406.000061035156,5454.1998291015625,2.5,-0.7999999821186066,-0.7999999821186066,2329.499969482422,255.0,255.0,,0.009513505538570775,0.8829941881677884,0.00013432902975110973,True,22.0,False,4,False,4,,2535450533274697,LHender1649,9.0,2274.4599609375,-3849.889892578125,17.0,-5481.7999267578125,13230.699462890625,3.1999999284744263,0.09999999776482582,-0.7999999821186066,-0.19999999552965164,255.0,128.0,False,0.009577593169418905,1.9635288713158716,6.944348155138349e-05,True,False,188.0,False,False,False,,enpitsu,76561198039309853,26,683.5499877929688,85.4800033569336,15.180000305175781,-148.50000381469727,390.9000015258789,106.70000076293945,-170.9000015258789,71.70000076293945,-215.9000015258789,255.0,0.0,,0.005895548790737993,2.9191682009168805,-0.008795501130481685,True,14.517746358789424,True,4,3,False,,games5425898691,bf81d8692db,24.0,2264.5,2384.419921875,17.010000228881836,-14071.99951171875,-291.00000381469727,2.0999999344348907,-1.5999999642372131,-0.29999999329447746,610.2000045776367,255.0,215.0,,0.009553700163456923,-3.1361374702304716,0.00020408983897093796,True,0.0,False,False,False,False,
