,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_dodge_active,opp_2_boost_collect
40,2857,79.0,False,True,1,1500.7118962951895,-512.0700073242188,4620.89013671875,95.25,14269.300537109375,8631.300048828125,5556.400146484375,-3087.9000854492188,5104.89990234375,-635.4999923706055,1.0,-0.3748427633534246,0.08088155056409663,-2.007241037642273,76561198004729694,just,12.0,-641.7100219726562,4502.68017578125,146.3699951171875,12199.200439453125,5584.89990234375,-5363.599853515625,2048.699951171875,-2630.8999633789062,4373.800048828125,0.0,128.0,,-0.4331949127197123,2.415204396020658,-0.3146355761877413,True,6,12,107.3542967663017,True,16,,76561198370091257,I NEARLY,20.0,-1264.4000244140625,1361.0799560546875,17.010000228881836,11350.6005859375,5087.799987792969,2.8999999165534973,-0.5999999865889549,-0.0,2179.7000122070312,128.0,255.0,,-0.009631799778685312,2.660740053523011,6.737098174016731e-05,True,8,244.0,False,8,False,,enpitsu,76561198039309853,28,416.9200134277344,4024.639892578125,17.059999465942383,17695.2001953125,2467.5999450683594,2.5999999046325684,-0.0,-1.0999999940395355,1754.4999694824219,255.0,0.0,False,-0.016829510222363765,2.962816698872273,0.00011634147474575046,True,222.0,False,8,False,8,,games5425898691,bf81d8692db,17.0,-361.80999755859375,4804.08984375,154.55999755859375,-9161.099853515625,-4728.599853515625,-25.899999141693115,5092.0001220703125,-2054.499969482422,-316.5999984741211,255.0,240.0,,-0.6790568150233757,-0.17805952461290506,-0.9305486909999682,True,214.28102347158614,True,10,False,9,
41,2931,82.0,False,False,0,10155.851131902093,-3161.239990234375,-4760.0,215.60000610351562,-12725.10009765625,11052.2998046875,5169.6002197265625,-1139.5999908447266,-359.59999084472656,1847.8999328613281,0.0,-0.3254383816420978,2.537674497504,2.2122459482554895,76561198039309853,enpitsu,28.0,-3049.3701171875,-4889.4599609375,164.44000244140625,-10759.89990234375,6309.7998046875,1480.0999450683594,-2151.699981689453,-839.1999816894531,-4991.499938964844,255.0,0.0,False,1.0155078229116434,2.328872649527262,0.366871408171335,True,False,9,152.0,False,10,,bf81d8692db,games5425898691,18.0,187.42999267578125,-5037.25,17.010000228881836,-11567.19970703125,-2270.399932861328,2.5999999046325684,-0.3999999910593033,-0.09999999776482582,-353.10001373291016,255.0,128.0,,0.00953834818863337,-2.9811000570425286,0.00017713226303654248,True,10,206.0,False,10,False,,just,76561198004729694,12,-3471.639892578125,-4502.669921875,118.31999969482422,1364.2999267578125,-6241.7999267578125,4443.999938964844,-1382.4000549316406,1914.6000671386719,185.59999465942383,255.0,128.0,False,-0.6446077210287207,-1.30997037486551,-0.7661037193634321,True,255.0,False,16,6,12,,I NEARLY,76561198370091257,19.0,-1888.469970703125,-2063.510009765625,17.010000228881836,-11872.900390625,9508.699951171875,2.800000011920929,0.5999999865889549,-0.3999999910593033,1563.9999389648438,255.0,255.0,,0.009591088998610072,2.4782561351843997,0.000297274918219697,True,240.0,False,8,False,8,
42,2934,82.0,False,False,1,2445.178615451754,3289.199951171875,4638.509765625,278.7900085449219,-11338.699951171875,2667.39990234375,10002.100219726562,3690.4998779296875,4503.399963378906,1448.3999633789062,1.0,0.1718521603088072,-2.7668881355873363,2.308446526530427,76561198004729694,just,12.0,3431.929931640625,4556.5498046875,186.8699951171875,-4188.500061035156,4020.4998779296875,6192.1002197265625,1555.0999450683594,-1303.800048828125,444.90001678466797,255.0,128.0,False,0.7576161138345832,1.0577165325244107,-1.0647581488018218,True,6,12,255.0,False,18,,76561198370091257,I NEARLY,19.0,2012.510009765625,1977.3199462890625,17.010000228881836,12839.300537109375,-7752.60009765625,3.0000001192092896,-0.5999999865889549,0.3999999910593033,2405.5999755859375,255.0,255.0,True,-0.009574390871094015,-2.680969079448343,0.00020979263275940646,True,8,240.0,False,8,False,,enpitsu,76561198039309853,28,3111.60009765625,4842.72021484375,174.6199951171875,8334.89990234375,-7394.000244140625,1766.6999816894531,4102.200012207031,1762.7999877929688,-3211.400146484375,255.0,0.0,False,-1.324117992471553,-2.1538979520861172,0.5415315339200721,True,152.0,False,10,False,9,,games5425898691,bf81d8692db,18.0,-42.15999984741211,5060.77001953125,17.010000228881836,9130.999755859375,1264.3000030517578,2.5999999046325684,-0.5000000074505806,2.3999999463558197,-221.5999984741211,0.0,123.0,,-0.009788292877987229,3.012332867144328,3.3421254747950806e-05,True,206.0,False,10,False,10,
43,3009,84.0,False,False,0,9983.808769623784,-502.2200012207031,-4836.0400390625,492.989990234375,-14358.199462890625,13280.799560546875,-2947.9000854492188,-2147.7999877929688,-2550.0999450683594,-2655.7000732421875,0.0,-0.09106064769999724,-1.4528240549363627,-0.9828629323733039,bf81d8692db,games5425898691,18.0,-331.3900146484375,-4957.41015625,411.25,-5560.30029296875,7005.999755859375,5103.0999755859375,-1990.2999877929688,-3157.0999145507812,4039.89990234375,255.0,97.0,,-0.7530245102060825,2.7216528408448664,0.6438192194660728,True,False,11,130.82630539965882,True,12,,76561198039309853,enpitsu,28.0,-2626.570068359375,-4424.1298828125,17.030000686645508,13631.600341796875,-4705.400085449219,5.5000001192092896,-0.5000000074505806,0.5999999865889549,-3.400000035762787,255.0,128.0,False,0.016744051899299867,-0.332846569854716,5.9368017696545724e-05,True,10,105.0,False,10,False,,just,76561198004729694,12,-1875.72998046875,-3737.47998046875,17.010000228881836,2196.7999267578125,12121.400146484375,2.5999999046325684,0.0,0.7999999821186066,0.0,255.0,128.0,,0.00955363906932635,1.3915036295193826,-6.975212342106179e-05,True,255.0,False,18,6,14,,I NEARLY,76561198370091257,19.0,-582.3699951171875,-4514.81005859375,386.79998779296875,9313.699951171875,-20015.10009765625,3418.2998657226562,3107.60009765625,-2577.2000122070312,-867.7999877929688,255.0,0.0,False,-0.5720288429676578,-1.6320114235784882,0.4350310154860344,True,91.73380653063455,True,10,False,9,
44,3010,85.0,True,True,1,476.88163419999995,549.3499755859375,4812.509765625,488.55999755859375,14192.19970703125,26267.099609375,4916.700134277344,1907.7999877929688,2227.2999572753906,-5234.2999267578125,1.0,0.18465796204420132,1.6300601298722208,-0.8813106912757847,76561198370091257,I NEARLY,19.0,582.3699951171875,4514.81005859375,386.79998779296875,-9313.699951171875,20015.10009765625,3418.2998657226562,-3107.60009765625,2577.2000122070312,-867.7999877929688,255.0,0.0,False,0.5720288429676578,1.6320114235784882,0.4350310154860344,True,False,9,88.54640873529577,True,10,,76561198004729694,just,12.0,1861.3800048828125,3624.669921875,17.010000228881836,-973.8999938964844,-12455.899658203125,2.8999999165534973,-0.0,-0.0,1857.7000427246094,255.0,255.0,,-0.009563884756338924,-1.507746215173771,0.00022509170969186307,True,14,255.0,False,18,6,,enpitsu,76561198039309853,28,2501.610107421875,4467.2998046875,17.030000686645508,-13628.699951171875,4712.0001220703125,5.5000001192092896,0.5000000074505806,-0.5999999865889549,-0.7000000029802322,255.0,255.0,False,-0.01674405679903943,0.3330106836558222,5.799404841717137e-05,True,105.0,False,10,False,10,,games5425898691,bf81d8692db,18.0,374.8500061035156,4895.68994140625,441.0400085449219,3978.2998657226562,-6447.80029296875,372.59998321533203,3088.2998657226562,3380.2999877929688,3047.2000122070312,255.0,114.0,,0.3033862220405415,-2.9764685978797547,0.8670648148057072,True,127.63890760432004,True,12,False,11,
45,3266,85.0,False,False,1,5201.072283313033,7.389999866485596,15.399999618530273,99.69000244140625,7635.10009765625,24026.99951171875,7821.500244140625,3567.60009765625,-3296.9000244140625,3521.7001342773438,1.0,-0.03178672595207119,-0.03283777908168573,-0.033265423401555576,76561198370091257,I NEARLY,19.0,-53.849998474121094,-165.80999755859375,16.950000762939453,12926.800537109375,16372.19970703125,13.899999856948853,7.300000190734863,-2.3000000417232513,-1573.9999389648438,255.0,0.0,,-0.010014097270104815,2.2677788688578975,-0.0003426693715937331,True,False,4,19.045557134894914,True,4,,76561198004729694,just,12.0,-2371.050048828125,-4249.259765625,17.010000228881836,-20616.8994140625,-369.50000762939453,0.5000000074505806,-0.09999999776482582,-0.09999999776482582,-1843.5000610351562,255.0,0.0,True,-0.009573815224738304,0.02718662190796381,-0.00021107921930563442,True,False,1.0,False,False,False,,enpitsu,76561198039309853,28,0.6000000238418579,2968.35009765625,17.059999465942383,342.59998321533203,-11731.99951171875,2.5,0.5999999865889549,-6.700000166893005,812.6999664306641,255.0,255.0,,-0.016662154914964564,-1.5850517765746421,0.0001568574842024387,True,116.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,85.3499984741211,575.5700073242188,65.83000183105469,-2362.7999877929688,-22641.69921875,3173.3999633789062,4578.0999755859375,657.7999877929688,674.4999694824219,128.0,138.0,,-0.11043347110975055,-1.5740354612172545,-0.024624568081942185,True,0.0,False,4,False,3,
46,3268,85.0,False,False,0,5428.652448194299,-84.58999633789062,-227.6699981689453,187.5800018310547,-10034.600219726562,15674.69970703125,21956.201171875,5305.30029296875,-6.3999998569488525,2802.3001098632812,0.0,0.3113388538903535,0.47131254627160774,-0.11734250449018,bf81d8692db,games5425898691,18.0,-65.6500015258789,-386.8699951171875,89.77999877929688,2362.7999877929688,22641.69921875,2631.400146484375,-5454.69970703125,-703.3000183105469,-37.59999990463257,128.0,133.0,,0.7014642139793361,1.5573722974620572,-0.1050754101929062,True,False,3,0.0,False,4,,76561198039309853,enpitsu,28.0,-8.59000015258789,-2869.919921875,17.059999465942383,-1550.2000427246094,11848.699951171875,2.5,0.0,-1.4000000059604645,1945.2999877929688,255.0,255.0,,0.01670118399085649,1.715714192533795,0.0002866235607690556,True,False,146.0,False,2,False,8.0,just,76561198004729694,12,2579.39990234375,4238.0,17.010000228881836,20696.10107421875,-2364.1000366210938,2.800000011920929,0.3999999910593033,0.0,-2698.599853515625,128.0,0.0,True,0.009579254623214269,-0.2602663023168101,-0.0001818228284844459,True,1.0,False,False,False,False,,I NEARLY,76561198370091257,19.0,-50.25,45.810001373291016,16.139999389648438,-12743.900146484375,-14492.39990234375,146.40000343322754,-28.299999237060547,-355.0,-976.2999725341797,255.0,0.0,,-0.004213936222712396,-2.27922346379493,-0.019819301778947637,True,12.819269080315866,True,4,False,4,
47,3334,87.0,False,False,0,2453.6515167124558,-1991.5899658203125,2944.530029296875,107.73999786376953,-3993.9999389648438,7041.5997314453125,10487.80029296875,-5181.199951171875,-2938.900146484375,719.1999816894531,0.0,-0.027622993850665044,1.3142871562520593,1.448435701167193,bf81d8692db,games5425898691,18.0,-1689.219970703125,2916.320068359375,79.62000274658203,-21671.39892578125,7378.2000732421875,2101.199951171875,-2722.6998901367188,-4776.7999267578125,-135.9000015258789,255.0,128.0,,0.6926686146211004,2.603140622186652,-0.017315852257874166,True,False,5,0.0,False,6,,76561198039309853,enpitsu,28.0,-2852.9599609375,-654.0999755859375,17.059999465942383,-16931.600341796875,6389.6002197265625,1.8000000715255737,-1.0999999940395355,0.09999999776482582,144.49999809265137,255.0,0.0,,0.01676125031822501,2.796461932192069,-0.00013408796315624735,True,False,74.0,False,2,False,,just,76561198004729694,12,235.67999267578125,3434.8798828125,44.93000030517578,-19221.800537109375,2165.0999450683594,-2553.699951171875,-1640.2000427246094,-2993.900146484375,-1632.1000671386719,255.0,0.0,False,-0.2180289220251221,2.746432369455503,0.09042628536742738,True,255.0,False,4,False,4,,I NEARLY,76561198370091257,19.0,-4054.889892578125,573.2000122070312,150.94000244140625,-2862.5,18603.299560546875,5594.7998046875,-1519.6000671386719,2697.9000854492188,-1562.5,255.0,0.0,,-0.26937453608286577,1.6912357869356367,1.1012293344692068,True,214.27466660417537,True,4,False,4,
48,3408,90.0,False,False,1,10138.710800534265,3040.489990234375,-4769.31982421875,492.95001220703125,12604.89990234375,19895.10009765625,-7347.5,-2426.999969482422,3703.3999633789062,4048.900146484375,1.0,0.2729385481167108,0.17199800767608503,-2.2340516603757865,76561198004729694,just,12.0,2983.199951171875,-4924.330078125,507.0199890136719,15459.100341796875,10783.699951171875,-470.49999237060547,-4194.700012207031,-920.6999969482422,-3436.0000610351562,255.0,255.0,,0.04295149323621186,-2.9613462037151534,-2.1224961498916417,True,False,5,255.0,False,6,,76561198370091257,I NEARLY,19.0,291.9800109863281,-3905.72998046875,15.930000305175781,-16143.399658203125,-13096.800537109375,175.9000015258789,-49.699997901916504,19.500000476837158,1725.0999450683594,255.0,255.0,,-0.012255092123891864,-0.756356741280672,0.0009041545015733963,True,6,232.0,False,6,False,,enpitsu,76561198039309853,28,3616.760009765625,-2283.840087890625,17.059999465942383,318.99999618530273,3031.099853515625,1.899999976158142,-3.100000023841858,0.19999999552965164,0.0,255.0,,,-0.01697625975766641,-1.4658129918961398,1.8894103771245574e-06,True,74.0,False,2,False,False,,games5425898691,bf81d8692db,18.0,2894.6201171875,-4417.259765625,16.850000381469727,-4631.9000244140625,12480.6005859375,45.50000190734863,-28.69999885559082,0.5000000074505806,-2216.300048828125,255.0,0.0,,-0.00800627827614365,1.2758006160719702,-0.0006230489850873935,True,,False,6,False,6,
49,3501,93.0,False,False,1,6444.837718396357,2843.239990234375,-1003.6300048828125,168.52999877929688,-3450.4998779296875,17565.699462890625,3989.89990234375,1341.9999694824219,-2761.6000366210938,-1872.8999328613281,1.0,-0.2619051178208643,0.5622598641759293,-0.1220085911895056,76561198004729694,just,12.0,2858.429931640625,-1154.5699462890625,51.560001373291016,-2780.10009765625,13868.299560546875,3240.0,-613.6999893188477,-105.29999732971191,-664.8000335693359,255.0,128.0,,-0.027723388749818504,1.4275130738057953,-0.0009937221897725298,True,False,6,234.0,False,8,,76561198370091257,I NEARLY,19.0,2045.0799560546875,-2272.1201171875,17.010000228881836,-2403.300018310547,18252.19970703125,2.8999999165534973,-0.19999999552965164,1.899999976158142,-1841.300048828125,255.0,0.0,False,-0.009581191008267851,1.4922181795880234,-0.00016547842574168555,True,6,217.0,False,6,False,,enpitsu,76561198039309853,28,1157.31005859375,-1236.9300537109375,33.08000183105469,-15764.200439453125,1891.3999938964844,-2554.1000366210938,-3640.7000732421875,568.4000015258789,-1281.0000610351562,255.0,0.0,,-0.39968175200680806,-0.36760358808739835,-0.06358414703763057,True,43.868989159983975,True,4,False,2,,games5425898691,bf81d8692db,18.0,2007.8499755859375,-640.510009765625,16.90999984741211,-9602.999877929688,13311.300048828125,27.40000009536743,-15.299999713897705,21.400001049041748,-60.900001525878906,255.0,128.0,,-0.009576554857989148,0.954763667615468,-0.0014127759715548112,True,202.0,False,8,False,8,
50,3540,95.0,False,False,1,4010.031731272037,2368.3798828125,1410.06005859375,99.11000061035156,-3177.39990234375,14018.699951171875,2877.0999145507812,-5211.9000244140625,-2542.7000427246094,-1539.4000244140625,1.0,0.5386094690898086,0.07164049791152396,0.7399101486489958,76561198004729694,just,12.0,2525.090087890625,1323.4599609375,17.010000228881836,1922.8999328613281,18763.399658203125,7.099999785423279,4.699999988079071,-0.5999999865889549,1473.6000061035156,255.0,255.0,,-0.009871759087806168,1.6599260168313483,0.0002776563035244786,True,False,8,222.0,False,8,,76561198370091257,I NEARLY,19.0,2350.889892578125,579.0800170898438,17.010000228881836,1357.1000671386719,18537.900390625,2.800000011920929,-0.0,-0.9000000357627869,1659.6000671386719,128.0,255.0,False,-0.00964095078569995,1.6063622827933925,0.00019480895577109097,True,6,216.0,False,6,False,,enpitsu,76561198039309853,28,-449.42999267578125,-527.5599975585938,24.549999237060547,1591.9000244140625,15618.199462890625,3042.0999145507812,1.0000000149011612,7.5,-1615.5999755859375,255.0,128.0,,-0.016767652520144408,1.7482482671973603,9.395912931458446e-05,True,0.0,False,6,False,3,,games5425898691,bf81d8692db,18.0,830.489990234375,1739.3499755859375,81.83999633789062,-8405.2001953125,20884.89990234375,-139.3000030517578,-5233.800048828125,-1690.0,-17.799999713897705,255.0,128.0,,1.5228397553301425,-1.8153352336798245,-3.073675185974016,True,191.0,False,10,False,10,
51,3560,95.0,False,True,1,2972.797355130075,2113.10009765625,2427.77001953125,146.8000030517578,-8609.099731445312,13978.900146484375,1272.3999786376953,-4046.400146484375,1703.8999938964844,-540.9000015258789,1.0,0.021203028334018634,-1.3913653953987517,-1.340836293498565,76561198004729694,just,12.0,2240.219970703125,2367.659912109375,16.6299991607666,-6626.5997314453125,10342.80029296875,-13.40000033378601,80.50000190734863,44.099998474121094,-921.9000244140625,255.0,0.0,,-0.016644383754123707,0.9800031893857484,-0.000605291819862516,True,False,8,218.8983825816903,True,8,,76561198370091257,I NEARLY,19.0,1889.06005859375,1484.510009765625,17.010000228881836,-7222.19970703125,4638.299865722656,2.5999999046325684,0.29999999329447746,2.7000001072883606,81.00000381469727,128.0,128.0,False,-0.009847650189862788,0.5560271331024874,-0.0001120438801745708,True,6,216.0,False,6,False,,enpitsu,76561198039309853,28,-203.72000122070312,946.3900146484375,82.56999969482422,3408.2000732421875,20005.50048828125,-139.0999984741211,-5212.5,1753.6000061035156,64.00000095367432,255.0,128.0,,1.544898350211907,2.3625237712179716,0.46728058640635334,True,0.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,213.14999389648438,3262.550048828125,17.010000228881836,-5585.30029296875,13800.10009765625,3.0000001192092896,0.7999999821186066,1.0999999940395355,-506.30001068115234,0.0,71.0,,-0.010034538602721087,1.1913452374159914,-0.00014729373895317052,True,191.0,False,10,False,10,
52,3583,96.0,False,True,1,1667.2447734245654,1414.469970703125,3555.419921875,119.86000061035156,-16165.699462890625,12102.2998046875,3636.400146484375,-4164.4000244140625,3126.300048828125,2557.899932861328,1.0,-0.49622061658341504,2.242861417630089,0.8395682000718057,76561198004729694,just,12.0,1565.18994140625,3554.22998046875,16.399999618530273,-13986.199951171875,13087.099609375,-179.50000762939453,-191.29999160766602,127.5,1050.999984741211,255.0,255.0,,-0.009677630076648425,0.7099491325957158,0.006038442487542937,True,False,8,153.0,False,8,,76561198370091257,I NEARLY,19.0,1195.2900390625,1912.550048828125,17.010000228881836,-9944.89990234375,6120.999755859375,2.5999999046325684,-0.0,-0.0,0.0,255.0,128.0,False,-0.009557179420579329,0.5517412981499721,-8.650143735174064e-06,True,6,216.0,False,6,False,,enpitsu,76561198039309853,28,-42.400001525878906,2643.0400390625,17.059999465942383,-3588.5000610351562,19543.299560546875,1.899999976158142,0.29999999329447746,0.5999999865889549,229.0999984741211,255.0,128.0,,-0.016808861097241945,1.368140613132283,-0.0001391297871782786,True,0.0,False,6,False,4,,games5425898691,bf81d8692db,18.0,427.989990234375,3970.330078125,17.010000228881836,9710.10009765625,3106.7001342773438,2.8999999165534973,-0.19999999552965164,-0.0,-2382.5999450683594,255.0,0.0,,-0.009521210057070153,2.8836229793641253,3.270662760631481e-05,True,191.0,False,10,False,10,
53,3592,97.0,False,False,0,9072.909904341634,-926.0599975585938,-3932.860107421875,218.57000732421875,-9500.0,559.7000122070312,14303.900146484375,3054.89990234375,5103.599853515625,787.3999786376953,0.0,0.9481148726237473,0.9860191294298611,-2.836284107168738,bf81d8692db,games5425898691,18.0,-858.72998046875,-3991.3798828125,109.11000061035156,-12879.3994140625,-4.099999964237213,1364.4000244140625,-3382.7999877929688,-1913.5000610351562,-3891.4999389648438,255.0,54.0,,0.8586738805038149,2.668145965449806,-0.004749533906982063,True,False,11,191.0,False,12,,76561198039309853,enpitsu,28.0,184.19000244140625,-3306.639892578125,17.059999465942383,4292.099914550781,-19391.199951171875,1.899999976158142,0.0,-0.29999999329447746,1.8000000715255737,255.0,128.0,,0.016795925907940042,-1.352733888552642,-2.646828976968551e-05,True,4,31.0,False,6,False,,just,76561198004729694,12,-1084.8699951171875,-3924.760009765625,105.2699966430664,14865.50048828125,-11195.400390625,2338.6000061035156,-13.40000033378601,14.199999570846558,973.0999755859375,128.0,128.0,,0.011331667869499072,-0.2888187733634839,-0.009612735235999998,True,153.0,False,10,False,8,,I NEARLY,76561198370091257,19.0,-807.3800048828125,-2023.1600341796875,17.010000228881836,12151.700439453125,766.9000244140625,2.8999999165534973,-0.5000000074505806,0.0,2337.5999450683594,255.0,255.0,False,0.009570263101325222,0.125486523537629,4.449729410650914e-05,True,216.0,False,6,False,6,
54,3715,101.0,False,False,0,8986.787051233885,-3538.830078125,-3449.39990234375,116.4000015258789,-11026.700439453125,15293.699951171875,-2091.300048828125,-4268.800048828125,2572.7999877929688,-495.8000183105469,0.0,0.011938361127855061,2.103141249234677,-1.2177155502334966,76561198039309853,enpitsu,28.0,-3400.820068359375,-3578.75,46.849998474121094,-3434.7000122070312,8322.39990234375,1598.3999633789062,35.299999713897705,-4860.299987792969,2573.900146484375,255.0,128.0,,0.06450908855270794,2.1691998665247016,-0.060235264249268346,True,False,5,238.0,False,8,,bf81d8692db,games5425898691,18.0,-1910.739990234375,-3228.389892578125,17.010000228881836,-10016.099853515625,-8500.700073242188,2.5999999046325684,1.1999999731779099,1.0999999940395355,679.3000030517578,255.0,128.0,,0.009576278883292273,-2.3792306995560497,-0.00021293435536232552,True,12,221.0,False,12,False,,just,76561198004729694,12,-604.3400268554688,-2413.320068359375,17.020000457763672,-13460.6005859375,950.5999755859375,1.2999999523162842,4.000000059604645,0.0,1305.2000427246094,255.0,128.0,False,0.00957747489618314,-3.1261262162434007,-0.00017949916343827,True,156.0,False,12,False,10,,I NEARLY,76561198370091257,19.0,-3958.0400390625,-4045.840087890625,434.8800048828125,5392.1002197265625,-9292.7001953125,-6316.7999267578125,1552.8999328613281,2001.6000366210938,2074.2999267578125,255.0,255.0,False,0.5595907325096745,-1.0303628309144306,-1.5712192515718806,True,131.0,False,8,4,6,
55,3762,103.0,False,False,0,7301.042003035356,-3964.449951171875,-1484.93994140625,399.6400146484375,4109.200134277344,15725.400390625,-2437.7000427246094,-3819.1000366210938,-3665.5999755859375,-2059.7000122070312,0.0,-0.3888624299714958,-1.296956143276878,2.6711875346491407,76561198039309853,enpitsu,28.0,-4079.31005859375,-1616.52001953125,391.8500061035156,-22.200000286102295,15339.49951171875,-2301.9000244140625,-1384.9000549316406,45.999999046325684,-8.399999737739563,255.0,0.0,,0.16003845564688338,1.5825677989111553,1.5620048443582288,True,False,6,162.8179357538941,True,8,,bf81d8692db,games5425898691,18.0,-3558.97998046875,-2035.8299560546875,77.61000061035156,-7486.199951171875,17033.299560546875,3780.1998901367188,1359.2999267578125,513.3000183105469,-935.5999755859375,255.0,93.0,,-0.08119611102380668,1.8796249974851618,0.0020835909188768142,True,12,157.0,False,14,False,,just,76561198004729694,12,-2921.89990234375,-918.2100219726562,17.020000457763672,-16004.599609375,16518.199462890625,-1.1999999731779099,-0.3999999910593033,0.5000000074505806,6.299999952316284,255.0,128.0,False,0.009603059464233545,2.3411759017922726,-4.99479134444912e-05,True,49.579664730256575,True,12,False,10,,I NEARLY,76561198370091257,19.0,-3755.64990234375,-1861.780029296875,17.0,-5493.499755859375,22267.80029296875,4.099999964237213,-0.29999999329447746,1.4000000059604645,-1604.2999267578125,255.0,0.0,False,0.009597398169216223,1.777163466284134,-0.00024108388225708153,True,55.0,False,8,4,6,
56,3779,103.0,False,False,1,5393.876923455611,3724.85009765625,547.4500122070312,146.2100067138672,821.6000366210938,-16424.599609375,706.8000030517578,-3022.2000122070312,2937.60009765625,-1528.0000305175781,1.0,-0.7676769907007994,-2.266547881691346,-1.3727341040970402,76561198370091257,I NEARLY,19.0,3668.590087890625,541.8200073242188,17.0,-5788.3001708984375,-22259.69970703125,1.5000000596046448,-0.0,0.19999999552965164,-125.10000228881836,255.0,128.0,False,-0.00960145374257518,-1.3028692342787171,6.862227356094585e-05,False,4,6,31.666244940091204,True,8,,76561198004729694,just,12.0,3624.080078125,-231.2100067138672,17.020000457763672,3080.8999633789062,-22044.19921875,1.2999999523162842,0.29999999329447746,-2.8999999165534973,-870.5000305175781,255.0,128.0,False,-0.009591088335876219,-1.64310763516213,0.00014842962023971974,True,10,255.0,False,12,False,,enpitsu,76561198039309853,28,3842.77001953125,621.6199951171875,14.550000190734863,-12152.7001953125,-17096.99951171875,-1243.8999938964844,124.49999809265137,3696.9000244140625,-207.70000457763672,255.0,128.0,,-0.04024911644245519,-0.9113979694874246,0.03387910008333083,True,120.88136769879249,True,10,False,7,,games5425898691,bf81d8692db,18.0,4030.110107421875,878.1500244140625,231.64999389648438,7917.9998779296875,-20364.3994140625,1103.499984741211,546.1000061035156,-639.0999984741211,-1108.6000061035156,255.0,128.0,,0.3070184270432509,-1.1380792812181082,0.2781684162716943,True,129.0,False,14,False,12,
