,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
32,2279,67,False,False,0,9248.034979629247,-3868.280029296875,-3617.3798828125,194.2100067138672,15654.000244140625,2289.9000549316406,-5239.89990234375,808.6000061035156,2134.600067138672,-5548.699951171875,0.0,-0.32253775208338425,0.5534122841139892,3.029999635202224,8093526303794998440,iPewbzz,7.0,-3920.93994140625,-3800.43994140625,134.88999938964844,-12091.300048828125,14122.19970703125,3621.7001342773438,-2519.4000244140625,3571.199951171875,-3149.5999145507812,255.0,0.0,False,-0.038937822004316926,2.17119971470768,0.06324958565415537,True,204.14627932989467,True,20,4,15,,6571836945422391639,Resenix,7.0,-2604.919921875,-383.8599853515625,17.030000686645508,14082.60009765625,-7914.69970703125,-0.5000000074505806,1.1999999731779099,-0.5000000074505806,-439.90001678466797,205.0,128.0,,0.009587818993625083,-0.5523570594816664,0.00021523157863711953,True,10,10,False,151.0,False,,enpitsu,76561198039309853,27.0,-293.70001220703125,1286.489990234375,17.049999237060547,-4143.0999755859375,11136.400146484375,3.400000035762787,-0.5000000074505806,1.2999999523162842,-2297.100067138672,255.0,0.0,,0.016712918967805798,1.8788442879735814,-0.0001307937769348258,True,47.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,-786.9000244140625,785.6099853515625,84.66000366210938,-20534.29931640625,-5907.39990234375,-971.5000152587891,2269.2999267578125,-2844.1000366210938,116.99999809265137,255.0,128.0,-0.9288718175572086,-2.5116196390058914,0.054122815678169546,True,16,False,16,211.0,False,,
33,2326,69,False,False,0,8602.919489097,-1879.56005859375,-3406.510009765625,137.88999938964844,-7767.5,-28290.50048828125,4457.300109863281,5645.0,1382.7000427246094,-1490.2999877929688,0.0,-0.10139903881647758,-2.3725282528747487,0.5424157846638391,6571836945422391639,Resenix,8.0,-1805.8199462890625,-3273.510009765625,104.80999755859375,-1405.2000427246094,-19521.400146484375,2437.5,-2674.7000122070312,3433.5000610351562,2373.800048828125,202.0,151.0,,-0.0771074712808765,-1.3169932208736614,-0.16129304391837804,True,93.0,False,12,False,10,,8093526303794998440,iPewbzz,7.0,-2113.090087890625,-3091.889892578125,17.0,21075.50048828125,-8383.800048828125,1.0999999940395355,-0.29999999329447746,0.19999999552965164,-1400.0999450683594,255.0,0.0,False,0.009582854541886296,-0.40060616762976387,-0.00022253888828525827,True,16,20,4,107.16929033494759,True,,enpitsu,76561198039309853,27.0,1196.2900390625,2070.830078125,17.049999237060547,13339.7998046875,-4280.4998779296875,2.5,-0.5000000074505806,0.19999999552965164,-0.09999999776482582,255.0,128.0,,0.016744294396620663,-0.3105361526118858,4.925957448441214e-05,True,47.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,-1858.72998046875,-2041.6500244140625,16.989999771118164,12023.1005859375,-19607.19970703125,2.199999988079071,-0.29999999329447746,0.5999999865889549,-162.70000457763672,255.0,81.0,0.009593119477285906,-1.0194376928874602,-5.343309796589841e-05,True,16,False,16,101.37296336184261,True,,
34,2408,72,False,False,1,4332.638984674569,3337.050048828125,1560.469970703125,126.61000061035156,-9920.30029296875,-15328.499755859375,3148.599853515625,417.5,1313.3000183105469,-5839.5001220703125,1.0,0.21308979977782838,-3.0448867620712634,-1.4135710923433886,bf81d8692db,games5425898691,19.0,3496.27001953125,1618.3599853515625,51.029998779296875,-5308.2000732421875,-21445.2001953125,2035.2000427246094,2344.199981689453,1085.999984741211,961.8000030517578,255.0,128.0,,-0.044206369517587704,-1.3073268227806683,-0.013979706236928085,True,31.0,False,18,False,17,,76561198039309853,enpitsu,27.0,-1858.8699951171875,-1470.9200439453125,17.049999237060547,2465.8999633789062,-12002.60009765625,3.1999999284744263,0.19999999552965164,-0.9000000357627869,-2207.899932861328,255.0,128.0,False,-0.016726063688588252,-1.731589567580404,-0.00011439164744607849,True,12,12,False,78.0,False,,Resenix,6571836945422391639,8.0,1647.6300048828125,3980.760009765625,17.010000228881836,3951.099853515625,-14070.899658203125,2.0999999344348907,-0.5000000074505806,1.899999976158142,-1285.0,202.0,21.0,False,-0.009597038254938997,-1.8281045397122941,-8.933378758397935e-05,True,84.0,False,12,False,12,,iPewbzz,8093526303794998440,7.0,778.489990234375,4819.22021484375,73.12000274658203,6495.5999755859375,-17361.500244140625,2451.300048828125,5351.5997314453125,834.1999816894531,-955.8999633789062,255.0,96.0,-0.21005471614415977,-1.9056627612713315,0.01757395658888745,True,17,4,22,131.0,False,,False
35,2468,74,False,False,1,6545.843786692161,1394.8199462890625,-1386.81005859375,109.4800033569336,-11441.99951171875,11377.099609375,5513.900146484375,5021.000061035156,-1365.5000305175781,-2987.3001098632812,1.0,0.7215280158927918,-2.411972357667423,-0.8834019624454943,bf81d8692db,games5425898691,19.0,1448.510009765625,-1553.0899658203125,16.270000457763672,-13162.7001953125,4693.800048828125,173.70000839233398,320.49999237060547,-182.19999313354492,1022.3000335693359,255.0,0.0,,-0.02598385537872096,0.3678817642601407,-0.06598390363535073,True,31.0,False,18,False,18,,76561198039309853,enpitsu,27.0,-216.14999389648438,-2940.679931640625,17.049999237060547,10254.49951171875,5641.400146484375,2.5999999046325684,-1.5000000596046448,3.8999998569488525,225.20000457763672,0.0,128.0,,-0.01703545775076998,2.613651441432041,-0.00015145927872995402,True,12,12,False,139.0,False,,Resenix,6571836945422391639,8.0,936.510009765625,1389.8399658203125,17.06999969482422,-12994.49951171875,-1826.0000610351562,-5.0,6.600000262260437,0.09999999776482582,-711.6000366210938,202.0,0.0,,-0.009752684387687774,-0.11258905549003123,-0.0049780983518350795,True,114.0,False,12,False,12,,iPewbzz,8093526303794998440,7.0,820.5599975585938,1464.030029296875,16.989999771118164,-14845.10009765625,-1211.6000366210938,5.0,-2.5999999046325684,-1.4000000059604645,-751.8000030517578,255.0,0.0,-0.009747189028814975,-0.10822398364800759,0.004077580065148058,True,18,4,22,131.0,False,,
36,2507,75,False,False,0,5288.234352717262,170.72000122070312,-39.529998779296875,245.64999389648438,7258.900146484375,25479.7998046875,276.3999938964844,3446.7999267578125,2377.5,3711.7999267578125,0.0,0.6626377604709865,1.4257788062135022,-0.028402831126717015,6571836945422391639,Resenix,8.0,144.05999755859375,-330.8699951171875,196.97000122070312,7079.69970703125,18609.000244140625,2606.099853515625,-3456.7001342773438,3952.39990234375,1636.6999816894531,202.0,0.0,False,-0.1785034933991396,1.994730960888543,0.558903781709548,True,121.0,False,14,False,13,,8093526303794998440,iPewbzz,7.0,357.5299987792969,-2794.800048828125,16.989999771118164,4158.500061035156,-13452.5,4.699999988079071,0.7000000029802322,-2.8999999165534973,770.1000213623047,255.0,222.0,,0.009594542730161528,-1.276675762517968,0.0001563593727417266,True,18,22,4,131.0,False,,enpitsu,76561198039309853,27.0,558.489990234375,3256.679931640625,17.049999237060547,3199.4000244140625,9297.60009765625,2.800000011920929,1.4000000059604645,6.200000047683716,1407.5,0.0,128.0,,0.016854928134547798,-1.750963125643741,-0.00015117626584287461,True,169.0,False,12,False,12,,games5425898691,bf81d8692db,19.0,335.45001220703125,658.1799926757812,17.0,7913.3001708984375,-17146.700439453125,1.0000000149011612,0.29999999329447746,-0.5999999865889549,-388.6000061035156,255.0,128.0,0.0095982577072348,-1.1730070221609892,0.00014456347411039524,True,18,False,18,2.8016600737007735,True,,
37,2567,78,False,False,1,10340.622662751513,-1635.6400146484375,-4885.93017578125,99.87000274658203,-19064.300537109375,2857.5,1306.300048828125,2932.6998901367188,-2174.7999572753906,4761.099853515625,1.0,-0.48388278748866137,-0.48711720095273003,2.8676954378019293,76561198039309853,enpitsu,27.0,-1521.6800537109375,-4978.77001953125,71.58000183105469,-6714.4000244140625,1578.2000732421875,2736.7999267578125,-3899.4000244140625,-2154.7999572753906,-217.09999084472656,128.0,255.0,,-0.04343431250942391,2.6169137173889445,-0.11440328797887181,True,169.0,False,14,False,13,,bf81d8692db,games5425898691,19.0,-2654.260009765625,-1846.56005859375,98.2300033569336,-4501.400146484375,-20539.3994140625,-141.8000030517578,5289.7998046875,-1503.2000732421875,-85.60000419616699,255.0,128.0,,1.1184743185032044,2.097000741908888,-2.909764004561684,False,19,20,False,0.0,False,,Resenix,6571836945422391639,7.0,-2123.580078125,-2822.840087890625,17.010000228881836,-11878.900146484375,-11659.200439453125,2.0999999344348907,0.3999999910593033,0.3999999910593033,-1.4000000059604645,202.0,128.0,False,-0.009593924390372011,-0.7758305094749762,6.807645847386037e-05,True,151.0,False,14,False,14,,iPewbzz,8093526303794998440,7.0,-2103.889892578125,1497.1300048828125,16.989999771118164,270.9000015258789,-14982.39990234375,2.5999999046325684,-0.0,-0.7000000029802322,8.600000143051147,255.0,128.0,-0.00959906594810869,-1.5901955594974986,-8.237590829276592e-05,True,18,4,22,127.9098840349464,True,,
38,2600,79,False,False,0,4419.178829252189,3470.050048828125,4456.81005859375,334.2099914550781,-8452.39990234375,-3207.6998901367188,8490.0,-2673.699951171875,-4125.5999755859375,3439.4000244140625,0.0,1.1179367164150567,-1.1554788432301997,0.7594376379437602,6571836945422391639,Resenix,7.0,3612.679931640625,4432.66015625,229.91000366210938,2324.1000366210938,1309.1000366210938,16406.99951171875,3243.0999755859375,-4438.399963378906,-180.30000686645508,207.0,255.0,True,-1.4478831683708016,0.5417542705964346,0.24991599609500678,True,244.0,False,14,False,14,,8093526303794998440,iPewbzz,7.0,3258.56005859375,-68.81999969482422,16.989999771118164,17685.0,7628.800048828125,4.600000083446503,-1.1999999731779099,-0.5000000074505806,1819.9000549316406,255.0,255.0,,0.00959833144371644,0.4583980698409383,0.00015081668990066,True,18,22,4,103.0,False,,enpitsu,76561198039309853,27.0,2180.260009765625,4973.39013671875,39.16999816894531,5183.4002685546875,-1193.1999969482422,-2376.7999267578125,4844.2999267578125,301.5999984741211,525.9999847412109,255.0,0.0,,0.21088248036184729,-1.7950903706737322,0.07229086944124322,True,169.0,False,14,False,14,,games5425898691,bf81d8692db,19.0,3167.22998046875,4306.93017578125,17.010000228881836,1552.2000122070312,20964.89990234375,2.0999999344348907,0.0,0.3999999910593033,45.900001525878906,255.0,128.0,0.00960134050990508,1.5026451403899046,-6.0113220834077e-05,True,20,False,20,0.0,False,,
39,2667,81,False,True,0,2775.380706671845,1484.4100341796875,3712.97998046875,439.489990234375,-22229.09912109375,15925.899658203125,-11271.300048828125,-3619.2999267578125,-2970.4998779296875,3751.7999267578125,0.0,-0.43278910956511757,0.34264960507319847,0.49918040896834864,8093526303794998440,iPewbzz,7.0,1644.02001953125,3532.77001953125,499.7900085449219,-14174.7998046875,17757.099609375,3572.0001220703125,1354.6000671386719,-1893.0000305175781,-4982.9998779296875,255.0,255.0,True,-1.2372297964392929,2.4924369249669,-2.4115965168473013,True,162.0681550733505,True,24,6,18,,6571836945422391639,Resenix,8.0,2453.72998046875,3575.56005859375,17.010000228881836,27.5,-14286.500244140625,2.0999999344348907,0.0,-0.9000000357627869,0.09999999776482582,201.0,128.0,False,0.00959789355111128,-1.568806533968777,-7.437546135318374e-05,True,14,14,False,209.0,False,,enpitsu,76561198039309853,27.0,1339.1400146484375,3930.530029296875,314.3399963378906,793.7999725341797,-9095.30029296875,3843.599853515625,895.8000183105469,1616.199951171875,-5180.2001953125,255.0,255.0,,-0.7589246421096832,-0.9443483671718784,-1.201836356550534,True,109.0,False,16,False,15,,games5425898691,bf81d8692db,19.0,3835.989990234375,4098.60986328125,84.66999816894531,-9125.900268554688,-5793.800048828125,-11000.6005859375,-3729.5999145507812,3937.6998901367188,-913.1999969482422,255.0,12.0,0.7860906082165784,-2.5726833891481085,-0.08185740057910398,True,20,False,20,0.0,False,,
40,2668,81,False,False,1,9177.601405242547,-1398.3399658203125,-3746.18994140625,408.6700134277344,4137.099914550781,17429.69970703125,3267.9998779296875,3129.5999145507812,4777.9998779296875,-1837.2000122070312,1.0,0.5365987709619108,-0.5693506504693022,0.1697156531431263,76561198039309853,enpitsu,27.0,-1339.1400146484375,-3930.530029296875,314.3399963378906,-793.7999725341797,9095.30029296875,3843.599853515625,-895.8000183105469,-1616.199951171875,-5180.2001953125,255.0,255.0,,0.7589246421096832,0.9443483671718784,-1.201836356550534,True,109.0,False,16,False,15,,bf81d8692db,games5425898691,19.0,-3835.989990234375,-4098.60986328125,84.66999816894531,9125.900268554688,5793.800048828125,-11000.6005859375,3729.5999145507812,-3937.6998901367188,-913.1999969482422,255.0,12.0,,-0.7860906082165784,2.5726833891481085,-0.08185740057910398,True,20,20,False,0.0,False,,Resenix,6571836945422391639,8.0,-2453.72998046875,-3575.56005859375,17.010000228881836,-27.5,14286.500244140625,2.0999999344348907,-0.0,0.9000000357627869,0.09999999776482582,201.0,128.0,False,-0.00959789355111128,1.568806533968777,-7.437546135318374e-05,True,209.0,False,14,False,14,,iPewbzz,8093526303794998440,7.0,-1551.75,-3647.260009765625,524.7100219726562,13262.39990234375,-16217.7001953125,3912.9998779296875,1067.699966430664,3385.1998901367188,-4201.199951171875,255.0,255.0,1.1150248720530074,-2.4893556628978364,-2.754284481779749,True,18,6,24,158.71513135202474,True,,True
41,2727,83,False,False,0,4996.731448450168,532.0800170898438,351.69000244140625,228.5500030517578,-7715.0,-4383.500061035156,3480.0,1908.5000610351562,-430.9000015258789,-5671.9000244140625,0.0,-0.09935309696850861,-2.4162916526423515,-0.6851827143915432,6571836945422391639,Resenix,8.0,514.280029296875,202.25999450683594,157.39999389648438,-16789.3994140625,-13849.300537109375,1198.8999938964844,-639.1999816894531,1754.4000244140625,-1892.2999572753906,202.0,128.0,,-0.18337383589105588,-2.754565931803146,0.013236373229524326,True,135.0,False,16,False,14,,8093526303794998440,iPewbzz,7.0,-987.5399780273438,5075.419921875,558.6599731445312,-8957.5,-1973.8999938964844,-1740.8000183105469,-2973.2998657226562,2214.9000549316406,-2902.9998779296875,255.0,104.0,,-0.05661453918465365,3.0190168166849745,-1.0674661746638328,True,20,24,6,122.0,False,,enpitsu,76561198039309853,27.0,901.0900268554688,2770.0,17.059999465942383,-8016.9000244140625,-302.99999237060547,1.5999999642372131,-7.400000095367432,-0.09999999776482582,-1828.699951171875,255.0,128.0,,0.016654421468135297,3.135901936133661,0.00011985613357751735,True,109.0,False,16,False,16,,games5425898691,bf81d8692db,19.0,816.1400146484375,4241.97998046875,17.010000228881836,-14082.80029296875,505.09998321533203,2.0999999344348907,2.0000000298023224,-0.09999999776482582,553.6000061035156,255.0,137.0,0.009576317796786764,3.125262351689771,2.4311314683747628e-05,True,20,False,20,31.0,False,,
42,2795,86,False,False,1,4525.786799447778,1077.1500244140625,617.8400268554688,113.66999816894531,-10459.000244140625,13150.10009765625,7670.9002685546875,3636.7001342773438,3243.5000610351562,3500.4000854492188,1.0,0.03420884959254088,-1.9944286030869853,-1.5784741883083577,76561198039309853,enpitsu,27.0,1197.2900390625,550.4000244140625,16.489999771118164,-2385.2000427246094,20029.3994140625,-591.3999938964844,-221.49999618530273,-972.3000335693359,2350.8999633789062,255.0,128.0,False,-0.020654599268191267,1.3420832772935694,-0.007588524794208107,True,31.0,False,16,False,16,,bf81d8692db,games5425898691,19.0,3438.6201171875,-3967.050048828125,17.010000228881836,18882.19970703125,13132.39990234375,0.09999999776482582,-0.5999999865889549,-0.0,1967.5,255.0,255.0,,-0.009585170566794659,2.456714702553153,5.4996692100599494e-05,True,20,20,False,241.50462807634827,True,,Resenix,6571836945422391639,8.0,1928.030029296875,3735.570068359375,17.0,-3523.0999755859375,17925.50048828125,3.700000047683716,0.19999999552965164,-0.5999999865889549,2938.900146484375,203.0,255.0,True,-0.009600324214429013,1.1521054468783267,0.0001521386866239741,True,165.0,False,16,False,14,,iPewbzz,8093526303794998440,7.0,2524.64990234375,-5067.89990234375,69.69000244140625,13946.99951171875,4153.500061035156,-5460.10009765625,5411.099853515625,706.2999725341797,686.1000061035156,255.0,255.0,-0.354159016888169,2.7903991329638447,-0.8426140005590337,True,20,6,24,68.76961725757968,True,,
43,2852,88,False,False,0,8576.424983293457,1031.550048828125,-3217.010009765625,290.0799865722656,28232.900390625,4731.700134277344,-5736.7999267578125,-1573.0000305175781,-259.20000076293945,-5784.2999267578125,0.0,-0.22001282916192824,1.6106144066040493,-1.4779413777617567,6571836945422391639,Resenix,8.0,900.1699829101562,-3313.60009765625,305.3299865722656,18653.499755859375,9782.80029296875,-254.40000534057617,-1703.2000732421875,4086.099853515625,3263.699951171875,201.0,0.0,False,-0.2395172649768838,1.777637130000418,1.3825414490982735,True,102.0,False,18,False,15,,8093526303794998440,iPewbzz,7.0,-3178.3798828125,910.3400268554688,16.959999084472656,-1177.0999908447266,-22582.60009765625,15.700000524520874,-4.4999998807907104,-1.899999976158142,84.20000076293945,255.0,147.0,,0.009844684541906503,-1.6285417230108716,-4.77111184052572e-05,True,22,27,6,38.0,False,,enpitsu,76561198039309853,27.0,1221.8699951171875,-3065.1298828125,211.8699951171875,1375.7000732421875,-19039.69970703125,1433.5000610351562,552.9999923706055,-5317.5,-1291.4999389648438,255.0,0.0,False,0.6504092085051485,-2.1561420623122496,0.49818467468060545,True,0.0,False,18,False,17,,games5425898691,bf81d8692db,19.0,-1924.47998046875,976.1500244140625,17.010000228881836,19483.800048828125,4686.499938964844,2.0000000298023224,0.7000000029802322,0.0,17.40000009536743,255.0,128.0,0.00961877535452174,0.23839704094591221,-5.963720545128893e-05,True,20,False,20,224.0,False,,
44,2854,88,False,False,1,2820.438010768125,-1206.5899658203125,3260.110107421875,310.5199890136719,-10423.299560546875,18996.800537109375,11240.2001953125,2944.8001098632812,-5225.4998779296875,148.90000343322754,1.0,-0.2407265003029117,-0.9305867366872413,-1.3561694485584002,76561198039309853,enpitsu,27.0,-1266.6700439453125,3207.25,208.27999877929688,-10126.400146484375,14747.099609375,-989.1000366210938,510.2000045776367,-4445.0,3198.5000610351562,255.0,0.0,False,-0.9117653652972317,1.8537406113167514,0.437673755625194,True,0.0,False,18,False,17,,bf81d8692db,games5425898691,19.0,1762.1700439453125,-1015.4500122070312,17.010000228881836,-19471.99951171875,-4733.599853515625,2.0000000298023224,-0.5999999865889549,-0.0,4.799999892711639,255.0,128.0,,-0.009617510352040034,-0.23916867765234648,-4.521337925330669e-05,True,20,20,False,224.0,False,,Resenix,6571836945422391639,8.0,-1047.0799560546875,3236.93994140625,306.6099853515625,-14088.199462890625,-6845.3997802734375,1403.5000610351562,459.90001678466797,2131.199951171875,-5049.2999267578125,201.0,128.0,False,0.188818580541558,-1.8157494021584337,1.7462527863669925,True,102.0,False,18,False,15,,iPewbzz,8093526303794998440,7.0,3187.840087890625,-721.8699951171875,40.529998779296875,1102.2000122070312,22635.6005859375,3345.7998657226562,-203.50000381469727,11.699999570846558,301.3999938964844,255.0,147.0,-0.01213719305002409,1.6089711707613203,0.00021852579589243828,True,22,6,28,38.0,False,,
45,2855,88,False,False,0,8693.954506284497,1223.97998046875,-3291.52001953125,328.9800109863281,23960.10009765625,-21387.900390625,11345.2001953125,-3267.0001220703125,4288.900146484375,-1411.199951171875,0.0,0.329574738262228,0.9295713627807404,-1.3218628134514412,6571836945422391639,Resenix,8.0,1047.0799560546875,-3236.93994140625,306.6099853515625,14088.199462890625,6845.3997802734375,1403.5000610351562,-459.90001678466797,-2131.199951171875,-5049.2999267578125,201.0,128.0,False,-0.188818580541558,1.8157494021584337,1.7462527863669925,True,102.0,False,18,False,15,,8093526303794998440,iPewbzz,7.0,-3197.0400390625,532.969970703125,66.93000030517578,-1103.3000183105469,-22692.099609375,2923.2998657226562,1241.2999725341797,-38.80000114440918,352.90000915527344,255.0,129.0,,0.07670922439437146,-1.5803371848663323,0.0012983919069297358,True,22,28,6,38.0,False,,enpitsu,76561198039309853,27.0,1266.6700439453125,-3207.25,208.27999877929688,10126.400146484375,-14747.099609375,-989.1000366210938,-510.2000045776367,4445.0,3198.5000610351562,255.0,0.0,False,0.9117653652972317,-1.8537406113167514,0.437673755625194,True,0.0,False,18,False,17,,games5425898691,bf81d8692db,19.0,-1762.1700439453125,1015.4500122070312,17.010000228881836,19471.99951171875,4733.599853515625,2.0000000298023224,0.5999999865889549,0.0,4.799999892711639,255.0,128.0,0.009617510352040034,0.23916867765234648,-4.521337925330669e-05,True,20,False,20,224.0,False,,
46,2934,91,False,False,1,4900.411622720907,-1992.5699462890625,1181.43994140625,500.42999267578125,11917.60009765625,14032.900390625,6113.0999755859375,4542.099914550781,-202.90000915527344,-3915.0,1.0,0.757699820505687,-2.102086550436257,-2.7910922587185274,bf81d8692db,games5425898691,19.0,-2083.159912109375,1058.5,400.8800048828125,-2635.10009765625,15038.299560546875,-2268.6000061035156,-2787.0001220703125,3813.800048828125,-2817.0999145507812,255.0,0.0,,-0.6203890019861972,0.9924949327803483,2.432146750751524,True,170.42849873983735,True,22,False,21,,76561198039309853,enpitsu,27.0,-3046.030029296875,3955.510009765625,17.049999237060547,575.0,-13528.499755859375,-1.8000000715255737,0.7999999821186066,-0.0,0.5000000074505806,255.0,0.0,False,-0.016704685513125372,-1.613354240847181,4.4174268101233855e-06,True,18,18,False,229.92565134520171,True,,Resenix,6571836945422391639,8.0,-3537.4599609375,2896.25,17.010000228881836,5588.0999755859375,10514.300537109375,-0.29999999329447746,-1.0000000149011612,-1.8000000715255737,-138.00000190734863,255.0,128.0,False,-0.009547839372988929,2.075742366830631,0.00017640613965551948,True,116.33756539898535,True,18,False,16,,iPewbzz,8093526303794998440,7.0,1577.6700439453125,4763.56982421875,17.010000228881836,-22716.8994140625,2900.4000854492188,1.899999976158142,-0.7000000029802322,-0.0,20.0,255.0,128.0,-0.009590479798360812,0.12445958518314706,-6.246290683721982e-05,True,24,6,28,220.0,False,,
47,3004,93,False,False,0,9672.193910503338,-879.7000122070312,-4532.18017578125,163.69000244140625,-25915.70068359375,6646.099853515625,5396.199951171875,3425.0,-4462.699890136719,-2086.3999938964844,0.0,-0.32920577971658826,0.44668626487637353,-2.7721534086995625,6571836945422391639,Resenix,8.0,-735.3099975585938,-4635.490234375,141.38999938964844,-20891.79931640625,-1388.2000732421875,2705.0,3497.39990234375,2695.7998657226562,333.6000061035156,204.0,128.0,,-0.014829020012149797,3.0743007536899594,-0.027252958643052837,True,55.0,False,20,False,16,,8093526303794998440,iPewbzz,7.0,-662.52001953125,-4336.22021484375,17.010000228881836,-7568.4002685546875,-11645.699462890625,2.199999988079071,1.4000000059604645,2.0999999344348907,1640.2999877929688,255.0,161.0,,0.00957003259465827,-2.075468005727172,-7.226073228115722e-05,True,24,28,6,162.0,False,,enpitsu,76561198039309853,27.0,146.6300048828125,-2092.679931640625,17.049999237060547,-18896.600341796875,-7955.30029296875,2.5,-0.5999999865889549,0.0,53.80000114440918,255.0,0.0,,0.0167934681790555,-2.73723432010748,-6.565914544534143e-05,True,156.0,False,18,False,18,,games5425898691,bf81d8692db,19.0,2890.080078125,-4725.27978515625,17.010000228881836,11558.800048828125,-5625.2001953125,2.5,0.0,0.0,2306.9000244140625,255.0,255.0,0.00957083836484932,-0.3854888980752904,6.426717804637067e-06,True,22,False,22,157.0,False,,
48,3065,96,False,False,0,8207.107075702088,-2796.239990234375,-2844.090087890625,168.9600067138672,-3410.2999877929688,31840.90087890625,10034.099731445312,-158.29999923706055,5648.499755859375,-2016.9999694824219,0.0,-0.47251584301559896,0.9753427589965845,2.20747794868316,8093526303794998440,iPewbzz,7.0,-2722.6201171875,-3073.580078125,84.97000122070312,-9710.30029296875,20647.5,2896.0000610351562,-562.2000122070312,-2236.1000061035156,2995.4998779296875,254.0,255.0,,0.06444660340577385,2.006274316551457,-0.007673831699157746,True,42.858571939570886,True,30,6,25,,6571836945422391639,Resenix,8.0,-3815.179931640625,-3985.27001953125,33.45000076293945,8482.999877929688,5598.4002685546875,-4354.5001220703125,826.2000274658203,-2950.10009765625,-2015.8000183105469,204.0,0.0,False,0.3647372588348138,0.5266602286028309,-0.016434817504141497,True,16,20,False,55.0,False,,enpitsu,76561198039309853,27.0,-2913.219970703125,-2487.72998046875,53.61000061035156,4152.200012207031,-10273.800048828125,3042.7999877929688,625.4999923706055,364.90001678466797,3171.9000244140625,255.0,255.0,False,0.040629004231930985,-0.9113563076500533,0.0020009417613652387,True,137.0,False,20,False,19,,games5425898691,bf81d8692db,19.0,2302.340087890625,-2037.010009765625,94.31999969482422,-11777.5,17140.999755859375,-1072.9000091552734,-2966.6000366210938,-1780.2999877929688,-116.80000305175781,255.0,128.0,-0.8215901674413144,2.239925297961542,-0.11743340143567993,True,24,False,24,121.0,False,,
