,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_double_jump_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect,opp_2_handbrake
31,2347,70,False,False,0,5227.808048251819,90.63999938964844,6.139999866485596,100.87999725341797,13884.89990234375,-6149.6002197265625,2343.699951171875,-2350.800018310547,3153.9999389648438,4389.800109863281,0.0,-0.10726495453883073,-0.19757163688360183,-0.06945245743099666,76561198039309853,enpitsu,26.0,-7.300000190734863,-73.87000274658203,156.1999969482422,-6228.3001708984375,2518.0999755859375,4831.300048828125,-4538.500061035156,-1263.0000305175781,-2838.3999633789062,255.0,0.0,,0.8526726451263997,-2.4365449996846245,2.6654740469014775,True,1,False,0.0,False,2,,bf81d8692db,games5425898691,24.0,-262.20001220703125,-5095.06005859375,17.010000228881836,10.399999618530273,31.600000858306885,2.0999999344348907,0.5000000074505806,-0.09999999776482582,0.0,255.0,128.0,,0.009304668875831154,1.260013274957844,-5.793338329300547e-06,True,116.0,False,4,False,4,,ياو تفاكت,b6b223b100b,21.0,-42.27000045776367,163.8699951171875,87.2699966430664,4313.2000732421875,-1230.0,1630.7000732421875,5398.0999755859375,-791.6999816894531,694.7000122070312,255.0,0.0,,0.1809782532402605,-0.9871275098855904,0.2561765197665658,True,False,12.988163437894592,True,6,5,,Bunxxx,b4c36d44b4b,12.0,84.0199966430664,1851.3299560546875,17.010000228881836,1465.8000183105469,-13764.599609375,2.0999999344348907,0.0,1.4000000059604645,-70.99999904632568,255.0,101.0,0.009555221902367239,-1.4634468199919852,5.49420425651035e-05,True,False,False,False,116.0,False,,
32,2414,72,False,False,1,5496.023832604498,-2954.77001953125,1218.5400390625,103.56999969482422,-6643.3001708984375,21018.701171875,4550.899963378906,2188.699951171875,-5539.0997314453125,726.1000061035156,1.0,-0.7902680327980449,2.3029906751255633,-3.0758970711611093,b4c36d44b4b,Bunxxx,12.0,-2920.169921875,937.0399780273438,17.010000228881836,-8352.000122070312,15972.19970703125,0.0,1.5000000596046448,0.3999999910593033,-1786.0000610351562,255.0,10.0,,-0.009676807738144166,1.1514245116821298,1.5688263095615372e-05,True,False,False,74.47020190761936,True,False,,b6b223b100b,ياو تفاكت,21.0,-1919.969970703125,-226.22000122070312,17.010000228881836,-12875.699462890625,-1098.0000305175781,2.0999999344348907,-5.400000214576721,-0.19999999552965164,-869.5999908447266,255.0,128.0,,-0.009566663163313961,-0.039131615949876394,9.14039730374312e-06,True,0.0,False,6,False,6,,enpitsu,76561198039309853,25.0,1418.5799560546875,-205.1999969482422,17.059999465942383,6893.4002685546875,3329.89990234375,2.0999999344348907,0.3999999910593033,0.3999999910593033,-2422.5,255.0,128.0,,-0.016650836154852418,2.6995896238487345,-5.7694554560204595e-05,False,False,0.0,False,3,2,,games5425898691,bf81d8692db,23.0,-2712.6201171875,4118.68017578125,17.010000228881836,-22061.10107421875,640.5000305175781,2.3000000417232513,-1.1999999731779099,-0.0,-1789.4000244140625,255.0,0.0,-0.009577637404146619,0.08287363122056345,-0.0001541199126195719,True,4,False,4,32.0,False,,
33,2454,74,False,False,1,4771.4706515019825,-3772.090087890625,4152.14013671875,238.88999938964844,14667.2998046875,15227.2998046875,14066.800537109375,-1816.7999267578125,-937.6999664306641,5640.8001708984375,1.0,0.649387093267409,1.2544615854207823,2.177292724215813,b4c36d44b4b,Bunxxx,12.0,-3717.830078125,3978.070068359375,203.19000244140625,5017.5,15512.2998046875,959.1999816894531,-2472.4000549316406,4856.199951171875,-744.3000030517578,255.0,0.0,True,-0.6502652582531214,0.8998673220570131,1.5278103768585016,True,3,False,14.694443064351237,True,4,,b6b223b100b,ياو تفاكت,21.0,-3719.8701171875,147.77000427246094,17.010000228881836,-6372.1002197265625,11936.500244140625,2.3000000417232513,-0.09999999776482582,-0.0,-2241.6000366210938,255.0,0.0,,-0.009572868511103495,1.1485316337365399,-3.159841901760181e-05,True,255.0,False,6,False,6,,enpitsu,76561198039309853,25.0,3343.830078125,53.09000015258789,15.579999923706055,14325.799560546875,957.3000335693359,-198.29999923706055,-44.20000076293945,633.4000015258789,-1124.1999816894531,255.0,255.0,,-0.02741917374081716,3.069834814751393,-0.0015153804016880758,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,23.0,-3016.929931640625,4984.7099609375,813.9600219726562,9068.099975585938,5467.1002197265625,-5477.19970703125,-509.39998626708984,2194.4000244140625,-1660.5000305175781,255.0,42.0,-0.5020326949253827,2.610514577575343,1.564677133709336,True,4,False,4,255.0,False,,
34,2557,77,False,False,0,10079.790071112851,-1871.3499755859375,-4892.490234375,95.01000213623047,-9043.599853515625,18592.19970703125,-3627.9998779296875,1150.999984741211,2758.800048828125,3127.3001098632812,0.0,-0.6647679527116706,1.953919846469899,-3.084089445367244,bf81d8692db,games5425898691,24.0,-1849.3699951171875,-5083.10009765625,92.36000061035156,-12532.5,5906.300048828125,-13286.8994140625,5489.2999267578125,-169.3000030517578,297.99999237060547,255.0,255.0,,0.7843997142027593,2.4838768490241168,0.6946163532741121,True,4,False,133.0,False,4,,76561198039309853,enpitsu,26.0,-1239.1300048828125,-4783.81005859375,17.049999237060547,20323.199462890625,480.8000183105469,3.0000001192092896,-0.3999999910593033,0.0,2020.8000183105469,255.0,128.0,False,0.016778514761954865,0.0956093679341272,5.1961151064420616e-05,True,255.0,False,4,False,4,,ياو تفاكت,b6b223b100b,21.0,-2125.77001953125,-1307.5,17.010000228881836,-5073.500061035156,-14310.50048828125,2.0999999344348907,0.5999999865889549,4.399999976158142,2375.0999450683594,255.0,128.0,False,0.009588611420990777,-1.6689179873228688,-0.0001117889175814221,True,False,201.0,False,6,6,,Bunxxx,b4c36d44b4b,12.0,-330.8399963378906,-3801.5,61.52000045776367,-16707.39990234375,6774.4000244140625,-2184.199981689453,-974.4999694824219,-1440.5000305175781,-191.10000610351562,255.0,128.0,-0.2547856517985542,2.995172354747957,-0.23512700833916397,True,6,False,6,0.0,False,,False
35,2587,78,False,False,1,2683.609493733441,2700.52001953125,3153.679931640625,98.80999755859375,-3276.9000244140625,24651.59912109375,6865.0,554.3999862670898,-365.6999969482422,5963.0999755859375,1.0,0.8571653150215112,-2.814626949783828,2.014672104856738,b6b223b100b,ياو تفاكت,21.0,2744.070068359375,2985.93994140625,44.65999984741211,7383.3001708984375,14766.99951171875,2088.9999389648438,4951.000061035156,1721.4999389648438,1665.3999328613281,128.0,128.0,False,0.03980744602343668,1.846743401466292,0.03590672693701443,True,6,False,147.0,False,8,,b4c36d44b4b,Bunxxx,12.0,1739.8800048828125,2674.43994140625,17.010000228881836,11439.7998046875,-12817.7001953125,2.0999999344348907,0.09999999776482582,-0.0,36.40000104904175,255.0,128.0,False,-0.0095874369373765,-2.304231390839865,-4.436219141329493e-05,True,0.0,False,6,False,6,,enpitsu,76561198039309853,25.0,-598.489990234375,4649.58984375,17.049999237060547,-10902.39990234375,4359.2999267578125,2.7000001072883606,1.899999976158142,-0.9000000357627869,-1768.699951171875,255.0,128.0,False,-0.016426275993987046,2.009940664880648,-0.0003747767202856884,True,False,255.0,False,4,4,,games5425898691,bf81d8692db,24.0,3056.85009765625,3900.080078125,16.989999771118164,2685.4000854492188,-18993.699951171875,2.5,-0.0,-0.0,-1986.0000610351562,255.0,0.0,-0.00958028331769711,-1.6394640570674257,8.432813849978932e-06,True,4,False,4,73.44504947559807,True,,
36,2652,81,False,True,1,2457.098004492149,2159.989990234375,3032.949951171875,207.9499969482422,-18001.500244140625,15300.799560546875,4312.799987792969,4497.5,-117.5,3969.5999145507812,1.0,0.497277468360063,-1.5256974105829701,-0.014751265569386465,b6b223b100b,ياو تفاكت,21.0,2300.679931640625,2830.1201171875,152.83999633789062,-10605.999755859375,14832.2998046875,2540.500030517578,283.4000015258789,1481.6000366210938,613.6000061035156,255.0,255.0,False,0.4534685512934084,1.477161217711639,1.527641752903397,True,7,False,56.124309657722414,True,10,,b4c36d44b4b,Bunxxx,12.0,3464.030029296875,-877.4099731445312,93.72000122070312,1550.2000427246094,-21026.79931640625,-148.29999923706055,5499.5001220703125,5.5000001192092896,68.4000015258789,255.0,128.0,False,0.5886587532179168,1.5614734334396971,3.126616673879265,False,0.0,False,8,False,7,,enpitsu,76561198039309853,25.0,1594.5799560546875,3594.969970703125,157.5399932861328,15770.30029296875,-16356.099853515625,3573.599853515625,-1035.5000305175781,-952.7999877929688,-85.29999732971191,255.0,128.0,False,0.39120365562403037,-2.288714261751912,0.005861562912966784,True,False,118.91085597520234,True,6,5,,games5425898691,bf81d8692db,24.0,1625.25,4293.75,16.989999771118164,1422.2000122070312,12318.399658203125,4.799999892711639,0.29999999329447746,2.199999988079071,1124.4000244140625,255.0,255.0,-0.009557089701610457,1.6981974797070276,0.00025426218398686914,True,4,False,4,19.0,False,,
37,2656,81,False,False,0,8408.228763515906,-1942.6600341796875,-3202.830078125,276.0,-14725.0,22415.70068359375,8775.900268554688,-473.3000183105469,4400.10009765625,1176.3999938964844,0.0,0.052566857579206636,2.0647853029956367,0.19518071175383378,76561198039309853,enpitsu,25.0,-1850.050048828125,-3329.8701171875,205.17999267578125,-11755.699462890625,12325.699462890625,1147.7999877929688,2542.2999572753906,2025.3999328613281,-1605.3999328613281,255.0,0.0,False,-0.6344239563251941,2.2385782892045785,0.010356065143328638,True,5,False,111.0,False,6,,bf81d8692db,games5425898691,24.0,-1625.9200439453125,-4490.52978515625,16.989999771118164,1298.0000305175781,-9845.700073242188,4.900000095367432,2.0999999344348907,1.899999976158142,1892.7000427246094,0.0,255.0,,0.009777378883671868,-1.3899869194443344,5.8980845023628756e-05,True,19.0,False,4,False,4,,ياو تفاكت,b6b223b100b,21.0,-2145.169921875,-3055.89990234375,179.91000366210938,9442.100219726562,-14082.099609375,339.7999954223633,702.9000091552734,5263.499755859375,1432.2000122070312,255.0,255.0,False,-0.10546091516172984,-1.072027215905629,0.47980636607090626,True,False,43.57011628150943,True,10,7,,Bunxxx,b4c36d44b4b,12.0,-3489.830078125,1227.3399658203125,91.08000183105469,-1548.2000732421875,20983.9990234375,-284.7999954223633,-5113.299865722656,-4.900000095367432,63.499999046325684,255.0,128.0,-1.3964867773528538,1.5010469643655406,0.07185682424353773,False,8,False,8,0.0,False,,False
38,2758,85,False,False,1,8211.87207962324,2364.179931640625,-2939.56005859375,358.260009765625,-1470.8000183105469,24057.900390625,1411.199951171875,2660.5999755859375,-2124.600067138672,4940.299987792969,1.0,-0.11668973221098956,2.675076539376605,0.30690348253727984,b4c36d44b4b,Bunxxx,12.0,2352.030029296875,-3118.070068359375,317.6099853515625,6557.19970703125,10162.39990234375,1879.4000244140625,3549.2999267578125,-4138.0999755859375,677.7999877929688,255.0,255.0,True,0.5817651232556561,2.2980286526256526,-2.5425154404740704,True,9,False,209.0,False,10,,b6b223b100b,ياو تفاكت,21.0,-347.30999755859375,4691.02978515625,16.989999771118164,6770.3997802734375,-10433.1005859375,4.399999976158142,0.29999999329447746,-0.7999999821186066,23.900001049041748,255.0,128.0,,-0.009578021062466592,-2.150155112306451,-8.279368632686085e-05,True,0.0,False,10,False,8,,enpitsu,76561198039309853,25.0,2823.3798828125,-2823.570068359375,141.74000549316406,-13961.600341796875,-4908.599853515625,3611.4999389648438,-4726.099853515625,495.6999969482422,-2768.9999389648438,255.0,0.0,,0.2139532200231535,0.049508946829890085,0.1433230627554443,True,False,0.0,False,8,7,,games5425898691,bf81d8692db,24.0,1024.0699462890625,554.1900024414062,17.010000228881836,-7440.8001708984375,-13641.099853515625,2.3000000417232513,-0.0,-0.09999999776482582,-2030.2000427246094,255.0,0.0,-0.009582862576157038,-1.004646989920469,1.4009191275228157e-06,True,6,False,6,49.0,False,,
39,2872,89,False,False,0,10039.937588542984,-1821.5999755859375,-4857.18017578125,102.83999633789062,-12653.199462890625,-6289.4000244140625,4388.800048828125,2129.1000366210938,1980.8999633789062,-5247.9998779296875,0.0,-0.9113723080164371,-2.698548891884756,0.6832696783273501,bf81d8692db,games5425898691,24.0,-1643.6199951171875,-4865.66015625,17.010000228881836,-12831.199951171875,-13063.1005859375,2.0999999344348907,0.09999999776482582,0.0,0.0,255.0,128.0,,0.009579094200761796,-2.347241013754273,2.242862647584523e-05,True,6,False,0.0,False,6,,76561198039309853,enpitsu,25.0,23.739999771118164,-139.1199951171875,17.049999237060547,582.9000091552734,-14089.000244140625,2.5999999046325684,0.0,0.19999999552965164,-11.699999570846558,255.0,128.0,,0.016772508773213225,-1.5309156709567893,2.1623376832460634e-05,True,31.0,False,8,False,8,,ياو تفاكت,b6b223b100b,21.0,-3049.050048828125,-3988.81005859375,16.989999771118164,-7554.6002197265625,-16285.999755859375,4.600000083446503,1.4000000059604645,3.1999999284744263,-537.7999877929688,255.0,0.0,False,0.009591104957726125,-1.9797453710772104,-0.0002280010068572872,True,False,255.0,False,10,8,40.0,Bunxxx,b4c36d44b4b,12.0,-3192.719970703125,-2093.669921875,17.0,11159.89990234375,-4661.600036621094,3.6000001430511475,0.0,0.0,2355.5999755859375,255.0,255.0,0.009552822236961899,-0.3309684513215438,-1.4735317034988604e-05,True,10,False,10,255.0,False,,False
40,2887,89,False,False,0,10298.427499750998,-2589.090087890625,-5018.2998046875,281.94000244140625,-22153.9990234375,411.1000061035156,2290.0999450683594,2308.8999938964844,-1290.2999877929688,664.3000030517578,0.0,-0.7608097900779828,-2.373647331761011,-1.4387484858839603,bf81d8692db,games5425898691,24.0,-2404.580078125,-4997.75,287.7699890136719,-17188.499755859375,6418.800048828125,3454.4000244140625,-1790.0,192.29999542236328,5196.9000244140625,255.0,79.0,,-0.21585586281287988,-2.5875931353399464,1.8941293172484808,True,7,False,0.0,False,8,,76561198039309853,enpitsu,25.0,51.5099983215332,-843.52001953125,17.049999237060547,552.9999923706055,-14090.6005859375,2.5999999046325684,0.0,0.19999999552965164,0.0,255.0,128.0,,0.016772513932583485,-1.5315741595187595,1.609994204953862e-05,True,61.0,False,8,False,8,,ياو تفاكت,b6b223b100b,21.0,-3523.1298828125,-4509.22021484375,195.55999755859375,-5770.2001953125,1073.8999938964844,12446.099853515625,-4680.799865722656,2853.9999389648438,-440.9000015258789,255.0,0.0,True,-1.147494040167429,2.9497157658015976,0.9351955005973835,True,False,255.0,False,10,8,,Bunxxx,b4c36d44b4b,12.0,-2630.830078125,-1977.9599609375,17.0,8681.799926757812,8589.600219726562,3.6000001430511475,-0.29999999329447746,-0.09999999776482582,2350.0,255.0,255.0,0.009556672220385209,0.8454348396580206,4.567859737242745e-05,True,10,False,10,255.0,False,,False
41,2913,90,False,False,1,3119.6653981785275,3830.75,4081.909912109375,216.36000061035156,-10101.900024414062,-2178.699951171875,-7180.5999755859375,2170.5999755859375,4832.900085449219,2816.199951171875,1.0,0.41814171973065034,-2.9004004118246076,-1.3522607524594037,b6b223b100b,ياو تفاكت,21.0,3960.070068359375,4041.030029296875,319.760009765625,1474.9000549316406,-2431.999969482422,-12615.999755859375,1830.2000427246094,1074.800033569336,-245.20000457763672,255.0,0.0,False,-1.375644254825771,-2.143508345499335,1.6237091290971317,True,8,False,234.0,False,10,,b4c36d44b4b,Bunxxx,12.0,2882.06005859375,1029.0400390625,17.0,10280.0,-8008.499755859375,3.3000001311302185,0.5000000074505806,-0.5999999865889549,20.69999933242798,255.0,128.0,False,-0.009580545626816313,-2.4829883059318196,-7.57623823449994e-05,True,255.0,False,10,False,10,,enpitsu,76561198039309853,25.0,-104.87000274658203,2205.360107421875,17.049999237060547,-552.9999923706055,14090.6005859375,2.5999999046325684,-0.0,-0.19999999552965164,0.0,255.0,128.0,,-0.016772513932583485,1.5315741595187595,1.609994204953862e-05,True,False,61.0,False,8,8,,games5425898691,bf81d8692db,24.0,3664.760009765625,4375.35986328125,313.2200012207031,8353.400268554688,-8397.19970703125,-1244.000015258789,180.20000457763672,151.49999618530273,-12.599999904632568,255.0,94.0,-0.09350536432057747,-2.3664118649092742,1.5706276972541935,True,8,False,8,0.0,False,,
42,2947,91,False,False,0,9114.417437997765,-2926.60009765625,-3745.340087890625,107.97000122070312,17866.400146484375,-3184.7000122070312,1639.4000244140625,-4446.499938964844,2993.599853515625,2695.5999755859375,0.0,0.05122754013260964,-2.8068347667688163,-0.9642581208706678,bf81d8692db,games5425898691,24.0,-3089.68994140625,-3680.2099609375,17.020000457763672,10969.100341796875,-6683.900146484375,0.7000000029802322,3.8999998569488525,-2.5999999046325684,-1299.7999572753906,255.0,128.0,,0.009566406518172886,-0.6222945163913647,0.00012532551334958636,True,8,False,0.0,False,8,,76561198039309853,enpitsu,25.0,89.94999694824219,-3968.239990234375,17.049999237060547,-5281.400146484375,-12872.099609375,3.3000001311302185,0.0,0.19999999552965164,-2318.8999938964844,255.0,0.0,False,0.01675243730031749,-2.026459298987552,-0.00010131956696760468,True,92.0,False,8,False,8,,ياو تفاكت,b6b223b100b,21.0,-2897.590087890625,-4007.840087890625,87.87000274658203,6857.8997802734375,-3879.5001220703125,2020.8000183105469,-160.30000686645508,-255.9000015258789,355.29998779296875,128.0,255.0,False,-0.036854927759664896,-0.5168072030664337,-0.00019743881576300565,False,False,234.0,False,12,8,,Bunxxx,b4c36d44b4b,12.0,-4079.93994140625,-162.75,297.32000732421875,-15.800000429153442,11035.50048828125,4750.899963378906,-3047.60009765625,503.80001068115234,-119.60000038146973,255.0,3.0,-0.2603809455983225,1.571377493155243,1.5887184547140258,True,10,False,10,255.0,False,,True
43,2975,93,False,False,0,9122.46507160354,-1192.3599853515625,-3977.64990234375,97.81999969482422,8724.000244140625,25456.201171875,1743.6000061035156,846.2000274658203,2172.2999572753906,-5528.499755859375,0.0,-0.20101721943548773,2.271831874977565,-0.8620661011790723,76561198039309853,enpitsu,25.0,-1171.050048828125,-4207.7900390625,61.95000076293945,-14505.699462890625,11855.6005859375,3022.60009765625,-2418.2000732421875,-1009.8000335693359,-2926.7999267578125,255.0,0.0,False,0.07412247407080394,2.5044018368590963,0.00765341354006409,True,9,False,96.0,False,10,,bf81d8692db,games5425898691,24.0,-1942.6300048828125,-4194.66015625,17.0,13090.2001953125,-4581.199951171875,3.400000035762787,0.5000000074505806,0.0,82.70000457763672,255.0,128.0,,0.009560098871169077,-0.32639708557072816,-8.157719821138152e-05,True,31.0,False,8,False,8,,ياو تفاكت,b6b223b100b,21.0,-2247.679931640625,-4340.93994140625,16.700000762939453,2070.0,1753.8999938964844,68.20000171661377,-10.099999904632568,-32.69999980926514,575.2000045776367,255.0,128.0,False,0.00896402388997032,1.5249447331863737,0.0018702170129184514,True,False,224.6232690298429,True,12,8,,Bunxxx,b4c36d44b4b,12.0,-3354.25,158.3300018310547,17.010000228881836,13003.599853515625,-5707.7001953125,2.3000000417232513,-0.09999999776482582,3.8999998569488525,-49.60000038146973,255.0,128.0,0.009384627414141358,-0.4205086787088462,0.0001099846215728952,True,10,False,10,208.0,False,,False
44,3056,95,False,False,1,7793.216699998139,-1099.9000244140625,-2393.300048828125,113.05000305175781,-16526.700439453125,-7165.2001953125,4091.400146484375,4253.299865722656,73.29999923706055,-4231.199951171875,1.0,0.7381711939477622,2.108869539210209,-1.6474125178228283,b4c36d44b4b,Bunxxx,12.0,-1011.8800048828125,-2505.77001953125,16.969999313354492,-16550.0,-11878.599853515625,148.1999969482422,-86.5999984741211,-78.29999923706055,86.09999656677246,155.0,128.0,,-0.01117154340652648,-0.587869909047872,-0.05550157491382557,True,10,False,102.0,False,10,,b6b223b100b,ياو تفاكت,21.0,1440.300048828125,-478.05999755859375,16.989999771118164,-4786.199951171875,-19625.699462890625,4.600000083446503,-0.0,0.5999999865889549,0.0,255.0,128.0,,-0.009604906973609674,-1.3315752165068853,5.9765707822806526e-05,True,141.0,False,12,False,8,,enpitsu,76561198039309853,25.0,3453.699951171875,-655.1599731445312,91.58999633789062,-753.8999938964844,-22812.39990234375,-147.60000228881836,5496.7999267578125,-185.10000228881836,-0.5000000074505806,255.0,128.0,,0.6350740095363417,1.6045643768684776,-3.1414169932852154,True,False,0.0,False,12,12,,games5425898691,bf81d8692db,24.0,-3738.85009765625,3339.25,16.989999771118164,-7446.500244140625,-21617.19970703125,4.300000071525574,1.0000000149011612,2.7000001072883606,1436.9999694824219,255.0,152.0,-0.009588010711353146,-1.3162408541087085,-2.707738125143007e-05,True,10,False,10,214.0,False,,
45,3121,98,False,False,1,10225.3367970678,-3923.820068359375,-3878.139892578125,522.6099853515625,9794.199829101562,5687.80029296875,14871.400146484375,2964.2001342773438,1303.2000732421875,-5051.099853515625,1.0,0.8370476781840905,-1.658904513311736,-0.47766027918351833,b4c36d44b4b,Bunxxx,12.0,-4006.7900390625,-3954.68994140625,347.7300109863281,-4019.89990234375,9984.000244140625,11663.00048828125,868.3999633789062,-101.00000381469727,-1320.8000183105469,255.0,255.0,,0.8095165529000712,1.1786256388535277,1.5993725656434306,True,10,False,56.8414968059909,True,10,,b6b223b100b,ياو تفاكت,21.0,398.2200012207031,-5020.7099609375,16.989999771118164,-6841.6998291015625,-18074.200439453125,4.900000095367432,-0.7000000029802322,-0.5000000074505806,-2989.5001220703125,255.0,0.0,True,-0.0096094720889141,-0.9264087244868665,-0.00012730503257726914,True,141.0,False,12,False,8,,enpitsu,76561198039309853,25.0,1711.949951171875,-4040.9599609375,17.049999237060547,-10548.1005859375,13720.699462890625,2.5999999046325684,-2.7000001072883606,3.799999952316284,-1186.6000366210938,255.0,128.0,False,-0.01677338872253317,0.9876237514739825,0.00016733023613851397,True,False,255.0,False,12,12,,games5425898691,bf81d8692db,24.0,-4078.97998046875,-1288.5899658203125,1116.4100341796875,1.4000000059604645,-14652.39990234375,9311.199951171875,243.60000610351562,-0.0,0.0,255.0,128.0,0.555449313426485,-1.559508718650589,-1.564991523416295,True,10,False,10,214.0,False,,
46,3210,101,False,False,0,3674.170059535529,1378.4000244140625,2254.409912109375,426.32000732421875,20603.00048828125,20697.80029296875,-8123.900146484375,-4106.300048828125,3443.800048828125,798.3999633789062,0.0,-1.3968047640817516,-1.5593188128560926,1.2104046140707225,76561198039309853,enpitsu,25.0,1235.469970703125,2124.199951171875,367.94000244140625,14913.00048828125,8407.2998046875,2986.400146484375,-3374.1000366210938,2942.5,-3194.7000122070312,255.0,255.0,False,-0.5161772395250187,0.15618109749648523,-0.44459714440480175,True,13,False,185.0,False,14,,bf81d8692db,games5425898691,24.0,4029.8701171875,1184.31005859375,109.16000366210938,-6847.60009765625,-19820.400390625,-8950.999755859375,-276.1000061035156,4673.999938964844,248.50000381469727,255.0,129.0,,0.41943946336256976,-1.899690875177892,0.8641289468742944,True,123.1489548965167,True,10,False,10,,ياو تفاكت,b6b223b100b,21.0,1278.449951171875,2642.169921875,228.75999450683594,7679.89990234375,-21468.60107421875,3018.800048828125,688.8999938964844,-363.4000015258789,-299.50000762939453,255.0,128.0,False,-1.0282674399356422,-1.3647710386965843,0.13576973472155476,True,False,34.55820203596545,True,14,9,,Bunxxx,b4c36d44b4b,12.0,1736.0999755859375,2836.5,16.989999771118164,-20406.700439453125,-9998.099975585938,4.799999892711639,-0.9000000357627869,-0.09999999776482582,-1839.4999694824219,255.0,0.0,0.009613040729964984,-2.747536791352772,-0.00012203227536988994,True,10,False,10,189.0,False,,False
47,3281,104,False,False,1,8911.17967709663,-2317.139892578125,-3171.72998046875,116.76000213623047,-13457.2998046875,24675.30029296875,11944.100341796875,218.99999618530273,5733.900146484375,-1753.3000183105469,1.0,-1.3001860802072456,2.2041041184520678,2.2645812509385412,b4c36d44b4b,Bunxxx,11.0,-2217.239990234375,-3291.330078125,15.920000076293945,-13788.299560546875,13971.400146484375,-245.20000457763672,202.70000457763672,1505.5000305175781,-1064.1999816894531,255.0,,,0.022849626425266473,0.800842057444663,0.02024701800541721,True,10,False,170.23061528769873,True,10,,b6b223b100b,ياو تفاكت,21.0,-3340.260009765625,259.9200134277344,17.010000228881836,4017.60009765625,-12007.80029296875,2.5,0.09999999776482582,-0.0,2322.5,255.0,255.0,,-0.009550602093441087,-1.960750134657582,-3.6480950802815493e-06,True,13.0,False,14,False,10,,enpitsu,76561198039309853,25.0,-3643.0,-3240.02001953125,17.049999237060547,3437.60009765625,4155.10009765625,-1.0000000149011612,-0.09999999776482582,-0.0,2071.699981689453,255.0,255.0,,-0.016631338893386177,2.3146737387194247,8.01908553175902e-05,True,False,166.23061528769873,True,14,14,,games5425898691,bf81d8692db,24.0,-2202.6298828125,-1401.1400146484375,17.010000228881836,-14197.80029296875,-2213.699951171875,2.3000000417232513,0.29999999329447746,-0.0,-2115.399932861328,255.0,0.0,-0.009583382724589922,-0.08786246254612781,3.7879245623787356e-05,True,10,False,10,255.0,False,,
