,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_double_jump_active,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
34,2420,81,False,False,1,1508.6050665780572,1414.8900146484375,3723.43994140625,448.1499938964844,-8800.999755859375,-1090.199966430664,-10089.600219726562,-2210.800018310547,-4859.89990234375,2737.3001098632812,1.0,0.6297169824793273,2.9336281303169423,-0.9071942341482232,7192326025122666278,Cartonllu,15.0,1590.260009765625,3676.4599609375,501.760009765625,-1685.5000305175781,805.0,141.899995803833,-2220.0999450683594,-305.10000228881836,5022.699890136719,242.0,0.0,True,0.5773660155585875,-0.4997837561068204,-2.5663677653157233,True,38.29899339778452,True,36,12,26,,7008731131955861710,pacoterreno,16.0,-971.3200073242188,135.66000366210938,17.010000228881836,6396.199951171875,-18215.30029296875,2.0999999344348907,-0.09999999776482582,0.7999999821186066,-130.0,237.0,105.0,,-0.00959023417568805,-1.9092546109811188,-2.2585371969200085e-06,True,16,10,8,0.0,False,18.0,enpitsu,76561198039309853,24.0,160.47000122070312,5618.5400390625,27.5,1891.7999267578125,-4366.300048828125,-172.19999313354492,0.7000000029802322,19.600000381469727,-558.1999969482422,255.0,128.0,False,-0.053007714153657834,-1.967765478350091,0.015506145701812177,True,143.0,False,14,12,False,,games5425898691,bf81d8692db,19.0,1232.199951171875,3964.320068359375,130.10000610351562,7326.6998291015625,-11518.00048828125,2154.199981689453,-2095.399932861328,-1661.3999938964844,467.20001220703125,255.0,94.0,,0.750570841004196,-2.4066679659436714,-0.07310177869815401,True,False,26,32,144.6779267685388,True,
35,2490,84,False,False,0,8878.022052714796,467.5199890136719,-3632.68994140625,103.83000183105469,6132.5,12609.599609375,-665.8000183105469,747.5,5400.2001953125,2250.2000427246094,0.0,0.31967171622977103,-0.5070386900660401,-3.137752645364591,76561198039309853,enpitsu,24.0,447.6400146484375,-3812.239990234375,17.040000915527344,4893.800048828125,7376.199951171875,3.8999998569488525,1.5000000596046448,-0.09999999776482582,201.39999389648438,255.0,0.0,,0.016759956583237784,1.0046593315609986,-0.00015538581003352327,True,129.3163868432404,True,14,False,12,,bf81d8692db,games5425898691,19.0,-2784.090087890625,568.8699951171875,17.010000228881836,16740.899658203125,7630.3997802734375,2.3999999463558197,-0.09999999776482582,0.0,-1992.5999450683594,255.0,0.0,,0.009583539926974203,0.35353588612483855,7.584234279956069e-06,True,32,28,False,108.0,False,,pacoterreno,7008731131955861710,16.0,-1323.9000244140625,3826.4599609375,17.010000228881836,-10008.900146484375,14381.700439453125,2.3000000417232513,0.0,0.19999999552965164,-1945.3999328613281,210.0,0.0,,0.009592337339819009,2.1110251307680925,-1.9828571073126498e-05,True,61.0,False,16,10,8,,Cartonllu,7192326025122666278,16.0,-679.3800048828125,-3284.60009765625,99.87999725341797,9026.699829101562,7505.2001953125,-159.3000030517578,-3639.4000244140625,4123.599853515625,9.49999988079071,238.0,128.0,,0.18305888383088034,-2.418825251538706,3.1397953059980597,True,12,27,38,,False,
36,2511,85,False,False,0,8097.511849723084,928.6300048828125,-2749.260009765625,93.1500015258789,5741.6998291015625,10359.69970703125,0.0,-3700.4998779296875,4436.499938964844,1619.4999694824219,0.0,-0.9108574207347613,-0.8725209605205733,-1.6010446870605475,76561198039309853,enpitsu,24.0,1020.4000244140625,-2936.68994140625,17.010000228881836,4666.700134277344,16468.1005859375,3.799999952316284,-0.19999999552965164,-0.7999999821186066,1939.1999816894531,255.0,128.0,,0.016775705727566183,1.3498995187210296,9.702664919726379e-05,True,93.8283700045719,True,14,False,12,,bf81d8692db,games5425898691,19.0,-1554.6300048828125,334.6400146484375,17.010000228881836,14954.49951171875,-8179.2999267578125,2.0000000298023224,-0.19999999552965164,0.0,-39.100000858306885,255.0,128.0,,0.009611070261510436,-0.5053855366714958,4.231223295964821e-05,True,32,28,False,108.0,False,,pacoterreno,7008731131955861710,16.0,-1164.0899658203125,4941.490234375,17.010000228881836,12086.099853515625,8937.100219726562,2.3000000417232513,-0.09999999776482582,0.0,-2051.699981689453,191.0,0.0,,0.009584004452449621,0.5690093690898361,-2.0372428676685406e-06,True,61.0,False,16,10,8,,Cartonllu,7192326025122666278,16.0,2.0999999046325684,-2714.929931640625,16.350000381469727,8712.899780273438,8126.500244140625,-952.2000122070312,-1177.300033569336,1282.2000122070312,899.1999816894531,238.0,238.0,,-0.0045858113851100215,0.7483129737145469,-0.0010297948583995534,True,12,28,38,31.0,False,
37,2513,85,False,False,0,8027.134755572192,968.77001953125,-2667.530029296875,95.0999984741211,-171.20000839233398,18859.200439453125,2870.7998657226562,-594.900016784668,5379.6002197265625,2589.5001220703125,0.0,-0.7652860791218186,-0.27900517519414886,-2.20823579404919,76561198039309853,enpitsu,24.0,1047.1199951171875,-2809.56005859375,16.68000030517578,3145.1998901367188,16646.99951171875,-310.3000068664551,102.89999961853027,441.30001068115234,985.1000213623047,255.0,128.0,,0.01641099255479119,1.4826879500504277,0.0036220346569352533,True,87.57093339581644,True,14,False,12,,bf81d8692db,games5425898691,19.0,-1430.22998046875,266.05999755859375,17.010000228881836,14911.800537109375,-8255.30029296875,2.0000000298023224,-0.19999999552965164,0.0,-10.399999618530273,255.0,128.0,,0.009611102415421855,-0.5070795823567129,3.4171243847324625e-05,True,32,28,False,108.0,False,,pacoterreno,7008731131955861710,16.0,-1057.8800048828125,5005.0400390625,17.940000534057617,13207.7001953125,6442.0001220703125,360.60001373291016,1245.2999877929688,-98.99999618530273,-2192.2999572753906,128.0,0.0,,-0.012186154510036056,0.39390327124565455,0.03236566337204802,True,61.0,False,16,10,8,,Cartonllu,7192326025122666278,16.0,65.48999786376953,-2650.760009765625,23.690000534057617,8245.499877929688,8912.999877929688,3167.39990234375,31.400001049041748,-20.399999618530273,1397.4000549316406,240.0,204.0,,0.011300671112517957,0.8453903991491043,-0.00017570534552608955,True,12,28,39,31.0,False,
38,2542,86,False,True,0,6014.5960775016665,827.0,-622.52001953125,174.91000366210938,-1758.800048828125,22707.5,3062.0999145507812,163.60000610351562,4098.500061035156,3082.60009765625,0.0,-0.4887980131883034,-0.9703061622875189,-1.7946035186188283,76561198039309853,enpitsu,24.0,777.239990234375,-699.2999877929688,52.91999816894531,-7702.1002197265625,20232.80029296875,2810.1998901367188,-2076.300048828125,553.8999938964844,-1555.8999633789062,255.0,0.0,,0.07780455549967734,1.8300299851574422,0.038220679604847485,True,58.0,False,16,False,13,,bf81d8692db,games5425898691,19.0,241.13999938964844,-247.8800048828125,17.010000228881836,14037.7001953125,6866.300048828125,2.3000000417232513,-0.19999999552965164,0.0,2038.3000183105469,255.0,255.0,,0.009572161190507576,0.5236050809094306,2.3651123549815023e-05,True,32,28,False,138.0,False,,pacoterreno,7008731131955861710,16.0,-119.44000244140625,4491.22021484375,17.020000457763672,2080.2000427246094,-11988.499755859375,1.0999999940395355,-0.09999999776482582,2.3999999463558197,1741.1000061035156,142.0,255.0,,0.00956995006767348,-1.4054731697990195,0.00045603237874880813,True,61.0,False,16,10,8,,Cartonllu,7192326025122666278,16.0,809.3499755859375,-1161.4200439453125,66.73999786376953,7096.6998291015625,14895.799560546875,-1788.0000305175781,-2007.7000427246094,-701.8000030517578,856.9000244140625,232.0,128.0,,-0.4379413945213609,1.1898253176687568,0.40305154058163767,True,12,30,40,31.0,False,
39,2552,86,False,False,0,5187.876129149511,762.9500122070312,224.52000427246094,243.1999969482422,1491.7999267578125,26255.80078125,2520.8999633789062,273.6000061035156,644.4000244140625,5392.2998046875,0.0,0.8795138583270287,0.3632871378869989,-2.165117786685043,76561198039309853,enpitsu,24.0,701.9299926757812,135.83999633789062,129.08999633789062,630.2000045776367,20516.8994140625,5147.8997802734375,-3856.4999389648438,3880.1998901367188,-565.6999969482422,255.0,0.0,,0.45404152859570884,3.078796162663587,2.7668836408846036,True,58.0,False,16,False,13,,bf81d8692db,games5425898691,19.0,623.7000122070312,128.94000244140625,9.479999542236328,6745.9002685546875,13291.800537109375,-647.7999877929688,1960.5000305175781,104.89999771118164,1775.3999328613281,255.0,156.0,,0.06421739332622675,1.012696774961532,0.10378218323201534,True,32,28,False,138.0,False,,pacoterreno,7008731131955861710,16.0,-22.190000534057617,4031.550048828125,17.020000457763672,1121.500015258789,-9799.69970703125,1.0000000149011612,0.0,-2.0000000298023224,688.7000274658203,128.0,238.0,,0.009648083807861306,-1.4885754255800818,0.000274688637890088,True,92.0,False,16,10,8,,Cartonllu,7192326025122666278,16.0,1010.0800170898438,-614.7100219726562,16.65999984741211,3397.7999877929688,15713.699951171875,65.19999980926514,20.799999237060547,58.20000171661377,1761.9000244140625,231.0,255.0,,0.010035033989498893,1.3898603993777,-0.0036375932114393146,True,12,30,40,31.0,False,
40,2584,87,False,False,1,8476.79267929484,-1033.0899658203125,-3114.3701171875,128.5500030517578,-31740.30029296875,-1653.9999389648438,3449.2001342773438,1626.300048828125,841.6000366210938,5713.699951171875,1.0,-0.8368917265026579,-0.3000452298850662,-2.3096145286714744,7008731131955861710,pacoterreno,16.0,-729.969970703125,-3207.9599609375,68.5199966430664,-16658.499755859375,4639.4000244140625,3156.6000366210938,-220.30000686645508,-2952.2000122070312,1831.6000366210938,128.0,153.0,,-0.09152116405244093,0.16350616092842468,0.0009976129205218618,True,72.0,False,18,8,11,,7192326025122666278,Cartonllu,16.0,-772.6199951171875,-1299.75,17.0,6859.2999267578125,-18859.100341796875,0.9000000357627869,0.09999999776482582,-0.5000000074505806,121.5999984741211,255.0,128.0,,-0.009598075359851566,-1.933634875004179,-0.00010097995540027472,True,40,30,12,20.23230981314054,True,,enpitsu,76561198039309853,24.0,-741.8699951171875,-2472.889892578125,333.0299987792969,-262.99999237060547,-22962.60009765625,-1283.2000732421875,347.79998779296875,-98.00000190734863,-168.70000839233398,128.0,128.0,,-0.09279457198259147,-1.50802220067128,-0.2532899578670477,True,6.0,False,16,14,False,,games5425898691,bf81d8692db,19.0,-1432.6500244140625,-2052.4599609375,17.0,-15354.599609375,-12803.399658203125,3.3000001311302185,0.7999999821186066,0.5000000074505806,-60.19999980926514,255.0,128.0,,-0.00959814678596605,-0.6872498380702815,9.395230267441892e-05,True,False,28,32,82.0,False,
41,2705,92,False,False,1,8728.31102440126,-1703.6199951171875,-3192.18994140625,350.3299865722656,7427.5,16090.50048828125,14368.299560546875,5985.3997802734375,285.10000228881836,304.7999954223633,1.0,-0.14635363705857432,0.2819998976914948,-2.2100525764498733,7008731131955861710,pacoterreno,16.0,-1743.2099609375,-3310.510009765625,225.6199951171875,4816.099853515625,15727.80029296875,3368.9999389648438,1236.6000366210938,-65.70000171661377,-237.09999084472656,255.0,128.0,,0.009595882024897591,1.8543270420987763,0.004799086340051248,True,198.0860040136563,True,20,10,12,,7192326025122666278,Cartonllu,16.0,1368.219970703125,-4799.490234375,17.010000228881836,-11115.999755859375,480.60001373291016,2.0999999344348907,-0.19999999552965164,0.5000000074505806,0.0,248.0,128.0,,-0.009599219284415487,0.04322183331683836,-1.8617673004150623e-05,True,40,30,12,255.0,False,,enpitsu,76561198039309853,24.0,-3531.050048828125,-1030.3399658203125,93.0999984741211,964.4000244140625,20014.49951171875,-857.7999877929688,-4011.400146484375,39.90000009536743,6.800000071525574,128.0,128.0,,0.9768283902700762,1.5834536771919483,0.003105565635094771,True,0.0,False,18,16,False,,games5425898691,bf81d8692db,19.0,-2814.330078125,2507.389892578125,17.0,5649.69970703125,17280.400390625,3.1999999284744263,-0.0,0.29999999329447746,0.0,255.0,128.0,,-0.009595733389488883,1.8867817106530578,-4.547307938076302e-05,True,False,28,32,242.0,False,
42,2820,96,False,True,1,2031.7319148105325,1200.3299560546875,3131.18994140625,532.3599853515625,-5435.5999755859375,11579.100341796875,-1854.4999694824219,2242.100067138672,-5013.999938964844,-2415.0,1.0,-0.2474747822288977,0.3314276685542006,-2.197660101960015,7008731131955861710,pacoterreno,16.0,1301.22998046875,3143.860107421875,402.05999755859375,4860.400085449219,15472.2998046875,1157.6000213623047,2824.8001098632812,-1153.8999938964844,1886.0000610351562,242.0,198.0,,0.4447939906659675,-0.8839741935879886,-1.3219608095842785,True,139.66903221735393,True,22,12,12,,7192326025122666278,Cartonllu,15.0,1005.9000244140625,-698.6900024414062,17.010000228881836,4231.9000244140625,12509.300537109375,2.3000000417232513,0.29999999329447746,0.7999999821186066,-2035.5000305175781,228.0,0.0,,-0.009583866973944075,1.935968789223622,-0.00015584762421472667,True,40,30,12,255.0,False,,enpitsu,76561198039309853,24.0,-643.5499877929688,4879.39013671875,17.049999237060547,14931.99951171875,3031.400146484375,2.5999999046325684,-0.5999999865889549,0.3999999910593033,0.0,128.0,128.0,,-0.016809151402821212,2.9413024719308263,4.613120933962202e-05,True,255.0,False,18,16,False,,games5425898691,bf81d8692db,19.0,1075.3800048828125,3437.330078125,361.4700012207031,11202.19970703125,-17207.80029296875,3410.8999633789062,2489.9000549316406,410.09998321533203,1449.7999572753906,255.0,131.0,,0.625350653516234,-1.282231180915159,0.851611651247455,True,False,29,34,173.55971595292453,True,
43,2822,96,False,False,0,8293.95196840818,-1179.3599853515625,-3149.110107421875,546.22998046875,985.5999755859375,18586.800537109375,15252.60009765625,3872.6998901367188,3631.300048828125,-2795.4000854492188,0.0,0.5517670579187435,-0.5241070198170338,-2.269577001999127,bf81d8692db,games5425898691,19.0,-1149.6300048828125,-3320.3798828125,383.92999267578125,-11116.700439453125,17819.300537109375,3305.0,-4195.299987792969,-1311.1000061035156,3306.0000610351562,255.0,171.0,,-0.28403116976137116,1.6188244349886467,0.6913741720872174,True,167.30367300330954,True,34,False,29,,76561198039309853,enpitsu,24.0,643.5499877929688,-4879.39013671875,17.049999237060547,-14931.99951171875,-3031.400146484375,2.5999999046325684,0.5999999865889549,-0.3999999910593033,0.0,128.0,128.0,,0.016809151402821212,-2.9413024719308263,4.613120933962202e-05,True,18,16,False,255.0,False,,pacoterreno,7008731131955861710,16.0,-1345.5400390625,-3272.070068359375,399.5299987792969,-5098.0999755859375,-15054.100341796875,-433.10001373291016,-3947.60009765625,1027.7999877929688,1563.6000061035156,242.0,139.0,,-0.11232558246659727,1.0922690485898248,-1.457137473688935,True,133.41298926773894,True,22,12,12,,Cartonllu,7192326025122666278,15.0,-1049.9200439453125,598.1300048828125,17.010000228881836,-6163.0999755859375,-11630.400390625,2.3000000417232513,-0.29999999329447746,-0.5999999865889549,-2201.4999389648438,228.0,0.0,,0.009571869117661202,-2.114570316107515,-7.066696105032835e-05,True,12,30,40,255.0,False,
44,2909,99,False,False,1,7067.160906873752,1054.199951171875,-1925.3900146484375,224.35000610351562,-5795.2001953125,-3150.8999633789062,10804.3994140625,5424.6002197265625,2049.600067138672,1539.9000549316406,1.0,-0.30910846605502307,1.4344017442000838,-2.4443673608521097,7192326025122666278,Cartonllu,15.0,1096.18994140625,-2000.0400390625,94.37999725341797,13.899999856948853,-19.199999570846558,2539.1000366210938,-5421.099853515625,927.6000213623047,17.5,253.0,98.0,,-0.705611393659203,1.9725728079990508,-0.13990156449345573,True,255.0,False,42,12,31,,7008731131955861710,pacoterreno,16.0,1797.300048828125,4490.47998046875,17.010000228881836,617.2999954223633,-9702.80029296875,2.0999999344348907,-0.0,1.7000000178813934,483.69998931884766,235.0,128.0,,-0.009549330774114248,-1.6715366256188522,-0.00016027818925129733,True,22,12,12,109.0,False,,enpitsu,76561198039309853,24.0,9.609999656677246,3544.8798828125,132.85000610351562,-0.0,-23.599998950958252,2463.9999389648438,-0.0,-0.0,0.0,128.0,128.0,False,-0.016823514416785142,-1.556816205024332,4.415991203676316e-06,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,19.0,1039.8399658203125,-1786.530029296875,116.4000015258789,-15863.1005859375,-15643.299560546875,835.5000305175781,5304.0997314453125,1444.4999694824219,-172.70000457763672,255.0,255.0,,0.01655946670402783,-0.5380471596404316,-0.8151897969649117,True,False,31,36,45.0,False,
45,2986,102,False,False,1,8021.227535016735,-494.29998779296875,-2759.820068359375,671.2000122070312,-8818.099975585938,2322.5999450683594,5544.7998046875,-2001.0000610351562,5645.7000732421875,347.59998321533203,1.0,-0.5000263687342652,-2.1736062798440083,1.2689155959308343,7192326025122666278,Cartonllu,15.0,-410.7799987792969,-2782.800048828125,492.6499938964844,-11983.199462890625,-6386.500244140625,3500.4000854492188,-270.9000015258789,-883.8999938964844,-375.9000015258789,241.0,128.0,,0.8188578859917995,-0.15277814079966678,0.37893795104217226,True,164.0,False,44,14,32,,7008731131955861710,pacoterreno,16.0,2059.56005859375,-171.16000366210938,17.010000228881836,-1100.8000183105469,-20509.89990234375,2.0999999344348907,-0.0,0.7999999821186066,-25.799999237060547,235.0,128.0,,-0.009604136323762294,-1.5137777258920526,8.484823769355223e-05,True,22,12,12,124.0,False,,enpitsu,76561198039309853,24.0,-284.7200012207031,2629.10009765625,17.049999237060547,-8548.599853515625,-4118.0999755859375,2.5999999046325684,1.5999999642372131,0.5999999865889549,-147.5,255.0,128.0,False,-0.0166757565246968,-0.4317593763500932,0.00019399068864369128,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,19.0,-3795.699951171875,-3970.72998046875,27.040000915527344,-14490.0,9244.600219726562,1855.2999877929688,-2018.5000610351562,2681.7001342773438,-2149.7000122070312,255.0,0.0,,0.0925512074354695,0.6115115403681562,0.2167774251411183,True,False,32,36,255.0,False,
46,3043,104,False,False,0,4242.002232410055,2259.60009765625,2305.080078125,418.8399963378906,3319.4000244140625,10540.6005859375,789.1000366210938,498.80001068115234,1524.7000122070312,-5518.599853515625,0.0,0.4120451266106472,2.180236934796088,1.5163023680527914,bf81d8692db,games5425898691,19.0,2270.10009765625,2223.43994140625,284.010009765625,-15580.2001953125,1416.6000366210938,325.8000183105469,-2505.800018310547,-194.59999084472656,4892.0001220703125,255.0,0.0,,-0.9080736581275359,-2.538342901363482,2.4639276277332542,True,195.4747957183468,True,38,False,33,,76561198039309853,enpitsu,24.0,979.8599853515625,-2328.969970703125,17.049999237060547,184.59999084472656,185.6999969482422,2.5999999046325684,-0.9000000357627869,1.1999999731779099,0.0,255.0,,,0.016326077557595745,0.7888501496302216,-1.2201228206573773e-05,True,20,16,False,255.0,False,,pacoterreno,7008731131955861710,17.0,-1005.8200073242188,3818.72998046875,17.010000228881836,14326.199951171875,7721.7999267578125,2.0999999344348907,-4.1999998688697815,-2.3000000417232513,567.9999923706055,128.0,128.0,,0.00965985555244509,0.5191722240328087,9.269902984640652e-05,True,185.0,False,22,12,12,,Cartonllu,7192326025122666278,15.0,2648.7900390625,3557.419921875,16.989999771118164,1461.9999694824219,-9957.39990234375,4.799999892711639,0.3999999910593033,0.0,-2372.5999450683594,240.0,0.0,,0.00951764252860826,-1.4747437606270906,-8.483517717207451e-06,True,14,32,44,125.0,False,
47,3128,107,False,False,1,10648.179274999164,-3096.489990234375,-4731.35986328125,177.94000244140625,-4095.7998657226562,10861.99951171875,6992.0001220703125,3623.900146484375,824.3000030517578,-4710.299987792969,1.0,0.09375496461892086,-2.02661805667027,1.1104969366820527,7008731131955861710,pacoterreno,16.0,-3060.199951171875,-4900.89990234375,109.58000183105469,-10035.399780273438,4923.399963378906,3208.800048828125,-2038.0999755859375,537.599983215332,-1448.3000183105469,232.0,128.0,,0.25577712292756744,0.5062031480007823,0.9423855688428311,True,216.0,False,22,12,12,,7192326025122666278,Cartonllu,15.0,-2057.010009765625,-4105.35986328125,16.989999771118164,127.5,-1057.5,4.399999976158142,0.5999999865889549,0.3999999910593033,802.2000122070312,246.0,255.0,,-0.009470555912341538,-1.4537523770112533,0.0001558850751250163,True,44,32,14,125.0,False,,enpitsu,76561198039309853,24.0,-1025.7900390625,2465.47998046875,17.049999237060547,-826.3999938964844,-2323.8999938964844,3.100000023841858,1.0999999940395355,1.4000000059604645,-1035.0,255.0,128.0,,-0.016567687870414467,-1.3685957246308953,-0.0001930170246557862,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,19.0,-1145.0,-1064.3399658203125,17.010000228881836,-14019.69970703125,1271.6000366210938,2.0999999344348907,-0.3999999910593033,-0.09999999776482582,0.09999999776482582,255.0,128.0,,-0.00956176994132116,0.09042222368823392,-4.916956958983854e-05,True,False,34,38,172.0,False,
48,3178,109,False,False,0,5252.883249655333,3828.97998046875,2844.929931640625,376.6300048828125,24610.10009765625,12911.300048828125,7447.8997802734375,2519.4000244140625,-1062.6000213623047,-5340.7000732421875,0.0,-0.45658066668975905,-2.4643590113797567,0.09143456691358584,bf81d8692db,games5425898691,19.0,3673.389892578125,2706.31005859375,280.6000061035156,11820.10009765625,19729.69970703125,-137.7999973297119,-3104.8001098632812,-3343.699951171875,-3070.7000732421875,255.0,128.0,,-0.11280708996079424,0.3809222758828595,-2.2167749831970265,True,93.42418925992904,True,40,False,35,,76561198039309853,enpitsu,24.0,1201.300048828125,-1971.56005859375,17.049999237060547,1047.0999908447266,2937.2000122070312,2.5999999046325684,0.19999999552965164,0.0,0.0,255.0,128.0,,0.016600702228223296,1.2282748325426842,1.3874015982921793e-06,True,20,16,False,255.0,False,,pacoterreno,7008731131955861710,16.0,3621.760009765625,3561.409912109375,17.0,2375.5999755859375,-3915.2999877929688,3.4999999403953552,0.0,0.5999999865889549,910.1000213623047,0.0,188.0,,0.009906632454074037,-0.998105043296348,-9.740510971327496e-05,True,185.0,False,22,12,12,,Cartonllu,7192326025122666278,16.0,896.1900024414062,4110.169921875,16.989999771118164,-9696.300048828125,790.2999877929688,4.900000095367432,-1.1999999731779099,-0.19999999552965164,-2073.3999633789062,128.0,0.0,,0.009614815347937063,3.033258478658053,-0.00013772291750063933,True,14,32,44,125.0,False,
49,3232,111,False,False,1,10236.948390094944,-1329.949951171875,-4852.009765625,135.91000366210938,-3232.39990234375,6112.60009765625,-6201.199951171875,-1877.1000671386719,-1871.4999389648438,-5382.7001953125,1.0,0.09634018667325671,2.0410736322785454,0.3486952369193152,7192326025122666278,Cartonllu,16.0,-1196.8299560546875,-4979.8701171875,175.94000244140625,-5149.7998046875,-5448.599853515625,1525.7000732421875,-2893.599853515625,-3510.2999877929688,2376.3999938964844,232.0,0.0,False,-0.12142521574650637,-0.5286971050540863,1.0445876917449286,True,121.86504083295023,True,46,14,32,,7008731131955861710,pacoterreno,19.0,-2910.56005859375,-3266.429931640625,17.0,10072.899780273438,-3338.800048828125,3.3000001311302185,-0.5000000074505806,0.3999999910593033,-1.8000000715255737,232.0,128.0,,-0.009524254900389844,-2.821165444055523,6.208123391938578e-05,True,22,12,12,185.0,False,,enpitsu,76561198039309853,24.0,-431.5299987792969,1314.6300048828125,17.049999237060547,3276.099853515625,11427.7001953125,3.400000035762787,-0.0,-0.09999999776482582,2377.5999450683594,255.0,255.0,,-0.016711748311844053,1.7901873403257849,1.696765563490649e-05,True,255.0,False,20,16,False,,games5425898691,bf81d8692db,19.0,-3515.669921875,-4444.43994140625,101.44000244140625,8530.999755859375,1304.7000122070312,-8733.200073242188,3123.0999755859375,-3848.0999755859375,958.0999755859375,255.0,128.0,,-0.7611998643715487,2.9129827574942873,-0.43529159842401194,True,False,36,40,90.0,False,
50,3265,112,False,True,0,2706.3543762612203,1660.780029296875,4252.740234375,139.0800018310547,-14156.99951171875,8837.60009765625,3116.7001342773438,1806.199951171875,4247.699890136719,-3833.2000732421875,0.0,-0.17520748073246437,-2.5843026697126126,-0.15006113701224774,bf81d8692db,games5425898691,19.0,1780.219970703125,4151.080078125,118.43000030517578,-18737.19970703125,-1286.9999694824219,-156.70000076293945,363.3000183105469,-5486.400146484375,130.600004196167,255.0,128.0,,-0.03633023940371973,0.2551247462151021,3.1104339205775817,True,255.0,False,42,False,37,,76561198039309853,enpitsu,24.0,1264.300048828125,-1629.27001953125,17.049999237060547,4771.9000244140625,10748.900146484375,3.400000035762787,0.0,0.0,2381.7999267578125,255.0,255.0,False,0.016708610123756563,1.2120954919249123,-5.2423031202454745e-06,True,20,16,False,255.0,False,,pacoterreno,7008731131955861710,19.0,1677.449951171875,3914.43994140625,21.969999313354492,-9405.30029296875,8176.300048828125,3000.8999633789062,-0.3999999910593033,-0.5999999865889549,-2067.2999572753906,128.0,0.0,,0.009636054977418672,2.3769852258946083,-0.00011249066913274,True,185.0,False,23,12,12,,Cartonllu,7192326025122666278,15.0,1575.3199462890625,4474.27978515625,86.91000366210938,-671.9000244140625,-15045.0,2424.7000122070312,5495.4998779296875,-210.10000228881836,69.80000019073486,240.0,141.0,False,0.709308035373281,-1.5976331263362278,0.012884484414066264,True,14,33,48,89.0,False,
