,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect
32,1736,47,False,False,1,2592.259957548582,3384.68994140625,4414.580078125,403.739990234375,-1701.199951171875,-6299.000244140625,3117.0999145507812,-2301.4999389648438,4955.799865722656,2478.3999633789062,1.0,1.029013663780149,-3.0287712784454937,2.7630892273126904,7446556733963769775,Boss_Dems,15.0,3352.110107421875,4506.83984375,296.239990234375,-8862.2998046875,-3379.1000366210938,1648.3999633789062,3356.7999267578125,-3214.5001220703125,-2940.7000732421875,255.0,255.0,False,0.5929613261218001,0.793579423285573,-2.2121619449438263,True,17,0.0,False,False,16,,6980277146675983970,ICW-Tazzajkad,10.0,3324.2099609375,-446.1000061035156,16.989999771118164,10219.299926757812,8699.500122070312,5.099999904632568,-0.19999999552965164,-0.29999999329447746,3126.9000244140625,255.0,255.0,True,-0.009585003289671962,2.203273231939875,9.867563284666294e-05,True,12,8,6,205.0,False,,enpitsu,76561198039309853,30.0,2978.550048828125,4623.10986328125,149.3300018310547,11308.399658203125,-156.8000030517578,3787.60009765625,17.999999523162842,-1568.2000732421875,-2153.0999755859375,255.0,0.0,False,0.37837594256185314,-2.574510753841584,0.10712755522355055,True,141.81077834354932,True,8,2,5,,games5425898691,bf81d8692db,19.0,3923.85009765625,2217.419921875,35.709999084472656,-1855.0999450683594,-5046.300048828125,-393.1999969482422,1682.2000122070312,973.0000305175781,-1456.0000610351562,255.0,0.0,,-0.2640941235839395,0.51001069403984,-0.20072052334139232,True,22,16,69.0,False,False,
33,1811,50,False,False,0,8428.913778581307,-3105.199951171875,-2994.25,143.80999755859375,12100.699462890625,17513.599853515625,-1684.1999816894531,-1633.800048828125,-1323.3999633789062,5619.5001220703125,0.0,0.9609370640710788,0.4083869675280582,-0.6850162655552748,76561198039309853,enpitsu,30.0,-3181.300048828125,-3167.68994140625,126.05999755859375,17450.899658203125,340.99998474121094,2766.099853515625,-4718.0999755859375,2446.3999938964844,1415.8000183105469,128.0,255.0,False,0.03400847992844774,-0.49151630962362136,-0.5940610127681053,True,7,102.0,False,2,10,,bf81d8692db,games5425898691,19.0,-2741.0400390625,-4846.990234375,16.989999771118164,9658.099975585938,-13078.800048828125,2.199999988079071,-2.5999999046325684,3.400000035762787,1084.800033569336,255.0,128.0,,0.009595537173883832,-0.872897941523729,-6.477646008655336e-05,True,22,16,False,226.91387511068774,True,,ICW-Tazzajkad,6980277146675983970,10.0,-3273.590087890625,-2590.070068359375,16.989999771118164,4266.400146484375,-8570.599975585938,5.0,-0.29999999329447746,0.5999999865889549,2389.1000366210938,252.0,255.0,,0.009542339397540883,-1.0709137294654185,6.58607393862742e-05,True,205.0,False,12,6,8,,Boss_Dems,7446556733963769775,11.0,-1323.93994140625,-4183.39990234375,17.010000228881836,6290.10009765625,-4351.199951171875,2.3999999463558197,0.0,0.0,2482.7000427246094,255.0,242.0,False,0.009509408702520927,-0.5866816418701003,7.40397807699438e-06,True,16,18,,False,False,
34,1884,52,False,False,1,5911.344541976187,548.6400146484375,-761.1300048828125,98.86000061035156,-18798.499755859375,-13861.400146484375,1928.2000732421875,2463.699951171875,582.599983215332,-3967.60009765625,1.0,-0.13779448162470276,1.3782239746266711,1.4987319381626043,6980277146675983970,ICW-Tazzajkad,10.0,747.3599853515625,-702.9099731445312,16.8799991607666,-12721.700439453125,-18266.300048828125,23.80000114440918,-271.8000030517578,1324.9000549316406,-1784.6000671386719,255.0,0.0,,0.012930717272178314,-0.8952195253908009,-0.020397572526321774,True,8,75.65998277612911,True,6,12,,7446556733963769775,Boss_Dems,11.0,-1417.719970703125,2007.3199462890625,15.960000038146973,-12212.19970703125,-13025.50048828125,112.70000457763672,-11.299999952316284,53.60000133514404,236.39999389648438,255.0,131.0,False,-0.012683238303305719,-0.8434291270763226,0.004797298482967528,False,19,20,False,,False,,enpitsu,76561198039309853,30.0,-99.97000122070312,390.05999755859375,17.030000686645508,-5355.2001953125,-22367.80029296875,1.5000000596046448,-0.09999999776482582,-0.7000000029802322,-1960.5000305175781,255.0,128.0,False,-0.01677706207090539,-1.2659434151359832,-7.631129492435903e-05,True,3.004714191600841,True,10,2,8,,games5425898691,bf81d8692db,19.0,53.79999923706055,2008.9599609375,16.989999771118164,-9681.799926757812,-20738.20068359375,4.600000083446503,-0.3999999910593033,-0.7000000029802322,-307.8000068664551,255.0,128.0,,-0.00960138852823035,-1.1067366435968178,9.102383936895273e-05,True,22,16,89.0,False,False,
35,1902,53,False,False,1,6925.252368045081,-614.0700073242188,-1618.6099853515625,93.12999725341797,-17425.899658203125,-12990.799560546875,1246.9999694824219,4037.9998779296875,-2150.800018310547,-3881.7001342773438,1.0,0.011475806041829833,-2.079052674592389,2.6488340691646215,6980277146675983970,ICW-Tazzajkad,10.0,-478.6000061035156,-1553.6400146484375,16.979999542236328,-18010.6005859375,-14277.39990234375,5.5000001192092896,-0.3999999910593033,-0.19999999552965164,178.1999969482422,255.0,128.0,,-0.009606396515043854,-0.6896215229316115,-0.0001094862878785814,True,8,43.0,False,6,12,,7446556733963769775,Boss_Dems,11.0,-2473.719970703125,982.5,105.26000213623047,-16721.500244140625,-15476.700439453125,-153.00000190734863,2616.400146484375,-4807.099914550781,-543.3000183105469,255.0,129.0,False,0.26116104796280565,2.9895134062070605,-2.9493726973540295,False,20,21,False,,False,,enpitsu,76561198039309853,30.0,-702.8900146484375,-825.3300170898438,17.030000686645508,-13362.2998046875,-18489.100341796875,5.5000001192092896,-0.7000000029802322,-1.0000000149011612,-1766.4999389648438,255.0,0.0,False,-0.016784198525121707,-0.8944396114627018,-0.00017682370332393807,True,0.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,-770.9199829101562,664.8699951171875,16.989999771118164,-13894.000244140625,-18020.30029296875,4.600000083446503,-1.8000000715255737,-2.3999999463558197,-539.0000152587891,255.0,128.0,,-0.00959296293613382,-0.8807746374500942,6.08665352483437e-06,True,22,16,89.0,False,False,
36,1914,54,False,False,1,7725.569970165114,-1451.489990234375,-2220.280029296875,95.81999969482422,-18942.60009765625,-13090.999755859375,356.3999938964844,4136.7999267578125,-1911.3999938964844,-3880.7998657226562,1.0,-1.263769608460581,1.0853125547156588,1.6364906105107873,6980277146675983970,ICW-Tazzajkad,10.0,-1214.3299560546875,-2188.030029296875,16.979999542236328,-15639.200439453125,-16391.400146484375,1.4000000059604645,-2.7000001072883606,-20.899999141693115,1173.3000183105469,255.0,128.0,,-0.009471050257130683,-0.8592492366638061,-0.0004020241420927148,True,8,43.0,False,6,12,,7446556733963769775,Boss_Dems,11.0,-3167.989990234375,336.510009765625,82.54000091552734,-16681.300048828125,-15571.400146484375,-1539.9000549316406,1405.2000427246094,-2261.1000061035156,-505.99998474121094,255.0,128.0,False,0.5214730126277012,-0.9011199978343147,-0.3455068299696519,True,20,22,False,,False,,enpitsu,76561198039309853,30.0,-1408.9300537109375,-1427.739990234375,17.030000686645508,-20105.10009765625,-9018.099975585938,5.5000001192092896,-0.29999999329447746,-0.19999999552965164,-1976.6999816894531,255.0,0.0,False,-0.016770285793371507,-0.3513190544093254,-5.3447238221082344e-05,False,0.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,-1345.3199462890625,-37.810001373291016,16.989999771118164,-12282.39990234375,-18910.899658203125,4.799999892711639,0.5000000074505806,0.9000000357627869,1722.7999877929688,255.0,251.0,,-0.00959829350114562,-1.0472110541446717,0.000153214051073074,True,22,16,89.0,False,False,
37,1925,54,False,False,1,8458.950416670259,-2193.419921875,-2734.60009765625,93.16000366210938,-18043.199462890625,-12561.300048828125,-50.0,4136.499938964844,-3074.4000244140625,-3071.7999267578125,1.0,0.5061407537836573,3.0050668780485945,1.6411044450677899,6980277146675983970,ICW-Tazzajkad,10.0,-1882.4200439453125,-2845.4599609375,16.989999771118164,-17154.100341796875,-14523.800048828125,4.600000083446503,0.29999999329447746,0.09999999776482582,-27.100000381469727,255.0,128.0,,-0.009586432801798567,-0.699157506036843,5.5217567960713084e-05,True,8,43.0,False,6,12,,7446556733963769775,Boss_Dems,11.0,-3832.47998046875,-366.2300109863281,17.43000030517578,-11453.399658203125,-19941.700439453125,379.50000762939453,-493.80001068115234,1012.6999664306641,1936.1000061035156,255.0,255.0,False,0.015139001702802066,-1.1164690215391584,-0.01789466677100038,True,20,22,False,242.48796537358274,True,,enpitsu,76561198039309853,29.0,-2279.219970703125,-1421.47998046875,17.030000686645508,-18299.300537109375,8672.60009765625,5.5000001192092896,-0.29999999329447746,-0.0,-2070.0,255.0,128.0,False,-0.016776925430721585,0.5203679904150429,-3.920074836976893e-05,False,0.0,False,10,2,8,,games5425898691,bf81d8692db,19.0,-1629.969970703125,-891.0700073242188,16.989999771118164,-3226.199951171875,-21788.798828125,4.600000083446503,-0.09999999776482582,-0.7000000029802322,167.29999542236328,255.0,142.0,,-0.009605530480603777,-1.438712953958568,-8.477111409582123e-05,True,22,16,89.0,False,False,
38,1963,55,False,False,1,10298.483166623944,-3891.3798828125,-3978.10009765625,473.1199951171875,1231.500015258789,13634.3994140625,3767.6998901367188,-3891.400146484375,-4033.2000732421875,-2142.100067138672,1.0,0.21017310090092275,-0.6870039701223695,-2.2903748263664263,6980277146675983970,ICW-Tazzajkad,10.0,-3879.199951171875,-4156.2001953125,510.1700134277344,-8410.900268554688,9937.999877929688,13222.60009765625,-1208.0000305175781,-1397.8999328613281,-1440.8999633789062,255.0,0.0,,0.7396355661148133,0.8617335473179486,1.5743525919075838,True,8,231.0,False,6,12,,7446556733963769775,Boss_Dems,11.0,-2636.949951171875,-2849.47998046875,17.020000457763672,17435.50048828125,-11692.2998046875,0.7999999821186066,-0.0,0.19999999552965164,150.39999961853027,255.0,135.0,False,-0.009561055720089364,-2.556173149394161,-2.1616980550385877e-06,True,20,22,False,242.0,False,,enpitsu,76561198039309853,30.0,-3031.510009765625,1119.0899658203125,90.76000213623047,1210.6999969482422,22845.80078125,-155.2999973297119,-5419.6002197265625,935.9999847412109,-31.400001049041748,128.0,128.0,False,-0.006795540424306314,-1.3998008812446099,-3.135834734367869,False,0.0,False,12,2,9,,games5425898691,bf81d8692db,19.0,-257.2900085449219,-2987.02001953125,16.989999771118164,18281.300048828125,4382.0001220703125,4.799999892711639,-0.19999999552965164,-0.0,2000.0,255.0,255.0,,-0.009578430274177166,2.8311944114732888,2.975549130763787e-05,True,22,16,89.0,False,False,
39,2014,57,False,False,1,8113.704651052992,-3675.429931640625,-1563.300048828125,98.30999755859375,-220.30000686645508,10220.399780273438,4664.599914550781,-5891.9000244140625,-126.99999809265137,-1126.500015258789,1.0,-0.1293598189373167,-1.3917071475422116,2.509110630295789,6980277146675983970,ICW-Tazzajkad,10.0,-4001.530029296875,-1671.8499755859375,79.12999725341797,7903.900146484375,13233.499755859375,-7355.4998779296875,-365.09998321533203,-4646.199951171875,-666.3999938964844,255.0,0.0,,-0.45115964117596086,2.127293921075124,0.6267930860085268,True,8,199.65965602218463,True,6,12,,7446556733963769775,Boss_Dems,11.0,557.1699829101562,-4733.02001953125,17.020000457763672,13514.200439453125,-15241.700439453125,1.1999999731779099,-0.09999999776482582,0.29999999329447746,-2343.2000732421875,255.0,11.0,True,-0.009589752624727627,-2.200574620109834,-0.00010199156829030564,True,20,22,False,255.0,False,,enpitsu,76561198039309853,29.0,-2599.75,4469.2900390625,17.049999237060547,12614.000244140625,-2641.6000366210938,3.400000035762787,-0.3999999910593033,-0.0,-2451.4999389648438,255.0,255.0,False,-0.016753211389111157,-2.8509947171211643,6.201699870563029e-05,True,255.0,False,12,2,10,,games5425898691,bf81d8692db,19.0,-202.17999267578125,-299.5799865722656,16.989999771118164,-7718.4002685546875,13946.500244140625,4.799999892711639,0.5999999865889549,-0.7999999821186066,1848.3000183105469,255.0,255.0,,-0.009607368969346773,1.020747322059447,0.0001425018700628292,True,22,16,150.0,False,False,
40,2061,59,False,False,0,7003.966159645527,3717.06005859375,-130.22000122070312,149.22000122070312,17798.800048828125,-8872.999877929688,11431.600341796875,2685.10009765625,-5352.1002197265625,-380.2000045776367,0.0,0.9252826050736777,-1.0648753859503293,-0.4283532712597959,bf81d8692db,games5425898691,19.0,3555.6201171875,-120.51000213623047,16.989999771118164,22953.60107421875,1459.6000671386719,2.199999988079071,-2.5999999046325684,0.0,-843.8999938964844,255.0,0.0,,0.009585402761976489,0.06188289471246285,-0.00016209933655053277,True,16,49.77179355518794,True,False,22,,76561198039309853,enpitsu,29.0,555.530029296875,-4881.2998046875,17.049999237060547,-9510.900268554688,-1168.3999633789062,2.3000000417232513,-0.19999999552965164,-4.1999998688697815,-1661.3999938964844,0.0,128.0,False,0.016725554143231208,1.626532957409469,-0.000648177417062125,True,12,10,2,255.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,3968.530029296875,23.90999984741211,60.599998474121094,-2789.5001220703125,-7634.6002197265625,1713.0999755859375,-453.6000061035156,614.7999954223633,1081.2000274658203,13.0,255.0,,0.12710210626771587,-1.7439055998875324,0.5788924168141069,True,181.0,False,13,6,8,,Boss_Dems,7446556733963769775,11.0,703.8499755859375,5040.259765625,17.010000228881836,6574.1998291015625,-6467.19970703125,2.0999999344348907,2.0000000298023224,0.5000000074505806,156.8000030517578,0.0,136.0,,0.009834520611404938,-0.7748985446184417,-4.523982576221821e-05,True,20,22,255.0,False,False,
41,2138,62,False,True,0,7309.629877447633,1555.8900146484375,-1746.1400146484375,166.6999969482422,-9242.999877929688,31194.09912109375,4565.400085449219,2824.89990234375,-3426.099853515625,4034.89990234375,0.0,0.7176074462987914,2.4180476819086736,1.480361398940203,76561198039309853,enpitsu,29.0,1589.4599609375,-1988.5799560546875,138.22999572753906,406.8000030517578,22832.5,2740.4998779296875,-843.1999969482422,-1987.5999450683594,491.30001068115234,128.0,255.0,False,0.016838870417416805,1.1733957179555516,-0.01783574753302802,True,11,114.0,False,2,14,,bf81d8692db,games5425898691,19.0,3395.590087890625,-3237.7900390625,17.0,-3539.2001342773438,-16752.2998046875,3.1999999284744263,0.0,-0.5000000074505806,4.699999988079071,255.0,128.0,,0.009575879331361468,-1.7786104033067545,-4.741908450025896e-05,True,22,16,False,12.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,1983.5999755859375,-1810.050048828125,136.77000427246094,-19272.7001953125,6161.9000244140625,3660.5999755859375,-2204.499969482422,2267.4000549316406,518.6000061035156,255.0,0.0,False,-0.4180227163489666,-3.1149294454153114,0.02107773092508457,True,90.55949246755206,True,16,8,9,,Boss_Dems,7446556733963769775,11.0,281.8699951171875,4325.89013671875,17.010000228881836,5283.699951171875,-312.00000762939453,2.5999999046325684,0.29999999329447746,0.09999999776482582,-2543.300018310547,172.0,13.0,False,0.00952141159559475,-0.14976656462648055,7.011707606493143e-05,True,20,22,226.0,False,False,
42,2192,64,False,False,1,9205.744153149675,204.4199981689453,-4039.72998046875,191.25,21498.701171875,2618.3999633789062,13842.2998046875,5647.19970703125,175.59999465942383,-2019.2999267578125,1.0,-0.13771238810001324,0.5346434440575488,0.5435763873602437,7446556733963769775,Boss_Dems,11.0,107.20999908447266,-4166.35009765625,84.12999725341797,11603.199462890625,7045.2001953125,3234.4000244140625,701.2000274658203,5363.2000732421875,-996.6999816894531,255.0,0.0,False,-0.16785844578906736,2.129004272340859,0.1551946346872047,True,23,201.0,False,False,22,,6980277146675983970,ICW-Tazzajkad,10.0,1751.7099609375,565.4299926757812,16.989999771118164,22599.69970703125,-436.8000030517578,2.199999988079071,3.4999999403953552,0.09999999776482582,410.9000015258789,255.0,234.0,False,-0.009586338938991282,-3.13406640195325,-8.462911145761194e-05,False,16,10,8,56.24692480794846,True,,enpitsu,76561198039309853,29.0,1343.1199951171875,-839.6699829101562,17.059999465942383,20128.800048828125,4623.299865722656,1.1999999731779099,0.5999999865889549,-0.0,499.90001678466797,255.0,128.0,False,-0.016786815407146743,2.8703718139347605,-0.00024133509261579401,True,114.0,False,14,2,12,,games5425898691,bf81d8692db,19.0,-1410.469970703125,3940.8798828125,17.0,12736.099853515625,-5973.3001708984375,3.3000001311302185,0.9000000357627869,-0.09999999776482582,227.5,255.0,128.0,,-0.009569603661714367,-2.7295298055336237,-0.0001757536596904982,True,22,16,43.0,False,False,
43,2290,67,False,False,1,8243.422856470774,1965.72998046875,-3033.719970703125,374.0,-7396.5997314453125,15019.599609375,3786.4999389648438,1158.8999938964844,-2692.9998779296875,-716.8000030517578,1.0,1.2288454335095846,-0.33074372256351237,-2.277068737561534,7446556733963769775,Boss_Dems,11.0,1963.030029296875,-3119.77001953125,221.83999633789062,-2832.9000854492188,6877.7001953125,-1236.2000274658203,-534.0000152587891,-5266.099853515625,-1494.1999816894531,255.0,255.0,False,0.48586953790875725,1.4240421776266536,-1.5052770352969302,True,25,168.0,False,False,24,,6980277146675983970,ICW-Tazzajkad,10.0,3656.64990234375,-3600.830078125,17.010000228881836,-7255.10009765625,-13483.399658203125,6.700000166893005,-0.7000000029802322,-15.0,-930.2999877929688,255.0,0.0,False,-0.009204120968651898,-1.0812242978926776,-0.0010252100004802661,True,16,10,8,244.0,False,,enpitsu,76561198039309853,30.0,2294.89990234375,4544.0400390625,17.030000686645508,-20383.399658203125,-25.59999942779541,5.0,1.1999999731779099,-0.0,783.0000305175781,255.0,255.0,False,-0.016777881790628946,-0.06357800744994348,-0.00023832871338698306,True,255.0,False,14,2,12,,games5425898691,bf81d8692db,19.0,297.3900146484375,669.22998046875,17.0,-12915.400390625,2700.7998657226562,3.3000001311302185,-0.09999999776482582,-0.0,-279.89999771118164,255.0,146.0,,-0.009573538985445435,0.24938621395073907,0.000251708964045502,True,22,16,73.0,False,False,
44,2371,70,False,False,1,4476.453568075478,8.529999732971191,752.4000244140625,94.5999984741211,-4872.9998779296875,8513.699951171875,2480.2999877929688,-5203.800048828125,-2978.5000610351562,-220.20000457763672,1.0,0.054586493590776594,1.9193379600097846,-0.6724256593023662,7446556733963769775,Boss_Dems,10.0,2.130000114440918,484.5299987792969,16.989999771118164,-6930.8001708984375,21926.201171875,3.6000001430511475,-0.0,0.5999999865889549,1134.800033569336,255.0,240.0,,-0.009594633774988781,1.2685586322401001,0.0003420521688751188,True,26,36.0,False,False,24,,6980277146675983970,ICW-Tazzajkad,10.0,363.9599914550781,-4746.68994140625,17.010000228881836,-12004.7998046875,-705.2999877929688,2.3999999463558197,4.1999998688697815,0.3999999910593033,-1063.499984741211,245.0,0.0,,-0.009566317656819515,-0.07015242916805213,-0.00017713649749103051,True,16,10,8,255.0,False,,enpitsu,76561198039309853,30.0,402.04998779296875,2452.77001953125,17.030000686645508,1183.3999633789062,7127.39990234375,4.900000095367432,-0.7999999821186066,-0.0,0.0,0.0,128.0,,-0.016994908143924403,-1.4062242800959686,-6.718397128259708e-07,True,179.0,False,14,2,12,,games5425898691,bf81d8692db,19.0,-6.0,1001.7899780273438,96.94999694824219,-4872.200012207031,-16222.19970703125,409.90001678466797,5393.900146484375,-1024.5999908447266,324.3000030517578,255.0,242.0,,-1.0757426790823106,-0.49856096772465897,-0.8403289260766713,True,24,17,104.0,False,False,
45,2373,70,False,False,0,5983.772042769561,-7.900000095367432,-777.5,131.4600067138672,-8334.000244140625,10111.400146484375,8581.400146484375,2751.9000244140625,569.0999984741211,5301.199951171875,0.0,0.09530096884139228,-1.93981780020284,-0.9046359181939575,bf81d8692db,games5425898691,19.0,40.779998779296875,-908.5,107.51000213623047,2767.0001220703125,1816.199951171875,3812.5,767.3999786376953,-474.70001220703125,4860.0,255.0,250.0,,1.207800597541917,0.606057078380246,-1.3240640473301764,True,17,104.0,False,False,24,,76561198039309853,enpitsu,30.0,-402.04998779296875,-2452.77001953125,17.030000686645508,-1183.3999633789062,-7127.39990234375,4.900000095367432,0.7999999821186066,0.0,0.0,0.0,128.0,,0.016994908143924403,1.4062242800959686,-6.718397128259708e-07,True,14,12,2,179.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,-263.0199890136719,4747.18017578125,17.010000228881836,12176.300048828125,-577.5,2.3999999463558197,1.1999999731779099,0.0,-2024.4000244140625,245.0,0.0,,0.00955205863140376,-0.07243237853877688,-0.00023272674172293586,True,255.0,False,16,8,10,,Boss_Dems,7446556733963769775,10.0,72.61000061035156,-667.2000122070312,11.520000457763672,7187.9998779296875,-10114.199829101562,-83.69999885559082,516.5000152587891,-137.29999542236328,-1029.4999694824219,255.0,0.0,,-0.09044318031243168,-1.2400350878102029,-0.09878147821527136,True,24,26,36.0,False,False,
46,2449,73,False,False,1,7097.508328456803,2187.68994140625,-1838.97998046875,156.3800048828125,4776.099853515625,28610.2001953125,10294.599609375,4770.5999755859375,3517.6998901367188,-930.8999633789062,1.0,-1.0282877228795215,-1.6510403763519337,-0.49624787694095895,6980277146675983970,ICW-Tazzajkad,10.0,2170.919921875,-2063.39990234375,80.23999786376953,3145.4998779296875,21461.79931640625,3286.7001342773438,172.00000762939453,-2440.800018310547,2960.7000732421875,247.0,255.0,False,0.0768760226774331,1.7107798311195144,-0.029587385989454835,True,11,160.7268475281295,True,8,18,,7446556733963769775,Boss_Dems,11.0,-3378.97998046875,105.55000305175781,17.020000457763672,-14668.399658203125,-11894.3994140625,1.0000000149011612,-0.29999999329447746,-0.29999999329447746,1552.5999450683594,255.0,255.0,,-0.009581927801206569,-0.7148683488771221,0.00014062922172255893,True,24,26,False,255.0,False,,enpitsu,76561198039309853,29.0,1050.5400390625,5034.25,28.030000686645508,-830.6999969482422,-2789.5999145507812,-1614.2999267578125,-3311.300048828125,-378.49998474121094,1696.6999816894531,255.0,255.0,,-0.24053547990797686,-1.2459305692092804,-0.05971547929346659,True,179.0,False,14,2,12,,games5425898691,bf81d8692db,19.0,227.24000549316406,776.3300170898438,17.010000228881836,2961.7999267578125,10277.19970703125,2.0999999344348907,-0.0,0.7000000029802322,351.3999938964844,255.0,128.0,,-0.009539534094605197,1.814104479789083,-0.00024393634548261966,True,24,18,104.0,False,False,
47,2537,76,False,False,0,9737.604655261248,-1857.8900146484375,-4549.97998046875,194.38999938964844,-6585.3997802734375,7311.9000244140625,6399.4000244140625,1206.8000030517578,5523.800048828125,-2007.5,0.0,0.6601127492750489,0.7662706879240293,-1.9110329032047086,bf81d8692db,games5425898691,18.0,-1750.5,-4591.68994140625,63.209999084472656,-11683.1005859375,5990.0,1531.9000244140625,334.50000762939453,-5443.499755859375,710.9999847412109,128.0,130.0,,0.13452612548698634,2.5283474872163847,-0.03510272849903085,True,21,104.0,False,False,28,,76561198039309853,enpitsu,29.0,-2460.2099609375,-4641.27001953125,87.12999725341797,-20915.80078125,3046.9000244140625,977.3000335693359,-2528.300018310547,-2978.699951171875,-3870.8999633789062,128.0,128.0,False,1.1171839149848533,-0.9957295243001657,-2.934562979572622,True,16,13,2,132.0,False,,ICW-Tazzajkad,6980277146675983970,10.0,-1992.969970703125,-4243.1201171875,77.48999786376953,4206.499938964844,-22390.80078125,3154.89990234375,149.7000026702881,-9.700000286102295,-190.20000457763672,252.0,255.0,False,-0.006981939562351413,-1.560875766037806,0.001727790014312095,True,94.21730755734185,True,20,8,12,,Boss_Dems,7446556733963769775,10.0,18.3799991607666,331.1099853515625,17.010000228881836,-2144.9000549316406,-9072.7001953125,2.3999999463558197,-0.3999999910593033,-1.8000000715255737,-2204.2999267578125,255.0,34.0,,0.009547940843449123,-1.8148711883262436,-0.0002409498942689563,True,26,28,234.0,False,False,
48,2540,76,False,False,1,1208.8150022208795,1916.8299560546875,4492.58984375,268.05999755859375,3060.4000854492188,5547.80029296875,19893.900146484375,5546.400146484375,2284.1000366210938,139.7000026702881,1.0,-0.9676455919000713,-0.8168088056552991,-1.5740759226217034,6980277146675983970,ICW-Tazzajkad,10.0,1897.489990234375,4477.81982421875,115.5199966430664,-6039.000244140625,17865.899658203125,4620.5999755859375,2968.3999633789062,903.6000061035156,-4541.000061035156,252.0,255.0,False,-0.010009082860077257,1.7853375580346942,-0.3204281818956057,True,13,84.82954844608099,True,8,20,,7446556733963769775,Boss_Dems,10.0,6.789999961853027,-255.89999389648438,17.010000228881836,3779.5001220703125,8919.099731445312,2.3999999463558197,0.3999999910593033,1.0000000149011612,-2361.4999389648438,255.0,34.0,,-0.00953562681138299,2.007511512982078,-9.96451234238222e-05,True,26,28,False,234.0,False,,enpitsu,76561198039309853,29.0,2634.449951171875,4616.0,92.58999633789062,20900.400390625,-3017.5,390.8000183105469,2356.999969482422,3092.9000854492188,-3889.4000244140625,128.0,128.0,False,-0.7245534793717995,1.1956904028893405,-2.639143743176842,True,132.0,False,16,2,13,,games5425898691,bf81d8692db,18.0,1848.050048828125,4541.6298828125,73.41999816894531,11723.699951171875,-6019.4000244140625,969.3000030517578,2856.099853515625,4668.299865722656,-546.3999938964844,255.0,154.0,,-0.7119474356475383,-2.4659912407470785,-0.17020153536652802,True,28,21,104.0,False,False,
