,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
34,1415,45.0,False,False,1,6180.905772883198,1645.4599609375,-995.2999877929688,93.1500015258789,19900.899658203125,8235.999755859375,0.0,-3040.1998901367188,5156.6998291015625,405.09998321533203,1.0,-0.3234832995471233,0.3373044775846668,-2.6131203015728475,b05d1ada1eb,FRUNKY4040,17.0,1504.489990234375,-1075.56005859375,16.989999771118164,21354.69970703125,8542.5,2.199999988079071,-0.09999999776482582,-0.3999999910593033,0.09999999776482582,255.0,128.0,,-0.00962620016805883,2.7610383710700317,2.458298829813478e-05,,77.3587782434238,True,False,4,4,,5015981471864310181,Flavsk1,7.0,1496.3499755859375,-3359.320068359375,17.010000228881836,3825.4998779296875,-11607.099609375,2.800000011920929,-0.0,-0.5000000074505806,-3219.5999145507812,255.0,4.0,False,-0.009564223350940365,-1.6184139104772526,-7.750817754621516e-05,True,16,6,20,255.0,False,,enpitsu,76561198039309853,27,579.9000244140625,3374.7099609375,17.049999237060547,6907.0001220703125,12274.200439453125,2.3999999463558197,-0.29999999329447746,-1.1999999731779099,1427.5999450683594,0.0,128.0,,-0.01677595051200313,-1.1392863503052681,0.00024418918287441046,True,122.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,1177.0899658203125,3724.330078125,17.010000228881836,1498.800048828125,-8877.899780273438,2.3999999463558197,0.09999999776482582,-0.0,2487.5999450683594,255.0,255.0,,-0.009511538956968307,-1.7794438390336467,6.319532670632307e-06,True,False,False,False,255.0,False,
35,1433,45.0,False,False,1,5933.910186249773,3015.77001953125,-402.3699951171875,93.1500015258789,20989.7998046875,9359.7998046875,0.0,-1850.0,3331.6000366210938,-192.99999237060547,1.0,0.7876349158851967,1.293934911053257,-0.22567710408908012,b05d1ada1eb,FRUNKY4040,17.0,2879.840087890625,-496.4100036621094,17.3799991607666,20684.7998046875,9685.0,-84.20000076293945,-236.90000534057617,214.0999984741211,63.60000133514404,255.0,128.0,,0.0018618499970865859,2.697529044156451,0.006752835834718023,,99.0,False,False,4,4,,5015981471864310181,Flavsk1,7.0,1071.1700439453125,-3800.300048828125,17.010000228881836,-11209.200439453125,460.60001373291016,2.5,-0.0,-0.0,-2308.5000610351562,255.0,4.0,False,-0.009555497151913634,0.09864210521432758,9.053667516363347e-06,True,16,6,20,255.0,False,,enpitsu,76561198039309853,27,848.739990234375,4306.25,17.049999237060547,1095.199966430664,14039.89990234375,2.5,-0.09999999776482582,-1.0000000149011612,59.40000057220459,0.0,0.0,,-0.0167962805372562,-1.5084103298640057,-0.0001424987370338937,True,122.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,1688.2900390625,3377.340087890625,17.010000228881836,11748.900146484375,1155.6999969482422,2.3000000417232513,0.19999999552965164,-0.0,2368.2000732421875,255.0,255.0,,-0.009544037962893182,2.980191722410525,-2.374296249303915e-05,True,False,False,False,243.0,False,
36,1444,46.0,False,False,1,5952.664827451738,3835.639892578125,-36.16999816894531,93.1500015258789,22887.2998046875,10720.400390625,357.7000045776367,-2097.100067138672,3671.4999389648438,417.09999084472656,1.0,-0.23685803919958476,1.8724796264414711,1.2091135438227385,b05d1ada1eb,FRUNKY4040,17.0,3691.9599609375,-128.91000366210938,49.04999923706055,20971.298828125,8654.89990234375,3511.099853515625,-94.89999771118164,38.80000114440918,3.8999998569488525,255.0,128.0,,-0.016620341242508434,2.768558829944797,-0.0005913466779357981,,255.0,False,False,4,5,160.0,5015981471864310181,Flavsk1,7.0,666.5,-3558.389892578125,17.010000228881836,-6768.499755859375,9752.39990234375,2.0999999344348907,-1.5999999642372131,2.5999999046325684,-962.3000335693359,255.0,128.0,False,-0.009553963584834256,1.028929993507744,0.00018323950593546445,True,16,6,20,255.0,False,,enpitsu,76561198039309853,27,828.3800048828125,4899.8701171875,17.049999237060547,-4383.500061035156,13347.7001953125,3.0000001192092896,-0.0,0.09999999776482582,1831.3999938964844,0.0,128.0,,-0.016783484635391446,-2.031718489801203,1.1668816184179272e-05,True,122.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2087.929931640625,3542.9599609375,17.010000228881836,11256.199951171875,5737.19970703125,2.0999999344348907,-0.7999999821186066,-0.09999999776482582,-1049.5999908447266,255.0,37.0,,-0.009551547492910983,2.665939094539339,-0.00022140521460859694,True,False,False,False,243.0,False,
37,1446,46.0,False,False,1,5955.720531533349,3983.419921875,47.02000045776367,172.83999633789062,18518.499755859375,14388.699951171875,17372.80029296875,-3017.7999877929688,2502.2999572753906,3884.89990234375,1.0,-0.5718274704861908,1.6324131832879916,1.5635412987525557,b05d1ada1eb,FRUNKY4040,17.0,3855.7900390625,-43.75,80.16999816894531,15510.400390625,16485.6005859375,3900.4998779296875,-1802.4000549316406,-4511.7999267578125,2577.6998901367188,255.0,213.0,,0.15314142482700221,2.635932815329497,-0.034167820219724275,,255.0,False,3,4,6,,5015981471864310181,Flavsk1,7.0,613.3900146484375,-3473.550048828125,17.010000228881836,-6131.6998291015625,10472.60009765625,2.0999999344348907,0.5000000074505806,-1.0000000149011612,-228.1999969482422,255.0,128.0,False,-0.009560029172403998,1.0682921050804193,0.00019320898257560562,True,16,6,20,255.0,False,,enpitsu,76561198039309853,27,782.8300170898438,5007.39013671875,17.049999237060547,-6333.499755859375,12494.49951171875,3.0000001192092896,-0.0,0.19999999552965164,1835.2000427246094,128.0,128.0,,-0.01679654623351423,-2.1845025356384773,7.901370325132426e-06,True,122.0,False,8,False,8,,games5425898691,bf81d8692db,19.0,2164.409912109375,3579.820068359375,17.010000228881836,11617.5,5412.39990234375,2.0999999344348907,3.799999952316284,1.899999976158142,-621.3999938964844,255.0,128.0,,-0.009552554725448801,2.7306110818419427,-6.444690102503087e-05,True,False,False,False,243.0,False,
38,1540,49.0,True,True,0,7808.962348126393,-2275.489990234375,-2546.14990234375,433.32000732421875,11087.39990234375,28242.80029296875,4859.700012207031,2017.1000671386719,320.60001373291016,-5641.5997314453125,0.0,0.8183923795261697,-2.3137534636281614,2.8875638287795837,bf81d8692db,games5425898691,19.0,-2301.639892578125,-2701.610107421875,299.1000061035156,-3505.1998901367188,22490.80078125,3297.5,-4627.699890136719,-1794.7000122070312,-2369.199981689453,255.0,135.0,,-0.3669916824846564,2.0239850748811428,-0.46431502719681056,True,122.21562128169559,True,3,False,4,,76561198039309853,enpitsu,27.0,-243.0,-4864.4599609375,17.049999237060547,4422.39990234375,8566.900024414062,2.5999999046325684,-0.5000000074505806,-0.5999999865889549,-17.100000381469727,255.0,128.0,,0.0166666118422986,1.0919474220995287,7.036700859389204e-05,True,8,False,8,122.0,False,,FRUNKY4040,b05d1ada1eb,17,-2269.590087890625,-3300.68994140625,1604.4100341796875,12748.499755859375,-13165.0,-4262.5,472.7000045776367,123.4000015258789,1362.2999572753906,255.0,128.0,,0.22275635078824507,-1.2245225163047395,-1.6529310248113533,True,236.0,False,10,4,6,,Flavsk1,5015981471864310181,7.0,-1606.8699951171875,-34.5099983215332,17.010000228881836,-10379.3994140625,-4406.300048828125,2.800000011920929,-0.5000000074505806,0.0,-3237.9000854492188,218.0,0.0,False,0.009570175397653953,-3.004125751797365,-6.038029258418018e-05,True,16,6,20,255.0,False,
39,1885,52.0,False,False,1,5240.4549918219545,-45.47999954223633,-15.1899995803833,94.30000305175781,-11945.0,-7573.800048828125,1878.800048828125,162.29999542236328,-710.5999755859375,-5955.4998779296875,1.0,0.02122290087830731,-0.14023063240793163,0.06785380307568727,b05d1ada1eb,FRUNKY4040,17.0,45.560001373291016,-159.0500030517578,109.19000244140625,5757.2998046875,2162.5999450683594,3355.8999633789062,-470.40000915527344,3841.7999267578125,3907.5,128.0,3.0,,-0.03472068795176793,1.2158598464181183,0.4098329604930261,False,22.0,False,3,False,4,,5015981471864310181,Flavsk1,7.0,-3358.85009765625,-3935.449951171875,17.010000228881836,-13176.8994140625,6938.699951171875,2.800000011920929,-0.7999999821186066,0.5999999865889549,-3075.10009765625,255.0,0.0,False,-0.009594760528277261,0.7022475915389369,-1.5660995907555187e-05,True,False,False,False,255.0,False,,enpitsu,76561198039309853,27,12.630000114440918,105.4800033569336,87.29000091552734,1010.1999664306641,-10659.89990234375,2764.8001098632812,-5195.8001708984375,891.1000061035156,-1568.0000305175781,255.0,128.0,,-1.4867320169854576,1.3114884894955952,-2.761154158960409,True,31.0,False,2,False,1,,games5425898691,bf81d8692db,19.0,3339.89990234375,3952.070068359375,17.010000228881836,13245.699462890625,-9874.89990234375,2.3000000417232513,0.3999999910593033,-0.19999999552965164,-2004.6000671386719,255.0,0.0,,-0.009584508399495487,-2.4314794664808335,-4.964464425189526e-05,True,False,False,False,255.0,False,
40,1939,54.0,False,True,1,7065.120199521611,-2056.280029296875,-1278.719970703125,99.9000015258789,9915.700073242188,22715.6005859375,11394.200439453125,3382.9998779296875,-4948.599853515625,-256.49999618530273,1.0,0.16205517280281043,-0.8986163001882478,1.3086535446526977,5015981471864310181,Flavsk1,7.0,-2145.969970703125,-1440.3900146484375,17.010000228881836,12493.499755859375,15966.099853515625,0.9000000357627869,0.3999999910593033,0.9000000357627869,57.89999961853027,255.0,128.0,False,-0.009580241398906435,2.227851522629706,-8.181614934238888e-05,True,193.0,False,False,False,False,,b05d1ada1eb,FRUNKY4040,17.0,1321.0,22.5,17.0,10141.799926757812,-3607.6998901367188,3.3000001311302185,-0.3999999910593033,0.5000000074505806,-0.5999999865889549,255.0,128.0,,-0.009507159588868512,-2.7996692830878445,5.0277771125979436e-05,True,4,False,4,53.0,False,,enpitsu,76561198039309853,27,-543.0599975585938,-106.05000305175781,19.5,-11180.10009765625,1098.499984741211,2961.6000366210938,-4.900000095367432,0.5000000074505806,-495.9000015258789,255.0,128.0,,-0.016706105653706595,0.12696940174580837,0.00012185263984689747,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,19.0,2315.2099609375,3351.110107421875,17.010000228881836,-4849.200134277344,12878.1005859375,2.0999999344348907,0.7999999821186066,-1.899999976158142,-391.3999938964844,255.0,81.0,,-0.009586501509507305,1.2176475563417712,4.431143096963689e-05,True,False,False,False,255.0,False,
41,2010,57.0,False,False,0,9475.133604643273,-373.75,-4320.72998046875,839.8599853515625,7122.1002197265625,6087.8997802734375,7966.6998291015625,3247.0001220703125,-540.099983215332,-626.1000061035156,0.0,0.5162360439789448,-2.900773932645158,-1.9288186619705616,bf81d8692db,games5425898691,19.0,-443.8599853515625,-4442.89013671875,692.6799926757812,8968.599853515625,3587.60009765625,6551.7999267578125,-43.00000190734863,1254.1000366210938,-677.3999786376953,255.0,69.0,,-1.0759104841357086,1.6126386774483406,-1.2711787103156718,True,164.15514833183698,True,False,False,4,,76561198039309853,enpitsu,27.0,3912.9599609375,-800.77001953125,31.100000381469727,-1101.6000366210938,-15624.000244140625,-387.2999954223633,-82.89999961853027,734.8999786376953,-25.69999933242798,255.0,128.0,False,0.04237991308782187,-1.6433597710061418,0.32782968373912397,True,4,False,4,214.28222806222973,True,,FRUNKY4040,b05d1ada1eb,17,-3619.39990234375,-866.969970703125,17.040000915527344,9462.80029296875,-8293.699951171875,-1.5999999642372131,0.0,-0.19999999552965164,2328.000030517578,255.0,255.0,,0.009567204601537043,-0.652837142657594,-2.0776250379279442e-05,True,255.0,False,4,False,4,,Flavsk1,5015981471864310181,7.0,-688.739990234375,-832.27001953125,17.0,-10977.7001953125,-8749.299926757812,3.400000035762787,-2.0000000298023224,-1.8000000715255737,722.5,142.0,223.0,,0.009577279507674919,-2.470615024580015,7.698716614825e-05,True,False,False,False,224.0,False,
42,2193,63.0,False,False,1,5539.705357348199,-3234.39990234375,1448.3699951171875,133.52999877929688,18706.800537109375,-8329.69970703125,2399.2999267578125,1974.6000671386719,-5622.19970703125,700.2999877929688,1.0,0.5743646803480695,-0.6836384671457998,2.5520324400006618,5015981471864310181,Flavsk1,7.0,-3407.530029296875,1485.1199951171875,97.41000366210938,10924.89990234375,-9310.800170898438,1754.6000671386719,-2875.2999877929688,4442.900085449219,1497.5,255.0,255.0,False,-0.26102819652450676,-2.5038079928312413,-0.6520119376806647,True,130.0,False,3,4,6,,b05d1ada1eb,FRUNKY4040,17.0,-3952.489990234375,2713.89990234375,47.40999984741211,6788.0999755859375,6370.8001708984375,-3668.800048828125,-1471.9000244140625,-3270.8999633789062,-1916.6999816894531,255.0,0.0,,-0.38061470523023855,2.463710758613348,0.3300653581459575,True,4,4,6,208.0,False,,enpitsu,76561198039309853,27,-177.2100067138672,5060.7998046875,17.059999465942383,750.1999664306641,-3566.4999389648438,1.4000000059604645,-0.0,0.3999999910593033,1774.2999267578125,255.0,128.0,False,-0.016631148338733883,-1.668599996467586,0.00011877151117949491,True,255.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-3578.06005859375,-1142.550048828125,84.23999786376953,4473.800048828125,-18654.89990234375,2652.0999145507812,5380.0,1142.0999908447266,-26.19999885559082,255.0,135.0,,-0.5308419534388674,-1.6116837529528374,-0.07721131847855826,False,5,False,8,15.0,False,
43,2254,66.0,False,False,1,5392.815225521783,426.9700012207031,-232.3800048828125,96.3499984741211,19183.299560546875,-1242.0999908447266,2296.7999267578125,2262.4000549316406,1660.5999755859375,5303.0999755859375,1.0,1.2274495439144733,0.5096943110054223,-1.2147848988683234,5015981471864310181,Flavsk1,7.0,258.6400146484375,-321.989990234375,17.0,21172.39990234375,-5476.9000244140625,3.3000001311302185,0.9000000357627869,-0.09999999776482582,89.70000267028809,255.0,159.0,False,-0.009582789972506101,-2.8902692825427687,-3.058894642155402e-05,True,89.0,False,4,4,6,,b05d1ada1eb,FRUNKY4040,17.0,-2875.77001953125,771.1400146484375,17.010000228881836,3838.900146484375,-15688.1005859375,-0.09999999776482582,-0.7000000029802322,2.3999999463558197,-912.3999786376953,255.0,9.0,,-0.009594233227696104,-1.8230719098709376,-0.00027530925555857225,False,4,4,6,182.9466491642819,True,,enpitsu,76561198039309853,27,1700.9599609375,2503.81005859375,17.059999465942383,15222.5,-16392.39990234375,1.1999999731779099,0.19999999552965164,-0.19999999552965164,36.90000057220459,255.0,128.0,False,-0.01677309613125464,-2.3231141048506756,-3.611960976761855e-05,True,222.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-2502.389892578125,-4985.8798828125,21.920000076293945,15625.2001953125,-6040.30029296875,1234.1999816894531,-3530.0,220.0,2124.9000549316406,255.0,255.0,,0.0628478523982364,-2.8199533964352663,-0.13354137394418433,True,6,False,8,255.0,False,
44,2274,66.0,False,False,1,5407.6541038451915,1812.4599609375,-189.42999267578125,176.74000549316406,17352.2998046875,5910.5999755859375,5022.099914550781,3612.3001098632812,582.9999923706055,4755.10009765625,1.0,0.6041064164037,2.172531441280769,-1.4002539375302876,5015981471864310181,Flavsk1,7.0,1840.8299560546875,-221.38999938964844,45.88999938964844,19022.7001953125,8068.800048828125,3044.2001342773438,-1122.9000091552734,-1094.1999816894531,2395.8999633789062,247.0,255.0,,-0.0065904886139098225,2.580672194732267,-0.01249093974589206,True,89.0,False,4,4,8,,b05d1ada1eb,FRUNKY4040,17.0,-2725.389892578125,-704.3900146484375,17.010000228881836,3423.599853515625,-20769.49951171875,1.899999976158142,-0.0,-0.7000000029802322,7.599999904632568,255.0,128.0,,-0.009605780512291476,-1.7352116310771821,-7.359416744411455e-05,True,4,4,6,143.0,False,,enpitsu,76561198039309853,27,2746.820068359375,1289.4100341796875,17.059999465942383,8067.5,-17550.2001953125,1.7000000178813934,2.0999999344348907,-4.799999892711639,-1696.9000244140625,128.0,128.0,,-0.01684794200341421,-1.932198957283689,-5.5370835165860006e-05,True,222.0,False,4,False,4,,games5425898691,bf81d8692db,19.0,-1482.8499755859375,-4647.89013671875,17.020000457763672,7981.300048828125,12506.99951171875,0.7999999821186066,-8.100000023841858,-10.59999942779541,913.4999847412109,255.0,128.0,,-0.009575583865562317,2.074351586477153,0.00019951076105861312,True,6,False,8,255.0,False,
45,2379,70.0,False,True,1,4321.470125252127,2033.449951171875,970.9099731445312,108.88999938964844,-15849.300537109375,23911.69921875,6147.7001953125,3107.9998779296875,-3505.7000732421875,3748.2000732421875,1.0,0.8147128795704742,-0.32203450416814794,1.4897760517926601,5015981471864310181,Flavsk1,7.0,2149.820068359375,759.3699951171875,20.06999969482422,-8347.5,20801.298828125,3672.0001220703125,-355.9000015258789,350.40000915527344,-4821.499938964844,255.0,128.0,False,-0.010373906820036985,0.9087316137449539,0.009204503488754503,True,206.7223744007849,True,6,4,8,,b05d1ada1eb,FRUNKY4040,17.0,-877.3400268554688,-1820.06005859375,17.010000228881836,-11826.700439453125,19583.699951171875,1.8000000715255737,-0.09999999776482582,0.19999999552965164,407.7000045776367,255.0,128.0,,-0.009598610993519042,0.9879191690571636,-0.0001872523885414771,True,4,4,6,77.0,False,,enpitsu,76561198039309853,27,2060.760009765625,707.8099975585938,17.0,-8224.299926757812,19662.19970703125,-10.099999904632568,32.5,-37.30000019073486,3457.7999877929688,255.0,128.0,,-0.01499252169913669,1.1359717933408229,-0.009932078187777619,True,8.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1819.8900146484375,1069.0,17.020000457763672,19470.699462890625,-7874.5001220703125,1.0000000149011612,0.5000000074505806,-0.19999999552965164,-1848.2000732421875,128.0,0.0,,-0.009654057361011164,-2.695097027254916,-9.51142482098374e-05,True,6,False,8,148.0,False,
46,2380,70.0,False,False,0,6240.06389663925,-2025.219970703125,-997.0399780273438,132.5500030517578,-13113.00048828125,-7491.9000244140625,20671.201171875,3230.1998901367188,4610.199890136719,2076.199951171875,0.0,-0.6465163439653223,0.29403401016778513,1.7076051620790562,bf81d8692db,games5425898691,19.0,-1819.8900146484375,-1069.0,17.020000457763672,-19470.699462890625,7874.5001220703125,1.0000000149011612,-0.5000000074505806,0.19999999552965164,-1848.2000732421875,128.0,0.0,,0.009654057361011164,2.695097027254916,-9.51142482098374e-05,True,148.0,False,6,False,8,,76561198039309853,enpitsu,27.0,-2060.760009765625,-707.8099975585938,17.0,8224.299926757812,-19662.19970703125,-10.099999904632568,-32.5,37.30000019073486,3457.7999877929688,255.0,128.0,,0.01499252169913669,-1.1359717933408229,-0.009932078187777619,True,6,False,6,8.0,False,,FRUNKY4040,b05d1ada1eb,17,877.3400268554688,1820.06005859375,17.010000228881836,11826.700439453125,-19583.699951171875,1.8000000715255737,0.09999999776482582,-0.19999999552965164,407.7000045776367,255.0,128.0,,0.009598610993519042,-0.9879191690571636,-0.0001872523885414771,True,77.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,-2149.820068359375,-759.3699951171875,20.06999969482422,8347.5,-20801.298828125,3672.0001220703125,355.9000015258789,-350.40000915527344,-4821.499938964844,255.0,128.0,False,0.010373906820036985,-0.9087316137449539,0.009204503488754503,True,6,4,8,204.0,False,
47,2517,75.0,False,False,1,2749.641980388016,2122.10009765625,2678.860107421875,539.9500122070312,-3843.2998657226562,-360.09998321533203,6208.599853515625,-2218.000030517578,-233.50000381469727,-822.7999877929688,1.0,0.7820319786141501,2.7970434678719105,-2.4080187529393036,5015981471864310181,Flavsk1,7.0,2163.159912109375,2694.47998046875,366.42999267578125,-12574.000244140625,-2720.1998901367188,4429.89990234375,-609.5999908447266,2215.500030517578,108.19999694824219,255.0,128.0,False,0.944185694392436,2.9387879448105507,-3.006553619025527,True,150.0,False,6,6,10,,b05d1ada1eb,FRUNKY4040,17.0,57.869998931884766,-2288.280029296875,17.010000228881836,5569.4000244140625,14356.500244140625,2.199999988079071,0.5000000074505806,1.0000000149011612,1451.3999938964844,255.0,246.0,,-0.009596341560332245,1.9285043313802879,0.00020339349714872937,True,4,4,6,169.0,False,,enpitsu,76561198039309853,27,685.1699829101562,3782.7099609375,17.049999237060547,4223.399963378906,-3303.0999755859375,2.3999999463558197,0.19999999552965164,0.3999999910593033,-4.699999988079071,0.0,255.0,False,-0.017289795449780213,-2.476719067940791,6.287200497170242e-06,True,18.0,False,6,False,6,,games5425898691,bf81d8692db,19.0,1066.3299560546875,4703.72998046875,17.010000228881836,-11361.099853515625,3080.7000732421875,2.0999999344348907,-1.0999999940395355,0.19999999552965164,-510.49999237060547,255.0,137.0,,-0.009565577468169472,0.3077327921508935,0.0001815450245845317,True,6,False,8,148.0,False,
48,2582,78.0,False,False,0,7726.74801964228,-1251.6199951171875,-2578.56005859375,209.8000030517578,5515.2001953125,14208.800048828125,10556.099853515625,5023.299865722656,3188.800048828125,-773.0000305175781,0.0,-0.8800584062277134,-3.1334752641364148,-1.6260810834413075,76561198039309853,enpitsu,27.0,-1252.239990234375,-2692.77001953125,66.69999694824219,-9217.19970703125,18697.099609375,2902.9998779296875,-4195.299987792969,-2068.699951171875,0.0,255.0,128.0,,0.12736012897578078,2.028885632853257,-1.0907889447128126e-05,True,4.0,False,7,False,8,,bf81d8692db,games5425898691,19.0,-973.489990234375,-2888.27001953125,17.010000228881836,-9867.000122070312,15077.5,-0.29999999329447746,-0.09999999776482582,0.7000000029802322,0.5999999865889549,255.0,128.0,,0.009613178152325685,2.1503761095239313,-3.9409071929502605e-05,True,6,False,8,97.80547953677436,True,,FRUNKY4040,b05d1ada1eb,17,-1987.7900390625,-310.7699890136719,17.010000228881836,-14691.400146484375,4068.2998657226562,2.3000000417232513,-0.29999999329447746,0.0,-2001.7999267578125,255.0,5.0,,0.009593615134930834,2.8106898087707,-3.2172543633727915e-05,True,182.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,365.1700134277344,-1832.030029296875,17.010000228881836,1514.7999572753906,11696.700439453125,2.5,0.0,0.0,2368.6000061035156,255.0,255.0,False,0.009549283315284717,1.5052896107315648,-7.542526138495028e-06,True,6,6,10,150.0,False,
49,2673,81.0,False,False,0,3528.620385791997,484.6300048828125,1892.68994140625,101.77999877929688,4361.400146484375,7861.300048828125,6466.099853515625,-5230.4998779296875,2901.9000244140625,-469.1999816894531,0.0,-0.9857873434353829,-1.9712975989051946,3.080555201164116,bf81d8692db,games5425898691,19.0,565.1500244140625,1863.3399658203125,231.77999877929688,1662.4000549316406,20149.200439453125,-124.0999984741211,814.4999694824219,-4214.700012207031,-3438.2998657226562,255.0,128.0,,-0.961892771585338,2.0191839726159735,0.9636896250584988,True,6.0,False,8,False,10,,76561198039309853,enpitsu,27.0,-3775.929931640625,-9.960000038146973,15.630000114440918,8921.099853515625,-895.5999755859375,144.3000030517578,-129.49999809265137,214.79999542236328,-1514.9000549316406,255.0,128.0,False,-0.003508090134749604,-0.07055229398557673,0.011800096783004926,True,8,False,8,255.0,False,160.0,FRUNKY4040,b05d1ada1eb,17,-1512.31005859375,4472.58984375,17.010000228881836,12955.10009765625,6552.0001220703125,2.0000000298023224,-0.9000000357627869,-0.19999999552965164,-73.4000015258789,255.0,128.0,,0.009589592164020099,0.45798784199039383,9.140883420321024e-05,True,182.0,False,6,4,4,,Flavsk1,5015981471864310181,7.0,-354.54998779296875,3552.2099609375,17.010000228881836,2987.3001098632812,12709.49951171875,2.3000000417232513,-1.5000000596046448,1.0000000149011612,-2090.800018310547,92.0,0.0,False,0.009638395532680762,1.2740713103203407,-2.886910425877252e-05,True,8,6,12,180.0,False,
50,2718,83.0,False,False,1,8513.64919365043,-1198.4100341796875,-3112.010009765625,281.04998779296875,-18813.299560546875,8430.399780273438,-1204.000015258789,286.299991607666,-5103.699951171875,3141.4999389648438,1.0,-1.2412300043380826,-0.7658705563439084,-0.3576139571336356,5015981471864310181,Flavsk1,7.0,-1029.9000244140625,-3243.590087890625,256.2799987792969,-10557.099609375,7332.9998779296875,2621.099853515625,-277.5,-356.3999938964844,-603.4999847412109,255.0,128.0,False,-0.10606373385808134,0.8040352637558597,-0.007549030983192217,True,159.0,False,8,8,14,,b05d1ada1eb,FRUNKY4040,17.0,-684.9600219726562,-4171.740234375,17.010000228881836,-14292.099609375,12023.499755859375,-0.19999999552965164,0.29999999329447746,-0.7000000029802322,-0.3999999910593033,255.0,128.0,,-0.009579151864563174,0.6994786573492509,4.926049053972541e-05,True,4,4,6,141.29537216822308,True,,enpitsu,76561198039309853,27,2102.469970703125,1246.9200439453125,87.94999694824219,-11913.499755859375,13370.799560546875,-154.7000026702881,-4226.099853515625,-3519.8001098632812,-8.799999952316284,128.0,128.0,False,0.5358214915607871,-2.2643092615311278,-3.139720091467992,True,255.0,False,10,False,10,,games5425898691,bf81d8692db,19.0,-1214.3299560546875,-4402.64013671875,17.010000228881836,-11498.299560546875,-305.79999923706055,2.5,0.19999999552965164,-0.0,-2371.300048828125,255.0,0.0,,-0.009545445187073771,0.03401620793319588,3.7271795115326284e-05,True,8,False,10,6.0,False,
