,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
30,1579,51,False,False,0,8493.187084614015,3167.699951171875,-2317.919921875,174.5399932861328,-5433.699951171875,-3164.5999145507812,6855.5999755859375,2583.900146484375,2728.5000610351562,-2912.9000854492188,0.0,-0.39912844150075816,2.143606105913402,-2.922438688101913,8295322438437247114,jordymaten055,8.0,3110.780029296875,-2426.179931640625,60.290000915527344,-15090.899658203125,-13.700000047683716,1856.0000610351562,-2867.0999145507812,1563.699951171875,-4425.299987792969,128.0,0.0,,-0.04293302401177303,-3.0854349958828626,0.012931904937161561,True,137.0,False,32,False,31,,3983041304062842327,TfoxPro,9.0,854.989990234375,-2329.139892578125,17.010000228881836,-7504.2999267578125,-19449.89990234375,2.5,0.0,0.7999999821186066,-40.39999961853027,236.0,128.0,False,0.009606972750767247,-1.9442208891569466,9.515670217290365e-05,True,115.0,False,26,22,6,,enpitsu,76561198039309853,27,18.0,1784.760009765625,17.040000915527344,4645.199890136719,-16683.399658203125,4.399999976158142,0.0,0.09999999776482582,-20.899999141693115,255.0,0.0,False,0.016781819122750046,-1.3016705859440778,1.6106881946283512e-05,True,161.0,False,22,2,20,,games5425898691,bf81d8692db,24.0,3182.719970703125,-2110.06005859375,16.989999771118164,-3882.0999145507812,-21246.298828125,5.099999904632568,0.09999999776482582,1.5000000596046448,264.4000053405762,255.0,128.0,,0.009604038665689237,-1.7321689897009074,-2.647684928557327e-05,True,18,4,20,0.0,False,
31,1649,53,True,True,1,3458.169363111401,-1903.699951171875,3110.070068359375,209.0399932861328,12682.5,22529.69970703125,5963.2000732421875,3819.2999267578125,121.49999618530273,-4625.7000732421875,1.0,-0.9283073687925786,-0.3904935794219242,1.6598985400895563,76561198039309853,enpitsu,27.0,-1974.22998046875,2892.110107421875,129.02000427246094,-1241.6000366210938,22853.89892578125,2161.6000366210938,-1813.2000732421875,3832.5,-454.70001220703125,128.0,0.0,False,-0.0169647458927497,1.133677865828866,0.05328502609970319,True,147.0,False,24,2,21,,bf81d8692db,games5425898691,24.0,-208.99000549316406,3623.330078125,17.0,22863.00048828125,-2506.3999938964844,1.4000000059604645,-2.0000000298023224,0.09999999776482582,778.8999938964844,255.0,128.0,,-0.009585321282611591,-3.094398481234407,-0.0001668694130135927,True,174.0,False,20,18,4,,jordymaten055,8295322438437247114,8,-90.72000122070312,4092.97998046875,17.010000228881836,1209.1000366210938,4375.299987792969,3.400000035762787,-0.0,-0.09999999776482582,2811.6000366210938,255.0,255.0,False,-0.009509959901530148,1.5211813068601978,-3.114543912980105e-05,True,137.0,False,32,False,32,,TfoxPro,3983041304062842327,9.0,-395.1700134277344,4688.2998046875,17.010000228881836,-0.3999999910593033,-0.7999999821186066,2.5999999046325684,0.9000000357627869,0.29999999329447746,0.0,128.0,128.0,False,-0.009659771918385443,0.6590257486845306,2.0555062377893648e-05,True,22,6,26,145.0,False,
32,1930,54,False,False,0,5191.020727699758,-34.83000183105469,20.90999984741211,92.95999908447266,-1982.7000427246094,-1036.3999938964844,-2096.199951171875,-193.79999160766602,-1089.5999908447266,5897.0001220703125,0.0,0.2081236344342109,0.9094402406473385,0.12186217784038454,8295322438437247114,jordymaten055,8.0,1.6399999856948853,-115.12000274658203,91.98999786376953,4656.300048828125,-206.5999984741211,868.6000061035156,-4741.700134277344,2037.7000427246094,1900.8000183105469,255.0,128.0,,1.2079949384767765,-0.671829623370699,-2.2897455460249336,True,0.0,False,4,False,3,,3983041304062842327,TfoxPro,8.0,125.4000015258789,-1966.489990234375,17.010000228881836,-889.7000122070312,13115.6005859375,2.8999999165534973,0.0,-1.4000000059604645,2023.699951171875,244.0,255.0,,0.009576568579879685,1.671945492307324,0.0002097350394286922,True,116.0,False,False,False,False,,enpitsu,76561198039309853,27,-25.0,149.3000030517578,108.25,-8283.400268554688,2727.5,21.099998950958252,5377.1002197265625,-775.8000183105469,856.9999694824219,255.0,0.0,,1.2733435751771545,1.6952173799154084,-2.9366631727698174,True,0.0,False,2,False,1,,games5425898691,bf81d8692db,24.0,2979.929931640625,4014.530029296875,17.010000228881836,16696.500244140625,-4172.300109863281,2.800000011920929,0.29999999329447746,0.0,-1968.3999633789062,255.0,0.0,,0.009580039543457637,-0.3144615653057426,-3.855901999774573e-05,True,False,False,False,255.0,False,300.0
33,1932,55,False,False,1,5231.839792827737,55.900001525878906,-23.950000762939453,92.94000244140625,2034.7000122070312,139.49999809265137,399.90001678466797,1950.3999328613281,2681.0000610351562,4306.199951171875,1.0,-0.27913322936113927,-1.2936499011147458,-0.20646461159617188,76561198039309853,enpitsu,27.0,86.33000183105469,-171.35000610351562,108.91999816894531,8094.7998046875,-2972.9998779296875,180.20000457763672,-5436.199951171875,666.8000030517578,502.40001678466797,255.0,0.0,,-0.7641111690673852,-1.5793244949742264,-3.1406574211014004,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,24.0,-3126.8701171875,-3962.010009765625,17.010000228881836,-15396.800537109375,6988.2000732421875,2.800000011920929,-0.29999999329447746,0.09999999776482582,-1985.8000183105469,255.0,0.0,,-0.009586800079047511,0.49578598728330653,-5.0182993504222286e-05,True,255.0,False,False,False,False,,jordymaten055,8295322438437247114,8,-43.52000045776367,119.37000274658203,98.4800033569336,-4547.39990234375,535.8000183105469,463.49998474121094,5313.0999755859375,116.80000305175781,1416.4999389648438,255.0,128.0,,-0.73864303178426,1.1460221843331788,-3.08154992605475,True,0.0,False,4,False,3,,TfoxPro,3983041304062842327,8.0,-111.33999633789062,1868.9599609375,17.010000228881836,2708.5000610351562,-12864.100341796875,2.8999999165534973,-0.09999999776482582,0.9000000357627869,2191.1000061035156,244.0,255.0,,-0.009583901145800048,-1.8318221346535632,8.835453842678967e-05,True,False,False,False,116.0,False,
34,1969,56,False,False,0,5043.391541996693,-327.42999267578125,128.75999450683594,110.13999938964844,1050.5000305175781,16382.60009765625,4291.300048828125,2770.7000732421875,-905.8999633789062,-78.69999885559082,0.0,0.43189456484619304,1.410792829710818,-0.2966933415827796,3983041304062842327,TfoxPro,8.0,-367.17999267578125,-98.16999816894531,17.010000228881836,-3183.900146484375,12939.200439453125,0.3999999910593033,0.3999999910593033,-1.0000000149011612,283.8999938964844,255.0,128.0,,0.009579624575296848,1.834989179296125,-9.712706703349363e-05,True,96.53409887898353,True,False,False,False,,8295322438437247114,jordymaten055,8.0,749.7100219726562,-142.9499969482422,17.010000228881836,8327.80029296875,-1897.1000671386719,2.5999999046325684,-1.5999999642372131,0.0,-107.89999961853027,255.0,128.0,,0.009543322194576898,-0.2382336371644121,0.00015638681048345713,True,0.0,False,4,4,False,,enpitsu,76561198039309853,27,-820.760009765625,740.2100219726562,65.25,7002.0001220703125,7862.2998046875,3091.7001342773438,-1130.5000305175781,2501.4999389648438,-1471.0000610351562,0.0,255.0,,-0.04948029215607663,-2.166169936674929,-0.009874643544831085,True,0.0,False,4,False,3,,games5425898691,bf81d8692db,24.0,2761.699951171875,2489.159912109375,17.010000228881836,-19037.60009765625,-919.4000244140625,0.5000000074505806,-0.19999999552965164,-0.09999999776482582,-1984.7999572753906,255.0,0.0,,0.00957609301059885,3.1182806272862638,-3.069659984634903e-05,True,False,False,False,186.08660623591436,True,
35,1990,57,False,False,1,6540.237302076543,246.8300018310547,-1367.93994140625,243.83999633789062,-3458.9999389648438,-10708.00048828125,4928.699951171875,2595.7998657226562,4428.699951171875,-2078.8999938964844,1.0,1.330652007669583,2.55576956629562,-2.8882485184865043,76561198039309853,enpitsu,27.0,301.55999755859375,-1335.050048828125,93.0,-6961.9000244140625,-8086.5997314453125,-749.5999908447266,319.59999084472656,-3813.800048828125,-308.1999969482422,128.0,128.0,,-0.6334846891913435,1.92238245699046,0.9594909932768763,True,0.0,False,4,False,4,,bf81d8692db,games5425898691,24.0,-1724.93994140625,-3387.39990234375,17.010000228881836,3699.1000366210938,-18234.89990234375,2.5999999046325684,0.09999999776482582,-0.7999999821186066,247.09999084472656,255.0,197.0,,-0.009589244072952339,-1.7436146666383188,0.0002486613834463615,True,172.0,False,False,False,False,,jordymaten055,8295322438437247114,8,-1518.199951171875,333.07000732421875,17.010000228881836,-11928.499755859375,2966.4999389648438,2.5999999046325684,0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,-0.009534535452895732,0.2437661922019104,5.501889666510127e-05,True,0.0,False,4,False,4,,TfoxPro,3983041304062842327,10.0,453.7300109863281,-1067.510009765625,16.989999771118164,-2920.5999755859375,-19156.800537109375,2.800000011920929,-0.3999999910593033,-2.5999999046325684,-1330.0999450683594,255.0,128.0,,-0.009604242268130317,-1.3824398665668227,-0.00014085691042836285,True,False,False,False,30.746735442069266,True,
36,2038,58,False,False,1,8367.169597916607,-358.8999938964844,-3132.530029296875,121.62999725341797,-16173.299560546875,25216.10107421875,3897.6998901367188,2354.499969482422,1089.7000122070312,5410.0,1.0,-0.9831084674699732,-0.6540359887585897,2.4831575702854027,bf81d8692db,games5425898691,24.0,-272.8399963378906,-3316.639892578125,60.0,-7564.69970703125,18358.00048828125,3198.699951171875,-3374.89990234375,-2637.6998901367188,2231.7999267578125,255.0,138.0,,-0.08504243922195628,1.0425717381125792,-0.006605673268729611,True,148.0,False,4,False,3,,76561198039309853,enpitsu,27.0,-107.73999786376953,-2068.280029296875,17.049999237060547,6547.1002197265625,1409.4999694824219,3.6000001430511475,-0.0,0.09999999776482582,-2356.3999938964844,255.0,0.0,,-0.016640923761584575,2.920058292479056,-3.271605638642269e-05,True,,False,4,4,False,,jordymaten055,8295322438437247114,8,-3886.77001953125,141.6300048828125,23.15999984741211,-12046.99951171875,130.0,1619.7000122070312,321.19998931884766,3952.9998779296875,-3505.7000732421875,255.0,0.0,False,0.1453311319755851,0.7854676724125587,0.11087775846616874,True,255.0,False,4,False,4,,TfoxPro,3983041304062842327,10.0,-1050.4000244140625,-4773.5400390625,16.989999771118164,-14124.89990234375,-15947.39990234375,10.90000033378601,2.8999999165534973,-1.5999999642372131,-3067.7999877929688,242.0,0.0,False,-0.00938964296516689,-0.624561763182545,-5.8210642804365055e-05,True,False,False,4,12.0,False,
37,2078,60,False,False,0,6557.789348120944,2580.699951171875,-420.32000732421875,144.69000244140625,-26573.20068359375,-21162.2998046875,11517.60009765625,1838.800048828125,3258.0999755859375,4690.7000732421875,0.0,0.5036201357819808,2.4750979817277345,2.0677630176151442,8295322438437247114,jordymaten055,8.0,2848.64990234375,-378.1000061035156,68.94999694824219,-20723.1005859375,-149.79999542236328,2818.0999755859375,2842.0999145507812,-3456.400146484375,2734.5999145507812,255.0,236.0,False,0.10025193842274911,3.045669275635197,-0.03469517177667693,True,148.36615905197718,True,6,False,5,,3983041304062842327,TfoxPro,10.0,2273.679931640625,3407.56005859375,98.55000305175781,5122.9998779296875,-20184.599609375,-157.60000228881836,2362.5,4966.300048828125,56.599998474121094,234.0,255.0,True,0.23567056629507438,-2.246365014777229,-2.38359829159325,True,0.0,False,6,3,False,,enpitsu,76561198039309853,27,-1183.530029296875,2865.18994140625,81.29000091552734,-15026.600341796875,9455.700073242188,1796.199951171875,-2806.7999267578125,-4729.800109863281,7.599999904632568,255.0,128.0,,0.9337168551213261,2.607883166334044,0.0018466518701696598,False,,False,6,False,5,,games5425898691,bf81d8692db,24.0,1023.0999755859375,1276.02001953125,17.020000457763672,-1992.7000427246094,-14283.699951171875,3.4999999403953552,-2.5999999046325684,-6.899999976158142,-2106.199951171875,255.0,0.0,,0.009693430873484617,-1.7755113027695726,-0.00038211264445519276,True,4,False,4,148.0,False,
38,2171,63,False,False,1,2894.929417682962,2430.18994140625,2685.030029296875,359.1199951171875,-21575.400390625,4235.299987792969,12245.0,4694.800109863281,-387.5,3715.8999633789062,1.0,0.25112778866763363,2.6451627013200167,2.0697938247415193,bf81d8692db,games5425898691,24.0,2502.93994140625,2582.110107421875,187.49000549316406,-6438.800048828125,18110.50048828125,2597.9998779296875,-395.0,-3911.099853515625,-3846.7001342773438,255.0,255.0,,0.8039244312777678,1.625990394535779,-0.9550979816187422,True,64.14199580684785,True,6,False,5,,76561198039309853,enpitsu,27.0,1660.8499755859375,-2866.0,17.06999969482422,3717.3001098632812,18309.200439453125,0.5000000074505806,-0.19999999552965164,-0.7999999821186066,-70.10000228881836,255.0,128.0,False,-0.016770509406517517,1.7789319105111,8.950022889588665e-05,True,220.0,False,6,6,False,,jordymaten055,8295322438437247114,8,-348.9200134277344,4648.330078125,17.0,-439.00001525878906,17578.699951171875,5.099999904632568,-0.0,0.09999999776482582,-3490.5999755859375,255.0,0.0,False,-0.009595004687908174,2.140046881860497,-8.060804245480204e-05,True,113.0,False,6,False,6,,TfoxPro,3983041304062842327,9.0,-3034.27001953125,3933.81005859375,17.010000228881836,5068.999938964844,19989.000244140625,2.5999999046325684,-0.5000000074505806,-1.5999999642372131,-1345.2999877929688,237.0,78.0,False,-0.009606698959030437,1.9513825632928206,0.00013855845042248262,True,6,False,8,255.0,False,
39,2286,67,False,False,1,4204.909345771007,-2861.860107421875,3253.27001953125,221.25,19196.99951171875,12297.5,9373.300170898438,5296.099853515625,595.2999877929688,-2756.0000610351562,1.0,-0.02647143800279083,2.8291698003679397,2.356734704230583,76561198039309853,enpitsu,27.0,-3046.72998046875,3029.449951171875,148.8300018310547,4500.4998779296875,22499.19921875,1589.4999694824219,-5318.599853515625,1400.5999755859375,-12.599999904632568,255.0,0.0,False,-0.6843299378005355,1.830171793142639,-0.0013467211476877715,True,167.0,False,10,False,9,,bf81d8692db,games5425898691,24.0,2629.320068359375,1961.0799560546875,17.020000457763672,-12965.400390625,-16365.2001953125,1.4000000059604645,0.3999999910593033,0.5000000074505806,-130.79999923706055,255.0,128.0,,-0.009589807432030023,-0.8855848019061672,0.00011127179322890874,True,176.0,False,6,6,False,,jordymaten055,8295322438437247114,8,-2982.7900390625,3377.89990234375,154.57000732421875,-14105.2001953125,-18166.700439453125,-110.29999732971191,5475.9002685546875,13.300000429153442,513.6999893188477,255.0,254.0,False,-0.8085129215636044,-0.2631610330752112,-1.2457953646477509,True,74.99809878615923,True,8,False,7,,TfoxPro,3983041304062842327,9.0,-351.8699951171875,5145.58984375,16.989999771118164,-4716.600036621094,-9051.599731445312,10.0,9.900000095367432,4.600000083446503,1915.8999633789062,204.0,255.0,False,-0.0091963684003936,-1.0921230931066874,0.0007087966006748643,True,6,False,8,230.0,False,
40,2364,70,False,False,1,1209.0367436703352,1533.239990234375,4112.52978515625,102.30999755859375,8555.599975585938,-5048.999938964844,5955.8001708984375,2677.60009765625,4537.200012207031,2871.099853515625,1.0,-0.5941594128247518,1.554522231329999,-1.237461239333003,bf81d8692db,games5425898691,24.0,1664.47998046875,4140.83984375,78.30000305175781,12909.7998046875,18717.60009765625,3317.0001220703125,-323.8999938964844,197.39999771118164,2849.89990234375,255.0,255.0,,-0.04197208319244762,1.8194359560108857,0.005874666909599646,True,129.0,False,8,False,6,,76561198039309853,enpitsu,27.0,-842.52001953125,3171.820068359375,17.059999465942383,5081.000061035156,-13053.800048828125,1.8000000715255737,-0.09999999776482582,0.7000000029802322,-1.7000000178813934,255.0,255.0,False,-0.016740679916869967,-1.9417460661868766,5.925678344127086e-05,True,198.0,False,10,10,False,,jordymaten055,8295322438437247114,8,-3088.18994140625,3215.7099609375,100.88999938964844,7378.900146484375,12193.599853515625,-146.30000114440918,-5013.800048828125,2259.600067138672,-71.79999828338623,255.0,128.0,False,0.7254081530732318,-0.8364018623177861,-2.921680682306549,True,102.0,False,10,False,9,,TfoxPro,3983041304062842327,9.0,1244.8199462890625,4185.60009765625,167.3000030517578,6666.199951171875,-7506.5997314453125,-143.90000343322754,5398.499755859375,-1049.000015258789,-75.0,246.0,0.0,True,-0.013677599438355418,-2.9496447424924632,1.9143829560347188,True,7,False,10,235.0,False,
41,2414,72,False,False,0,8623.093880096689,-3074.39990234375,-3203.39990234375,100.37000274658203,-16877.19970703125,8484.600219726562,4025.0,-1308.699951171875,-2171.9000244140625,831.9000244140625,0.0,0.29887107175693356,-3.078873994181157,-2.613818679944938,3983041304062842327,TfoxPro,9.0,-2921.699951171875,-3267.52001953125,49.060001373291016,-13313.1005859375,6757.80029296875,3567.39990234375,1283.2000732421875,2809.5999145507812,141.70000076293945,255.0,128.0,False,-0.01653032817459875,2.5683251191510306,0.0032807075842197914,True,175.20383658716753,True,11,False,8,,8295322438437247114,jordymaten055,8.0,1290.030029296875,-3991.60009765625,17.010000228881836,-12069.49951171875,6255.2001953125,2.8999999165534973,0.7999999821186066,-0.3999999910593033,2156.0000610351562,255.0,255.0,False,0.00957089832637144,2.7184244078923263,9.063129210181846e-05,True,102.0,False,10,10,False,,enpitsu,76561198039309853,27,-2105.080078125,-2376.530029296875,17.059999465942383,-20139.89990234375,-4548.2000732421875,2.0999999344348907,-5.199999809265137,-0.5999999865889549,903.0999755859375,0.0,0.0,False,0.01680265186787914,-2.913726384260218,0.0001253568368162867,True,152.55279984525453,True,11,False,10,,games5425898691,bf81d8692db,24.0,-2260.35009765625,-4659.60986328125,17.0,4538.800048828125,13003.499755859375,2.7000001072883606,-16.49999976158142,-17.799999713897705,1579.6000671386719,255.0,138.0,,0.009221000469624815,1.2955679699655807,0.0007332775502878952,True,6,False,8,78.88161710000807,True,
42,2433,73,False,False,0,8325.544923931511,-3966.050048828125,-2598.830078125,257.2799987792969,586.5000152587891,19426.400146484375,1136.9000244140625,98.50000381469727,-3487.0999145507812,-4680.299987792969,0.0,0.49268679149812,-1.0202731229037825,-0.5676110999257992,3983041304062842327,TfoxPro,9.0,-3950.39990234375,-2724.52001953125,251.92999267578125,-8973.499755859375,4239.89990234375,2711.4999389648438,1090.0,2357.100067138672,-4253.0999755859375,238.0,0.0,True,-1.43614714728226,2.2680383381421607,0.2250140795515737,True,143.0,False,12,False,8,,8295322438437247114,jordymaten055,8.0,385.8599853515625,-4009.97998046875,17.010000228881836,-13966.8994140625,-1225.4000091552734,2.800000011920929,-0.29999999329447746,0.0,-1747.7999877929688,255.0,4.0,False,0.009567051240780038,-3.075121992027166,-0.00022709810706589756,True,102.0,False,10,10,False,,enpitsu,76561198039309853,27,-3708.72998046875,-2592.139892578125,196.82000732421875,-22756.298828125,2412.5,-153.100004196167,-5455.999755859375,151.09999656677246,677.0999908447266,128.0,0.0,False,-0.10264444221926303,3.080689571032971,2.1354018577657095,True,128.0,False,12,False,11,,games5425898691,bf81d8692db,24.0,-2206.47998046875,-3524.8701171875,17.0,-1738.5000610351562,17569.000244140625,1.5000000596046448,0.0,0.7000000029802322,4.399999976158142,255.0,128.0,,0.009598387821013292,1.6700817709239504,-8.075324972277476e-05,True,6,False,8,44.65760002341321,True,
43,2435,73,False,False,1,4092.8124544310494,3990.070068359375,2460.85009765625,267.5299987792969,20696.0009765625,-28541.298828125,4013.5000610351562,366.8000030517578,-1762.2999572753906,-5723.499755859375,1.0,-0.4224904421014364,1.3994496443373527,-0.459270087300521,76561198039309853,enpitsu,27.0,3857.22998046875,2576.239990234375,195.4199981689453,20975.70068359375,-2379.499969482422,-279.20000076293945,5297.1002197265625,-1164.1999816894531,-913.3999633789062,128.0,0.0,False,0.11421751433981621,-3.0479007834336986,2.633902637332666,True,128.0,False,12,False,11,,bf81d8692db,games5425898691,24.0,2218.360107421875,3405.280029296875,17.0,1814.1000366210938,-18225.50048828125,1.5000000596046448,-0.0,-0.7000000029802322,1.4000000059604645,255.0,128.0,,-0.009598394363011273,-1.670241816758704,-7.998526464935828e-05,True,38.39359985372071,True,8,6,False,,jordymaten055,8295322438437247114,8,-269.2200012207031,4011.97998046875,17.010000228881836,13975.10009765625,-659.8000335693359,2.8999999165534973,1.1999999731779099,0.09999999776482582,-2062.7999877929688,254.0,1.0,False,-0.00955898189384161,-3.045207616024133,-0.0001315630166901091,True,102.0,False,10,False,10,,TfoxPro,3983041304062842327,9.0,3950.39990234375,2724.52001953125,251.92999267578125,8973.499755859375,-4239.89990234375,2711.4999389648438,-1090.0,-2357.100067138672,-4253.0999755859375,238.0,0.0,True,1.43614714728226,-2.2680383381421607,0.2250140795515737,True,8,False,12,143.0,False,
44,2546,77,False,False,0,1571.9864098654994,-154.1699981689453,3754.06005859375,98.80000305175781,-11630.30029296875,17505.50048828125,1455.2999877929688,-1336.9000244140625,3967.3001098632812,4297.9998779296875,0.0,0.1365710055813218,-2.3863236996349344,1.8102209719345699,8295322438437247114,jordymaten055,8.0,16.549999237060547,3618.77001953125,86.63999938964844,-6289.7998046875,22069.3994140625,613.4999847412109,-1266.500015258789,-5322.0001220703125,566.8000030517578,255.0,255.0,False,0.5186544294301909,1.5942786449323043,-1.0838700993536063,True,31.0,False,12,False,11,,3983041304062842327,TfoxPro,9.0,-2033.1300048828125,1221.3399658203125,17.010000228881836,10990.400390625,10763.499755859375,2.8999999165534973,0.5999999865889549,0.3999999910593033,-2001.1000061035156,238.0,0.0,False,0.00959930521933467,0.7137848224646883,-6.538636837528207e-05,True,114.0,False,12,8,False,,enpitsu,76561198039309853,27,-3882.0,1998.1099853515625,23.360000610351562,-3202.9998779296875,22046.99951171875,692.6000213623047,-199.89999771118164,1191.6000366210938,-7.300000190734863,255.0,128.0,False,-0.018846152291451014,1.7255808550939782,0.17149771270771466,True,0.0,False,12,False,12,,games5425898691,bf81d8692db,24.0,-767.5999755859375,4042.47998046875,117.55000305175781,17672.7001953125,14667.099609375,1244.1000366210938,-108.00000190734863,729.1000366210938,-627.2000122070312,255.0,69.0,,-0.31342972634101773,0.42860502986113863,0.04449144514243523,True,6,False,10,78.6729891966748,True,
45,2616,79,False,False,1,10205.597490644763,1930.800048828125,-5013.0,1004.9299926757812,-1834.4000244140625,9584.199829101562,12908.399658203125,2899.2001342773438,2805.7998657226562,-3047.60009765625,1.0,0.3784370843338092,-1.987766211116346,0.4272837640104174,76561198039309853,enpitsu,27.0,1960.2099609375,-5070.72998046875,845.780029296875,-3615.0,3383.2998657226562,7879.000244140625,-45.50000190734863,3572.9998779296875,-2032.7999877929688,255.0,255.0,,1.224278551497056,-0.0550340257557192,1.503130056763098,True,255.0,False,14,False,13,,bf81d8692db,games5425898691,24.0,-848.52001953125,-5310.419921875,39.52000045776367,-336.8000030517578,10261.500244140625,-76.70000076293945,-1439.1999816894531,1250.199966430664,-1436.6000366210938,255.0,0.0,,0.0354706715759456,1.5231001191749758,0.7071585932043417,True,44.0,False,10,8,False,,jordymaten055,8295322438437247114,8,-678.3300170898438,-5739.2900390625,32.06999969482422,7952.2998046875,3672.6998901367188,-152.89999961853027,464.59999084472656,437.00000762939453,-157.10000038146973,255.0,128.0,False,-0.020460915009995025,2.7133666651276167,-0.058850352886846105,True,61.0,False,12,False,12,,TfoxPro,3983041304062842327,9.0,2119.340087890625,-2528.590087890625,17.010000228881836,12178.900146484375,3212.0001220703125,3.0000001192092896,-0.5000000074505806,-0.09999999776482582,2656.4999389648438,203.0,194.0,False,-0.0095753988795337,2.774632366412625,0.00011434504913993712,True,8,False,12,114.0,False,
46,2691,82,False,False,1,7967.765001549463,1432.8299560546875,-2809.659912109375,405.5899963378906,28042.099609375,19163.199462890625,-8197.80029296875,-187.60000228881836,5694.6002197265625,1880.3999328613281,1.0,-0.3976754726998251,0.9310591116650638,-1.2440623030072524,bf81d8692db,games5425898691,24.0,1283.4300537109375,-2896.550048828125,404.75,17901.099853515625,6802.2998046875,3258.2000732421875,-958.0000305175781,4282.900085449219,3314.8001098632812,255.0,128.0,,-0.1520828095243507,2.215317929523457,1.1388518417918545,True,0.0,False,12,False,9,,76561198039309853,enpitsu,27.0,734.1799926757812,-4470.66015625,16.920000076293945,-5342.9998779296875,2215.2999877929688,37.30000019073486,-6.499999761581421,-11.399999856948853,14.600000381469727,128.0,128.0,False,-0.01596363123767828,0.3909631618839085,-0.00011968745056445911,True,255.0,False,14,14,False,,jordymaten055,8295322438437247114,8,387.1099853515625,-2288.10009765625,75.51000213623047,-1927.2999572753906,17509.3994140625,-1088.6000061035156,-1729.9000549316406,-2743.5000610351562,442.5,255.0,128.0,False,0.6677242901571402,1.1917576253689133,0.5279936761381713,True,61.0,False,16,False,16,,TfoxPro,3983041304062842327,9.0,1710.4100341796875,-2473.389892578125,215.67999267578125,-17867.80029296875,-11077.099609375,3801.9000244140625,-2363.9999389648438,-3675.8999633789062,3338.900146484375,255.0,0.0,True,0.7564238676647299,-0.9679888394168694,0.2679520744890875,True,9,False,14,70.33605156919006,True,
