,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost,shot_taker_boost_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
31,2516,75.0,False,False,0,7582.783463629193,3537.820068359375,-1011.4099731445312,304.5,7464.6002197265625,19464.200439453125,2172.5,-2301.6000366210938,3508.2000732421875,1598.800048828125,0.0,0.23759942581417243,2.2313129811088954,0.08085873045940613,b19ffafd6db,Banana_Party06,9.0,3486.429931640625,-1193.5400390625,230.52000427246094,9330.2001953125,10588.399658203125,2043.6000061035156,3418.9999389648438,-1509.6000671386719,3815.5999755859375,128.0,255.0,,-0.9256445010446699,0.783757421233764,0.028634224516657994,True,24,False,28,177.0,False,,be9ba0fe81b,Freisterr_,9.0,-389.4599914550781,-4181.97021484375,17.010000228881836,16066.400146484375,1201.8000030517578,2.3000000417232513,0.0,0.0,2023.3999633789062,255.0,255.0,False,0.009600277794669099,0.14409776376725272,5.964798503230149e-06,True,22,4,26,202.0,False,,enpitsu,76561198039309853,26.0,613.989990234375,1873.1099853515625,17.049999237060547,-1822.4000549316406,7389.000244140625,2.5999999046325684,-0.09999999776482582,0.7999999821186066,-1.8000000715255737,0.0,128.0,False,0.016898852771592605,-1.329692201502128,7.200709291354105e-05,True,255.0,False,8,2,4,,games5425898691,bf81d8692db,20.0,2665.77001953125,-315.1499938964844,17.010000228881836,-8640.10009765625,-7285.10009765625,2.3999999463558197,-1.7000000178813934,-1.5999999642372131,-2224.1000366210938,255.0,0.0,,0.009556578689541849,-2.475710560294588,-0.00021721288331639997,True,22,20,False,255.0,False,
32,2588,78.0,False,False,0,4857.949688001344,3305.06005859375,2700.580078125,121.0999984741211,1958.699951171875,21204.49951171875,3809.1000366210938,1542.8999328613281,-29.100000858306885,-5798.0999755859375,0.0,-0.969287501940915,2.095396726466198,-1.5810555284151566,b19ffafd6db,Banana_Party06,9.0,3241.68994140625,2570.219970703125,16.780000686645508,-8638.699951171875,20520.30029296875,-249.0999984741211,1023.3000183105469,63.80000114440918,-2338.6000061035156,255.0,0.0,,0.0013597125667072622,1.894022475353723,-0.0024606743111173827,True,24,False,28,21.377995614082586,True,,be9ba0fe81b,Freisterr_,9.0,853.5900268554688,-761.4199829101562,17.010000228881836,-3633.599853515625,19324.89990234375,1.899999976158142,-0.09999999776482582,0.3999999910593033,0.0,255.0,128.0,,0.009589600216790277,1.7566720283787214,-4.101267179402212e-05,True,22,4,26,148.0,False,,enpitsu,76561198039309853,25.0,321.7200012207031,4935.009765625,17.049999237060547,1866.3999938964844,13964.89990234375,2.5999999046325684,-0.09999999776482582,1.4000000059604645,2515.2000427246094,128.0,128.0,False,0.016793533810749182,-1.3591605802680848,0.00015717325087586642,True,255.0,False,8,2,4,,games5425898691,bf81d8692db,20.0,168.6999969482422,2887.06005859375,16.989999771118164,1840.7000732421875,22410.30029296875,4.799999892711639,0.0,0.29999999329447746,-1959.2999267578125,255.0,0.0,,0.00957244329382487,1.41289611352544,-2.2606049111008673e-05,True,24,22,False,201.0,False,
33,2656,81.0,False,False,1,10081.21404116567,-1415.8699951171875,-4672.5498046875,125.29000091552734,-23105.30029296875,14234.300537109375,3232.5,2960.2999877929688,4637.900085449219,-2392.899932861328,1.0,0.6467150918596094,0.4873308800004047,-1.171975085994871,76561198039309853,enpitsu,25.0,-1248.3399658203125,-4764.47021484375,92.73999786376953,-14861.199951171875,5537.80029296875,1567.4000549316406,-2367.2000122070312,-4926.099853515625,-615.6999969482422,255.0,0.0,False,-0.6815756044916857,0.3821299553268738,0.04888075334537238,True,5,2,10,194.0,False,,bf81d8692db,games5425898691,20.0,-2780.2900390625,-3580.1298828125,16.989999771118164,-5118.2000732421875,11738.699951171875,4.699999988079071,1.4000000059604645,-2.8999999165534973,1790.8999633789062,255.0,168.0,,-0.009575807221209032,1.0899751290366864,-3.264083431233357e-05,True,22,False,24,201.0,False,,Banana_Party06,b19ffafd6db,8.0,-1951.1099853515625,-4919.89013671875,289.07000732421875,15426.400146484375,5115.299987792969,-10876.500244140625,1239.4999694824219,1826.0000610351562,5037.699890136719,255.0,50.0,False,-0.41865964266101585,1.5320372925532812,-1.3091834004091725,True,210.0,False,30,False,24,,Freisterr_,be9ba0fe81b,9.0,-671.9099731445312,-1717.199951171875,17.010000228881836,-215.6999969482422,6543.0999755859375,2.0000000298023224,-0.29999999329447746,-5.199999809265137,-794.0000152587891,0.0,128.0,,-0.00971121536361006,-1.5023064516995421,2.6103353202714042e-05,True,26,22,4,148.0,False,
34,2699,82.0,False,False,1,9295.458179607462,-3985.2099609375,-2770.7099609375,617.5700073242188,6690.30029296875,4604.4000244140625,14024.599609375,-3539.4000244140625,-1451.6000366210938,4622.200012207031,1.0,-1.0200118837434555,-2.3414706313119664,0.7006185431727876,bf81d8692db,games5425898691,21.0,-4079.81005859375,-2745.780029296875,412.8500061035156,171.20000839233398,-2711.400146484375,11021.600341796875,194.0999984741211,-113.4000015258789,-60.19999980926514,255.0,128.0,,1.315782485810579,-1.5616990797588028,-1.560699141499006,True,22,False,24,201.0,False,,76561198039309853,enpitsu,25.0,-3033.280029296875,-4114.97021484375,17.049999237060547,2023.3000183105469,-209.59999084472656,2.5999999046325684,-0.5000000074505806,1.0999999940395355,5.699999928474426,0.0,128.0,False,-0.017062239169821785,0.10385265969911973,-6.025018285780634e-05,True,6,2,10,194.0,False,,Banana_Party06,b19ffafd6db,8.0,-1767.1800537109375,-4137.27978515625,17.0,-7517.80029296875,12091.300048828125,1.1999999731779099,-0.7999999821186066,1.0000000149011612,-2140.0,255.0,0.0,False,-0.009583841551934643,1.0712157029614957,-9.821993814844699e-05,True,168.46625390104072,True,30,False,24,,Freisterr_,be9ba0fe81b,9.0,-723.3499755859375,44.7599983215332,98.97000122070312,-1703.800048828125,17632.099609375,85.60000419616699,-5437.60009765625,813.3999633789062,-142.5,128.0,128.0,,1.2060390160807966,-2.406566399412437,-0.9468862006113851,True,28,23,4,148.0,False,
35,2790,85.0,False,False,1,7350.192626263659,-2074.530029296875,-1583.18994140625,533.010009765625,1936.9999694824219,31478.1005859375,2267.5999450683594,-405.49999237060547,-4226.7999267578125,4238.999938964844,1.0,-1.3038032117203864,-2.009133056429793,-1.5891797079284666,bf81d8692db,games5425898691,21.0,-2070.8701171875,-1736.22998046875,432.0199890136719,7358.2000732421875,19155.0,775.5999755859375,-3888.9999389648438,72.1999979019165,-3888.3999633789062,255.0,238.0,,0.020041382969953038,1.9504959065328604,-0.6181774544027862,True,23,False,26,113.28453350323505,True,,76561198039309853,enpitsu,25.0,-544.97998046875,-4770.18994140625,17.049999237060547,11111.400146484375,-3918.900146484375,3.3000001311302185,-0.7000000029802322,0.19999999552965164,2735.2999877929688,255.0,255.0,False,-0.016731375736997674,-2.9215032973517223,0.0001758654117542386,True,6,2,10,194.0,False,,Banana_Party06,b19ffafd6db,8.0,61.529998779296875,1513.010009765625,17.010000228881836,11191.199951171875,14535.699462890625,2.0999999344348907,-0.09999999776482582,-0.19999999552965164,0.0,255.0,128.0,False,-0.009595484958588245,2.226925128680624,3.8334968454406156e-05,False,220.0,False,32,False,26,,Freisterr_,be9ba0fe81b,9.0,-1323.7099609375,3160.719970703125,17.010000228881836,4252.900085449219,-6261.7999267578125,2.0999999344348907,0.5999999865889549,-0.9000000357627869,211.90000534057617,255.0,128.0,False,-0.009511187160530432,-2.190101475905627,-0.0002091731717896051,True,28,24,4,148.0,False,
36,2880,89.0,False,False,1,2937.364016328732,-1595.9599609375,3584.929931640625,99.9800033569336,-4252.300109863281,15616.99951171875,5632.80029296875,793.7000274658203,2165.0,-5539.0997314453125,1.0,0.4070148578105234,1.0334997578639693,-1.9062718546793054,bf81d8692db,games5425898691,21.0,-1582.06005859375,3428.85009765625,15.75,-16269.200439453125,7380.0,-334.3000030517578,1988.5000610351562,-477.7000045776367,2967.9998779296875,255.0,204.0,,0.002095948368656589,0.4462124673960344,-0.06212849006699844,True,24,False,26,6.0,False,,76561198039309853,enpitsu,25.0,59.86000061035156,-3302.60009765625,17.049999237060547,-648.1999969482422,11794.200439453125,2.8999999165534973,0.29999999329447746,-8.799999952316284,1580.8999633789062,255.0,128.0,,-0.016718874619800414,1.4682797798688167,7.850250797774224e-05,True,6,2,10,225.0,False,,Banana_Party06,b19ffafd6db,8.0,-1019.8200073242188,3958.239990234375,24.5,-14848.299560546875,-13627.19970703125,3035.0,-3.3000001311302185,-3.1999999284744263,-1075.999984741211,255.0,84.0,,-0.009608606840700034,-0.7000533146775874,-1.3011289113591035e-06,True,160.0,False,33,False,26,,Freisterr_,be9ba0fe81b,9.0,-1008.3300170898438,4200.4501953125,17.010000228881836,5933.4002685546875,-3203.800048828125,3.0000001192092896,-0.0,-0.19999999552965164,-3188.2000732421875,255.0,0.0,False,-0.009522104215887743,-1.8803636026686248,4.1785012879080934e-05,True,28,24,4,115.0,False,
37,2926,90.0,False,False,0,10046.77788511594,2325.18994140625,-4376.39013671875,131.61000061035156,16527.5,4432.60009765625,4006.7999267578125,-5491.400146484375,-2394.199981689453,-334.1999816894531,0.0,0.3193778560927425,1.9857781634162204,-1.2594757627732895,be9ba0fe81b,Freisterr_,9.0,2116.800048828125,-4356.41015625,17.010000228881836,11975.699462890625,-2416.699981689453,2.3000000417232513,2.800000011920929,-0.3999999910593033,1665.8999633789062,255.0,243.0,False,0.009553964652107434,-0.18689628337264705,0.00012868136019891354,True,24,4,28,146.0,False,,b19ffafd6db,Banana_Party06,8.0,4083.409912109375,-2394.679931640625,259.45001220703125,630.2999877929688,-5095.10009765625,13325.30029296875,1634.1000366210938,-2420.7000732421875,92.79999732971191,255.0,0.0,,-1.2073396353013974,-1.519847068980119,1.4936969085951424,True,28,False,34,160.0,False,,enpitsu,76561198039309853,25.0,1084.0799560546875,1496.0799560546875,17.049999237060547,6503.699951171875,-11016.99951171875,2.5999999046325684,0.19999999552965164,0.5999999865889549,-4.1999998688697815,128.0,128.0,,0.01681239182993921,-1.0381167572644858,3.158790504331372e-05,True,255.0,False,10,2,6,,games5425898691,bf81d8692db,20.0,2888.050048828125,-4134.47021484375,17.0,-6542.8997802734375,-5929.4000244140625,3.700000047683716,0.0,0.0,-2495.0,255.0,0.0,,0.00950904189819624,-2.4444448494174953,5.96134651707446e-06,True,26,24,False,255.0,False,
38,2984,92.0,False,False,1,5171.423737728841,-3724.6298828125,2817.6298828125,193.49000549316406,-24396.79931640625,8963.800048828125,2370.2000427246094,4813.299865722656,-1347.2999572753906,-2319.9000549316406,1.0,-0.10071431282557987,-1.7693025513838372,-1.0868812615255496,bf81d8692db,games5425898691,20.0,-3569.929931640625,2722.969970703125,134.63999938964844,-17362.60009765625,2601.4999389648438,2118.0999755859375,-4562.9998779296875,2729.5999145507812,1406.0000610351562,255.0,0.0,,0.3145489229927697,0.5831430900207838,0.8008203105254653,True,25,False,28,149.88620221230295,True,,76561198039309853,enpitsu,25.0,-1463.489990234375,-1425.5699462890625,17.049999237060547,1395.8999633789062,-7682.1002197265625,2.5999999046325684,1.2999999523162842,-0.0,2027.5999450683594,255.0,128.0,False,-0.016762967802728186,0.6558049912364939,-8.947954887623022e-05,True,6,2,10,255.0,False,,Banana_Party06,b19ffafd6db,8.0,-3183.43994140625,4632.81005859375,31.43000030517578,17884.89990234375,7202.8997802734375,-2632.0999145507812,-2459.2999267578125,-2193.5000610351562,363.3000183105469,255.0,128.0,,-0.15552436839719128,2.7622258446594428,0.3234464676304998,True,128.0,False,34,False,28,,Freisterr_,be9ba0fe81b,9.0,-3721.219970703125,2902.139892578125,17.0,-3139.5999145507812,-13150.50048828125,3.4999999403953552,-0.0,-0.19999999552965164,1706.300048828125,255.0,255.0,False,-0.009566646933881498,-1.351797301875462,0.00023771752437174622,True,28,24,4,127.0,False,
39,3055,95.0,False,False,0,9526.325735509514,948.260009765625,-4206.10009765625,105.68000030517578,-3896.300048828125,18740.799560546875,2050.7000732421875,995.2999877929688,818.1999969482422,5860.0,0.0,-0.178199321704696,-2.3525559378557763,0.1630469524773705,b19ffafd6db,Banana_Party06,9.0,928.6599731445312,-4387.18017578125,17.020000457763672,-4385.299987792969,10929.3994140625,-1.5999999642372131,-0.9000000357627869,1.8000000715255737,-2250.5999755859375,255.0,0.0,,0.009553361715945015,1.9115272797921685,-0.00013705133962085977,True,28,False,34,87.28927326715119,True,,be9ba0fe81b,Freisterr_,9.0,2282.27001953125,-3651.9599609375,17.0,-9369.69970703125,-10475.400390625,3.3000001311302185,0.0,0.0,-1204.800033569336,255.0,81.0,False,0.009588667283846398,-2.3275550627201738,-4.3358731731577905e-05,True,24,4,28,158.0,False,,enpitsu,76561198039309853,26.0,1083.6500244140625,277.8900146484375,17.049999237060547,-1291.9999694824219,-3552.7999877929688,2.5999999046325684,-0.09999999776482582,-0.7999999821186066,0.0,255.0,0.0,False,0.01685262425540934,-1.919620711643315,-7.203117392128855e-05,True,255.0,False,10,2,6,,games5425898691,bf81d8692db,20.0,3078.199951171875,-2841.52001953125,16.989999771118164,-14736.800537109375,6038.599853515625,2.199999988079071,-0.3999999910593033,0.09999999776482582,-285.3000068664551,255.0,128.0,,0.00960212971283652,2.7264884056221357,0.00012255044292655494,True,28,26,False,66.80964301734839,True,
40,3091,96.0,False,False,1,3542.1147102486375,-458.8500061035156,1867.239990234375,100.16999816894531,12314.7998046875,3493.2000732421875,6196.9000244140625,2211.199951171875,-1657.2000122070312,5325.7000732421875,1.0,0.5798224190188254,0.6413854409482564,1.005024248033484,bf81d8692db,games5425898691,20.0,-640.469970703125,1791.0,16.989999771118164,21096.0009765625,-6203.800048828125,4.600000083446503,-0.19999999552965164,0.19999999552965164,1055.0,,202.0,,-0.00964134726364999,-2.8798151571869623,0.0001183479163540196,True,26,False,28,12.0,False,,76561198039309853,enpitsu,25.0,-335.0899963378906,-495.25,17.049999237060547,3779.2001342773438,-10465.2001953125,3.1999999284744263,0.3999999910593033,-0.7000000029802322,-2031.199951171875,255.0,128.0,,-0.016695700958851114,-1.9003474347083706,-0.00021700318294566422,True,6,2,10,255.0,False,,Banana_Party06,b19ffafd6db,9.0,-257.69000244140625,2328.860107421875,46.189998626708984,3446.199951171875,-21676.298828125,3468.800048828125,411.89998626708984,52.39999771118164,286.70000076293945,255.0,128.0,,-0.018247263935307356,-1.726481229107628,0.0008416470727418604,True,0.0,False,36,False,28,,Freisterr_,be9ba0fe81b,9.0,-1040.1400146484375,5028.0498046875,22.979999542236328,9140.0,5367.9998779296875,1397.2000122070312,3761.400146484375,-805.6999969482422,-2499.2999267578125,0.0,0.0,,0.13545253784179193,2.63444422026337,0.14004264971420202,True,28,24,4,188.0,False,
41,3095,97.0,False,False,0,7114.129976839272,312.69000244140625,-1870.699951171875,195.5399932861328,1224.5999908447266,18610.30029296875,12363.1005859375,5083.999938964844,-2857.6998901367188,1409.1999816894531,0.0,-0.6189606973833406,0.0870132533898939,0.926943218192752,b19ffafd6db,Banana_Party06,9.0,245.39999389648438,-2128.110107421875,75.33000183105469,4286.9000244140625,22433.1005859375,2678.699951171875,-3242.9998779296875,4374.5001220703125,-771.8000030517578,255.0,0.0,,0.1338752685584455,1.7224530057580818,0.09881687358869036,True,29,False,36,0.0,False,,be9ba0fe81b,Freisterr_,9.0,923.7100219726562,-5069.330078125,39.47999954223633,-5670.9002685546875,-1070.8000183105469,625.4999923706055,-1883.0000305175781,-1183.7000274658203,-5.199999809265137,0.0,39.0,,-0.24170861852270958,-2.928755674800259,0.5783765452747608,True,24,4,28,188.0,False,,enpitsu,76561198039309853,25.0,299.19000244140625,670.9000244140625,17.049999237060547,-1140.5999755859375,11531.700439453125,2.5999999046325684,0.0,1.8000000715255737,-734.3000030517578,255.0,128.0,,0.016722632465940548,1.6153129880549026,0.0002424926588653234,True,255.0,False,10,2,6,,games5425898691,bf81d8692db,20.0,316.8999938964844,-1700.4100341796875,17.229999542236328,-19910.799560546875,5391.6998291015625,-4.799999892711639,637.0999908447266,-201.10000610351562,-869.1000366210938,,0.0,,0.00903116491887654,2.8817865026077465,0.04225679677737693,True,28,26,False,12.0,False,
42,3195,100.0,False,False,1,9795.750586747918,-851.6599731445312,-4498.58984375,351.19000244140625,-29006.8994140625,-4213.699951171875,4095.4000854492188,-2905.5999755859375,4336.300048828125,2958.599853515625,1.0,-0.05212504531877206,0.9839706861815163,-2.0162172244305587,76561198039309853,enpitsu,25.0,-572.1900024414062,-4517.330078125,220.16000366210938,-17753.900146484375,-763.0999755859375,2931.199951171875,-1233.8999938964844,-1869.4999694824219,-596.5000152587891,255.0,255.0,,0.44989601379137023,0.4543106462225277,0.2144903288482322,True,7,2,12,209.0,False,,bf81d8692db,games5425898691,20.0,3584.219970703125,-3272.419921875,17.010000228881836,-10917.099609375,-20004.69970703125,2.800000011920929,-1.5000000596046448,-9.300000071525574,-577.7000045776367,255.0,36.0,,-0.009455798784071762,-1.0602765775849081,-0.0005672528435039767,True,26,False,28,191.0,False,,Banana_Party06,b19ffafd6db,9.0,-3200.0,-4011.409912109375,17.010000228881836,-22325.70068359375,-1139.4999694824219,2.3000000417232513,-1.0000000149011612,-0.09999999776482582,-1848.0999755859375,255.0,0.0,,-0.0095753651772182,0.010342510554868579,-0.00010886171320218934,True,255.0,False,36,False,30,,Freisterr_,be9ba0fe81b,9.0,44.84000015258789,1727.18994140625,17.010000228881836,294.6999931335449,-14096.8994140625,2.0999999344348907,-0.0,0.7000000029802322,0.0,255.0,128.0,,-0.009582430840128423,-1.5917220226983617,6.21143431577471e-05,True,28,24,4,250.0,False,
43,3248,102.0,False,False,0,4668.8002165504495,3191.280029296875,2883.489990234375,202.16000366210938,-14016.8994140625,9609.69970703125,15791.800537109375,5669.1998291015625,1454.4000244140625,1320.7000732421875,0.0,0.709442800903415,-1.8494588654759891,1.7692476218205642,b19ffafd6db,Banana_Party06,9.0,3299.610107421875,2744.919921875,94.62999725341797,-8425.599975585938,12596.600341796875,2567.3001098632812,-5448.800048828125,47.60000228881836,-746.9000244140625,128.0,41.0,False,0.613195029662829,1.969377224501681,0.20744328596504263,True,31,False,38,255.0,False,,be9ba0fe81b,Freisterr_,9.0,1613.06005859375,-162.3000030517578,17.010000228881836,9094.600219726562,10290.6005859375,2.3000000417232513,0.0,0.0,2212.5999450683594,255.0,255.0,,0.009566450121570006,0.9139939909596774,2.082094219644805e-05,True,24,4,28,255.0,False,,enpitsu,76561198039309853,25.0,3178.169921875,4354.080078125,16.860000610351562,-1194.4999694824219,-10767.2998046875,40.0,26.500000953674316,-36.19999885559082,-2864.7000122070312,255.0,0.0,False,0.014601642378232579,-1.8088681275496519,-0.0019077701408019743,True,209.0,False,12,2,8,,games5425898691,bf81d8692db,21.0,-85.19999694824219,4923.85009765625,17.010000228881836,9713.900146484375,-285.79999923706055,2.0999999344348907,-0.5999999865889549,0.5000000074505806,-1.5999999642372131,0.0,128.0,,0.00991231701938793,-0.029829077326718908,6.257324142983007e-05,True,28,26,False,247.0,False,
44,3341,106.0,False,False,1,10145.175592034904,779.77001953125,-5004.509765625,561.219970703125,10045.10009765625,-13251.8994140625,266.1000061035156,3991.099853515625,4344.700012207031,-1092.6000213623047,1.0,-0.3834614658119177,2.597389163453887,-0.3103578880043507,bf81d8692db,games5425898691,21.0,727.1900024414062,-4900.169921875,406.3299865722656,4565.4998779296875,3370.4000854492188,5428.0999755859375,-1264.3000030517578,587.7999877929688,-5320.30029296875,255.0,255.0,,1.2465209220683002,-1.9672899206580492,-2.776721659959959,True,27,False,30,187.44883437054133,True,,76561198039309853,enpitsu,26.0,318.5299987792969,-5122.27001953125,160.9199981689453,14982.5,-1270.5000305175781,2984.8001098632812,91.09999656677246,825.1999664306641,355.2000045776367,255.0,255.0,False,-0.047954339426059756,-3.0518325599340694,0.00026054679914586836,True,9,2,14,171.0,False,,Banana_Party06,b19ffafd6db,9.0,-746.3300170898438,-2284.860107421875,17.020000457763672,11437.80029296875,8075.4998779296875,0.7000000029802322,-0.5000000074505806,-0.5000000074505806,-25.09999990463257,255.0,128.0,False,-0.009590006299147398,2.530553132772488,6.614172778285548e-05,True,255.0,False,38,False,32,,Freisterr_,be9ba0fe81b,9.0,899.4099731445312,-3655.31005859375,32.310001373291016,380.09998321533203,-21161.0009765625,3159.7000122070312,-0.0,-2.7000001072883606,302.39999771118164,255.0,150.0,,-0.009596717295860188,-1.5919036652933771,0.0001546939561024573,True,29,24,4,205.0,False,
45,3429,109.0,False,False,0,2480.088452796263,1501.22998046875,4504.2900390625,131.5399932861328,-7848.900146484375,128.69999885559082,794.5999908447266,1865.0,1574.9000549316406,5480.9002685546875,0.0,0.5289161876881247,1.686385560481292,-0.07780109511691781,b19ffafd6db,Banana_Party06,9.0,1643.0899658203125,4553.14990234375,99.94999694824219,782.9000091552734,15696.500244140625,1953.699951171875,702.5,-4991.700134277344,2199.600067138672,128.0,255.0,,0.07743307681092483,1.6555988350964788,-0.7210408761045469,True,33,False,40,145.0,False,,be9ba0fe81b,Freisterr_,9.0,17.299999237060547,4697.85009765625,33.630001068115234,13135.999755859375,-5690.5999755859375,3124.5001220703125,-4.300000071525574,5.799999833106995,-721.1000061035156,255.0,128.0,False,0.009682748100276166,-1.0477345084146685,-0.0001173137785896096,True,24,4,30,177.0,False,,enpitsu,76561198039309853,25.0,-1851.449951171875,4075.800048828125,17.030000686645508,17603.800048828125,7959.0997314453125,1.0000000149011612,-5.299999713897705,-2.7000001072883606,1330.5000305175781,255.0,128.0,,0.016791590100032748,0.4948620425871892,-0.0001040613940956606,True,61.0,False,14,2,10,,games5425898691,bf81d8692db,20.0,23.40999984741211,4822.89990234375,17.010000228881836,19389.200439453125,4069.7000122070312,-0.5000000074505806,6.000000238418579,1.5000000596046448,-545.6000137329102,255.0,128.0,,0.009583531197145495,0.16447581888286494,3.74888115397952e-05,True,30,28,False,32.03204288533937,True,
46,3465,110.0,False,False,1,9734.75208511732,-660.9400024414062,-4469.43994140625,108.73999786376953,-10592.099609375,17989.49951171875,8630.999755859375,1268.1999969482422,5783.2000732421875,972.5,1.0,0.11293843955254022,-2.999893006047347,-1.1880118550875347,76561198039309853,enpitsu,26.0,-558.5900268554688,-4615.02978515625,17.030000686645508,-14427.60009765625,11078.299560546875,5.5000001192092896,-0.0,-0.0,-2027.8999328613281,255.0,128.0,,-0.01676997571129276,0.7265082855569694,-2.0254940210529657e-05,True,10,2,14,61.0,False,,bf81d8692db,games5425898691,20.0,-1724.31005859375,-3625.7099609375,17.010000228881836,-9967.000122070312,12032.7001953125,2.199999988079071,-1.2999999523162842,1.1999999731779099,1990.2999877929688,255.0,255.0,,-0.009574215262991098,0.8176818651208982,-6.189567727549224e-05,True,28,False,30,26.0,False,,Banana_Party06,b19ffafd6db,8.0,-1642.72998046875,-4984.43017578125,253.4600067138672,34.80000019073486,655.5999755859375,-2082.7999877929688,29.700000286102295,-706.6000366210938,3335.7000732421875,255.0,242.0,,-0.2387612098818823,-1.4320254278083253,0.6300962363058144,True,145.0,False,40,False,34,,Freisterr_,be9ba0fe81b,9.0,-1510.0699462890625,-3672.60009765625,17.0,-147.70000457763672,12637.80029296875,3.700000047683716,-0.7999999821186066,-4.099999964237213,-2854.8001098632812,255.0,0.0,False,-0.009525989305813574,1.6981694070395983,0.00012641425053303143,True,30,24,4,177.0,False,
47,3536,113.0,False,False,1,6578.922807514665,-3267.510009765625,46.13999938964844,152.72000122070312,-1447.5,26210.2001953125,-1106.2000274658203,2308.0999755859375,-2415.2000427246094,4983.800048828125,1.0,-0.5464639657083595,0.2656064720035639,1.420468481145284,bf81d8692db,games5425898691,20.0,-3319.830078125,-80.97000122070312,85.81999969482422,-858.0000305175781,21998.798828125,1755.5999755859375,-5412.8997802734375,947.2000122070312,229.59999084472656,255.0,131.0,,-0.8410002304956077,1.656410032229057,0.04385091087887561,True,29,False,32,0.0,False,,76561198039309853,enpitsu,25.0,-2539.760009765625,-1660.4100341796875,17.049999237060547,-9620.700073242188,10308.399658203125,2.5999999046325684,0.19999999552965164,-0.29999999329447746,-16.00000023841858,255.0,128.0,,-0.01677215978957397,0.8219252923952599,4.12740191930088e-05,True,10,2,14,122.0,False,,Banana_Party06,b19ffafd6db,8.0,-1663.3699951171875,-2045.530029296875,103.75,1213.6000061035156,21908.89892578125,-138.99999618530273,-5476.199951171875,510.40000915527344,-11.90000057220459,255.0,128.0,,1.5345116619104235,1.6022299936389313,-0.06153988672735434,True,76.0,False,42,False,36,,Freisterr_,be9ba0fe81b,9.0,-3314.449951171875,42.189998626708984,17.0,-20390.6005859375,8357.899780273438,3.4999999403953552,-1.7000000178813934,0.5000000074505806,-1616.9000244140625,255.0,0.0,False,-0.009582815519338043,0.4229050471858698,-0.00026380641488768606,True,30,24,4,117.0,False,
