,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_dodge_active,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_dodge_active,team_mate_double_jump_active,team_mate_jump_active,team_mate_boost,team_mate_boost_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_jump_active,opp_1_double_jump_active,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost,opp_2_boost_active,opp_2_boost_collect
37,2790,76,False,False,0,7323.76608713783,-3194.669921875,-1813.6800537109375,388.5199890136719,6563.3001708984375,32398.60107421875,1712.5,305.10000228881836,5409.6002197265625,-2577.39990234375,0.0,-0.25348239381449467,0.9873110321534508,-0.3529159562679239,b7d3175873b,BadAeRoX,9.0,-3184.080078125,-2090.8701171875,246.64999389648438,-4217.300109863281,22385.50048828125,3177.9998779296875,-2259.499969482422,-3438.0999755859375,-821.9000244140625,255.0,195.0,False,-0.7000618803775163,1.9738817054944982,-0.21329400206069998,True,7,77.59445168126013,True,False,8,,b2f40f1a0db,ATOMExS,18.0,-1676.969970703125,-1048.0400390625,17.0,9336.599731445312,-19894.000244140625,3.799999952316284,-0.09999999776482582,0.19999999552965164,16.49999976158142,255.0,128.0,,0.00959764886760317,-1.1301699495883524,1.4953197030993486e-05,True,8,False,8,40.0,False,,enpitsu,76561198039309853,25.0,-3233.93994140625,-1561.72998046875,68.55999755859375,4385.400085449219,764.1999816894531,3155.2999877929688,4123.2000732421875,2153.800048828125,537.2000122070312,255.0,255.0,False,0.11106095449292522,-1.7802792874656321,-0.03792606597296238,True,4,False,3,165.0,False,,games5425898691,bf81d8692db,20.0,-3229.5400390625,-1684.3499755859375,233.6199951171875,-8639.500122070312,-13789.89990234375,4068.800048828125,-1669.7999572753906,49.29999828338623,109.89999771118164,255.0,178.0,,-1.179745158076291,-1.942464340935569,0.2594085661235611,True,10,8,False,189.7798966874358,True,
38,2791,76,False,False,1,4068.8544588302225,3180.9599609375,1773.3199462890625,402.8599853515625,-17952.19970703125,-8427.5,15882.2998046875,5164.2999267578125,-2201.199951171875,2117.5,1.0,0.0075988812891909325,-1.0462900660738716,-0.35070100949525895,bf81d8692db,games5425898691,20.0,3257.3798828125,1736.97998046875,245.57000732421875,8055.5999755859375,16617.60009765625,2602.9000854492188,4123.500061035156,-102.70000457763672,3637.9998779296875,255.0,185.0,,1.2772787554544118,1.9719246347747221,0.36410743183637806,True,9,186.7095656189867,True,False,10,,76561198039309853,enpitsu,25.0,3233.93994140625,1561.72998046875,68.55999755859375,-4385.400085449219,-764.1999816894531,3155.2999877929688,-4123.2000732421875,-2153.800048828125,537.2000122070312,255.0,255.0,False,-0.11106095449292522,1.7802792874656321,-0.03792606597296238,True,3,False,4,165.0,False,,ATOMExS,b2f40f1a0db,18.0,1598.9599609375,1213.719970703125,17.0,-9375.2001953125,19875.30029296875,3.799999952316284,0.09999999776482582,-0.19999999552965164,4.600000083446503,255.0,128.0,,-0.009597643454317054,1.1294673712360714,1.8325163968509026e-05,True,8,False,8,40.0,False,,BadAeRoX,b7d3175873b,9.0,3218.8701171875,1908.8800048828125,268.75,3877.0999145507812,-20738.1005859375,1685.0999450683594,1370.2999877929688,2889.1000366210938,-4474.89990234375,255.0,136.0,False,0.33014116691358786,-1.8092237832850755,-0.49948201228314915,True,8,7,False,80.0,False,
39,2998,83,False,False,0,5217.02982616547,3241.409912109375,1962.0699462890625,114.11000061035156,-11183.499755859375,9533.900146484375,3471.400146484375,1584.1000366210938,161.49999618530273,-2238.000030517578,0.0,-0.5358796201289604,1.39779009451787,1.3965466643690017,b2f40f1a0db,ATOMExS,18.0,3365.89990234375,1828.9100341796875,16.93000030517578,-10813.1005859375,5396.7999267578125,-98.4000015258789,1132.7999877929688,1526.0000610351562,-1751.300048828125,255.0,86.0,,-0.006073168896063535,2.655006039699071,-0.002678141975026598,True,8,22.918675317559195,True,False,8,,b7d3175873b,BadAeRoX,9.0,1043.75,-2808.39990234375,17.020000457763672,10272.60009765625,9589.600219726562,1.5999999642372131,0.0,0.19999999552965164,-2141.699981689453,164.0,0.0,False,0.009580058363933597,0.6861950571514255,-2.070595063753792e-05,True,10,False,10,255.0,False,,enpitsu,76561198039309853,25.0,2566.219970703125,3088.739990234375,17.06999969482422,2858.2998657226562,-9906.300048828125,-1.8000000715255737,1.8000000715255737,-8.999999761581421,-953.0000305175781,128.0,128.0,False,0.01672637504587846,-1.3174508862119683,-4.6402974585303485e-05,True,5,False,4,202.01649890920166,True,,games5425898691,bf81d8692db,20.0,1409.3800048828125,4452.2001953125,17.010000228881836,208.60000610351562,-6403.0999755859375,2.5999999046325684,-0.19999999552965164,0.5999999865889549,-13.799999952316284,255.0,128.0,,0.009521695928130392,-1.5403931417742422,6.082320036110601e-05,True,12,12,False,255.0,False,
40,3010,84,False,False,1,8288.986506080815,-2798.2099609375,-2280.25,218.1199951171875,-6664.89990234375,21236.298828125,5212.9998779296875,-2235.8999633789062,-36.80000066757202,-5567.60009765625,1.0,0.8795880605544456,0.3635528263594134,2.241311951437314,76561198039309853,enpitsu,25.0,-2693.6201171875,-2525.800048828125,147.55999755859375,-3117.9000854492188,14329.599609375,6231.5997314453125,0.5000000074505806,-0.0,-56.30000114440918,255.0,128.0,False,-0.01644290347900333,1.387073953531355,0.00015859567762549912,True,4,185.0,False,2,6,,bf81d8692db,games5425898691,20.0,-1335.800048828125,-4141.8701171875,17.010000228881836,3717.0999145507812,8381.300048828125,3.0000001192092896,0.7999999821186066,1.4000000059604645,1323.8999938964844,255.0,255.0,,-0.009522981163297688,2.037909271920223,0.0004714847141482977,True,12,False,12,255.0,False,,ATOMExS,b2f40f1a0db,18.0,-2918.239990234375,-2217.6201171875,75.3499984741211,16218.00048828125,-10531.800537109375,3293.2998657226562,1173.8999938964844,2726.400146484375,256.1000061035156,255.0,217.0,,-0.10709512781108335,-2.257877473228683,-0.010194300394471905,True,10,False,9,8.0,False,,BadAeRoX,b7d3175873b,9.0,-1481.22998046875,2414.389892578125,17.020000457763672,-7005.9002685546875,-11951.700439453125,1.5999999642372131,0.29999999329447746,0.29999999329447746,2184.600067138672,255.0,255.0,False,-0.009570387414168852,-1.105062750654809,5.115213066211375e-05,True,10,10,False,255.0,False,
41,3011,84,False,False,0,4692.192817407245,2802.25,2252.159912109375,230.60000610351562,-10497.900390625,-14260.799560546875,21490.0,4869.200134277344,3501.6000366210938,167.99999237060547,0.0,-0.6683127396718394,-0.5246346737614577,2.41162222978582,b2f40f1a0db,ATOMExS,18.0,2918.239990234375,2217.6201171875,75.3499984741211,-16218.00048828125,10531.800537109375,3293.2998657226562,-1173.8999938964844,-2726.400146484375,256.1000061035156,255.0,217.0,,0.10709512781108335,2.257877473228683,-0.010194300394471905,True,9,8.0,False,False,10,,b7d3175873b,BadAeRoX,9.0,1481.22998046875,-2414.389892578125,17.020000457763672,7005.9002685546875,11951.700439453125,1.5999999642372131,-0.29999999329447746,-0.29999999329447746,2184.600067138672,255.0,255.0,False,0.009570387414168852,1.105062750654809,5.115213066211375e-05,True,10,False,10,255.0,False,,enpitsu,76561198039309853,25.0,2712.52001953125,2414.330078125,198.3699951171875,1871.199951171875,-11934.49951171875,5222.8997802734375,-3318.599853515625,-1075.4000091552734,3175.2999877929688,255.0,128.0,False,-0.24691386167902826,-1.1559110806844477,0.00694084762112097,True,6,2,4,185.0,False,,games5425898691,bf81d8692db,20.0,1305.1099853515625,4061.030029296875,17.010000228881836,-2877.7999877929688,-9210.800170898438,3.0000001192092896,1.0000000149011612,2.7000001072883606,2191.6000366210938,255.0,255.0,,0.00953373778813023,-1.8618770135611378,0.0002835642617402884,True,12,12,False,255.0,False,
42,3076,86,False,False,0,5616.391017994551,664.7999877929688,-255.16000366210938,124.79000091552734,-15000.699462890625,16461.300048828125,695.4000091552734,4171.000061035156,756.8000030517578,4246.000061035156,0.0,0.7934356530858951,0.4699585986928423,0.7543241976883521,b7d3175873b,BadAeRoX,9.0,745.75,-394.510009765625,17.020000457763672,-13202.60009765625,10823.1005859375,-1.0999999940395355,-4.600000083446503,3.4999999403953552,690.4000091552734,255.0,234.0,False,0.009590004275049678,2.447303152914293,0.00010455234530230735,True,10,176.6907011565342,True,False,10,,b2f40f1a0db,ATOMExS,19.0,-690.8200073242188,2460.389892578125,17.010000228881836,-13844.49951171875,-14673.800048828125,2.5,0.0,0.19999999552965164,4.799999892711639,255.0,128.0,,0.009615482811368137,-2.3264735959760023,8.650589216560913e-06,True,10,False,10,0.0,False,,enpitsu,76561198039309853,25.0,3275.64990234375,-325.010009765625,17.0,6767.9998779296875,-9021.400146484375,17.200000286102295,5.199999809265137,-1.8000000715255737,2788.900146484375,255.0,255.0,False,0.016522007856011413,-0.8246231373109594,-0.0002841136505831138,True,6,2,4,185.0,False,,games5425898691,bf81d8692db,20.0,577.0800170898438,223.77999877929688,157.36000061035156,227.5,-22975.0,1045.6999969482422,3623.2998657226562,-1250.5000305175781,775.2999877929688,255.0,54.0,,-0.5328113373356691,-1.323007739723316,0.05939953087340749,True,14,13,False,105.01495925072702,True,
43,3215,91,False,True,0,4944.2886856874575,-3091.89990234375,710.0999755859375,1172.8299560546875,14004.100341796875,22361.10107421875,1928.9999389648438,-4895.5999755859375,-3293.900146484375,862.9000091552734,0.0,1.0856343523781702,0.6508342031343443,2.579497804786612,b7d3175873b,BadAeRoX,9.0,-3209.3701171875,516.2000122070312,1053.5400390625,12590.799560546875,15266.500244140625,742.2000122070312,-530.0,3912.9000854492188,3828.5000610351562,255.0,20.0,False,-0.5150940559613464,0.9997193826913544,0.7321607913931775,True,11,25.78833548740674,True,False,12,,b2f40f1a0db,ATOMExS,19.0,1265.0999755859375,-4120.3798828125,19.219999313354492,21657.099609375,5189.4000244140625,-755.1999664306641,-3642.6998901367188,-1245.199966430664,478.80001068115234,255.0,128.0,,0.01933694234972951,0.2674916628895051,0.10091616017497347,False,14,False,14,61.0,False,,enpitsu,76561198039309853,25.0,246.55999755859375,4404.93017578125,17.059999465942383,-3304.5001220703125,17465.0,2.5999999046325684,0.0,-0.9000000357627869,2522.2000122070312,255.0,255.0,True,0.01676679343851158,1.871096900212302,0.00026026706584452293,True,8,2,6,216.0,False,,games5425898691,bf81d8692db,20.0,-3450.47998046875,-55.540000915527344,15.539999961853027,-9319.89990234375,20369.49951171875,14.299999475479126,-84.60000038146973,58.80000114440918,-786.1000061035156,255.0,128.0,,0.01679116039623255,1.975461240435495,-0.0002627970246921367,True,16,16,False,255.0,False,
44,3269,93,False,False,1,9996.858176065201,466.0899963378906,-4847.60986328125,354.1400146484375,-3574.4000244140625,20099.89990234375,226.90000534057617,705.1999664306641,329.00001525878906,5949.2999267578125,1.0,-0.46388400692138837,-1.6612215406353572,-2.3641582703431236,76561198039309853,enpitsu,25.0,447.25,-5035.240234375,289.5,-1984.2999267578125,10864.100341796875,2291.199951171875,-4282.099914550781,-2937.9998779296875,-525.2999877929688,255.0,128.0,False,0.4719512261650902,1.6104499380475932,-0.16795932372051234,True,7,152.0,False,2,10,,bf81d8692db,games5425898691,20.0,3025.919921875,-4306.81982421875,16.989999771118164,-13245.30029296875,-16911.8994140625,5.299999713897705,-0.0,-0.3999999910593033,-1945.2999877929688,255.0,0.0,,-0.009574282011803473,-0.8350940317525618,-4.318482876402225e-05,True,16,False,16,255.0,False,,ATOMExS,b2f40f1a0db,20.0,-3947.4599609375,2734.830078125,44.13999938964844,6351.6998291015625,-15952.60009765625,-3372.5,-193.70000839233398,-3385.7000732421875,182.99999237060547,255.0,128.0,,-0.20369831715290024,-1.9895277664924855,-0.45515032780072845,True,14,False,14,255.0,False,,BadAeRoX,b7d3175873b,9.0,790.02001953125,-3333.27001953125,424.5299987792969,-14098.800048828125,-15978.699951171875,-8654.400024414062,-942.5,730.0,259.3000030517578,255.0,128.0,False,0.0858242037481227,-0.9265542740183262,0.13362701024250287,True,12,12,False,0.0,False,
45,3336,96,False,False,0,4564.710287268035,280.239990234375,729.4400024414062,107.72000122070312,6152.19970703125,24484.599609375,-5275.7000732421875,-2108.800048828125,-542.2000122070312,-5590.9002685546875,0.0,-1.1369660795207277,-1.2624057172633696,1.3531947410862548,b2f40f1a0db,ATOMExS,20.0,236.83999633789062,560.530029296875,140.3800048828125,-10014.89990234375,16438.599853515625,3102.0001220703125,288.6000061035156,5473.4002685546875,456.30001068115234,255.0,0.0,,-0.2499304275671748,2.147393383459805,0.5707379224409173,True,15,186.0,False,False,16,,b7d3175873b,BadAeRoX,9.0,3305.60009765625,3434.830078125,17.0,1858.9999389648438,-19641.8994140625,4.099999964237213,0.0,0.0,-2011.199951171875,255.0,0.0,False,0.009582923349149002,-1.553619482589635,-1.6228155911497114e-06,True,12,False,12,255.0,False,,enpitsu,76561198039309853,25.0,-51.77000045776367,2396.25,17.049999237060547,-322.99999237060547,-12878.599853515625,7.599999904632568,-4.1999998688697815,-1.4000000059604645,-4.099999964237213,255.0,128.0,False,0.017082701545891036,-1.5964707690140094,-9.7226214227597e-05,True,10,2,8,110.0,False,,games5425898691,bf81d8692db,20.0,183.9600067138672,1224.22998046875,128.66000366210938,6370.30029296875,-21931.4990234375,2315.2000427246094,-171.20000839233398,-224.79999542236328,-703.7999725341797,255.0,36.0,,-0.24995103027475452,-1.338276751236599,0.010355799322070912,True,18,16,False,123.0,False,
46,3339,96,False,False,1,6215.096420308729,-355.9800109863281,-947.6900024414062,108.83000183105469,-21398.60107421875,-4713.2000732421875,-534.900016784668,-1983.9999389648438,498.10001373291016,5640.4998779296875,1.0,1.4555851701752858,1.0328280636509686,0.9987273770663276,bf81d8692db,games5425898691,20.0,-195.89999389648438,-979.4299926757812,146.5800018310547,-719.0000152587891,20865.90087890625,1719.6000671386719,-3035.7000732421875,3327.0999145507812,3156.4999389648438,255.0,116.0,,-0.1960531824134313,1.195631203512052,0.5195644785935434,True,17,123.0,False,False,18,,76561198039309853,enpitsu,25.0,54.7400016784668,-2280.60009765625,17.059999465942383,318.799991607666,12396.800537109375,2.0000000298023224,0.7999999821186066,0.19999999552965164,-0.9000000357627869,255.0,255.0,False,-0.016908308473981185,1.5966822090711457,-1.2842885574017216e-05,True,8,2,10,110.0,False,,ATOMExS,b2f40f1a0db,20.0,-144.8800048828125,-711.469970703125,160.4199981689453,10044.7998046875,-16488.1005859375,365.0,2762.5,-4467.60009765625,1630.5000305175781,255.0,0.0,,0.32606179514849193,-2.1009763599144406,1.2490111843432659,True,16,False,15,186.0,False,,BadAeRoX,b7d3175873b,9.0,-3280.070068359375,-3097.179931640625,17.0,3801.7001342773438,18860.30029296875,3.799999952316284,-0.0,0.29999999329447746,-505.29998779296875,255.0,128.0,False,-0.009588886362971425,1.818399501288579,0.00019835581592163838,True,12,12,False,255.0,False,
47,3410,98,False,False,0,5892.795198375725,3979.0,1829.5,573.0700073242188,-4771.600036621094,9241.300048828125,7905.5999755859375,-2732.0999145507812,1881.6000366210938,2749.7000122070312,0.0,0.6309347910849513,1.428852836389292,1.495618430400356,b7d3175873b,BadAeRoX,9.0,4079.6298828125,1659.93994140625,431.95001220703125,-135.79999923706055,5138.2000732421875,11670.10009765625,-1581.1000061035156,152.70000457763672,55.39999961853027,255.0,255.0,,-1.1619840596648456,1.5641093387531189,-1.5707478618029975,True,12,204.0,False,False,12,,b2f40f1a0db,ATOMExS,19.0,-1792.8599853515625,1383.31005859375,17.010000228881836,2084.4000244140625,-13920.999755859375,2.5999999046325684,0.0,-0.7999999821186066,0.19999999552965164,255.0,128.0,,0.009584022286146915,-1.4220922432801546,-7.410060088021712e-05,True,16,False,16,248.0,False,,enpitsu,76561198039309853,25.0,2875.260009765625,3793.60009765625,17.059999465942383,14203.299560546875,17473.399658203125,2.3000000417232513,-0.5999999865889549,-0.7000000029802322,1770.5999755859375,255.0,255.0,False,0.01677927949948222,0.9359742888590966,0.00020551677022523162,True,10,2,8,20.0,False,,games5425898691,bf81d8692db,20.0,-1410.030029296875,-2413.14990234375,17.010000228881836,-10924.000244140625,15160.2001953125,0.5999999865889549,0.0,0.0,-1977.2000122070312,255.0,0.0,,0.009594259532330422,2.1245894956960583,-1.7653606647446672e-05,True,18,18,False,104.1536685753894,True,
48,3451,100,False,False,0,4608.87272231169,3277.159912109375,3183.8701171875,1006.8099975585938,-12548.900146484375,10599.49951171875,-1432.2999572753906,-1574.7000122070312,5766.400146484375,-517.7000045776367,0.0,0.7415834426468306,1.6141954807111596,1.6470811535945091,b7d3175873b,BadAeRoX,9.0,3469.080078125,3102.39990234375,1002.989990234375,-12816.500244140625,7234.4000244140625,-3210.10009765625,4093.9999389648438,-3401.400146484375,1385.0999450683594,255.0,187.0,False,0.9208454953712616,2.745477393567165,-1.2122162935441623,True,13,166.4088944927339,True,False,14,,b2f40f1a0db,ATOMExS,19.0,-305.54998779296875,-2.569999933242798,107.18000030517578,13885.2001953125,-2112.7999877929688,26.90000057220459,-5147.8997802734375,1885.2999877929688,440.2000045776367,255.0,255.0,,0.15612296715978433,-0.29674856891047896,-1.3906161825605359,True,17,False,18,248.0,False,,enpitsu,76561198039309853,25.0,1878.760009765625,4849.580078125,17.059999465942383,-8281.300048828125,-1658.800048828125,2.0999999344348907,-6.899999976158142,-2.0999999344348907,-1293.6000061035156,128.0,128.0,False,0.016625512227159387,-2.9678109396114465,5.652379551357872e-05,True,10,2,8,20.0,False,,games5425898691,bf81d8692db,20.0,-743.010009765625,538.9299926757812,75.9000015258789,8299.299926757812,21019.09912109375,-922.3000335693359,-3430.7998657226562,1462.1000671386719,59.29999828338623,255.0,128.0,,-0.9420463123843047,1.145811392070428,0.027214204908027367,True,20,20,False,99.0,False,
49,3492,101,False,False,1,10096.780461605855,-1507.6500244140625,-4666.5,123.44999694824219,-5956.7999267578125,10788.599853515625,-1048.0000305175781,-42.10000038146973,668.7000274658203,-5962.39990234375,1.0,0.26971788645309863,-2.211247497449287,-2.203855337882175,76561198039309853,enpitsu,25.0,-1361.989990234375,-4787.4599609375,60.22999954223633,-9199.199829101562,-977.5,2779.2999267578125,293.50000381469727,-2758.5000610351562,0.0,0.0,128.0,False,0.04454695331292819,3.035503198763989,6.648781498334964e-06,True,9,20.0,False,2,12,,bf81d8692db,games5425898691,20.0,1099.4000244140625,-3459.239990234375,17.010000228881836,-234.40000534057617,-19379.599609375,2.800000011920929,0.09999999776482582,-0.0,-2003.9999389648438,255.0,0.0,,-0.009583110060937894,-1.4828486879873206,-2.4563523996094008e-05,True,20,False,20,99.0,False,,ATOMExS,b2f40f1a0db,18.0,-1602.719970703125,-129.6999969482422,17.010000228881836,-7357.5,-11530.10009765625,2.5999999046325684,1.0999999940395355,1.4000000059604645,743.3000183105469,255.0,128.0,,-0.009559531030225445,-1.0634314862071728,-0.00021644206115505776,True,18,False,18,248.0,False,,BadAeRoX,b7d3175873b,9.0,-1526.800048828125,-4281.72021484375,611.739990234375,13735.6005859375,-10103.699951171875,-8853.900146484375,-77.69999980926514,171.70000076293945,-154.20000076293945,255.0,255.0,False,-0.7033783220828383,-1.7178145967110066,-0.7530747089564218,True,14,14,False,135.55500212279696,True,
50,3543,103,False,False,0,3747.552685139791,2308.43994140625,3196.8798828125,138.86000061035156,-8805.999755859375,18613.499755859375,10352.60009765625,5330.7000732421875,2632.0001220703125,-809.1999816894531,0.0,1.2214458451648518,-3.05733624875269,-2.56443580820062,b2f40f1a0db,ATOMExS,18.0,2418.110107421875,2967.85009765625,17.010000228881836,-5926.300048828125,14633.00048828125,2.800000011920929,0.3999999910593033,-0.9000000357627869,1752.7000427246094,128.0,220.0,,0.009651400057755262,2.0139385128349474,3.132000530530385e-05,True,18,217.0,False,False,18,,b7d3175873b,BadAeRoX,9.0,-774.75,3434.6298828125,96.94999694824219,-15277.7001953125,-17122.099609375,1555.8999633789062,5406.9000244140625,-465.99998474121094,893.0000305175781,255.0,255.0,False,0.5446607826612334,-2.748509177560006,-0.6815543951266178,False,15,False,16,10.063139718065985,True,,enpitsu,76561198039309853,25.0,2423.3701171875,4918.02978515625,16.31999969482422,15.199999809265137,-4907.699890136719,-35.0,-100.69999694824219,135.9000015258789,-1949.4999694824219,255.0,0.0,False,0.006431802315929567,-1.5080055229063851,-0.001607071815135961,True,12,2,10,20.0,False,,games5425898691,bf81d8692db,20.0,1941.75,3486.1201171875,127.75,17812.19970703125,-14453.900146484375,1675.7000732421875,2077.7999877929688,165.6999969482422,-890.9999847412109,255.0,61.0,,-0.25487684956659806,-0.8173791825596193,0.05404240123296664,True,22,21,False,59.0,False,
51,3545,103,False,False,1,8999.316343120985,-2293.68994140625,-3275.080078125,190.91000366210938,-29916.39892578125,-219.20000076293945,13214.3994140625,530.2999877929688,3406.199951171875,4910.799865722656,1.0,-1.1528034881944684,-2.819171139431009,-3.09755224737105,bf81d8692db,games5425898691,20.0,-2105.159912109375,-3353.4599609375,140.14999389648438,-17834.69970703125,14482.900390625,1079.800033569336,-5343.800048828125,-969.8000335693359,867.3000335693359,255.0,108.0,,-0.26927200022132475,0.7642748462516769,0.3941020398569565,True,21,59.0,False,False,22,,76561198039309853,enpitsu,25.0,-2418.989990234375,-4868.75,16.84000015258789,946.9000244140625,5722.60009765625,45.50000190734863,-55.10000228881836,17.899999618530273,-2185.2000427246094,255.0,0.0,False,-0.01346561281636319,1.6995211166455655,-0.0009137630203359092,True,10,2,12,20.0,False,,ATOMExS,b2f40f1a0db,18.0,-2364.1201171875,-3074.919921875,15.6899995803833,6458.699951171875,-10677.7001953125,210.6999969482422,67.10000038146973,71.79999828338623,1592.8999328613281,128.0,211.0,,-0.0035184018292606207,-2.1616325218806436,0.0017246711120180544,True,18,False,18,217.0,False,,BadAeRoX,b7d3175873b,9.0,890.5499877929688,-3306.590087890625,102.16000366210938,15476.300048828125,17014.100341796875,-37.799999713897705,-5406.400146484375,447.00000762939453,905.8999633789062,255.0,255.0,False,-0.7268065534472194,3.049075568372255,-1.3269366093203807,False,16,15,False,41.0,False,28.0
52,3633,107,False,False,1,7947.684649463999,449.6300048828125,-2795.139892578125,96.16999816894531,10088.900146484375,1099.1000366210938,6700.30029296875,-643.0999755859375,5903.900146484375,853.8999938964844,1.0,0.7681859619297374,-2.406892051657424,1.0696609514268998,76561198039309853,enpitsu,25.0,386.489990234375,-2982.969970703125,264.1700134277344,11037.099609375,11798.900146484375,-153.00000190734863,-4515.10009765625,-3113.800048828125,-409.50000762939453,128.0,255.0,False,-0.644777394596235,2.6839359982356674,-1.8516263777346609,True,11,0.0,False,2,14,,bf81d8692db,games5425898691,20.0,-3071.7099609375,572.5499877929688,17.010000228881836,7503.499755859375,11772.5,2.8999999165534973,0.29999999329447746,0.7999999821186066,-2123.2000732421875,255.0,0.0,,-0.009562477195921168,2.19513667063251,-7.969051972967059e-05,True,22,False,22,59.0,False,,ATOMExS,b2f40f1a0db,19.0,498.4200134277344,-2379.14990234375,49.15999984741211,8291.099853515625,-13898.499755859375,3536.199951171875,-93.29999923706055,-35.79999923706055,-2302.100067138672,255.0,0.0,,-0.00647443674613033,-1.9430010148361445,-0.00028709883270498446,True,19,False,18,188.0,False,,BadAeRoX,b7d3175873b,9.0,2078.110107421875,834.510009765625,17.010000228881836,-8610.499877929688,10616.600341796875,2.8999999165534973,-0.0,-0.0,-2225.5999755859375,255.0,0.0,False,-0.00956204368120196,0.9573694299845819,-2.073784408138988e-05,True,16,16,False,255.0,False,
53,3636,107,True,True,0,2387.6409967543455,-544.9299926757812,2778.31005859375,129.72000122070312,3830.7000732421875,20074.300537109375,-2040.0,-4052.0001220703125,-1755.2000427246094,4062.0001220703125,0.0,-0.3438577100240342,2.797917589090298,0.5984426894298718,b2f40f1a0db,ATOMExS,19.0,-603.1900024414062,2577.72998046875,103.27999877929688,-602.0000076293945,14567.60009765625,3586.7999267578125,-297.1999931335449,4203.299865722656,-3534.5999145507812,255.0,0.0,,0.001470650388867477,1.5202158240444776,0.054201519881835275,True,19,188.0,False,False,20,,b7d3175873b,BadAeRoX,9.0,-1969.5799560546875,-1043.7900390625,17.010000228881836,4026.099853515625,-12874.300537109375,2.7000001072883606,0.7999999821186066,-2.800000011920929,-1775.8000183105469,255.0,94.0,False,0.009565157457631743,-1.3407422858713294,3.758550883136113e-05,True,16,False,16,255.0,False,,enpitsu,76561198039309853,25.0,-581.4099731445312,2778.35009765625,264.80999755859375,-11392.2998046875,-11222.19970703125,730.8999633789062,4642.200012207031,2937.5,-264.3000030517578,128.0,128.0,False,0.024730478185534588,3.0232871081444403,-3.0943401273981834,True,14,2,11,0.0,False,,games5425898691,bf81d8692db,20.0,2976.419921875,-688.5700073242188,17.010000228881836,-9857.000122070312,-9692.899780273438,2.8999999165534973,0.0,-0.09999999776482582,-2192.5,255.0,0.0,,0.009559047006547285,-2.4298800192554912,1.8184593493365025e-06,True,22,22,False,59.0,False,
