,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_dodge_active,team_mate_double_jump_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_jump_active,opp_2_double_jump_active,opp_2_boost_collect
0,177,0,False,False,0,5248.571632500222,-12.460000038146973,-33.66999816894531,95.1500015258789,-14281.700439453125,7287.39990234375,2796.099853515625,828.6000061035156,180.20000457763672,5939.69970703125,0.0,-0.003382317483032888,0.3639302922408247,0.08329033257916835,76561198039309853,enpitsu,25.0,36.81999969482422,-295.0199890136719,115.12999725341797,6499.89990234375,21985.50048828125,1754.7999572753906,-3574.2001342773438,3868.2998657226562,-1584.1999816894531,255.0,0.0,,0.7548384082162458,1.6281680857347256,0.5169066861382687,True,31.0,False,2,False,1,,bf81d8692db,games5425898691,17.0,0.0,-4759.5498046875,17.010000228881836,0.0,6607.2998046875,2.0999999344348907,-0.7999999821186066,0.0,0.0,255.0,,,0.009422337250361307,1.5707879730550718,-3.971379655246247e-08,True,116.0,False,False,False,False,,V3NOM-_-L3G3ND05,622650972836570598,18.0,-6.619999885559082,265.010009765625,62.91999816894531,-5674.69970703125,-22120.90087890625,2677.0001220703125,637.599983215332,-1750.7000732421875,-2338.699951171875,128.0,14.0,,0.005337735899515123,-1.7071373634253293,-0.0696161778231301,True,11.0,False,6,5,False,,DS_KappAdoken,2212796437585999194,20.0,0.0,4319.759765625,17.010000228881836,0.0,-5140.0,2.0999999344348907,0.9000000357627869,0.0,0.0,255.0,,,0.009422337250361307,-1.5707879730550718,3.971379655246247e-08,True,116.0,False,False,False,False,
1,178,0,False,False,1,5135.720597941927,41.060001373291016,75.94000244140625,123.19999694824219,7631.199951171875,15035.6005859375,7750.3997802734375,953.7999725341797,186.5999984741211,2486.300048828125,1.0,0.10246613335999011,-0.6737280121212667,0.29796891414533533,622650972836570598,V3NOM-_-L3G3ND05,18.0,66.19999694824219,-99.93000030517578,83.77999877929688,8642.19970703125,11351.600341796875,1831.9000244140625,1298.699951171875,5335.10009765625,-316.200008392334,128.0,9.0,,-0.01209327424649826,1.7596721809573763,0.5958953512611287,True,11.0,False,6,False,5,,2212796437585999194,DS_KappAdoken,20.0,-0.0,-4319.759765625,17.010000228881836,-0.0,5140.0,2.0999999344348907,-0.9000000357627869,-0.0,0.0,255.0,,,-0.009422337250361307,1.5707879730550718,3.971379655246247e-08,True,116.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-109.25,125.27999877929688,123.22000122070312,-9819.099731445312,-11438.299560546875,-91.40000343322754,5032.0001220703125,-620.9999847412109,2131.3999938964844,255.0,0.0,,-1.2887312867193512,-2.5298699133278513,1.5928095183822704,True,31.0,False,2,1,False,,games5425898691,bf81d8692db,17.0,-0.0,4759.5498046875,17.010000228881836,-0.0,-6607.2998046875,2.0999999344348907,0.7999999821186066,-0.0,0.0,255.0,,,-0.009422337250361307,-1.5707879730550718,-3.971379655246247e-08,True,116.0,False,False,False,False,
2,242,2,False,False,0,8574.8085162569,-1743.6400146484375,-3392.81005859375,168.64999389648438,-5932.5,17598.299560546875,7265.7000732421875,5912.9998779296875,497.7000045776367,-887.6999664306641,0.0,-0.18515894892196644,0.49150721593598823,0.4826437975721417,bf81d8692db,games5425898691,17.0,-1703.31005859375,-3579.570068359375,84.55000305175781,-6707.5,15241.800537109375,2465.0999450683594,-5341.199951171875,1178.7000274658203,-575.9000015258789,255.0,99.0,,0.5659736074445912,1.911528890742306,0.2833218124927759,True,116.0,False,4,False,3,,76561198039309853,enpitsu,25.0,3116.81005859375,501.20001220703125,17.030000686645508,15915.799560546875,-12530.999755859375,5.0,-0.3999999910593033,0.09999999776482582,-20.799999237060547,255.0,0.0,,0.016788987082585097,-0.6692796886062997,3.951293789368917e-05,True,0.0,False,2,2,False,,V3NOM-_-L3G3ND05,622650972836570598,18.0,-1671.1500244140625,-2822.320068359375,221.47000122070312,-4153.0999755859375,-14508.299560546875,1273.1999969482422,1227.300033569336,-1792.2999572753906,-1377.4000549316406,255.0,157.0,,0.2022709816946658,-2.6714160371503755,0.0407049370985876,True,0.0,False,8,6,False,,DS_KappAdoken,2212796437585999194,20.0,-1966.010009765625,4070.820068359375,17.010000228881836,-9932.000122070312,10004.89990234375,2.0999999344348907,-0.5999999865889549,0.3999999910593033,224.40000534057617,255.0,149.0,,0.009572580955243156,2.3498031920479248,8.612838852123664e-05,True,99.0,False,False,False,False,
3,246,2,False,False,1,2194.9442863412705,1840.1600341796875,3158.5,278.010009765625,8734.000244140625,15413.1005859375,9388.699951171875,5540.3997802734375,-569.0999984741211,2231.300048828125,1.0,0.3419683482869819,-0.20771646768642188,1.1998100160988048,622650972836570598,V3NOM-_-L3G3ND05,18.0,1797.969970703125,3009.239990234375,232.32000732421875,9617.39990234375,13031.99951171875,305.2000045776367,974.8000335693359,5282.9998779296875,-1178.6000061035156,255.0,14.0,,-0.9555596938072412,2.5353360847046247,0.6222751892011102,True,0.0,False,8,False,7,,2212796437585999194,DS_KappAdoken,20.0,2154.43994140625,-4227.81982421875,17.010000228881836,11745.6005859375,-7602.1002197265625,2.3999999463558197,-0.5999999865889549,0.19999999552965164,2180.5999755859375,255.0,255.0,True,-0.009582518196803816,-2.621539697001151,0.00015807730406626092,True,99.0,False,False,False,False,,enpitsu,76561198039309853,26.0,-3387.489990234375,-273.510009765625,17.030000686645508,-14471.400146484375,14010.400390625,5.5000001192092896,-0.7000000029802322,0.7000000029802322,-1676.199951171875,255.0,0.0,,-0.016780530771556407,0.8060887227512167,-0.0002169372566594275,True,0.0,False,2,2,False,,games5425898691,bf81d8692db,17.0,1835.0799560546875,3336.4599609375,96.69999694824219,6635.7000732421875,-11958.00048828125,1178.499984741211,5213.900146484375,610.6999969482422,-1640.7000732421875,255.0,125.0,,-1.0915006636066675,2.358213946519911,2.609491543949909,True,116.0,False,3,4,False,
4,317,5,False,False,0,8888.257933215462,-2639.300048828125,-3575.6201171875,291.5199890136719,6667.60009765625,14120.400390625,5876.500244140625,-5035.400085449219,-3228.599853515625,469.39998626708984,0.0,0.7439067877936437,-1.1043704443103837,1.0307685606056232,bf81d8692db,games5425898691,17.0,-2690.469970703125,-3641.39990234375,145.17999267578125,13584.89990234375,-11743.00048828125,2744.8001098632812,1164.4999694824219,1356.4999389648438,-240.30000686645508,255.0,116.0,,-0.24021079189479028,-0.5630028753835588,-0.005823256066513965,True,69.0,False,6,False,5,,76561198039309853,enpitsu,25.0,1968.8299560546875,-4431.8701171875,17.030000686645508,-20503.1005859375,-1690.7000732421875,5.099999904632568,0.5999999865889549,-0.09999999776482582,-72.8000020980835,255.0,128.0,,0.016760199475581383,-3.0671292222123943,6.824516326124984e-05,True,255.0,False,2,2,False,,V3NOM-_-L3G3ND05,622650972836570598,16.0,-3040.81005859375,-3703.139892578125,16.989999771118164,3501.199951171875,13640.2001953125,4.600000083446503,-0.7999999821186066,-2.8999999165534973,-563.6000061035156,255.0,44.0,,0.009582647232877068,1.3118533534752441,2.9515436610558567e-05,True,186.0,False,8,8,False,,DS_KappAdoken,2212796437585999194,18.0,-3223.300048828125,1100.969970703125,17.010000228881836,12150.999755859375,-16299.49951171875,2.3000000417232513,-0.5999999865889549,1.0999999940395355,1830.2999877929688,255.0,163.0,,0.00956715206236677,-0.8558463994574843,6.355897868340268e-06,True,213.0,False,False,False,False,
5,364,6,False,True,1,3870.4093807180143,1499.6199951171875,1316.949951171875,363.4100036621094,-14908.299560546875,24667.2998046875,7075.0,-1956.3999938964844,1816.6000366210938,-1053.6000061035156,1.0,0.04217179107162333,-2.1377279756577967,-1.9700531091706524,2212796437585999194,DS_KappAdoken,18.0,1611.8399658203125,1077.6099853515625,251.5800018310547,-12558.299560546875,19047.7001953125,2910.1998901367188,-3444.4000244140625,-1781.4999389648438,596.8000030517578,255.0,57.0,,0.5349502170961181,0.5284367857959666,-0.10080905472153374,True,144.24473960168902,True,4,False,3,,622650972836570598,V3NOM-_-L3G3ND05,16.0,2393.820068359375,1534.010009765625,16.989999771118164,-7467.39990234375,-11775.0,4.600000083446503,0.7999999821186066,1.0999999940395355,-299.59999084472656,225.0,105.0,,-0.009575046937631315,-0.9814785592341672,0.0001556875398705818,True,186.0,False,8,8,False,,enpitsu,76561198039309853,25.0,668.6500244140625,2325.3798828125,96.5,15378.00048828125,-16669.49951171875,3826.400146484375,-0.0,-0.0,39.30000066757202,128.0,128.0,,-0.01683974533882091,-2.328944214741275,3.10993311326591e-05,True,169.0,False,4,2,False,,games5425898691,bf81d8692db,17.0,574.5,5111.330078125,41.36000061035156,-9101.099853515625,853.6000061035156,-789.7000122070312,-771.6999816894531,1286.7999267578125,-124.79999542236328,255.0,169.0,,-0.0651574185515534,0.3468260111429663,-0.9503203223129,True,69.0,False,6,6,False,
6,438,9,False,False,1,3284.9990714666305,-1915.6300048828125,3441.18994140625,115.6500015258789,-6945.2001953125,-9978.699951171875,4924.599914550781,4510.0,-3138.900146484375,-2409.499969482422,1.0,0.023826483571700377,-2.2048245309258756,0.07465042730897971,2212796437585999194,DS_KappAdoken,18.0,-2201.27001953125,3406.860107421875,17.010000228881836,-6931.300048828125,-16132.19970703125,2.0999999344348907,1.1999999731779099,2.800000011920929,843.8999938964844,255.0,125.0,,-0.009588212923066679,-1.2300905724973068,-0.0001552609585028357,True,155.0,False,4,False,4,,622650972836570598,V3NOM-_-L3G3ND05,16.0,-1282.050048828125,1396.5699462890625,16.989999771118164,-10995.799560546875,8174.89990234375,4.600000083446503,0.7000000029802322,0.5000000074505806,-151.30000114440918,128.0,136.0,,-0.009698772482368183,0.6632458974150679,0.00014651048730007549,True,177.0,False,8,8,False,,enpitsu,76561198039309853,25.0,4049.81005859375,366.17999267578125,148.82000732421875,-2613.3999633789062,4522.900085449219,-5355.3997802734375,-2791.7999267578125,2489.199981689453,1485.7000732421875,255.0,255.0,False,-1.04755760101629,0.45468015793705474,-0.39508746077934764,True,169.0,False,4,2,False,,games5425898691,bf81d8692db,17.0,-1869.300048828125,4891.25,16.309999465942383,-8185.0,-5267.60009765625,107.70000457763672,53.80000114440918,60.300002098083496,920.9999847412109,255.0,253.0,,-0.010281631232173474,-0.5456871152789773,0.007521187602695294,True,69.0,False,8,8,False,
7,467,10,False,False,1,4481.038841843242,-2656.10009765625,2408.280029296875,269.3699951171875,-24613.60107421875,16591.600341796875,4469.100036621094,5329.000244140625,-326.3999938964844,2737.5,1.0,-0.06946721222339165,-2.2277471171451873,0.19262237115390932,622650972836570598,V3NOM-_-L3G3ND05,16.0,-2538.030029296875,2271.320068359375,179.47000122070312,-14364.69970703125,16119.000244140625,2497.2000122070312,-3684.89990234375,-1314.7999572753906,1226.3999938964844,255.0,44.0,,0.45459124947056184,0.537346053078146,-0.012413294836683625,True,142.5732903429257,True,10,False,9,,2212796437585999194,DS_KappAdoken,18.0,-2878.85009765625,2017.4300537109375,17.010000228881836,-925.8000183105469,-1363.699951171875,2.0999999344348907,0.5999999865889549,-0.19999999552965164,0.0,0.0,128.0,,-0.009901472057136124,-0.9741823770166276,1.255894889444616e-05,True,155.0,False,4,4,False,,enpitsu,76561198039309853,25.0,3186.719970703125,112.2699966430664,17.059999465942383,-12700.6005859375,5342.8997802734375,-2.8999999165534973,-0.29999999329447746,-0.0,-2292.4000549316406,255.0,128.0,False,-0.016756139383803364,0.46271949506476545,4.44952491182605e-06,True,214.41660224750478,True,4,2,False,,games5425898691,bf81d8692db,18.0,-2895.169921875,4100.509765625,17.010000228881836,-12961.8994140625,-1725.2999877929688,2.0999999344348907,0.19999999552965164,-0.19999999552965164,-369.59999084472656,255.0,128.0,,-0.009545129775809257,-0.09593164681127903,0.00019354245558107384,True,69.0,False,8,8,False,
8,549,13,False,False,0,9957.657896281462,1095.199951171875,-4616.5400390625,98.55000305175781,30325.10009765625,3301.9000244140625,5813.4002685546875,-1248.499984741211,-3377.3001098632812,4799.4000244140625,0.0,-0.1458003226982635,-1.9234868039102118,-1.6181121279694322,76561198039309853,enpitsu,25.0,848.5499877929688,-4587.72021484375,73.55999755859375,20588.30078125,-9920.900268554688,2587.39990234375,2452.5999450683594,4214.5001220703125,-467.5,255.0,255.0,False,0.15077707804496615,-0.5384822240083992,0.00014447077338888552,True,126.0,False,6,False,3,,bf81d8692db,games5425898691,18.0,1708.0899658203125,-4319.0498046875,17.010000228881836,-5062.39990234375,-18198.699951171875,0.0,1.0999999940395355,5.0,-210.79999923706055,255.0,17.0,,0.009599752420105924,-1.814623967386182,-0.00013081622786086748,True,21.619414916602516,True,8,8,False,,V3NOM-_-L3G3ND05,622650972836570598,16.0,1551.27001953125,-4409.490234375,79.76000213623047,-22351.10107421875,-3747.39990234375,3922.3001098632812,152.29999542236328,-587.2999954223633,950.6999969482422,255.0,227.0,,0.03383488207008277,-2.8476220653141975,-0.00047181915800430295,True,14.0,False,12,10,False,,DS_KappAdoken,2212796437585999194,18.0,1168.06005859375,-3059.5,17.010000228881836,-17170.799560546875,-4469.4000244140625,0.0,-0.5000000074505806,-0.3999999910593033,-1924.6000671386719,255.0,0.0,,0.009580279248872047,-2.9494825995552065,-3.623037164066262e-05,True,60.992438716273206,True,6,6,False,
9,551,13,False,False,1,2222.185551244927,-1279.2099609375,4685.5,132.94000244140625,-9314.000244140625,27142.5,2377.4000549316406,1002.3999786376953,1063.499984741211,5819.1998291015625,1.0,0.23951330107934893,1.3151009317799305,-1.3657085814272987,622650972836570598,V3NOM-_-L3G3ND05,16.0,-1297.5699462890625,4459.68017578125,120.04000091552734,18819.100341796875,4458.699951171875,3324.4000244140625,3319.8001098632812,236.49999618530273,2441.6000366210938,204.0,171.0,,-0.13796819401084642,2.6646607139760197,0.06945341347567431,True,14.0,False,12,False,11,,2212796437585999194,DS_KappAdoken,18.0,-1019.8499755859375,3084.699951171875,17.010000228881836,18227.7001953125,1785.7000732421875,0.0,0.29999999329447746,0.09999999776482582,-1954.7000122070312,255.0,0.0,,-0.009577397640996308,3.1113318117393094,-3.312848968766552e-05,True,148.69084738915967,True,6,6,False,,enpitsu,76561198039309853,25.0,-999.0800170898438,4669.27978515625,89.86000061035156,-17137.80029296875,9820.700073242188,1443.5000610351562,-2827.60009765625,-4715.7000732421875,126.30000114440918,255.0,255.0,,-0.7458124882763955,0.5341033079795042,-0.009744611291504085,True,126.0,False,6,3,False,,games5425898691,bf81d8692db,18.0,-1662.5,4473.47021484375,17.010000228881836,6046.300048828125,18716.500244140625,0.0,0.19999999552965164,1.0999999940395355,-1529.4999694824219,255.0,0.0,,-0.00958198224762693,1.9054458781876724,-0.00030306505725679516,True,24.690847389159664,True,8,8,False,
