,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_jump_active,team_mate_double_jump_active,team_mate_boost,team_mate_boost_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_dodge_active,opp_2_jump_active,opp_2_boost,opp_2_boost_active,opp_2_double_jump_active,opp_2_boost_collect,shot_taker_handbrake
0,178,0,False,False,1,5245.238828031917,-78.5999984741211,-13.899999618530273,111.83999633789062,-15135.30029296875,-4254.2999267578125,3472.9998779296875,68.4000015258789,-405.9000015258789,-3554.5001220703125,1.0,-0.02862223430311801,-0.01097413541029642,-0.1016937508880392,bf81d8692db,games5425898691,19.0,34.7400016784668,-106.12999725341797,87.9800033569336,1325.0999450683594,5126.7999267578125,91.49999618530273,-3294.5001220703125,-2471.199951171875,3645.2999877929688,128.0,176.0,-1.4789968224877175,-2.451053847807336,-2.937031497354665,True,31.0,False,False,4,3,,76561198039309853,enpitsu,27.0,-3163.610107421875,-4182.85009765625,17.049999237060547,-17393.399658203125,-1735.2000427246094,3.700000047683716,-0.5000000074505806,-0.0,-2867.9000854492188,255.0,0.0,False,-0.016763499337620242,0.129123587672881,-0.0001809696033840735,True,False,False,255.0,False,False,,Tsubasa,76561198090050877,8.0,-520.52001953125,1857.989990234375,278.7200012207031,-4062.9998779296875,-10147.19970703125,-2143.0999755859375,508.80001068115234,2507.7999877929688,2609.5001220703125,128.0,128.0,False,-0.25786869389057665,-1.3869151184424298,1.2389408767214565,True,85.0,False,4,False,4,,Neiko,76561198860453116,5.0,33.560001373291016,185.88999938964844,63.45000076293945,-8472.899780273438,-20718.9990234375,2846.300048828125,537.599983215332,-2161.9000244140625,-2487.2999572753906,255.0,0.0,,-0.03778666682204878,-1.3462841782827664,0.0138396864012745,True,3,4,18.0,False,False,,
1,235,2,False,False,1,7012.412659682211,-2859.840087890625,-781.7899780273438,117.76000213623047,4611.099853515625,19202.099609375,11799.100341796875,4140.7000732421875,-4286.000061035156,695.5000305175781,1.0,-0.004968787766600207,-2.8098185608937327,-0.6477518593215006,76561198039309853,enpitsu,27.0,-2926.239990234375,-885.5,15.130000114440918,5599.5001220703125,19852.80029296875,-1196.2000274658203,212.00000762939453,4016.7999267578125,-3751.0000610351562,255.0,0.0,-0.030104224808707874,1.9258269653635234,0.0400531007949273,True,160.0,False,False,False,False,,bf81d8692db,games5425898691,19.0,1020.2999877929688,651.97998046875,17.010000228881836,14076.600341796875,-2996.4999389648438,-0.29999999329447746,-0.7000000029802322,0.3999999910593033,-27.899999618530273,255.0,128.0,,-0.00956786127479884,-2.9279106780888418,2.1023674267583538e-05,False,4,False,0.0,True,4,,Tsubasa,76561198090050877,8.0,-2701.8701171875,-460.0299987792969,205.2100067138672,-16200.10009765625,-16320.50048828125,-160.9000015258789,5419.7998046875,-787.5,504.59999084472656,255.0,255.0,True,-0.7266017000182213,0.19401903402294327,-1.6541621019550596,True,0.0,False,6,3,4,,Neiko,76561198860453116,5.0,-1802.18994140625,-54.279998779296875,17.010000228881836,-12896.199951171875,2294.499969482422,2.0999999344348907,0.5999999865889549,-0.0,-14.299999475479126,255.0,127.0,,-0.009584735357959288,0.17601905571917653,4.7871072531417216e-05,True,4,4,0.0,False,False,,True
2,237,2,False,False,0,5803.024198553801,2852.3701171875,710.010009765625,192.24000549316406,9961.199951171875,21137.900390625,-2.3000000417232513,711.9000244140625,3443.0999755859375,4861.7999267578125,0.0,-0.28248311476245147,2.966603631351385,-0.2898763533552479,76561198090050877,Tsubasa,8.0,2701.8701171875,460.0299987792969,205.2100067138672,16200.10009765625,16320.50048828125,-160.9000015258789,-5419.7998046875,787.5,504.59999084472656,255.0,255.0,0.7266017000182213,-0.19401903402294327,-1.6541621019550596,True,0.0,False,4,6,3,,76561198860453116,Neiko,5.0,1921.43994140625,32.720001220703125,17.010000228881836,13091.400146484375,-2447.7000427246094,2.0999999344348907,-1.4000000059604645,0.0,-249.79999542236328,255.0,103.0,,0.009584848001768322,-0.18368934433095754,1.1111604438511472e-05,True,4,False,0.0,False,4,,enpitsu,76561198039309853,27.0,2855.02001953125,713.97998046875,15.869999885559082,-9456.400146484375,-17643.199462890625,180.30000686645508,61.19999885559082,275.6999969482422,-2959.2999267578125,255.0,128.0,False,0.021596910051398646,-2.206262065319165,0.01680037757967592,True,160.0,False,False,False,False,,games5425898691,bf81d8692db,19.0,-1152.6800537109375,-623.4199829101562,17.010000228881836,-14547.7001953125,3160.8999633789062,1.7000000178813934,0.0,-0.29999999329447746,-6.1000001430511475,255.0,128.0,,0.009567872463821838,2.92669523910107,1.5209012671752526e-05,False,4,4,0.0,False,False,,True
3,339,5,False,False,1,10780.358401394646,-2729.590087890625,-5012.39990234375,195.3300018310547,-19413.399658203125,-8994.7998046875,14114.599609375,-1983.5000610351562,3682.6998901367188,-4301.499938964844,1.0,-1.2718391156849942,-2.642372425716401,2.2493451239090563,76561198039309853,enpitsu,27.0,-2605.760009765625,-4928.18017578125,109.41999816894531,-13361.99951171875,-9628.599853515625,2969.8001098632812,-4432.099914550781,2610.4000854492188,1947.1000671386719,128.0,255.0,0.2505969680118552,-0.5090699643313434,0.06421519684792455,True,60.0,False,False,2,False,,bf81d8692db,games5425898691,19.0,3066.050048828125,-4138.68017578125,17.0,-13919.49951171875,-16872.5,3.4999999403953552,-0.19999999552965164,-0.7000000029802322,-1906.4999389648438,255.0,24.0,,-0.009567275950695075,-0.8072161402551775,-2.6449370870516545e-05,True,6,False,255.0,False,6,,Tsubasa,76561198090050877,8.0,-2750.449951171875,-4813.419921875,90.4800033569336,14594.3994140625,-11418.800048828125,2481.9000244140625,-54.89999771118164,5499.2999267578125,64.80000019073486,255.0,255.0,True,-0.392847159451581,-2.104269778814311,-0.5766381513992831,True,,False,8,5,4,,Neiko,76561198860453116,5.0,-1330.6700439453125,-3080.550048828125,17.010000228881836,10884.7998046875,-2997.2000122070312,2.3999999463558197,-0.5000000074505806,-0.0,2204.9000549316406,128.0,255.0,,-0.00963571878957022,-2.9261418098146144,3.7782622541555726e-05,True,4,4,172.0,False,False,,
4,429,9,False,False,1,7524.068139197928,-3036.820068359375,-1274.4000244140625,226.5,-16468.1005859375,25788.40087890625,-5633.900146484375,943.0999755859375,-1716.6000366210938,3918.699951171875,1.0,-0.8179937397600049,1.596897529375182,-2.610629950637205,bf81d8692db,games5425898691,19.0,-2898.080078125,-1464.9300537109375,192.6999969482422,-12187.80029296875,19461.600341796875,1304.1999816894531,-5242.19970703125,113.00000190734863,1660.2000427246094,255.0,128.0,-0.21458799290767394,1.5233150368084463,0.3332704497366506,True,175.0117505340166,True,False,8,7,,76561198039309853,enpitsu,27.0,-2373.0400390625,-4894.080078125,17.049999237060547,-4862.699890136719,-2807.2000122070312,3.0000001192092896,-0.09999999776482582,-0.09999999776482582,-2261.7999267578125,255.0,0.0,False,-0.01665709087939656,-0.5303671080955642,-5.4705609913301916e-05,True,2,False,60.0,False,False,,Tsubasa,76561198090050877,8.0,-216.52000427246094,-4533.22021484375,100.19999694824219,14740.899658203125,3777.0001220703125,-107.89999961853027,-768.6000061035156,5368.0999755859375,-917.7999877929688,189.0,255.0,True,1.523753660003312,-2.0541729470688948,-1.9149528758522303,False,,False,12,7,4,,Neiko,76561198860453116,6.0,-2729.639892578125,-950.3699951171875,87.98999786376953,-15171.8994140625,-1775.8999633789062,3338.2000732421875,-91.70000076293945,520.4000091552734,759.3000030517578,255.0,151.0,False,0.06925532786245395,-0.27820996468077613,-0.003121277105713497,True,4,6,160.0,False,False,,
5,598,15,False,False,0,9332.787734689015,1709.199951171875,-3821.800048828125,95.0999984741211,3597.3001098632812,22852.099609375,-538.1000137329102,-3276.6000366210938,-2583.9999389648438,4311.099853515625,0.0,0.5172838571761004,2.081642186133833,-1.9485420868987475,76561198860453116,Neiko,5.0,1650.75,-4032.840087890625,73.62999725341797,5943.4002685546875,16239.3994140625,3045.8999633789062,-2848.800048828125,1317.7999877929688,-588.8000106811523,255.0,77.0,0.11353818231744438,1.373723983115262,0.004229457107888939,True,,False,False,10,9,,76561198090050877,Tsubasa,8.0,-2993.169921875,-4006.1298828125,17.010000228881836,3105.8999633789062,-22375.6005859375,2.3999999463558197,0.0,0.0,1960.3999328613281,255.0,255.0,True,0.009588316226157516,-1.373325983803719,0.00018311800828961847,True,16,4,255.0,False,12,40.0,enpitsu,76561198039309853,27.0,2043.3199462890625,-2365.85009765625,17.040000915527344,11092.19970703125,10245.400390625,4.4999998807907104,0.09999999776482582,0.09999999776482582,2100.0999450683594,255.0,255.0,False,0.01677732690600012,0.813823154235559,-1.286683103043977e-05,True,227.0,False,2,False,False,,games5425898691,bf81d8692db,19.0,,,,,,,,,,,,,,,,True,,,,,,,
6,627,16,False,False,1,4565.754723760114,-2032.4599609375,1637.1099853515625,117.13999938964844,2191.0000610351562,2844.8001098632812,8596.199951171875,5989.5001220703125,167.19999313354492,-312.7000045776367,1.0,-0.8478747116062667,-1.2699660562552348,-2.709337333472737,76561198039309853,enpitsu,27.0,-2052.280029296875,1521.050048828125,17.040000915527344,-19.500000476837158,-181.8000030517578,4.1999998688697815,-0.9000000357627869,-0.5999999865889549,-159.79999542236328,0.0,128.0,-0.01710733834579162,-2.8282459310794414,-0.0003047074901906225,True,227.0,False,False,2,False,,bf81d8692db,games5425898691,19.0,2308.8798828125,-4510.6298828125,17.010000228881836,-21.600000858306885,4829.5001220703125,6.499999761581421,-0.7000000029802322,4.000000059604645,817.7999877929688,255.0,255.0,,-0.00942666440758161,1.6127268265256736,0.00010758363894060406,True,False,False,85.0,False,False,,Tsubasa,76561198090050877,8.0,1548.3299560546875,4417.56005859375,17.010000228881836,-14247.19970703125,-3659.89990234375,2.3000000417232513,-0.5999999865889549,-0.3999999910593033,-1987.5,128.0,0.0,False,-0.009625261526692068,-0.19047313918893938,-6.144906747577615e-05,True,255.0,False,16,12,4,,Neiko,76561198860453116,5.0,-2245.5,2448.97998046875,40.0,-5579.69970703125,-14696.99951171875,-2860.8999633789062,1410.2000427246094,-997.9000091552734,-59.80000019073486,255.0,128.0,,0.22740022223566586,-1.2654480067613807,-0.30528898969158347,True,10,10,,False,False,,False
7,688,18,False,False,1,3790.793548063397,-1566.7099609375,2258.1298828125,412.510009765625,3207.2000122070312,15669.69970703125,1411.6999816894531,3190.1998901367188,-3502.0999145507812,3682.0001220703125,1.0,-1.4001155497390163,-0.6613071262739952,2.8478143434266516,76561198039309853,enpitsu,27.0,-1594.1300048828125,2114.989990234375,328.3699951171875,8053.4002685546875,13623.800048828125,2091.6000366210938,-4993.500061035156,-957.9000091552734,-2096.7999267578125,255.0,255.0,-0.1108123577797776,2.405887018476628,-0.8383972547456958,True,153.0,False,False,4,1,,bf81d8692db,games5425898691,19.0,493.6199951171875,-3003.81005859375,17.010000228881836,-12636.600341796875,6187.19970703125,2.0999999344348907,1.5000000596046448,-0.7999999821186066,840.0,255.0,159.0,,-0.009584037280537638,0.43136056599200817,5.965709535564993e-05,True,False,False,146.0,False,False,,Tsubasa,76561198090050877,8.0,-1369.280029296875,2355.489990234375,268.54998779296875,-19959.69970703125,-11307.60009765625,1656.6000366210938,-2276.3999938964844,-2888.9999389648438,4089.1000366210938,215.0,0.0,True,0.6336835084723126,-0.9766462391798376,1.7408502214775532,True,104.87396984202887,True,18,13,4,,Neiko,76561198860453116,5.0,-3295.800048828125,-346.6099853515625,17.0,9945.10009765625,-1755.7000732421875,3.799999952316284,-0.0,-0.0,2593.9999389648438,255.0,255.0,False,-0.009548117461753786,-3.062228974055807,-7.133959186096135e-05,True,10,10,255.0,False,False,,False
8,689,18,False,False,0,7859.584232450616,1666.06005859375,-2290.27001953125,482.1499938964844,22591.201171875,-3567.60009765625,13994.200439453125,4764.800109863281,-3489.2999267578125,-1058.7000274658203,0.0,1.0552349796781777,0.8247227372765327,3.0586816728278134,76561198090050877,Tsubasa,8.0,1508.1800537109375,-2313.489990234375,252.22999572753906,6787.1002197265625,-8170.9002685546875,-5520.9002685546875,1067.7999877929688,4241.300048828125,3334.8001098632812,255.0,0.0,-0.5489886306525588,0.9804366282871869,2.2831725190623566,True,101.7267269908741,True,4,18,13,,76561198860453116,Neiko,5.0,3295.800048828125,346.6099853515625,17.0,-9945.10009765625,1755.7000732421875,3.799999952316284,0.0,0.0,2593.9999389648438,255.0,255.0,False,0.009548117461753786,3.062228974055807,-7.133959186096135e-05,True,10,False,255.0,False,10,,enpitsu,76561198039309853,27.0,1590.6700439453125,-2164.800048828125,346.30999755859375,11975.10009765625,1788.0999755859375,1491.4999389648438,641.2000274658203,-84.89999771118164,-1838.3000183105469,255.0,255.0,False,0.2416912678497292,-2.5987744771463506,-0.9634031553339499,True,153.0,False,4,1,False,,games5425898691,bf81d8692db,19.0,-376.32000732421875,2949.909912109375,17.010000228881836,12906.8994140625,-5652.7001953125,2.0999999344348907,0.0,0.09999999776482582,157.39999771118164,255.0,128.0,,0.009574912666025519,-0.3969618849776256,-8.233779700231341e-05,True,False,False,146.0,False,False,,True
9,770,21,False,False,0,8541.478802068688,1524.8699951171875,-3051.22998046875,652.8800048828125,2749.4000244140625,-14627.900390625,10966.600341796875,-3185.4998779296875,-1250.5999755859375,4928.299865722656,0.0,-0.15649701681287737,-0.9806629080481694,1.712777890589549,76561198860453116,Neiko,5.0,1506.3499755859375,-2914.080078125,455.8599853515625,-3651.0000610351562,-17046.099853515625,5462.8997802734375,-572.2000122070312,1273.7999725341797,5319.69970703125,255.0,253.0,-1.4358496801729153,-0.8096161444189572,0.11437420559089115,True,192.32539332041176,True,4,12,10,,76561198090050877,Tsubasa,8.0,2696.949951171875,-4238.47021484375,17.010000228881836,-6932.39990234375,-9866.300048828125,2.0999999344348907,0.19999999552965164,0.7000000029802322,-0.5999999865889549,255.0,128.0,False,0.009575838715106564,-2.1834206472834574,6.822125416253276e-05,True,18,4,94.0,False,14,,enpitsu,76561198039309853,27.0,2074.7900390625,-2289.090087890625,17.020000457763672,-18257.099609375,985.5999755859375,2.199999988079071,1.0999999940395355,0.0,-111.09999656677246,255.0,128.0,False,0.01678580680861889,3.0758329635219006,0.00012261132880969186,True,21.0,False,4,2,False,,games5425898691,bf81d8692db,19.0,120.23999786376953,886.760009765625,17.010000228881836,-14045.999755859375,-9432.2998046875,0.0,0.9000000357627869,0.29999999329447746,1735.7000732421875,255.0,228.0,,0.009587632160567475,-2.4967125162234804,5.779133082883389e-05,True,False,False,124.67138916446318,True,False,,False
