,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_double_jump_active,shot_taker_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost,team_mate_boost_active,team_mate_ball_cam,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_dodge_active,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_jump_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_boost_collect
37,1749,57.0,False,False,0,9535.205389689807,-3232.2900390625,-4104.56005859375,99.3499984741211,-5940.5999755859375,-322.59998321533203,1714.6000671386719,5128.800048828125,654.3000030517578,3044.1000366210938,0.0,0.09054505781442475,-2.2342993127791817,-0.1230261033453575,76561198039309853,enpitsu,24.0,-3135.199951171875,-4221.3798828125,100.56999969482422,-1552.5999450683594,-1300.0,2377.4000549316406,-5080.799865722656,2105.500030517578,44.40000057220459,0.0,128.0,,-0.6945027382075482,-1.9568656899077799,-0.006961314952221726,True,255.0,False,False,14,11,,bf81d8692db,games5425898691,23.0,368.8800048828125,-3510.139892578125,17.010000228881836,5772.5,-14389.3994140625,2.0999999344348907,1.0999999940395355,-3.0000001192092896,-801.3999938964844,255.0,127.0,,0.009605260120774546,-1.2288892760016241,1.6874810841745446e-05,20,False,18,133.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-3149.0400390625,-3947.97998046875,114.05999755859375,10712.7001953125,-16003.900146484375,-161.49999618530273,4314.89990234375,3409.1000366210938,-91.70000076293945,255.0,20.0,,1.24847759834739,2.2895013338501644,-3.053472339870395,True,9,0.0,False,14,4,,Sntch12,bec6e2dcb1b,4.0,-2467.47998046875,3981.489990234375,17.049999237060547,7339.69970703125,-7217.80029296875,2.5,-0.19999999552965164,0.7000000029802322,-0.09999999776482582,255.0,128.0,False,0.01666797982870118,-0.7770726762004189,6.151227797686683e-05,True,255.0,False,20,14,4,
38,1803,59.0,False,False,0,9588.611930050005,-3892.449951171875,-3968.389892578125,193.1199951171875,-4461.000061035156,16350.999755859375,1776.6000366210938,3100.7998657226562,2542.4000549316406,-3691.6000366210938,0.0,0.8828870082508888,2.5606221717525433,2.9773448583168354,76561198039309853,enpitsu,24.0,-3861.469970703125,-4100.580078125,115.31999969482422,-7392.7001953125,10729.100341796875,-1601.9000244140625,558.3000183105469,-562.9000091552734,-1569.4000244140625,255.0,0.0,,0.11612919848852027,2.172943477756944,0.9224929784864171,True,176.72579771728923,True,False,14,12,,bf81d8692db,games5425898691,23.0,-1452.219970703125,-4349.25,17.010000228881836,-13741.600341796875,3160.7998657226562,2.0999999344348907,0.5999999865889549,0.0,0.0,255.0,128.0,,0.009600203909589204,2.9154706682035805,5.556394804422958e-05,20,False,18,133.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-2967.85009765625,-4776.93994140625,326.1600036621094,-10912.900390625,8998.699951171875,-147.5,-4883.599853515625,-501.19998931884766,2479.7000122070312,255.0,24.0,,-0.6093913285597803,-2.2829060315104863,-3.0847595930047853,True,11,0.0,False,16,4,,Sntch12,bec6e2dcb1b,4.0,-2445.929931640625,2166.110107421875,17.049999237060547,-5494.69970703125,-10599.49951171875,2.5999999046325684,1.0999999940395355,-0.19999999552965164,0.0,128.0,128.0,False,0.016724339905678606,-2.04906448857312,2.192379310852033e-05,True,255.0,False,20,14,4,
39,1810,59.0,False,False,0,9203.939147819994,-3992.669921875,-3527.360107421875,220.3300018310547,1952.7000427246094,14105.6005859375,1030.999984741211,1786.7999267578125,1522.2000122070312,2234.2999267578125,0.0,-0.10844869400339495,1.7322350526571604,-3.1185301811455974,76561198039309853,enpitsu,24.0,-3970.409912109375,-3753.010009765625,69.23999786376953,-511.8000030517578,14928.599853515625,-1710.2000427246094,542.9999923706055,-1341.3999938964844,-1603.0000305175781,255.0,128.0,,0.15327595305430533,1.5706735479183265,0.6616224225149123,True,175.0,False,False,14,12,,bf81d8692db,games5425898691,23.0,-1802.199951171875,-4252.60009765625,17.010000228881836,-12948.1005859375,5380.999755859375,2.3000000417232513,-1.0999999940395355,0.3999999910593033,-1972.7999877929688,255.0,0.0,,0.009579819591106452,2.707888924209782,-0.0001715978207149576,20,False,18,164.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-3232.5,-4560.22998046875,322.67999267578125,-10985.2001953125,8963.599853515625,-141.19999885559082,-4882.900085449219,-487.40001678466797,2483.800048828125,255.0,15.0,,-0.9351463959084588,2.6076370124444526,-0.47308208497179555,True,11,0.0,False,16,4,,Sntch12,bec6e2dcb1b,4.0,-2555.47998046875,1954.77001953125,17.049999237060547,-2359.2999267578125,-4551.400146484375,2.5999999046325684,0.5000000074505806,-0.19999999552965164,0.0,0.0,128.0,False,0.01727773828630864,-2.049061645342158,4.826314090183067e-06,True,255.0,False,20,14,4,
40,1827,60.0,False,False,0,8347.2975384904,-3872.260009765625,-2658.669921875,168.8000030517578,2932.3001098632812,19879.300537109375,3469.5999145507812,1716.9999694824219,3076.6000366210938,1517.7999877929688,0.0,-1.2740460357347752,-2.0400663700758295,2.0541988726935254,76561198039309853,enpitsu,24.0,-3892.830078125,-2874.260009765625,39.0,745.1000213623047,17770.50048828125,3066.199951171875,61.39999866485596,-172.29999542236328,639.1999816894531,255.0,128.0,,0.012315795538448523,1.6128981111975542,0.21553285196184185,True,145.8392427659804,True,False,16,13,,bf81d8692db,games5425898691,23.0,-2225.3798828125,-3588.110107421875,17.010000228881836,-1120.8999633789062,13702.7001953125,2.0000000298023224,-0.09999999776482582,1.4000000059604645,-782.9000091552734,255.0,124.0,,0.009569819350156779,1.622510436826319,2.617558001585577e-05,20,False,18,164.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-3891.4599609375,-4024.6201171875,242.27000427246094,-11307.900390625,9122.7001953125,-3204.2999267578125,-173.29999923706055,42.39999771118164,-863.3000183105469,255.0,128.0,,0.32331588573529757,2.8120722549350257,1.1090950266367634,True,12,0.0,False,16,4,,Sntch12,bec6e2dcb1b,4.0,-2508.969970703125,2044.3900146484375,17.049999237060547,2611.199951171875,5037.300109863281,2.5999999046325684,-0.7999999821186066,0.19999999552965164,0.0,0.0,128.0,False,0.017013245510592755,-2.049063323830983,-1.708870715967036e-05,True,255.0,False,20,14,4,
41,1862,61.0,False,False,0,5952.551223967631,-3510.929931640625,-207.42999267578125,93.19000244140625,2811.0000610351562,16513.399658203125,2778.599853515625,-5074.599914550781,2871.099853515625,1415.8000183105469,0.0,-0.12735145447653085,2.5739758601397114,-2.9663600444356755,76561198039309853,enpitsu,24.0,-3255.419921875,-176.2100067138672,15.579999923706055,-302.5,8042.19970703125,111.00000381469727,-81.30000114440918,171.20000839233398,3662.2000122070312,255.0,0.0,,0.017231699521964048,2.7000339762083923,-0.008141609121336072,True,135.0,False,False,17,14,,bf81d8692db,games5425898691,23.0,-2148.0400390625,-1589.81005859375,105.0999984741211,1359.4000244140625,19148.499755859375,-158.29999923706055,-5405.2001953125,1012.7999877929688,-85.69999694824219,255.0,128.0,,0.06374467037305254,-1.8491824008602795,-3.131865467706779,22,False,19,164.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-3829.830078125,-2291.5400390625,302.3800048828125,3198.900146484375,16702.80029296875,-155.2999973297119,104.39999580383301,-849.8999786376953,5432.8997802734375,255.0,128.0,,0.024521880525518305,-0.382576402390408,1.7075931094546972,True,13,0.0,False,18,4,,Sntch12,bec6e2dcb1b,4.0,-2477.31005859375,2273.739990234375,17.049999237060547,-7173.900146484375,-7252.80029296875,-2.0999999344348907,0.7000000029802322,0.0,-9.900000095367432,255.0,128.0,False,0.01666230571900188,-2.3519460487799932,2.9202997823954586e-05,True,211.02824931503625,True,20,14,4,
42,1949,64.0,False,False,0,2183.5038184224995,-2755.739990234375,3995.860107421875,100.83000183105469,-12674.69970703125,26625.6005859375,5895.5999755859375,-1808.0999755859375,5102.9998779296875,-2586.400146484375,0.0,0.18591787072765853,2.789073828689345,-2.739533860136905,bf81d8692db,games5425898691,23.0,-2667.22998046875,3857.3798828125,16.469999313354492,-12272.7001953125,16715.0,-88.59999656677246,662.0999908447266,1721.0000610351562,326.8000030517578,255.0,255.0,,-0.028209934747619885,2.235007843001827,0.020949925773814243,True,83.0,False,False,22,20,,76561198039309853,enpitsu,24.0,-3401.989990234375,2548.699951171875,17.049999237060547,14172.7001953125,16311.199951171875,3.400000035762787,-1.7000000178813934,6.600000262260437,-1458.5000610351562,255.0,0.0,,0.01647727531603068,0.8313936105255691,-0.00046946349170452756,18,False,16,177.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-2978.530029296875,3106.860107421875,17.010000228881836,6290.2001953125,17930.10009765625,3.3000001311302185,-0.7000000029802322,-0.7999999821186066,-2.3000000417232513,255.0,,,0.009576646266942546,1.233025808010851,6.205007483333602e-05,True,16,,False,20,4,,Sntch12,bec6e2dcb1b,4.0,-3845.590087890625,911.3599853515625,16.809999465942383,8905.30029296875,15391.99951171875,-1002.6999664306641,166.5999984741211,-2815.10009765625,-165.30000686645508,255.0,128.0,,0.04858315988414007,1.0071497036109673,0.05488298750590439,True,50.0,False,23,14,6,
43,2009,66.0,True,True,0,1687.6162075136324,-439.6000061035156,3515.27001953125,358.7099914550781,8902.80029296875,24084.49951171875,596.6999816894531,4269.89990234375,2920.8999633789062,-3038.9999389648438,0.0,-1.1200168220602338,-0.6337456849081462,0.21187389658006303,76561198039309853,enpitsu,24.0,-460.5299987792969,3262.72998046875,272.1199951171875,6603.599853515625,15659.000244140625,3185.7998657226562,-2428.9999389648438,-1504.2999267578125,-193.99999618530273,255.0,255.0,,-0.6580365285868213,1.448188666127802,-0.2743842230799024,True,114.0,False,False,20,17,,bf81d8692db,games5425898691,23.0,-2910.0400390625,2536.22998046875,89.94999694824219,18190.999755859375,-10005.800170898438,-130.39999961853027,1678.0999755859375,5235.8001708984375,139.7000026702881,255.0,146.0,,1.431073161083769,-2.0902856353922883,-1.7890448881455971,24,False,21,83.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-235.8300018310547,3531.409912109375,185.67999267578125,9849.7998046875,-14346.700439453125,316.70000076293945,5179.2999267578125,-1631.7999267578125,-872.5,255.0,6.0,,0.5664775586856944,-0.4772088301075369,1.251092848642365,True,17,31.0,False,22,4,,Sntch12,bec6e2dcb1b,4.0,-1133.469970703125,4219.52001953125,17.049999237060547,14925.30029296875,11537.39990234375,2.5999999046325684,-0.19999999552965164,-0.09999999776482582,102.89999961853027,255.0,128.0,,0.016784985946041154,0.6656938910983685,-2.5297743890833717e-05,True,50.0,False,24,16,6,
44,2281,67.0,False,False,1,5234.605298926639,34.15999984741211,-23.170000076293945,92.55999755859375,15999.89990234375,20556.99951171875,-3525.4998779296875,-1000.5999755859375,-1818.800048828125,-5629.4000244140625,1.0,-0.11979469758417673,0.18062665518812868,0.11142599338494234,bec6e2dcb1b,Sntch12,4.0,-18.260000228881836,-157.32000732421875,94.56999969482422,-11892.80029296875,14432.39990234375,698.7000274658203,1297.2000122070312,-2651.300048828125,-4640.799865722656,255.0,30.0,,-1.3076150362712111,-2.381815520160117,-2.9106316735741014,True,0.0,False,False,4,3,,b108df44f6b,GaunerRiese5320,6.0,-2795.47998046875,-3933.840087890625,17.010000228881836,-12110.30029296875,-12665.10009765625,2.3999999463558197,0.09999999776482582,0.5000000074505806,3026.6000366210938,255.0,255.0,True,-0.009601585055610323,-1.0843528081032339,0.00010939060156801313,False,False,False,0.0,False,True,,enpitsu,76561198039309853,24.0,-56.61000061035156,132.57000732421875,104.30999755859375,11819.599609375,-16623.00048828125,2131.699981689453,4602.699890136719,1530.2000427246094,-2592.7999877929688,255.0,128.0,,-0.7998720597485376,-2.137420745290355,0.03411811314160044,True,1,0.0,False,2,False,,games5425898691,bf81d8692db,23.0,-91.76000213623047,4321.5498046875,17.010000228881836,2366.1000061035156,-6489.1998291015625,2.0999999344348907,0.3999999910593033,0.29999999329447746,0.0,255.0,128.0,,-0.009448672231486488,-1.9204576009266212,1.873410151149631e-05,True,116.0,False,4,4,False,
45,2282,67.0,False,False,0,5146.562551316784,-118.33999633789062,52.529998779296875,107.7699966430664,-25082.39990234375,10886.099853515625,4323.399963378906,3524.5001220703125,-885.4000091552734,4774.200134277344,0.0,0.09127558154250333,0.04663155668315675,0.2694062668278398,76561198039309853,enpitsu,24.0,56.61000061035156,-132.57000732421875,104.30999755859375,-11819.599609375,16623.00048828125,2131.699981689453,-4602.699890136719,-1530.2000427246094,-2592.7999877929688,255.0,128.0,,0.7998720597485376,2.137420745290355,0.03411811314160044,True,0.0,False,False,2,1,,bf81d8692db,games5425898691,23.0,70.88999938964844,-4264.35986328125,17.010000228881836,-2610.2999877929688,7158.900146484375,2.0999999344348907,-0.5000000074505806,-0.29999999329447746,0.0,255.0,128.0,,0.009448672231486488,1.9204576009266212,1.873410151149631e-05,4,False,4,116.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,2891.93994140625,4040.75,17.010000228881836,10956.700439453125,12964.100341796875,2.5,0.0,-0.19999999552965164,3206.300048828125,255.0,255.0,False,0.0096058676941105,1.3445875623798893,6.832931311284318e-05,True,False,0.0,False,False,False,300.0,Sntch12,bec6e2dcb1b,4.0,38.400001525878906,134.0,95.66000366210938,11890.50048828125,-14430.30029296875,579.5999908447266,1521.9000244140625,3839.1000366210938,-3632.39990234375,255.0,23.0,,1.246268669270633,2.4223054030797884,-2.7929247426827484,True,0.0,False,4,3,False,
46,2435,73.0,False,False,0,2657.525342160012,-3359.8798828125,4144.14013671875,415.42999267578125,20335.400390625,17552.19970703125,2039.4000244140625,4253.299865722656,-1022.5,-4106.499938964844,0.0,-1.0945319555477717,1.9093876194371255,0.4276042490717806,76561198039309853,enpitsu,24.0,-3534.719970703125,3983.89990234375,308.2099914550781,11246.199951171875,20025.899658203125,1217.5,-1218.0999755859375,5351.300048828125,359.3000030517578,255.0,0.0,,-0.23236419481355602,0.7291635448886344,0.39392226127463065,True,124.0,False,False,4,3,,bf81d8692db,games5425898691,23.0,-1797.199951171875,785.3599853515625,17.0,8724.299926757812,10788.00048828125,3.3000001311302185,0.3999999910593033,0.7000000029802322,20.09999990463257,255.0,128.0,,0.009566174099009683,0.8938316103349256,-7.562058050970499e-05,4,False,4,197.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-3207.080078125,4301.77001953125,259.7699890136719,-8814.400024414062,-3745.2999877929688,4492.60009765625,-176.5999984741211,377.79998779296875,172.70000457763672,255.0,128.0,,-0.36258426003021876,-2.5435386165737914,-0.026862870087672557,True,False,192.0,False,4,4,,Sntch12,bec6e2dcb1b,4.0,2201.8798828125,4741.60009765625,17.049999237060547,-17120.799560546875,7329.1998291015625,2.5999999046325684,1.7000000178813934,-0.29999999329447746,312.39999771118164,255.0,128.0,,0.016801638965653877,2.754807875467348,-1.951528561550051e-05,True,248.0,False,6,6,False,
47,2436,73.0,False,False,1,9622.780368279224,3318.929931640625,-4172.75,445.45001220703125,-2653.9999389648438,6254.5001220703125,17207.5,2472.899932861328,-5385.10009765625,-940.5999755859375,1.0,1.1088877395445358,-1.540448096966914,0.7279249085286967,b108df44f6b,GaunerRiese5320,6.0,3276.89990234375,-4273.580078125,291.54998779296875,6683.3001708984375,1992.2000122070312,2214.1000366210938,-38.499999046325684,-4382.5,3128.5000610351562,255.0,128.0,,0.46761989934293013,2.428358826559427,-0.10304678318627275,True,192.0,False,4,4,False,,bec6e2dcb1b,Sntch12,4.0,-2058.39990234375,-4800.66015625,17.049999237060547,17279.100341796875,-6931.7999267578125,2.5999999046325684,0.19999999552965164,-0.0,86.09999656677246,255.0,128.0,,-0.016773358044291267,-2.768355641187504,-5.413727092639264e-05,6,False,6,248.0,False,True,,enpitsu,76561198039309853,24.0,3447.31005859375,-4145.89990234375,307.1000061035156,-10243.399658203125,-19225.699462890625,-952.2000122070312,22.100000381469727,-5223.699951171875,1721.0000610351562,255.0,0.0,,-0.21771360141997936,-0.9279737596270322,0.7559452610848058,True,3,124.0,False,4,False,,games5425898691,bf81d8692db,23.0,1797.199951171875,-785.3599853515625,17.0,-8724.299926757812,-10788.00048828125,3.3000001311302185,-0.3999999910593033,-0.7000000029802322,20.09999990463257,255.0,128.0,,-0.009566174099009683,-0.8938316103349256,-7.562058050970499e-05,True,197.0,False,4,4,False,
48,2512,76.0,False,False,0,3193.9212035493965,-2990.0,2728.300048828125,280.5799865722656,-21481.79931640625,19286.300048828125,-5731.6998291015625,-2375.8999633789062,2569.7000122070312,-823.7999725341797,0.0,0.7134114138468876,-0.1840690951783233,-0.8771859355749945,bf81d8692db,games5425898691,23.0,-2822.64990234375,2565.260009765625,254.52999877929688,-16192.19970703125,10268.199462890625,1690.2999877929688,-3597.60009765625,-4080.8999633789062,808.0999755859375,255.0,182.0,,0.31163368394726754,2.4669099489994397,0.14883125011579085,True,128.06354404521244,True,False,6,5,,76561198039309853,enpitsu,24.0,-2961.409912109375,4170.91015625,17.020000457763672,-3565.8999633789062,-15997.39990234375,2.7000001072883606,4.000000059604645,0.09999999776482582,-2042.2999572753906,255.0,128.0,False,0.016584909177130677,-1.853477445606647,5.9992782565042964e-05,4,False,4,233.5544948834245,True,True,,GaunerRiese5320,b108df44f6b,6.0,-3496.0,3384.580078125,17.010000228881836,7472.5,-3123.3999633789062,2.5,0.09999999776482582,0.29999999329447746,2501.0000610351562,255.0,255.0,,0.009499612127139808,-0.3684192956304538,2.5285110700992665e-06,True,False,164.0,False,4,4,,Sntch12,bec6e2dcb1b,4.0,-579.4099731445312,4827.43017578125,17.049999237060547,-8478.900146484375,5587.19970703125,2.8999999165534973,0.0,-0.09999999776482582,2581.9000244140625,80.0,255.0,True,0.016766930498408522,3.030273965990835,1.1363754036321293e-05,True,255.0,False,6,6,False,
49,2586,78.0,False,False,0,1655.3167050687027,-2546.429931640625,5012.89990234375,1129.22998046875,19011.400146484375,-3500.4000854492188,2344.499969482422,1811.4999389648438,-2656.099853515625,1382.5,0.0,-0.4823498685197094,0.16977831855644046,-2.7000347273985574,bf81d8692db,games5425898691,23.0,-2755.22998046875,5081.97998046875,1043.9300537109375,17084.89990234375,1591.3999938964844,-867.9000091552734,311.8000030517578,-1274.1000366210938,-1943.6000061035156,255.0,255.0,,0.03396658584192287,0.19211459604717587,1.5609102282266796,True,4.0,False,False,7,6,,76561198039309853,enpitsu,24.0,-3008.830078125,1684.77001953125,17.059999465942383,12350.10009765625,4511.9000244140625,1.1999999731779099,0.5000000074505806,0.5999999865889549,2.0999999344348907,255.0,128.0,False,0.016704636076234052,0.35058466959586565,-6.027071901111518e-05,4,False,4,205.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,-1662.43994140625,2122.929931640625,16.989999771118164,12391.500244140625,14369.200439453125,2.199999988079071,0.09999999776482582,0.19999999552965164,376.1000061035156,255.0,128.0,,0.009593252816168405,0.896955129430471,-0.0001913882701276701,True,False,18.096284066477125,True,4,4,,Sntch12,bec6e2dcb1b,4.0,-256.2699890136719,5164.35986328125,17.049999237060547,2007.5,1692.5,2.5999999046325684,-2.3999999463558197,2.0999999344348907,1.0999999940395355,255.0,128.0,False,0.016460805861980968,-2.4397886825700934,-3.5414013044878874e-05,True,255.0,False,6,6,False,
50,2711,83.0,False,False,1,9883.914882860972,-4001.64990234375,-3445.14990234375,293.6700134277344,1962.4000549316406,7185.7000732421875,4275.299987792969,2455.5999755859375,-3395.1998901367188,4294.4000244140625,1.0,0.5610823827128454,-1.1123637676127063,-3.0128865293164404,b108df44f6b,GaunerRiese5320,6.0,-4034.0400390625,-3377.239990234375,120.25,-290.9000015258789,14486.500244140625,635.099983215332,-1728.0000305175781,285.79999923706055,-1081.8000030517578,255.0,34.0,,0.003844860296905924,1.557476348659104,0.983371461282445,True,214.27672264396503,True,4,4,False,,bec6e2dcb1b,Sntch12,4.0,-1687.6199951171875,-4893.0,17.049999237060547,-9942.000122070312,-607.7000045776367,2.5999999046325684,0.29999999329447746,-0.5000000074505806,-177.00000762939453,255.0,114.0,,-0.016643380811548848,-0.06513396125214165,-6.772769413809627e-05,6,False,6,255.0,False,True,,enpitsu,76561198039309853,24.0,-3979.989990234375,-596.9000244140625,64.88999938964844,5345.5999755859375,-10410.6005859375,-4256.000061035156,-100.29999732971191,-2697.2000122070312,116.19999885559082,128.0,0.0,False,-0.3409710753318918,-2.0846856164692564,-0.5599169118323526,True,4,255.0,False,4,False,,games5425898691,bf81d8692db,23.0,-32.16999816894531,-5094.580078125,16.969999313354492,-43.69999885559082,12172.5,11.699999570846558,-7.5,-1.0999999940395355,184.3000030517578,255.0,128.0,,-0.009110619034107315,1.5463832693082422,-3.3755705562219724e-05,True,4.0,False,8,6,False,
51,2753,84.0,False,False,0,5372.201923118564,3709.949951171875,2374.89990234375,176.8800048828125,11202.80029296875,2591.7999267578125,-7969.000244140625,-4317.300109863281,2221.4999389648438,-3524.89990234375,0.0,-0.29908999771454325,2.9122887096487418,-1.2267767226885604,76561198039309853,enpitsu,24.0,3578.090087890625,2340.969970703125,286.9599914550781,-6409.5001220703125,15845.10009765625,-221.90000534057617,-4244.100036621094,-3208.0999755859375,-1394.6000671386719,255.0,128.0,False,0.3668119175849197,0.45545158378525835,-2.4293507031183945,True,195.0,False,False,6,5,,bf81d8692db,games5425898691,23.0,111.05000305175781,2535.1298828125,16.309999465942383,4282.300109863281,-17053.900146484375,117.39999771118164,4.900000095367432,1.5000000596046448,1646.7999267578125,255.0,255.0,,0.009305391805907984,-1.2841401385377325,0.00047187961197506126,10,False,8,65.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,3778.1298828125,2625.429931640625,206.9600067138672,-6454.1998291015625,-943.1999969482422,133.00000190734863,-90.79999923706055,-7.400000095367432,21.500000953674316,128.0,128.0,,-0.46540528410898085,-1.3586529032260655,1.025825131815703,True,False,214.0,False,6,6,,Sntch12,bec6e2dcb1b,4.0,2901.239990234375,4604.18994140625,17.049999237060547,2646.300048828125,-7320.4998779296875,3.3000001311302185,0.29999999329447746,-0.5000000074505806,-2092.899932861328,255.0,19.0,,0.016653548935469085,-1.2091841573666744,-0.0002209345506589544,True,255.0,False,6,6,False,
52,2859,88.0,False,False,0,4721.627882131945,3481.60009765625,3370.7099609375,120.80999755859375,-368.8999938964844,21977.60009765625,5807.1002197265625,5795.8001708984375,-502.09999084472656,-1417.2999572753906,0.0,-1.1662990734313017,3.0110611375464273,0.4589290292646934,bf81d8692db,games5425898691,23.0,3495.10009765625,3116.3701171875,17.010000228881836,-2065.7000732421875,17713.499755859375,-0.19999999552965164,0.09999999776482582,-0.7999999821186066,-1154.8999786376953,255.0,38.0,,0.009603732767243996,1.670561484183478,-0.0001851312358332237,True,52.0,False,False,10,8,,76561198039309853,enpitsu,24.0,2773.389892578125,3033.93994140625,14.619999885559082,716.6000366210938,-7628.900146484375,434.39998626708984,-483.6000061035156,154.60000038146973,-465.40000915527344,255.0,0.0,False,0.042911971487649074,-1.5227863016243732,0.012282074597330026,6,False,6,206.0,False,True,,GaunerRiese5320,b108df44f6b,6.0,3444.02001953125,3563.219970703125,181.13999938964844,6297.9998779296875,-1793.3000183105469,-152.2000026702881,-1332.8999328613281,5281.099853515625,763.4999847412109,255.0,128.0,,-0.2879710553218092,-2.169175257530697,2.7343448854906356,True,3,245.0,False,8,6,,Sntch12,bec6e2dcb1b,4.0,2647.1298828125,2972.14990234375,108.77999877929688,-10071.799926757812,-3795.7998657226562,2234.7999572753906,-4007.7999877929688,-3637.0001220703125,-979.3000030517578,255.0,128.0,,-0.0034282964326415974,-0.866685435352697,-2.974477708166177,True,255.0,False,10,7,False,
53,2862,88.0,False,False,1,9650.861124983156,-3538.610107421875,-3431.659912109375,143.30999755859375,-7542.80029296875,602.599983215332,1126.6999816894531,-3287.6998901367188,532.400016784668,2541.9000244140625,1.0,0.8027839481996576,2.0083147342527123,-0.8432370376533288,b108df44f6b,GaunerRiese5320,6.0,-3494.72998046875,-3552.340087890625,182.3300018310547,-5614.0997314453125,-4.799999892711639,694.8000335693359,1277.9000091552734,-4926.600036621094,-2084.499969482422,255.0,128.0,,0.7127524003799904,1.9150928845940194,2.1617728634845874,True,245.0,False,6,8,3,,bec6e2dcb1b,Sntch12,4.0,-2563.35009765625,-2940.330078125,124.97000122070312,10039.299926757812,3837.0999145507812,1707.2000122070312,4126.9000244140625,3511.6000366210938,-941.5000152587891,255.0,128.0,,0.595898659732614,0.9855738067114498,-2.9329485239121236,10,False,7,255.0,False,True,,enpitsu,76561198039309853,24.0,-2775.489990234375,-2967.669921875,16.579999923706055,285.40000915527344,8162.0001220703125,111.40000343322754,115.69999694824219,-62.30000019073486,-1520.2000427246094,255.0,128.0,False,-0.022620476745690458,1.5880722672751895,0.0032839496345856314,True,6,206.0,False,6,False,,games5425898691,bf81d8692db,23.0,-3487.739990234375,-3395.0,14.109999656677246,-2130.2999877929688,-13658.599853515625,454.00001525878906,-404.39998626708984,714.5999908447266,-3490.7998657226562,255.0,0.0,,-0.04763071676595714,-1.3164365438507293,0.07419051002405361,True,52.0,False,10,8,False,
