,frame,time,goal,shot,is_orange,distanceToGoal,ball_pos_x,ball_pos_y,ball_pos_z,ball_vel_x,ball_vel_y,ball_vel_z,ball_ang_vel_x,ball_ang_vel_y,ball_ang_vel_z,ball_hit_team_no,ball_rot_x,ball_rot_y,ball_rot_z,shot_taker_id,shot_taker_name,shot_taker_ping,shot_taker_pos_x,shot_taker_pos_y,shot_taker_pos_z,shot_taker_vel_x,shot_taker_vel_y,shot_taker_vel_z,shot_taker_ang_vel_x,shot_taker_ang_vel_y,shot_taker_ang_vel_z,shot_taker_throttle,shot_taker_steer,shot_taker_handbrake,shot_taker_rot_x,shot_taker_rot_y,shot_taker_rot_z,shot_taker_ball_cam,shot_taker_boost,shot_taker_boost_active,shot_taker_jump_active,shot_taker_double_jump_active,shot_taker_dodge_active,shot_taker_boost_collect,team_mate_id,team_mate_name,team_mate_ping,team_mate_pos_x,team_mate_pos_y,team_mate_pos_z,team_mate_vel_x,team_mate_vel_y,team_mate_vel_z,team_mate_ang_vel_x,team_mate_ang_vel_y,team_mate_ang_vel_z,team_mate_throttle,team_mate_steer,team_mate_handbrake,team_mate_rot_x,team_mate_rot_y,team_mate_rot_z,team_mate_ball_cam,team_mate_boost,team_mate_boost_active,team_mate_jump_active,team_mate_double_jump_active,team_mate_dodge_active,team_mate_boost_collect,opp_1_name,opp_1_id,opp_1_ping,opp_1_pos_x,opp_1_pos_y,opp_1_pos_z,opp_1_vel_x,opp_1_vel_y,opp_1_vel_z,opp_1_ang_vel_x,opp_1_ang_vel_y,opp_1_ang_vel_z,opp_1_throttle,opp_1_steer,opp_1_handbrake,opp_1_rot_x,opp_1_rot_y,opp_1_rot_z,opp_1_ball_cam,opp_1_boost,opp_1_boost_active,opp_1_jump_active,opp_1_dodge_active,opp_1_double_jump_active,opp_1_boost_collect,opp_2_name,opp_2_id,opp_2_ping,opp_2_pos_x,opp_2_pos_y,opp_2_pos_z,opp_2_vel_x,opp_2_vel_y,opp_2_vel_z,opp_2_ang_vel_x,opp_2_ang_vel_y,opp_2_ang_vel_z,opp_2_throttle,opp_2_steer,opp_2_handbrake,opp_2_rot_x,opp_2_rot_y,opp_2_rot_z,opp_2_ball_cam,opp_2_boost,opp_2_boost_active,opp_2_dodge_active,opp_2_double_jump_active,opp_2_jump_active,opp_2_boost_collect
31,2253,66,False,True,0,4345.784622597948,1894.3199462890625,1808.3399658203125,94.4800033569336,-14068.699951171875,19493.599853515625,1170.0,-3719.5001220703125,3195.8999633789062,17.000000476837158,0.0,-1.4404901540197739,2.870574953224363,1.4476635011995034,4117801545521651574,ryanmufc1234567,12.0,2043.0,1704.469970703125,240.25999450683594,-10018.800048828125,19416.300048828125,797.7999877929688,-2488.5000610351562,-4438.699951171875,2086.7999267578125,255.0,120.0,,0.8958953139192621,-1.3665896211511095,2.2159146455627567,True,,False,28,10,17,,9084190925535379069,FLIcKeD-_-R6,8.0,2125.510009765625,1126.8199462890625,17.010000228881836,21161.0009765625,-9011.599731445312,0.0,-0.9000000357627869,0.19999999552965164,-78.69999885559082,255.0,128.0,,0.009601451493472654,-0.4119405173589797,8.272474792059952e-05,,41.742253831637804,True,False,False,False,22.0,enpitsu,76561198039309853,25.0,-185.2100067138672,4962.3798828125,17.049999237060547,3416.7999267578125,-1500.8000183105469,3.3000001311302185,0.5000000074505806,0.0,-1795.0,255.0,128.0,,0.016636499554605978,-0.3077200986017972,-0.00012883847507314187,True,255.0,False,12,10,False,,games5425898691,bf81d8692db,20.0,1738.0400390625,-3871.89990234375,103.12000274658203,-3701.0000610351562,21566.0009765625,281.49999618530273,-5497.39990234375,-158.99999618530273,-56.30000114440918,255.0,128.0,,1.2972367350765994,1.5631084166708666,-0.03746032062362401,True,139.0,False,27,False,28,
32,2284,67,False,False,1,9131.954749107297,-394.2200012207031,-3900.35009765625,96.4000015258789,9299.89990234375,22540.2001953125,5238.800048828125,1195.8999633789062,939.1999816894531,-5804.0997314453125,1.0,1.5566409055166148,0.338899864400409,-0.602651065586638,76561198039309853,enpitsu,25.0,-378.1300048828125,-4114.3798828125,49.09000015258789,-7437.7001953125,12836.500244140625,3520.0,-435.40000915527344,-281.3999938964844,-840.5999755859375,255.0,0.0,,-0.029677508772333973,1.052719012787628,-0.0013391590227260018,True,201.0,False,14,False,11,,bf81d8692db,games5425898691,20.0,-1282.8199462890625,1505.489990234375,16.690000534057617,8866.400146484375,-19551.99951171875,70.50000190734863,-11.499999761581421,11.299999952316284,1872.5,255.0,255.0,,-0.009900132595361407,-2.059800075229606,0.0009445467327506702,True,139.0,False,28,False,28,,FLIcKeD-_-R6,9084190925535379069,8.0,-3406.580078125,543.0999755859375,17.010000228881836,9825.999755859375,14896.800537109375,3.0000001192092896,-0.0,-0.09999999776482582,-2145.500030517578,252.0,35.0,False,-0.009602554371838653,2.250965751562586,5.799085289226325e-05,True,255.0,False,False,False,False,,ryanmufc1234567,4117801545521651574,12.0,-958.5800170898438,-3819.550048828125,41.86000061035156,10270.0,-19266.199951171875,-4624.700012207031,879.4000244140625,714.1999816894531,419.00001525878906,255.0,255.0,,0.4312258815047155,-2.5394039869538503,-0.35769931235498914,True,,False,18,10,28,
33,2335,69,False,False,1,5115.18500469532,1186.8399658203125,33.09000015258789,219.89999389648438,-6851.5997314453125,3623.2000732421875,13155.400390625,-4880.10009765625,807.6000213623047,-3395.7998657226562,1.0,0.483131079476039,2.104233663410043,3.141376711652455,bf81d8692db,games5425898691,20.0,1322.3299560546875,26.690000534057617,46.9900016784668,-1455.3999328613281,-2463.699951171875,2071.199951171875,-3099.7000122070312,-2807.9000854492188,-1286.7999267578125,255.0,38.0,,0.14123342404491884,-2.071179662325887,-0.014954724528434386,True,139.0,False,30,False,29,,76561198039309853,enpitsu,25.0,-1130.199951171875,-1374.1800537109375,17.059999465942383,2040.3999328613281,14173.900146484375,2.3999999463558197,-0.0,0.29999999329447746,-2133.5000610351562,255.0,128.0,,-0.01676991464319836,1.7758473956519258,-3.798773312459589e-05,True,201.0,False,14,False,12,,FLIcKeD-_-R6,9084190925535379069,8.0,-0.38999998569488525,1510.3599853515625,17.010000228881836,22557.60009765625,-2874.4000244140625,2.5999999046325684,-0.5999999865889549,-0.0,-2.8999999165534973,255.0,128.0,False,-0.009588530308291219,-3.0144525222930176,6.53515980866166e-05,True,193.0,False,False,False,False,,ryanmufc1234567,4117801545521651574,11.0,2540.320068359375,-4365.9501953125,17.010000228881836,18461.700439453125,5495.9002685546875,2.800000011920929,-0.9000000357627869,-0.0,1795.8999633789062,255.0,255.0,,-0.009580681317574459,2.8028104254871877,0.00014441537928955365,True,,False,18,10,28,
34,2497,75,True,False,0,7724.49521628679,2202.6201171875,-1935.760009765625,446.9100036621094,15541.500244140625,25830.6005859375,265.9000015258789,3231.7999267578125,3344.5999145507812,1821.199951171875,0.0,-0.6079633818818564,-2.8822378775997093,-0.607496064472368,4117801545521651574,ryanmufc1234567,11.0,2098.3798828125,-2173.919921875,388.8900146484375,14248.1005859375,14170.0,30.399999618530273,1072.0999908447266,-5340.2001953125,-762.9000091552734,255.0,246.0,,-0.1020176521966214,1.2594493142833731,-0.28907266429273853,True,169.0,False,32,10,21,,9084190925535379069,FLIcKeD-_-R6,7.0,1353.72998046875,-3204.719970703125,17.010000228881836,8430.700073242188,17340.2001953125,0.0,0.09999999776482582,0.7999999821186066,20.399999618530273,255.0,128.0,False,0.009588339176019183,1.1209589900661894,-6.489151951309532e-05,True,214.29470978757382,True,False,False,False,,enpitsu,76561198039309853,25.0,1202.06005859375,-3097.919921875,17.06999969482422,10533.199462890625,-1629.1000366210938,1.5000000596046448,-0.09999999776482582,0.0,2462.2999572753906,255.0,255.0,False,0.016703136225939413,-0.09145033363356718,-1.3616657405043668e-05,True,141.0,False,16,14,False,,games5425898691,bf81d8692db,20.0,1310.6500244140625,1816.0899658203125,17.010000228881836,10648.599853515625,9241.799926757812,2.5999999046325684,0.19999999552965164,0.7000000029802322,0.0,255.0,128.0,,0.009565238712177355,0.7147981954456619,-6.173880405504924e-05,True,170.0,False,30,False,30,
35,2668,81,False,True,0,2084.4395147092123,1168.1099853515625,4849.58984375,101.94000244140625,-6345.3997802734375,1352.5999450683594,3102.60009765625,-1126.6999816894531,-5285.2001953125,-2607.0001220703125,0.0,-1.249700439058517,1.055957283522308,-2.961606904856107,9084190925535379069,FLIcKeD-_-R6,7.0,1225.949951171875,5068.9501953125,200.1999969482422,-7924.7998046875,-219.40000534057617,-829.5999908447266,147.10000038146973,2997.39990234375,-2043.0999755859375,255.0,128.0,False,1.449246659195333,1.704724943173531,2.194527596383481,True,233.0,False,4,False,4,,4117801545521651574,ryanmufc1234567,11.0,732.8599853515625,3482.77001953125,17.020000457763672,-7306.500244140625,12018.800048828125,1.5000000596046448,2.0000000298023224,-3.4999999403953552,-831.6999816894531,179.0,19.0,,0.009579515372978806,2.125972179834538,-0.00012628903948902836,True,255.0,False,32,10,22,,enpitsu,76561198039309853,25.0,2230.9599609375,3928.1201171875,103.55000305175781,-15401.400146484375,3225.8999633789062,-154.49999809265137,-1408.3000183105469,-5307.2998046875,-313.4000015258789,128.0,128.0,False,-1.4495266812939185,-0.7470796623686017,-2.650819023974125,True,0.0,False,18,16,False,,games5425898691,bf81d8692db,20.0,3293.840087890625,2358.81005859375,17.0,-12581.700439453125,141.30000114440918,2.0000000298023224,-0.29999999329447746,-0.09999999776482582,-2348.3999633789062,255.0,0.0,,0.009549474215615488,3.0679519993228097,-1.1669864761736113e-05,True,198.7077333850246,True,32,False,32,
36,2686,82,False,False,0,1646.3383019441296,738.2000122070312,4940.4501953125,160.8300018310547,-6570.5999755859375,52.5,1070.1000213623047,411.8000030517578,-1535.0999450683594,-935.9999847412109,0.0,0.16078139796789734,0.8047454636324871,-0.9031493232258366,9084190925535379069,FLIcKeD-_-R6,7.0,700.219970703125,5050.81005859375,70.51000213623047,-7134.5001220703125,-296.299991607666,-1480.8000183105469,-4671.9000244140625,-2808.699951171875,730.5000305175781,255.0,105.0,False,0.46721172643826464,-1.314926090307421,-0.13253794553762788,True,233.0,False,4,False,4,,4117801545521651574,ryanmufc1234567,11.0,667.8200073242188,4582.3798828125,77.4800033569336,2415.2000427246094,18415.799560546875,3784.2001342773438,463.10001373291016,-72.8000020980835,-433.3000183105469,255.0,168.0,,-0.04551160281302015,1.3714572890938723,0.0006789223692370136,True,211.14141097632782,True,34,10,22,,enpitsu,76561198039309853,25.0,1161.199951171875,4263.97998046875,16.989999771118164,-11747.2998046875,8994.299926757812,20.199999809265137,5.199999809265137,0.9000000357627869,-391.50001525878906,255.0,128.0,False,0.016957551159694308,2.453893833672098,0.0004203721086042589,True,0.0,False,18,16,False,,games5425898691,bf81d8692db,20.0,2536.8798828125,3017.68994140625,17.0,-9118.400268554688,15988.199462890625,1.5000000596046448,0.0,0.09999999776482582,-156.99999809265137,255.0,128.0,,0.009603379956739516,2.075881237369914,6.708840330692259e-05,True,142.3056086801714,True,32,False,32,
37,2945,82,False,False,1,5208.289548745805,-94.06999969482422,26.68000030517578,121.38999938964844,-27090.6005859375,13348.599853515625,6324.4000244140625,3357.5,116.30000114440918,4971.199951171875,1.0,0.24651501275324594,0.11473915314588708,-0.5274981187613392,76561198039309853,enpitsu,25.0,-48.279998779296875,-71.91999816894531,103.87000274658203,-12889.89990234375,9147.000122070312,51.99999809265137,-5034.200134277344,-2073.6000061035156,778.4999847412109,255.0,128.0,,-1.426560620765736,-0.3702624915207252,1.484320226677906,True,0.0,False,2,False,1,,bf81d8692db,games5425898691,20.0,2854.550048828125,-3953.139892578125,17.010000228881836,14608.599853515625,-10099.299926757812,2.800000011920929,0.5999999865889549,-0.19999999552965164,-1935.8000183105469,255.0,0.0,,-0.009591019465941396,-2.4706036222169474,-7.040593407357883e-05,True,255.0,False,False,False,False,,FLIcKeD-_-R6,9084190925535379069,7.0,23.889999389648438,161.35000610351562,71.94000244140625,3928.599853515625,-8980.2001953125,3405.5999755859375,-4922.900085449219,-357.00000762939453,-2426.199951171875,255.0,0.0,False,0.1742278199532001,-1.8997743905804638,-0.09833139626740632,True,40.0,False,6,5,False,,ryanmufc1234567,4117801545521651574,11.0,2176.43994140625,3879.949951171875,17.010000228881836,17157.60009765625,6702.8997802734375,2.5,-0.0,0.29999999329447746,16.100000143051147,255.0,129.0,,-0.009571208186294509,2.768979901498584,-1.3030756352079965e-05,True,0.0,False,False,False,False,
38,3048,86,False,False,1,2324.6551852237376,-1056.8499755859375,3878.889892578125,126.37000274658203,-24291.59912109375,1043.0000305175781,8933.300170898438,357.7000045776367,1341.300048828125,-5837.1002197265625,1.0,0.7120841242718361,-2.999010475344274,-3.023001022996665,76561198039309853,enpitsu,25.0,-1116.1700439453125,3751.580078125,103.83999633789062,16722.80029296875,2024.9000549316406,-162.00000762939453,3997.2000122070312,3651.9000244140625,-966.9999694824219,255.0,128.0,,-0.8625588616079173,2.0934328854699835,2.095281073719281,True,0.0,False,4,False,3,,bf81d8692db,games5425898691,20.0,-1158.9200439453125,-913.010009765625,16.989999771118164,-8382.19970703125,20386.800537109375,5.099999904632568,-0.0,-0.0,0.0,255.0,128.0,,-0.00959846892567121,1.1806998721845754,-9.064375289853398e-06,True,162.0,False,False,False,False,,FLIcKeD-_-R6,9084190925535379069,8.0,3753.77001953125,1148.6800537109375,16.989999771118164,-1274.8999786376953,21628.60107421875,2.5999999046325684,-0.0,2.199999988079071,261.5999984741211,255.0,152.0,False,-0.009601965320061677,1.5114187524180038,2.7418587055173423e-06,True,198.6215056527046,True,8,8,False,,ryanmufc1234567,4117801545521651574,11.0,-827.8499755859375,3992.320068359375,96.61000061035156,-13323.1005859375,-18460.999755859375,3268.5000610351562,2625.10009765625,-242.70000457763672,1252.5,255.0,246.0,False,-0.07195477177095834,-0.7570232362485583,-0.013114343543767525,True,137.62092906685288,True,3,False,4,
39,3114,88,False,False,1,4971.327646925592,-3202.6298828125,2326.580078125,304.2900085449219,-19160.0,-2680.1998901367188,-497.20001220703125,3640.1998901367188,-2056.7999267578125,3768.3999633789062,1.0,0.5358534206094576,-1.3148723554382873,-3.0753465659019477,bf81d8692db,games5425898691,20.0,-3049.25,2277.639892578125,204.2100067138672,-8382.60009765625,13247.60009765625,4790.0,629.5999908447266,523.4000015258789,276.8000030517578,255.0,128.0,,0.9042868373320115,0.4285787879742311,-0.19852699654140415,True,89.28322563889206,True,4,4,False,,76561198039309853,enpitsu,25.0,-357.4800109863281,1350.5,17.059999465942383,-9005.399780273438,-8211.699829101562,2.5,-0.3999999910593033,-0.3999999910593033,-2317.5999450683594,255.0,128.0,,-0.016727010923764284,-0.6851345873021085,-5.4453061541280917e-05,True,31.0,False,4,False,4,,FLIcKeD-_-R6,9084190925535379069,8.0,400.010009765625,4254.33984375,16.989999771118164,-11843.199462890625,14996.099853515625,5.400000214576721,-0.0,-0.09999999776482582,2006.1000061035156,255.0,249.0,True,-0.00958737651918381,0.8342322944270886,7.690417084122425e-05,True,215.0,False,8,8,False,,ryanmufc1234567,4117801545521651574,11.0,-3262.260009765625,2609.830078125,239.57000732421875,-9820.0,5635.30029296875,3850.7998657226562,1942.5,2856.7999267578125,1325.8000183105469,127.0,209.0,,0.48791427588106606,0.29896980275581353,-0.05894358510821715,True,125.0,False,4,4,6,
40,3166,90,False,False,1,4553.400905114728,-2454.6298828125,2056.699951171875,140.14999389648438,-3217.60009765625,20621.99951171875,6568.499755859375,4421.700134277344,3462.9000854492188,-2110.8999633789062,1.0,-0.0021237949767189904,-3.081531713673612,-0.7566078151490643,76561198039309853,enpitsu,25.0,-2352.47998046875,1842.0799560546875,63.34000015258789,-11138.1005859375,18456.400146484375,2835.10009765625,-3920.4998779296875,-2365.2999877929688,-0.5000000074505806,255.0,128.0,False,-0.11703680925400284,1.0279765574912176,-6.304655378986061e-06,True,0.0,False,6,False,5,,bf81d8692db,games5425898691,20.0,-3791.780029296875,4209.9599609375,148.94000244140625,7093.0999755859375,7448.3001708984375,254.20000076293945,-1193.7000274658203,1594.4999694824219,-1370.8000183105469,255.0,0.0,,0.01782430556150277,2.338048215016778,1.1236507635902795,True,80.0,False,4,4,False,,FLIcKeD-_-R6,9084190925535379069,8.0,-2107.2900390625,2562.699951171875,45.36000061035156,-11674.000244140625,-19540.30029296875,3300.10009765625,-356.8000030517578,212.70000457763672,-17.000000476837158,255.0,116.0,False,-0.0009642274939170536,-1.0340777198353213,-4.0393122749986195e-06,True,118.216387315463,True,9,8,False,,ryanmufc1234567,4117801545521651574,11.0,-3838.919921875,3676.0,18.280000686645508,6192.5,141.49999618530273,-541.6999816894531,-235.20000457763672,-1034.800033569336,2298.6000061035156,255.0,225.0,,-0.043786261932852524,-3.113610052588782,0.003817862276261719,True,115.56271840167302,True,4,4,6,
41,3222,92,False,False,1,3475.543269936851,-2499.989990234375,4400.64013671875,95.06999969482422,5683.0999755859375,-7574.000244140625,4258.2000732421875,4602.099914550781,3453.2000732421875,1701.4999389648438,1.0,0.7609359409902825,-0.9692485008544937,1.5689170840297308,bf81d8692db,games5425898691,20.0,-2309.5,4346.81982421875,17.010000228881836,9970.800170898438,312.1999931335449,3.0000001192092896,-0.29999999329447746,0.09999999776482582,2207.7000427246094,128.0,255.0,,-0.009636492423967042,3.0609765543223064,2.6892338624562102e-05,True,38.0,False,4,4,False,,76561198039309853,enpitsu,25.0,-2701.510009765625,4620.47021484375,17.059999465942383,13747.39990234375,-1584.4999694824219,6.1000001430511475,10.499999523162842,8.399999737739563,-62.10000038146973,255.0,128.0,False,-0.016240344329630407,-3.019309881117572,-0.0005564070975086318,True,0.0,False,6,False,6,,FLIcKeD-_-R6,9084190925535379069,8.0,-3313.550048828125,-610.6400146484375,17.040000915527344,10928.699951171875,2937.6998901367188,-2.5999999046325684,0.29999999329447746,-0.0,2407.7000427246094,255.0,245.0,False,-0.009556324460647693,2.8160162157104662,-3.231352743192419e-05,True,245.62228811684474,True,10,10,False,,ryanmufc1234567,4117801545521651574,12.0,-2204.389892578125,4470.9599609375,16.989999771118164,8770.700073242188,6147.80029296875,5.099999904632568,-0.0,-0.29999999329447746,47.199997901916504,255.0,128.0,,-0.00957811734801722,2.5262188671076395,-1.8693753749778723e-05,True,255.0,False,4,4,6,
42,3264,94,False,False,1,3166.8546326585656,-1675.4200439453125,3291.550048828125,134.32000732421875,-13252.80029296875,-5383.900146484375,5329.1998291015625,418.69998931884766,3864.5001220703125,-4570.4998779296875,1.0,-1.242387154419249,-0.3803814361234723,-1.3004404050632796,bf81d8692db,games5425898691,20.0,-1517.239990234375,3306.739990234375,55.5,-10851.300048828125,-15252.7001953125,2888.5000610351562,1083.0999755859375,-2190.2999877929688,-2485.800018310547,255.0,29.0,,-0.04785083313003062,-1.0307549105818536,0.009812237743785422,True,0.0,False,6,4,3,,76561198039309853,enpitsu,25.0,-742.1699829101562,4083.830078125,17.040000915527344,9246.300048828125,-10148.400268554688,4.300000071525574,-0.5999999865889549,1.0999999940395355,-49.29999828338623,255.0,0.0,False,-0.01672398608856038,-2.303585662222898,0.00011675777801182416,True,0.0,False,6,False,6,,FLIcKeD-_-R6,9084190925535379069,8.0,-2314.0400390625,1452.800048828125,17.040000915527344,-1628.3999633789062,8810.700073242188,-0.7000000029802322,3.8999998569488525,2.0000000298023224,2032.2999572753906,197.0,192.0,False,-0.009850096993520132,1.3531113800455397,4.025963718880018e-05,True,191.0,False,10,10,False,,ryanmufc1234567,4117801545521651574,12.0,-477.9800109863281,4253.08984375,67.25,15679.000244140625,-6036.500244140625,-287.39999771118164,417.90000915527344,-56.79999828338623,-628.4999847412109,255.0,20.0,,0.019043368981180486,-2.676149525796394,0.2779945397454923,True,255.0,False,4,4,6,
43,3341,96,False,False,1,5623.410418045895,-3848.7900390625,2121.77001953125,464.489990234375,15592.39990234375,17706.99951171875,-2965.7000732421875,69.80000019073486,-4298.500061035156,-3638.9999389648438,1.0,0.1982119201204204,2.8859378754459843,0.18345936145506378,bf81d8692db,games5425898691,20.0,-4029.260009765625,1855.5999755859375,526.530029296875,9948.300170898438,14464.89990234375,1470.2999877929688,-3077.9000854492188,1941.6999816894531,1056.8000030517578,255.0,0.0,,-0.09995810968886971,1.539496228321409,1.5877643189045467,True,,False,8,4,5,,76561198039309853,enpitsu,25.0,-144.69000244140625,339.4599914550781,17.040000915527344,-1665.5999755859375,-14003.199462890625,4.399999976158142,-0.0,0.7000000029802322,-0.09999999776482582,255.0,0.0,,-0.016764497980719262,-1.4523655222629803,6.0780468582720034e-05,True,61.0,False,6,False,6,,FLIcKeD-_-R6,9084190925535379069,8.0,-4079.010009765625,1786.77001953125,346.989990234375,5.5000001192092896,-7890.2001953125,-1808.699951171875,1779.1000366210938,-0.0,-1.0999999940395355,0.0,255.0,,-0.22759156044088935,-1.5606807418763924,-1.5731345209354377,True,114.0,False,12,10,False,,ryanmufc1234567,4117801545521651574,11.0,-1819.739990234375,2826.47998046875,17.020000457763672,-1416.6999816894531,-12530.899658203125,1.7000000178813934,0.09999999776482582,-0.0,2315.399932861328,228.0,255.0,,-0.009547147847340856,-1.524863460201022,9.640594700063626e-06,True,255.0,False,4,4,6,
44,3405,99,False,False,0,10030.970345190744,1039.699951171875,-4702.43017578125,203.1999969482422,14223.1005859375,-17062.60009765625,16243.599853515625,-2573.800048828125,-5400.8001708984375,-454.39998626708984,0.0,-0.24368299100748148,1.6184066796890997,2.051901855278567,4117801545521651574,ryanmufc1234567,11.0,968.5399780273438,-4597.68994140625,89.83000183105469,15715.699462890625,-11801.300048828125,607.9000091552734,-1311.6000366210938,2226.699981689453,-624.0000152587891,255.0,251.0,,-0.05897232891012587,-1.0051453128170176,-0.04160817068271744,True,127.3236644652582,True,8,4,5,,9084190925535379069,FLIcKeD-_-R6,8.0,3119.409912109375,-3010.429931640625,17.010000228881836,-7570.8001708984375,-12614.69970703125,0.5999999865889549,-0.5000000074505806,-1.1999999731779099,-1886.0000610351562,255.0,10.0,,0.00958756782275852,-2.147530663270129,-0.00019399502136356755,True,98.35661068526649,True,12,False,10,,enpitsu,76561198039309853,25.0,989.010009765625,-1291.6199951171875,17.040000915527344,4585.5999755859375,-12739.100341796875,4.900000095367432,0.0,0.29999999329447746,2243.800048828125,255.0,0.0,False,0.01674179566361085,-1.16318300487084,4.000314019154808e-05,True,92.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,1917.1300048828125,-4545.58984375,17.020000457763672,-10788.00048828125,2694.5001220703125,3.1999999284744263,-3.3000001311302185,0.0,-2380.7000732421875,255.0,0.0,,0.009497348064880834,2.83726438037294,-0.00017381304995967522,True,,False,6,4,8,
45,3514,103,False,False,0,8027.429269599688,3441.330078125,-1614.7900390625,253.99000549316406,-3939.5001220703125,26073.40087890625,5432.5,-832.6000213623047,-3392.3001098632812,-4386.9000244140625,0.0,-0.8542370823773043,2.8924576234941113,-2.7602376268061106,4117801545521651574,ryanmufc1234567,11.0,3507.050048828125,-1911.18994140625,188.4600067138672,-11576.400146484375,19593.00048828125,3331.199951171875,-1070.199966430664,-5068.900146484375,-1846.6999816894531,255.0,221.0,,-0.3635503383001284,1.9564206325468734,-0.21594354208966046,True,80.59942377510892,True,10,4,7,,9084190925535379069,FLIcKeD-_-R6,8.0,-3461.090087890625,-2700.449951171875,17.020000457763672,11094.599609375,18333.800048828125,0.7000000029802322,-0.9000000357627869,-1.5000000596046448,-194.69999313354492,255.0,128.0,False,0.009604723443841159,1.0044263543953276,0.00018468608985322925,True,205.0,False,14,False,12,,enpitsu,76561198039309853,25.0,3560.64990234375,85.55999755859375,17.040000915527344,-401.6999816894531,-4335.7000732421875,4.600000083446503,0.0,-0.19999999552965164,-1962.7999877929688,255.0,0.0,False,0.016639816628977677,-1.582686289613693,-8.366826278136119e-05,True,255.0,False,6,6,False,,games5425898691,bf81d8692db,20.0,-2647.5400390625,-849.3300170898438,17.010000228881836,-13363.00048828125,12358.800048828125,2.7000001072883606,-0.5999999865889549,0.09999999776482582,214.3000030517578,255.0,155.0,,0.009568088155129351,2.396056777226995,4.098387477113719e-05,True,,False,8,4,10,
46,3607,106,False,False,1,10083.3157277877,-2352.8701171875,-4405.580078125,101.13999938964844,-20530.70068359375,-3862.5,6568.900146484375,1226.9000244140625,-5741.500244140625,-1236.3999938964844,1.0,0.8043917388224225,3.076864974966773,-2.6679546401551257,76561198039309853,enpitsu,25.0,-2155.2900390625,-4390.27001953125,189.89999389648438,-13059.200439453125,-14409.100341796875,472.7000045776367,-3500.10009765625,-4024.5001220703125,-1342.2999572753906,,0.0,,-0.025792230064268323,-0.7964674788126367,1.1933505151919008,True,147.0,False,8,False,7,,bf81d8692db,games5425898691,20.0,1550.8800048828125,-4729.6298828125,17.010000228881836,-21536.69921875,-4526.499938964844,2.5999999046325684,1.0999999940395355,0.19999999552965164,-1.8000000715255737,255.0,120.0,,-0.009600638110665574,-0.20678196360842285,4.7010293049021104e-05,True,240.0,False,10,4,8,,FLIcKeD-_-R6,9084190925535379069,8.0,-1374.300048828125,-1508.3399658203125,17.020000457763672,-9194.000244140625,-7706.199951171875,1.4000000059604645,-0.5000000074505806,0.19999999552965164,4.600000083446503,255.0,,,-0.009602155766109398,-0.6983762801317097,-2.318834886269628e-05,True,255.0,False,14,12,False,,ryanmufc1234567,4117801545521651574,11.0,-2312.239990234375,-4120.2001953125,17.010000228881836,4246.300048828125,-13393.499755859375,2.7000001072883606,0.3999999910593033,-1.0999999940395355,1071.6999816894531,235.0,206.0,,-0.009586080101433688,-1.8877011817794227,0.00011015638948763615,True,77.0,False,8,4,10,
47,3667,108,False,False,0,4774.276543736678,3107.159912109375,2538.3798828125,137.60000610351562,4994.599914550781,10216.099853515625,12414.000244140625,5968.3001708984375,-112.29999542236328,605.2999877929688,0.0,0.6857489191537722,-2.3414293001288287,0.6364883912049806,9084190925535379069,FLIcKeD-_-R6,8.0,3044.610107421875,2353.030029296875,17.020000457763672,3575.4998779296875,10886.700439453125,-0.5000000074505806,-0.09999999776482582,0.0,2383.5000610351562,255.0,211.0,,0.009541871600999263,1.309389800018264,-1.0258867896374972e-08,True,229.94704492630495,True,14,False,12,,4117801545521651574,ryanmufc1234567,11.0,1591.510009765625,3036.3701171875,17.010000228881836,-1428.2000732421875,-13181.300048828125,2.5999999046325684,0.09999999776482582,0.0,-0.29999999329447746,255.0,128.0,,0.00955211515841437,-1.6788123851152938,2.608695519204867e-05,True,77.0,False,10,4,8,,enpitsu,76561198039309853,25.0,3205.1201171875,3938.239990234375,17.059999465942383,-3373.800048828125,-3173.800048828125,2.7000001072883606,0.19999999552965164,-4.1999998688697815,-1710.2999877929688,0.0,128.0,False,0.016925538816212428,-2.382115035817034,4.61472002924905e-05,True,255.0,False,8,8,False,,games5425898691,bf81d8692db,20.0,1914.3900146484375,2721.72998046875,17.010000228881836,2562.7999877929688,-22698.5009765625,2.7000001072883606,-0.9000000357627869,6.499999761581421,263.50000381469727,255.0,24.0,,0.009597394192334487,-1.4104726413964703,-8.625191895224473e-05,True,120.0,False,8,4,10,
